Date,consumption_pct_gdp,consumption_pct_gdp_MA30
2000-09-16,78.45,75.304
2000-09-17,78.19,75.46833333333333
2000-09-18,71.65,75.34366666666668
2000-09-19,74.85,75.30933333333334
2000-09-20,79.09,75.484
2000-09-21,78.26,75.64566666666666
2000-09-22,74.47,75.53466666666667
2000-09-23,74.37,75.47566666666667
2000-09-24,75.74,75.47833333333332
2000-09-25,74.21,75.42733333333334
2000-09-26,74.27,75.403
2000-09-27,77.98,75.52133333333333
2000-09-28,75.72,75.54533333333332
2000-09-29,76.71,75.62466666666666
2000-09-30,76.71,75.62866666666666
2000-10-01,75.64,75.54166666666667
2000-10-02,76.48,75.48866666666667
2000-10-03,75.41,75.53533333333333
2000-10-04,74.32,75.60766666666665
2000-10-05,76.44,75.672
2000-10-06,74.89,75.69433333333333
2000-10-07,77.14,75.65333333333334
2000-10-08,74.87,75.711
2000-10-09,76.64,75.83933333333333
2000-10-10,74.22,75.80033333333334
2000-10-11,77.09,75.92333333333335
2000-10-12,75.7,75.93
2000-10-13,75.8,75.99033333333334
2000-10-14,77.14,76.00066666666666
2000-10-15,74.79,75.908
2000-10-16,75.41,75.80666666666666
2000-10-17,75.99,75.73333333333333
2000-10-18,77.5,75.92833333333333
2000-10-19,73.94,75.898
2000-10-20,75.77,75.78733333333335
2000-10-21,75.38,75.69133333333333
2000-10-22,73.32,75.653
2000-10-23,74.38,75.65333333333334
2000-10-24,78.21,75.73566666666667
2000-10-25,78.99,75.895
2000-10-26,76.03,75.95366666666668
2000-10-27,73.74,75.81233333333333
2000-10-28,73.96,75.75366666666667
2000-10-29,74.68,75.68599999999999
2000-10-30,76.09,75.66533333333334
2000-10-31,76.79,75.70366666666665
2000-11-01,77.53,75.73866666666666
2000-11-02,76.76,75.78366666666666
2000-11-03,75.09,75.80933333333334
2000-11-04,75.04,75.76266666666668
2000-11-05,74.62,75.75366666666666
2000-11-06,73.18,75.62166666666667
2000-11-07,75.7,75.64933333333333
2000-11-08,73.24,75.53600000000002
2000-11-09,76.32,75.606
2000-11-10,75.14,75.54099999999998
2000-11-11,73.07,75.45333333333333
2000-11-12,75.56,75.44533333333332
2000-11-13,76.67,75.42966666666666
2000-11-14,75.16,75.442
2000-11-15,75.27,75.43733333333333
2000-11-16,73.79,75.364
2000-11-17,74.21,75.25433333333332
2000-11-18,77.5,75.37299999999999
2000-11-19,75.26,75.356
2000-11-20,76.33,75.38766666666668
2000-11-21,75.58,75.463
2000-11-22,74.08,75.45299999999999
2000-11-23,73.84,75.30733333333333
2000-11-24,75.3,75.18433333333334
2000-11-25,77.69,75.23966666666666
2000-11-26,74.47,75.264
2000-11-27,70.74,75.15666666666667
2000-11-28,72.37,75.07966666666668
2000-11-29,78.62,75.164
2000-11-30,73.41,75.05133333333333
2000-12-01,74.78,74.95966666666666
2000-12-02,75.7,74.92433333333334
2000-12-03,74.92,74.91866666666667
2000-12-04,78.26,75.02600000000001
2000-12-05,76.53,75.08966666666667
2000-12-06,76.73,75.208
2000-12-07,74.5,75.16799999999999
2000-12-08,76.22,75.26733333333333
2000-12-09,74.12,75.194
2000-12-10,74.54,75.174
2000-12-11,78.24,75.34633333333333
2000-12-12,77.6,75.41433333333335
2000-12-13,74.21,75.33233333333334
2000-12-14,73.93,75.29133333333334
2000-12-15,74.18,75.25500000000001
2001-01-05,80.0,75.46199999999999
2001-01-06,80.0,75.655
2001-01-07,80.0,75.73833333333333
2001-01-08,80.0,75.89633333333333
2001-01-09,80.0,76.01866666666666
2001-01-10,80.0,76.166
2001-01-11,80.0,76.36333333333333
2001-01-12,80.0,76.56866666666666
2001-01-13,80.0,76.72533333333332
2001-01-14,80.0,76.80233333333332
2001-01-18,75.0,76.82
2001-01-19,72.75,76.88699999999999
2001-01-20,72.37,76.887
2001-01-21,75.07,76.76866666666666
2001-01-22,75.62,76.84233333333333
2001-01-23,75.5,76.86633333333333
2001-01-24,76.42,76.89033333333333
2001-01-25,75.85,76.92133333333332
2001-01-26,74.9,76.80933333333333
2001-01-27,75.42,76.77233333333334
2001-01-28,75.41,76.72833333333332
2001-01-29,75.58,76.76433333333334
2001-01-30,76.21,76.76399999999998
2001-01-31,76.02,76.82733333333333
2001-02-01,75.62,76.86333333333333
2001-02-02,75.8,76.782
2001-02-03,73.17,76.63433333333333
2001-02-04,72.41,76.57433333333331
2001-02-05,73.54,76.56133333333334
2001-02-06,72.29,76.49833333333335
2001-02-07,73.33,76.27600000000001
2001-02-08,75.51,76.12633333333333
2001-02-09,76.66,76.01500000000001
2001-02-10,75.75,75.87333333333335
2001-02-11,76.44,75.75466666666668
2001-02-12,75.44,75.60266666666666
2001-02-13,75.62,75.45666666666668
2001-02-14,77.56,75.37533333333334
2001-02-15,76.59,75.26166666666668
2001-02-16,71.94,74.993
2001-02-17,77.03,75.06066666666668
2001-02-18,77.88,75.23166666666667
2001-02-19,77.17,75.39166666666667
2001-02-20,76.87,75.45166666666667
2001-02-21,76.67,75.48666666666668
2001-02-22,77.29,75.54633333333335
2001-02-23,77.13,75.57
2001-02-24,74.92,75.539
2001-02-25,74.7,75.53233333333334
2001-02-26,78.45,75.63333333333334
2001-02-27,77.59,75.706
2001-02-28,75.5,75.70333333333333
2001-03-01,74.85,75.658
2001-03-02,76.29,75.667
2001-03-03,77.08,75.71566666666666
2001-03-04,74.96,75.68766666666667
2001-03-05,75.15,75.75366666666667
2001-03-06,75.48,75.856
2001-03-07,76.85,75.96633333333332
2001-03-08,78.45,76.17166666666667
2001-03-09,78.87,76.35633333333334
2001-03-10,79.09,76.47566666666667
2001-03-11,75.23,76.42799999999998
2001-03-12,74.86,76.39833333333333
2001-03-13,75.7,76.37366666666667
2001-03-14,74.38,76.33833333333334
2001-03-15,76.29,76.36066666666666
2001-03-16,77.91,76.37233333333333
2001-03-17,78.3,76.42933333333332
2001-03-18,77.5,76.61466666666666
2001-03-19,75.32,76.55766666666666
2001-03-20,75.52,76.479
2001-03-21,76.71,76.46366666666667
2001-03-22,74.8,76.39466666666665
2001-03-23,74.67,76.32799999999999
2001-03-24,74.75,76.24333333333333
2001-03-25,75.97,76.20466666666668
2001-03-26,76.68,76.26333333333334
2001-03-27,77.4,76.35333333333332
2001-03-28,78.09,76.34133333333334
2001-03-29,75.9,76.285
2001-03-30,73.39,76.21466666666667
2001-03-31,73.94,76.18433333333334
2001-04-01,73.92,76.10533333333333
2001-04-02,75.76,76.06133333333334
2001-04-03,77.56,76.148
2001-04-04,79.35,76.288
2001-04-05,77.03,76.33966666666667
2001-04-06,75.26,76.28666666666666
2001-04-07,76.16,76.21033333333334
2001-04-08,77.21,76.155
2001-04-09,74.08,75.98800000000001
2001-04-10,77.23,76.05466666666668
2001-04-11,77.12,76.13000000000001
2001-04-12,76.98,76.17266666666666
2001-04-13,76.66,76.24866666666667
2001-04-14,74.77,76.19800000000001
2001-04-15,75.32,76.11166666666666
2001-04-16,75.61,76.022
2001-04-17,75.83,75.96633333333334
2001-04-18,75.24,75.96366666666667
2001-04-19,75.24,75.95433333333334
2001-04-20,76.43,75.945
2001-04-21,74.96,75.95033333333335
2001-04-22,74.45,75.943
2001-04-23,78.11,76.055
2001-04-24,75.67,76.045
2001-04-25,76.68,76.045
2001-04-26,75.68,75.98766666666667
2001-04-27,74.27,75.86033333333333
2001-04-28,75.89,75.86
2001-04-29,75.51,75.93066666666667
2001-04-30,75.54,75.984
2001-05-01,76.15,76.05833333333334
2001-05-02,74.09,76.00266666666667
2001-05-03,75.86,75.946
2001-05-04,76.06,75.83633333333334
2001-05-05,75.15,75.77366666666667
2001-05-06,77.72,75.85566666666666
2001-05-07,77.43,75.898
2001-05-08,77.31,75.90133333333333
2001-05-09,75.76,75.95733333333332
2001-05-10,74.8,75.87633333333333
2001-05-11,74.91,75.80266666666667
2001-05-12,74.53,75.721
2001-05-13,74.46,75.64766666666668
2001-05-14,73.78,75.61466666666666
2001-05-15,73.84,75.56533333333333
2001-05-16,75.82,75.57233333333333
2001-05-17,77.41,75.625
2001-05-18,76.4,75.66366666666667
2001-05-19,75.28,75.66499999999999
2001-05-20,76.64,75.672
2001-05-21,76.09,75.70966666666666
2001-05-22,76.09,75.76433333333334
2001-05-23,76.29,75.70366666666668
2001-05-24,76.73,75.739
2001-05-25,76.51,75.73333333333333
2001-05-26,73.47,75.65966666666667
2001-05-27,75.91,75.71433333333333
2001-05-28,76.75,75.743
2001-05-29,75.84,75.75399999999999
2001-05-30,76.73,75.79366666666667
2001-05-31,75.9,75.78533333333334
2001-06-01,77.01,75.88266666666667
2001-06-02,78.46,75.96933333333332
2001-06-03,76.85,75.99566666666666
2001-06-04,75.09,75.99366666666667
2001-06-05,75.39,75.916
2001-06-06,75.44,75.84966666666666
2001-06-07,76.44,75.82066666666667
2001-06-08,76.44,75.84333333333333
2001-06-09,75.4,75.86333333333333
2001-06-10,75.29,75.876
2001-06-11,75.62,75.91233333333334
2001-06-12,76.2,75.97033333333333
2001-06-13,76.68,76.06700000000001
2001-06-14,76.53,76.15666666666667
2001-06-15,75.34,76.14066666666666
2001-06-16,75.58,76.07966666666667
2001-06-17,74.92,76.03033333333333
2001-06-18,75.43,76.03533333333333
2001-06-19,74.53,75.965
2001-06-20,76.05,75.96366666666668
2001-06-21,76.26,75.96933333333332
2001-06-22,75.35,75.938
2001-06-23,77.36,75.959
2001-06-24,76.86,75.97066666666667
2001-06-25,76.21,76.062
2001-06-26,77.68,76.12100000000001
2001-06-27,75.37,76.075
2001-06-28,74.15,76.01866666666666
2001-06-29,75.73,75.98533333333333
2001-06-30,76.57,76.00766666666667
2001-07-01,77.27,76.01633333333334
2001-07-02,77.55,75.986
2001-07-03,78.16,76.02966666666667
2001-07-04,79.51,76.17699999999999
2001-07-05,76.16,76.20266666666666
2001-07-06,73.63,76.14233333333333
2001-07-07,75.46,76.10966666666667
2001-07-08,74.38,76.041
2001-07-09,76.26,76.06966666666666
2001-07-10,76.43,76.10766666666667
2001-07-11,76.38,76.13300000000001
2001-07-12,77.09,76.16266666666667
2001-07-13,76.97,76.17233333333334
2001-07-14,77.32,76.19866666666667
2001-07-15,76.5,76.23733333333332
2001-07-16,78.3,76.328
2001-07-17,78.62,76.45133333333334
2001-07-18,76.84,76.49833333333335
2001-07-19,75.15,76.519
2001-07-20,77.73,76.575
2001-07-21,77.1,76.60300000000001
2001-07-22,75.52,76.60866666666668
2001-07-23,75.43,76.54433333333333
2001-07-24,77.1,76.55233333333332
2001-07-25,76.5,76.56199999999998
2001-07-26,76.36,76.518
2001-07-27,77.61,76.59266666666667
2001-07-28,75.09,76.62400000000001
2001-07-29,75.42,76.61366666666666
2001-07-30,77.57,76.64699999999999
2001-07-31,75.63,76.59233333333333
2001-08-01,77.14,76.57866666666668
2001-08-02,76.56,76.52533333333332
2001-08-03,76.09,76.41133333333333
2001-08-04,76.66,76.42800000000001
2001-08-05,75.48,76.48966666666666
2001-08-06,76.03,76.50866666666667
2001-08-07,77.41,76.60966666666667
2001-08-08,74.26,76.54300000000002
2001-08-09,73.39,76.44166666666666
2001-08-10,76.69,76.452
2001-08-11,75.07,76.38466666666666
2001-08-12,74.35,76.29733333333334
2001-08-13,75.04,76.22133333333335
2001-08-14,74.87,76.167
2001-08-15,76.14,76.095
2001-08-16,75.21,75.98133333333334
2001-08-17,76.03,75.95433333333334
2001-08-18,71.23,75.82366666666667
2001-08-19,75.66,75.75466666666667
2001-08-20,76.25,75.72633333333333
2001-08-21,76.03,75.74333333333333
2001-08-22,76.09,75.76533333333333
2001-08-23,75.79,75.72166666666666
2001-08-24,74.03,75.63933333333334
2001-08-25,74.26,75.56933333333333
2001-08-26,76.67,75.538
2001-08-27,76.65,75.58999999999999
2001-08-28,75.28,75.58533333333335
2001-08-29,77.97,75.59866666666667
2001-08-30,76.35,75.62266666666666
2001-08-31,76.11,75.58833333333334
2001-09-01,76.0,75.56966666666668
2001-09-02,76.75,75.59166666666667
2001-09-03,74.82,75.53033333333333
2001-09-04,72.89,75.444
2001-09-05,72.96,75.34166666666667
2001-09-06,77.3,75.338
2001-09-07,77.02,75.42999999999999
2001-09-08,77.57,75.56933333333333
2001-09-09,76.09,75.54933333333334
2001-09-10,76.02,75.581
2001-09-11,76.96,75.66799999999999
2001-09-12,77.44,75.74799999999999
2001-09-13,76.61,75.806
2001-09-14,75.41,75.78166666666667
2001-09-15,74.93,75.77233333333334
2001-09-16,76.26,75.77999999999999
2001-09-17,75.44,75.92033333333332
2001-09-18,74.79,75.89133333333332
2001-09-19,76.66,75.905
2001-09-20,75.16,75.876
2001-09-21,75.62,75.86033333333333
2001-09-22,72.75,75.759
2001-09-23,74.99,75.791
2001-09-24,74.39,75.79533333333333
2001-09-25,76.23,75.78066666666668
2001-09-26,76.78,75.78500000000001
2001-09-27,78.26,75.88433333333333
2001-09-28,78.57,75.90433333333334
2001-09-29,76.31,75.903
2001-09-30,74.51,75.84966666666666
2001-10-01,76.35,75.86133333333333
2001-10-02,76.85,75.86466666666666
2001-10-03,74.92,75.868
2001-10-04,75.63,75.95933333333332
2001-10-05,76.74,76.08533333333334
2001-10-06,74.89,76.00500000000001
2001-10-07,74.83,75.932
2001-10-08,75.7,75.86966666666667
2001-10-09,76.26,75.87533333333333
2001-10-10,76.52,75.892
2001-10-11,75.81,75.85366666666665
2001-10-12,74.89,75.76866666666668
2001-10-13,75.25,75.72333333333334
2001-10-14,74.17,75.682
2001-10-15,74.63,75.672
2001-10-16,76.38,75.676
2001-10-17,77.69,75.751
2001-10-18,75.97,75.79033333333334
2001-10-19,77.72,75.82566666666666
2001-10-20,76.17,75.85933333333332
2001-10-21,75.38,75.85133333333333
2001-10-22,75.2,75.933
2001-10-23,75.02,75.934
2001-10-24,77.21,76.028
2001-10-25,77.36,76.06566666666666
2001-10-26,75.56,76.02499999999999
2001-10-27,74.67,75.90533333333333
2001-10-28,75.5,75.80299999999998
2001-10-29,74.75,75.75099999999999
2001-10-30,74.22,75.74133333333334
2001-10-31,74.27,75.67200000000001
2001-11-01,75.56,75.62899999999999
2001-11-02,76.51,75.68199999999999
2001-11-03,76.97,75.72666666666667
2001-11-04,76.93,75.73299999999999
2001-11-05,78.05,75.83833333333334
2001-11-06,77.65,75.93233333333335
2001-11-07,76.88,75.97166666666665
2001-11-08,76.25,75.97133333333333
2001-11-09,75.63,75.94166666666666
2001-11-10,75.58,75.934
2001-11-11,74.56,75.92299999999999
2001-11-12,76.01,75.94833333333332
2001-11-13,77.37,76.055
2001-11-14,75.73,76.09166666666667
2001-11-15,76.32,76.08966666666667
2001-11-16,77.62,76.08733333333333
2001-11-17,75.33,76.066
2001-11-18,76.44,76.02333333333333
2001-11-19,73.5,75.93433333333333
2001-11-20,72.99,75.85466666666667
2001-11-21,77.03,75.91566666666667
2001-11-22,79.26,76.057
2001-11-23,78.33,76.09433333333332
2001-11-24,79.16,76.15433333333334
2001-11-25,77.53,76.22000000000001
2001-11-26,74.21,76.20466666666668
2001-11-27,72.95,76.11966666666667
2001-11-28,76.32,76.17200000000001
2001-11-29,74.38,76.17733333333332
2001-11-30,77.85,76.29666666666667
2001-12-01,77.44,76.35933333333332
2001-12-02,77.02,76.37633333333333
2001-12-03,76.15,76.34899999999999
2001-12-04,74.44,76.266
2001-12-05,75.75,76.18933333333332
2001-12-06,75.94,76.13233333333332
2001-12-07,75.91,76.1
2001-12-08,77.71,76.14866666666667
2001-12-09,77.01,76.19466666666668
2001-12-10,76.91,76.239
2001-12-11,74.5,76.23700000000001
2001-12-12,75.79,76.22966666666666
2001-12-13,75.65,76.17233333333334
2001-12-14,75.52,76.16533333333334
2001-12-15,74.49,76.10433333333332
2002-01-18,73.71,75.97399999999999
2002-01-19,74.71,75.95333333333333
2002-01-20,74.01,75.87233333333333
2002-01-21,74.27,75.898
2002-01-22,76.72,76.02233333333332
2002-01-23,76.2,75.99466666666667
2002-01-24,72.95,75.78433333333332
2002-01-25,73.79,75.633
2002-01-26,74.86,75.48966666666666
2002-01-27,72.61,75.32566666666666
2002-01-28,72.2,75.25866666666666
2002-01-29,73.24,75.26833333333335
2002-01-30,72.98,75.15699999999998
2002-01-31,72.32,75.08833333333334
2002-02-01,75.09,74.99633333333333
2002-02-02,74.42,74.89566666666668
2002-02-03,75.9,74.85833333333333
2002-02-04,75.07,74.82233333333333
2002-02-05,75.56,74.85966666666667
2002-02-06,74.66,74.82333333333332
2002-02-07,76.15,74.83033333333333
2002-02-08,74.13,74.771
2002-02-09,74.1,74.65066666666667
2002-02-10,75.04,74.585
2002-02-11,72.52,74.43866666666666
2002-02-12,73.21,74.39566666666666
2002-02-13,76.76,74.42800000000001
2002-02-14,78.71,74.53
2002-02-15,74.5,74.49600000000001
2002-02-16,73.83,74.474
2002-02-17,73.61,74.47066666666667
2002-02-18,73.71,74.43733333333333
2002-02-19,74.1,74.44033333333333
2002-02-20,77.5,74.548
2002-02-21,78.03,74.59166666666667
2002-02-22,77.33,74.62933333333332
2002-02-23,73.61,74.65133333333333
2002-02-24,74.93,74.68933333333334
2002-02-25,75.58,74.71333333333334
2002-02-26,75.79,74.81933333333333
2002-02-27,76.71,74.96966666666667
2002-02-28,74.88,75.02433333333333
2002-03-01,73.91,75.05533333333334
2002-03-02,73.39,75.091
2002-03-03,72.74,75.01266666666666
2002-03-04,72.91,74.96233333333333
2002-03-05,75.43,74.94666666666667
2002-03-06,76.1,74.981
2002-03-07,75.5,74.979
2002-03-08,77.94,75.08833333333334
2002-03-09,76.1,75.08666666666666
2002-03-10,73.93,75.08
2002-03-11,76.52,75.16066666666667
2002-03-12,75.9,75.18933333333334
2002-03-13,75.06,75.27400000000002
2002-03-14,78.19,75.44000000000001
2002-03-15,77.12,75.452
2002-03-16,75.64,75.34966666666666
2002-03-17,76.77,75.42533333333333
2002-03-18,71.74,75.35566666666666
2002-03-19,74.72,75.39266666666666
2002-03-20,75.47,75.45133333333334
2002-03-21,74.47,75.46366666666667
2002-03-22,74.36,75.359
2002-03-23,74.03,75.22566666666667
2002-03-24,74.19,75.12100000000001
2002-03-25,75.46,75.18266666666666
2002-03-26,72.62,75.10566666666666
2002-03-27,73.5,75.03633333333332
2002-03-28,74.95,75.00833333333334
2002-03-29,74.03,74.919
2002-03-30,72.07,74.82533333333335
2002-03-31,74.27,74.83733333333333
2002-04-01,75.05,74.89266666666666
2002-04-02,76.23,75.009
2002-04-03,74.93,75.07633333333334
2002-04-04,74.97,75.06099999999999
2002-04-05,74.01,74.99133333333334
2002-04-06,77.18,75.04733333333334
2002-04-07,74.09,74.91900000000001
2002-04-08,72.5,74.799
2002-04-09,76.25,74.87633333333333
2002-04-10,73.5,74.77566666666667
2002-04-11,75.1,74.749
2002-04-12,72.74,74.67166666666667
2002-04-13,75.24,74.57333333333332
2002-04-14,76.94,74.56733333333334
2002-04-15,74.68,74.53533333333333
2002-04-16,74.85,74.47133333333333
2002-04-17,76.03,74.61433333333333
2002-04-18,75.0,74.62366666666667
2002-04-19,75.15,74.613
2002-04-20,73.71,74.58766666666666
2002-04-21,75.1,74.61233333333332
2002-04-22,75.29,74.65433333333334
2002-04-23,74.03,74.64900000000002
2002-04-24,76.03,74.66799999999999
2002-04-25,75.68,74.77000000000001
2002-04-26,76.14,74.858
2002-04-27,76.15,74.898
2002-04-28,74.38,74.90966666666667
2002-04-29,76.09,75.04366666666667
2002-04-30,76.48,75.11733333333333
