Date,poverty_rate,poverty_rate_MA30
2001-04-15,24.9,25.725
2001-04-16,29.64,25.91466666666667
2001-04-17,22.33,25.86
2001-04-18,25.34,25.792333333333332
2001-04-19,24.29,25.812
2001-04-20,27.62,25.896666666666665
2001-04-21,28.12,25.956
2001-04-22,25.91,25.99233333333333
2001-04-23,23.34,25.916333333333334
2001-04-24,23.91,25.82633333333333
2001-04-25,28.74,25.937666666666665
2001-04-26,27.32,25.985000000000003
2001-04-27,26.54,25.96533333333333
2001-04-28,22.61,25.745
2001-04-29,21.83,25.583333333333332
2001-04-30,21.06,25.451
2001-05-01,24.01,25.363666666666667
2001-05-02,22.09,25.22533333333333
2001-05-03,26.24,25.299666666666667
2001-05-04,28.05,25.3
2001-05-05,26.49,25.305
2001-05-06,28.67,25.327
2001-05-07,27.26,25.35666666666667
2001-05-08,27.75,25.458333333333332
2001-05-09,24.62,25.46466666666667
2001-05-10,23.1,25.306666666666665
2001-05-11,21.28,25.188
2001-05-12,23.28,25.165666666666667
2001-05-13,27.38,25.246
2001-05-14,27.07,25.359666666666666
2001-05-15,24.83,25.357333333333333
2001-05-16,27.66,25.29133333333333
2001-05-17,30.05,25.54866666666667
2001-05-18,30.34,25.715333333333334
2001-05-19,26.25,25.78066666666667
2001-05-20,27.06,25.762
2001-05-21,25.91,25.688333333333333
2001-05-22,23.45,25.606333333333335
2001-05-23,23.55,25.613333333333333
2001-05-24,25.72,25.67366666666667
2001-05-25,25.58,25.568333333333335
2001-05-26,29.14,25.629
2001-05-27,26.78,25.637
2001-05-28,24.34,25.694666666666667
2001-05-29,24.02,25.767666666666667
2001-05-30,27.7,25.989
2001-05-31,24.78,26.014666666666667
2001-06-01,25.15,26.116666666666667
2001-06-02,25.76,26.100666666666665
2001-06-03,22.26,25.907666666666668
2001-06-04,26.22,25.898666666666667
2001-06-05,25.16,25.781666666666663
2001-06-06,24.51,25.689999999999998
2001-06-07,25.01,25.598666666666663
2001-06-08,24.76,25.60333333333333
2001-06-09,27.36,25.745333333333335
2001-06-10,26.69,25.925666666666665
2001-06-11,26.87,26.045333333333335
2001-06-12,28.48,26.082
2001-06-13,26.61,26.06666666666667
2001-06-14,26.55,26.124000000000002
2001-06-15,25.0,26.035333333333334
2001-06-16,24.28,25.843
2001-06-17,23.51,25.615333333333332
2001-06-18,24.38,25.552999999999997
2001-06-19,26.09,25.520666666666667
2001-06-20,23.62,25.444333333333336
2001-06-21,26.56,25.548
2001-06-22,20.56,25.448333333333334
2001-06-23,22.29,25.334
2001-06-24,25.56,25.333333333333332
2001-06-25,26.21,25.235666666666663
2001-06-26,23.29,25.119333333333334
2001-06-27,25.19,25.147666666666666
2001-06-28,29.18,25.319666666666667
2001-06-29,28.93,25.360666666666667
2001-06-30,23.83,25.329
2001-07-01,27.5,25.407333333333334
2001-07-02,29.07,25.517666666666667
2001-07-03,24.77,25.601333333333333
2001-07-04,25.47,25.57633333333333
2001-07-05,25.98,25.603666666666665
2001-07-06,26.53,25.671
2001-07-07,25.46,25.686
2001-07-08,26.54,25.745333333333335
2001-07-09,27.72,25.757333333333335
2001-07-10,22.53,25.618666666666666
2001-07-11,22.38,25.468999999999998
2001-07-12,23.87,25.31533333333333
2001-07-13,27.53,25.346
2001-07-14,25.26,25.303
2001-07-15,25.05,25.304666666666666
2001-07-16,25.77,25.354333333333333
2001-07-17,26.0,25.437333333333335
2001-07-18,24.85,25.453
2001-07-19,27.4,25.496666666666666
2001-07-20,25.47,25.558333333333334
2001-07-21,26.63,25.56066666666667
2001-07-22,30.69,25.898333333333333
2001-07-23,27.44,26.07
2001-07-24,24.45,26.033
2001-07-25,23.45,25.941
2001-07-26,24.03,25.965666666666667
2001-07-27,27.37,26.038333333333334
2001-07-28,26.98,25.964999999999996
2001-07-29,23.42,25.781333333333336
2001-07-30,26.39,25.866666666666667
2001-07-31,25.88,25.812666666666665
2001-08-01,23.52,25.627666666666666
2001-08-02,24.45,25.617000000000004
2001-08-03,28.6,25.721333333333334
2001-08-04,26.71,25.74566666666667
2001-08-05,25.6,25.71466666666667
2001-08-06,22.01,25.599666666666668
2001-08-07,22.12,25.452333333333335
2001-08-08,22.32,25.272333333333336
2001-08-09,26.95,25.419666666666668
2001-08-10,29.08,25.643000000000004
2001-08-11,25.03,25.68166666666667
2001-08-12,21.92,25.494666666666664
2001-08-13,29.66,25.641333333333332
2001-08-14,27.27,25.715333333333334
2001-08-15,28.56,25.808333333333334
2001-08-16,23.05,25.71
2001-08-17,22.38,25.627666666666666
2001-08-18,27.43,25.628666666666668
2001-08-19,27.83,25.707333333333334
2001-08-20,23.79,25.612666666666666
2001-08-21,22.49,25.339333333333332
2001-08-22,23.88,25.220666666666666
2001-08-23,24.99,25.238666666666667
2001-08-24,26.05,25.325333333333333
2001-08-25,26.28,25.400333333333336
2001-08-26,27.85,25.416333333333334
2001-08-27,24.94,25.348333333333336
2001-08-28,26.38,25.447
2001-08-29,27.31,25.477666666666664
2001-08-30,28.65,25.57
2001-08-31,22.73,25.543666666666663
2001-09-01,23.68,25.517999999999997
2001-09-02,24.12,25.36866666666667
2001-09-03,22.57,25.230666666666664
2001-09-04,26.32,25.254666666666665
2001-09-05,26.26,25.396333333333335
2001-09-06,24.79,25.485333333333333
2001-09-07,28.02,25.675333333333334
2001-09-08,26.14,25.648333333333333
2001-09-09,24.54,25.497
2001-09-10,25.62,25.516666666666666
2001-09-11,27.45,25.701000000000004
2001-09-12,25.54,25.563666666666666
2001-09-13,26.04,25.522666666666666
2001-09-14,26.42,25.451333333333334
2001-09-15,25.13,25.520666666666667
2001-09-16,24.51,25.591666666666665
2001-09-17,21.5,25.394000000000002
2001-09-18,23.86,25.261666666666667
2001-09-19,25.72,25.326
2001-09-20,25.57,25.42866666666667
2001-09-21,25.73,25.490333333333336
2001-09-22,27.26,25.566
2001-09-23,27.83,25.625333333333334
2001-09-24,25.49,25.598999999999997
2001-09-25,28.78,25.630000000000003
2001-09-26,25.65,25.653666666666666
2001-09-27,23.94,25.572333333333333
2001-09-28,26.64,25.55
2001-09-29,28.18,25.534333333333333
2001-09-30,26.36,25.655333333333335
2001-10-01,24.66,25.688
2001-10-02,27.83,25.811666666666667
2001-10-03,26.86,25.95466666666667
2001-10-04,19.94,25.742
2001-10-05,20.62,25.554
2001-10-06,23.07,25.49666666666667
2001-10-07,21.99,25.295666666666662
2001-10-08,21.89,25.154
2001-10-09,23.68,25.125333333333334
2001-10-10,24.59,25.091
2001-10-11,26.31,25.052999999999997
2001-10-12,22.85,24.96333333333333
2001-10-13,25.76,24.954
2001-10-14,27.2,24.98
2001-10-15,27.14,25.047
2001-10-16,25.21,25.070333333333334
2001-10-17,23.59,25.139999999999997
2001-10-18,25.82,25.205333333333332
2001-10-19,27.15,25.253
2001-10-20,26.86,25.296
2001-10-21,28.12,25.375666666666667
2001-10-22,21.62,25.187666666666665
2001-10-23,24.97,25.092333333333336
2001-10-24,25.39,25.089000000000002
2001-10-25,23.45,24.91133333333333
2001-10-26,24.38,24.868999999999996
2001-10-27,23.83,24.865333333333336
2001-10-28,24.09,24.780333333333335
2001-10-29,24.89,24.670666666666666
2001-10-30,25.23,24.633
2001-10-31,22.6,24.56433333333333
2001-11-01,24.99,24.469666666666665
2001-11-02,24.84,24.40233333333333
2001-11-03,24.19,24.544
2001-11-04,26.45,24.738333333333333
2001-11-05,28.01,24.903
2001-11-06,26.94,25.067999999999998
2001-11-07,26.26,25.213666666666665
2001-11-08,26.74,25.31566666666667
2001-11-09,26.29,25.372333333333334
2001-11-10,23.86,25.290666666666667
2001-11-11,27.18,25.435
2001-11-12,27.72,25.500333333333334
2001-11-13,23.22,25.367666666666665
2001-11-14,27.84,25.391000000000002
2001-11-15,25.43,25.39833333333333
2001-11-16,23.66,25.400666666666666
2001-11-17,22.87,25.30233333333333
2001-11-18,24.7,25.220666666666666
2001-11-19,24.27,25.134333333333334
2001-11-20,23.91,24.993999999999996
2001-11-21,24.79,25.099666666666668
2001-11-22,27.68,25.189999999999998
2001-11-23,24.49,25.16
2001-11-24,25.8,25.238333333333333
2001-11-25,26.7,25.31566666666667
2001-11-26,28.56,25.473333333333336
2001-11-27,25.15,25.508666666666667
2001-11-28,25.97,25.544666666666664
2001-11-29,26.45,25.58533333333333
2001-11-30,29.38,25.811333333333334
2001-12-01,27.1,25.881666666666668
2001-12-02,25.62,25.907666666666668
2001-12-03,25.13,25.939
2001-12-04,24.49,25.87366666666667
2001-12-05,22.87,25.702333333333335
2001-12-06,26.89,25.700666666666667
2001-12-07,25.59,25.678333333333335
2001-12-08,26.44,25.668333333333333
2001-12-09,26.09,25.66166666666667
2001-12-10,23.23,25.640666666666668
2001-12-11,22.98,25.50066666666667
2001-12-12,27.03,25.477666666666668
2001-12-13,27.72,25.627666666666666
2001-12-14,26.78,25.592333333333332
2001-12-15,25.05,25.579666666666665
2002-01-18,24.34,25.602333333333334
2002-01-19,26.71,25.730333333333338
2002-01-20,24.73,25.731333333333332
2002-01-21,24.2,25.729
2002-01-22,23.89,25.728333333333335
2002-01-23,24.45,25.717
2002-01-24,26.45,25.676
2002-01-25,25.93,25.724
2002-01-26,24.6,25.684000000000005
2002-01-27,27.07,25.69633333333333
2002-01-28,26.34,25.622333333333334
2002-01-29,24.93,25.615
2002-01-30,25.22,25.59
2002-01-31,30.33,25.719333333333335
2002-02-01,26.45,25.621666666666666
2002-02-02,25.39,25.564666666666664
2002-02-03,24.65,25.532333333333334
2002-02-04,21.39,25.407666666666668
2002-02-05,23.09,25.360999999999997
2002-02-06,23.11,25.368999999999996
2002-02-07,23.4,25.252666666666666
2002-02-08,22.44,25.147666666666666
2002-02-09,22.87,25.028666666666666
2002-02-10,23.21,24.932666666666666
2002-02-11,25.05,24.993333333333332
2002-02-12,25.96,25.092666666666666
2002-02-13,24.64,25.012999999999998
2002-02-14,23.96,24.887666666666668
2002-02-15,24.41,24.808666666666667
2002-02-16,24.76,24.799
2002-02-17,24.99,24.820666666666668
2002-02-18,25.66,24.785666666666664
2002-02-19,27.95,24.893000000000004
2002-02-20,22.97,24.852
2002-02-21,25.39,24.902
2002-02-22,25.89,24.95
2002-02-23,25.6,24.92166666666667
2002-02-24,24.36,24.86933333333333
2002-02-25,25.76,24.908
2002-02-26,22.54,24.757
2002-02-27,24.91,24.709333333333333
2002-02-28,26.33,24.756000000000004
2002-03-01,25.44,24.763333333333332
2002-03-02,22.16,24.491
2002-03-03,27.97,24.541666666666668
2002-03-04,29.8,24.68866666666667
2002-03-05,26.44,24.74833333333333
2002-03-06,28.41,24.982333333333333
2002-03-07,27.93,25.143666666666668
2002-03-08,24.77,25.199
2002-03-09,23.4,25.198999999999998
2002-03-10,22.79,25.21066666666667
2002-03-11,27.83,25.375999999999998
2002-03-12,24.56,25.421
2002-03-13,24.97,25.418333333333333
2002-03-14,27.91,25.483333333333334
2002-03-15,28.09,25.598333333333336
2002-03-16,26.72,25.69033333333333
2002-03-17,23.02,25.644
2002-03-18,23.53,25.603
2002-03-19,24.52,25.587333333333333
2002-03-20,25.08,25.567999999999998
2002-03-21,24.12,25.44033333333333
2002-03-22,25.98,25.540666666666663
2002-03-23,27.44,25.608999999999998
2002-03-24,25.38,25.592
2002-03-25,23.46,25.520666666666664
2002-03-26,21.99,25.441666666666666
2002-03-27,23.96,25.381666666666664
2002-03-28,24.51,25.447333333333333
2002-03-29,24.94,25.448333333333334
2002-03-30,26.69,25.46033333333333
2002-03-31,26.94,25.510333333333335
2002-04-01,24.57,25.590666666666664
2002-04-02,25.54,25.509666666666668
2002-04-03,24.45,25.33133333333333
2002-04-04,26.69,25.33966666666667
2002-04-05,28.62,25.346666666666668
2002-04-06,29.18,25.388333333333332
2002-04-07,23.77,25.355
2002-04-08,28.26,25.517
2002-04-09,29.14,25.728666666666665
2002-04-10,28.38,25.747000000000003
2002-04-11,26.66,25.817
2002-04-12,25.68,25.840666666666664
2002-04-13,24.74,25.735
2002-04-14,24.75,25.62366666666667
2002-04-15,28.67,25.68866666666667
2002-04-16,24.72,25.745333333333335
2002-04-17,27.58,25.880333333333333
2002-04-18,25.38,25.909
2002-04-19,25.59,25.926000000000002
2002-04-20,26.16,25.994000000000003
2002-04-21,25.55,25.979666666666667
2002-04-22,25.4,25.91166666666667
2002-04-23,24.77,25.891333333333332
2002-04-24,24.62,25.93
2002-04-25,25.28,26.03966666666667
2002-04-26,25.48,26.090333333333334
2002-04-27,27.37,26.18566666666667
2002-04-28,25.63,26.208666666666666
2002-04-29,23.87,26.11466666666667
2002-04-30,24.76,26.041999999999998
2002-05-01,26.41,26.103333333333335
2002-05-02,27.92,26.182666666666666
2002-05-03,26.26,26.243000000000002
2002-05-04,25.97,26.218999999999998
2002-05-05,27.56,26.183666666666667
2002-05-06,25.73,26.06866666666667
2002-05-07,27.74,26.201000000000004
2002-05-08,25.82,26.119666666666667
2002-05-09,22.55,25.9
