Date,population_million,urbanization_pct,population_million_MA30,urbanization_pct_MA30
2000-04-14,60.07,59.7,60.141666666666666,55.75566666666666
2000-04-15,60.28,56.65,60.144,55.821000000000005
2000-04-16,60.24,53.7,60.150999999999996,55.857
2000-04-17,59.99,52.25,60.149,55.826666666666675
2000-04-18,59.97,58.15,60.14566666666666,55.967999999999996
2000-04-19,59.96,53.99,60.129333333333335,55.956
2000-04-20,59.92,56.13,60.110666666666674,55.938
2000-04-21,60.29,56.58,60.11533333333333,56.00833333333333
2000-04-22,60.3,54.87,60.122,56.02466666666667
2000-04-23,60.25,54.96,60.12433333333333,55.96666666666667
2000-04-24,60.19,57.14,60.12666666666667,56.06333333333334
2000-04-25,60.18,53.13,60.11666666666667,55.992333333333335
2000-04-26,60.24,51.79,60.117,55.855333333333334
2000-04-27,59.99,52.61,60.111666666666665,55.708
2000-04-28,60.32,56.24,60.11466666666667,55.714333333333336
2000-04-29,60.23,54.91,60.11866666666666,55.686666666666675
2000-04-30,60.01,54.69,60.11233333333333,55.68233333333333
2000-05-01,59.9,55.33,60.104,55.666000000000004
2000-05-02,60.17,55.07,60.102,55.56633333333333
2000-05-03,60.51,55.33,60.10933333333333,55.519
2000-05-04,60.18,56.13,60.12,55.588
2000-05-05,60.09,52.7,60.11833333333333,55.476666666666674
2000-05-06,60.05,54.57,60.11866666666666,55.455333333333336
2000-05-07,59.79,54.8,60.11133333333333,55.352666666666664
2000-05-08,60.04,55.86,60.11466666666666,55.306666666666665
2000-05-09,60.1,52.54,60.11133333333334,55.091
2000-05-10,59.97,53.51,60.10966666666666,54.97533333333333
2000-05-11,60.28,55.82,60.11266666666667,54.99033333333333
2000-05-12,60.33,57.24,60.12933333333333,55.053
2000-05-13,60.17,55.77,60.13366666666666,55.072
2000-05-14,60.25,57.42,60.13966666666667,54.996
2000-05-15,60.39,56.39,60.14333333333333,54.98733333333333
2000-05-16,60.16,55.51,60.14066666666667,55.047666666666665
2000-05-17,60.31,58.0,60.15133333333333,55.23933333333333
2000-05-18,60.25,59.6,60.160666666666664,55.287666666666674
2000-05-19,60.21,56.35,60.169,55.36633333333334
2000-05-20,60.34,56.63,60.183,55.383
2000-05-21,60.25,55.66,60.18166666666666,55.352333333333334
2000-05-22,60.16,53.28,60.177,55.29933333333333
2000-05-23,60.2,56.19,60.175333333333334,55.340333333333334
2000-05-24,60.14,55.87,60.17366666666666,55.298
2000-05-25,60.36,56.42,60.17966666666667,55.407666666666664
2000-05-26,60.75,53.66,60.19666666666667,55.47
2000-05-27,60.01,53.33,60.19733333333333,55.494
2000-05-28,60.25,55.39,60.195,55.46566666666667
2000-05-29,60.13,56.02,60.19166666666667,55.50266666666666
2000-05-30,59.71,56.26,60.181666666666665,55.555
2000-05-31,59.9,56.34,60.181666666666665,55.58866666666666
2000-06-01,59.93,55.1,60.17366666666667,55.589666666666666
2000-06-02,59.99,56.26,60.156333333333336,55.62066666666667
2000-06-03,60.18,56.61,60.156333333333336,55.63666666666666
2000-06-04,60.41,55.05,60.167,55.714999999999996
2000-06-05,60.31,52.56,60.175666666666665,55.648
2000-06-06,59.96,56.75,60.181333333333335,55.713
2000-06-07,60.51,54.27,60.197,55.66
2000-06-08,60.16,55.5,60.199,55.75866666666666
2000-06-09,59.91,58.96,60.196999999999996,55.940333333333335
2000-06-10,59.84,56.5,60.18233333333333,55.963
2000-06-11,60.42,58.05,60.18533333333333,55.99
2000-06-12,60.45,55.73,60.19466666666666,55.98866666666667
2000-06-13,60.13,57.24,60.190666666666665,55.98266666666667
2000-06-14,60.06,56.98,60.17966666666667,56.00233333333334
2000-06-15,60.11,57.23,60.178,56.059666666666665
2000-06-16,60.25,58.7,60.176,56.083
2000-06-17,59.83,58.03,60.162000000000006,56.03066666666666
2000-06-18,60.15,51.27,60.16,55.86133333333334
2000-06-19,59.86,57.36,60.144000000000005,55.885666666666665
2000-06-20,60.11,55.81,60.13933333333333,55.89066666666667
2000-06-21,60.16,56.37,60.13933333333333,55.99366666666667
2000-06-22,60.13,56.58,60.13699999999999,56.00666666666667
2000-06-23,60.28,55.13,60.141666666666666,55.982
2000-06-24,59.81,56.43,60.123333333333335,55.98233333333334
2000-06-25,60.07,54.9,60.10066666666667,56.02366666666667
2000-06-26,60.47,55.55,60.116,56.09766666666667
2000-06-27,60.4,55.91,60.120999999999995,56.115
2000-06-28,60.7,54.94,60.14,56.07899999999999
2000-06-29,60.54,58.78,60.16766666666667,56.163000000000004
2000-06-30,60.52,58.96,60.18833333333334,56.25033333333333
2000-07-01,60.42,55.97,60.20466666666666,56.27933333333333
2000-07-02,60.37,54.89,60.217333333333336,56.233666666666664
2000-07-03,60.35,54.96,60.223,56.17866666666667
2000-07-04,60.42,51.57,60.223333333333336,56.06266666666667
2000-07-05,60.14,54.86,60.217666666666666,56.139333333333326
2000-07-06,60.02,56.01,60.21966666666666,56.11466666666666
2000-07-07,59.94,55.73,60.20066666666666,56.16333333333333
2000-07-08,59.89,57.55,60.19166666666667,56.23166666666666
2000-07-09,60.29,58.06,60.20433333333334,56.20166666666667
2000-07-10,60.6,56.38,60.22966666666666,56.19766666666666
2000-07-11,60.38,55.1,60.22833333333334,56.099333333333334
2000-07-12,60.01,54.63,60.21366666666667,56.062666666666665
2000-07-13,60.41,52.71,60.22299999999999,55.91166666666666
2000-07-14,60.31,55.23,60.23133333333333,55.85333333333333
2000-07-15,60.28,54.0,60.237,55.745666666666665
2000-07-16,60.75,56.77,60.25366666666667,55.681333333333335
2000-07-17,60.32,55.41,60.269999999999996,55.59400000000001
2000-07-18,60.13,55.01,60.269333333333336,55.718666666666664
2000-07-19,60.24,54.43,60.282000000000004,55.620999999999995
2000-07-20,60.28,57.07,60.287666666666674,55.663000000000004
2000-07-21,60.35,55.32,60.294,55.628
2000-07-22,60.28,55.25,60.299,55.583666666666666
2000-07-23,60.8,55.04,60.31633333333333,55.58066666666666
2000-07-24,60.19,52.59,60.32899999999999,55.45266666666667
2000-07-25,60.16,52.53,60.332,55.373666666666665
2000-07-26,59.84,52.35,60.311,55.267
2000-07-27,59.61,57.71,60.28466666666667,55.327
2000-07-28,59.73,56.15,60.25233333333334,55.367333333333335
2000-07-29,60.26,56.26,60.24300000000001,55.28333333333333
2000-07-30,60.31,56.27,60.236,55.19366666666667
2000-07-31,60.06,56.64,60.224000000000004,55.216
2000-08-01,60.05,57.84,60.21333333333333,55.31433333333334
2000-08-02,60.05,55.7,60.20333333333333,55.33899999999999
2000-08-03,60.32,54.35,60.2,55.431666666666665
2000-08-04,60.14,52.82,60.2,55.36366666666667
2000-08-05,60.05,55.65,60.20100000000001,55.351666666666674
2000-08-06,60.0,58.24,60.203,55.43533333333334
2000-08-07,60.17,56.1,60.212333333333326,55.38700000000001
2000-08-08,60.46,56.42,60.217999999999996,55.33233333333333
2000-08-09,60.45,55.55,60.213,55.30466666666667
2000-08-10,60.44,52.69,60.215,55.224333333333334
2000-08-11,60.06,51.99,60.21666666666667,55.13633333333334
2000-08-12,60.07,53.96,60.205333333333336,55.178
2000-08-13,60.32,55.42,60.20566666666666,55.184333333333335
2000-08-14,60.29,56.27,60.206,55.26
2000-08-15,60.15,54.38,60.186,55.18033333333334
2000-08-16,59.86,55.51,60.17066666666667,55.18366666666667
2000-08-17,60.06,55.95,60.16833333333333,55.215
2000-08-18,60.14,53.43,60.16499999999999,55.181666666666665
2000-08-19,60.0,55.1,60.15566666666666,55.116
2000-08-20,60.07,56.92,60.14633333333334,55.169333333333334
2000-08-21,60.07,56.38,60.13933333333333,55.207
2000-08-22,60.25,56.75,60.121,55.264
2000-08-23,60.05,53.89,60.11633333333334,55.30733333333333
2000-08-24,60.09,54.57,60.114000000000004,55.37533333333333
2000-08-25,59.67,56.4,60.108333333333334,55.51033333333333
2000-08-26,60.16,55.81,60.126666666666665,55.447
2000-08-27,60.28,54.83,60.144999999999996,55.403000000000006
2000-08-28,60.22,57.34,60.14366666666667,55.43899999999999
2000-08-29,60.26,56.16,60.142,55.43533333333333
2000-08-30,60.4,56.21,60.15333333333333,55.42100000000001
2000-08-31,60.47,53.55,60.16733333333333,55.278
2000-09-01,59.98,53.8,60.165,55.214666666666666
2000-09-02,59.86,57.58,60.14966666666667,55.32233333333333
2000-09-03,60.08,56.25,60.147666666666666,55.43666666666666
2000-09-04,60.25,56.27,60.154333333333334,55.45733333333333
2000-09-05,60.25,58.23,60.162666666666674,55.457
2000-09-06,59.83,55.39,60.15133333333333,55.43333333333333
2000-09-07,60.02,54.64,60.13666666666666,55.374
2000-09-08,60.06,53.2,60.123666666666665,55.29566666666666
2000-09-09,60.21,52.65,60.116,55.294333333333334
2000-09-10,59.75,53.78,60.10566666666667,55.354
2000-09-11,60.12,55.11,60.10733333333334,55.39233333333334
2000-09-12,60.15,55.48,60.101666666666674,55.39433333333333
2000-09-13,60.13,54.6,60.09633333333333,55.33866666666667
2000-09-14,60.33,57.05,60.102333333333334,55.42766666666667
2000-09-15,60.51,54.8,60.123999999999995,55.403999999999996
2000-09-16,60.24,55.91,60.129999999999995,55.40266666666666
2000-09-17,59.96,55.87,60.124,55.484
2000-09-18,60.13,58.55,60.12833333333334,55.599000000000004
2000-09-19,60.08,56.12,60.12866666666666,55.57233333333333
2000-09-20,60.19,54.17,60.132666666666665,55.498666666666665
2000-09-21,60.05,57.53,60.126,55.52466666666667
2000-09-22,59.86,57.61,60.11966666666667,55.648666666666664
2000-09-23,60.01,55.44,60.11699999999999,55.67766666666667
2000-09-24,59.95,54.18,60.126333333333335,55.60366666666667
2000-09-25,60.02,53.94,60.12166666666666,55.54133333333333
2000-09-26,60.03,54.89,60.11333333333334,55.54333333333333
2000-09-27,60.29,54.7,60.11566666666667,55.455333333333336
2000-09-28,60.14,55.64,60.111666666666665,55.437999999999995
2000-09-29,60.14,57.27,60.103,55.473333333333336
2000-09-30,60.36,56.52,60.099333333333334,55.57233333333333
2000-10-01,60.53,56.44,60.117666666666665,55.660333333333334
2000-10-02,60.08,56.26,60.125,55.61633333333334
2000-10-03,59.48,55.16,60.105000000000004,55.58
2000-10-04,60.1,54.49,60.1,55.52066666666666
2000-10-05,60.07,55.56,60.094,55.43166666666666
2000-10-06,60.25,57.61,60.108,55.50566666666667
2000-10-07,60.14,57.96,60.112,55.61633333333334
2000-10-08,60.19,54.52,60.11633333333334,55.66033333333334
2000-10-09,60.2,53.78,60.116,55.698
2000-10-10,60.46,57.01,60.13966666666667,55.80566666666667
2000-10-11,60.17,58.31,60.141333333333336,55.91233333333333
2000-10-12,60.09,53.23,60.139333333333326,55.837333333333326
2000-10-13,60.29,54.04,60.144666666666666,55.818666666666665
2000-10-14,60.18,56.44,60.13966666666667,55.79833333333333
2000-10-15,60.12,57.03,60.12666666666667,55.87266666666667
2000-10-16,60.21,54.55,60.12566666666667,55.82733333333333
2000-10-17,60.15,54.39,60.132,55.778000000000006
2000-10-18,59.93,54.33,60.12533333333333,55.63733333333333
2000-10-19,60.04,54.4,60.124,55.580000000000005
2000-10-20,60.03,56.68,60.11866666666666,55.663666666666664
2000-10-21,59.83,55.44,60.11133333333333,55.594
2000-10-22,60.08,56.12,60.11866666666667,55.54433333333334
2000-10-23,59.67,52.9,60.10733333333334,55.459666666666664
2000-10-24,59.87,58.13,60.10466666666667,55.59133333333333
2000-10-25,60.06,56.99,60.106,55.693000000000005
2000-10-26,59.92,58.51,60.102333333333334,55.81366666666667
2000-10-27,59.9,56.81,60.08933333333333,55.884
2000-10-28,59.97,56.61,60.083666666666666,55.916333333333334
2000-10-29,59.69,54.46,60.068666666666665,55.82266666666666
2000-10-30,60.11,55.0,60.06033333333333,55.772
2000-10-31,60.51,54.74,60.059666666666665,55.715333333333334
2000-11-01,60.51,55.35,60.074,55.68500000000001
2000-11-02,60.24,55.37,60.099333333333334,55.692
2000-11-03,59.95,54.36,60.09433333333333,55.68766666666667
2000-11-04,60.24,56.19,60.1,55.708666666666666
2000-11-05,60.29,56.91,60.10133333333333,55.68533333333333
2000-11-06,60.1,54.54,60.1,55.57133333333333
2000-11-07,60.19,57.07,60.1,55.65633333333333
2000-11-08,60.23,57.54,60.101000000000006,55.78166666666666
2000-11-09,60.32,55.15,60.096333333333334,55.71966666666666
2000-11-10,59.97,57.05,60.089666666666666,55.67766666666667
2000-11-11,60.14,58.66,60.09133333333333,55.858666666666664
2000-11-12,60.38,57.43,60.09433333333334,55.97166666666667
2000-11-13,60.12,55.66,60.092333333333336,55.94566666666666
2000-11-14,59.72,57.69,60.07899999999999,55.967666666666666
2000-11-15,59.96,58.27,60.07066666666666,56.09166666666667
2000-11-16,60.31,55.12,60.076,56.116
2000-11-17,60.25,54.27,60.086666666666666,56.114000000000004
2000-11-18,60.12,54.87,60.089333333333336,56.129666666666665
2000-11-19,60.12,55.31,60.092333333333336,56.083999999999996
2000-11-20,60.27,56.64,60.107,56.124
2000-11-21,60.48,54.0,60.12033333333333,56.05333333333333
2000-11-22,60.13,56.26,60.13566666666667,56.165333333333336
2000-11-23,59.82,54.51,60.134,56.044666666666664
2000-11-24,60.0,52.88,60.132,55.907666666666664
2000-11-25,59.93,54.0,60.132333333333335,55.75733333333333
2000-11-26,60.19,51.28,60.142,55.573
2000-11-27,59.94,52.34,60.141,55.43066666666667
2000-11-28,59.75,56.57,60.143,55.501
2000-11-29,60.29,57.28,60.149,55.577
2000-11-30,59.92,56.21,60.129333333333335,55.626
2000-12-01,60.1,54.78,60.11566666666666,55.60699999999999
2000-12-02,60.03,55.32,60.10866666666667,55.605333333333334
2000-12-03,60.27,58.91,60.11933333333334,55.757
2000-12-04,60.08,58.96,60.114000000000004,55.849333333333334
2000-12-05,60.11,54.55,60.108,55.77066666666666
2000-12-06,59.83,53.3,60.099000000000004,55.72933333333334
2000-12-07,60.07,54.37,60.095,55.63933333333333
2000-12-08,60.44,55.69,60.102,55.57766666666667
2000-12-09,59.94,55.53,60.08933333333333,55.590333333333334
2000-12-10,59.9,56.06,60.086999999999996,55.55733333333333
2000-12-11,59.9,57.26,60.079,55.510666666666665
2000-12-12,60.34,58.66,60.077666666666666,55.55166666666666
2000-12-13,60.2,57.37,60.080333333333336,55.608666666666664
2000-12-14,60.28,52.19,60.099000000000004,55.425333333333334
2000-12-15,60.35,56.98,60.111999999999995,55.382333333333335
2001-01-18,60.01,53.32,60.102,55.322333333333326
2001-01-19,59.79,54.8,60.08666666666667,55.339999999999996
2001-01-20,59.74,56.6,60.074,55.397666666666666
2001-01-21,59.54,57.39,60.05466666666667,55.467
2001-01-22,59.6,55.08,60.032333333333334,55.415
2001-01-23,59.6,55.44,60.00300000000001,55.462999999999994
2001-01-24,59.3,55.5,59.97533333333333,55.437666666666665
2001-01-25,59.38,55.84,59.96066666666666,55.482
2001-01-26,59.42,54.14,59.94133333333333,55.523999999999994
2001-01-27,59.47,54.43,59.926,55.53833333333333
2001-01-28,59.57,54.75,59.90533333333334,55.653999999999996
2001-01-29,59.55,55.09,59.89233333333333,55.745666666666665
2001-01-30,59.54,56.32,59.88533333333333,55.73733333333334
2001-01-31,59.76,59.01,59.867666666666665,55.795
2001-02-01,59.52,55.7,59.85433333333334,55.778000000000006
2001-02-02,59.1,55.84,59.821000000000005,55.81333333333334
2001-02-03,59.36,56.79,59.79866666666666,55.86233333333333
2001-02-04,59.38,54.77,59.769,55.724333333333334
2001-02-05,59.51,55.41,59.75,55.606
2001-02-06,59.36,55.63,59.725,55.642
2001-02-07,59.37,54.34,59.709666666666664,55.67666666666667
2001-02-08,59.87,56.18,59.702999999999996,55.736999999999995
2001-02-09,59.56,56.97,59.67366666666667,55.779666666666664
2001-02-10,59.8,56.36,59.669000000000004,55.80733333333333
2001-02-11,60.01,54.04,59.67266666666667,55.74
2001-02-12,59.69,53.56,59.66566666666667,55.61666666666667
2001-02-13,59.63,54.65,59.642,55.483
2001-02-14,59.51,55.51,59.619,55.42100000000001
2001-02-15,59.55,56.32,59.59466666666666,55.55866666666667
2001-02-16,59.54,55.39,59.56766666666667,55.50566666666667
2001-02-17,59.48,52.47,59.55,55.477333333333334
2001-02-18,59.61,55.88,59.544,55.513333333333335
2001-02-19,59.68,58.26,59.541999999999994,55.568666666666665
2001-02-20,59.32,56.53,59.534666666666666,55.54
2001-02-21,59.38,55.86,59.52733333333333,55.566
2001-02-22,59.06,53.11,59.50933333333333,55.48833333333334
2001-02-23,59.3,55.87,59.50933333333333,55.50066666666667
2001-02-24,59.44,53.88,59.51133333333334,55.43533333333333
2001-02-25,59.17,56.04,59.503,55.498666666666665
2001-02-26,59.3,57.75,59.49733333333333,55.60933333333333
2001-02-27,59.25,58.75,59.486666666666665,55.742666666666665
2001-02-28,59.36,56.8,59.480333333333334,55.79966666666667
2001-03-01,59.67,55.24,59.48466666666666,55.76366666666666
2001-03-02,59.51,55.96,59.476333333333336,55.662
2001-03-03,59.67,54.58,59.481333333333325,55.62466666666666
2001-03-04,59.6,52.34,59.498000000000005,55.508
2001-03-05,59.23,56.4,59.49366666666667,55.495
2001-03-06,59.39,57.85,59.494,55.59766666666667
2001-03-07,59.5,54.94,59.49366666666666,55.582
2001-03-08,59.64,54.76,59.50300000000001,55.553000000000004
2001-03-09,59.59,54.07,59.51033333333333,55.544
2001-03-10,59.71,54.41,59.505,55.48500000000001
2001-03-11,59.82,54.17,59.51366666666666,55.391666666666666
2001-03-12,59.55,55.94,59.505333333333326,55.37766666666666
2001-03-13,59.84,56.27,59.49966666666667,55.452
2001-03-14,59.81,56.92,59.50366666666666,55.564
2001-03-15,59.44,56.61,59.49733333333334,55.62933333333333
2001-03-16,59.71,56.05,59.504000000000005,55.64733333333333
2001-03-17,59.69,54.42,59.50866666666666,55.583999999999996
2001-03-18,59.37,55.12,59.50300000000001,55.575
2001-03-19,59.47,56.18,59.50266666666667,55.69866666666667
2001-03-20,59.69,55.76,59.505333333333326,55.69466666666666
2001-03-21,59.84,54.11,59.51066666666667,55.556333333333335
2001-03-22,59.68,55.06,59.52266666666666,55.507333333333335
2001-03-23,59.83,54.86,59.537666666666674,55.474
2001-03-24,59.5,55.72,59.55233333333333,55.561
2001-03-25,59.4,56.72,59.55566666666666,55.589333333333336
2001-03-26,59.37,54.63,59.553333333333335,55.614333333333335
2001-03-27,59.66,52.9,59.56966666666667,55.50966666666667
2001-03-28,59.66,53.84,59.58166666666667,55.379333333333335
2001-03-29,59.55,54.67,59.59166666666667,55.24333333333333
2001-03-30,59.54,54.26,59.59766666666666,55.15866666666667
2001-03-31,59.3,55.68,59.58533333333333,55.17333333333333
2001-04-01,59.54,54.19,59.58633333333333,55.114333333333335
2001-04-02,59.52,56.16,59.58133333333333,55.166999999999994
2001-04-03,59.69,54.85,59.58433333333333,55.25066666666667
2001-04-04,59.89,52.2,59.606333333333325,55.110666666666674
2001-04-05,59.85,55.97,59.62166666666667,55.048
2001-04-06,59.46,57.67,59.62033333333333,55.138999999999996
2001-04-07,59.42,55.46,59.61299999999999,55.16233333333333
2001-04-08,59.31,51.47,59.60366666666666,55.07566666666666
2001-04-09,59.16,57.46,59.58533333333333,55.17733333333333
2001-04-10,59.38,55.49,59.57066666666667,55.221333333333334
2001-04-11,59.48,54.95,59.568333333333335,55.18833333333334
2001-04-12,59.48,55.02,59.55633333333333,55.14666666666667
2001-04-13,59.44,56.59,59.544,55.135666666666665
2001-04-14,59.54,55.99,59.54733333333333,55.115
2001-04-15,59.57,53.29,59.54266666666667,55.023
2001-04-16,59.87,53.57,59.54866666666667,54.994666666666674
2001-04-17,59.73,51.33,59.56066666666666,54.86833333333333
2001-04-18,59.49,52.61,59.56133333333333,54.74933333333333
2001-04-19,59.47,55.41,59.554,54.73766666666667
2001-04-20,59.91,54.04,59.55633333333333,54.73533333333333
2001-04-21,59.7,56.63,59.556999999999995,54.787666666666674
2001-04-22,59.5,55.18,59.546,54.79833333333333
2001-04-23,59.6,55.36,59.54933333333334,54.78633333333334
2001-04-24,59.63,55.83,59.557,54.75666666666667
2001-04-25,59.53,56.21,59.56233333333333,54.809333333333335
2001-04-26,59.34,56.4,59.55166666666667,54.926
2001-04-27,59.91,55.59,59.559999999999995,54.98433333333333
2001-04-28,59.79,53.72,59.568,54.95266666666667
2001-04-29,59.84,54.69,59.578,54.967
2001-04-30,59.68,56.75,59.59066666666667,55.00266666666666
2001-05-01,59.7,56.92,59.596,55.093666666666664
2001-05-02,59.81,54.49,59.60566666666667,55.038000000000004
2001-05-03,59.82,55.07,59.61,55.04533333333333
2001-05-04,59.47,52.79,59.596000000000004,55.065000000000005
2001-05-05,59.37,52.58,59.58,54.952
2001-05-06,59.46,53.49,59.580000000000005,54.81266666666667
2001-05-07,59.58,55.39,59.58533333333333,54.81033333333333
2001-05-08,59.66,54.26,59.597,54.90333333333333
2001-05-09,59.51,55.39,59.608666666666664,54.83433333333333
2001-05-10,59.58,55.35,59.615333333333325,54.82966666666666
2001-05-11,59.65,54.8,59.621,54.824666666666666
2001-05-12,59.64,56.98,59.626333333333335,54.88999999999999
2001-05-13,59.31,55.08,59.622,54.839666666666666
2001-05-14,59.52,53.67,59.62133333333334,54.76233333333333
2001-05-15,59.56,52.95,59.620999999999995,54.751
2001-05-16,59.27,54.68,59.601,54.788000000000004
2001-05-17,59.57,53.49,59.595666666666666,54.86
2001-05-18,59.35,52.48,59.591,54.85566666666667
2001-05-19,59.21,55.22,59.58233333333333,54.849333333333334
2001-05-20,59.39,57.04,59.565000000000005,54.949333333333335
2001-05-21,59.68,54.1,59.56433333333334,54.864999999999995
2001-05-22,59.35,52.41,59.559333333333335,54.772666666666666
2001-05-23,59.36,55.16,59.55133333333333,54.766
2001-05-24,59.62,55.35,59.551,54.75
2001-05-25,59.58,53.32,59.552666666666674,54.653666666666666
2001-05-26,59.86,52.42,59.57,54.521
2001-05-27,59.75,54.11,59.56466666666667,54.471666666666664
2001-05-28,59.37,54.59,59.55066666666667,54.50066666666667
2001-05-29,59.67,56.23,59.544999999999995,54.55200000000001
2001-05-30,59.43,55.49,59.53666666666666,54.510000000000005
2001-05-31,59.73,56.78,59.537666666666674,54.50533333333333
2001-06-01,59.8,54.93,59.53733333333333,54.519999999999996
2001-06-02,59.67,54.22,59.532333333333334,54.49166666666667
2001-06-03,59.54,54.02,59.534666666666666,54.53266666666666
2001-06-04,59.73,57.52,59.54666666666667,54.69733333333333
2001-06-05,59.44,56.82,59.54600000000001,54.80833333333333
2001-06-06,59.72,53.67,59.550666666666665,54.751000000000005
2001-06-07,59.91,53.16,59.559,54.714333333333336
2001-06-08,59.74,54.56,59.56666666666667,54.68666666666666
2001-06-09,59.56,55.12,59.566,54.679
2001-06-10,59.37,54.66,59.556666666666665,54.67433333333334
2001-06-11,59.75,56.65,59.56033333333333,54.66333333333333
2001-06-12,59.67,57.09,59.572333333333326,54.73033333333333
