Date,poverty_rate,poverty_rate_MA30
2000-02-16,25.05,27.235666666666667
2000-02-16,25.71,27.154999999999998
2000-02-16,26.37,27.088666666666665
2000-02-16,25.38,26.981999999999996
2000-02-16,25.96,26.887333333333334
2000-02-16,26.16,26.793
2000-02-17,22.6,26.628
2000-02-17,22.28,26.44833333333333
2000-02-17,21.96,26.253666666666668
2000-02-17,21.79,26.049
2000-02-17,21.63,25.834666666666667
2000-02-17,22.11,25.625333333333334
2000-02-17,22.35,25.406333333333336
2000-02-17,22.77,25.225666666666665
2000-02-17,23.23,25.047
2000-02-17,21.88,24.816333333333333
2000-02-17,21.65,24.624000000000002
2000-02-18,24.48,24.528000000000002
2000-02-18,25.7,24.474333333333334
2000-02-18,25.39,24.412
2000-02-18,25.09,24.347333333333335
2000-02-18,24.79,24.277
2000-02-18,24.17,24.19033333333333
2000-02-18,23.54,24.086333333333336
2000-02-18,23.24,23.976666666666667
2000-02-18,22.92,23.835333333333335
2000-02-18,23.85,23.840666666666667
2000-02-19,26.66,23.90533333333333
2000-02-19,26.67,23.99233333333333
2000-02-19,26.68,24.06866666666667
2000-02-19,26.7,24.123666666666665
2000-02-19,26.67,24.15566666666667
2000-02-19,26.37,24.15566666666667
2000-02-19,26.22,24.183666666666667
2000-02-19,26.07,24.187333333333335
2000-02-19,25.91,24.179
2000-02-19,26.52,24.309666666666665
2000-02-20,26.99,24.466666666666665
2000-02-20,27.24,24.642666666666667
2000-02-20,27.17,24.822000000000003
2000-02-20,27.08,25.003666666666668
2000-02-20,26.9,25.163333333333334
2000-02-20,26.75,25.31
2000-02-20,26.8,25.444333333333336
2000-02-20,26.67,25.559
2000-02-20,26.84,25.724333333333334
2000-02-20,26.72,25.893333333333334
2000-02-21,27.31,25.987666666666666
2000-02-21,27.38,26.043666666666663
2000-02-21,27.45,26.112333333333332
2000-02-21,27.52,26.19333333333333
2000-02-21,27.59,26.28666666666667
2000-02-21,27.64,26.402333333333335
2000-02-21,27.69,26.540666666666663
2000-02-21,27.74,26.69066666666667
2000-02-21,27.85,26.855
2000-02-21,27.98,26.992666666666665
2000-02-22,29.27,27.079666666666665
2000-02-22,28.92,27.154666666666667
2000-02-22,29.19,27.238333333333333
2000-02-22,29.36,27.327
2000-02-22,29.12,27.408666666666665
2000-02-22,28.91,27.493333333333332
2000-02-22,28.69,27.57566666666667
2000-02-22,28.5,27.65666666666667
2000-02-22,28.37,27.73866666666667
2000-02-22,28.24,27.796
2000-02-22,28.11,27.833333333333332
2000-02-23,28.66,27.88066666666667
2000-02-23,28.39,27.921333333333333
2000-02-23,28.01,27.952333333333335
2000-02-23,27.48,27.97166666666667
2000-02-23,26.95,27.978333333333335
2000-02-23,26.51,27.968666666666664
2000-02-23,26.24,27.954333333333334
2000-02-23,25.97,27.925333333333334
2000-02-23,25.71,27.891666666666666
2000-02-23,25.45,27.829666666666665
2000-02-24,25.45,27.765333333333334
2000-02-24,25.59,27.703333333333333
2000-02-24,25.15,27.624333333333333
2000-02-24,25.3,27.548
2000-02-24,25.63,27.480999999999998
2000-02-24,25.57,27.410333333333334
2000-02-24,25.48,27.335
2000-02-24,25.38,27.252666666666666
2000-02-24,25.28,27.162666666666667
2000-02-24,25.23,27.028000000000002
2000-02-25,24.25,26.872333333333337
2000-02-25,24.06,26.70133333333333
2000-02-25,23.87,26.51833333333333
2000-02-25,23.73,26.338666666666665
2000-02-25,23.83,26.169333333333334
2000-02-25,24.15,26.017999999999997
2000-02-25,24.44,25.882666666666662
2000-02-25,24.73,25.76133333333333
2000-02-25,25.0,25.653333333333332
2000-02-25,23.97,25.515333333333334
2000-02-26,26.35,25.438333333333333
2000-02-26,26.73,25.383
2000-02-26,26.69,25.339
2000-02-26,26.55,25.308
2000-02-26,26.15,25.281333333333336
2000-02-26,25.55,25.249333333333333
2000-02-26,25.75,25.233
2000-02-26,25.27,25.209666666666667
2000-02-26,24.91,25.183
2000-02-26,24.55,25.153000000000002
2000-02-26,25.95,25.169666666666668
2000-02-27,25.13,25.154333333333334
2000-02-27,26.76,25.208000000000002
2000-02-27,26.79,25.25766666666667
2000-02-27,26.7,25.293333333333337
2000-02-27,26.52,25.325
2000-02-27,26.37,25.354666666666667
2000-02-27,26.19,25.381666666666664
2000-02-27,26.02,25.406333333333333
2000-02-27,25.82,25.426
2000-02-27,25.47,25.466666666666665
2000-02-28,22.78,25.424
2000-02-28,23.03,25.396
2000-02-28,22.29,25.348000000000003
2000-02-28,22.53,25.304666666666666
2000-02-28,23.32,25.276999999999997
2000-02-28,23.62,25.249666666666666
2000-02-28,23.9,25.222
2000-02-28,24.2,25.195333333333334
2000-02-28,24.49,25.212666666666667
2000-02-28,24.79,25.160666666666664
2000-02-29,25.08,25.105666666666664
2000-02-29,24.62,25.03666666666667
2000-02-29,24.06,24.953666666666663
2000-02-29,23.5,24.865333333333332
2000-02-29,23.06,24.782333333333334
2000-02-29,22.77,24.683
2000-02-29,22.49,24.590333333333334
2000-02-29,22.21,24.500333333333334
2000-02-29,22.02,24.416
2000-02-29,22.12,24.288333333333334
2000-03-01,27.48,24.366666666666667
2000-03-01,27.41,24.388333333333332
2000-03-01,27.3,24.40533333333333
2000-03-01,27.18,24.421333333333333
2000-03-01,27.06,24.43933333333333
2000-03-01,26.45,24.442
2000-03-01,26.11,24.439333333333334
2000-03-01,25.77,24.431
2000-03-01,25.43,24.418
2000-03-01,26.78,24.461666666666662
2000-03-02,26.89,24.598666666666666
2000-03-02,26.24,24.70566666666667
2000-03-02,26.35,24.840999999999998
2000-03-02,26.47,24.97233333333333
2000-03-02,26.69,25.08466666666667
2000-03-02,27.23,25.205
2000-03-02,26.13,25.27933333333333
2000-03-02,27.34,25.384
2000-03-02,27.44,25.482333333333333
2000-03-02,27.52,25.573333333333334
2000-03-02,27.1,25.640666666666668
2000-03-03,26.18,25.692666666666664
2000-03-03,26.15,25.762333333333334
2000-03-03,26.09,25.848666666666666
2000-03-03,26.15,25.951666666666664
2000-03-03,26.11,26.063
2000-03-03,26.06,26.182000000000002
2000-03-03,26.0,26.308333333333334
2000-03-03,25.96,26.439666666666664
2000-03-03,25.93,26.566666666666666
2000-03-03,26.03,26.51833333333333
2000-03-04,26.44,26.485999999999997
2000-03-04,26.17,26.448333333333334
2000-03-04,25.9,26.405666666666665
2000-03-04,25.63,26.358
2000-03-04,25.57,26.328666666666667
2000-03-04,25.67,26.314
2000-03-04,25.78,26.31433333333333
2000-03-04,25.89,26.329666666666665
2000-03-04,25.98,26.302999999999997
2000-03-04,26.04,26.27466666666667
2000-03-05,29.11,26.37033333333333
2000-03-05,29.35,26.470333333333333
2000-03-05,29.46,26.57
2000-03-05,29.2,26.653666666666666
2000-03-05,28.93,26.710333333333335
2000-03-05,28.13,26.777
2000-03-05,27.59,26.785333333333334
2000-03-05,27.05,26.772333333333332
2000-03-05,26.72,26.74566666666667
2000-03-05,28.65,26.79733333333333
2000-03-06,27.12,26.828666666666667
2000-03-06,28.87,26.919333333333334
2000-03-06,28.42,26.997
2000-03-06,27.97,27.057666666666666
2000-03-06,27.5,27.104
2000-03-06,26.76,27.127333333333333
2000-03-06,26.41,27.141000000000002
2000-03-06,26.05,27.144000000000002
2000-03-06,25.68,27.135666666666665
2000-03-06,25.32,27.112000000000002
2000-03-07,23.98,27.030000000000005
2000-03-07,23.92,26.955
2000-03-07,24.23,26.899333333333335
2000-03-07,24.09,26.848000000000003
2000-03-07,24.43,26.81
2000-03-07,24.02,26.755
2000-03-07,24.29,26.705333333333336
2000-03-07,25.02,26.676333333333336
2000-03-07,24.15,26.615333333333336
2000-03-07,24.49,26.563666666666666
2000-03-07,24.75,26.418333333333337
2000-03-08,24.62,26.26066666666667
2000-03-08,24.8,26.10533333333333
2000-03-08,24.96,25.964
2000-03-08,25.12,25.837
2000-03-08,25.27,25.741666666666667
2000-03-08,25.43,25.669666666666664
2000-03-08,25.59,25.621
2000-03-08,25.75,25.588666666666665
2000-03-08,25.86,25.49566666666667
2000-03-08,25.98,25.457666666666668
2000-03-09,26.24,25.37
2000-03-09,26.28,25.29866666666667
2000-03-09,26.32,25.24366666666667
2000-03-09,26.36,25.20566666666667
2000-03-09,26.36,25.192333333333334
2000-03-09,26.38,25.19133333333333
2000-03-09,26.24,25.197666666666667
2000-03-09,26.17,25.214000000000002
2000-03-09,26.1,25.240000000000002
2000-03-09,26.3,25.317333333333334
2000-03-10,24.52,25.337333333333333
2000-03-10,24.76,25.355
2000-03-10,25.0,25.38533333333333
2000-03-10,25.22,25.41166666666667
2000-03-10,25.44,25.459
2000-03-10,25.57,25.501666666666665
2000-03-10,25.85,25.529333333333334
2000-03-10,25.99,25.590666666666667
2000-03-10,26.13,25.645333333333333
2000-03-10,25.71,25.67733333333333
2000-03-11,21.7,25.58
2000-03-11,21.98,25.486
2000-03-11,22.26,25.396
2000-03-11,22.52,25.30933333333333
2000-03-11,22.78,25.226333333333333
2000-03-11,23.04,25.14666666666667
2000-03-11,24.27,25.102666666666668
2000-03-11,24.02,25.045
2000-03-11,23.28,24.959
2000-03-11,23.53,24.877333333333333
2000-03-11,23.77,24.795
2000-03-12,19.45,24.567333333333334
2000-03-12,19.4,24.336666666666662
2000-03-12,19.55,24.10966666666667
2000-03-12,19.99,23.897333333333336
2000-03-12,19.71,23.675
2000-03-12,20.59,23.486666666666668
2000-03-12,20.87,23.31
2000-03-12,21.14,23.14466666666667
2000-03-12,21.42,22.982000000000003
2000-03-12,20.3,22.841333333333335
2000-03-13,22.92,22.779999999999998
2000-03-13,22.55,22.698333333333334
2000-03-13,22.18,22.596999999999998
2000-03-13,21.81,22.476000000000003
2000-03-13,21.42,22.337666666666667
2000-03-13,20.96,22.174666666666667
2000-03-13,20.11,21.978666666666665
2000-03-13,19.89,21.770666666666667
2000-03-13,19.67,21.569333333333336
2000-03-13,20.53,21.53033333333333
2000-03-14,25.41,21.64466666666667
2000-03-14,25.26,21.744666666666667
2000-03-14,25.12,21.831333333333337
2000-03-14,24.96,21.904
2000-03-14,24.81,21.963
2000-03-14,24.28,21.96333333333333
2000-03-14,23.98,21.962
2000-03-14,23.65,21.974333333333334
2000-03-14,23.28,21.966
2000-03-14,24.58,21.993
2000-03-15,25.49,22.194333333333336
2000-03-15,25.38,22.393666666666668
2000-03-15,25.28,22.584666666666667
2000-03-15,25.18,22.75766666666667
2000-03-15,25.15,22.939000000000004
2000-03-15,25.19,23.092333333333332
2000-03-15,25.33,23.241
2000-03-15,25.46,23.385
2000-03-15,25.25,23.512666666666668
2000-03-15,25.4,23.682666666666666
2000-03-16,26.22,23.79266666666667
2000-03-16,25.6,23.894333333333332
2000-03-16,25.8,24.015
2000-03-16,26.0,24.154666666666667
2000-03-16,26.2,24.314
2000-03-16,26.32,24.492666666666665
2000-03-16,26.42,24.702999999999996
2000-03-16,26.38,24.91933333333333
2000-03-16,26.06,25.132333333333335
2000-03-16,25.89,25.311
2000-03-16,25.6,25.317333333333334
2000-03-17,23.37,25.25433333333333
2000-03-17,23.63,25.204666666666665
2000-03-17,22.94,25.137333333333334
2000-03-17,23.15,25.082
2000-03-17,23.89,25.069000000000003
2000-03-17,24.15,25.074666666666666
2000-03-17,24.41,25.1
2000-03-17,24.68,25.14666666666667
2000-03-17,24.96,25.159333333333333
2000-03-17,25.28,25.152333333333335
2000-03-18,23.46,25.08833333333333
2000-03-18,23.19,25.018666666666668
2000-03-18,22.92,24.94333333333333
2000-03-18,22.73,24.862666666666666
2000-03-18,22.59,24.776000000000003
2000-03-18,22.37,24.677333333333333
2000-03-18,22.46,24.577333333333332
2000-03-18,22.57,24.488
2000-03-18,22.74,24.399333333333335
2000-03-18,22.45,24.273666666666664
2000-03-19,24.25,24.228666666666665
2000-03-19,23.94,24.166666666666668
2000-03-19,24.06,24.101999999999997
2000-03-19,24.18,24.03466666666667
2000-03-19,23.82,23.95133333333333
2000-03-19,24.28,23.880000000000003
2000-03-19,24.01,23.801000000000002
2000-03-19,23.72,23.723000000000003
2000-03-19,24.15,23.665000000000003
2000-03-19,23.87,23.607333333333333
2000-03-20,23.74,23.619666666666667
2000-03-20,23.72,23.622666666666664
2000-03-20,23.87,23.653666666666666
2000-03-20,24.03,23.683
2000-03-20,24.18,23.692666666666664
2000-03-20,24.62,23.708333333333332
2000-03-20,24.93,23.725666666666665
2000-03-20,25.23,23.743999999999996
2000-03-20,25.51,23.762333333333334
2000-03-20,24.34,23.730999999999998
2000-03-21,27.82,23.876333333333335
2000-03-21,27.23,24.011
2000-03-21,27.72,24.171
2000-03-21,27.61,24.333666666666666
2000-03-21,27.43,24.494999999999997
2000-03-21,27.02,24.65
2000-03-21,26.54,24.786
2000-03-21,26.28,24.909666666666666
2000-03-21,26.02,25.019
2000-03-21,25.77,25.12966666666667
2000-03-21,26.79,25.214333333333336
2000-03-22,26.37,25.295333333333335
2000-03-22,26.53,25.377666666666666
2000-03-22,26.68,25.461
2000-03-22,26.82,25.561
2000-03-22,27.05,25.65333333333333
2000-03-22,27.26,25.761666666666667
2000-03-22,27.63,25.892000000000003
2000-03-22,27.74,26.011666666666663
2000-03-22,27.85,26.144333333333332
2000-03-22,27.48,26.269
2000-03-23,25.59,26.331333333333337
2000-03-23,25.53,26.386666666666667
2000-03-23,25.51,26.435999999999996
2000-03-23,25.65,26.485
2000-03-23,25.55,26.516000000000002
2000-03-23,25.82,26.545666666666666
2000-03-23,25.91,26.568333333333335
2000-03-23,25.74,26.576000000000004
2000-03-23,26.06,26.633333333333333
2000-03-23,26.22,26.58
2000-03-24,25.6,26.52566666666667
2000-03-24,25.74,26.459666666666667
2000-03-24,25.87,26.401666666666664
2000-03-24,26.0,26.353999999999996
2000-03-24,25.97,26.319
2000-03-24,25.89,26.29733333333333
2000-03-24,25.8,26.281333333333336
2000-03-24,25.71,26.271
2000-03-24,25.63,26.26633333333333
2000-03-24,25.58,26.226
2000-03-25,24.45,26.162
2000-03-25,24.31,26.088
2000-03-25,24.18,26.00466666666667
2000-03-25,24.09,25.913666666666664
2000-03-25,24.18,25.818
2000-03-25,24.32,25.719999999999995
2000-03-25,24.47,25.614666666666665
2000-03-25,24.7,25.513333333333335
2000-03-25,24.98,25.417666666666666
2000-03-25,25.26,25.343666666666667
2000-03-25,25.46,25.339333333333332
2000-03-26,25.59,25.341333333333335
2000-03-26,25.68,25.346999999999998
2000-03-26,25.73,25.349666666666668
2000-03-26,25.69,25.354333333333333
2000-03-26,25.57,25.346
2000-03-26,25.45,25.330666666666666
2000-03-26,25.33,25.317
2000-03-26,25.19,25.288
2000-03-26,24.95,25.24566666666667
2000-03-26,24.7,25.215666666666664
2000-03-27,26.52,25.241666666666667
2000-03-27,26.22,25.253333333333334
2000-03-27,25.97,25.252333333333336
2000-03-27,25.82,25.247333333333337
2000-03-27,25.67,25.240000000000002
2000-03-27,25.52,25.230666666666664
2000-03-27,25.37,25.219333333333335
2000-03-27,25.35,25.21
2000-03-27,25.41,25.204333333333334
2000-03-27,25.5,25.23933333333333
2000-03-28,26.42,25.309666666666665
2000-03-28,26.69,25.39333333333333
2000-03-28,26.94,25.488333333333337
2000-03-28,27.15,25.587333333333333
2000-03-28,27.29,25.686333333333334
2000-03-28,27.42,25.784666666666666
2000-03-28,27.35,25.872999999999998
2000-03-28,27.2,25.947000000000003
2000-03-28,27.04,26.00633333333333
2000-03-28,26.82,26.05166666666667
2000-03-29,25.82,26.05933333333333
2000-03-29,25.74,26.061333333333334
2000-03-29,25.67,26.059333333333335
2000-03-29,25.6,26.05633333333333
2000-03-29,25.56,26.056
2000-03-29,25.76,26.066333333333333
2000-03-29,25.89,26.084999999999997
2000-03-29,26.04,26.113333333333333
2000-03-29,26.18,26.154333333333334
2000-03-29,25.62,26.185000000000002
2000-03-30,26.17,26.173333333333336
2000-03-30,26.34,26.177333333333333
2000-03-30,26.32,26.189
2000-03-30,26.27,26.204
2000-03-30,26.22,26.22233333333333
2000-03-30,26.05,26.240000000000002
2000-03-30,26.16,26.266333333333332
2000-03-30,25.99,26.287666666666667
2000-03-30,25.93,26.305
2000-03-30,25.88,26.317666666666664
2000-03-30,26.11,26.30733333333333
2000-03-31,23.92,26.215
2000-03-31,24.24,26.125
2000-03-31,23.7,26.009999999999998
2000-03-31,23.72,25.891000000000002
2000-03-31,24.64,25.798333333333336
2000-03-31,25.04,25.721333333333334
2000-03-31,25.35,25.659666666666666
2000-03-31,25.56,25.610333333333337
2000-03-31,25.76,25.575
2000-03-31,25.96,25.579666666666665
2000-04-01,28.74,25.679666666666666
2000-04-01,28.35,25.769
2000-04-01,27.97,25.848000000000003
2000-04-01,27.58,25.915333333333333
2000-04-01,26.86,25.951999999999998
2000-04-01,26.12,25.959666666666667
2000-04-01,25.37,25.937333333333335
2000-04-01,24.85,25.892999999999997
2000-04-01,24.47,25.854666666666667
2000-04-01,24.08,25.785
2000-04-02,26.48,25.789666666666665
2000-04-02,26.73,25.803333333333335
2000-04-02,26.96,25.82633333333333
2000-04-02,27.21,25.859333333333336
2000-04-02,27.47,25.906666666666663
2000-04-02,28.25,25.976333333333333
2000-04-02,28.65,26.065
2000-04-02,28.86,26.162666666666667
2000-04-02,29.01,26.267
2000-04-02,27.86,26.325333333333333
2000-04-03,25.66,26.383333333333333
2000-04-03,26.24,26.45
2000-04-03,25.99,26.526333333333334
2000-04-03,25.86,26.597666666666665
2000-04-03,25.76,26.634999999999998
2000-04-03,25.58,26.653000000000002
2000-04-03,25.49,26.657666666666668
2000-04-03,25.41,26.652666666666665
2000-04-03,25.34,26.638666666666666
2000-04-03,25.25,26.615000000000002
2000-04-04,24.0,26.457
2000-04-04,24.21,26.319000000000003
2000-04-04,23.53,26.171
