Date,gdp_per_capita,gdp_per_capita_MA30
2000-01-20,23735,26050.533333333333
2000-01-20,23756,25950.533333333333
2000-01-20,23833,25853.1
2000-01-20,23915,25758.4
2000-01-20,23991,25666.233333333334
2000-01-20,24098,25577.633333333335
2000-01-20,24252,25494.166666666668
2000-01-20,24406,25415.833333333332
2000-01-20,24551,25342.333333333332
2000-01-20,24679,25273.1
2000-01-21,24222,25188.633333333335
2000-01-21,24205,25103.6
2000-01-21,24167,25017.3
2000-01-21,24128,24929.7
2000-01-21,24090,24840.833333333332
2000-01-21,23987,24748.533333333333
2000-01-21,23910,24682.3
2000-01-21,23833,24615.066666666666
2000-01-21,23778,24547.833333333332
2000-01-21,24051,24522.766666666666
2000-01-22,23996,24491.566666666666
2000-01-22,23838,24450.966666666667
2000-01-22,23893,24407.933333333334
2000-01-22,23940,24362.333333333332
2000-01-22,24094,24318.6
2000-01-22,24171,24274.166666666668
2000-01-22,24145,24225.566666666666
2000-01-22,24192,24176.833333333332
2000-01-22,24209,24127.1
2000-01-22,24043,24070.266666666666
2000-01-23,23547,24064.0
2000-01-23,23500,24055.466666666667
2000-01-23,23466,24043.233333333334
2000-01-23,23436,24027.266666666666
2000-01-23,23462,24009.633333333335
2000-01-23,23547,23991.266666666666
2000-01-23,23594,23969.333333333332
2000-01-23,23679,23945.1
2000-01-23,23761,23918.766666666666
2000-01-23,23504,23879.6
2000-01-24,23885,23868.366666666665
2000-01-24,23880,23857.533333333333
2000-01-24,23880,23847.966666666667
2000-01-24,23859,23839.0
2000-01-24,23829,23830.3
2000-01-24,23735,23821.9
2000-01-24,23769,23817.2
2000-01-24,23705,23812.933333333334
2000-01-24,23662,23809.066666666666
2000-01-24,23607,23794.266666666666
2000-01-24,23799,23787.7
2000-01-25,24158,23798.366666666665
2000-01-25,23893,23798.366666666665
2000-01-25,23915,23797.533333333333
2000-01-25,23936,23792.266666666666
2000-01-25,23962,23785.3
2000-01-25,23983,23779.9
2000-01-25,24004,23773.633333333335
2000-01-25,24034,23767.8
2000-01-25,24077,23768.933333333334
2000-01-25,24120,23788.033333333333
2000-01-26,23893,23801.133333333335
2000-01-26,23974,23818.066666666666
2000-01-26,23761,23828.9
2000-01-26,23812,23840.566666666666
2000-01-26,24047,23857.233333333334
2000-01-26,24201,23877.466666666667
2000-01-26,24128,23892.433333333334
2000-01-26,24184,23906.533333333333
2000-01-26,24090,23926.066666666666
2000-01-26,24171,23935.6
2000-01-27,23718,23930.2
2000-01-27,23709,23924.5
2000-01-27,23774,23921.666666666668
2000-01-27,23838,23921.966666666667
2000-01-27,23902,23927.533333333333
2000-01-27,23996,23935.1
2000-01-27,24120,23948.933333333334
2000-01-27,24244,23968.333333333332
2000-01-27,24333,23992.533333333333
2000-01-27,24393,24012.333333333332
2000-01-28,23825,24001.233333333334
2000-01-28,23889,24001.1
2000-01-28,23949,24002.233333333334
2000-01-28,24162,24009.766666666666
2000-01-28,24047,24012.6
2000-01-28,24359,24025.133333333335
2000-01-28,24419,24038.966666666667
2000-01-28,24479,24053.8
2000-01-28,24457,24066.466666666667
2000-01-28,24282,24071.866666666665
2000-01-29,23902,24072.166666666668
2000-01-29,23902,24069.766666666666
2000-01-29,23880,24073.733333333334
2000-01-29,23859,24075.3
2000-01-29,23838,24068.333333333332
2000-01-29,23761,24053.666666666668
2000-01-29,23722,24040.133333333335
2000-01-29,23697,24023.9
2000-01-29,23709,24011.2
2000-01-29,23765,23997.666666666668
2000-01-29,23799,24000.366666666665
2000-01-30,23876,24005.933333333334
2000-01-30,24034,24014.6
2000-01-30,23953,24018.433333333334
2000-01-30,23769,24014.0
2000-01-30,23799,24007.433333333334
2000-01-30,23748,23995.033333333333
2000-01-30,23885,23983.066666666666
2000-01-30,23863,23967.4
2000-01-30,23803,23947.733333333334
2000-01-30,23833,23948.0
2000-01-31,24115,23955.533333333333
2000-01-31,24235,23965.066666666666
2000-01-31,24393,23972.766666666666
2000-01-31,24551,23989.566666666666
2000-01-31,24752,24002.666666666668
2000-01-31,24829,24016.333333333332
2000-01-31,24910,24030.7
2000-01-31,24983,24048.233333333334
2000-01-31,24966,24071.033333333333
2000-01-31,24671,24096.666666666668
2000-02-01,24265,24108.766666666666
2000-02-01,24504,24129.566666666666
2000-02-01,24346,24145.8
2000-02-01,24427,24165.433333333334
2000-02-01,24585,24192.9
2000-02-01,24744,24226.966666666667
2000-02-01,24808,24264.0
2000-02-01,24868,24302.633333333335
2000-02-01,24927,24341.366666666665
2000-02-01,24667,24370.3
2000-02-02,24256,24382.966666666667
2000-02-02,24128,24386.1
2000-02-02,24021,24388.366666666665
2000-02-02,23953,24394.5
2000-02-02,23889,24397.5
2000-02-02,23825,24400.066666666666
2000-02-02,23910,24400.9
2000-02-02,23962,24404.2
2000-02-02,24060,24412.766666666666
2000-02-02,24162,24423.733333333334
2000-02-02,23850,24414.9
2000-02-03,24620,24427.733333333334
2000-02-03,24658,24436.566666666666
2000-02-03,24697,24441.433333333334
2000-02-03,24726,24440.566666666666
2000-02-03,24731,24437.3
2000-02-03,24667,24429.2
2000-02-03,24538,24414.366666666665
2000-02-03,24389,24395.133333333335
2000-02-03,24603,24392.866666666665
2000-02-03,24474,24399.833333333332
2000-02-04,24590,24402.7
2000-02-04,24568,24410.1
2000-02-04,24547,24414.1
2000-02-04,24530,24412.266666666666
2000-02-04,24513,24404.566666666666
2000-02-04,24509,24394.6
2000-02-04,24521,24383.033333333333
2000-02-04,24534,24369.933333333334
2000-02-04,24543,24365.8
2000-02-04,24556,24375.8
2000-02-05,24718,24395.466666666667
2000-02-05,24803,24421.533333333333
2000-02-05,24782,24449.166666666668
2000-02-05,24752,24477.933333333334
2000-02-05,24688,24506.7
2000-02-05,24645,24531.2
2000-02-05,24620,24553.133333333335
2000-02-05,24598,24571.066666666666
2000-02-05,24577,24584.9
2000-02-05,24667,24612.133333333335
2000-02-06,24368,24603.733333333334
2000-02-06,24722,24605.866666666665
2000-02-06,24637,24603.866666666665
2000-02-06,24543,24597.766666666666
2000-02-06,24457,24588.633333333335
2000-02-06,24222,24573.8
2000-02-06,24047,24557.433333333334
2000-02-06,23868,24540.066666666666
2000-02-06,23748,24511.566666666666
2000-02-06,23658,24484.366666666665
2000-02-07,23568,24450.3
2000-02-07,23504,24414.833333333332
2000-02-07,23756,24388.466666666667
2000-02-07,23662,24359.533333333333
2000-02-07,23855,24337.6
2000-02-07,23457,24302.533333333333
2000-02-07,23376,24264.366666666665
2000-02-07,23568,24232.166666666668
2000-02-07,23410,24194.4
2000-02-07,23389,24155.5
2000-02-07,23479,24114.2
2000-02-08,25026,24121.633333333335
2000-02-08,24910,24125.9
2000-02-08,24795,24127.333333333332
2000-02-08,24564,24123.2
2000-02-08,24679,24124.333333333332
2000-02-08,24282,24113.066666666666
2000-02-08,24141,24097.833333333332
2000-02-08,24043,24080.033333333333
2000-02-08,23944,24055.933333333334
2000-02-08,24427,24057.9
2000-02-09,24910,24064.166666666668
2000-02-09,25094,24079.4
2000-02-09,25278,24103.9
2000-02-09,25462,24137.4
2000-02-09,25568,24182.266666666666
2000-02-09,25517,24231.266666666666
2000-02-09,25346,24280.533333333333
2000-02-09,25256,24330.8
2000-02-09,25141,24380.233333333334
2000-02-09,25432,24442.366666666665
2000-02-10,22850,24420.566666666666
2000-02-10,22782,24388.1
2000-02-10,22893,24362.466666666667
2000-02-10,23077,24336.533333333333
2000-02-10,23261,24330.0
2000-02-10,23705,24340.966666666667
2000-02-10,24073,24357.8
2000-02-10,24436,24392.0
2000-02-10,24726,24436.566666666666
2000-02-10,23449,24435.566666666666
2000-02-11,23667,24390.266666666666
2000-02-11,23872,24355.666666666668
2000-02-11,23825,24323.333333333332
2000-02-11,23744,24296.0
2000-02-11,23581,24259.4
2000-02-11,23120,24220.666666666668
2000-02-11,23419,24196.6
2000-02-11,22957,24160.4
2000-02-11,23500,24145.6
2000-02-11,23282,24107.433333333334
2000-02-12,23868,24072.7
2000-02-12,23859,24031.533333333333
2000-02-12,23850,23983.933333333334
2000-02-12,23889,23931.5
2000-02-12,23949,23877.533333333333
2000-02-12,24009,23827.266666666666
2000-02-12,24068,23784.666666666668
2000-02-12,24132,23747.2
2000-02-12,24197,23715.733333333334
2000-02-12,24303,23678.1
2000-02-12,24423,23730.533333333333
2000-02-13,24624,23791.933333333334
2000-02-13,24679,23851.466666666667
2000-02-13,24739,23906.866666666665
2000-02-13,24782,23957.566666666666
2000-02-13,24816,23994.6
2000-02-13,24744,24016.966666666667
2000-02-13,24684,24025.233333333334
2000-02-13,24620,24021.7
2000-02-13,24547,24058.3
2000-02-13,24803,24096.166666666668
2000-02-14,24457,24115.666666666668
2000-02-14,24577,24140.733333333334
2000-02-14,24547,24167.5
2000-02-14,24517,24198.7
2000-02-14,24487,24244.266666666666
2000-02-14,24427,24277.866666666665
2000-02-14,24423,24326.733333333334
2000-02-14,24427,24357.633333333335
2000-02-14,24427,24395.8
2000-02-14,24423,24414.3
2000-02-15,23590,24405.333333333332
2000-02-15,23731,24401.366666666665
2000-02-15,23517,24388.966666666667
2000-02-15,24004,24390.8
2000-02-15,23868,24386.1
2000-02-15,24150,24388.833333333332
2000-02-15,24218,24391.7
2000-02-15,24286,24394.666666666668
2000-02-15,24355,24396.4
2000-02-15,24077,24384.866666666665
2000-02-16,25556,24415.933333333334
2000-02-16,25393,24439.733333333334
2000-02-16,25231,24456.133333333335
2000-02-16,25026,24464.266666666666
2000-02-16,24705,24460.566666666666
2000-02-16,24389,24448.733333333334
2000-02-16,23953,24424.366666666665
2000-02-16,23791,24396.733333333334
2000-02-16,23632,24366.233333333334
2000-02-16,23474,24321.933333333334
2000-02-16,24115,24310.533333333333
2000-02-17,24248,24299.566666666666
2000-02-17,24410,24295.0
2000-02-17,24568,24296.7
2000-02-17,24726,24304.666666666668
2000-02-17,24915,24320.933333333334
2000-02-17,25346,24351.7
2000-02-17,25504,24387.6
2000-02-17,25611,24427.066666666666
2000-02-17,25692,24469.366666666665
2000-02-17,25132,24520.766666666666
2000-02-18,23607,24516.633333333335
2000-02-18,23500,24516.066666666666
2000-02-18,23393,24495.7
2000-02-18,23423,24480.866666666665
2000-02-18,23479,24458.5
2000-02-18,23573,24437.0
2000-02-18,23778,24420.066666666666
2000-02-18,23927,24405.8
2000-02-18,24090,24406.233333333334
2000-02-18,23675,24343.533333333333
2000-02-19,24778,24323.033333333333
2000-02-19,24872,24311.066666666666
2000-02-19,24885,24306.366666666665
2000-02-19,24449,24297.833333333332
2000-02-19,24671,24307.233333333334
2000-02-19,24564,24327.6
2000-02-19,23714,24325.033333333333
2000-02-19,23825,24331.466666666667
2000-02-19,24239,24356.966666666667
2000-02-19,24026,24354.0
2000-02-20,24816,24372.933333333334
2000-02-20,24726,24383.466666666667
2000-02-20,24620,24385.2
2000-02-20,24513,24378.1
2000-02-20,24440,24362.266666666666
2000-02-20,24385,24330.233333333334
2000-02-20,24329,24291.066666666666
2000-02-20,24295,24247.2
2000-02-20,24338,24202.066666666666
2000-02-20,24385,24177.166666666668
2000-02-21,24500,24206.933333333334
2000-02-21,24090,24226.6
2000-02-21,24286,24256.366666666665
2000-02-21,24402,24289.0
2000-02-21,24603,24326.466666666667
2000-02-21,24701,24364.066666666666
2000-02-21,24731,24395.833333333332
2000-02-21,24688,24421.2
2000-02-21,24615,24438.7
2000-02-21,24530,24467.2
2000-02-21,24444,24456.066666666666
2000-02-22,24098,24430.266666666666
2000-02-22,23897,24397.333333333332
2000-02-22,23714,24372.833333333332
2000-02-22,23607,24337.366666666665
2000-02-22,23504,24302.033333333333
2000-02-22,23427,24292.466666666667
2000-02-22,23500,24281.633333333335
2000-02-22,23603,24260.433333333334
2000-02-22,23705,24249.733333333334
2000-02-22,23889,24218.833333333332
2000-02-23,24440,24209.3
2000-02-23,24547,24206.866666666665
2000-02-23,24637,24211.0
2000-02-23,24697,24219.566666666666
2000-02-23,24329,24217.7
2000-02-23,24718,24230.666666666668
2000-02-23,24517,24238.066666666666
2000-02-23,24299,24236.766666666666
2000-02-23,24620,24244.6
2000-02-23,24415,24241.766666666666
2000-02-24,24252,24247.166666666668
2000-02-24,24192,24244.033333333333
2000-02-24,24141,24235.333333333332
2000-02-24,24158,24220.5
2000-02-24,24278,24206.4
2000-02-24,24363,24194.133333333335
2000-02-24,24483,24187.3
2000-02-24,24603,24186.9
2000-02-24,24705,24192.733333333334
2000-02-24,24218,24185.2
2000-02-25,24427,24196.166666666668
2000-02-25,24662,24221.666666666668
2000-02-25,24479,24247.166666666668
2000-02-25,24568,24279.2
2000-02-25,24756,24320.933333333334
2000-02-25,24863,24368.8
2000-02-25,24889,24415.1
2000-02-25,24829,24455.966666666667
2000-02-25,24765,24491.3
2000-02-25,24812,24522.066666666666
2000-02-26,25231,24548.433333333334
2000-02-26,25162,24568.933333333334
2000-02-26,25094,24584.166666666668
2000-02-26,25009,24594.566666666666
2000-02-26,24868,24612.533333333333
2000-02-26,24731,24612.966666666667
2000-02-26,24534,24613.533333333333
2000-02-26,24462,24618.966666666667
2000-02-26,24393,24611.4
2000-02-26,24376,24610.1
2000-02-26,24603,24621.8
2000-02-27,24979,24648.033333333333
2000-02-27,25043,24678.1
2000-02-27,25107,24709.733333333334
2000-02-27,25171,24739.5
2000-02-27,25226,24768.266666666666
2000-02-27,25269,24794.466666666667
2000-02-27,25350,24819.366666666665
2000-02-27,25303,24839.3
2000-02-27,25312,24875.766666666666
2000-02-27,25363,24906.966666666667
2000-02-28,24910,24915.233333333334
2000-02-28,24846,24927.466666666667
2000-02-28,24774,24934.333333333332
2000-02-28,24688,24932.066666666666
2000-02-28,24598,24923.233333333334
2000-02-28,24521,24910.966666666667
2000-02-28,24470,24899.0
2000-02-28,24427,24887.733333333334
2000-02-28,24380,24873.333333333332
2000-02-28,24329,24843.266666666666
2000-02-29,24312,24814.933333333334
2000-02-29,24491,24794.833333333332
2000-02-29,24432,24775.6
2000-02-29,24372,24759.066666666666
2000-02-29,24256,24743.233333333334
2000-02-29,24218,24732.7
2000-02-29,24222,24724.7
2000-02-29,24231,24719.3
2000-02-29,24235,24714.6
2000-02-29,24282,24703.9
2000-03-01,24551,24689.633333333335
2000-03-01,24658,24676.8
2000-03-01,24774,24665.7
2000-03-01,24893,24656.433333333334
2000-03-01,24966,24647.766666666666
2000-03-01,25021,24639.5
2000-03-01,24940,24625.833333333332
2000-03-01,24812,24609.466666666667
2000-03-01,24684,24588.533333333333
2000-03-01,24556,24561.633333333335
2000-03-02,23645,24519.466666666667
2000-03-02,23513,24475.033333333333
2000-03-02,24073,24451.666666666668
2000-03-02,23808,24422.333333333332
2000-03-02,23376,24381.6
2000-03-02,23402,24344.3
2000-03-02,23530,24312.966666666667
2000-03-02,23658,24287.333333333332
2000-03-02,23855,24269.833333333332
2000-03-02,24111,24262.566666666666
2000-03-02,24363,24264.266666666666
2000-03-03,24064,24250.033333333333
2000-03-03,24325,24246.466666666667
2000-03-03,24573,24253.166666666668
2000-03-03,24705,24268.133333333335
2000-03-03,24838,24288.8
2000-03-03,24944,24312.866666666665
2000-03-03,24846,24333.366666666665
2000-03-03,24709,24349.166666666668
2000-03-03,24577,24359.0
2000-03-03,24342,24352.033333333333
2000-03-04,24056,24331.966666666667
2000-03-04,23872,24301.9
2000-03-04,23684,24261.6
2000-03-04,23530,24213.733333333334
2000-03-04,23436,24160.9
2000-03-04,23342,24107.633333333335
2000-03-04,23406,24060.766666666666
2000-03-04,23538,24022.566666666666
2000-03-04,23667,23992.933333333334
2000-03-04,23808,23998.366666666665
2000-03-05,25004,24048.066666666666
2000-03-05,24962,24077.7
2000-03-05,24915,24114.6
2000-03-05,24863,24164.166666666668
2000-03-05,24774,24209.9
2000-03-05,24538,24243.5
2000-03-05,24423,24269.0
2000-03-05,24308,24284.1
2000-03-05,24188,24286.666666666668
2000-03-05,24658,24296.5
2000-03-06,25303,24337.8
2000-03-06,25389,24373.266666666666
2000-03-06,25376,24400.033333333333
2000-03-06,25342,24421.266666666666
2000-03-06,25316,24437.2
2000-03-06,25265,24447.9
2000-03-06,25179,24459.0
2000-03-06,25051,24470.4
2000-03-06,25222,24491.9
2000-03-06,25137,24518.4
2000-03-06,25094,24553.0
2000-03-07,25235,24598.433333333334
2000-03-07,25150,24647.3
2000-03-07,25068,24698.566666666666
2000-03-07,24983,24750.133333333335
2000-03-07,24825,24799.566666666666
2000-03-07,24662,24841.433333333334
2000-03-07,24496,24873.366666666665
2000-03-07,24402,24897.866666666665
2000-03-07,24321,24914.966666666667
2000-03-07,24235,24889.333333333332
2000-03-08,24641,24878.633333333335
2000-03-08,24620,24868.8
2000-03-08,24573,24859.133333333335
2000-03-08,24462,24848.733333333334
2000-03-08,24530,24848.466666666667
2000-03-08,24291,24844.066666666666
2000-03-08,24154,24838.933333333334
2000-03-08,24380,24845.333333333332
2000-03-08,24218,24830.666666666668
2000-03-08,24171,24792.933333333334
2000-03-09,24184,24752.766666666666
2000-03-09,24175,24712.733333333334
2000-03-09,24214,24675.133333333335
2000-03-09,24291,24640.966666666667
2000-03-09,24252,24607.2
2000-03-09,24432,24582.3
2000-03-09,24509,24564.233333333334
2000-03-09,24564,24542.3
2000-03-09,24603,24524.5
2000-03-09,24359,24500.0
2000-03-10,24731,24483.2
2000-03-10,24667,24467.1
2000-03-10,24603,24451.6
2000-03-10,24538,24436.766666666666
2000-03-10,24474,24425.066666666666
2000-03-10,24406,24416.533333333333
2000-03-10,24299,24409.966666666667
2000-03-10,24214,24403.7
2000-03-10,24350,24404.666666666668
2000-03-10,24244,24404.966666666667
2000-03-11,25162,24422.333333333332
2000-03-11,25056,24436.866666666665
2000-03-11,25103,24454.533333333333
2000-03-11,25132,24476.866666666665
2000-03-11,25141,24497.233333333334
2000-03-11,25103,24524.3
2000-03-11,25064,24554.633333333335
2000-03-11,25017,24575.866666666665
2000-03-11,24940,24599.933333333334
2000-03-11,24868,24623.166666666668
2000-03-11,24795,24643.533333333333
2000-03-12,24556,24656.233333333334
2000-03-12,24611,24669.466666666667
2000-03-12,24667,24682.0
2000-03-12,24722,24697.666666666668
2000-03-12,24500,24699.933333333334
2000-03-12,24778,24708.9
2000-03-12,24889,24719.733333333334
2000-03-12,24944,24731.1
2000-03-12,25000,24752.466666666667
2000-03-12,24833,24755.866666666665
2000-03-13,24838,24761.566666666666
2000-03-13,24718,24765.4
2000-03-13,24603,24767.566666666666
2000-03-13,24543,24769.866666666665
2000-03-13,24483,24772.433333333334
2000-03-13,24427,24776.7
2000-03-13,24368,24781.833333333332
2000-03-13,24397,24783.4
2000-03-13,24444,24790.066666666666
2000-03-13,24368,24763.6
2000-03-14,25372,24774.133333333335
2000-03-14,25402,24784.1
2000-03-14,25385,24792.533333333333
2000-03-14,25278,24797.1
2000-03-14,25342,24805.066666666666
2000-03-14,25145,24807.766666666666
2000-03-14,25214,24814.333333333332
2000-03-14,25081,24819.033333333333
2000-03-14,25017,24824.0
2000-03-14,24949,24829.133333333335
2000-03-15,23509,24794.233333333334
2000-03-15,23739,24765.166666666668
2000-03-15,24043,24744.366666666665
2000-03-15,24346,24731.833333333332
2000-03-15,24573,24734.266666666666
2000-03-15,24726,24732.533333333333
2000-03-15,24880,24732.233333333334
2000-03-15,25034,24735.233333333334
2000-03-15,25184,24741.366666666665
2000-03-15,25329,24757.9
2000-03-16,23962,24728.7
2000-03-16,23850,24699.766666666666
2000-03-16,23739,24670.966666666667
2000-03-16,23581,24638.9
2000-03-16,23402,24602.866666666665
2000-03-16,23226,24562.833333333332
2000-03-16,23115,24521.066666666666
2000-03-16,23026,24475.366666666665
2000-03-16,23047,24428.8
2000-03-16,23201,24389.9
2000-03-16,23355,24322.666666666668
2000-03-17,24667,24298.166666666668
2000-03-17,24624,24272.8
2000-03-17,24585,24249.7
2000-03-17,24543,24223.066666666666
2000-03-17,24500,24201.566666666666
2000-03-17,24453,24176.2
2000-03-17,24406,24153.7
2000-03-17,24295,24129.633333333335
2000-03-17,24184,24104.133333333335
2000-03-17,24073,24122.933333333334
2000-03-18,25081,24167.666666666668
2000-03-18,25034,24200.7
2000-03-18,24987,24222.066666666666
2000-03-18,24940,24234.3
2000-03-18,24897,24240.0
2000-03-18,24863,24239.433333333334
2000-03-18,24825,24232.466666666667
2000-03-18,24786,24219.2
2000-03-18,24748,24199.833333333332
2000-03-18,24705,24224.6
2000-03-19,25393,24276.033333333333
2000-03-19,25427,24332.3
2000-03-19,25440,24394.266666666666
2000-03-19,25410,24461.2
2000-03-19,25376,24532.866666666665
2000-03-19,25278,24604.966666666667
2000-03-19,25222,24678.166666666668
2000-03-19,25171,24748.966666666667
2000-03-19,25128,24813.2
2000-03-19,25333,24879.133333333335
2000-03-20,24825,24884.4
2000-03-20,24547,24881.833333333332
2000-03-20,24641,24883.7
2000-03-20,24731,24889.966666666667
2000-03-20,24919,24903.933333333334
2000-03-20,25009,24922.466666666667
2000-03-20,25103,24945.7
2000-03-20,25179,24975.166666666668
2000-03-20,25248,25010.633333333335
2000-03-20,25316,25052.066666666666
2000-03-20,25359,25061.333333333332
2000-03-21,24308,25037.133333333335
2000-03-21,24201,25010.933333333334
2000-03-21,24132,24984.0
2000-03-21,24068,24956.366666666665
2000-03-21,24026,24928.466666666667
2000-03-21,24073,24903.4
2000-03-21,24132,24881.6
2000-03-21,24201,24863.366666666665
2000-03-21,24316,24850.4
2000-03-21,24432,24818.366666666665
2000-03-22,25009,24804.433333333334
2000-03-22,25009,24790.066666666666
2000-03-22,24970,24775.4
2000-03-22,24910,24759.866666666665
2000-03-22,24846,24745.466666666667
2000-03-22,24782,24730.8
2000-03-22,24718,24715.7
2000-03-22,24650,24699.766666666666
2000-03-22,24564,24674.133333333335
2000-03-22,24436,24661.166666666668
2000-03-23,23735,24634.1
2000-03-23,23979,24612.033333333333
2000-03-23,24218,24594.933333333334
2000-03-23,24355,24576.133333333335
2000-03-23,24479,24558.466666666667
2000-03-23,24598,24541.633333333335
2000-03-23,24722,24526.4
2000-03-23,24842,24512.866666666665
2000-03-23,24962,24501.066666666666
2000-03-23,25009,24489.4
2000-03-24,23615,24466.3
2000-03-24,23474,24442.066666666666
2000-03-24,23333,24415.433333333334
2000-03-24,23201,24386.533333333333
2000-03-24,23124,24356.466666666667
2000-03-24,23141,24325.4
2000-03-24,23265,24296.5
2000-03-24,23385,24269.3
2000-03-24,23509,24242.4
2000-03-24,23060,24196.666666666668
2000-03-25,24103,24166.466666666667
2000-03-25,24188,24139.1
2000-03-25,24171,24112.466666666667
2000-03-25,24158,24087.4
2000-03-25,24141,24063.9
2000-03-25,23944,24035.966666666667
2000-03-25,24197,24018.6
2000-03-25,23863,23992.366666666665
2000-03-25,23786,23966.433333333334
2000-03-25,23705,23942.066666666666
2000-03-25,24021,23951.6
2000-03-26,24124,23956.433333333334
2000-03-26,24145,23954.0
2000-03-26,24038,23943.433333333334
2000-03-26,24081,23930.166666666668
2000-03-26,24162,23915.633333333335
2000-03-26,24175,23897.4
2000-03-26,24188,23875.6
2000-03-26,24197,23850.1
2000-03-26,24205,23823.3
2000-03-26,24205,23842.966666666667
2000-03-27,23611,23847.533333333333
2000-03-27,23594,23856.233333333334
2000-03-27,23628,23870.466666666667
2000-03-27,23667,23888.566666666666
2000-03-27,23735,23908.366666666665
2000-03-27,23803,23926.3
2000-03-27,23872,23942.533333333333
2000-03-27,23915,23956.066666666666
2000-03-27,23957,23985.966666666667
2000-03-27,23996,23982.4
2000-03-28,24316,23986.666666666668
2000-03-28,24261,23989.666666666668
2000-03-28,24209,23991.366666666665
2000-03-28,24154,23991.8
2000-03-28,24085,23996.5
2000-03-28,23872,23985.666666666668
2000-03-28,23778,23982.833333333332
2000-03-28,23718,23980.566666666666
2000-03-28,23662,23979.133333333335
2000-03-28,23979,23977.733333333334
2000-03-29,24393,23986.7
2000-03-29,24368,23994.133333333335
2000-03-29,24419,24006.833333333332
2000-03-29,24410,24017.8
2000-03-29,24402,24025.8
2000-03-29,24368,24032.233333333334
2000-03-29,24325,24036.8
2000-03-29,24286,24039.766666666666
2000-03-29,24244,24041.066666666666
2000-03-29,24205,24041.066666666666
2000-03-30,23812,24047.766666666666
2000-03-30,23795,24054.466666666667
2000-03-30,23876,24062.733333333334
2000-03-30,23842,24068.566666666666
2000-03-30,23829,24071.7
2000-03-30,23906,24075.133333333335
2000-03-30,23863,24074.833333333332
2000-03-30,23970,24076.666666666668
2000-03-30,24043,24079.533333333333
2000-03-30,24115,24083.5
2000-03-30,24162,24078.366666666665
2000-03-31,24889,24099.3
2000-03-31,24739,24116.966666666667
2000-03-31,24624,24132.633333333335
2000-03-31,24513,24146.9
2000-03-31,24397,24164.4
2000-03-31,24286,24181.333333333332
2000-03-31,24171,24196.433333333334
2000-03-31,24060,24209.7
2000-03-31,23996,24210.266666666666
