Date,energy_consumption_mwh,energy_consumption_mwh_MA30
2000-01-28,795,729.8666666666667
2000-01-29,760,731.3666666666667
2000-01-29,738,732.0
2000-01-29,744,732.6333333333333
2000-01-29,749,733.2333333333333
2000-01-29,754,733.8333333333334
2000-01-29,770,734.7666666666667
2000-01-29,781,735.9666666666667
2000-01-29,790,737.3666666666667
2000-01-29,796,738.9666666666667
2000-01-29,801,741.0333333333333
2000-01-29,801,744.4666666666667
2000-01-30,750,745.9333333333333
2000-01-30,748,747.5666666666667
2000-01-30,747,749.2333333333333
2000-01-30,746,750.8333333333334
2000-01-30,744,751.9
2000-01-30,742,753.2
2000-01-30,739,754.2
2000-01-30,737,755.4333333333333
2000-01-30,734,756.3666666666667
2000-01-30,733,757.0333333333333
2000-01-31,766,758.5666666666667
2000-01-31,762,759.7666666666667
2000-01-31,758,760.6
2000-01-31,771,761.6
2000-01-31,754,761.5666666666667
2000-01-31,750,760.9666666666667
2000-01-31,751,759.9666666666667
2000-01-31,750,758.7
2000-01-31,750,757.2
2000-01-31,751,756.9
2000-02-01,757,757.5333333333333
2000-02-01,768,758.3333333333334
2000-02-01,779,759.3333333333334
2000-02-01,801,760.9
2000-02-01,790,761.5666666666667
2000-02-01,799,762.1666666666666
2000-02-01,791,762.2
2000-02-01,783,761.7666666666667
2000-02-01,775,760.9
2000-02-01,803,760.9666666666667
2000-02-02,671,758.3333333333334
2000-02-02,662,755.4666666666667
2000-02-02,654,752.3666666666667
2000-02-02,649,749.1333333333333
2000-02-02,650,746.0
2000-02-02,662,743.3333333333334
2000-02-02,683,741.4666666666667
2000-02-02,695,740.0666666666667
2000-02-02,716,739.4666666666667
2000-02-02,738,739.6333333333333
2000-02-02,672,736.5
2000-02-03,731,735.4666666666667
2000-02-03,729,734.5
2000-02-03,726,733.0
2000-02-03,721,731.9
2000-02-03,714,730.7
2000-02-03,708,729.2666666666667
2000-02-03,696,727.4666666666667
2000-02-03,689,725.4333333333333
2000-02-03,681,723.1
2000-02-03,702,721.2666666666667
2000-02-04,717,719.5666666666667
2000-02-04,694,716.7333333333333
2000-02-04,701,713.4
2000-02-04,709,710.7
2000-02-04,721,708.1
2000-02-04,733,706.1666666666666
2000-02-04,729,704.3666666666667
2000-02-04,735,703.0333333333333
2000-02-04,725,700.4333333333333
2000-02-04,732,702.4666666666667
2000-02-05,690,703.4
2000-02-05,686,704.4666666666667
2000-02-05,682,705.5666666666667
2000-02-05,681,706.6
2000-02-05,684,707.3333333333334
2000-02-05,687,707.4666666666667
2000-02-05,692,707.3666666666667
2000-02-05,698,706.7666666666667
2000-02-05,704,705.6333333333333
2000-02-05,707,706.8
2000-02-06,720,706.4333333333333
2000-02-06,720,706.1333333333333
2000-02-06,720,705.9333333333333
2000-02-06,721,705.9333333333333
2000-02-06,721,706.1666666666666
2000-02-06,719,706.5333333333333
2000-02-06,716,707.2
2000-02-06,713,708.0
2000-02-06,710,708.9666666666667
2000-02-06,722,709.6333333333333
2000-02-07,740,710.4
2000-02-07,737,711.8333333333334
2000-02-07,734,712.9333333333333
2000-02-07,732,713.7
2000-02-07,730,714.0
2000-02-07,724,713.7
2000-02-07,725,713.5666666666667
2000-02-07,723,713.1666666666666
2000-02-07,722,713.0666666666667
2000-02-07,721,712.7
2000-02-07,728,713.9666666666667
2000-02-08,756,716.3
2000-02-08,759,718.8666666666667
2000-02-08,744,720.9666666666667
2000-02-08,750,723.1666666666666
2000-02-08,757,725.5
2000-02-08,754,727.5666666666667
2000-02-08,751,729.3333333333334
2000-02-08,748,730.8
2000-02-08,745,732.0666666666667
2000-02-08,743,732.8333333333334
2000-02-09,688,731.7666666666667
2000-02-09,682,730.5
2000-02-09,680,729.1333333333333
2000-02-09,686,727.9666666666667
2000-02-09,692,727.0666666666667
2000-02-09,699,726.5
2000-02-09,711,726.4333333333333
2000-02-09,723,726.8666666666667
2000-02-09,732,727.2
2000-02-09,739,727.1666666666666
2000-02-10,769,728.2333333333333
2000-02-10,763,729.2
2000-02-10,756,730.0
2000-02-10,750,730.6666666666666
2000-02-10,743,731.3
2000-02-10,727,731.3666666666667
2000-02-10,715,731.1
2000-02-10,703,730.4666666666667
2000-02-10,694,729.5666666666667
2000-02-10,736,729.8333333333334
2000-02-11,779,730.6
2000-02-11,775,731.1333333333333
2000-02-11,776,732.2
2000-02-11,778,733.1333333333333
2000-02-11,778,733.8333333333334
2000-02-11,780,734.7
2000-02-11,779,735.6333333333333
2000-02-11,778,736.6333333333333
2000-02-11,777,737.7
2000-02-11,776,738.8
2000-02-12,765,741.3666666666667
2000-02-12,766,744.1666666666666
2000-02-12,765,747.0
2000-02-12,765,749.6333333333333
2000-02-12,765,752.0666666666667
2000-02-12,767,754.3333333333334
2000-02-12,769,756.2666666666667
2000-02-12,774,757.9666666666667
2000-02-12,768,759.1666666666666
2000-02-12,770,760.2
2000-02-12,772,760.3
2000-02-13,766,760.4
2000-02-13,766,760.7333333333333
2000-02-13,767,761.3
2000-02-13,768,762.1333333333333
2000-02-13,768,763.5
2000-02-13,769,765.3
2000-02-13,769,767.5
2000-02-13,771,770.0666666666667
2000-02-13,771,771.2333333333333
2000-02-13,772,771.0
2000-02-14,777,771.0666666666667
2000-02-14,777,771.1
2000-02-14,777,771.0666666666667
2000-02-14,776,771.0
2000-02-14,777,770.9
2000-02-14,775,770.7666666666667
2000-02-14,773,770.6
2000-02-14,776,770.5666666666667
2000-02-14,775,770.5333333333333
2000-02-14,774,770.8333333333334
2000-02-15,788,771.5666666666667
2000-02-15,788,772.3333333333334
2000-02-15,786,773.0333333333333
2000-02-15,783,773.6333333333333
2000-02-15,784,774.2
2000-02-15,781,774.6
2000-02-15,780,774.8
2000-02-15,779,775.1666666666666
2000-02-15,778,775.4333333333333
2000-02-15,782,775.7666666666667
2000-02-16,737,774.8
2000-02-16,741,773.9666666666667
2000-02-16,745,773.2333333333333
2000-02-16,750,772.6333333333333
2000-02-16,757,772.2666666666667
2000-02-16,765,772.1333333333333
2000-02-16,775,772.3333333333334
2000-02-16,786,772.8333333333334
2000-02-16,771,772.8333333333334
2000-02-16,778,773.0333333333333
2000-02-16,782,773.2
2000-02-17,732,771.7
2000-02-17,729,770.1
2000-02-17,725,768.4
2000-02-17,722,766.5666666666667
2000-02-17,722,764.8
2000-02-17,723,763.1333333333333
2000-02-17,725,761.4333333333333
2000-02-17,729,759.9
2000-02-17,733,758.5333333333333
2000-02-17,723,756.3666666666667
2000-02-18,774,755.9
2000-02-18,771,755.4
2000-02-18,768,754.9
2000-02-18,765,754.2666666666667
2000-02-18,761,753.6
2000-02-18,755,752.7666666666667
2000-02-18,742,751.5333333333333
2000-02-18,738,750.2
2000-02-18,735,748.6333333333333
2000-02-18,749,749.0333333333333
2000-02-19,752,749.4
2000-02-19,754,749.7
2000-02-19,757,749.9333333333333
2000-02-19,759,750.0
2000-02-19,761,749.8666666666667
2000-02-19,766,749.5666666666667
2000-02-19,769,749.0
2000-02-19,772,749.0333333333333
2000-02-19,774,748.9
2000-02-19,763,748.2666666666667
2000-02-20,758,749.1333333333333
2000-02-20,777,750.7333333333333
2000-02-20,771,752.2666666666667
2000-02-20,764,753.6666666666666
2000-02-20,751,754.6333333333333
2000-02-20,750,755.5333333333333
2000-02-20,746,756.2333333333333
2000-02-20,749,756.9
2000-02-20,745,757.3
2000-02-20,747,758.1
2000-02-21,785,758.4666666666667
2000-02-21,799,759.4
2000-02-21,811,760.8333333333334
2000-02-21,822,762.7333333333333
2000-02-21,829,765.0
2000-02-21,836,767.7
2000-02-21,841,771.0
2000-02-21,838,774.3333333333334
2000-02-21,832,777.5666666666667
2000-02-21,826,780.1333333333333
2000-02-21,815,782.2333333333333
2000-02-22,791,783.4666666666667
2000-02-22,784,784.3666666666667
2000-02-22,778,785.0
2000-02-22,775,785.4666666666667
2000-02-22,772,785.6666666666666
2000-02-22,781,786.0666666666667
2000-02-22,787,786.5666666666667
2000-02-22,793,787.2
2000-02-22,804,788.5666666666667
2000-02-22,776,789.1666666666666
2000-02-23,813,790.3666666666667
2000-02-23,798,791.2666666666667
2000-02-23,803,792.5666666666667
2000-02-23,806,794.4
2000-02-23,810,796.4
2000-02-23,814,798.6666666666666
2000-02-23,812,800.7666666666667
2000-02-23,809,802.9
2000-02-23,806,804.8666666666667
2000-02-23,803,805.4666666666667
2000-02-24,699,802.1333333333333
2000-02-24,716,798.9666666666667
2000-02-24,684,794.3666666666667
2000-02-24,744,791.5333333333333
2000-02-24,733,788.1
2000-02-24,765,785.5666666666667
2000-02-24,796,784.1666666666666
2000-02-24,785,782.6
2000-02-24,755,780.2333333333333
2000-02-24,775,778.9
2000-02-25,675,775.0333333333333
2000-02-25,667,771.1333333333333
2000-02-25,658,767.1333333333333
2000-02-25,649,762.9333333333333
2000-02-25,632,758.2666666666667
2000-02-25,632,753.3
2000-02-25,631,748.1
2000-02-25,631,742.7
2000-02-25,633,737.0
2000-02-25,641,732.5
2000-02-26,679,728.0333333333333
2000-02-26,656,723.3
2000-02-26,674,719.0
2000-02-26,668,714.4
2000-02-26,662,709.4666666666667
2000-02-26,647,703.9
2000-02-26,644,698.3
2000-02-26,641,692.7
2000-02-26,638,687.1
2000-02-26,636,681.5333333333333
2000-02-26,651,679.9333333333333
2000-02-27,731,680.4333333333333
2000-02-27,728,681.9
2000-02-27,725,681.2666666666667
2000-02-27,721,680.8666666666667
2000-02-27,716,679.2333333333333
2000-02-27,710,676.3666666666667
2000-02-27,697,673.4333333333333
2000-02-27,691,671.3
2000-02-27,685,668.3
2000-02-27,703,669.2333333333333
2000-02-28,711,670.7
2000-02-28,716,672.6333333333333
2000-02-28,713,674.7666666666667
2000-02-28,713,677.4666666666667
2000-02-28,716,680.2666666666667
2000-02-28,719,683.2
2000-02-28,723,686.2666666666667
2000-02-28,727,689.4
2000-02-28,730,692.3666666666667
2000-02-28,732,694.1333333333333
2000-02-29,741,696.9666666666667
2000-02-29,745,699.3333333333334
2000-02-29,749,702.0333333333333
2000-02-29,747,704.8666666666667
2000-02-29,744,708.1
2000-02-29,741,711.3333333333334
2000-02-29,735,714.4666666666667
2000-02-29,728,717.4666666666667
2000-02-29,722,720.3333333333334
2000-02-29,719,722.6
2000-03-01,691,721.2666666666667
2000-03-01,692,720.0666666666667
2000-03-01,696,719.1
2000-03-01,700,718.4
2000-03-01,704,718.0
2000-03-01,714,718.1333333333333
2000-03-01,722,718.9666666666667
2000-03-01,730,720.2666666666667
2000-03-01,737,722.0
2000-03-01,708,722.1666666666666
2000-03-02,702,721.8666666666667
2000-03-02,708,721.6
2000-03-02,707,721.4
2000-03-02,705,721.1333333333333
2000-03-02,703,720.7
2000-03-02,699,720.0333333333333
2000-03-02,710,719.6
2000-03-02,696,718.5666666666667
2000-03-02,694,717.3666666666667
2000-03-02,692,716.0333333333333
2000-03-02,700,714.6666666666666
2000-03-03,735,714.3333333333334
2000-03-03,731,713.7333333333333
2000-03-03,747,713.7333333333333
2000-03-03,740,713.6
2000-03-03,724,713.0333333333333
2000-03-03,716,712.4
2000-03-03,720,712.1333333333333
2000-03-03,712,711.8
2000-03-03,711,711.5333333333333
2000-03-03,727,712.7333333333333
2000-03-04,774,715.4666666666667
2000-03-04,774,718.0666666666667
2000-03-04,774,720.5333333333333
2000-03-04,772,722.8
2000-03-04,769,724.6333333333333
2000-03-04,763,726.0
2000-03-04,760,727.0
2000-03-04,756,727.6333333333333
2000-03-04,753,729.1333333333333
2000-03-04,766,731.2666666666667
2000-03-05,691,730.7
2000-03-05,702,730.5333333333333
2000-03-05,715,730.8666666666667
2000-03-05,728,731.7
2000-03-05,737,732.9666666666667
2000-03-05,750,734.3
2000-03-05,757,736.3333333333334
2000-03-05,764,738.6666666666666
2000-03-05,770,741.2666666666667
2000-03-05,744,742.7333333333333
2000-03-06,741,742.9333333333333
2000-03-06,684,741.3666666666667
2000-03-06,677,739.0333333333333
2000-03-06,672,736.7666666666667
2000-03-06,678,735.2333333333333
2000-03-06,684,734.1666666666666
2000-03-06,690,733.1666666666666
2000-03-06,703,732.8666666666667
2000-03-06,715,733.0
2000-03-06,728,733.0333333333333
2000-03-06,734,731.7
2000-03-07,774,731.7
2000-03-07,773,731.6666666666666
2000-03-07,775,731.7666666666667
2000-03-07,775,731.9666666666667
2000-03-07,774,732.3333333333334
2000-03-07,772,732.7333333333333
2000-03-07,762,732.9333333333333
2000-03-07,748,732.7666666666667
2000-03-07,769,732.8666666666667
2000-03-07,755,735.0
2000-03-08,772,737.3333333333334
2000-03-08,770,739.1666666666666
2000-03-08,769,740.5333333333333
2000-03-08,766,741.5
2000-03-08,762,741.9
2000-03-08,759,741.9666666666667
2000-03-08,756,741.7
2000-03-08,754,741.1666666666666
2000-03-08,753,741.4666666666667
2000-03-08,751,741.8
2000-03-09,733,743.4333333333333
2000-03-09,737,745.4333333333333
2000-03-09,740,747.7
2000-03-09,747,750.0
2000-03-09,744,752.0
2000-03-09,747,753.9
2000-03-09,747,755.3666666666667
2000-03-09,748,756.4666666666667
2000-03-09,749,757.1666666666666
2000-03-09,748,757.6333333333333
2000-03-10,694,754.9666666666667
2000-03-10,691,752.2333333333333
2000-03-10,692,749.4666666666667
2000-03-10,696,746.8333333333334
2000-03-10,700,744.3666666666667
2000-03-10,704,742.1
2000-03-10,718,740.6333333333333
2000-03-10,725,739.8666666666667
2000-03-10,729,738.5333333333333
2000-03-10,711,737.0666666666667
2000-03-11,724,735.4666666666667
2000-03-11,727,734.0333333333333
2000-03-11,728,732.6666666666666
2000-03-11,727,731.3666666666667
2000-03-11,721,730.0
2000-03-11,719,728.6666666666666
2000-03-11,716,727.3333333333334
2000-03-11,712,725.9333333333333
2000-03-11,707,724.4
2000-03-11,701,722.7333333333333
2000-03-11,697,721.5333333333333
2000-03-12,718,720.9
2000-03-12,718,720.1666666666666
2000-03-12,719,719.2333333333333
2000-03-12,720,718.4333333333333
2000-03-12,721,717.5666666666667
2000-03-12,722,716.7333333333333
2000-03-12,722,715.8666666666667
2000-03-12,723,715.0
2000-03-12,724,714.2
2000-03-12,725,715.2333333333333
2000-03-13,703,715.6333333333333
2000-03-13,705,716.0666666666667
2000-03-13,708,716.4666666666667
2000-03-13,709,716.7666666666667
2000-03-13,711,717.0
2000-03-13,712,716.8
2000-03-13,714,716.4333333333333
2000-03-13,715,715.9666666666667
2000-03-13,717,716.1666666666666
2000-03-13,717,715.9333333333333
2000-03-14,707,715.2666666666667
2000-03-14,704,714.4666666666667
2000-03-14,702,713.6333333333333
2000-03-14,700,712.9333333333333
2000-03-14,698,712.2333333333333
2000-03-14,697,711.6
2000-03-14,696,711.0666666666667
2000-03-14,697,710.7333333333333
2000-03-14,699,710.6666666666666
2000-03-14,700,710.7666666666667
2000-03-15,774,712.6333333333333
2000-03-15,763,714.1333333333333
2000-03-15,753,715.2666666666667
2000-03-15,782,717.3333333333334
2000-03-15,745,718.1333333333333
2000-03-15,732,718.4666666666667
2000-03-15,712,718.1333333333333
2000-03-15,738,718.6333333333333
2000-03-15,725,718.6666666666666
2000-03-15,719,718.4666666666667
2000-03-16,787,721.2666666666667
2000-03-16,792,724.1666666666666
2000-03-16,788,726.8333333333334
2000-03-16,781,729.2333333333333
2000-03-16,773,731.3
2000-03-16,765,733.0666666666667
2000-03-16,736,733.8
2000-03-16,722,734.0333333333333
2000-03-16,714,733.9333333333333
2000-03-16,706,733.5666666666667
2000-03-16,751,735.0333333333333
2000-03-17,665,733.7333333333333
2000-03-17,662,732.4
2000-03-17,663,731.1666666666666
2000-03-17,663,730.0
2000-03-17,667,729.0
2000-03-17,672,728.2
2000-03-17,697,728.2
2000-03-17,669,727.2
2000-03-17,681,726.5666666666667
2000-03-17,689,723.7333333333333
2000-03-18,691,721.3333333333334
2000-03-18,688,719.1666666666666
2000-03-18,685,715.9333333333333
2000-03-18,679,713.7333333333333
2000-03-18,682,712.0666666666667
2000-03-18,672,710.7333333333333
2000-03-18,669,708.4333333333333
2000-03-18,667,706.5
2000-03-18,665,704.7
2000-03-18,675,700.9666666666667
2000-03-19,724,698.7
2000-03-19,719,696.4
2000-03-19,715,694.2
2000-03-19,711,692.1333333333333
2000-03-19,707,690.2
2000-03-19,704,689.1333333333333
2000-03-19,700,688.4
2000-03-19,694,687.7333333333333
2000-03-19,702,687.6
2000-03-19,697,685.8
2000-03-20,758,688.9
2000-03-20,759,692.1333333333333
2000-03-20,761,695.4
2000-03-20,761,698.6666666666666
2000-03-20,755,701.6
2000-03-20,752,704.2666666666667
2000-03-20,749,706.0
2000-03-20,743,708.4666666666667
2000-03-20,737,710.3333333333334
2000-03-20,732,711.7666666666667
2000-03-20,728,713.0
2000-03-21,752,715.1333333333333
2000-03-21,750,717.3
2000-03-21,749,719.6333333333333
2000-03-21,748,721.8333333333334
2000-03-21,754,724.5666666666667
2000-03-21,749,727.2333333333333
2000-03-21,752,730.0666666666667
2000-03-21,754,733.0333333333333
2000-03-21,757,735.7666666666667
2000-03-21,750,736.6333333333333
2000-03-22,742,737.4
2000-03-22,749,738.5333333333333
2000-03-22,753,739.9333333333333
2000-03-22,756,741.5666666666667
2000-03-22,760,743.4333333333333
2000-03-22,763,745.5333333333333
2000-03-22,763,747.8333333333334
2000-03-22,760,749.7666666666667
2000-03-22,757,751.7666666666667
2000-03-22,764,751.9666666666667
2000-03-23,728,750.9333333333333
2000-03-23,738,750.1666666666666
2000-03-23,733,749.2333333333333
2000-03-23,725,748.2333333333333
2000-03-23,722,747.2333333333333
2000-03-23,720,746.2666666666667
2000-03-23,724,745.6333333333333
2000-03-23,727,745.3
2000-03-23,730,745.2333333333333
2000-03-23,736,745.5
2000-03-24,746,745.3
2000-03-24,748,745.2333333333333
2000-03-24,751,745.3
2000-03-24,753,745.4666666666667
2000-03-24,754,745.4666666666667
2000-03-24,754,745.6333333333333
2000-03-24,752,745.6333333333333
2000-03-24,749,745.4666666666667
2000-03-24,746,745.1
2000-03-24,744,744.9
2000-03-25,751,745.2
2000-03-25,750,745.2333333333333
2000-03-25,748,745.0666666666667
2000-03-25,746,744.7333333333333
2000-03-25,744,744.2
2000-03-25,742,743.5
2000-03-25,741,742.7666666666667
2000-03-25,740,742.1
2000-03-25,741,741.5666666666667
2000-03-25,742,740.8333333333334
2000-03-25,744,741.3666666666667
2000-03-26,747,741.6666666666666
2000-03-26,747,742.1333333333333
2000-03-26,748,742.9
2000-03-26,749,743.8
2000-03-26,750,744.8
2000-03-26,751,745.7
2000-03-26,752,746.5333333333333
2000-03-26,753,747.3
2000-03-26,753,747.8666666666667
2000-03-26,751,748.0333333333333
2000-03-27,766,748.6333333333333
2000-03-27,767,749.1666666666666
2000-03-27,766,749.6
2000-03-27,764,749.9333333333333
2000-03-27,760,750.1333333333333
2000-03-27,757,750.3
2000-03-27,754,750.4666666666667
2000-03-27,752,750.6666666666666
2000-03-27,751,750.9
2000-03-27,749,750.8333333333334
2000-03-28,728,750.1
2000-03-28,731,749.5333333333333
2000-03-28,734,749.1333333333333
2000-03-28,737,748.9
2000-03-28,741,748.8666666666667
2000-03-28,746,749.0333333333333
2000-03-28,752,749.4333333333333
2000-03-28,757,749.9666666666667
2000-03-28,760,750.5666666666667
2000-03-28,763,751.2
2000-03-29,732,750.7
2000-03-29,731,750.1666666666666
2000-03-29,729,749.5333333333333
2000-03-29,728,748.8333333333334
2000-03-29,727,748.0666666666667
2000-03-29,725,747.2
2000-03-29,724,746.2666666666667
2000-03-29,724,745.3
2000-03-29,725,744.3666666666667
2000-03-29,726,743.5333333333333
2000-03-30,738,742.6
2000-03-30,736,741.5666666666667
2000-03-30,737,740.6
2000-03-30,738,739.7333333333333
2000-03-30,738,739.0
2000-03-30,736,738.3
2000-03-30,735,737.6666666666666
2000-03-30,735,737.1
2000-03-30,734,736.5333333333333
2000-03-30,733,736.0
2000-03-30,737,736.3
2000-03-31,719,735.9
2000-03-31,722,735.5
2000-03-31,714,734.7333333333333
2000-03-31,717,733.9333333333333
2000-03-31,724,733.2
2000-03-31,726,732.3333333333334
2000-03-31,728,731.3666666666667
2000-03-31,731,730.4
2000-03-31,732,729.3666666666667
2000-03-31,734,729.4333333333333
2000-04-01,717,728.9666666666667
2000-04-01,713,728.4333333333333
2000-04-01,710,727.8333333333334
2000-04-01,708,727.2
2000-04-01,706,726.5666666666667
2000-04-01,704,725.9
2000-04-01,705,725.2666666666667
2000-04-01,707,724.6666666666666
2000-04-01,709,724.1
2000-04-01,712,723.2333333333333
2000-04-02,743,723.4666666666667
2000-04-02,741,723.6
2000-04-02,740,723.6666666666666
2000-04-02,738,723.6666666666666
2000-04-02,735,723.6333333333333
2000-04-02,729,723.4333333333333
2000-04-02,727,723.1666666666666
2000-04-02,724,722.8333333333334
2000-04-02,721,722.4333333333333
2000-04-02,732,722.2666666666667
2000-04-03,767,723.8666666666667
2000-04-03,794,726.2666666666667
2000-04-03,787,728.7
2000-04-03,779,730.7666666666667
2000-04-03,772,732.3666666666667
2000-04-03,758,733.4333333333333
2000-04-03,799,735.8
2000-04-03,753,736.5333333333333
2000-04-03,749,737.1
2000-04-03,744,737.4333333333333
2000-04-03,763,738.9666666666667
2000-04-04,719,739.1666666666666
2000-04-04,737,740.0666666666667
2000-04-04,697,739.7
2000-04-04,706,739.7
2000-04-04,755,741.4
2000-04-04,768,743.5
2000-04-04,777,745.8333333333334
2000-04-04,786,748.4
2000-04-04,795,751.1666666666666
2000-04-04,802,753.1333333333333
2000-04-05,730,752.7666666666667
2000-04-05,725,752.2666666666667
2000-04-05,719,751.6333333333333
2000-04-05,710,750.8
2000-04-05,700,749.8333333333334
2000-04-05,690,748.6
2000-04-05,683,747.2333333333333
2000-04-05,678,745.8
2000-04-05,679,744.0333333333333
2000-04-05,688,741.4
2000-04-06,742,739.6666666666666
2000-04-06,744,738.2333333333333
2000-04-06,746,737.1333333333333
2000-04-06,749,736.3666666666667
2000-04-06,749,736.0666666666667
2000-04-06,749,734.4
2000-04-06,745,734.1333333333333
2000-04-06,740,733.8333333333334
2000-04-06,735,733.5333333333333
2000-04-06,749,733.0666666666667
2000-04-07,727,733.3333333333334
2000-04-07,740,733.4333333333333
2000-04-07,737,734.7666666666667
2000-04-07,735,735.7333333333333
2000-04-07,731,734.9333333333333
2000-04-07,722,733.4
2000-04-07,717,731.4
2000-04-07,712,728.9333333333333
2000-04-07,706,725.9666666666667
2000-04-07,700,722.5666666666667
2000-04-08,654,720.0333333333333
2000-04-08,656,717.7333333333333
2000-04-08,659,715.7333333333333
2000-04-08,656,713.9333333333333
2000-04-08,660,712.6
2000-04-08,669,711.9
2000-04-08,676,711.6666666666666
2000-04-08,695,712.2333333333333
2000-04-08,689,712.5666666666667
2000-04-08,663,711.7333333333333
2000-04-08,683,709.7666666666667
2000-04-09,662,707.0333333333333
2000-04-09,668,704.4333333333333
2000-04-09,673,701.9
2000-04-09,678,699.5333333333333
2000-04-09,682,697.3
2000-04-09,686,695.3333333333334
2000-04-09,690,693.6666666666666
2000-04-09,694,692.3
2000-04-09,698,690.6
2000-04-09,702,689.7666666666667
2000-04-10,719,689.0666666666667
2000-04-10,726,688.7
2000-04-10,724,688.3333333333334
2000-04-10,721,688.0
2000-04-10,716,687.8
2000-04-10,713,687.6666666666666
2000-04-10,711,687.6333333333333
2000-04-10,708,687.7
2000-04-10,706,687.9
2000-04-10,704,689.5666666666667
2000-04-11,755,692.8666666666667
2000-04-11,753,696.0
2000-04-11,750,699.1333333333333
2000-04-11,747,702.0333333333333
2000-04-11,744,704.5333333333333
2000-04-11,741,706.7
2000-04-11,738,708.1333333333333
2000-04-11,735,709.6666666666666
2000-04-11,733,712.0
2000-04-11,729,713.5333333333333
2000-04-12,772,717.2
2000-04-12,771,720.6333333333333
2000-04-12,769,723.8333333333334
2000-04-12,773,727.0
2000-04-12,768,729.8666666666667
2000-04-12,764,732.4666666666667
2000-04-12,758,734.7333333333333
2000-04-12,766,737.1333333333333
2000-04-12,762,739.2666666666667
2000-04-12,760,741.2
2000-04-13,748,742.1666666666666
2000-04-13,751,743.0
2000-04-13,755,744.0333333333333
2000-04-13,760,745.3333333333334
2000-04-13,764,746.9333333333333
2000-04-13,771,748.8666666666667
2000-04-13,773,750.9333333333333
2000-04-13,775,753.1666666666666
2000-04-13,774,755.4333333333333
2000-04-13,769,757.6
2000-04-13,766,757.9666666666667
2000-04-14,762,758.2666666666667
2000-04-14,783,759.3666666666667
2000-04-14,779,760.4333333333333
2000-04-14,775,761.4666666666667
2000-04-14,768,762.3666666666667
2000-04-14,756,762.9666666666667
2000-04-14,749,763.4333333333333
2000-04-14,746,763.8666666666667
2000-04-14,746,764.4333333333333
2000-04-14,753,763.8
2000-04-15,695,761.2666666666667
2000-04-15,702,759.0333333333333
2000-04-15,709,756.9
2000-04-15,720,755.3
2000-04-15,735,754.3333333333334
