Date,internet_penetration,internet_penetration_MA30
2000-02-20,45.21,48.43333333333333
2000-02-20,43.7,48.24533333333333
2000-02-20,43.06,48.037666666666674
2000-02-20,43.33,47.836
2000-02-20,43.72,47.64666666666667
2000-02-20,44.42,47.480666666666664
2000-02-20,45.17,47.339000000000006
2000-02-20,45.9,47.22366666666667
2000-02-21,52.07,47.32266666666667
2000-02-21,52.8,47.44433333333333
2000-02-21,53.33,47.58166666666666
2000-02-21,53.72,47.730666666666664
2000-02-21,53.55,47.881
2000-02-21,52.78,47.998000000000005
2000-02-21,52.03,48.089333333333336
2000-02-21,51.26,48.155
2000-02-21,50.3,48.18866666666667
2000-02-21,48.82,48.17366666666666
2000-02-21,47.31,48.20666666666667
2000-02-22,47.46,48.23033333333333
2000-02-22,47.71,48.248
2000-02-22,47.95,48.25933333333333
2000-02-22,48.38,48.271
2000-02-22,48.85,48.284666666666666
2000-02-22,49.34,48.30333333333333
2000-02-22,49.81,48.333999999999996
2000-02-22,50.28,48.37766666666667
2000-02-22,50.77,48.44833333333334
2000-02-22,51.37,48.67933333333333
2000-02-23,52.44,48.894666666666666
2000-02-23,51.47,49.10333333333334
2000-02-23,50.51,49.330333333333336
2000-02-23,49.57,49.54733333333333
2000-02-23,49.06,49.73833333333334
2000-02-23,48.1,49.88433333333333
2000-02-23,47.63,49.99133333333334
2000-02-23,47.16,50.05766666666667
2000-02-23,47.26,50.102999999999994
2000-02-23,48.59,49.986999999999995
2000-02-24,52.97,49.992666666666665
2000-02-24,51.24,49.922999999999995
2000-02-24,51.67,49.85466666666667
2000-02-24,52.33,49.81399999999999
2000-02-24,53.55,49.839666666666666
2000-02-24,53.89,49.901666666666664
2000-02-24,54.19,49.99933333333333
2000-02-24,53.93,50.120333333333335
2000-02-24,53.44,50.27433333333333
2000-02-24,52.95,50.462333333333326
2000-02-25,50.17,50.552666666666674
2000-02-25,50.0,50.629000000000005
2000-02-25,49.87,50.693
2000-02-25,49.79,50.739999999999995
2000-02-25,49.72,50.769
2000-02-25,49.91,50.788000000000004
2000-02-25,50.24,50.80233333333333
2000-02-25,50.58,50.81233333333333
2000-02-25,50.9,50.81666666666667
2000-02-25,49.66,50.75966666666667
2000-02-26,51.77,50.73733333333333
2000-02-26,50.75,50.71333333333334
2000-02-26,51.32,50.74033333333333
2000-02-26,51.86,50.81666666666667
2000-02-26,51.54,50.89933333333333
2000-02-26,51.28,51.005333333333326
2000-02-26,51.03,51.11866666666667
2000-02-26,50.83,51.241
2000-02-26,50.66,51.35433333333334
2000-02-26,50.49,51.417666666666676
2000-02-26,50.32,51.32933333333334
2000-02-27,45.04,51.12266666666667
2000-02-27,44.29,50.876666666666665
2000-02-27,44.53,50.61666666666667
2000-02-27,45.11,50.33533333333333
2000-02-27,45.73,50.06333333333334
2000-02-27,46.84,49.818333333333335
2000-02-27,47.97,49.61966666666667
2000-02-27,49.02,49.47233333333334
2000-02-27,49.64,49.362
2000-02-27,50.19,49.36266666666666
2000-02-28,54.94,49.52733333333333
2000-02-28,54.17,49.67066666666667
2000-02-28,53.42,49.791666666666664
2000-02-28,52.65,49.88933333333333
2000-02-28,51.88,49.955000000000005
2000-02-28,50.88,49.97633333333333
2000-02-28,49.36,49.93566666666666
2000-02-28,45.81,49.766
2000-02-28,47.82,49.70466666666667
2000-02-28,46.58,49.53166666666666
2000-02-29,55.21,49.68033333333333
2000-02-29,54.98,49.80233333333333
2000-02-29,54.64,49.895
2000-02-29,54.29,49.98666666666667
2000-02-29,53.85,50.07233333333333
2000-02-29,53.16,50.14333333333333
2000-02-29,52.5,50.199
2000-02-29,51.84,50.23833333333333
2000-02-29,51.15,50.26033333333333
2000-02-29,50.49,50.266
2000-03-01,46.82,50.32533333333333
2000-03-01,46.3,50.39233333333333
2000-03-01,45.43,50.422333333333334
2000-03-01,45.83,50.44633333333333
2000-03-01,45.81,50.44899999999999
2000-03-01,46.86,50.449666666666666
2000-03-01,47.8,50.443999999999996
2000-03-01,48.78,50.436
2000-03-01,49.79,50.441
2000-03-01,46.35,50.313
2000-03-02,50.88,50.17766666666667
2000-03-02,51.32,50.08266666666667
2000-03-02,51.67,50.02433333333333
2000-03-02,51.9,49.99933333333333
2000-03-02,51.77,49.995666666666665
2000-03-02,51.28,50.009
2000-03-02,50.28,50.03966666666667
2000-03-02,49.7,50.169333333333334
2000-03-02,48.7,50.19866666666667
2000-03-02,47.74,50.23733333333334
2000-03-02,50.79,50.09
2000-03-03,47.71,49.84766666666667
2000-03-03,46.35,49.57133333333333
2000-03-03,46.82,49.32233333333333
2000-03-03,47.26,49.10266666666667
2000-03-03,48.63,48.95166666666667
2000-03-03,49.06,48.836999999999996
2000-03-03,49.51,48.75933333333333
2000-03-03,49.98,48.72033333333333
2000-03-03,50.43,48.718333333333334
2000-03-03,48.16,48.763000000000005
2000-03-04,44.7,48.709666666666664
2000-03-04,45.96,48.727333333333334
2000-03-04,45.73,48.724000000000004
2000-03-04,45.45,48.711999999999996
2000-03-04,45.21,48.657000000000004
2000-03-04,44.96,48.562333333333335
2000-03-04,44.47,48.418666666666674
2000-03-04,44.42,48.23966666666667
2000-03-04,44.36,48.17333333333333
2000-03-04,44.32,47.95466666666667
2000-03-05,48.12,47.84799999999999
2000-03-05,45.77,47.65133333333334
2000-03-05,49.44,47.56933333333333
2000-03-05,48.93,47.474666666666664
2000-03-05,47.33,47.342999999999996
2000-03-05,44.57,47.15266666666667
2000-03-05,46.18,47.035333333333334
2000-03-05,45.38,46.92466666666667
2000-03-05,44.98,46.83266666666667
2000-03-05,46.6,46.693
2000-03-06,48.25,46.711
2000-03-06,46.6,46.71933333333334
2000-03-06,46.99,46.725
2000-03-06,47.52,46.733666666666664
2000-03-06,48.97,46.745
2000-03-06,46.24,46.650999999999996
2000-03-06,49.91,46.66433333333334
2000-03-06,50.28,46.67433333333334
2000-03-06,50.26,46.66866666666667
2000-03-06,49.83,46.724333333333334
2000-03-06,49.53,46.88533333333334
2000-03-07,49.15,46.99166666666667
2000-03-07,49.7,47.124
2000-03-07,48.03,47.21
2000-03-07,47.52,47.287
2000-03-07,48.59,47.408
2000-03-07,46.56,47.477666666666664
2000-03-07,46.24,47.538333333333334
2000-03-07,47.03,47.62733333333333
2000-03-07,45.98,47.68266666666667
2000-03-07,45.88,47.608
2000-03-08,52.86,47.84433333333333
2000-03-08,53.44,47.97766666666667
2000-03-08,53.78,48.13933333333333
2000-03-08,53.5,48.345000000000006
2000-03-08,53.18,48.632
2000-03-08,52.56,48.84466666666667
2000-03-08,51.94,49.06333333333334
2000-03-08,51.35,49.275666666666666
2000-03-08,50.79,49.415333333333336
2000-03-08,50.24,49.48166666666667
2000-03-09,47.07,49.49733333333333
2000-03-09,46.56,49.483
2000-03-09,46.67,49.45466666666666
2000-03-09,47.22,49.39633333333334
2000-03-09,47.8,49.44833333333334
2000-03-09,48.53,49.40233333333333
2000-03-09,49.64,49.381
2000-03-09,50.77,49.398
2000-03-09,51.73,49.46133333333333
2000-03-09,52.31,49.553999999999995
2000-03-10,53.03,49.68333333333333
2000-03-10,53.12,49.797333333333334
2000-03-10,52.63,49.95066666666666
2000-03-10,52.12,50.104000000000006
2000-03-10,51.62,50.205
2000-03-10,50.34,50.331
2000-03-10,49.32,50.43366666666667
2000-03-10,48.31,50.47633333333333
2000-03-10,47.59,50.53
2000-03-10,51.11,50.70433333333334
2000-03-11,50.34,50.62033333333333
2000-03-11,49.38,50.485
2000-03-11,49.68,50.348333333333336
2000-03-11,50.0,50.23166666666667
2000-03-11,50.66,50.14766666666666
2000-03-11,51.35,50.10733333333334
2000-03-11,51.0,50.07600000000001
2000-03-11,51.69,50.087333333333326
2000-03-11,52.05,50.129333333333335
2000-03-11,52.41,50.20166666666667
2000-03-11,52.78,50.392
2000-03-12,47.95,50.438333333333325
2000-03-12,47.93,50.480333333333334
2000-03-12,47.91,50.50333333333334
2000-03-12,48.01,50.51033333333334
2000-03-12,48.14,50.49733333333334
2000-03-12,48.29,50.45233333333333
2000-03-12,48.44,50.37466666666667
2000-03-12,48.59,50.269999999999996
2000-03-12,48.78,50.15233333333334
2000-03-12,49.08,50.02066666666667
2000-03-13,47.63,49.837666666666664
2000-03-13,47.71,49.67366666666667
2000-03-13,47.78,49.528999999999996
2000-03-13,47.84,49.403000000000006
2000-03-13,47.93,49.32266666666666
2000-03-13,48.01,49.278999999999996
2000-03-13,47.97,49.26766666666666
2000-03-13,47.99,49.28099999999999
2000-03-13,47.97,49.17633333333333
2000-03-13,47.88,49.09433333333334
2000-03-14,46.43,48.995999999999995
2000-03-14,47.54,48.92466666666667
2000-03-14,47.44,48.83933333333333
2000-03-14,47.31,48.72766666666667
2000-03-14,47.2,48.58933333333333
2000-03-14,47.09,48.458999999999996
2000-03-14,46.97,48.30166666666667
2000-03-14,46.86,48.12866666666666
2000-03-14,46.71,47.93866666666667
2000-03-14,46.58,47.732
2000-03-15,52.14,47.87166666666667
2000-03-15,50.94,47.972
2000-03-15,54.06,48.177
2000-03-15,49.76,48.23533333333333
2000-03-15,53.38,48.41
2000-03-15,48.53,48.418
2000-03-15,47.91,48.400333333333336
2000-03-15,47.31,48.35766666666667
2000-03-15,46.69,48.288
2000-03-15,49.15,48.290333333333336
2000-03-16,53.63,48.49033333333333
2000-03-16,53.89,48.696333333333335
2000-03-16,54.12,48.907666666666664
2000-03-16,54.49,49.12933333333333
2000-03-16,55.0,49.365
2000-03-16,55.49,49.614333333333335
2000-03-16,55.9,49.87866666666667
2000-03-16,56.15,50.150666666666666
2000-03-16,55.9,50.415
2000-03-16,55.3,50.66233333333333
2000-03-16,54.68,50.937333333333335
2000-03-17,50.75,51.044333333333334
2000-03-17,51.5,51.17966666666667
2000-03-17,52.24,51.344
2000-03-17,52.97,51.53633333333334
2000-03-17,53.03,51.73433333333333
2000-03-17,52.93,51.933
2000-03-17,52.88,52.13366666666666
2000-03-17,53.14,52.348
2000-03-17,53.38,52.574666666666666
2000-03-17,52.97,52.602333333333334
2000-03-18,45.45,52.419333333333334
2000-03-18,50.0,52.284
2000-03-18,49.23,52.266333333333336
2000-03-18,48.44,52.101666666666674
2000-03-18,46.94,52.04866666666666
2000-03-18,44.04,51.919666666666664
2000-03-18,43.27,51.785000000000004
2000-03-18,42.5,51.64533333333334
2000-03-18,41.84,51.401666666666664
2000-03-18,42.33,51.025
2000-03-19,51.37,50.941
2000-03-19,49.57,50.78933333333334
2000-03-19,51.0,50.673
2000-03-19,48.82,50.467
2000-03-19,50.28,50.29333333333333
2000-03-19,46.54,49.98133333333333
2000-03-19,45.09,49.61266666666667
2000-03-19,43.78,49.208666666666666
2000-03-19,43.06,48.800666666666665
2000-03-19,47.97,48.577
2000-03-20,44.23,48.35966666666666
2000-03-20,45.02,48.14366666666667
2000-03-20,45.77,47.928
2000-03-20,46.5,47.712333333333326
2000-03-20,47.26,47.519999999999996
2000-03-20,48.74,47.380333333333326
2000-03-20,49.42,47.265
2000-03-20,50.02,47.160999999999994
2000-03-20,50.6,47.068333333333335
2000-03-20,51.07,47.005
2000-03-20,48.03,47.091
2000-03-21,39.89,46.754
2000-03-21,40.02,46.447
2000-03-21,40.36,46.17766666666667
2000-03-21,40.3,45.95633333333333
2000-03-21,39.83,45.816
2000-03-21,41.2,45.74699999999999
2000-03-21,41.67,45.71933333333333
2000-03-21,42.44,45.739333333333335
2000-03-21,43.33,45.772666666666666
2000-03-21,40.75,45.41866666666667
2000-03-22,45.36,45.27833333333333
2000-03-22,44.68,45.06766666666667
2000-03-22,43.59,44.89333333333334
2000-03-22,43.06,44.65266666666667
2000-03-22,44.06,44.57
2000-03-22,42.03,44.467999999999996
2000-03-22,41.54,44.39333333333333
2000-03-22,41.03,44.32566666666666
2000-03-22,40.68,44.08266666666667
2000-03-22,42.54,44.02633333333333
2000-03-23,53.42,44.306333333333335
2000-03-23,46.03,44.315000000000005
2000-03-23,46.79,44.324666666666666
2000-03-23,47.59,44.335666666666675
2000-03-23,48.38,44.32366666666667
2000-03-23,49.17,44.315333333333335
2000-03-23,49.96,44.31333333333334
2000-03-23,50.75,44.31833333333334
2000-03-23,51.6,44.336
2000-03-23,52.5,44.485
2000-03-24,49.87,44.817666666666675
2000-03-24,51.43,45.19799999999999
2000-03-24,46.9,45.416000000000004
2000-03-24,48.29,45.68233333333333
2000-03-24,52.39,46.101000000000006
2000-03-24,54.1,46.531
2000-03-24,53.97,46.941
2000-03-24,54.76,47.35166666666667
2000-03-24,54.57,47.72633333333333
2000-03-24,53.18,48.14066666666667
2000-03-25,47.74,48.220000000000006
2000-03-25,47.33,48.30833333333333
2000-03-25,46.9,48.41866666666667
2000-03-25,46.13,48.520999999999994
2000-03-25,45.34,48.56366666666667
2000-03-25,44.57,48.64833333333333
2000-03-25,44.17,48.736000000000004
2000-03-25,43.87,48.830666666666666
2000-03-25,44.51,48.958333333333336
2000-03-25,45.3,49.050333333333334
2000-03-25,46.11,48.806666666666665
2000-03-26,48.1,48.87566666666667
2000-03-26,48.48,48.932
2000-03-26,48.87,48.974666666666664
2000-03-26,49.17,49.001
2000-03-26,49.21,49.00233333333333
2000-03-26,49.25,48.97866666666666
2000-03-26,49.27,48.92933333333333
2000-03-26,48.91,48.839666666666666
2000-03-26,48.53,48.70733333333333
2000-03-26,48.12,48.648999999999994
2000-03-27,43.63,48.389
2000-03-27,43.61,48.27933333333333
2000-03-27,43.97,48.13533333333333
2000-03-27,44.36,47.867666666666665
2000-03-27,44.94,47.56233333333333
2000-03-27,46.41,47.31033333333333
2000-03-27,46.94,47.04966666666667
2000-03-27,47.29,46.807
2000-03-27,47.71,46.62466666666667
2000-03-27,45.66,46.55533333333333
2000-03-28,47.82,46.57166666666667
2000-03-28,48.95,46.64
2000-03-28,48.65,46.724000000000004
2000-03-28,48.25,46.821
2000-03-28,47.39,46.915
2000-03-28,46.62,46.99666666666666
2000-03-28,45.79,47.06066666666666
2000-03-28,44.96,47.07566666666666
2000-03-28,44.47,47.048
2000-03-28,44.04,46.979
2000-03-29,46.11,46.912666666666674
2000-03-29,46.15,46.835
2000-03-29,46.39,46.75233333333333
2000-03-29,46.6,46.666666666666664
2000-03-29,46.86,46.58833333333334
2000-03-29,47.61,46.53366666666667
2000-03-29,48.06,46.49333333333333
2000-03-29,48.5,46.47966666666666
2000-03-29,48.76,46.48733333333333
2000-03-29,47.14,46.45466666666667
2000-03-30,46.75,46.55866666666667
2000-03-30,45.94,46.63633333333334
2000-03-30,46.26,46.71266666666667
2000-03-30,46.52,46.784666666666666
2000-03-30,46.99,46.852999999999994
2000-03-30,47.12,46.876666666666665
2000-03-30,47.01,46.879
2000-03-30,46.84,46.864000000000004
2000-03-30,46.62,46.827666666666666
2000-03-30,46.41,46.85266666666667
2000-03-30,46.24,46.8
2000-03-31,42.18,46.57433333333333
2000-03-31,42.41,46.36633333333334
2000-03-31,42.78,46.184
2000-03-31,43.14,46.04233333333333
2000-03-31,43.48,45.93766666666667
2000-03-31,43.85,45.873000000000005
2000-03-31,44.21,45.848
2000-03-31,44.55,45.85066666666667
2000-03-31,44.98,45.882
2000-03-31,45.45,45.86
2000-04-01,45.81,45.84866666666667
2000-04-01,44.85,45.797333333333334
2000-04-01,43.95,45.708999999999996
2000-04-01,43.46,45.595666666666666
2000-04-01,42.97,45.441
2000-04-01,42.48,45.255
2000-04-01,41.99,45.038000000000004
2000-04-01,41.6,44.79933333333334
2000-04-01,41.73,44.619
2000-04-01,41.94,44.458666666666666
2000-04-02,54.72,44.751333333333335
2000-04-02,53.89,45.00566666666666
2000-04-02,53.06,45.22366666666667
2000-04-02,52.2,45.39733333333333
2000-04-02,51.3,45.53666666666667
2000-04-02,50.41,45.65
2000-04-02,49.49,45.73833333333333
2000-04-02,48.61,45.80466666666667
2000-04-02,47.69,45.84733333333333
2000-04-02,46.79,45.86566666666667
2000-04-03,51.75,46.18466666666667
2000-04-03,52.24,46.51233333333334
2000-04-03,52.97,46.852
2000-04-03,53.85,47.208999999999996
2000-04-03,54.7,47.583
2000-04-03,55.28,47.964000000000006
2000-04-03,55.71,48.34733333333334
2000-04-03,56.15,48.734
