Date,debt_gdp_ratio,debt_gdp_ratio_MA30
2000-02-06,52.89,50.79366666666667
2000-02-06,53.45,50.69666666666667
2000-02-06,53.64,50.61833333333334
2000-02-06,53.64,50.56366666666667
2000-02-06,53.4,50.47266666666667
2000-02-06,53.12,50.38666666666666
2000-02-07,50.68,50.30833333333333
2000-02-07,52.32,50.37533333333333
2000-02-07,51.85,50.28600000000001
2000-02-07,51.34,50.20466666666667
2000-02-07,52.84,50.24066666666667
2000-02-07,49.98,50.279999999999994
2000-02-07,48.62,50.30533333333334
2000-02-07,47.96,50.333666666666666
2000-02-07,47.25,50.36166666666667
2000-02-07,49.32,50.483666666666664
2000-02-08,45.52,50.48066666666667
2000-02-08,44.67,50.436666666666675
2000-02-08,44.06,50.30366666666667
2000-02-08,46.41,50.273999999999994
2000-02-08,43.59,50.175333333333334
2000-02-08,43.87,49.975
2000-02-08,44.39,49.773
2000-02-08,45.09,49.57566666666666
2000-02-08,43.4,49.37833333333334
2000-02-08,43.17,49.19366666666667
2000-02-09,48.8,49.07166666666667
2000-02-09,46.03,48.832
2000-02-09,47.02,48.68033333333334
2000-02-09,47.82,48.538
2000-02-09,48.33,48.386
2000-02-09,49.32,48.248333333333335
2000-02-09,49.74,48.11833333333333
2000-02-09,49.6,47.983666666666664
2000-02-09,49.32,47.84766666666666
2000-02-09,48.94,47.708333333333336
2000-02-10,48.52,47.63633333333333
2000-02-10,48.15,47.49733333333334
2000-02-10,47.96,47.367666666666665
2000-02-10,47.86,47.251666666666665
2000-02-10,48.29,47.1
2000-02-10,48.76,47.059333333333335
2000-02-10,49.65,47.093666666666664
2000-02-10,50.49,47.178
2000-02-10,51.38,47.31566666666666
2000-02-10,49.18,47.311
2000-02-11,52.23,47.534666666666666
2000-02-11,52.79,47.80533333333333
2000-02-11,53.22,48.11066666666667
2000-02-11,53.54,48.34833333333333
2000-02-11,53.08,48.66466666666667
2000-02-11,52.51,48.95266666666667
2000-02-11,52.0,49.20633333333333
2000-02-11,51.1,49.406666666666666
2000-02-11,50.02,49.62733333333333
2000-02-11,48.99,49.82133333333333
2000-02-12,48.19,49.801
2000-02-12,47.63,49.85433333333333
2000-02-12,47.11,49.85733333333334
2000-02-12,46.6,49.81666666666667
2000-02-12,46.74,49.76366666666666
2000-02-12,47.07,49.68866666666666
2000-02-12,47.58,49.61666666666667
2000-02-12,48.24,49.571333333333335
2000-02-12,48.9,49.55733333333333
2000-02-12,49.51,49.57633333333333
2000-02-13,50.87,49.65466666666667
2000-02-13,49.84,49.711
2000-02-13,50.16,49.78433333333333
2000-02-13,50.49,49.872
2000-02-13,50.87,49.958
2000-02-13,49.69,49.989000000000004
2000-02-13,50.73,50.025
2000-02-13,50.49,50.025
2000-02-13,50.26,49.98766666666666
2000-02-13,50.02,50.01566666666667
2000-02-14,49.41,49.92166666666667
2000-02-14,49.08,49.798
2000-02-14,48.8,49.650666666666666
2000-02-14,48.15,49.471000000000004
2000-02-14,48.47,49.31733333333333
2000-02-14,47.39,49.14666666666666
2000-02-14,47.02,48.980666666666664
2000-02-14,46.74,48.83533333333333
2000-02-14,47.3,48.74466666666667
2000-02-14,47.77,48.704
2000-02-15,48.24,48.705666666666666
2000-02-15,49.13,48.75566666666667
2000-02-15,50.07,48.85433333333333
2000-02-15,51.01,49.001333333333335
2000-02-15,52.42,49.190666666666665
2000-02-15,54.25,49.43
2000-02-15,57.39,49.757
2000-02-15,58.33,50.093333333333334
2000-02-15,56.08,50.33266666666667
2000-02-15,59.27,50.658
2000-02-16,60.02,50.962999999999994
2000-02-16,59.55,51.28666666666667
2000-02-16,58.85,51.57633333333333
2000-02-16,57.96,51.82533333333333
2000-02-16,56.64,52.01766666666666
2000-02-16,55.28,52.204
2000-02-16,53.4,52.293
2000-02-16,52.75,52.36833333333333
2000-02-16,52.09,52.42933333333334
2000-02-16,54.11,52.565666666666665
2000-02-17,53.54,52.70333333333333
2000-02-17,52.37,52.813
2000-02-17,55.7,53.043
2000-02-17,52.93,53.20233333333333
2000-02-17,54.62,53.407333333333334
2000-02-17,57.86,53.75633333333334
2000-02-17,56.74,54.080333333333336
2000-02-17,57.35,54.434
2000-02-17,57.35,54.769000000000005
2000-02-17,56.41,55.056999999999995
2000-02-18,51.06,55.150999999999996
2000-02-18,55.52,55.364000000000004
2000-02-18,54.53,55.51266666666667
2000-02-18,52.93,55.576666666666675
2000-02-18,45.28,55.33866666666667
2000-02-18,49.23,55.17133333333334
2000-02-18,48.1,54.861666666666665
2000-02-18,47.11,54.48766666666667
2000-02-18,46.22,54.159
2000-02-19,47.02,53.75066666666667
2000-02-19,45.0,53.25
2000-02-19,45.47,52.78066666666666
2000-02-19,46.13,52.35666666666667
2000-02-19,47.86,52.019999999999996
2000-02-19,48.99,51.765
2000-02-19,49.37,51.568
2000-02-19,49.04,51.42266666666667
2000-02-19,48.47,51.28
2000-02-19,48.52,51.160999999999994
2000-02-20,43.59,50.81033333333333
2000-02-20,42.7,50.449
2000-02-20,42.98,50.135999999999996
2000-02-20,42.37,49.69166666666667
2000-02-20,43.31,49.371
2000-02-20,44.86,49.04566666666666
2000-02-20,47.86,48.71233333333334
2000-02-20,43.87,48.28333333333333
2000-02-20,45.99,47.90466666666667
2000-02-20,47.16,47.565000000000005
2000-02-21,44.25,47.15966666666667
2000-02-21,45.42,46.971666666666664
2000-02-21,48.47,46.736666666666665
2000-02-21,46.64,46.47366666666667
2000-02-21,47.82,46.30333333333333
2000-02-21,51.29,46.50366666666666
2000-02-21,49.08,46.498666666666665
2000-02-21,49.69,46.55166666666666
2000-02-21,50.31,46.65833333333333
2000-02-21,50.87,46.81333333333334
2000-02-22,51.1,46.949333333333335
2000-02-22,50.92,47.14666666666667
2000-02-22,51.2,47.33766666666667
2000-02-22,51.01,47.50033333333333
2000-02-22,50.96,47.60366666666667
2000-02-22,51.15,47.675666666666665
2000-02-22,51.38,47.742666666666665
2000-02-22,51.57,47.827
2000-02-22,51.81,47.938333333333325
2000-02-22,52.14,48.059
2000-02-23,54.01,48.406333333333336
2000-02-23,52.56,48.735
2000-02-23,52.98,49.068333333333335
2000-02-23,53.5,49.43933333333334
2000-02-23,55.66,49.851
2000-02-23,56.74,50.247
2000-02-23,56.17,50.523999999999994
2000-02-23,55.09,50.898
2000-02-23,57.39,51.278
2000-02-23,54.58,51.525333333333336
2000-02-24,59.6,52.037
2000-02-24,58.0,52.45633333333333
2000-02-24,58.66,52.79600000000001
2000-02-24,59.04,53.20933333333333
2000-02-24,59.37,53.59433333333333
2000-02-24,57.35,53.79633333333334
2000-02-24,59.37,54.139333333333326
2000-02-24,59.04,54.451
2000-02-24,58.66,54.72933333333333
2000-02-24,58.05,54.968666666666664
2000-02-25,56.69,55.155
2000-02-25,56.27,55.333333333333336
2000-02-25,55.7,55.483333333333334
2000-02-25,55.94,55.647666666666666
2000-02-25,55.99,55.815333333333335
2000-02-25,56.36,55.989000000000004
2000-02-25,56.78,56.169
2000-02-25,57.39,56.36300000000001
2000-02-25,58.19,56.57566666666666
2000-02-25,58.94,56.80233333333333
2000-02-26,59.46,56.984
2000-02-26,59.88,57.228
2000-02-26,59.41,57.44233333333333
2000-02-26,60.21,57.666000000000004
2000-02-26,59.88,57.806666666666665
2000-02-26,57.25,57.82366666666667
2000-02-26,58.9,57.91466666666667
2000-02-26,56.31,57.95533333333333
2000-02-26,55.33,57.88666666666667
2000-02-26,58.19,58.00699999999999
2000-02-27,54.3,57.830333333333336
2000-02-27,53.31,57.674
2000-02-27,52.28,57.46133333333333
2000-02-27,51.29,57.202999999999996
2000-02-27,50.26,56.89933333333333
2000-02-27,49.23,56.62866666666666
2000-02-27,48.15,56.25466666666667
2000-02-27,47.07,55.85566666666667
2000-02-27,46.08,55.43633333333333
2000-02-27,45.52,55.01866666666667
2000-02-28,45.56,54.647666666666666
2000-02-28,44.95,54.27033333333333
2000-02-28,44.44,53.894999999999996
2000-02-28,44.58,53.516333333333336
2000-02-28,45.09,53.153
2000-02-28,46.41,52.821333333333335
2000-02-28,47.3,52.50533333333333
2000-02-28,48.19,52.19866666666666
2000-02-28,48.76,51.88433333333334
2000-02-28,49.23,51.56066666666666
2000-02-29,48.85,51.207
2000-02-29,47.58,50.797
2000-02-29,49.65,50.47166666666667
2000-02-29,49.37,50.11033333333333
2000-02-29,43.54,49.56566666666666
2000-02-29,45.61,49.17766666666667
2000-02-29,46.6,48.76766666666666
2000-02-29,44.81,48.38433333333333
2000-02-29,44.15,48.01166666666666
2000-02-29,48.33,47.683
2000-03-01,41.01,47.239999999999995
2000-03-01,42.89,46.89266666666666
2000-03-01,42.28,46.559333333333335
2000-03-01,41.57,46.23533333333333
2000-03-01,40.73,45.91766666666667
2000-03-01,40.07,45.61233333333334
2000-03-01,39.98,45.339999999999996
2000-03-01,40.68,45.126999999999995
2000-03-01,41.34,44.96900000000001
2000-03-01,40.4,44.79833333333333
2000-03-02,42.0,44.67966666666666
2000-03-02,42.7,44.60466666666667
2000-03-02,43.4,44.57000000000001
2000-03-02,44.77,44.57633333333333
2000-03-02,46.08,44.60933333333333
2000-03-02,48.8,44.68899999999999
2000-03-02,49.46,44.760999999999996
2000-03-02,49.98,44.82066666666667
2000-03-02,48.1,44.79866666666667
2000-03-02,47.39,44.73733333333334
2000-03-03,49.65,44.763999999999996
2000-03-03,49.04,44.81266666666667
2000-03-03,48.1,44.760999999999996
2000-03-03,47.11,44.68566666666666
2000-03-03,46.27,44.77666666666667
2000-03-03,46.5,44.806333333333335
2000-03-03,47.02,44.82033333333334
2000-03-03,47.77,44.919000000000004
2000-03-03,48.57,45.06633333333333
2000-03-03,49.23,45.096333333333334
2000-03-04,51.53,45.447
2000-03-04,53.45,45.799
2000-03-04,50.07,46.05866666666667
2000-03-04,55.38,46.519000000000005
2000-03-04,56.83,47.05566666666667
2000-03-04,57.82,47.64733333333333
2000-03-04,58.8,48.27466666666667
2000-03-04,59.13,48.88966666666667
2000-03-04,58.24,49.452999999999996
2000-03-04,57.25,50.01466666666667
2000-03-05,49.18,50.254000000000005
2000-03-05,56.08,50.7
2000-03-05,54.25,51.06166666666666
2000-03-05,52.42,51.31666666666667
2000-03-05,50.68,51.47
2000-03-05,42.0,51.24333333333333
2000-03-05,47.77,51.187
2000-03-05,46.31,51.06466666666667
2000-03-05,44.86,50.95666666666667
2000-03-05,43.4,50.82366666666667
2000-03-06,38.29,50.44500000000001
2000-03-06,40.92,50.17433333333334
2000-03-06,39.88,49.900333333333336
2000-03-06,38.85,49.62500000000001
2000-03-06,37.72,49.339999999999996
2000-03-06,37.86,49.052
2000-03-06,38.66,48.773333333333326
2000-03-06,39.41,48.49466666666667
2000-03-06,40.26,48.217666666666666
2000-03-06,41.62,47.964000000000006
2000-03-07,43.17,47.68533333333333
2000-03-07,47.35,47.482
2000-03-07,44.77,47.30533333333334
2000-03-07,45.75,46.98433333333333
2000-03-07,46.55,46.641666666666666
2000-03-07,48.15,46.31933333333334
2000-03-07,49.55,46.011
2000-03-07,49.23,45.681000000000004
2000-03-07,48.9,45.36966666666667
2000-03-07,49.41,45.108333333333334
2000-03-08,49.79,45.12866666666666
2000-03-08,49.04,44.894
2000-03-08,48.85,44.714000000000006
2000-03-08,49.18,44.605999999999995
2000-03-08,50.4,44.59666666666667
2000-03-08,50.96,44.89533333333334
2000-03-08,51.62,45.02366666666667
2000-03-08,52.32,45.224
2000-03-08,53.54,45.513333333333335
2000-03-08,54.72,45.89066666666667
2000-03-09,58.24,46.55566666666667
2000-03-09,55.8,47.05166666666666
2000-03-09,56.46,47.60433333333334
2000-03-09,57.07,48.211666666666666
2000-03-09,57.68,48.877
2000-03-09,58.62,49.568999999999996
2000-03-09,58.38,50.226333333333336
2000-03-09,58.05,50.84766666666667
2000-03-09,57.72,51.42966666666667
2000-03-09,57.39,51.95533333333333
2000-03-10,56.13,52.38733333333334
2000-03-10,55.28,52.651666666666664
2000-03-10,56.97,53.05833333333333
2000-03-10,56.55,53.41833333333333
2000-03-10,55.7,53.723333333333336
2000-03-10,52.79,53.878
2000-03-10,54.86,54.05499999999999
2000-03-10,54.34,54.22533333333333
2000-03-10,53.83,54.38966666666667
2000-03-10,53.31,54.519666666666666
2000-03-11,50.77,54.55233333333333
2000-03-11,52.32,54.66166666666667
2000-03-11,51.81,54.76033333333333
2000-03-11,51.29,54.830666666666666
2000-03-11,50.31,54.827666666666666
2000-03-11,49.79,54.788666666666664
2000-03-11,49.32,54.712
2000-03-11,48.8,54.59466666666666
2000-03-11,48.19,54.416333333333334
2000-03-11,47.35,54.17066666666666
2000-03-12,45.7,53.75266666666667
2000-03-12,43.17,53.33166666666667
2000-03-12,46.55,53.001333333333335
2000-03-12,44.06,52.56766666666667
2000-03-12,44.86,52.140333333333324
2000-03-12,42.0,51.58633333333333
2000-03-12,39.74,50.964999999999996
2000-03-12,38.52,50.31399999999999
2000-03-12,40.82,49.75066666666667
2000-03-12,39.13,49.142
2000-03-13,43.26,48.712999999999994
2000-03-13,38.9,48.167
2000-03-13,39.79,47.59433333333333
2000-03-13,40.68,47.065333333333335
2000-03-13,41.62,46.596
2000-03-13,49.65,46.49133333333334
2000-03-13,45.05,46.16433333333334
2000-03-13,46.83,45.913999999999994
2000-03-13,47.86,45.715
2000-03-13,48.76,45.56333333333334
2000-03-14,50.4,45.551
2000-03-14,48.57,45.426
2000-03-14,50.07,45.368
2000-03-14,49.46,45.307
2000-03-14,46.41,45.177
2000-03-14,45.56,45.03600000000001
2000-03-14,44.77,44.88433333333333
2000-03-14,44.01,44.724666666666664
2000-03-14,47.49,44.70133333333333
2000-03-15,39.79,44.449333333333335
2000-03-15,39.04,44.227333333333334
2000-03-15,40.16,44.126999999999995
2000-03-15,39.27,43.88433333333333
2000-03-15,39.51,43.73266666666667
2000-03-15,40.59,43.590333333333334
2000-03-15,41.71,43.580666666666666
2000-03-15,42.46,43.67133333333334
2000-03-15,43.22,43.828
2000-03-15,41.06,43.836
2000-03-16,38.62,43.819
2000-03-16,38.47,43.65933333333333
2000-03-16,38.85,43.657666666666664
2000-03-16,38.47,43.61366666666667
2000-03-16,38.47,43.54
2000-03-16,38.62,43.440000000000005
2000-03-16,40.21,43.12533333333333
2000-03-16,41.76,43.01566666666667
2000-03-16,43.36,42.9
2000-03-16,44.95,42.803
2000-03-17,54.15,42.98266666666667
2000-03-17,46.55,42.85433333333334
2000-03-17,48.15,42.840333333333334
2000-03-17,51.01,42.87166666666667
2000-03-17,57.3,43.133
2000-03-17,59.13,43.557
2000-03-17,60.77,44.06399999999999
2000-03-17,62.32,44.649
2000-03-17,62.42,45.26266666666666
2000-03-17,61.01,45.71333333333333
2000-03-18,54.62,46.20766666666667
2000-03-18,49.74,46.56433333333334
2000-03-18,59.6,47.212333333333326
2000-03-18,51.81,47.630333333333326
2000-03-18,57.39,48.22633333333333
2000-03-18,48.33,48.48433333333333
2000-03-18,45.52,48.61133333333333
2000-03-18,44.15,48.66766666666667
2000-03-18,46.92,48.791000000000004
2000-03-18,44.44,48.903666666666666
2000-03-19,45.09,49.11933333333333
2000-03-19,46.08,49.373000000000005
2000-03-19,47.07,49.647
2000-03-19,48.15,49.96966666666666
2000-03-19,49.27,50.32966666666666
2000-03-19,50.4,50.72233333333334
2000-03-19,52.61,51.135666666666665
2000-03-19,53.73,51.534666666666666
2000-03-19,54.81,51.916333333333334
2000-03-19,51.48,52.134
2000-03-20,59.51,52.312666666666665
2000-03-20,56.03,52.62866666666666
2000-03-20,58.47,52.97266666666667
2000-03-20,59.13,53.24333333333333
2000-03-20,57.25,53.24166666666667
2000-03-20,58.24,53.212
2000-03-20,54.2,52.99300000000001
2000-03-20,51.9,52.64566666666666
2000-03-20,56.92,52.46233333333334
2000-03-20,55.56,52.28066666666667
2000-03-21,43.45,51.90833333333333
2000-03-21,42.14,51.654999999999994
2000-03-21,46.5,51.218333333333334
2000-03-21,49.18,51.13066666666667
2000-03-21,44.81,50.71133333333333
2000-03-21,45.0,50.60033333333333
2000-03-21,46.88,50.64566666666667
2000-03-21,42.32,50.584666666666664
2000-03-21,49.51,50.671
2000-03-21,43.64,50.644333333333336
2000-03-22,56.74,51.032666666666664
2000-03-22,52.09,51.233
2000-03-22,54.11,51.46766666666667
2000-03-22,55.42,51.71
2000-03-22,58.05,52.00266666666666
2000-03-22,58.62,52.276666666666664
2000-03-22,57.91,52.45333333333334
2000-03-22,57.07,52.56466666666667
2000-03-22,55.7,52.59433333333334
2000-03-22,54.3,52.68833333333334
2000-03-23,50.26,52.38
2000-03-23,53.08,52.281666666666666
2000-03-23,52.37,52.07833333333334
2000-03-23,51.62,51.827999999999996
2000-03-23,50.96,51.61833333333333
2000-03-23,51.48,51.393
2000-03-23,49.98,51.25233333333333
2000-03-23,50.63,51.21
2000-03-23,51.06,51.01466666666667
2000-03-23,50.21,50.83633333333333
2000-03-24,51.76,51.11333333333333
2000-03-24,52.42,51.456
2000-03-24,52.18,51.64533333333334
2000-03-24,52.42,51.75333333333334
2000-03-24,52.0,51.99300000000001
2000-03-24,52.09,52.22933333333334
2000-03-24,51.9,52.39666666666667
2000-03-24,51.71,52.709666666666664
2000-03-24,51.43,52.77366666666667
2000-03-24,52.28,53.06166666666666
2000-03-25,50.45,52.852
2000-03-25,49.84,52.777
2000-03-25,51.15,52.67833333333333
2000-03-25,50.77,52.52333333333333
2000-03-25,50.16,52.26033333333334
2000-03-25,49.46,51.955000000000005
2000-03-25,48.99,51.657666666666664
2000-03-25,48.57,51.37433333333333
2000-03-25,48.15,51.12266666666666
2000-03-25,47.77,50.904999999999994
2000-03-26,47.39,50.809333333333335
2000-03-26,47.02,50.60733333333334
2000-03-26,46.64,50.416333333333334
2000-03-26,46.22,50.23633333333334
2000-03-26,45.89,50.06733333333333
2000-03-26,45.56,49.87
2000-03-26,44.95,49.70233333333333
2000-03-26,45.09,49.51766666666667
2000-03-26,46.03,49.35
2000-03-26,45.28,49.18566666666667
2000-03-27,51.57,49.17933333333334
2000-03-27,47.91,49.029
2000-03-27,48.8,48.916333333333334
2000-03-27,49.79,48.82866666666666
2000-03-27,46.97,48.660999999999994
2000-03-27,55.28,48.76733333333333
2000-03-27,56.31,48.914333333333325
2000-03-27,57.3,49.10066666666667
2000-03-27,58.15,49.324666666666666
2000-03-27,53.45,49.36366666666667
2000-03-28,60.31,49.69233333333333
2000-03-28,58.29,49.974000000000004
2000-03-28,58.8,50.229
2000-03-28,59.37,50.51566666666667
2000-03-28,59.88,50.839666666666666
2000-03-28,60.63,51.211999999999996
2000-03-28,60.82,51.606333333333325
2000-03-28,60.07,51.98966666666667
2000-03-28,60.49,52.401
2000-03-28,59.18,52.781333333333336
2000-03-29,57.21,53.108666666666664
2000-03-29,56.55,53.42633333333333
2000-03-29,55.61,53.72533333333333
2000-03-29,57.77,54.11033333333333
2000-03-29,54.72,54.40466666666667
2000-03-29,53.45,54.667666666666676
2000-03-29,53.03,54.937000000000005
2000-03-29,52.46,55.18266666666667
2000-03-29,51.95,55.379999999999995
2000-03-29,53.97,55.669666666666664
2000-03-30,51.43,55.665
2000-03-30,50.92,55.76533333333334
2000-03-30,50.82,55.83266666666667
2000-03-30,50.68,55.86233333333334
2000-03-30,50.54,55.98133333333333
2000-03-30,50.45,55.82033333333334
2000-03-30,50.35,55.62166666666667
2000-03-30,50.31,55.38866666666666
2000-03-30,50.26,55.12566666666667
2000-03-30,50.21,55.01766666666666
2000-03-31,50.82,54.70133333333333
2000-03-31,50.26,54.43366666666667
2000-03-31,50.31,54.15066666666667
2000-03-31,50.35,53.85
2000-03-31,50.4,53.534
2000-03-31,51.34,53.224333333333334
2000-03-31,51.9,52.92700000000001
2000-03-31,52.42,52.672
2000-03-31,52.93,52.419999999999995
2000-03-31,53.45,52.229000000000006
2000-04-01,51.06,52.024
2000-04-01,52.7,51.89566666666667
2000-04-01,53.97,51.841
2000-04-01,55.28,51.758
2000-04-01,56.55,51.818999999999996
2000-04-01,56.97,51.93633333333333
2000-04-01,56.22,52.04266666666667
2000-04-01,55.23,52.135000000000005
