Date,renewable_energy_pct,income_inequality_gini,renewable_energy_pct_MA30,income_inequality_gini_MA30
2000-07-08,6.99,36.71,9.127666666666668,38.97966666666666
2000-07-09,8.24,37.18,9.246333333333334,38.870333333333335
2000-07-10,12.78,42.78,9.488666666666665,38.943
2000-07-11,12.87,46.25,9.760333333333334,39.40133333333333
2000-07-12,8.47,47.27,9.996333333333334,40.00633333333334
2000-07-13,9.26,35.23,10.136666666666667,40.119
2000-07-14,6.44,35.14,9.911666666666667,40.10366666666666
2000-07-15,4.21,43.75,9.723333333333333,40.03099999999999
2000-07-16,10.6,38.7,9.791333333333334,40.063333333333325
2000-07-17,6.34,41.34,9.618333333333334,39.97233333333334
2000-07-18,11.3,45.28,9.897666666666668,40.358333333333334
2000-07-19,14.35,38.29,9.925333333333334,40.289
2000-07-20,14.44,42.87,10.005333333333335,40.22866666666666
2000-07-21,11.16,43.43,10.108666666666666,40.465
2000-07-22,9.86,40.51,10.135,40.32
2000-07-23,16.99,38.61,10.261666666666667,40.037666666666674
2000-07-24,15.09,33.89,10.320333333333334,39.711999999999996
2000-07-25,12.22,30.6,10.446666666666667,39.49733333333334
2000-07-26,10.05,35.09,10.593333333333332,39.349000000000004
2000-07-27,4.86,36.85,10.661333333333333,39.18533333333333
2000-07-28,11.39,32.27,10.621333333333332,38.967666666666666
2000-07-29,15.28,35.51,10.681666666666667,39.038666666666664
2000-07-30,4.12,32.55,10.41,38.818000000000005
2000-07-31,4.72,32.41,10.078,38.45233333333333
2000-08-01,0.37,37.55,9.621333333333332,38.4
2000-08-02,11.16,43.01,9.607666666666667,38.67633333333333
2000-08-03,13.24,39.54,9.816,38.775333333333336
2000-08-04,6.44,35.42,9.782333333333334,38.75833333333333
2000-08-05,9.44,32.04,9.760666666666667,38.561
2000-08-06,7.69,40.09,9.679,38.33866666666667
2000-08-07,6.39,40.97,9.658999999999999,38.48066666666667
2000-08-08,13.75,35.32,9.842666666666666,38.41866666666667
2000-08-09,14.95,46.16,9.915,38.531333333333336
2000-08-10,11.39,38.66,9.865666666666668,38.27833333333333
2000-08-11,6.71,41.34,9.806999999999999,38.080666666666666
2000-08-12,10.6,37.78,9.851666666666665,38.16566666666667
2000-08-13,9.72,45.05,9.961,38.496
2000-08-14,9.58,42.41,10.139999999999999,38.45133333333334
2000-08-15,12.27,29.95,10.195666666666666,38.159666666666666
2000-08-16,12.87,30.28,10.413333333333334,37.791000000000004
2000-08-17,7.69,29.54,10.293000000000001,37.266333333333336
2000-08-18,8.84,34.81,10.109333333333332,37.150333333333336
2000-08-19,10.23,42.22,9.969,37.12866666666667
2000-08-20,10.93,45.05,9.961333333333334,37.18266666666667
2000-08-21,7.78,37.31,9.892,37.076
2000-08-22,0.32,45.32,9.336333333333332,37.29966666666667
2000-08-23,5.42,39.91,9.014000000000001,37.50033333333333
2000-08-24,15.56,31.48,9.125333333333334,37.529666666666664
2000-08-25,11.02,40.14,9.157666666666668,37.698
2000-08-26,7.64,35.19,9.250333333333334,37.64266666666666
2000-08-27,14.4,33.38,9.350666666666667,37.67966666666667
2000-08-28,8.52,43.15,9.125333333333334,37.93433333333334
2000-08-29,8.47,40.05,9.270333333333333,38.184333333333335
2000-08-30,6.3,37.64,9.323,38.358666666666664
2000-08-31,4.58,36.67,9.463333333333335,38.32933333333334
2000-09-01,9.68,42.36,9.414,38.30766666666666
2000-09-02,17.92,40.65,9.569999999999999,38.34466666666666
2000-09-03,11.11,45.05,9.725666666666665,38.66566666666667
2000-09-04,13.43,37.78,9.858666666666666,38.85699999999999
2000-09-05,8.61,33.47,9.889333333333333,38.63633333333333
2000-09-06,7.08,51.85,9.912333333333333,38.999
2000-09-07,10.88,42.78,9.816666666666666,39.24766666666667
2000-09-08,12.78,38.52,9.744333333333335,38.993
2000-09-09,8.84,38.01,9.659333333333333,38.971333333333334
2000-09-10,5.56,43.8,9.621,39.05333333333333
2000-09-11,9.72,40.97,9.591666666666667,39.159666666666666
2000-09-12,9.07,36.67,9.57,38.88033333333333
2000-09-13,11.94,37.22,9.648666666666667,38.707333333333324
2000-09-14,18.06,42.18,9.841666666666667,39.115
2000-09-15,17.36,47.55,9.991333333333332,39.69066666666666
2000-09-16,9.58,31.11,10.054333333333334,39.743
2000-09-17,3.84,43.01,9.887666666666666,40.016333333333336
2000-09-18,8.98,33.8,9.846,39.73566666666667
2000-09-19,17.69,42.59,10.071333333333333,39.653666666666666
2000-09-20,21.16,44.12,10.517333333333333,39.88066666666667
2000-09-21,16.34,45.79,11.051333333333334,39.89633333333333
2000-09-22,12.5,38.61,11.287333333333333,39.852999999999994
2000-09-23,5.32,32.04,10.946,39.87166666666667
2000-09-24,6.85,35.05,10.807,39.702
2000-09-25,7.55,35.65,10.804,39.717333333333336
2000-09-26,9.68,33.56,10.646666666666667,39.723333333333336
2000-09-27,9.07,38.1,10.665,39.555
2000-09-28,11.9,41.67,10.779333333333334,39.609
2000-09-29,17.08,40.19,11.138666666666667,39.693999999999996
2000-09-30,3.7,28.0,11.109333333333332,39.404999999999994
2000-10-01,11.57,36.99,11.172333333333333,39.226
2000-10-02,11.25,35.56,10.95,39.056333333333335
2000-10-03,6.76,37.5,10.805,38.80466666666667
2000-10-04,8.43,43.84,10.638333333333332,39.00666666666667
2000-10-05,11.48,38.29,10.734,39.16733333333333
2000-10-06,4.95,37.55,10.663,38.69066666666666
2000-10-07,3.89,34.68,10.43,38.42066666666666
2000-10-08,9.26,36.44,10.312666666666667,38.35133333333333
2000-10-09,7.18,35.46,10.257333333333333,38.266333333333336
2000-10-10,7.73,40.23,10.329666666666666,38.147333333333336
2000-10-11,11.39,49.26,10.385333333333332,38.42366666666667
2000-10-12,5.79,46.25,10.276,38.743
2000-10-13,11.25,41.02,10.252999999999998,38.869666666666674
2000-10-14,11.85,35.51,10.046,38.647333333333336
2000-10-15,12.96,34.68,9.899333333333335,38.21833333333334
2000-10-16,5.79,37.87,9.773,38.443666666666665
2000-10-17,7.31,41.44,9.888666666666667,38.391333333333336
2000-10-18,11.94,45.97,9.987333333333334,38.797000000000004
2000-10-19,12.36,48.24,9.809666666666665,38.98533333333334
2000-10-20,10.0,39.77,9.437666666666667,38.840333333333334
2000-10-21,4.72,43.43,9.050333333333333,38.76166666666666
2000-10-22,8.38,42.55,8.913,38.89300000000001
2000-10-23,10.69,36.9,9.092,39.05499999999999
2000-10-24,5.93,43.01,9.061333333333332,39.32033333333333
2000-10-25,11.81,41.48,9.203333333333335,39.51466666666667
2000-10-26,13.06,33.8,9.316,39.52266666666666
2000-10-27,5.46,41.2,9.195666666666666,39.626
2000-10-28,12.73,41.48,9.223333333333333,39.61966666666667
2000-10-29,10.51,39.12,9.004333333333333,39.583999999999996
2000-10-30,20.69,45.23,9.570666666666666,40.15833333333333
2000-10-31,8.43,41.06,9.466000000000001,40.294000000000004
2000-11-01,10.93,31.44,9.455333333333334,40.15666666666666
2000-11-02,5.79,33.1,9.423000000000002,40.01
2000-11-03,13.33,43.33,9.586333333333334,39.993
2000-11-04,9.03,42.18,9.504666666666667,40.12266666666667
2000-11-05,6.02,39.95,9.540333333333335,40.20266666666667
2000-11-06,14.17,37.96,9.883000000000001,40.312000000000005
2000-11-07,11.94,37.64,9.972333333333331,40.352
2000-11-08,16.39,43.7,10.279333333333335,40.626666666666665
2000-11-09,6.9,42.73,10.251666666666667,40.71
2000-11-10,10.14,39.03,10.21,40.369
2000-11-11,6.53,38.38,10.234666666666667,40.10666666666666
2000-11-12,2.82,36.62,9.953666666666667,39.96
2000-11-13,8.06,40.65,9.827333333333334,40.13133333333334
2000-11-14,8.8,37.13,9.688666666666668,40.213
2000-11-15,13.1,42.78,9.932333333333332,40.376666666666665
2000-11-16,9.63,41.81,10.009666666666666,40.388999999999996
2000-11-17,3.61,35.83,9.732,40.051
2000-11-18,13.33,49.58,9.764333333333333,40.095666666666666
2000-11-19,15.05,48.06,9.932666666666668,40.37199999999999
2000-11-20,7.78,39.68,10.034666666666668,40.247
2000-11-21,15.23,41.81,10.263,40.22233333333333
2000-11-22,11.99,43.84,10.306333333333333,40.45366666666667
2000-11-23,10.83,38.19,10.469666666666667,40.293
2000-11-24,2.45,39.4,10.157666666666668,40.22366666666667
2000-11-25,7.13,52.36,9.96,40.842333333333336
2000-11-26,11.25,42.73,10.153,40.89333333333333
2000-11-27,8.84,42.41,10.023333333333333,40.92433333333334
2000-11-28,11.2,42.78,10.046333333333333,41.04633333333334
2000-11-29,13.38,44.26,9.802666666666669,41.014
2000-11-30,12.69,40.88,9.944666666666668,41.008
2000-12-01,11.67,43.1,9.969333333333333,41.39666666666667
2000-12-02,7.73,37.41,10.033999999999999,41.540333333333336
2000-12-03,11.39,40.79,9.969333333333333,41.455666666666666
2000-12-04,12.04,37.64,10.069666666666668,41.30433333333333
2000-12-05,12.36,33.24,10.281,41.08066666666666
2000-12-06,12.92,39.44,10.239333333333333,41.13
2000-12-07,8.33,41.85,10.119000000000002,41.27033333333334
2000-12-08,8.7,41.85,9.862666666666666,41.208666666666666
2000-12-09,7.13,44.95,9.870333333333333,41.282666666666664
2000-12-10,11.11,44.31,9.902666666666669,41.458666666666666
2000-12-11,9.63,39.44,10.006,41.49400000000001
2000-12-12,8.52,36.94,10.196,41.504666666666665
2000-12-13,9.72,39.58,10.251333333333331,41.469
2000-12-14,20.05,42.45,10.626333333333331,41.64633333333334
2000-12-15,22.64,36.11,10.944333333333335,41.424
2001-01-18,6.39,37.73,10.836333333333334,41.288000000000004
2001-01-19,10.32,38.89,11.06,41.38999999999999
2001-01-20,8.7,36.02,10.905666666666667,40.938
2001-01-21,4.07,39.03,10.539666666666667,40.63700000000001
2001-01-22,10.28,29.72,10.623,40.305
2001-01-23,7.78,40.23,10.374666666666666,40.25233333333334
2001-01-24,12.92,41.67,10.405666666666667,40.17999999999999
2001-01-25,10.09,40.88,10.381,40.26966666666667
2001-01-26,13.38,39.95,10.745333333333331,40.288000000000004
2001-01-27,9.86,40.28,10.836333333333332,39.88533333333334
2001-01-28,11.57,39.86,10.847,39.78966666666667
2001-01-29,6.9,30.32,10.782333333333334,39.38666666666666
2001-01-30,6.34,35.83,10.620333333333333,39.155
2001-01-31,6.62,47.31,10.395000000000001,39.25666666666667
2001-02-01,7.41,33.1,10.219,38.99733333333333
2001-02-02,7.59,42.92,10.083,38.99133333333334
2001-02-03,8.66,39.63,10.114,39.065333333333335
2001-02-04,12.69,38.66,10.157333333333334,38.99433333333333
2001-02-05,10.97,40.74,10.121666666666666,39.09766666666667
2001-02-06,9.4,43.1,10.023,39.42633333333334
2001-02-07,1.57,42.69,9.644666666666668,39.534666666666666
2001-02-08,5.56,46.44,9.552333333333333,39.68766666666667
2001-02-09,10.0,28.01,9.595666666666666,39.22633333333333
2001-02-10,12.87,37.92,9.787,38.992
2001-02-11,15.42,52.22,9.930666666666665,39.25566666666667
2001-02-12,11.2,43.7,9.983,39.39766666666666
2001-02-13,9.58,39.44,10.018333333333334,39.481
2001-02-14,5.6,43.94,9.881,39.626333333333335
2001-02-15,6.99,34.81,9.445666666666666,39.37166666666666
2001-02-16,11.57,39.12,9.076666666666664,39.472
2001-02-17,7.22,35.93,9.104333333333333,39.412
2001-02-18,11.99,29.63,9.16,39.10333333333333
2001-02-19,4.4,28.61,9.016666666666667,38.856333333333325
2001-02-20,8.56,32.59,9.166333333333334,38.641666666666666
2001-02-21,16.62,33.56,9.377666666666666,38.769666666666666
2001-02-22,7.04,36.81,9.353000000000002,38.65566666666667
2001-02-23,0.83,41.62,8.95,38.654
2001-02-24,2.31,40.19,8.690666666666667,38.63099999999999
2001-02-25,5.09,35.65,8.414333333333333,38.48766666666666
2001-02-26,16.2,39.68,8.625666666666667,38.467666666666666
2001-02-27,6.25,45.69,8.448333333333332,38.662000000000006
2001-02-28,10.32,37.55,8.562333333333333,38.903000000000006
2001-03-01,17.13,28.0,8.922,38.642
2001-03-02,7.82,31.62,8.962,38.119
2001-03-03,9.77,37.31,9.040666666666665,38.25933333333333
2001-03-04,14.49,39.44,9.270666666666667,38.14333333333333
2001-03-05,7.31,38.94,9.225666666666665,38.12033333333333
2001-03-06,9.03,32.22,9.103666666666665,37.90566666666667
2001-03-07,16.99,32.87,9.304333333333334,37.64333333333333
2001-03-08,15.97,39.77,9.523333333333333,37.53233333333333
2001-03-09,12.64,42.59,9.892333333333333,37.529
2001-03-10,5.88,31.71,9.902999999999999,37.038000000000004
2001-03-11,2.96,32.64,9.668333333333331,37.19233333333333
2001-03-12,8.01,36.76,9.506333333333334,37.153666666666666
2001-03-13,9.17,31.2,9.298,36.452999999999996
2001-03-14,16.02,35.0,9.458666666666666,36.163
2001-03-15,9.54,48.38,9.457333333333333,36.461000000000006
2001-03-16,8.43,47.08,9.551666666666668,36.565666666666665
2001-03-17,10.23,38.19,9.659666666666668,36.678333333333335
2001-03-18,5.09,43.61,9.443666666666667,36.827999999999996
2001-03-19,9.86,42.82,9.531666666666666,37.05766666666667
2001-03-20,13.84,37.87,9.593333333333332,37.33233333333333
2001-03-21,14.17,35.19,9.919,37.55166666666667
2001-03-22,5.88,32.41,9.829666666666666,37.54566666666666
2001-03-23,11.99,28.0,9.675333333333333,37.36033333333333
2001-03-24,12.31,28.52,9.850999999999999,37.083999999999996
2001-03-25,6.62,35.69,10.044,36.88633333333333
2001-03-26,10.23,42.87,10.308,36.97566666666667
2001-03-27,6.99,38.33,10.371333333333332,37.065000000000005
2001-03-28,11.34,42.78,10.209333333333332,37.16833333333333
2001-03-29,9.77,42.22,10.326666666666664,37.05266666666667
2001-03-30,10.46,33.84,10.331333333333333,36.928999999999995
2001-03-31,7.04,39.49,9.995,37.312
2001-04-01,12.18,33.33,10.140333333333333,37.369
2001-04-02,11.71,33.7,10.205,37.248666666666665
2001-04-03,9.86,33.61,10.050666666666666,37.05433333333334
2001-04-04,11.67,35.56,10.196,36.94166666666667
2001-04-05,8.98,36.53,10.194333333333335,37.08533333333333
2001-04-06,3.61,37.45,9.748333333333333,37.23800000000001
2001-04-07,7.64,34.49,9.470666666666666,37.062000000000005
2001-04-08,8.94,34.54,9.347333333333333,36.79366666666667
2001-04-09,9.07,33.52,9.453666666666667,36.854
2001-04-10,12.5,38.15,9.771666666666668,37.037666666666674
2001-04-11,13.29,36.48,9.947666666666665,37.028333333333336
2001-04-12,8.56,31.34,9.927333333333333,37.033
2001-04-13,4.68,43.94,9.549333333333331,37.331
2001-04-14,6.39,40.23,9.444333333333335,37.059333333333335
2001-04-15,9.54,28.61,9.481333333333334,36.443666666666665
2001-04-16,15.0,41.16,9.640333333333333,36.54266666666667
2001-04-17,7.45,36.11,9.719,36.29266666666667
2001-04-18,12.18,31.71,9.796333333333333,35.922333333333334
2001-04-19,17.45,38.43,9.916666666666666,35.941
2001-04-20,9.72,32.73,9.768333333333334,35.859
2001-04-21,7.55,33.19,9.824000000000002,35.885
2001-04-22,9.31,40.65,9.734666666666667,36.306666666666665
2001-04-23,10.14,41.62,9.662333333333333,36.74333333333333
2001-04-24,13.7,30.69,9.898333333333333,36.57666666666667
2001-04-25,5.65,30.79,9.745666666666667,36.174
2001-04-26,8.84,39.91,9.807333333333334,36.22666666666667
2001-04-27,14.95,38.61,9.927666666666665,36.087666666666664
2001-04-28,11.9,40.97,9.998666666666669,36.046
2001-04-29,3.06,41.34,9.752,36.29600000000001
2001-04-30,6.2,39.72,9.724,36.30366666666667
2001-05-01,5.28,38.7,9.494,36.48266666666667
2001-05-02,8.89,37.04,9.4,36.594
2001-05-03,12.82,39.35,9.498666666666669,36.785333333333334
2001-05-04,10.37,34.58,9.455333333333332,36.75266666666666
2001-05-05,12.64,32.92,9.577333333333334,36.632333333333335
2001-05-06,7.96,31.2,9.722333333333333,36.424
2001-05-07,4.86,38.98,9.629666666666667,36.57366666666667
2001-05-08,8.29,28.33,9.607999999999999,36.36666666666667
2001-05-09,8.84,30.23,9.600333333333333,36.257
2001-05-10,12.31,42.5,9.594,36.402
2001-05-11,14.26,43.15,9.626333333333333,36.624333333333325
2001-05-12,10.42,35.09,9.688333333333334,36.74933333333333
2001-05-13,18.8,37.18,10.159,36.523999999999994
2001-05-14,14.12,43.19,10.416666666666664,36.62266666666666
2001-05-15,4.95,33.1,10.263666666666667,36.772333333333336
2001-05-16,8.24,35.32,10.038333333333332,36.577666666666666
2001-05-17,9.49,37.04,10.106333333333334,36.608666666666664
2001-05-18,5.09,32.69,9.870000000000001,36.641333333333336
2001-05-19,7.5,36.71,9.538333333333334,36.583999999999996
2001-05-20,14.72,42.55,9.705,36.91133333333333
2001-05-21,7.31,35.93,9.697,37.00266666666667
2001-05-22,5.79,35.56,9.579666666666666,36.833
2001-05-23,7.18,37.92,9.481,36.70966666666667
2001-05-24,6.34,39.12,9.235666666666667,36.99066666666667
2001-05-25,4.17,41.06,9.186333333333332,37.333
2001-05-26,10.32,36.34,9.235666666666667,37.214000000000006
2001-05-27,7.55,31.9,8.989,36.99033333333333
2001-05-28,3.33,35.88,8.703333333333331,36.82066666666667
2001-05-29,9.31,47.55,8.911666666666665,37.02766666666666
2001-05-30,13.94,35.79,9.169666666666666,36.89666666666667
2001-05-31,20.69,28.0,9.683333333333334,36.54
2001-06-01,16.11,32.96,9.924000000000001,36.404
2001-06-02,12.31,36.02,9.907,36.293
2001-06-03,13.38,42.59,10.007333333333333,36.559999999999995
2001-06-04,10.6,46.25,9.939333333333334,37.00433333333333
2001-06-05,8.19,39.91,9.947000000000001,37.294666666666664
2001-06-06,10.79,38.01,10.144666666666666,37.26233333333333
2001-06-07,10.65,33.1,10.223333333333334,37.42133333333333
2001-06-08,13.98,31.9,10.394666666666666,37.477
2001-06-09,3.84,38.7,10.112333333333334,37.35033333333333
2001-06-10,6.85,40.19,9.865333333333332,37.25166666666667
2001-06-11,10.69,36.57,9.874333333333333,37.301
2001-06-12,14.35,44.58,9.725999999999999,37.547666666666665
2001-06-13,11.76,35.28,9.647333333333334,37.284
2001-06-14,12.13,35.97,9.886666666666665,37.379666666666665
2001-06-15,8.98,35.97,9.911333333333335,37.40133333333333
2001-06-16,6.53,35.46,9.812666666666667,37.34866666666667
2001-06-17,8.33,36.94,9.920666666666667,37.49033333333333
2001-06-18,12.55,35.42,10.089,37.447333333333326
2001-06-19,8.94,35.56,9.896333333333335,37.214333333333336
