Date,interest_rate,exchange_rate,interest_rate_MA30,exchange_rate_MA30
2000-06-02,4.71,1.54,4.504333333333333,1.4113333333333336
2000-06-03,2.87,1.46,4.461666666666667,1.4103333333333334
2000-06-04,2.98,1.19,4.4526666666666666,1.401
2000-06-05,4.06,1.35,4.452999999999999,1.3976666666666666
2000-06-06,3.68,1.39,4.4543333333333335,1.3983333333333334
2000-06-07,4.14,1.38,4.457666666666667,1.3966666666666667
2000-06-08,4.42,1.39,4.402,1.3996666666666664
2000-06-09,4.53,1.38,4.455333333333333,1.4020000000000001
2000-06-10,4.6,1.34,4.460333333333334,1.4036666666666666
2000-06-11,4.38,1.42,4.428999999999999,1.4066666666666665
2000-06-12,5.22,1.42,4.410666666666667,1.411
2000-06-13,4.48,1.41,4.437,1.415333333333333
2000-06-14,4.6,1.37,4.453333333333333,1.4160000000000001
2000-06-15,4.06,1.37,4.448666666666667,1.4186666666666665
2000-06-16,5.05,1.39,4.429333333333333,1.4203333333333332
2000-06-17,5.9,1.15,4.467666666666667,1.4096666666666666
2000-06-18,5.81,1.29,4.533333333333333,1.403333333333333
2000-06-19,5.46,1.28,4.5809999999999995,1.3983333333333332
2000-06-20,5.28,1.29,4.6196666666666655,1.3926666666666665
2000-06-21,5.15,1.38,4.623333333333333,1.393
2000-06-22,4.49,1.41,4.614333333333334,1.3916666666666664
2000-06-23,3.56,1.42,4.558333333333334,1.3896666666666666
2000-06-24,3.37,1.52,4.515000000000001,1.3886666666666667
2000-06-25,3.22,1.55,4.423333333333334,1.3880000000000001
2000-06-26,4.21,1.45,4.389666666666667,1.3910000000000002
2000-06-27,4.59,1.35,4.410666666666667,1.3873333333333335
2000-06-28,5.33,1.31,4.460333333333334,1.3816666666666666
2000-06-29,5.04,1.32,4.484666666666667,1.3796666666666666
2000-06-30,5.08,1.41,4.501,1.377
2000-07-01,5.12,1.54,4.513000000000001,1.3823333333333332
2000-07-02,4.43,1.51,4.503666666666666,1.3813333333333333
2000-07-03,4.69,1.39,4.564333333333333,1.379
2000-07-04,3.85,1.3,4.593333333333334,1.3826666666666665
2000-07-05,5.3,1.32,4.634666666666666,1.3816666666666666
2000-07-06,4.86,1.32,4.674,1.379333333333333
2000-07-07,4.8,1.41,4.696,1.3803333333333334
2000-07-08,5.75,1.34,4.740333333333333,1.3786666666666667
2000-07-09,5.46,1.24,4.771333333333333,1.3739999999999999
2000-07-10,5.46,1.38,4.8,1.3753333333333335
2000-07-11,4.67,1.4,4.809666666666667,1.3746666666666667
2000-07-12,4.75,1.33,4.794,1.3716666666666666
2000-07-13,5.77,1.38,4.837000000000001,1.370666666666667
2000-07-14,3.18,1.37,4.789666666666667,1.3706666666666665
2000-07-15,3.66,1.33,4.776333333333334,1.3693333333333333
2000-07-16,4.51,1.36,4.758333333333334,1.3683333333333332
2000-07-17,4.43,1.39,4.709333333333333,1.3763333333333334
2000-07-18,4.32,1.35,4.659666666666666,1.3783333333333334
2000-07-19,4.55,1.49,4.629333333333334,1.3853333333333333
2000-07-20,4.79,1.45,4.613,1.3906666666666667
2000-07-21,4.91,1.31,4.605,1.3883333333333332
2000-07-22,6.1,1.2,4.658666666666666,1.3813333333333335
2000-07-23,5.06,1.34,4.708666666666667,1.3786666666666667
2000-07-24,3.66,1.47,4.718333333333333,1.3769999999999998
2000-07-25,3.53,1.37,4.728666666666666,1.371
2000-07-26,4.59,1.37,4.741333333333333,1.3683333333333332
2000-07-27,4.45,1.22,4.736666666666666,1.3639999999999999
2000-07-28,4.21,1.28,4.699333333333333,1.363
2000-07-29,3.13,1.18,4.635666666666666,1.3583333333333334
2000-07-30,4.68,1.23,4.622333333333333,1.3523333333333334
2000-07-31,4.04,1.32,4.586333333333332,1.345
2000-08-01,5.41,1.24,4.619,1.3359999999999999
2000-08-02,5.05,1.26,4.631,1.3316666666666668
2000-08-03,5.09,1.27,4.672333333333333,1.3306666666666667
2000-08-04,5.38,1.38,4.675,1.3326666666666669
2000-08-05,5.53,1.55,4.697333333333333,1.3403333333333334
2000-08-06,4.58,1.32,4.69,1.3373333333333333
2000-08-07,6.02,1.31,4.699,1.3363333333333334
2000-08-08,5.75,1.29,4.708666666666667,1.338
2000-08-09,5.71,1.22,4.717,1.3326666666666667
2000-08-10,4.18,1.46,4.700666666666667,1.3346666666666667
2000-08-11,4.01,1.65,4.676,1.3453333333333333
2000-08-12,3.89,1.47,4.613333333333333,1.3483333333333332
2000-08-13,6.14,1.39,4.712,1.349
2000-08-14,4.68,1.42,4.7459999999999996,1.352
2000-08-15,6.24,1.27,4.8036666666666665,1.3490000000000002
2000-08-16,6.78,1.36,4.882,1.348
2000-08-17,4.96,1.33,4.903333333333333,1.3473333333333335
2000-08-18,4.44,1.36,4.899666666666666,1.343
2000-08-19,3.06,1.35,4.842,1.3396666666666668
2000-08-20,4.86,1.48,4.840333333333334,1.3453333333333333
2000-08-21,5.8,1.38,4.830333333333333,1.3513333333333333
2000-08-22,4.88,1.33,4.824333333333333,1.351
2000-08-23,6.39,1.37,4.915333333333334,1.3476666666666668
2000-08-24,4.34,1.3,4.942333333333334,1.3453333333333333
2000-08-25,4.73,1.33,4.947,1.344
2000-08-26,5.63,1.3,4.9863333333333335,1.346666666666667
2000-08-27,5.51,1.43,5.029666666666667,1.3516666666666668
2000-08-28,5.57,1.41,5.111000000000001,1.3593333333333333
2000-08-29,6.21,1.3,5.162000000000001,1.3616666666666668
2000-08-30,3.71,1.19,5.151,1.3573333333333333
2000-08-31,4.36,1.14,5.1160000000000005,1.354
2000-09-01,4.16,1.23,5.086333333333333,1.353
2000-09-02,6.41,1.27,5.130333333333334,1.3530000000000002
2000-09-03,5.21,1.41,5.124666666666667,1.3539999999999999
2000-09-04,4.53,1.3,5.091333333333334,1.3456666666666668
2000-09-05,5.29,1.23,5.114999999999999,1.3426666666666667
2000-09-06,4.96,1.29,5.079666666666667,1.3419999999999999
2000-09-07,4.84,1.22,5.049333333333334,1.3396666666666666
2000-09-08,4.83,1.19,5.02,1.338666666666667
2000-09-09,5.5,1.19,5.063999999999999,1.3296666666666668
2000-09-10,4.16,1.27,5.069,1.3170000000000002
2000-09-11,4.61,1.45,5.093,1.3163333333333334
2000-09-12,5.69,1.41,5.078,1.3170000000000002
2000-09-13,4.19,1.46,5.0616666666666665,1.3183333333333331
2000-09-14,4.08,1.41,4.989666666666667,1.323
2000-09-15,5.23,1.32,4.938000000000001,1.3216666666666665
2000-09-16,5.28,1.29,4.948666666666667,1.3203333333333334
2000-09-17,4.34,1.35,4.945333333333334,1.32
2000-09-18,4.01,1.35,4.977,1.32
2000-09-19,4.72,1.33,4.972333333333333,1.3150000000000002
2000-09-20,5.36,1.23,4.957666666666667,1.3099999999999998
2000-09-21,5.33,1.3,4.972666666666667,1.3090000000000002
2000-09-22,5.67,1.27,4.948666666666667,1.3056666666666665
2000-09-23,4.89,1.37,4.967,1.308
2000-09-24,5.26,1.46,4.9846666666666675,1.3123333333333336
2000-09-25,5.69,1.3,4.986666666666667,1.3123333333333334
2000-09-26,5.99,1.22,5.002666666666666,1.3053333333333332
2000-09-27,4.82,1.33,4.977666666666667,1.3026666666666666
2000-09-28,3.21,1.33,4.877666666666666,1.3036666666666668
2000-09-29,3.45,1.3,4.869000000000001,1.3073333333333332
2000-09-30,4.94,1.24,4.888333333333334,1.3106666666666666
2000-10-01,5.23,1.23,4.924,1.3106666666666666
2000-10-02,6.7,1.26,4.933666666666667,1.3103333333333331
2000-10-03,6.08,1.35,4.962666666666666,1.3083333333333333
2000-10-04,5.02,1.35,4.979,1.3099999999999998
2000-10-05,5.62,1.34,4.99,1.3136666666666668
2000-10-06,6.89,1.38,5.054333333333333,1.3166666666666667
2000-10-07,5.85,1.48,5.087999999999999,1.3253333333333335
2000-10-08,3.68,1.43,5.049666666666667,1.3333333333333333
2000-10-09,3.44,1.21,4.981,1.334
2000-10-10,4.24,1.43,4.983666666666667,1.3393333333333333
2000-10-11,5.28,1.35,5.006,1.3359999999999999
2000-10-12,4.25,1.29,4.958,1.332
2000-10-13,5.46,1.29,5.000333333333333,1.3263333333333336
2000-10-14,4.53,1.35,5.0153333333333325,1.3243333333333334
2000-10-15,5.12,1.26,5.011666666666667,1.3223333333333334
2000-10-16,5.2,1.38,5.009,1.3253333333333333
2000-10-17,5.82,1.4,5.058333333333334,1.3270000000000002
2000-10-18,5.26,1.34,5.1,1.3266666666666667
2000-10-19,6.13,1.41,5.147,1.3293333333333335
2000-10-20,5.21,1.35,5.1419999999999995,1.3333333333333333
2000-10-21,4.91,1.41,5.128,1.337
2000-10-22,4.07,1.35,5.074666666666666,1.3396666666666668
2000-10-23,4.15,1.33,5.05,1.3383333333333334
2000-10-24,4.63,1.29,5.029,1.3326666666666667
2000-10-25,4.26,1.23,4.981333333333334,1.3303333333333331
2000-10-26,4.88,1.46,4.944333333333334,1.3383333333333334
2000-10-27,5.07,1.34,4.9526666666666666,1.338666666666667
2000-10-28,4.15,1.33,4.984,1.3386666666666664
2000-10-29,5.08,1.31,5.038333333333333,1.339
2000-10-30,4.32,1.35,5.017666666666667,1.3426666666666667
2000-10-31,5.55,1.36,5.028333333333333,1.3470000000000002
2000-11-01,4.57,1.4,4.957333333333334,1.3516666666666668
2000-11-02,4.78,1.35,4.914000000000001,1.3516666666666668
2000-11-03,5.43,1.47,4.927666666666666,1.3556666666666668
2000-11-04,4.17,1.47,4.879333333333333,1.3599999999999999
2000-11-05,4.3,1.37,4.793,1.3596666666666666
2000-11-06,3.95,1.06,4.729666666666668,1.3456666666666666
2000-11-07,5.59,1.39,4.793333333333334,1.3443333333333334
2000-11-08,5.03,1.38,4.846333333333334,1.35
2000-11-09,4.17,1.41,4.843999999999999,1.3493333333333333
2000-11-10,4.91,1.45,4.831666666666666,1.352666666666667
2000-11-11,4.46,1.45,4.838666666666667,1.3579999999999999
2000-11-12,5.6,1.29,4.843333333333334,1.3579999999999999
2000-11-13,6.2,1.4,4.899000000000001,1.3596666666666668
2000-11-14,4.39,1.32,4.874666666666667,1.3616666666666668
2000-11-15,3.88,1.14,4.830666666666667,1.3536666666666666
2000-11-16,4.13,1.33,4.774333333333333,1.3513333333333333
2000-11-17,5.01,1.32,4.766000000000001,1.3506666666666667
2000-11-18,4.35,1.37,4.706666666666667,1.3493333333333333
2000-11-19,4.76,1.34,4.691666666666666,1.3490000000000002
2000-11-20,4.05,1.3,4.663,1.3453333333333333
2000-11-21,5.13,1.28,4.698333333333334,1.343
2000-11-22,3.72,1.31,4.684,1.3423333333333334
2000-11-23,3.66,1.26,4.651666666666667,1.3413333333333335
2000-11-24,4.81,1.22,4.67,1.3410000000000002
2000-11-25,5.25,1.3,4.682333333333333,1.3356666666666668
2000-11-26,4.38,1.21,4.6593333333333335,1.3313333333333333
2000-11-27,5.78,1.29,4.713666666666667,1.3299999999999998
2000-11-28,4.81,1.36,4.704666666666666,1.3316666666666668
2000-11-29,4.53,1.4,4.711666666666667,1.3333333333333333
2000-11-30,5.21,1.41,4.700333333333334,1.335
2000-12-01,5.39,1.22,4.727666666666666,1.329
2000-12-02,4.94,1.12,4.733,1.3213333333333332
2000-12-03,4.88,1.27,4.714666666666667,1.3146666666666667
2000-12-04,3.99,1.43,4.708666666666667,1.3133333333333332
2000-12-05,3.32,1.15,4.676,1.306
2000-12-06,4.2,1.41,4.684333333333333,1.3176666666666668
2000-12-07,4.42,1.48,4.645333333333332,1.3206666666666667
2000-12-08,4.47,1.43,4.626666666666666,1.3223333333333331
2000-12-09,4.62,1.31,4.641666666666667,1.319
2000-12-10,5.52,1.38,4.662000000000001,1.3166666666666667
2000-12-11,5.41,1.39,4.693666666666667,1.3146666666666669
2000-12-12,4.47,1.4,4.656000000000001,1.3183333333333336
2000-12-13,4.83,1.43,4.610333333333333,1.3193333333333332
2000-12-14,5.3,1.43,4.640666666666666,1.323
2000-12-15,4.96,1.65,4.676666666666667,1.3399999999999999
2001-01-18,6.34,1.43,4.750333333333334,1.3433333333333333
2001-01-19,4.03,1.34,4.717666666666665,1.344
2001-01-20,3.51,1.23,4.689666666666667,1.3393333333333333
2001-01-21,4.3,1.14,4.674333333333333,1.3326666666666667
2001-01-22,4.76,1.29,4.6979999999999995,1.3323333333333334
2001-01-23,4.39,1.27,4.673333333333333,1.332
2001-01-24,5.54,1.21,4.733999999999999,1.3286666666666667
2001-01-25,4.6,1.25,4.765333333333333,1.3283333333333334
2001-01-26,5.6,1.11,4.791666666666667,1.3246666666666667
2001-01-27,4.49,1.24,4.766333333333334,1.3226666666666667
2001-01-28,5.68,1.33,4.809666666666667,1.3266666666666669
2001-01-29,4.67,1.28,4.772666666666667,1.3263333333333334
2001-01-30,4.5,1.14,4.762333333333333,1.3189999999999997
2001-01-31,4.88,1.29,4.774,1.315333333333333
2001-02-01,4.45,1.25,4.748666666666666,1.3099999999999998
2001-02-02,3.9,1.11,4.699,1.3063333333333336
2001-02-03,3.74,1.26,4.659000000000001,1.311
2001-02-04,4.6,1.15,4.649666666666667,1.307
2001-02-05,5.75,1.35,4.708333333333333,1.3043333333333333
2001-02-06,4.89,1.3,4.760666666666666,1.3093333333333335
2001-02-07,3.27,1.19,4.729666666666666,1.302
2001-02-08,3.16,1.3,4.687666666666667,1.296
2001-02-09,4.82,1.27,4.699333333333333,1.2906666666666669
2001-02-10,6.14,1.27,4.75,1.2893333333333332
2001-02-11,4.67,1.3,4.721666666666666,1.2866666666666664
2001-02-12,4.73,1.43,4.699,1.288
2001-02-13,4.87,1.07,4.7123333333333335,1.2770000000000001
2001-02-14,5.76,1.0,4.743333333333334,1.2626666666666666
2001-02-15,5.14,1.16,4.7379999999999995,1.2536666666666667
2001-02-16,4.15,1.19,4.710999999999999,1.2383333333333333
2001-02-17,4.37,1.19,4.645333333333332,1.2303333333333335
2001-02-18,4.21,1.24,4.651333333333333,1.2269999999999999
2001-02-19,4.67,1.25,4.6899999999999995,1.2276666666666667
2001-02-20,6.06,1.15,4.748666666666667,1.2280000000000002
2001-02-21,4.97,1.18,4.7556666666666665,1.2243333333333335
2001-02-22,3.76,1.22,4.734666666666667,1.2226666666666666
2001-02-23,5.05,1.11,4.718333333333334,1.2193333333333334
2001-02-24,4.34,1.07,4.709666666666666,1.2133333333333334
2001-02-25,4.89,1.21,4.685999999999999,1.2166666666666666
2001-02-26,4.2,1.28,4.676333333333333,1.218
2001-02-27,4.49,1.25,4.636666666666667,1.2153333333333332
2001-02-28,4.55,1.33,4.632666666666666,1.217
2001-03-01,4.77,1.38,4.641666666666667,1.225
2001-03-02,4.08,1.16,4.614999999999999,1.2206666666666668
2001-03-03,3.83,1.33,4.594333333333334,1.2233333333333334
2001-03-04,4.81,1.26,4.624666666666667,1.228333333333333
2001-03-05,4.73,1.16,4.657666666666667,1.225
2001-03-06,5.68,1.21,4.693666666666667,1.227
2001-03-07,5.0,1.23,4.668666666666667,1.2229999999999999
2001-03-08,3.67,1.31,4.628,1.2233333333333334
2001-03-09,4.9,1.39,4.682333333333333,1.23
2001-03-10,4.6,1.41,4.730333333333333,1.2336666666666667
2001-03-11,5.63,1.35,4.757333333333333,1.2363333333333333
2001-03-12,4.44,1.35,4.700666666666666,1.239
2001-03-13,4.5,1.01,4.695000000000001,1.2293333333333334
2001-03-14,4.82,1.24,4.6979999999999995,1.2229999999999999
2001-03-15,5.18,1.25,4.708333333333333,1.229
2001-03-16,4.14,1.12,4.654333333333333,1.233
2001-03-17,4.38,1.27,4.6290000000000004,1.2366666666666668
2001-03-18,5.25,1.25,4.665666666666667,1.2386666666666668
2001-03-19,5.14,1.31,4.691333333333334,1.2426666666666664
2001-03-20,5.26,1.31,4.726333333333333,1.245
2001-03-21,4.87,1.18,4.7330000000000005,1.2426666666666668
2001-03-22,3.89,1.26,4.660666666666667,1.246333333333333
2001-03-23,5.0,1.17,4.661666666666666,1.2459999999999998
2001-03-24,5.09,1.27,4.706,1.2476666666666667
2001-03-25,5.76,1.34,4.729666666666666,1.2553333333333332
2001-03-26,4.05,1.35,4.72,1.2646666666666666
2001-03-27,4.99,1.32,4.723333333333334,1.2683333333333333
2001-03-28,5.35,1.11,4.761666666666667,1.2626666666666668
2001-03-29,5.1,1.21,4.782,1.2613333333333334
2001-03-30,4.45,1.33,4.778666666666667,1.2613333333333332
2001-03-31,3.67,1.28,4.742,1.258
2001-04-01,4.98,1.19,4.772,1.259
2001-04-02,3.94,1.13,4.775666666666666,1.2523333333333333
2001-04-03,5.3,1.04,4.792,1.245
2001-04-04,6.48,1.37,4.850333333333333,1.252
2001-04-05,5.44,1.31,4.8423333333333325,1.2553333333333332
2001-04-06,4.6,1.31,4.829,1.258
2001-04-07,5.69,1.08,4.896333333333334,1.2503333333333333
2001-04-08,4.93,1.17,4.897333333333334,1.2429999999999999
2001-04-09,3.57,1.31,4.863,1.239666666666667
2001-04-10,4.94,1.25,4.840000000000001,1.2363333333333335
2001-04-11,6.12,1.34,4.896,1.236
2001-04-12,4.99,1.18,4.912333333333333,1.2416666666666667
2001-04-13,5.33,1.32,4.929333333333333,1.2443333333333333
2001-04-14,5.79,1.32,4.949666666666666,1.2466666666666666
2001-04-15,6.65,1.29,5.033333333333333,1.2523333333333333
2001-04-16,5.41,1.21,5.067666666666667,1.2503333333333333
2001-04-17,4.68,1.22,5.048666666666667,1.2493333333333332
2001-04-18,4.06,1.22,5.012666666666666,1.2463333333333333
2001-04-19,5.52,1.12,5.021333333333333,1.24
2001-04-20,4.94,1.15,5.023666666666666,1.239
2001-04-21,5.87,1.21,5.089666666666667,1.2373333333333334
2001-04-22,4.49,1.17,5.072666666666667,1.2373333333333334
2001-04-23,4.39,1.31,5.049333333333334,1.2386666666666666
2001-04-24,3.97,1.31,4.989666666666667,1.2376666666666667
2001-04-25,3.8,1.23,4.981333333333334,1.2336666666666667
2001-04-26,4.55,1.17,4.966666666666667,1.2286666666666666
2001-04-27,5.93,1.16,4.986,1.2303333333333335
2001-04-28,5.71,1.18,5.006333333333333,1.2293333333333334
2001-04-29,5.45,1.23,5.039666666666667,1.226
2001-04-30,5.22,1.31,5.091333333333334,1.227
2001-05-01,3.51,1.16,5.042333333333334,1.226
2001-05-02,3.99,1.32,5.0440000000000005,1.2323333333333333
2001-05-03,5.67,1.17,5.056333333333333,1.2366666666666668
2001-05-04,5.67,1.36,5.0293333333333345,1.2363333333333333
2001-05-05,4.7,1.32,5.004666666666667,1.2366666666666668
2001-05-06,3.52,1.29,4.968666666666667,1.236
2001-05-07,4.33,1.22,4.923333333333333,1.2406666666666666
2001-05-08,3.07,1.12,4.861333333333333,1.239
2001-05-09,4.91,1.13,4.906000000000001,1.2329999999999999
2001-05-10,5.26,1.25,4.916666666666667,1.2329999999999999
2001-05-11,4.5,1.22,4.862666666666667,1.229
2001-05-12,4.45,1.15,4.844666666666667,1.2280000000000002
2001-05-13,4.95,1.14,4.832,1.2220000000000002
2001-05-14,5.47,1.25,4.8213333333333335,1.2196666666666667
2001-05-15,4.45,1.3,4.748,1.22
2001-05-16,3.38,1.28,4.6803333333333335,1.2223333333333335
2001-05-17,4.39,1.25,4.6706666666666665,1.2233333333333334
2001-05-18,4.67,1.24,4.691,1.2240000000000002
2001-05-19,5.25,1.41,4.682,1.2336666666666667
2001-05-20,4.37,1.22,4.662999999999999,1.236
2001-05-21,3.66,1.2,4.589333333333333,1.2356666666666667
2001-05-22,4.32,1.13,4.583666666666667,1.234333333333333
2001-05-23,4.49,1.19,4.587000000000001,1.2303333333333335
2001-05-24,4.78,1.28,4.614,1.2293333333333334
2001-05-25,4.25,1.23,4.6290000000000004,1.2293333333333334
2001-05-26,4.96,1.17,4.642666666666667,1.2293333333333334
2001-05-27,5.05,1.21,4.613333333333333,1.231
2001-05-28,5.4,1.11,4.603,1.2286666666666666
2001-05-29,4.58,1.27,4.574,1.23
2001-05-30,3.88,1.32,4.529333333333333,1.2303333333333333
2001-05-31,3.76,1.21,4.5376666666666665,1.232
2001-06-01,3.87,1.21,4.533666666666666,1.2283333333333333
2001-06-02,5.18,1.34,4.517333333333334,1.2340000000000002
2001-06-03,5.13,1.34,4.499333333333333,1.2333333333333334
2001-06-04,4.15,1.28,4.481,1.232
2001-06-05,4.09,1.21,4.5,1.2293333333333334
2001-06-06,3.9,1.18,4.485666666666666,1.2280000000000002
2001-06-07,4.56,1.18,4.535333333333333,1.23
2001-06-08,4.17,1.21,4.510666666666666,1.2326666666666668
