Date,business_confidence_index,manufacturing_pmi,business_confidence_index_MA30,manufacturing_pmi_MA30
2000-03-08,53.91,50.76,51.397000000000006,50.994
2000-03-09,55.19,52.0,51.53533333333334,51.11666666666667
2000-03-10,57.38,54.75,51.852666666666664,51.27933333333333
2000-03-11,54.18,53.02,52.044333333333334,51.392
2000-03-12,53.84,49.65,52.129999999999995,51.297333333333334
2000-03-13,53.09,49.98,52.205333333333336,51.20366666666667
2000-03-14,50.71,49.03,52.158666666666676,51.11266666666667
2000-03-15,53.39,51.26,52.22133333333333,51.123333333333335
2000-03-16,54.43,52.74,52.28433333333333,51.202999999999996
2000-03-17,53.18,52.17,52.43266666666667,51.290333333333336
2000-03-18,52.13,51.1,52.466,51.355000000000004
2000-03-19,52.7,50.38,52.49166666666667,51.440333333333335
2000-03-20,50.97,53.07,52.42866666666667,51.563
2000-03-21,52.82,50.67,52.39,51.535000000000004
2000-03-22,56.17,51.92,52.528333333333336,51.51199999999999
2000-03-23,57.47,52.81,52.66433333333334,51.535333333333334
2000-03-24,53.84,49.81,52.76166666666667,51.51033333333334
2000-03-25,53.96,49.35,52.940333333333335,51.47833333333333
2000-03-26,55.32,48.68,53.120999999999995,51.35633333333333
2000-03-27,51.24,47.68,53.146,51.173
2000-03-28,52.75,49.19,53.11566666666667,51.07266666666666
2000-03-29,51.86,52.38,53.151666666666664,51.06066666666666
2000-03-30,50.24,52.56,53.07966666666666,51.109
2000-03-31,55.5,53.2,53.15333333333333,51.153
2000-04-01,51.61,53.38,53.044,51.148999999999994
2000-04-02,54.03,50.97,53.160666666666664,51.169
2000-04-03,52.49,53.29,53.264,51.274666666666675
2000-04-04,51.26,52.93,53.301,51.283
2000-04-05,52.63,52.34,53.324333333333335,51.354000000000006
2000-04-06,53.41,51.79,53.39,51.42866666666667
2000-04-07,51.67,52.15,53.315333333333335,51.475
2000-04-08,50.4,52.31,53.15566666666666,51.48533333333334
2000-04-09,53.29,52.0,53.019333333333336,51.393666666666675
2000-04-10,53.87,50.21,53.009,51.3
2000-04-11,51.52,50.46,52.931666666666665,51.327
2000-04-12,51.99,51.54,52.894999999999996,51.379
2000-04-13,49.8,50.87,52.86466666666666,51.440333333333335
2000-04-14,50.08,51.68,52.754333333333335,51.45433333333334
2000-04-15,52.5,54.14,52.690000000000005,51.501
2000-04-16,55.23,53.86,52.75833333333333,51.55733333333333
2000-04-17,54.07,53.18,52.823,51.626666666666665
2000-04-18,53.86,52.86,52.861666666666665,51.70933333333333
2000-04-19,53.71,52.49,52.952999999999996,51.690000000000005
2000-04-20,53.87,48.82,52.98800000000001,51.62833333333333
2000-04-21,54.18,48.39,52.92166666666666,51.51066666666667
2000-04-22,55.25,50.24,52.84766666666666,51.425000000000004
2000-04-23,56.23,50.38,52.92733333333333,51.443999999999996
2000-04-24,54.27,50.22,52.937666666666665,51.473
2000-04-25,49.0,49.71,52.727,51.507333333333335
2000-04-26,51.13,49.89,52.723333333333336,51.580999999999996
2000-04-27,49.3,49.94,52.608333333333334,51.606
2000-04-28,50.01,51.51,52.54666666666667,51.577
2000-04-29,52.36,53.68,52.617333333333335,51.614333333333335
2000-04-30,51.01,52.63,52.46766666666667,51.59533333333333
2000-05-01,52.63,51.06,52.501666666666665,51.51800000000001
2000-05-02,51.9,50.65,52.43066666666667,51.507333333333335
2000-05-03,53.93,49.98,52.47866666666666,51.397
2000-05-04,53.16,51.72,52.542,51.35666666666667
2000-05-05,50.94,49.62,52.48566666666667,51.266
2000-05-06,54.25,51.45,52.51366666666667,51.254666666666665
2000-05-07,54.73,52.5,52.61566666666667,51.266333333333336
2000-05-08,55.33,50.88,52.78,51.218666666666664
2000-05-09,52.61,51.08,52.75733333333333,51.187999999999995
2000-05-10,53.38,52.04,52.741,51.249
2000-05-11,51.36,52.24,52.73566666666667,51.30833333333333
2000-05-12,54.3,52.84,52.81266666666667,51.351666666666674
2000-05-13,54.07,52.52,52.955000000000005,51.406666666666666
2000-05-14,54.84,50.06,53.11366666666666,51.352666666666664
2000-05-15,53.96,52.82,53.16233333333333,51.30866666666667
2000-05-16,54.75,54.6,53.14633333333333,51.333333333333336
2000-05-17,55.51,55.25,53.19433333333333,51.40233333333334
2000-05-18,50.14,51.08,53.07033333333334,51.342999999999996
2000-05-19,54.73,51.42,53.10433333333334,51.30733333333333
2000-05-20,51.47,52.25,53.024333333333324,51.42166666666667
2000-05-21,52.41,51.2,52.965333333333334,51.51533333333334
2000-05-22,51.4,50.74,52.837,51.532
2000-05-23,49.41,47.34,52.60966666666666,51.43066666666667
2000-05-24,47.36,48.78,52.379333333333335,51.382666666666665
2000-05-25,51.47,52.79,52.46166666666667,51.48533333333333
2000-05-26,48.78,50.51,52.38333333333333,51.506
2000-05-27,49.19,49.46,52.379666666666665,51.49
2000-05-28,50.87,51.84,52.40833333333333,51.501
2000-05-29,52.31,54.73,52.406666666666666,51.535999999999994
2000-05-30,48.32,53.96,52.317,51.580333333333336
2000-05-31,49.23,52.02,52.20366666666666,51.61233333333333
2000-06-01,49.6,49.98,52.126999999999995,51.59
2000-06-02,54.48,50.46,52.14533333333334,51.606
2000-06-03,50.12,53.29,52.044,51.65833333333333
2000-06-04,51.4,52.97,52.059333333333335,51.77
2000-06-05,48.75,51.9,51.876,51.785000000000004
2000-06-06,49.44,52.66,51.69966666666666,51.790333333333336
2000-06-07,52.22,50.83,51.596,51.78866666666667
2000-06-08,50.76,52.04,51.53433333333333,51.82066666666667
2000-06-09,49.99,53.38,51.42133333333333,51.86533333333333
2000-06-10,50.22,52.75,51.38333333333333,51.882333333333335
2000-06-11,52.54,51.81,51.32466666666666,51.84799999999999
2000-06-12,49.0,50.44,51.15566666666666,51.778666666666666
2000-06-13,47.5,50.47,50.910999999999994,51.79233333333333
2000-06-14,49.14,50.54,50.75033333333333,51.71633333333333
2000-06-15,49.58,49.25,50.577999999999996,51.538
2000-06-16,49.51,51.4,50.378,51.409666666666666
2000-06-17,46.22,52.11,50.24733333333333,51.443999999999996
2000-06-18,50.05,47.09,50.091333333333324,51.29966666666667
2000-06-19,47.54,48.32,49.96033333333333,51.16866666666667
2000-06-20,45.81,52.22,49.74033333333333,51.20266666666667
2000-06-21,48.51,53.29,49.644,51.287666666666674
2000-06-22,49.67,52.41,49.65266666666666,51.45666666666667
2000-06-23,49.94,52.81,49.73866666666666,51.591
2000-06-24,49.0,50.35,49.65633333333333,51.50966666666667
2000-06-25,45.97,51.04,49.562666666666665,51.52733333333333
2000-06-26,49.6,46.65,49.57633333333333,51.43366666666667
2000-06-27,49.44,51.01,49.528666666666666,51.406
2000-06-28,49.8,51.27,49.445,51.29066666666667
2000-06-29,48.46,50.19,49.449666666666666,51.165
2000-06-30,47.0,48.98,49.37533333333333,51.06366666666667
2000-07-01,47.59,50.85,49.30833333333333,51.092666666666666
2000-07-02,47.55,51.95,49.07733333333333,51.14233333333333
2000-07-03,48.89,52.59,49.03633333333333,51.119
2000-07-04,49.25,50.1,48.96466666666666,51.02333333333333
2000-07-05,48.11,50.4,48.943333333333335,50.97333333333333
2000-07-06,47.64,52.13,48.88333333333333,50.955666666666666
2000-07-07,48.71,53.96,48.766333333333336,51.059999999999995
2000-07-08,49.16,53.75,48.713,51.117
2000-07-09,45.06,50.79,48.54866666666667,51.03066666666667
2000-07-10,47.98,52.66,48.474000000000004,51.02766666666667
2000-07-11,44.13,52.13,48.19366666666667,51.038333333333334
2000-07-12,45.61,50.54,48.080666666666666,51.041666666666664
2000-07-13,45.42,52.49,48.01133333333334,51.109
2000-07-14,45.45,53.22,47.888333333333335,51.19833333333334
2000-07-15,46.95,51.92,47.800666666666665,51.287333333333336
2000-07-16,49.76,51.47,47.809,51.28966666666667
2000-07-17,46.95,50.31,47.833333333333336,51.22966666666667
2000-07-18,45.04,49.16,47.666333333333334,51.29866666666667
2000-07-19,49.1,52.24,47.718333333333334,51.42933333333333
2000-07-20,45.33,52.43,47.70233333333333,51.43633333333333
2000-07-21,46.93,53.09,47.64966666666667,51.42966666666667
2000-07-22,48.68,50.54,47.61666666666667,51.367333333333335
2000-07-23,48.25,50.95,47.56033333333333,51.30533333333334
2000-07-24,46.72,51.38,47.48433333333333,51.339666666666666
2000-07-25,46.81,53.8,47.51233333333334,51.431666666666665
2000-07-26,48.09,54.53,47.461999999999996,51.69433333333333
2000-07-27,46.31,51.56,47.35766666666667,51.71266666666667
2000-07-28,46.93,49.17,47.26200000000001,51.64266666666666
2000-07-29,47.43,49.21,47.22766666666667,51.61
2000-07-30,47.29,48.96,47.23733333333334,51.60933333333333
2000-07-31,45.63,52.09,47.172,51.650666666666666
2000-08-01,44.74,52.36,47.07833333333333,51.66433333333334
2000-08-02,46.56,48.48,47.000666666666675,51.52733333333334
2000-08-03,46.09,49.46,46.89533333333334,51.506
2000-08-04,45.01,51.04,46.792,51.52733333333334
2000-08-05,44.15,51.84,46.67566666666667,51.51766666666666
2000-08-06,44.67,51.35,46.541000000000004,51.43066666666667
2000-08-07,43.9,48.59,46.36566666666667,51.25866666666666
2000-08-08,44.24,50.47,46.33833333333334,51.248000000000005
2000-08-09,47.27,53.32,46.31466666666667,51.269999999999996
2000-08-10,47.27,50.87,46.419333333333334,51.228
2000-08-11,46.16,48.55,46.43766666666667,51.16166666666667
2000-08-12,47.57,49.33,46.50933333333333,51.056333333333335
2000-08-13,43.99,51.27,46.46066666666666,50.99133333333334
2000-08-14,44.83,51.17,46.39,50.96633333333333
2000-08-15,41.27,49.1,46.107,50.88733333333333
2000-08-16,43.37,52.63,45.98766666666667,50.964666666666666
2000-08-17,43.99,49.39,45.95266666666667,50.97233333333334
2000-08-18,45.95,51.36,45.84766666666667,50.943000000000005
2000-08-19,44.83,51.38,45.831,50.908
2000-08-20,42.69,49.8,45.68966666666667,50.798333333333325
2000-08-21,42.02,50.47,45.46766666666667,50.796
2000-08-22,43.14,51.2,45.297333333333334,50.80433333333333
2000-08-23,42.6,50.46,45.160000000000004,50.77366666666667
2000-08-24,43.03,52.74,45.034,50.73833333333334
2000-08-25,43.67,52.08,44.88666666666666,50.656666666666666
2000-08-26,44.7,51.83,44.833,50.66566666666667
2000-08-27,44.9,49.33,44.76533333333334,50.67100000000001
2000-08-28,44.65,50.12,44.672666666666665,50.70133333333333
2000-08-29,42.41,51.67,44.51,50.791666666666664
2000-08-30,41.5,52.91,44.37233333333334,50.819
2000-08-31,41.46,51.99,44.263000000000005,50.806666666666665
2000-09-01,41.62,50.38,44.09833333333333,50.87
2000-09-02,40.13,51.61,43.89966666666667,50.94166666666667
2000-09-03,40.22,52.27,43.74,50.98266666666667
2000-09-04,43.73,51.44,43.726,50.96933333333333
2000-09-05,40.84,52.2,43.598333333333336,50.99766666666667
2000-09-06,41.37,51.4,43.514,51.09133333333333
2000-09-07,43.94,52.57,43.504,51.16133333333333
2000-09-08,43.33,52.27,43.37266666666667,51.126333333333335
2000-09-09,43.01,51.03,43.23066666666667,51.13166666666667
2000-09-10,44.69,51.68,43.18166666666666,51.236
2000-09-11,43.26,51.27,43.038,51.300666666666665
2000-09-12,41.53,53.16,42.956,51.36366666666667
2000-09-13,42.12,53.64,42.86566666666667,51.446
2000-09-14,43.1,52.06,42.92666666666666,51.54466666666667
2000-09-15,44.01,51.88,42.94799999999999,51.519666666666666
2000-09-16,43.42,49.03,42.928999999999995,51.507666666666665
2000-09-17,41.43,53.89,42.77833333333333,51.592
2000-09-18,41.7,53.63,42.674,51.667
2000-09-19,45.56,50.87,42.769666666666666,51.70266666666667
2000-09-20,43.23,52.33,42.809999999999995,51.76466666666667
2000-09-21,43.48,50.62,42.821333333333335,51.745333333333335
2000-09-22,41.16,50.3,42.773333333333326,51.74
2000-09-23,43.42,49.78,42.78633333333333,51.641333333333336
2000-09-24,41.27,53.63,42.70633333333333,51.693
2000-09-25,43.53,52.54,42.66733333333333,51.71666666666667
2000-09-26,43.05,48.43,42.605666666666664,51.68666666666666
2000-09-27,44.99,49.8,42.617,51.67600000000001
2000-09-28,45.2,52.79,42.71,51.71333333333334
2000-09-29,46.09,53.55,42.86300000000001,51.73466666666666
2000-09-30,45.52,50.76,42.998333333333335,51.693666666666665
2000-10-01,44.72,49.83,43.101666666666674,51.675333333333334
2000-10-02,41.94,50.65,43.162,51.64333333333333
2000-10-03,42.89,48.21,43.251,51.508
2000-10-04,43.16,50.76,43.232,51.48533333333334
2000-10-05,40.89,52.65,43.233666666666664,51.50033333333333
2000-10-06,41.94,51.83,43.25266666666666,51.51466666666667
2000-10-07,39.11,50.71,43.09166666666667,51.452666666666666
2000-10-08,38.79,49.05,42.94033333333333,51.345333333333336
2000-10-09,41.32,51.15,42.884,51.349333333333334
2000-10-10,43.9,50.97,42.85766666666667,51.32566666666666
2000-10-11,42.5,49.08,42.83233333333333,51.25266666666666
2000-10-12,43.16,50.28,42.88666666666666,51.15666666666666
2000-10-13,42.76,51.51,42.908,51.085666666666675
2000-10-14,43.76,49.51,42.93,51.00066666666667
2000-10-15,44.28,50.01,42.939,50.93833333333334
2000-10-16,44.63,51.22,42.97933333333334,51.01133333333333
2000-10-17,42.23,50.21,43.006,50.88866666666666
2000-10-18,40.79,49.57,42.97566666666667,50.75333333333334
2000-10-19,42.66,51.11,42.879,50.76133333333333
2000-10-20,42.8,49.44,42.86466666666667,50.665
2000-10-21,43.39,52.31,42.861666666666665,50.72133333333333
2000-10-22,45.38,51.11,43.00233333333334,50.74833333333333
2000-10-23,45.52,49.44,43.07233333333333,50.736999999999995
2000-10-24,45.27,50.28,43.205666666666666,50.62533333333333
2000-10-25,43.23,50.24,43.19566666666667,50.54866666666666
2000-10-26,43.08,52.4,43.19666666666667,50.681000000000004
2000-10-27,46.98,50.76,43.263000000000005,50.713
2000-10-28,47.95,50.26,43.35466666666667,50.62866666666666
2000-10-29,46.09,50.88,43.35466666666666,50.53966666666667
2000-10-30,42.66,51.49,43.25933333333333,50.56399999999999
2000-10-31,46.77,53.36,43.327666666666666,50.681666666666665
2000-11-01,46.89,51.52,43.492666666666665,50.71066666666666
2000-11-02,45.83,49.69,43.59066666666667,50.76
2000-11-03,44.62,52.24,43.639333333333326,50.809333333333335
2000-11-04,44.69,52.41,43.766,50.80133333333333
2000-11-05,45.61,51.15,43.88833333333333,50.778666666666666
2000-11-06,44.72,49.14,44.07533333333333,50.72633333333333
2000-11-07,42.25,51.81,44.190666666666665,50.818333333333335
2000-11-08,43.03,48.98,44.24766666666666,50.746
2000-11-09,44.65,49.53,44.272666666666666,50.698
2000-11-10,45.68,51.33,44.37866666666667,50.773
2000-11-11,42.41,50.76,44.35366666666666,50.788999999999994
2000-11-12,45.38,50.92,44.441,50.76933333333333
2000-11-13,45.24,51.22,44.49033333333333,50.82633333333333
2000-11-14,44.58,50.14,44.50033333333333,50.83066666666666
2000-11-15,45.59,49.08,44.53233333333333,50.75933333333334
2000-11-16,42.67,49.99,44.547,50.752
2000-11-17,45.47,50.08,44.702999999999996,50.769
2000-11-18,49.6,52.41,44.934333333333335,50.81233333333333
2000-11-19,46.13,53.14,45.04533333333333,50.93566666666666
2000-11-20,47.02,50.97,45.166333333333334,50.891
2000-11-21,46.49,49.01,45.20333333333333,50.821000000000005
2000-11-22,46.7,50.51,45.242666666666665,50.85666666666667
2000-11-23,45.97,51.06,45.266,50.882666666666665
2000-11-24,44.95,49.6,45.32333333333334,50.86133333333334
2000-11-25,43.4,52.18,45.333999999999996,50.854
2000-11-26,43.19,50.58,45.20766666666667,50.848
2000-11-27,46.34,48.85,45.153999999999996,50.801
2000-11-28,46.5,51.35,45.16766666666667,50.81666666666667
2000-11-29,43.6,52.17,45.199,50.839333333333336
2000-11-30,45.56,51.63,45.15866666666667,50.781666666666666
2000-12-01,43.78,52.56,45.055,50.81633333333333
2000-12-02,43.21,50.79,44.967666666666666,50.852999999999994
2000-12-03,45.95,47.09,45.01200000000001,50.68133333333333
2000-12-04,46.98,51.22,45.08833333333334,50.641666666666666
2000-12-05,51.51,49.92,45.285000000000004,50.60066666666667
2000-12-06,48.5,50.65,45.41100000000001,50.651
2000-12-07,46.09,50.35,45.539,50.602333333333334
2000-12-08,46.77,50.54,45.66366666666667,50.65433333333333
2000-12-09,51.47,50.35,45.891,50.681666666666665
2000-12-10,49.37,52.09,46.013999999999996,50.707
2000-12-11,47.25,51.72,46.175333333333334,50.739000000000004
2000-12-12,47.5,53.75,46.245999999999995,50.833333333333336
2000-12-13,49.83,53.09,46.399,50.89566666666666
2000-12-14,53.09,50.19,46.68266666666667,50.897333333333336
2000-12-15,53.39,48.6,46.94266666666667,50.88133333333333
2001-01-18,46.4,49.53,47.067,50.866
2001-01-19,48.41,50.1,47.165,50.86666666666667
2001-01-20,48.84,50.06,47.13966666666667,50.788333333333334
2001-01-21,48.41,46.45,47.21566666666667,50.565333333333335
2001-01-22,47.98,52.49,47.24766666666667,50.616
2001-01-23,49.78,50.88,47.35733333333334,50.67833333333333
2001-01-24,50.78,49.6,47.49333333333333,50.648
2001-01-25,51.45,50.65,47.676,50.63433333333333
2001-01-26,48.55,51.17,47.796,50.68666666666666
2001-01-27,49.8,52.59,48.00933333333333,50.70033333333334
2001-01-28,47.14,51.77,48.141,50.74
2001-01-29,47.98,50.74,48.19566666666667,50.803000000000004
2001-01-30,48.25,51.17,48.254000000000005,50.797000000000004
2001-01-31,45.13,51.9,48.30499999999999,50.788000000000004
2001-02-01,49.17,50.54,48.425333333333334,50.751666666666665
2001-02-02,52.09,50.05,48.70233333333333,50.668
2001-02-03,52.63,51.04,49.016333333333336,50.67633333333333
2001-02-04,48.89,50.21,49.11433333333333,50.78033333333334
2001-02-05,49.21,50.83,49.18866666666666,50.76733333333334
2001-02-06,51.63,53.3,49.19266666666667,50.88
2001-02-07,49.51,54.53,49.22633333333333,51.00933333333333
2001-02-08,47.89,52.33,49.28633333333333,51.07533333333333
2001-02-09,48.87,52.65,49.35633333333333,51.14566666666667
2001-02-10,50.69,51.9,49.330333333333336,51.197333333333326
2001-02-11,47.71,48.94,49.275,51.092333333333336
2001-02-12,48.55,49.41,49.31833333333334,51.01533333333334
2001-02-13,49.74,50.78,49.39300000000001,50.916333333333334
2001-02-14,49.65,52.25,49.38699999999999,50.888333333333335
2001-02-15,49.98,53.04,49.28333333333333,50.983333333333334
2001-02-16,50.87,53.18,49.199333333333335,51.136
2001-02-17,50.4,53.07,49.33266666666667,51.254000000000005
2001-02-18,52.77,50.76,49.477999999999994,51.275999999999996
2001-02-19,48.34,49.33,49.461333333333336,51.251666666666665
2001-02-20,49.28,51.7,49.49033333333333,51.42666666666666
2001-02-21,48.27,50.53,49.5,51.36133333333333
2001-02-22,50.005,53.11,49.5075,51.43566666666667
2001-02-23,51.74,50.63,49.5395,51.47
2001-02-24,51.38,47.46,49.537166666666664,51.36366666666667
2001-02-25,51.2,50.85,49.6255,51.353
2001-02-26,50.54,51.01,49.65016666666667,51.300333333333334
2001-02-27,52.33,47.32,49.823166666666665,51.152
2001-02-28,51.56,47.55,49.942499999999995,51.04566666666666
2001-03-01,47.45,48.59,49.91583333333333,50.959666666666664
2001-03-02,50.38,52.02,50.090833333333336,50.96366666666666
2001-03-03,50.53,52.11,50.13616666666667,51.016
2001-03-04,49.98,51.08,50.06583333333334,51.050333333333334
2001-03-05,54.09,51.9,50.1145,51.079
2001-03-06,51.15,53.18,50.18983333333334,51.178000000000004
2001-03-07,51.24,50.53,50.25750000000001,51.168
2001-03-08,52.61,49.28,50.290166666666664,51.034
2001-03-09,57.54,50.08,50.55783333333333,50.885666666666665
2001-03-10,52.15,49.55,50.69983333333334,50.793
2001-03-11,52.7,48.82,50.8275,50.665333333333336
2001-03-12,51.95,47.18,50.8695,50.508
2001-03-13,52.56,51.76,51.03116666666667,50.602
2001-03-14,51.67,50.78,51.13516666666666,50.64766666666666
2001-03-15,52.65,51.24,51.232166666666664,50.663
2001-03-16,51.6,52.61,51.29716666666666,50.675
2001-03-17,51.22,52.41,51.338499999999996,50.653999999999996
2001-03-18,50.14,52.47,51.314166666666665,50.630333333333326
2001-03-19,50.72,49.6,51.32483333333334,50.51466666666667
2001-03-20,52.52,48.07,51.316500000000005,50.425
2001-03-21,53.43,49.17,51.48616666666667,50.41966666666667
2001-03-22,53.14,52.66,51.61483333333333,50.45166666666667
2001-03-23,54.02,53.5,51.8065,50.550666666666665
2001-03-24,53.29,51.76,51.916000000000004,50.50566666666666
2001-03-25,49.46,50.03,51.84,50.485666666666674
2001-03-26,50.22,52.33,51.80133333333333,50.648
2001-03-27,54.02,52.68,51.89533333333333,50.70900000000001
2001-03-28,53.25,50.12,51.98566666666667,50.67933333333333
2001-03-29,49.17,50.05,51.88033333333333,50.77033333333333
2001-03-30,53.55,48.89,51.94666666666667,50.815000000000005
2001-03-31,53.95,50.1,52.163333333333334,50.86533333333333
2001-04-01,55.98,49.69,52.35,50.787666666666674
2001-04-02,55.85,53.61,52.52733333333333,50.837666666666664
2001-04-03,50.92,50.87,52.55866666666667,50.830666666666666
2001-04-04,53.98,50.6,52.555,50.78733333333333
2001-04-05,53.93,51.17,52.647666666666666,50.72033333333333
2001-04-06,52.22,49.89,52.68033333333333,50.69899999999999
2001-04-07,53.36,50.17,52.705333333333336,50.72866666666666
2001-04-08,51.99,49.25,52.52033333333334,50.701
2001-04-09,55.1,53.23,52.61866666666666,50.82366666666667
2001-04-10,52.06,54.09,52.59733333333334,50.999333333333325
2001-04-11,49.96,52.9,52.53099999999999,51.190000000000005
2001-04-12,51.83,50.58,52.50666666666667,51.150666666666666
2001-04-13,52.59,48.76,52.537333333333336,51.083333333333336
2001-04-14,51.19,49.71,52.48866666666667,51.032333333333334
2001-04-15,53.75,49.85,52.56033333333333,50.940333333333335
2001-04-16,52.72,50.3,52.61033333333334,50.870000000000005
2001-04-17,53.11,50.87,52.70933333333333,50.81666666666667
2001-04-18,51.9,50.19,52.748666666666665,50.83633333333333
2001-04-19,53.22,53.75,52.772000000000006,51.025666666666666
2001-04-20,53.0,53.68,52.757666666666665,51.176
2001-04-21,53.41,52.15,52.766666666666666,51.159
2001-04-22,51.84,51.1,52.694,51.079
2001-04-23,51.47,50.6,52.63333333333333,51.040333333333336
2001-04-24,52.68,49.65,52.74066666666667,51.02766666666666
2001-04-25,52.98,49.81,52.83266666666667,50.943666666666665
2001-04-26,52.41,49.23,52.779,50.82866666666666
2001-04-27,50.4,51.65,52.684,50.879666666666665
2001-04-28,53.71,53.09,52.83533333333333,50.981
2001-04-29,51.58,52.4,52.769666666666666,51.09799999999999
2001-04-30,53.32,51.58,52.748666666666665,51.147333333333336
2001-05-01,50.56,52.7,52.568,51.24766666666667
2001-05-02,47.87,51.36,52.302,51.17266666666667
2001-05-03,50.54,51.95,52.28933333333334,51.208666666666666
2001-05-04,53.73,49.76,52.28099999999999,51.18066666666667
2001-05-05,51.29,49.28,52.193,51.117666666666665
2001-05-06,50.92,52.98,52.14966666666667,51.22066666666667
2001-05-07,51.6,52.15,52.091,51.28666666666666
2001-05-08,52.17,52.34,52.096999999999994,51.38966666666667
2001-05-09,51.19,50.31,51.96666666666667,51.29233333333333
2001-05-10,50.35,51.74,51.90966666666667,51.214000000000006
2001-05-11,49.39,52.77,51.89066666666667,51.209666666666664
2001-05-12,52.52,51.1,51.913666666666664,51.227000000000004
2001-05-13,49.41,51.42,51.80766666666667,51.315666666666665
2001-05-14,54.84,50.67,51.92933333333333,51.34766666666667
2001-05-15,53.63,50.81,51.925333333333334,51.379666666666665
2001-05-16,53.82,50.12,51.961999999999996,51.373666666666665
2001-05-17,50.58,52.52,51.87766666666666,51.42866666666667
2001-05-18,47.39,50.94,51.727333333333334,51.45366666666667
2001-05-19,48.68,49.87,51.576,51.324333333333335
2001-05-20,47.98,50.22,51.40866666666667,51.208999999999996
2001-05-21,52.95,48.62,51.39333333333333,51.09133333333333
2001-05-22,49.98,49.49,51.331333333333326,51.03766666666666
2001-05-23,51.03,53.0,51.31666666666667,51.117666666666665
2001-05-24,51.15,52.63,51.26566666666667,51.217
2001-05-25,52.82,50.38,51.26033333333333,51.236
2001-05-26,52.43,49.16,51.260999999999996,51.233666666666664
2001-05-27,53.14,48.87,51.35233333333334,51.141
2001-05-28,50.9,49.49,51.25866666666666,51.020999999999994
2001-05-29,51.68,51.68,51.26200000000001,50.997
2001-05-30,47.3,50.51,51.06133333333333,50.96133333333333
2001-05-31,48.21,49.83,50.983,50.86566666666666
2001-06-01,50.46,51.97,51.06933333333334,50.885999999999996
2001-06-02,48.39,51.36,50.99766666666666,50.86633333333334
2001-06-03,50.26,51.49,50.88199999999999,50.924
2001-06-04,51.1,52.72,50.87566666666667,51.03866666666667
2001-06-05,49.44,52.18,50.82633333333333,51.01199999999999
2001-06-06,48.35,52.65,50.717999999999996,51.02866666666667
2001-06-07,50.97,51.68,50.678000000000004,51.00666666666667
2001-06-08,49.08,53.45,50.60766666666667,51.11133333333334
2001-06-09,46.95,51.67,50.49433333333333,51.109
2001-06-10,47.36,52.81,50.42666666666666,51.11033333333333
2001-06-11,48.69,52.59,50.299,51.16
2001-06-12,48.69,52.25,50.275,51.18766666666667
2001-06-13,48.55,50.21,50.065333333333335,51.172333333333334
2001-06-14,52.18,49.76,50.017,51.13733333333334
2001-06-15,48.27,50.51,49.832,51.150333333333336
2001-06-16,50.14,49.42,49.81733333333333,51.047
2001-06-17,50.78,50.4,49.93033333333334,51.028999999999996
2001-06-18,48.91,51.54,49.937999999999995,51.084666666666664
2001-06-19,46.16,50.83,49.87733333333333,51.105
