Date,exports_usd,imports_usd,exports_usd_MA30,imports_usd_MA30
2000-03-17,609252.85,488887.6472727273,554277.7505558442,501427.57425454544
2000-03-18,552434.6645454546,548944.6054545455,553400.6751073593,501147.4387393939
2000-03-19,482647.42,530628.77,551593.7545835498,502240.0603151516
2000-03-20,575832.0309090909,487994.1936363636,552389.4883411255,500802.15555757575
2000-03-21,621426.1781818182,562206.8345454545,553413.2393411256,501529.018769697
2000-03-22,561508.8218181818,506282.1090909091,551541.6362805195,502833.83598181815
2000-03-23,537106.3209090909,494080.8563636364,549838.486856277,504442.0557090909
2000-03-24,625223.3627272728,508655.34909090906,551504.408916883,503819.42892121215
2000-03-25,624637.0336363637,484615.8127272727,554126.2751333334,502653.28340606054
2000-03-26,609504.13,473978.11181818176,557648.4439666667,498844.9296181818
2000-03-27,561341.2981818182,479590.1272727272,560150.1191484849,494978.8734666667
2000-03-28,536363.636,523732.4081818182,560533.0020151515,496338.60089090915
2000-03-29,560635.3085714286,566059.8618181818,561886.8794220779,500590.8904060606
2000-03-30,550755.4474675325,540456.7790909092,562279.587604329,502096.73510303034
2000-03-31,540875.5863636364,491037.52545454545,562103.6885437231,500661.62231515156
2000-04-01,544644.8518181818,496063.2127272727,559776.9816346321,501449.91064848483
2000-04-02,560168.6390909092,519516.4181818182,560174.3831194806,503492.7593454545
2000-04-03,533700.0227272727,518734.64272727276,560802.5939982685,505223.8292242425
2000-04-04,541433.9963636365,504243.91363636364,561008.2748922078,504127.48495151516
2000-04-05,554361.1790909091,509409.2036363637,560964.5327709956,503743.1130121212
2000-04-06,601686.3963636364,558270.0463636364,562080.4213770564,506160.0960727273
2000-04-07,570527.1372727272,492991.95909090905,560444.28101342,506096.80964848486
2000-04-08,552099.62,468198.5690909091,560377.2718619048,504511.8568909091
2000-04-09,588731.2927272727,480036.85545454547,561994.7984073593,504811.5367696969
2000-04-10,577563.1,518371.6772727273,562581.1284982684,505729.18992121215
2000-04-11,534649.3181818182,507622.2918181818,561452.2103164502,506717.5750424242
2000-04-12,513206.38714285713,493438.68636363634,560298.1637060606,507621.2679515152
2000-04-13,532145.7844444445,556901.9418181819,561720.8364542087,510276.5988787879
2000-04-14,586330.1309090909,565389.77,563475.1733936027,512020.6983030303
2000-04-15,579768.8172727273,501005.13727272727,564018.6920905724,512578.1772424242
2000-04-16,575413.2227272727,470934.77818181814,562890.7045148148,511979.7482727273
2000-04-17,581555.729090909,512815.5,563861.40666633,510775.4447575758
2000-04-18,540596.3818181818,531661.8272727273,565793.038726936,510809.87999999995
2000-04-19,495884.52,492506.143,563128.1216966329,510960.2783121212
2000-04-20,615590.7963636364,447565.3336363636,562933.6089693602,507138.8949484849
2000-04-21,525910.2072727272,533504.5781818182,561746.9884845117,508046.3105848485
2000-04-22,520689.0781818181,541350.2345454545,561199.7470602694,509621.9565242425
2000-04-23,540233.4154545455,499832.4772727273,558366.7488178451,509327.8607969697
2000-04-24,541922.605,481907.52818181826,555609.6011966331,509237.5846454546
2000-04-25,578931.2,568209.74,554590.5035299663,512378.6389181818
2000-04-26,541322.3136363636,491149.2072727273,553923.2040451178,512763.9415848485
2000-04-27,481377.0372727273,461888.54090909095,552090.3174208754,510702.4793424242
2000-04-28,535766.1381818182,450496.98363636364,551261.345074555,506850.3834030303
2000-04-29,549335.4936363637,502401.1609090909,551214.0132801827,505581.86279696965
2000-04-30,588424.1681818181,478249.9436363636,552798.9660074555,505155.61006969697
2000-05-01,576948.85,519544.33818181825,553875.7659468495,505938.31425151514
2000-05-02,522450.86000000004,568712.3081818181,552618.5066438192,507578.17725151515
2000-05-03,549949.7436363637,587167.7472727272,553160.1640074555,509859.2807363636
2000-05-04,623073.4872727273,525603.0845454545,555881.4803710919,510571.2531
2000-05-05,576167.0762499999,482382.1754545454,556608.3436097283,509670.352160606
2000-05-06,566902.1283333333,537692.6518181819,555448.8680087181,508984.4390090909
2000-05-07,582086.22,488692.20545454544,555834.1707662939,508841.1138878788
2000-05-08,598168.4163636364,527920.4836363636,557369.7973117484,510831.84437272727
2000-05-09,558940.1381818182,569270.7154545455,556376.7588268999,513806.30637272727
2000-05-10,639183.6054545455,568907.75,558430.7756753848,515490.84213030303
2000-05-11,555059.19,463396.24727272725,559111.1047359908,514016.6406454546
2000-05-12,468304.667,488999.3290909091,557614.380731229,513868.66206969693
2000-05-13,532778.6454545455,442427.96545454545,557635.4760982323,510052.8628575757
2000-05-14,580606.4327272727,467640.16,557444.6861588383,506794.5425242424
2000-05-15,540131.04,563295.7354545455,556123.4269164142,508870.8957969697
2000-05-16,561595.6866666666,503490.0609090909,555662.8423810606,509956.07188787876
2000-05-17,568823.9881818182,508124.8609090909,555238.4510174242,509799.71725151513
2000-05-18,558325.8881818182,522448.0672727273,555829.4345628788,509492.5919181818
2000-05-19,544561.0881818183,494276.3,557451.986835606,509551.59715151513
2000-05-20,534509.7163636364,509520.8845454546,554749.2841689395,511616.78218181815
2000-05-21,515077.06,525742.6854545454,554388.1792598484,511358.0524242424
2000-05-22,584766.5854545454,519516.41727272724,556524.0961689394,510630.25851515145
2000-05-23,506896.3590909091,516668.52818181826,555412.8609568182,511191.4602121212
2000-05-24,540875.5863636364,499804.55727272725,555377.9603356061,511788.0278484848
2000-05-25,575496.9854545455,493159.4809090909,555263.4865174242,509286.3525454545
2000-05-26,529238.33,542598.2810000001,554860.6870628789,511001.32166969695
2000-05-27,566062.654,511977.8854545455,557683.5409537879,512670.9664878788
2000-05-28,549242.4233333333,528367.2118181818,558132.7504588384,515266.64076060604
2000-05-29,561369.2218181818,495309.35727272724,558533.8747315656,515030.2473060606
2000-05-30,563882.0645454546,506505.47363636363,557715.8046103535,515972.0983060606
2000-05-31,500195.44272727275,507231.4036363637,555157.3577012627,515561.6671545455
2000-06-01,517645.74454545457,505807.46090909094,554997.1871861111,513464.8389121212
2000-06-02,557236.9900000001,508487.82636363636,555240.0953982323,510842.1748818182
2000-06-03,597389.4349999999,548302.4354545454,554383.9603224747,511598.8199121213
2000-06-04,565366.5016666666,571392.6736363637,554023.941169697,514565.83651818184
2000-06-05,572481.5709090908,531466.3836363637,554209.9225888889,514358.29424545454
2000-06-06,589205.9427272726,532778.6472727273,554447.246679798,515827.8423060606
2000-06-07,575413.2227272728,534509.7145454546,553688.7402252526,516047.4833363636
2000-06-08,523062.3181818182,527110.7890909092,552492.8128919193,514642.1524575757
2000-06-09,523372.237,559666.07,548632.4339434344,514334.09645757574
2000-06-10,578141.4528571429,532639.0427272727,549401.8427053391,516642.18963939394
2000-06-11,575189.859090909,482298.41363636364,552964.6824417027,516418.8257909091
2000-06-12,549391.3327272728,501647.30909090914,553518.438684127,518392.8039121212
2000-06-13,536547.9133333334,517897.0290909091,552049.8213709957,520068.0328818182
2000-06-14,559498.5490909091,530600.8500000001,552695.4050073593,518978.2033666667
2000-06-15,552794.842,510777.3063636364,552402.0435184704,519221.1115484849
2000-06-16,498324.7727272727,558018.7618181818,550052.0696699856,520884.24157878786
2000-06-17,555059.1918181818,538865.3109090909,549943.1797911976,521431.4830333333
2000-06-18,525072.5945454546,484839.17818181816,549293.5633366522,521116.91230606067
2000-06-19,556176.0109090909,486067.6809090909,550015.773154834,520335.13885151513
2000-06-20,606712.0836363636,528311.37,553070.2739427129,520420.761669697
2000-06-21,614148.2383333333,571979.0036363637,554049.6623720058,522169.5145484849
2000-06-22,606544.56,538055.62,557371.2690689755,522882.4176090909
2000-06-23,600890.6625,550284.7890909091,559371.7716068543,524565.0920030304
2000-06-24,614173.8325,576641.7245454545,560660.9998417028,527347.8334575758
2000-06-25,572341.9690909091,525910.2090909091,562097.7878113997,526791.5643939393
2000-06-26,547331.4211111111,532415.6809090909,561473.4133817701,527472.8242424243
2000-06-27,617684.8336363636,468170.64909090905,563754.8270585377,525466.2721515151
2000-06-28,577870.2263636363,507315.16727272724,564304.8605433863,525866.4658181819
2000-06-29,585911.3254545454,524318.7427272727,565039.169240356,526460.2414545455
2000-06-30,620448.9609090909,517282.7790909091,569047.6198464165,526795.2873030303
2000-07-01,561640.05,555282.555,570514.0966949015,528444.4571060606
2000-07-02,600178.6918181818,516361.4027272727,571945.4867555074,528706.9096515152
2000-07-03,594510.8327272728,518678.80272727273,571849.5333464165,527719.4552272727
2000-07-04,563491.1763636363,548637.48,571787.0225029822,526960.9487727273
2000-07-05,542606.6554545454,555645.5209090909,570791.1919878307,527766.9200151515
2000-07-06,588731.2927272727,508822.8718181818,570775.370321164,526968.3941666667
2000-07-07,587558.6318181817,514658.25363636366,571180.217290861,526306.6788030303
2000-07-08,570862.1836363636,526329.0154545455,572773.5461393459,526280.6196818182
2000-07-09,548749.1627272728,502959.5709090909,573619.4436635883,524390.4030454545
2000-07-10,527445.8345454546,478892.1154545454,571929.5897198654,522598.8388030303
2000-07-11,524737.5481818182,461860.6218181818,570247.8460228957,521917.57907575753
2000-07-12,551820.4154545455,465574.04545454547,570328.815447138,520715.13695454545
2000-07-13,519963.1454545455,450469.06363636366,569775.9898511785,518467.5381060606
2000-07-14,556538.9754545455,429807.9072727272,569677.337396633,515107.7733484849
2000-07-15,579489.6154545454,523034.3963636364,570567.1631784511,515516.3430151515
2000-07-16,548469.9581818182,496593.7009090909,572238.6693602693,513468.8409848485
2000-07-17,560140.72,460855.48454545456,572408.0536329966,510868.51343939395
2000-07-18,550573.3,534062.9890909091,573258.0771481482,512509.3071363636
2000-07-19,532160.4071428572,554947.5081818182,572457.557022607,514805.30137878784
2000-07-20,529023.34125,482410.0963636363,569867.9322763948,513275.2589242424
2000-07-21,586441.8136363636,513457.6727272728,568944.3847864959,511324.5478939394
2000-07-22,649653.7845454545,561201.6963636364,570381.358938011,512096.0837727273
2000-07-23,601546.7945454546,554277.4181818181,570403.2300061929,512229.1714090909
2000-07-24,517429.36,476127.9872727273,567178.4142561929,508878.71349999995
2000-07-25,464038.4181818182,484085.3245454546,563568.2958925565,507484.55068181816
2000-07-26,529260.6645454546,466607.1027272727,562965.9373403679,505290.9314090909
2000-07-27,517444.718,474006.03,559624.6001524891,505485.4441060606
2000-07-28,562430.1990909091,449547.6890909091,559109.9325767315,503559.8615
2000-07-29,540875.5863636364,476993.5236363636,557608.7412737013,501982.35419696965
2000-07-30,539200.3572727273,495337.2772727273,554900.4544858226,501250.83746969694
2000-07-31,539898.3681818182,497822.2018181818,554175.7317585498,499335.4923636364
2000-08-01,565194.3263636363,515328.34454545454,553009.5862433983,499301.0570909091
2000-08-02,529253.68625,466718.7872727273,550834.3480274891,497569.05657575757
2000-08-03,521140.4583333333,524346.66,549422.657426479,496759.36257575755
2000-08-04,564052.6888888888,511363.63818181824,550137.5252076238,495283.2998181818
2000-08-05,561201.6981818181,476742.2390909091,549219.8720561087,494213.9453939394
2000-08-06,579545.4545454546,507119.7227272727,548952.7661470178,493962.661030303
2000-08-07,569226.045,507033.16799999995,548898.2281924724,493319.46611515153
2000-08-08,612296.1799999999,500027.92,551016.4621015632,493221.7444181818
2000-08-09,608945.7227272728,501423.9454545455,553733.1250409572,493972.8054181819
2000-08-10,569605.7618181818,522001.34,555228.7321621693,495977.4960242425
2000-08-11,591523.3427272727,460269.1527272727,556552.1630712602,495800.66626666667
2000-08-12,585995.0863636363,469790.03818181815,558753.2277682299,496444.6987515151
2000-08-13,567260.4409090909,473056.73272727267,559110.6099500482,497886.3262666667
2000-08-14,558325.8872727273,470460.1290909091,558405.1523439875,496133.8506909091
2000-08-15,584152.335,558521.3318181819,559594.5649045935,498198.10505454545
2000-08-16,594399.1509090909,510777.3054545455,560736.5126015632,499862.16575151513
2000-08-17,542913.7809090909,471800.31272727274,560481.1952985328,497786.7432060606
2000-08-18,577953.9872727272,514183.60545454547,562007.6479695287,496427.94644848484
2000-08-19,542114.55625,536519.9900000001,562444.0218028618,498231.60956969694
2000-08-20,552364.8650000001,503936.7872727273,561308.1235149832,497914.2467212121
2000-08-21,589959.7954545454,495476.88090909086,559318.3238786196,495723.4195393939
2000-08-22,525575.1618181819,472917.13181818184,556785.9361210437,493011.4099939394
2000-08-23,566757.8745454545,444298.63727272727,558430.2199392256,491950.4316606061
2000-08-24,515939.803,447230.28909090906,560160.2660998317,490721.9304787879
2000-08-25,525826.4463636364,499106.54454545456,560045.7921604378,491805.24520606064
2000-08-26,579377.9318181818,519739.78181818186,562110.2326210438,493329.7036
2000-08-27,603501.2281818182,462670.3145454545,563479.266924074,493767.12444848486
2000-08-28,616065.4472727273,504969.84545454546,565985.5956210438,494699.66850909096
2000-08-29,606572.48,607438.0163636364,568231.3330452862,498436.3598121212
2000-08-30,624912.25,502792.0490909091,571065.1291058923,498602.0213878788
2000-08-31,632426.8490909091,485648.8727272727,573306.2131968014,497612.70566060604
2000-09-01,581946.6154545454,487212.42,575062.6441702863,498295.82675151515
2000-09-02,613161.7154545455,479590.1272727272,578130.0194076599,496803.9423272727
2000-09-03,560587.4472727273,465434.4436363636,578014.5113537878,495272.9691757576
2000-09-04,573402.9481818181,492321.86727272725,578421.2196871211,495792.29011515155
2000-09-05,577563.1,494723.0290909091,578355.1412022727,495379.06699393946
2000-09-06,592863.5236363636,450217.7809090909,579143.0571568181,493485.2207575757
2000-09-07,559331.0254545455,363077.9527272727,577377.552005303,488920.2218484848
2000-09-08,555785.1254545455,447146.52636363637,575605.5320962121,487110.97454545455
2000-09-09,551122.4036363637,512899.26272727276,574989.4201568182,486807.57196969696
2000-09-10,639323.2090909091,518455.4390909091,576582.749035606,488747.11484848487
2000-09-11,644348.8936363637,482298.4127272727,578527.875944697,489164.06066666666
2000-09-12,612156.5781818181,529679.4736363636,580024.4138537879,491051.48536363634
2000-09-13,635626.5349999999,504023.341,582601.1021113637,492170.2590939394
2000-09-14,603836.2727272727,504746.4827272728,583257.2333689394,490377.7641242424
2000-09-15,582560.8672727272,510414.34,582862.6239143941,490365.66527575755
2000-09-16,534090.9109090909,545873.3527272727,582568.5282477273,492834.76660909096
2000-09-17,535012.2854545455,521470.8518181818,581137.1381871213,493077.67482121213
2000-09-18,559526.4681818183,499860.3972727273,581717.5352515152,491855.6883969697
2000-09-19,553719.0081818183,533923.3845454546,581762.6733575758,492855.24163939396
2000-09-20,523525.799,477859.05727272725,579548.2068090908,492267.98085151514
2000-09-21,539200.3581818183,441757.8727272727,580002.3800212122,491229.33888181817
2000-09-22,580718.1154545454,529707.3927272727,580467.7213848484,494076.2973969697
2000-09-23,511251.95272727276,559973.1963636364,580311.4597090909,497834.3943060606
2000-09-24,588703.3718181818,506896.3590909091,582407.3572242425,498094.0547909091
2000-09-25,632343.0863636364,504020.55,584172.8623757575,497570.0803969697
2000-09-26,594929.6409090909,488413.0,583887.1428,498428.1699121212
2000-09-27,557488.2736363636,505193.21,581934.5703454545,498435.6153969697
2000-09-28,550266.1766666668,514574.49000000005,580057.6935676767,495340.1645181819
2000-09-29,536855.04,533420.8181818182,577122.4532343434,496361.12348787877
2000-09-30,549000.4472727273,485844.31545454543,574341.5731737374,496367.6382454546
2000-10-01,552303.4400000001,501033.05727272725,573353.4673252526,496828.32615454553
2000-10-02,574120.85375,573486.71,572052.1052684344,499958.2122454546
2000-10-03,595938.2675,485006.7009090909,573230.4659426768,500610.6208212121
2000-10-04,620476.8818181818,486514.4081818182,574799.5970638889,500417.03885151516
2000-10-05,608638.5972727273,452144.2927272727,575835.4469729798,498997.74763939396
2000-10-06,642087.3345454545,473950.19181818183,577476.2406699494,499788.8280030303
2000-10-07,614418.1372727272,481237.4354545455,579312.4777305556,503727.47742727277
2000-10-08,558549.2509090909,489557.7390909091,579404.6152457071,505141.1845181818
2000-10-09,479003.79727272724,516305.56181818177,577000.6617002524,505254.72782121215
2000-10-10,559858.722,525714.7663636365,574351.8454638888,505496.70539696974
2000-10-11,542444.716,524234.9809090909,570955.0395426768,506894.59100303036
2000-10-12,490311.5927272727,495923.61,566893.5400275253,505769.39554848487
2000-10-13,481014.07181818184,509883.85090909095,561739.791254798,505964.7458787879
2000-10-14,484197.00727272726,504439.35727272724,557751.8157396464,505954.5083636364
2000-10-15,532770.269,519265.13272727275,556092.1291305555,506249.5347878788
2000-10-16,551541.2109090909,486486.48636363633,556673.8057972222,504269.9725757576
2000-10-17,504634.8,515384.18636363634,555661.2229487373,504067.08372727275
2000-10-18,592165.5118181818,489725.2627272727,556749.1910699495,503729.24590909097
2000-10-19,574293.6109999999,525000.0009999999,557435.0111638888,503431.7997909091
2000-10-20,517199.0188888889,534174.67,557224.1184935186,505308.9868818182
2000-10-21,541308.35375,498799.42,557294.3850124578,507210.3717909091
2000-10-22,514434.88714285713,515635.47,555084.944068735,506741.3077
2000-10-23,506700.9163636364,470153.00272727275,554933.2428566137,503747.3012454546
2000-10-24,510163.0545454545,447844.53909090906,552315.2322808562,501778.90724545455
2000-10-25,485503.68499999994,481656.24272727274,547420.585568735,501033.4303363637
2000-10-26,581779.0945454545,518371.6763636364,546982.2340232804,502032.0528818182
2000-10-27,576669.6445454545,454517.53363636363,547621.6130535834,500342.86366969696
2000-10-28,567400.0454545454,468645.29727272724,548192.7420131793,498811.8905787879
2000-10-29,565110.5654545454,477942.8172727273,549134.5928616642,496962.62388181814
2000-10-30,576502.1218181818,455578.51363636367,550051.3153465127,495953.76382121217
2000-10-31,492377.70909090905,500390.88727272727,548053.7909828763,495932.3581545454
2000-11-01,548721.240909091,547353.1390909092,547207.1372215127,495061.23912424245
2000-11-02,596437.3454545455,491986.82181818184,547223.7731533309,495293.9098212121
2000-11-03,556706.5,480595.2645454546,545098.0937593916,495096.60503333336
2000-11-04,567930.5327272727,498631.8963636364,543741.158274543,496646.1918212121
2000-11-05,546096.7154545455,518427.5190909091,540541.4709715127,498128.7693969697
2000-11-06,531996.8736363637,509297.51999999996,537794.0955169672,499064.1055484849
2000-11-07,569605.7618181818,503406.2990909091,538162.6458806037,499525.72421515157
2000-11-08,572844.5390909091,500195.44272727275,541290.6706078764,498988.7202454546
2000-11-09,484867.09909090906,526245.2527272728,538790.94984424,499006.40312424244
2000-11-10,490060.30818181817,547855.7072727273,537044.8029169672,499793.76066969696
2000-11-11,526535.628,539814.6072727273,538252.2707593915,501256.7939121212
2000-11-12,520850.3966666667,453205.2727272727,539580.148254341,499367.5079727273
2000-11-13,583398.48,478166.1836363636,542886.8640119168,498491.7355181818
2000-11-14,598615.1445454545,462642.39454545453,545081.6931967653,496604.3109121212
2000-11-15,577311.8145454546,510274.7372727273,545940.7133179774,497397.2526090909
2000-11-16,547688.1836363637,505667.8581818182,547375.8261058561,497073.37500303035
2000-11-17,506477.5518181818,489111.0118181818,544519.5607725228,497052.8999727273
2000-11-18,536603.7518181818,483443.15363636357,543263.2321331289,495667.67172727274
2000-11-19,564775.519090909,454601.29454545456,544849.1154731963,493015.2258787879
2000-11-20,610648.8727272727,482912.6645454545,547160.466105772,492485.66736363637
2000-11-21,540596.380909091,465127.3172727273,548032.5158979797,490802.0622727273
2000-11-22,514099.8436363637,472582.0854545455,548279.1468070707,490883.03169696976
2000-11-23,553942.3718181818,532946.1681818182,549738.4573828282,493719.75266666675
2000-11-24,576842.752,511503.2390909091,552783.092949495,494714.65254545456
2000-11-25,558783.7860000001,471898.03599999996,552016.5826646464,493165.5312
2000-11-26,557320.75,513290.1481818182,551371.6195131313,495124.6183515152
2000-11-27,564747.5990909091,483443.15454545454,551283.2046343435,495617.88026060606
2000-11-28,581695.3327272728,466383.7372727273,551836.0302101009,495232.5775939394
2000-11-29,570610.9,544728.6127272728,551639.6561494949,498204.24756363634
2000-11-30,504060.88,516082.1981818182,552029.095179798,498727.2912606061
2000-12-01,570945.9454545454,491568.01545454544,552769.9186646466,496867.78713939403
2000-12-02,539507.4827272728,490479.1145454545,550872.2565737374,496817.53023030306
2000-12-03,516780.21090909094,452032.6109090909,549541.3802707071,495865.4417757576
2000-12-04,577563.1,505249.05090909096,549862.4658464646,496086.01359393937
2000-12-05,580466.8309090909,490451.1945454545,551008.1363616162,495153.4694424243
2000-12-06,569019.4318181818,486709.84909090906,552242.2216343435,494400.5470787879
2000-12-07,543680.0444444445,510833.1463636364,551378.0310552189,494648.10865454545
2000-12-08,524877.15,548749.1618181819,549779.1180855219,496266.56595757575
2000-12-09,579622.235,573375.0272727272,552937.6226158249,497837.5584424242
2000-12-10,562458.12,457505.02636363637,555350.8830097644,494825.8690787879
2000-12-11,557292.8309090909,433297.9681818182,556376.123106734,491275.3144424242
2000-12-12,609085.3236363636,485537.19,559317.2873390573,492353.04501818185
2000-12-13,662999.7772727273,528115.9245454546,561970.6639148148,494018.0363818182
2000-12-14,618638.1157142856,492804.4928571429,562638.0962871092,495023.4396588745
2001-02-09,651822.2766666667,564701.0633333334,565121.7783578163,496837.6505275613
2001-02-10,656857.270909091,516696.4481818182,568760.7479335739,497205.270194228
2001-02-11,578372.7936363637,493047.8,571157.2559941799,497336.4964669552
2001-02-12,500362.96636363637,472247.04,569949.2298123618,496963.2926790765
2001-02-13,491431.204,458482.24272727274,567504.4193093315,497092.65761847043
2001-02-14,544756.5336363637,406578.06545454543,565308.0080063011,494548.17098210676
2001-02-15,504453.3175,484280.7690909091,564103.2392259982,495186.6193760462
2001-02-16,523006.47818181815,512480.4563636364,564400.12704418,496516.56507301587
2001-02-17,590629.8863636364,436592.58454545453,565623.0441956951,493304.77895180375
2001-02-18,542439.1327272727,484587.8936363636,564476.2568866041,492407.6007699856
2001-02-19,599508.5990909091,468645.3,565833.7506563012,492299.1762366522
2001-02-20,532722.8054545455,427518.4272727273,565013.8191714527,489440.11887301586
2001-02-21,549838.0618181818,455438.91,564516.834595695,488506.64405483403
2001-02-22,530321.6445454545,452674.7809090909,562804.3783229678,488049.6788427129
2001-02-23,507985.26,502931.65,560716.8569896345,486656.4467518038
2001-02-24,578593.367,563547.0181818182,563201.2732229677,488238.6074184704
2001-02-25,576362.5209090909,537776.4127272727,563381.8257381193,489778.88732756133
2001-02-26,552043.78,527501.6745454546,563799.702313877,491012.9726608947
2001-02-27,547632.3418181819,517171.0972727273,564828.1066775132,493184.2555396825
2001-02-28,498324.77181818185,409761.0,562186.8290714526,490001.3205093795
2001-03-01,535710.2963636364,397755.19272727275,560694.9445866041,486911.45378210675
2001-03-02,556287.6927272727,492126.42363636364,560270.5532835738,487092.0062669553
2001-03-03,582114.1390909092,469175.7872727273,561551.6897717894,485703.4276305916
2001-03-04,553495.6436363637,471046.45999999996,562505.6395596681,483113.3375699856
2001-03-05,516556.84636363643,465574.0436363637,560403.459938456,479519.97144877346
2001-03-06,523899.93363636365,427574.2690909091,559118.1870596681,478522.27953968255
2001-03-07,567092.9199999999,526412.7772727273,559444.8566960318,481626.1065093795
2001-03-08,536296.6263636365,466914.22818181815,557018.5667869408,481005.3411154401
2001-03-09,560319.41,519488.49727272725,553595.88787785,480717.7602063492
2001-03-10,523034.39800000004,516891.89181818184,550409.0972873737,481520.6735050505
2001-03-11,490702.48000000004,445862.18454545457,545038.4373984848,477559.37754545454
2001-03-12,546599.2845454545,394711.8618181819,541363.1711863637,473493.22466666665
2001-03-13,495058.0727272727,458426.4027272727,538586.0138227273,472339.17809090915
2001-03-14,573039.980909091,470264.6854545455,541008.5809742424,472273.0996060606
2001-03-15,589820.1936363636,395800.76,544288.2139621213,470183.7168484849
2001-03-16,641417.2445454546,429137.81545454543,547510.2376590909,470935.7085151515
2001-03-17,563854.1445454545,494192.54,549490.2652272728,471266.1008787879
2001-03-18,541796.9618181818,514406.9690909091,550116.6146818182,471330.31796969695
2001-03-19,523034.3963636364,473643.0645454545,547863.4316818182,472565.333969697
2001-03-20,555366.3163636364,464680.59,548294.3378030303,471901.7571818182
2001-03-21,501842.7518181818,529651.5527272727,545038.809560606,473935.29893939395
2001-03-22,526144.0437500001,526356.9345454546,544819.5175037879,477229.9158484849
2001-03-23,524570.025,563714.5409090909,543977.2496098485,480839.10354545456
2001-03-24,481740.0045454545,523536.96727272734,542357.8616098484,483201.17642424244
2001-03-25,435838.7318181818,497710.52090909093,539952.9773371213,483027.1387878788
2001-03-26,527389.9936363637,450496.98363636364,538246.1982250001,479258.8043030303
2001-03-27,569633.6836363636,435782.8909090909,538021.9036492425,475859.0202424243
2001-03-28,580690.1936363636,461525.57363636367,538976.7841037879,473659.8168787879
2001-03-29,544477.3281818181,549028.3672727273,538871.6169825757,474721.7258787879
2001-03-30,429702.4311111111,527222.47,536584.2056256734,478637.10821212124
2001-03-31,485872.235,442735.09,534922.9369135522,480136.4381212121
