Date,fdi_inflows_usd,fdi_inflows_usd_MA30
2000-06-14,31814.81,34388.652
2000-06-15,31867.52,34287.631
2000-06-16,35662.39,34333.31
2000-06-17,28441.6,33988.960666666666
2000-06-18,33817.66,33956.458
2000-06-19,32394.59,33980.176
2000-06-20,35477.92,34132.14666666667
2000-06-21,38403.13,34526.56733333333
2000-06-22,29838.32,34519.53966666667
2000-06-23,33396.01,34394.80066666667
2000-06-24,34502.85,34566.097
2000-06-25,27888.18,34343.851
2000-06-26,29891.03,34162.892
2000-06-27,35583.33,34354.39233333334
2000-06-28,34660.97,34487.91566666667
2000-06-29,28019.94,34229.653333333335
2000-06-30,28573.36,33865.977999999996
2000-07-01,31867.52,33696.43866666667
2000-07-02,32579.06,33714.00766666667
2000-07-03,29495.73,33286.206333333335
2000-07-04,25490.03,32930.437000000005
2000-07-05,34371.08,32992.806333333334
2000-07-06,33343.3,32988.414000000004
2000-07-07,29522.08,32820.63133333334
2000-07-08,29443.02,32528.11
2000-07-09,25595.44,32236.467
2000-07-10,27044.87,32194.301666666663
2000-07-11,28678.77,31963.271
2000-07-12,26913.11,31600.47433333333
2000-07-13,25990.74,31018.945333333333
2000-07-14,30892.45,30988.2
2000-07-15,26965.81,30824.809666666668
2000-07-16,30918.8,30666.690000000002
2000-07-17,36189.46,30924.952
2000-07-18,36321.23,31008.404333333332
2000-07-19,34924.5,31092.734666666664
2000-07-20,36901.0,31140.170666666665
2000-07-21,27071.23,30762.44066666667
2000-07-22,26807.69,30661.41966666667
2000-07-23,36004.99,30748.38566666667
2000-07-24,31314.1,30642.093999999997
2000-07-25,24594.02,30532.288666666667
2000-07-26,27967.24,30468.162333333334
2000-07-27,26544.16,30166.85666666667
2000-07-28,31788.46,30071.106333333333
2000-07-29,32262.82,30212.53566666667
2000-07-30,31709.4,30317.070333333333
2000-07-31,37375.36,30500.665
2000-08-01,33185.19,30520.869333333332
2000-08-02,25068.38,30373.291
2000-08-03,27677.35,30446.201666666668
2000-08-04,28257.12,30242.403
2000-08-05,25832.62,29992.047000000002
2000-08-06,32447.29,30089.554
2000-08-07,36215.81,30315.313666666665
2000-08-08,29126.78,30433.025
2000-08-09,29416.67,30512.085000000003
2000-08-10,31498.58,30606.078666666665
2000-08-11,31709.4,30765.955
2000-08-12,24936.61,30730.817333333332
2000-08-13,27571.94,30620.13366666667
2000-08-14,32842.59,30816.026333333335
2000-08-15,31841.17,30846.771999999997
2000-08-16,29864.67,30635.945666666667
2000-08-17,29205.84,30398.766
2000-08-18,30549.86,30252.94466666667
2000-08-19,35372.51,30201.995000000003
2000-08-20,30628.92,30320.58466666667
2000-08-21,37059.12,30662.299
2000-08-22,34977.21,30628.039666666664
2000-08-23,29864.67,30579.725333333332
2000-08-24,39457.26,31075.166666666668
2000-08-25,40485.04,31492.42666666667
2000-08-26,28889.6,31570.608
2000-08-27,26386.04,31390.527333333335
2000-08-28,28731.48,31272.816
2000-08-29,33844.02,31343.970000000005
2000-08-30,40669.52,31453.77533333333
2000-08-31,36479.34,31563.580333333335
2000-09-01,36084.05,31930.769333333334
2000-09-02,37981.48,32274.24033333333
2000-09-03,29390.31,32312.013333333332
2000-09-04,30655.27,32472.768333333333
2000-09-05,28731.48,32348.908
2000-09-06,38587.61,32427.968
2000-09-07,31208.69,32497.365
2000-09-08,26412.39,32397.22233333333
2000-09-09,20799.15,32040.574666666667
2000-09-10,21378.92,31696.225333333332
2000-09-11,27361.11,31777.042
2000-09-12,29917.38,31855.22333333333
2000-09-13,28863.25,31722.578666666665
2000-09-14,27703.7,31584.663
2000-09-15,30655.27,31611.016333333333
2000-09-16,31393.16,31683.927000000003
2000-09-17,33000.71,31765.622
2000-09-18,32895.3,31683.048333333336
2000-09-19,32420.94,31742.782333333333
2000-09-20,27097.58,31410.731000000003
2000-09-21,34581.91,31397.554333333337
2000-09-22,29311.25,31379.107
2000-09-23,30339.03,31075.166
2000-09-24,25226.5,30566.548
2000-09-25,23170.94,30375.926
2000-09-26,29179.49,30469.041
2000-09-27,41987.18,30910.897666666664
2000-09-28,41064.81,31151.590666666667
2000-09-29,31129.63,30833.594333333334
2000-09-30,32183.76,30690.408333333333
2000-10-01,29548.43,30472.554333333333
2000-10-02,30128.21,30210.77866666667
2000-10-03,33027.07,30332.004
2000-10-04,40247.86,30651.756999999998
2000-10-05,36110.4,30897.721
2000-10-06,32262.82,30686.894666666667
2000-10-07,35846.87,30841.500666666667
2000-10-08,37533.48,31212.20366666667
2000-10-09,32368.23,31597.83966666667
2000-10-10,36558.4,32103.822333333334
2000-10-11,30497.15,32208.357
2000-10-12,32315.53,32288.29533333333
2000-10-13,37111.82,32563.24766666667
2000-10-14,32078.35,32709.069333333337
2000-10-15,33316.95,32797.792
2000-10-16,37059.12,32986.65733333333
2000-10-17,26148.86,32758.262333333332
2000-10-18,22064.1,32397.222333333335
2000-10-19,21800.57,32043.210000000003
2000-10-20,28467.95,32088.889
2000-10-21,28652.42,31891.239333333335
2000-10-22,27097.58,31817.450333333334
2000-10-23,32631.77,31893.875
2000-10-24,41143.87,32424.454
2000-10-25,37797.01,32911.98966666667
2000-10-26,33079.77,33041.998999999996
2000-10-27,35161.68,32814.48233333333
2000-10-28,30602.56,32465.740666666665
2000-10-29,36901.0,32658.119666666666
2000-10-30,30971.51,32617.711333333333
2000-10-31,32473.65,32715.218666666668
2000-11-01,31551.28,32762.654333333336
2000-11-02,32895.3,32758.262
2000-11-03,32341.88,32494.729333333333
2000-11-04,31155.98,32329.582
2000-11-05,37480.77,32503.51366666667
2000-11-06,37928.77,32572.910333333337
2000-11-07,35662.39,32510.540666666664
2000-11-08,28362.54,32377.017666666667
2000-11-09,45017.81,32658.998000000003
2000-11-10,38508.55,32926.04466666667
2000-11-11,33817.66,32976.115666666665
2000-11-12,32394.59,32818.87466666666
2000-11-13,34081.2,32885.636333333336
2000-11-14,30839.74,32803.062666666665
2000-11-15,30655.27,32589.601000000002
2000-11-16,29759.26,32709.947666666667
2000-11-17,28046.3,32909.35433333334
2000-11-18,30312.68,33193.09133333333
2000-11-19,28099.0,33180.793
2000-11-20,28968.66,33191.33433333333
2000-11-21,25358.26,33133.357
2000-11-22,22353.99,32790.76433333333
2000-11-23,26359.69,32297.958333333332
2000-11-24,27993.59,31971.17766666667
2000-11-25,38561.25,32153.893666666667
2000-11-26,36136.75,32186.396000000004
2000-11-27,30022.79,32167.070333333333
2000-11-28,32500.0,32020.370333333332
2000-11-29,31024.22,32022.127333333334
2000-11-30,25173.79,31778.798666666666
2000-12-01,26754.99,31618.922333333336
2000-12-02,28968.66,31488.034333333333
2000-12-03,21405.27,31123.480666666666
2000-12-04,22617.52,30838.865333333335
2000-12-05,34028.49,30723.789333333334
2000-12-06,29917.38,30456.743000000002
2000-12-07,23882.48,30064.079333333335
2000-12-08,33343.3,30230.10466666667
2000-12-09,29495.73,29712.702
2000-12-10,32183.76,29501.875666666667
2000-12-11,30866.1,29403.490333333335
2000-12-12,28784.19,29283.143666666663
2000-12-13,36874.64,29376.258333333335
2000-12-14,37955.13,29613.438000000002
2000-12-15,35319.8,29768.922333333336
2001-01-18,32104.7,29847.103666666666
2001-01-19,25358.26,29757.502333333334
2001-01-20,33343.3,29858.523
2001-01-21,34028.49,30056.17266666667
2001-01-22,29416.67,30071.106333333333
2001-01-23,29732.91,30216.928
2001-01-24,32631.77,30559.520666666667
2001-01-25,27282.05,30590.266
2001-01-26,27993.59,30590.266000000003
2001-01-27,31129.63,30342.54533333333
2001-01-28,31155.98,30176.51966666667
2001-01-29,35188.03,30348.694333333337
2001-01-30,29970.09,30264.364
2001-01-31,30470.8,30245.916666666668
2001-02-01,30997.86,30440.052333333337
2001-02-02,31129.63,30585.87366666667
2001-02-03,32078.35,30689.530000000002
2001-02-04,31762.11,31034.757999999998
2001-02-05,32921.65,31378.229
2001-02-06,30022.79,31244.705666666665
2001-02-07,26201.57,31120.845333333335
2001-02-08,33211.54,31431.814000000002
2001-02-09,27993.59,31253.490333333335
2001-02-10,29601.14,31257.004
2001-02-11,31024.22,31218.35266666667
2001-02-12,35319.8,31366.809333333335
2001-02-13,30918.8,31437.963
2001-02-14,29970.09,31207.811333333335
2001-02-15,29996.44,30942.521666666667
2001-02-16,31445.87,30813.390666666666
2001-02-17,38350.43,31021.58166666667
2001-02-18,38139.6,31447.626333333334
2001-02-19,39035.61,31637.37
2001-02-20,35952.28,31701.496333333333
2001-02-21,34608.26,31874.549333333336
2001-02-22,33975.78,32015.978333333333
2001-02-23,31524.93,31979.083666666666
2001-02-24,32025.64,32137.203333333335
2001-02-25,33079.77,32306.74266666667
2001-02-26,32500.0,32352.42166666667
2001-02-27,38007.83,32580.816666666666
2001-02-28,34239.32,32549.192999999996
2001-03-01,36004.99,32750.356333333333
2001-03-02,36637.46,32955.91166666667
2001-03-03,41301.99,33299.382666666665
2001-03-04,37138.18,33499.66766666667
2001-03-05,34133.9,33568.186
2001-03-06,24330.48,33320.465
2001-03-07,26544.16,33107.882
2001-03-08,36215.81,33314.316000000006
2001-03-09,32315.53,33518.11466666667
2001-03-10,28889.6,33374.05
2001-03-11,23408.12,33221.201
2001-03-12,31893.87,33297.62533333334
2001-03-13,33422.36,33377.56333333333
2001-03-14,34476.5,33349.45333333334
2001-03-15,32526.35,33403.03833333334
2001-03-16,29759.26,33396.01066666667
2001-03-17,30734.33,33420.606999999996
2001-03-18,23935.19,33170.251000000004
2001-03-19,27176.64,32797.791333333334
2001-03-20,26939.46,32424.45333333333
2001-03-21,30918.8,32153.892999999996
2001-03-22,36953.7,32187.273666666668
2001-03-23,35767.81,32225.925333333333
2001-03-24,34397.44,32239.980666666666
2001-03-25,34212.96,32329.581666666665
2001-03-26,36110.4,32465.74033333333
2001-03-27,38060.54,32631.766000000003
2001-03-28,29232.19,32522.839
2001-03-29,42435.19,32670.417666666668
2001-03-30,30233.62,32536.894333333337
2001-03-31,32157.41,32408.641666666666
2001-04-01,30576.21,32206.6
2001-04-02,30681.62,31852.587666666666
2001-04-03,35293.45,31791.096666666668
2001-04-04,27150.28,31558.309333333335
2001-04-05,23118.23,31517.901
2001-04-06,31524.93,31683.926666666663
2001-04-07,34081.2,31612.773
2001-04-08,33237.89,31643.518333333333
2001-04-09,35609.69,31867.521333333334
2001-04-10,35293.45,32263.699000000004
2001-04-11,33844.02,32328.704
2001-04-12,29205.84,32188.153333333332
2001-04-13,33501.42,32155.650666666665
2001-04-14,26649.57,31959.757999999998
2001-04-15,22960.11,31733.119666666666
2001-04-16,28915.95,31672.506999999998
2001-04-17,34081.2,32010.707333333336
2001-04-18,39483.62,32420.940000000002
2001-04-19,35056.27,32691.500333333333
2001-04-20,34898.15,32824.145333333334
2001-04-21,37322.65,32836.443666666666
2001-04-22,33738.6,32768.80333333333
2001-04-23,37164.53,32861.039666666664
2001-04-24,31261.4,32762.654333333332
2001-04-25,29891.03,32555.342
2001-04-26,36189.46,32492.97266666667
2001-04-27,27914.53,32449.050666666666
2001-04-28,29495.73,32017.735333333334
2001-04-29,37059.12,32245.252
2001-04-30,44411.68,32653.72766666667
2001-05-01,31472.22,32683.594666666668
2001-05-02,28863.25,32622.982333333337
2001-05-03,28836.89,32407.76366666667
2001-05-04,34555.56,32654.606333333333
2001-05-05,33844.02,33012.132666666665
2001-05-06,31577.64,33013.88966666667
2001-05-07,29785.61,32870.70333333333
2001-05-08,30813.39,32789.886666666665
2001-05-09,30049.15,32604.535333333337
2001-05-10,32631.77,32515.812666666672
2001-05-11,29785.61,32380.532333333336
2001-05-12,30655.27,32428.846666666665
2001-05-13,31841.17,32373.505
2001-05-14,25094.73,32321.677
2001-05-15,28678.77,32512.299
2001-05-16,21695.16,32271.606000000003
2001-05-17,28810.54,32095.917333333335
2001-05-18,29891.03,31776.16433333333
2001-05-19,24172.36,31413.36733333333
2001-05-20,30523.5,31267.545666666665
2001-05-21,33422.36,31137.536000000004
2001-05-22,30101.85,31016.311
2001-05-23,33448.72,30892.450666666668
2001-05-24,23118.23,30621.011666666665
2001-05-25,29416.67,30605.199666666667
2001-05-26,31076.92,30434.781666666666
2001-05-27,30128.21,30508.571
2001-05-28,34318.38,30669.326
2001-05-29,31999.29,30500.664999999997
2001-05-30,32710.83,30110.63666666667
2001-05-31,34766.38,30220.442
2001-06-01,31340.46,30303.015666666666
2001-06-02,32552.71,30426.87633333333
2001-06-03,34555.56,30426.876333333334
2001-06-04,36532.05,30516.477333333332
2001-06-05,24541.31,30281.933
2001-06-06,26675.93,30178.277
2001-06-07,31472.22,30200.238
2001-06-08,30365.38,30210.779
2001-06-09,30180.91,30129.083666666666
2001-06-10,31788.46,30195.845333333335
2001-06-11,30628.92,30194.967
2001-06-12,30339.03,30144.895666666667
2001-06-13,32631.77,30396.130333333334
2001-06-14,30075.5,30442.688000000002
2001-06-15,32104.7,30789.672666666665
2001-06-16,29627.49,30816.904333333332
2001-06-17,28573.36,30772.982000000004
2001-06-18,29153.13,30939.00766666667
2001-06-19,35425.21,31102.398
2001-06-20,34107.55,31125.23766666667
2001-06-21,33290.6,31231.529333333332
2001-06-22,30576.21,31135.779
2001-06-23,33211.54,31472.22266666667
2001-06-24,29469.37,31473.979333333333
2001-06-25,36242.17,31646.154333333332
2001-06-26,31551.28,31693.59
2001-06-27,34318.38,31693.590000000004
2001-06-28,34423.79,31774.40666666667
2001-06-29,33685.9,31806.909
2001-06-30,33264.25,31756.838000000003
2001-07-01,29074.07,31681.291666666668
2001-07-02,25727.21,31453.775
2001-07-03,35583.33,31488.034
2001-07-04,38482.19,31553.038666666667
2001-07-05,35293.45,31911.443333333336
2001-07-06,33923.08,32153.015000000003
2001-07-07,32210.11,32177.61133333333
2001-07-08,32500.0,32248.765333333333
2001-07-09,30945.16,32274.240333333335
2001-07-10,31893.87,32277.754
2001-07-11,32552.71,32341.880333333334
2001-07-12,32210.11,32404.249666666667
2001-07-13,30470.8,32332.217333333334
2001-07-14,27571.94,32248.765333333333
2001-07-15,36004.99,32378.775
2001-07-16,29864.67,32386.681
2001-07-17,31498.58,32484.188333333335
2001-07-18,34740.03,32670.418333333335
2001-07-19,31261.4,32531.624666666667
2001-07-20,25938.03,32259.307333333338
2001-07-21,30760.68,32174.976666666666
2001-07-22,31920.23,32219.77733333333
2001-07-23,29943.73,32110.850333333332
2001-07-24,24488.6,31944.824666666667
2001-07-25,27888.18,31666.358333333334
2001-07-26,39141.03,31919.35
2001-07-27,26965.81,31674.264333333336
2001-07-28,29891.03,31523.172333333332
2001-07-29,31603.99,31453.775333333335
2001-07-30,31024.22,31379.10766666667
2001-07-31,27545.58,31328.158
2001-08-01,31472.22,31519.658333333333
2001-08-02,33975.78,31466.07333333333
2001-08-03,33606.84,31303.561666666665
2001-08-04,29258.55,31102.398333333334
2001-08-05,20983.62,30671.083
2001-08-06,22485.75,30346.93766666667
2001-08-07,36057.69,30465.52733333333
2001-08-08,33949.43,30565.669666666665
2001-08-09,32895.3,30599.050666666666
2001-08-10,34713.68,30671.083
2001-08-11,35556.98,30782.645333333334
2001-08-12,34792.74,30926.71
2001-08-13,33870.37,31136.657666666666
2001-08-14,32447.29,31018.067666666666
2001-08-15,28731.48,30980.294666666665
2001-08-16,26359.69,30808.998333333337
2001-08-17,28257.12,30592.901333333335
2001-08-18,28836.89,30512.084333333336
2001-08-19,29284.9,30623.646666666667
2001-08-20,27334.76,30509.449333333334
2001-08-21,37085.47,30681.624000000003
2001-08-22,34845.44,30845.014333333336
2001-08-23,34634.62,31183.215
2001-08-24,39351.85,31565.337333333333
2001-08-25,35609.69,31447.626
2001-08-26,33712.25,31672.507333333335
2001-08-27,31577.64,31728.72766666667
2001-08-28,29363.96,31654.06
2001-08-29,30207.26,31626.827999999998
2001-08-30,30207.26,31715.550666666666
2001-08-31,32868.95,31762.108333333334
2001-09-01,42566.95,32048.480666666666
2001-09-02,38851.14,32223.29066666667
2001-09-03,38482.19,32530.745333333332
2001-09-04,31155.98,32869.824
2001-09-05,31103.28,33157.075
2001-09-06,37480.77,33204.511000000006
2001-09-07,31656.7,33128.08666666666
2001-09-08,32394.59,33111.39633333333
2001-09-09,35135.33,33125.45133333334
2001-09-10,30707.98,32963.818
2001-09-11,28889.6,32767.04666666667
2001-09-12,29653.85,32626.496
2001-09-13,32816.24,32638.79433333333
2001-09-14,34081.2,32817.11833333333
2001-09-15,33343.3,33049.90533333333
2001-09-16,31656.7,33163.22466666667
2001-09-17,29469.37,33184.30733333333
2001-09-18,30207.26,33215.05266666667
2001-09-19,37454.42,33552.37466666666
2001-09-20,37665.24,33571.70033333333
2001-09-21,32078.35,33479.464
2001-09-22,27914.53,33255.460999999996
2001-09-23,31208.69,32984.022333333334
2001-09-24,31314.1,32840.835999999996
2001-09-25,27097.58,32620.346999999998
2001-09-26,27651.0,32489.458999999995
2001-09-27,31999.29,32577.303333333333
2001-09-28,30866.1,32599.264666666666
2001-09-29,33580.48,32711.70533333333
2001-09-30,33738.6,32740.69366666667
2001-10-01,35477.92,32504.392666666663
2001-10-02,26333.33,32087.132333333335
2001-10-03,28467.95,31753.324333333334
2001-10-04,30339.03,31726.092666666667
2001-10-05,30866.1,31718.186666666665
2001-10-06,28230.77,31409.853333333333
2001-10-07,35636.04,31542.498000000003
2001-10-08,36532.05,31680.413333333334
2001-10-09,35767.81,31701.496
2001-10-10,30418.09,31691.833
2001-10-11,26333.33,31606.624
2001-10-12,28599.72,31571.486333333338
2001-10-13,29179.49,31450.261333333336
2001-10-14,33132.48,31418.637333333332
2001-10-15,31050.57,31342.213
2001-10-16,30971.51,31319.373333333333
2001-10-17,30918.8,31367.68766666667
2001-10-18,26043.45,31228.893999999997
2001-10-19,21958.69,30712.36966666667
2001-10-20,25806.27,30317.07066666667
2001-10-21,27176.64,30153.68033333333
2001-10-22,26623.22,30110.63666666667
2001-10-23,35688.75,30259.972
2001-10-24,36163.11,30421.605666666666
2001-10-25,36057.69,30720.276
2001-10-26,33712.25,30922.317666666666
2001-10-27,29627.49,30843.257666666665
2001-10-28,34687.32,30970.631666666668
2001-10-29,34687.32,31007.526333333335
2001-10-30,34898.15,31046.178
2001-10-31,31340.46,30908.262666666666
2001-11-01,35003.56,31197.270333333334
2001-11-02,34608.26,31401.947333333334
2001-11-03,30655.27,31412.488666666668
2001-11-04,24093.3,31186.728666666666
2001-11-05,28046.3,31180.57966666667
2001-11-06,30286.32,31002.255666666668
2001-11-07,35056.27,30953.063000000002
2001-11-08,27861.82,30689.529999999995
2001-11-09,31524.93,30726.424666666666
2001-11-10,35161.68,31020.703
2001-11-11,39562.68,31386.135000000002
2001-11-12,33554.13,31531.95633333333
2001-11-13,32157.41,31499.454
2001-11-14,31287.75,31507.36
2001-11-15,29653.85,31463.438000000002
2001-11-16,30760.68,31458.167333333335
2001-11-17,31551.28,31641.761666666665
2001-11-18,29680.2,31899.145333333334
2001-11-19,34845.44,32200.451
2001-11-20,30418.09,32308.499333333333
2001-11-21,30866.1,32449.928666666667
2001-11-22,31709.4,32317.283666666666
2001-11-23,33712.25,32235.58833333333
2001-11-24,30180.91,32039.695666666667
2001-11-25,31524.93,31966.785
2001-11-26,32737.18,32070.441333333332
2001-11-27,30312.68,31924.62
2001-11-28,29311.25,31745.417666666668
2001-11-29,28599.72,31535.469999999998
2001-11-30,33501.42,31607.502
2001-12-01,26544.16,31325.521999999997
2001-12-02,30497.15,31188.484999999997
2001-12-03,34950.85,31331.671000000006
2001-12-04,35556.98,31713.79366666667
2001-12-05,31155.98,31817.449666666667
2001-12-06,26834.05,31702.374
2001-12-07,35846.87,31728.727333333336
2001-12-08,36268.52,32008.950666666668
2001-12-09,36004.99,32158.286
2001-12-10,32921.65,32083.618333333336
2001-12-11,29205.84,31738.390333333333
2001-12-12,30233.62,31627.706666666665
2001-12-13,28151.71,31494.183333333334
2001-12-14,37981.48,31717.307666666668
2001-12-15,37928.77,31993.138333333332
2002-01-18,24699.43,31791.096666666668
2002-01-19,36584.76,31958.879333333334
2002-01-20,39615.38,32290.052
2002-01-21,36690.17,32351.543
2002-01-22,32025.64,32405.128000000004
2002-01-23,35952.28,32574.667333333335
2002-01-24,30602.56,32537.772666666668
2002-01-25,28731.48,32371.747
2002-01-26,27071.23,32268.091
2002-01-27,27967.24,32149.50133333333
2002-01-28,28151.71,31996.652333333335
2002-01-29,26333.33,31864.00733333333
2002-01-30,32420.94,31967.663666666667
2002-01-31,26728.63,31905.294
2002-02-01,26412.39,31668.993
2002-02-02,34634.62,31938.675
2002-02-03,31419.52,31969.420666666665
2002-02-04,32948.01,31902.659333333333
2002-02-05,34186.61,31856.98033333333
2002-02-06,33079.77,31921.106666666667
2002-02-07,34133.9,32164.435
2002-02-08,38851.14,32264.577333333335
2002-02-09,39272.79,32364.719666666668
2002-02-10,34871.79,32326.946333333333
2002-02-11,31656.7,32284.781333333336
2002-02-12,36321.23,32521.961000000003
2002-02-13,35504.27,32697.64933333334
2002-02-14,34292.02,32902.32633333334
2002-02-15,34371.08,32781.979666666666
2002-02-16,32183.76,32590.479333333333
2002-02-17,31314.1,32810.96833333334
2002-02-18,25015.67,32425.332000000002
2002-02-19,29337.61,32082.73966666667
2002-02-20,36716.52,32083.618000000002
2002-02-21,36637.46,32237.345333333335
2002-02-22,38745.73,32330.460333333336
2002-02-23,32921.65,32407.763333333332
2002-02-24,32684.47,32539.529666666665
2002-02-25,34318.38,32781.10133333333
2002-02-26,36584.76,33068.352
2002-02-27,33211.54,33237.013
2002-02-28,38772.08,33651.638
2002-03-01,39114.67,33874.76233333334
2002-03-02,28336.18,33928.34733333333
2002-03-03,36321.23,34258.642
2002-03-04,36874.64,34333.30933333333
2002-03-05,30101.85,34289.387
2002-03-06,32447.29,34272.69633333333
2002-03-07,29284.9,34109.306000000004
2002-03-08,31814.81,34067.140666666666
2002-03-09,26834.05,33823.812333333335
2002-03-10,29653.85,33517.236
2002-03-11,28467.95,33157.07466666667
2002-03-12,28099.0,32931.315
2002-03-13,32447.29,32957.668
2002-03-14,39773.5,33072.74366666666
2002-03-15,35372.51,33068.35166666666
2002-03-16,32315.53,33002.46866666667
2002-03-17,37243.59,33098.219
2002-03-18,39905.27,33355.602666666666
2002-03-19,33501.42,33428.513333333336
2002-03-20,33158.83,33699.952000000005
2002-03-21,29258.55,33697.316666666666
2002-03-22,27598.29,33393.37566666667
2002-03-23,34977.21,33338.034
2002-03-24,36110.4,33250.189666666665
