country_code,region,income_group,trade_balance_status,political_stability,economic_sector_dominant,currency_type,policy_framework,season,crisis_event,governance_quality,climate_impact_level,trade_bloc,financial_access,migration_trend,date,year,quarter,gdp_per_capita,inflation_rate,unemployment_rate,interest_rate,exchange_rate,exports_usd,imports_usd,debt_gdp_ratio,investment_pct_gdp,consumption_pct_gdp,population_million,urbanization_pct,internet_penetration,energy_consumption_mwh,renewable_energy_pct,income_inequality_gini,education_index,healthcare_index,poverty_rate,fdi_inflows_usd,business_confidence_index,manufacturing_pmi,economic_day_status
C09,Europe,Upper-Middle,,Stable,Agriculture,,,Q1,None,Low,Low,ASEAN,,,2000-02-04,2000,1,,,,4.360393737585694,1.6293062666788762,,,,,,,,,,1.687694196568252,36.50226771462583,,,,,,,Low
C09,Europe,Upper-Middle,Surplus,Stable,,,Neoliberal,Q1,,Medium,,,Low,,2000-02-05,2000,1,,,,4.538868008739218,1.602069682245467,1216651.5023219143,,,,,,,,,,45.87814236363441,,,26.021344389618168,59396.95541834133,,,Medium
C09,Europe,,,Stable,Agriculture,Fiat,,,None,,,ASEAN,Medium,,2000-02-06,2000,1,,2.962760691609985,6.792839489660114,,1.6104156079804623,994699.6049444536,,,,,,,,1607.7421785522176,,,,,,66678.09978047367,50.65775446874777,,Medium
C09,Europe,Upper-Middle,,Stable,Agriculture,Fiat,,,,Medium,Medium,ASEAN,Medium,Outflow,2000-02-07,2000,1,,2.2893218746548065,,,,,,,40.0,,41.36027341471161,,,,8.491082582970986,,,,,87168.29651905356,48.46989951948897,,Low
C09,,Upper-Middle,Neutral,Stable,Agriculture,Fiat,,Q1,,Low,,ASEAN,Medium,Neutral,2000-02-08,2000,1,30235.282019441423,,,,,1135414.3270079377,667727.975906011,,40.0,,,,,,,,0.6063073080571159,,23.871304795221217,,,,Medium
,Europe,,,Stable,,Fiat,,,,,Medium,,High,Neutral,,2000,1,29927.90781804162,,,,,,,,40.0,,,,,,,,,,,,,,Low
C09,,Upper-Middle,Deficit,,Agriculture,Fiat,Socialist,Q1,None,,Low,ASEAN,Medium,Neutral,,2000,1,,,,,1.5495373185082313,,,,40.0,,,,,,,,0.6125709116869219,0.6785322432347883,,,,,Low
C09,,,Surplus,Stable,Agriculture,Fiat,Socialist,Q1,None,Medium,Medium,ASEAN,Medium,,2000-02-11,2000,1,,,5.374117043901342,,1.4590376173042,,1141453.6136126015,,,,,53.39865473587235,,1576.3701447375115,,,,,25.149007263000563,,44.68367814804864,54.04488631708269,Medium
C09,,Upper-Middle,Surplus,,,Fiat,,Q1,None,Low,Medium,ASEAN,Medium,Inflow,2000-02-12,2000,1,,,,,,,,58.544665461588615,40.0,,,52.03261108101633,,,,,,,,57487.96589045696,51.67338806549786,,Medium
C09,Europe,Upper-Middle,Surplus,Stable,Agriculture,Fiat,Socialist,Q1,None,Low,Medium,,,,2000-02-13,2000,1,29963.037073900334,,,,,,,,,,,,,,17.30680899839814,,0.5801454919898859,,,,,,Medium
C09,,Upper-Middle,Surplus,Stable,,Fiat,Mixed,Q1,,,Low,,Medium,Outflow,2000-02-14,2000,1,,2.9565533270690167,,4.444028863797978,,1301185.9737961527,1200392.5661356766,,,,,,,,15.029272821794804,38.251090790034205,,,,,,,Low
,Europe,,Surplus,Stable,Agriculture,Fiat,,,None,Low,,,Medium,Outflow,2000-02-15,2000,1,31191.073045669047,3.466135695187793,,,1.4400592936230865,1059352.1415606271,,58.15886909516562,,,,,,,15.45354021210868,37.639728907917096,,,,76338.58017976003,54.3082142271021,,Low
,,Upper-Middle,Surplus,,Agriculture,Fiat,Neoliberal,Q1,None,,,ASEAN,Medium,Inflow,,2000,1,29636.92678557023,,,,,,,,,60.42950378599134,,,,,,,,,23.31842796896082,,,,Medium
C09,Europe,Upper-Middle,Deficit,Stable,Agriculture,Fiat,,Q1,None,Low,,ASEAN,,,2000-02-17,2000,1,,,,,,,,,,,,,,,,44.863210359159474,0.6143410095877683,,,,,,Low
C09,Europe,Upper-Middle,Surplus,Stable,Agriculture,Fiat,Socialist,Q1,,Low,High,,Low,,2000-02-18,2000,1,,2.4208261342278226,6.916230273430099,,,1021144.7928009196,870022.5396785039,,,,41.78108034047627,,,,,,,0.6670909112073278,23.563538430666853,,48.87313655829499,,Medium
,Europe,,Neutral,Stable,Agriculture,Fiat,,,None,Medium,Low,ASEAN,Medium,,2000-02-19,2000,1,,,,4.286467973069727,,,,62.48201226066964,,,,,37.82085000682744,1600.148762973768,,,,,,,,,Low
C09,,Upper-Middle,Deficit,Stable,Agriculture,Fiat,Mixed,Q1,None,Medium,,ASEAN,High,Neutral,2000-02-20,2000,1,,,4.734520245268548,,,,,46.76531841518113,,,,,,,,,,,27.203174220437894,,49.54866633993557,,Low
C09,Europe,Upper-Middle,,Stable,Agriculture,Fiat,Neoliberal,Q1,None,Medium,Medium,ASEAN,,Inflow,2000-02-21,2000,1,,,,,,,,,40.0,,41.60464405797901,,,,,,,,,74433.15351975398,,,Low
,Europe,Upper-Middle,Surplus,Stable,Agriculture,,Mixed,Q1,None,Medium,Low,ASEAN,High,Inflow,2000-02-22,2000,1,,,,,,1000286.2166953149,,,,60.68268141004855,41.11455844744785,,,,,,0.5928449126150885,,,,52.01352656305449,48.39153977537581,Low
C09,,Upper-Middle,Surplus,Stable,Agriculture,Fiat,,Q1,,Medium,Low,ASEAN,Low,Neutral,2000-02-23,2000,1,,,,,1.456261499473683,,,,,,41.49106484413792,,,,14.877535671586024,,,0.6650700368158439,22.651816476478498,,,,Low
C09,Europe,Upper-Middle,Surplus,Stable,,Fiat,,Q1,None,Medium,,,Low,Outflow,2000-02-24,2000,1,,,,,,,,,40.0,,,,,,,,,,,55475.31926744824,53.17835130893023,,Medium
C09,Europe,Upper-Middle,Deficit,,Agriculture,,Keynesian,Q1,None,Medium,,ASEAN,Low,Outflow,2000-02-25,2000,1,,3.24988833679751,,5.150369452979237,,,,,,,,,46.02008240542987,,6.933890929785787,,,0.6390578359843255,,,47.09262300036549,,Low
C09,,,Deficit,Stable,Agriculture,,,Q1,,Medium,High,,Medium,Outflow,,2000,1,,1.584934795864701,,4.062883351408496,,,1103255.5445102446,,,61.66533411159152,,,,1640.0678427482735,,,,0.6449715172600888,,70607.31291313082,,,Low
C09,,Upper-Middle,Surplus,Stable,Agriculture,,,,,Medium,,ASEAN,,,,2000,1,,,,,,860603.3818913795,1041402.7621987604,,,,,53.02427650368538,,,,,,,,81872.31462315732,,,Medium
C09,Europe,Upper-Middle,Surplus,,Agriculture,Fiat,Socialist,,,,Medium,ASEAN,,,2000-02-28,2000,1,,,,4.523665037692402,,1039623.414323216,,62.38754855228295,,,,,,,,39.69580211812461,,0.64928726428772,,61817.72019648909,,52.899689624398185,Low
C09,Europe,Upper-Middle,Surplus,Stable,Agriculture,Fiat,Neoliberal,Q1,None,Medium,,ASEAN,Medium,,,2000,1,29709.67895777061,3.31433827279685,,,1.614471457309641,,959684.4475452822,59.37036955995539,,58.170040850400895,,,,,6.838577232746888,,0.571929287003957,,,,,,Medium
,,,Deficit,Stable,Agriculture,Fiat,Socialist,Q1,,,Low,ASEAN,,Inflow,,2000,1,,3.217701810604621,,4.577683831262825,1.4790902972854485,1094149.2671447962,,,,56.991628763968016,,,,,,,0.6310965509639226,,,58439.17412460633,,,Medium
C09,Europe,Upper-Middle,Surplus,Stable,Agriculture,Fiat,Socialist,,None,Low,,ASEAN,High,Inflow,,2000,1,29738.876567605155,,6.954733804951433,,1.6418532726948472,,,,,,41.44740577308142,,,,8.45154806696647,35.429858960019,,0.6553602104169132,,,,,Low
C09,Europe,Upper-Middle,Deficit,,,Fiat,Neoliberal,Q1,None,,,ASEAN,,,2000-03-03,2000,1,,,,3.539354210216358,,,,74.14489743018882,40.0,,,,,1605.3022244753615,,,,,,,,,Medium
C09,Europe,Upper-Middle,Neutral,,,Fiat,Mixed,Q1,,Medium,Medium,ASEAN,Medium,Inflow,2000-03-04,2000,1,,2.386734220410042,,,,1104021.4188912185,,66.74596339604719,,57.324757206590384,,,41.2829176898839,,13.453385268996843,,0.6021330976814374,,,,53.64025400692042,53.440254099253785,Low
C09,,,,Stable,Agriculture,Fiat,,Q1,,Low,Medium,ASEAN,Medium,Neutral,2000-03-05,2000,1,30650.973845458186,,5.040272729213619,,,1064485.135661968,832879.3098309328,53.84318687944353,,,41.12563651002068,,36.88734891434942,,,,,,,71084.212166718,,,Low
,,Upper-Middle,Surplus,Stable,Agriculture,Fiat,Neoliberal,Q1,None,Low,Medium,ASEAN,Low,Neutral,,2000,1,,,,4.98011394879172,,,,,,,,,,,16.895406334937647,,,,22.62621358377019,53159.97104274626,,,Medium
C09,,,Deficit,Stable,Agriculture,Fiat,Keynesian,,None,Medium,Low,ASEAN,Low,Outflow,,2000,1,,,,,,962898.3318839252,1046745.7181781336,,,,,53.591378295596094,34.34050507522325,,,,0.6490136232433382,,,,,,Low
C09,Europe,,Deficit,Stable,Agriculture,Fiat,,Q1,None,Medium,Medium,ASEAN,Low,,,2000,1,30726.805366585013,2.992160484677346,,,,1129572.6739686758,,,40.0,60.89194683996942,,,,,18.923194255540388,,,,,,,,Low
C09,Europe,Upper-Middle,Surplus,Stable,Agriculture,,,Q1,,,High,ASEAN,,,2000-03-09,2000,1,,,,,,1234787.1790525226,,,,60.677597983206745,,,,,,,,,,60908.371336302494,,50.57354369814765,Low
C09,,,Deficit,,Agriculture,,Mixed,Q1,,Low,Medium,ASEAN,Medium,Inflow,2000-03-10,2000,1,,,,,1.5496604681021364,,,,,60.59409672862844,,,38.18289669810689,,9.413820907638865,,,,,,,,Medium
,,,Surplus,Stable,Agriculture,,Neoliberal,,,Low,Low,,High,Neutral,2000-03-11,2000,1,,,,5.334254175767217,,,,,,61.23071721306602,,58.97669104489141,,,,,,,,,51.35956021453696,,Low
,Europe,,,Stable,,Fiat,Mixed,,,,,,Low,Neutral,2000-03-12,2000,1,,,,,,,1003979.7596265042,56.07471709231058,,,,,,,,35.35530558642769,,,,,,,Low
C09,,Upper-Middle,,Stable,Agriculture,,Mixed,Q1,None,Medium,Low,ASEAN,Medium,Neutral,2000-03-13,2000,1,30496.30297710908,,,,1.6965818306724685,1041368.2057361496,1150744.4256085963,,,,,,47.11708527468382,1551.3246185604098,,33.960637607576615,,,,,,,Low
,Europe,Upper-Middle,Surplus,,Agriculture,,Socialist,Q1,InflationShock,Low,Low,ASEAN,Medium,,2000-03-14,2000,1,31407.66069928134,,7.557367208332243,5.711518001811752,1.430851870371299,,,,,,,,,,8.756081123252244,40.632826707482806,,,,,,,Low
C09,Europe,Upper-Middle,Deficit,Stable,Agriculture,,Neoliberal,Q1,None,Medium,Medium,ASEAN,High,,2000-03-15,2000,1,31365.65370337191,3.384605118704018,,,,,1210782.1687145317,,,,,,,,,,,,,,,54.66154974142648,Low
C09,Europe,Upper-Middle,Surplus,Stable,Agriculture,Fiat,Neoliberal,Q1,,Medium,Medium,,Low,Neutral,,2000,1,30238.15507512683,1.5576493057927894,,,1.4861979026528638,,,,,,,,,,6.549356040531343,,,,,,,,Medium
,Europe,Upper-Middle,Surplus,Stable,Agriculture,Fiat,,Q1,,Medium,Medium,ASEAN,High,,2000-03-17,2000,1,31414.35996827635,,,,,,1215265.7335901735,,,,,,40.526820616504274,,,27.88890987089516,,0.6483137560748189,23.415083695458584,,,,Medium
C09,,Upper-Middle,,Stable,Agriculture,,,,None,Low,,ASEAN,Low,Outflow,2000-03-18,2000,1,,,,,,,,61.68662221289684,,,,,,,5.447535988667304,,0.5990074507996358,0.6745358706714721,,,,,Low
,,Upper-Middle,,Stable,Agriculture,Fiat,,Q1,None,,Medium,ASEAN,,Inflow,2000-03-19,2000,1,28565.97396292644,,,,,1188121.1866643557,929000.96298762,54.82964113098251,,,,,46.76974539311056,,,,,,,,53.72520345808522,52.9909409703462,Low
,Europe,Upper-Middle,Deficit,Stable,Agriculture,,Neoliberal,Q1,None,Medium,Medium,ASEAN,Medium,Inflow,,2000,1,,,,4.939529424914442,1.485861327559852,,1161697.891517629,54.34156002400895,,,,54.28398050755542,,,,29.15515208540644,,0.6074943155977044,,77772.0885328873,,,Medium
C09,,Upper-Middle,Surplus,Stable,,Fiat,,Q1,,,,,,Inflow,,2000,1,,,,,,,929800.1702580664,73.10153568651754,,60.42356882284248,,,,,10.491778264637622,,,,,,51.22702082367883,,Medium
C09,Europe,Upper-Middle,,Stable,Agriculture,Fiat,,Q1,None,,,ASEAN,Medium,Neutral,2000-03-22,2000,1,,2.9955278746958083,,4.302384163984272,,1167803.1966971825,,,,61.21616380231104,,,,1544.3495305757292,2.873506588106796,,,,,,57.12137045001832,,Medium
C09,,Upper-Middle,Surplus,Stable,Agriculture,Fiat,,Q1,None,Low,,ASEAN,Medium,Inflow,2000-03-23,2000,1,,,6.547973460016217,4.778113245667123,,,,57.87576388176639,,60.51686040380876,41.79101664623222,,,,,,0.598796837246224,,25.727496366828376,42163.43679479887,47.94604560964059,49.02278465151642,Low
,Europe,,Deficit,Stable,Agriculture,Fiat,,Q1,None,Medium,High,,Medium,Neutral,2000-03-24,2000,1,,,,3.691109855950572,,,,,,,41.66061042404441,,,,16.100722326628812,,0.6315038993216494,,,,48.8389338559281,,High
,Europe,Upper-Middle,Surplus,Stable,Agriculture,,,Q1,None,Medium,Low,,Medium,,,2000,1,,,,2.9630098316038977,,1048454.263015938,,,40.0,,,,36.86966486039695,,,,,,,66685.2745012798,,,Low
C09,Europe,Upper-Middle,,Stable,Agriculture,Fiat,,,None,Medium,,,,Neutral,,2000,1,,,,,,,,,,,,,,,12.851631802023649,,,,,,52.59808173444933,50.76948203225496,Low
C09,Europe,Upper-Middle,Deficit,Stable,Agriculture,Fiat,Keynesian,Q1,,,Medium,ASEAN,Medium,Neutral,2000-03-27,2000,1,,,,,,,,61.373712605018326,40.0,,41.50097034994996,,,,,,,,,,,,Low
C09,,Upper-Middle,Surplus,Stable,Agriculture,Fiat,Socialist,Q1,None,,Low,ASEAN,,Inflow,2000-03-28,2000,1,,3.315206370386513,,,,,,,,,,,,1590.4692624869126,,,,,,,52.97827717094601,,Low
C09,Europe,Upper-Middle,Deficit,,Agriculture,Fiat,Neoliberal,Q1,None,Medium,Low,ASEAN,Low,,2000-03-29,2000,1,,,,5.058051778822356,,,,52.45982296627215,,,,,,,,,,0.6376363400751762,,,,,Medium
,,Upper-Middle,Surplus,,Agriculture,Fiat,,Q1,None,,High,ASEAN,Low,,,2000,1,,2.739822992160589,7.940218826319125,,1.4861080783520075,,,81.04543554787354,,61.54892422629785,,,,1632.6679213021912,,,,,,37011.62811132367,,52.20106668678056,Low
,,,,Stable,Agriculture,Fiat,,Q1,None,Medium,Low,,,Neutral,2000-03-31,2000,1,,,,,,,,,40.0,59.93606840379907,,,,,5.663131667059541,,,0.6447927766841224,,43674.37911478264,,,Medium
C09,,Upper-Middle,,Stable,,,,Q2,None,Medium,Low,,,Inflow,2000-04-01,2000,2,,,,,,,687784.1369750758,,,60.5840842016554,,,,1607.1380117551382,,37.80228090956447,,,,,55.48417661572737,,Low
,,Upper-Middle,,Stable,,Fiat,Neoliberal,Q2,None,Low,,,Medium,,,2000,2,,,,,1.4636123667989158,,1165033.187605104,,40.0,,,53.89049260464975,43.60782976068032,,,,0.6022689489584311,0.6305663641302947,,,,,Medium
,Europe,,Deficit,,Agriculture,Fiat,,Q2,None,Medium,,,Medium,Outflow,2000-04-03,2000,2,29922.843902265056,,5.568931799353713,4.859411565551966,,,,,40.0,57.90669730609425,41.94419288266442,,,1558.6449841349895,8.507125937358396,,,,25.530860103994705,,,52.97608239171317,Low
C09,Europe,,,Stable,Agriculture,Fiat,Mixed,Q2,None,Medium,Low,ASEAN,,Inflow,2000-04-04,2000,2,,,,,,,1003109.1017874564,,,,41.238203254773694,,,,,,,,,,,,Medium
C09,Europe,Upper-Middle,,Stable,Agriculture,,Mixed,Q2,,Low,High,ASEAN,Medium,,2000-04-05,2000,2,,,7.031811997464323,3.622329832424289,,,977880.1518986094,45.09936125906795,,,,55.30636922711073,,,,34.48321397815393,,,,,,,High
C09,,,Surplus,,Agriculture,Fiat,,Q2,,,,ASEAN,High,Inflow,,2000,2,30990.328448771656,2.597808291702534,4.775768859141549,,,1222063.5454953385,940843.7441893189,,,,,,48.00453614787482,,,32.01773272100837,,,,,,,Low
C09,Europe,Upper-Middle,,,Agriculture,Fiat,,Q2,None,Low,Low,ASEAN,Medium,Outflow,,2000,2,,,5.259712902624754,,,1121736.33822626,,,40.0,,,,,,,43.95293282145054,,,25.327806956368907,,52.96418333331855,50.34488742401917,Low
C09,Europe,Upper-Middle,,Stable,Agriculture,Fiat,,,None,Medium,,,,Neutral,2000-04-08,2000,2,30741.2277376391,3.6836184659050506,7.605975443918583,,,,,,,,,57.69357988466764,,,,,,,27.669797690663565,,49.281465076204704,,Low
C09,,Upper-Middle,Deficit,,Agriculture,Fiat,Keynesian,Q2,None,Medium,,ASEAN,Medium,,2000-04-09,2000,2,,,,,,,,51.68295522564453,,,,,,,20.06918362960716,36.686580014123045,,,,,,,Low
,Europe,Upper-Middle,Surplus,Stable,,Fiat,Keynesian,Q2,None,Medium,Medium,,Medium,Outflow,2000-04-10,2000,2,30293.99934646409,,,,,,1198337.2196202883,,40.0,,,,,,,33.57221277334717,,,,,,53.09123471695084,Low
C09,Europe,Upper-Middle,,Stable,Agriculture,Fiat,Neoliberal,Q2,None,,,,Medium,,,2000,2,,,4.099943185155515,4.899005355176327,1.5345919861582191,,,59.35132421697069,,61.81958609593313,,,50.96485823087744,,,41.01418037200298,,,,,,,Low
C09,Europe,Upper-Middle,,Stable,,Fiat,Keynesian,,None,,Low,ASEAN,,Outflow,2000-04-12,2000,2,,2.1907408610392256,5.609373816014768,3.822442865558737,,1338122.5285629018,,,40.0,57.49915933144807,,,53.22814505064595,,,,,,21.393198219392463,,,,Low
C09,Europe,Upper-Middle,Deficit,Stable,Agriculture,Fiat,Keynesian,,None,Medium,Medium,ASEAN,Medium,Outflow,2000-04-13,2000,2,31612.15475772431,,5.985926483645517,4.93292398581766,,,,56.93227687031598,,60.72926563760147,,,,,,,,,,62451.0512507606,,48.29170134190921,Low
C09,Europe,Upper-Middle,Deficit,Stable,Agriculture,Fiat,,,None,Low,Medium,,Low,,2000-04-14,2000,2,,2.96374682112549,,,1.6774394969368769,,,,,,,,,1682.012584130938,,,0.6073329621573351,,,68033.11755846594,57.73398694582868,,Medium
C09,Europe,Upper-Middle,Deficit,Stable,Agriculture,Fiat,Keynesian,,,,Low,ASEAN,High,,2000-04-15,2000,2,30432.11401355142,2.609803717351769,,,,,,54.536212454124914,,,41.72870295343319,,,,16.452203609132297,,,0.6543300393494046,,,,,Low
C09,Europe,Upper-Middle,Neutral,Stable,Agriculture,Fiat,Mixed,Q2,None,Low,Low,ASEAN,,Outflow,,2000,2,,,,,1.522563297472803,,,69.85056389239593,,,,54.22629942871377,,,,,,,26.283491040731874,,,,Medium
