Date,renewable_energy_pct,income_inequality_gini,renewable_energy_pct_MA30,income_inequality_gini_MA30
2000-04-28,15.98,39.64,11.997666666666667,38.955333333333336
2000-04-29,7.17,34.39,11.764,38.50066666666667
2000-04-30,12.38,44.03,11.647666666666668,38.69266666666667
2000-05-01,7.87,38.74,11.47,38.502
2000-05-02,12.1,36.35,11.460666666666667,38.589333333333336
2000-05-03,8.62,38.12,11.467333333333332,38.535999999999994
2000-05-04,6.27,41.92,11.467333333333332,38.44866666666667
2000-05-05,15.16,39.53,11.676333333333334,38.60033333333333
2000-05-06,15.79,38.86,11.672666666666666,38.60166666666667
2000-05-07,12.18,47.67,11.685666666666666,38.961999999999996
2000-05-08,12.73,35.65,11.799333333333333,38.78433333333333
2000-05-09,12.89,36.55,11.764,38.61466666666667
2000-05-10,5.92,41.21,11.597000000000001,38.744
2000-05-11,8.93,40.39,11.559,38.79233333333334
2000-05-12,16.65,29.65,11.796666666666665,38.495666666666665
2000-05-13,15.24,29.5,11.893333333333334,38.297333333333334
2000-05-14,16.34,43.87,11.955000000000002,38.550666666666665
2000-05-15,15.63,41.21,12.085666666666667,38.646
2000-05-16,12.54,37.72,12.153666666666664,38.70333333333333
2000-05-17,15.08,38.12,12.222666666666667,38.79633333333334
2000-05-18,11.83,35.57,12.157333333333334,38.90333333333333
2000-05-19,16.22,40.43,12.240999999999998,38.907333333333334
2000-05-20,7.05,36.2,12.258000000000001,38.869666666666674
2000-05-21,13.63,40.23,12.406666666666666,38.80433333333334
2000-05-22,9.09,41.8,12.183333333333334,38.547000000000004
2000-05-23,6.78,41.6,12.016333333333334,38.53766666666666
2000-05-24,7.05,39.33,11.888333333333332,38.632999999999996
2000-05-25,4.78,32.04,11.581333333333333,38.33500000000001
2000-05-26,8.7,39.68,11.46,38.49666666666666
2000-05-27,12.14,36.75,11.424666666666667,38.55833333333333
2000-05-28,11.56,30.52,11.277333333333333,38.25433333333333
2000-05-29,6.66,33.49,11.260333333333332,38.22433333333333
2000-05-30,13.75,32.48,11.306,37.83933333333333
2000-05-31,10.77,40.98,11.402666666666667,37.913999999999994
2000-06-01,9.87,46.11,11.328333333333335,38.239333333333335
2000-06-02,11.52,40.39,11.425,38.315000000000005
2000-06-03,15.28,34.94,11.725333333333333,38.08233333333333
2000-06-04,11.83,35.49,11.614333333333333,37.94766666666667
2000-06-05,13.2,36.59,11.527999999999999,37.87199999999999
2000-06-06,14.26,39.68,11.597333333333333,37.60566666666667
2000-06-07,10.07,33.1,11.508666666666667,37.52066666666666
2000-06-08,13.24,32.91,11.520333333333333,37.39933333333333
2000-06-09,16.14,40.07,11.860999999999999,37.36133333333333
2000-06-10,15.67,42.23,12.085666666666667,37.422666666666665
2000-06-11,10.34,41.6,11.875333333333334,37.821000000000005
2000-06-12,7.4,41.17,11.614,38.21
2000-06-13,12.42,42.07,11.483333333333333,38.15
2000-06-14,11.05,39.29,11.330666666666666,38.086
2000-06-15,6.23,40.11,11.120333333333333,38.16566666666667
2000-06-16,12.22,46.42,11.025,38.44233333333333
2000-06-17,9.91,36.94,10.961,38.48800000000001
2000-06-18,11.05,34.28,10.788666666666668,38.283
2000-06-19,8.5,36.0,10.837,38.27633333333333
2000-06-20,10.34,28.83,10.727333333333332,37.89633333333333
2000-06-21,11.24,34.04,10.799,37.63766666666666
2000-06-22,11.05,40.66,10.941333333333334,37.60633333333333
2000-06-23,8.62,37.02,10.993666666666666,37.529333333333334
2000-06-24,9.36,32.12,11.146333333333335,37.532
2000-06-25,8.85,34.67,11.151333333333332,37.365
2000-06-26,14.1,33.57,11.216666666666667,37.259
2000-06-27,12.07,34.59,11.233666666666666,37.39466666666667
2000-06-28,10.07,36.43,11.347333333333333,37.492666666666665
2000-06-29,14.42,35.73,11.369666666666667,37.601
2000-06-30,12.18,41.8,11.416666666666666,37.62833333333334
2000-07-01,11.99,44.66,11.487333333333334,37.58
2000-07-02,15.67,44.07,11.625666666666666,37.702666666666666
2000-07-03,13.2,38.04,11.556333333333333,37.806000000000004
2000-07-04,12.65,25.89,11.583666666666666,37.486
2000-07-05,10.93,36.47,11.508000000000001,37.482
2000-07-06,16.26,38.7,11.574666666666667,37.449333333333335
2000-07-07,14.85,36.35,11.734000000000002,37.55766666666667
2000-07-08,8.77,43.56,11.585,37.912666666666674
2000-07-09,8.58,37.96,11.333,37.842333333333336
2000-07-10,7.99,37.84,11.077,37.696000000000005
2000-07-11,14.53,35.06,11.216666666666667,37.477999999999994
2000-07-12,13.28,34.08,11.412666666666667,37.24166666666667
2000-07-13,12.3,38.47,11.408666666666667,37.12166666666666
2000-07-14,11.36,37.69,11.419,37.068333333333335
2000-07-15,12.26,40.19,11.620000000000001,37.071000000000005
2000-07-16,13.36,37.65,11.657999999999998,36.778666666666666
2000-07-17,10.85,35.33,11.689333333333334,36.725
2000-07-18,11.16,38.31,11.693000000000001,36.85933333333333
2000-07-19,18.29,43.56,12.019333333333332,37.11133333333333
2000-07-20,16.34,43.09,12.219333333333335,37.586666666666666
2000-07-21,15.79,39.49,12.371,37.76833333333333
2000-07-22,14.73,37.61,12.493666666666666,37.666666666666664
2000-07-23,9.17,41.29,12.512,37.809
2000-07-24,11.01,41.21,12.567,38.112
2000-07-25,11.52,37.88,12.656,38.219
2000-07-26,12.93,35.92,12.616999999999999,38.297333333333334
2000-07-27,11.36,37.57,12.593333333333334,38.39666666666666
2000-07-28,12.5,36.98,12.674333333333333,38.415
2000-07-29,12.22,36.59,12.600999999999999,38.44366666666667
2000-07-30,12.73,32.83,12.619333333333334,38.144666666666666
2000-07-31,10.73,42.15,12.577333333333334,38.06100000000001
2000-08-01,13.24,45.87,12.496333333333332,38.121
2000-08-02,15.98,40.58,12.589,38.20566666666666
2000-08-03,15.94,39.37,12.698666666666666,38.655
2000-08-04,10.15,35.92,12.672666666666666,38.63666666666666
2000-08-05,14.85,40.07,12.625666666666666,38.68233333333333
2000-08-06,11.24,29.77,12.505333333333333,38.463
2000-08-07,11.44,38.51,12.594333333333333,38.294666666666664
2000-08-08,14.22,37.1,12.782333333333334,38.266
2000-08-09,12.3,39.76,12.925999999999998,38.33
2000-08-10,10.66,40.11,12.797,38.498333333333335
2000-08-11,11.09,31.65,12.723999999999998,38.41733333333333
2000-08-12,11.28,43.84,12.69,38.596333333333334
2000-08-13,12.73,42.07,12.735666666666669,38.742333333333335
2000-08-14,11.95,41.8,12.725333333333333,38.796
2000-08-15,17.75,40.78,12.871666666666668,38.900333333333336
2000-08-16,11.52,30.83,12.894,38.75033333333333
2000-08-17,8.74,32.4,12.813333333333333,38.55333333333333
2000-08-18,15.04,38.39,12.705000000000002,38.381
2000-08-19,11.6,35.02,12.546999999999999,38.112
2000-08-20,17.16,43.21,12.592666666666668,38.236000000000004
2000-08-21,19.39,40.82,12.748,38.342999999999996
2000-08-22,10.97,35.14,12.807999999999998,38.138000000000005
2000-08-23,12.77,37.06,12.866666666666667,37.99966666666667
2000-08-24,11.48,39.76,12.865333333333332,38.062333333333335
2000-08-25,11.56,40.0,12.819666666666667,38.19833333333334
2000-08-26,13.4,39.1,12.887666666666666,38.24933333333333
2000-08-27,8.7,41.76,12.761,38.40866666666667
2000-08-28,11.4,38.31,12.733666666666666,38.466
2000-08-29,13.71,40.47,12.766333333333334,38.720666666666666
2000-08-30,14.96,38.94,12.907333333333332,38.61366666666666
2000-08-31,13.63,36.86,12.920333333333334,38.31333333333334
2000-09-01,11.44,38.7,12.769,38.25066666666667
2000-09-02,11.32,43.25,12.615,38.379999999999995
2000-09-03,18.18,40.31,12.882666666666665,38.52633333333334
2000-09-04,19.2,40.62,13.027666666666669,38.544666666666664
2000-09-05,7.25,37.22,12.894666666666668,38.793
2000-09-06,11.75,29.3,12.905,38.486
2000-09-07,9.6,36.86,12.751,38.478
2000-09-08,13.55,31.3,12.792666666666667,38.196000000000005
2000-09-09,10.38,31.89,12.783333333333333,37.922
2000-09-10,13.91,32.79,12.877333333333334,37.96000000000001
2000-09-11,17.43,35.26,13.082333333333333,37.674
2000-09-12,11.44,36.27,13.039333333333332,37.48066666666667
2000-09-13,13.44,39.21,13.088999999999999,37.394333333333336
2000-09-14,13.87,37.65,12.959666666666665,37.29
2000-09-15,10.69,35.41,12.931999999999999,37.44266666666667
2000-09-16,14.1,31.46,13.110666666666667,37.41133333333334
2000-09-17,14.57,32.24,13.094999999999999,37.20633333333333
2000-09-18,14.89,40.35,13.204666666666666,37.384
2000-09-19,6.46,38.51,12.848,37.227333333333334
2000-09-20,7.25,35.53,12.443333333333333,37.051
2000-09-21,17.35,33.73,12.656,37.004
2000-09-22,18.61,35.88,12.850666666666665,36.964666666666666
2000-09-23,13.51,35.33,12.918333333333333,36.817
2000-09-24,11.56,31.14,12.918333333333333,36.52166666666666
2000-09-25,8.34,37.76,12.749666666666666,36.477
2000-09-26,12.1,43.84,12.863,36.54633333333334
2000-09-27,18.02,45.99,13.083666666666668,36.80233333333333
2000-09-28,14.34,37.96,13.104666666666667,36.71866666666667
2000-09-29,10.3,35.18,12.949333333333334,36.593333333333334
2000-09-30,12.07,37.14,12.897333333333334,36.602666666666664
2000-10-01,10.73,38.78,12.873666666666669,36.605333333333334
2000-10-02,8.42,31.69,12.777,36.220000000000006
2000-10-03,10.34,40.39,12.515666666666668,36.22266666666666
2000-10-04,7.72,39.17,12.133,36.17433333333334
2000-10-05,7.83,30.79,12.152333333333335,35.96
2000-10-06,17.0,33.65,12.327333333333335,36.105000000000004
2000-10-07,14.34,38.82,12.485333333333333,36.17033333333333
2000-10-08,6.7,42.82,12.257,36.55433333333333
2000-10-09,9.17,42.23,12.216666666666667,36.899
2000-10-10,13.67,43.8,12.208666666666666,37.26599999999999
2000-10-11,7.99,40.86,11.894000000000002,37.452666666666666
2000-10-12,7.25,39.8,11.754333333333335,37.57033333333333
2000-10-13,10.26,36.82,11.648333333333335,37.49066666666666
2000-10-14,10.69,35.84,11.542333333333335,37.43033333333334
2000-10-15,13.44,34.32,11.634000000000002,37.394
2000-10-16,10.26,31.77,11.506,37.40433333333333
2000-10-17,14.02,31.46,11.487666666666666,37.37833333333333
2000-10-18,10.93,36.31,11.355666666666668,37.24366666666666
2000-10-19,6.46,32.51,11.355666666666666,37.04366666666667
2000-10-20,9.95,35.84,11.445666666666666,37.054
2000-10-21,15.12,36.2,11.371333333333334,37.13633333333333
2000-10-22,7.8,38.08,11.011,37.209666666666664
2000-10-23,14.1,37.53,11.030666666666667,37.283
2000-10-24,10.62,33.61,10.999333333333334,37.36533333333333
2000-10-25,5.05,36.04,10.889666666666667,37.308
2000-10-26,8.38,36.67,10.765666666666668,37.068999999999996
2000-10-27,13.16,34.16,10.603666666666665,36.67466666666667
2000-10-28,13.79,38.63,10.585333333333333,36.696999999999996
2000-10-29,14.26,39.84,10.717333333333332,36.85233333333334
2000-10-30,13.44,44.81,10.763,37.108
2000-10-31,14.46,41.72,10.887333333333334,37.206
2000-11-01,12.93,39.45,11.037666666666667,37.464666666666666
2000-11-02,19.9,32.87,11.356333333333334,37.214000000000006
2000-11-03,17.47,34.75,11.681333333333333,37.06666666666667
2000-11-04,9.13,39.6,11.724666666666666,37.36033333333333
2000-11-05,9.56,35.8,11.476666666666665,37.432
2000-11-06,14.42,38.47,11.479333333333333,37.42033333333334
2000-11-07,11.48,37.72,11.638666666666667,37.25033333333333
2000-11-08,10.3,41.01,11.676333333333334,37.209666666666664
2000-11-09,13.28,35.8,11.663333333333332,36.943000000000005
2000-11-10,10.42,39.76,11.744333333333334,36.906333333333336
2000-11-11,8.34,36.67,11.780666666666665,36.802
2000-11-12,14.14,50.18,11.909999999999998,37.24733333333334
2000-11-13,13.67,44.15,12.009333333333332,37.52433333333333
2000-11-14,10.15,40.23,11.899666666666667,37.721333333333334
2000-11-15,13.08,38.74,11.993666666666666,37.95366666666667
2000-11-16,13.28,36.04,11.969,38.10633333333333
2000-11-17,11.01,37.37,11.971666666666666,38.141666666666666
2000-11-18,12.38,33.61,12.169000000000002,38.178333333333335
2000-11-19,10.07,36.2,12.173,38.19033333333333
2000-11-20,12.85,36.98,12.097333333333331,38.21633333333333
2000-11-21,13.32,35.92,12.281333333333333,38.14433333333333
2000-11-22,8.42,41.41,12.092,38.27366666666667
2000-11-23,11.71,40.54,12.128333333333334,38.50466666666667
2000-11-24,14.14,40.19,12.431333333333333,38.64300000000001
2000-11-25,8.19,39.64,12.425,38.742
2000-11-26,11.79,37.14,12.379333333333333,38.84133333333333
2000-11-27,14.53,39.88,12.404,38.883
2000-11-28,13.87,43.13,12.391,38.992666666666665
2000-11-29,11.83,38.19,12.337333333333333,38.772
2000-11-30,19.51,35.53,12.505666666666665,38.565666666666665
2000-12-01,21.98,43.8,12.807333333333334,38.71066666666666
2000-12-02,8.38,44.78,12.423333333333334,39.10766666666667
2000-12-03,8.58,35.92,12.127,39.14666666666667
2000-12-04,14.85,36.59,12.317666666666668,39.04633333333334
2000-12-05,16.41,41.41,12.546,39.233333333333334
2000-12-06,16.92,44.7,12.629333333333333,39.440999999999995
2000-12-07,18.41,36.71,12.860333333333333,39.407333333333334
2000-12-08,11.13,41.99,12.888,39.440000000000005
2000-12-09,17.0,42.43,13.012,39.660999999999994
2000-12-10,13.01,36.31,13.098333333333333,39.546
2000-12-11,8.3,39.68,13.097000000000001,39.64633333333334
2000-12-12,14.46,40.86,13.107666666666667,39.33566666666666
2000-12-13,12.89,40.23,13.081666666666667,39.205
2000-12-14,12.97,41.96,13.175666666666666,39.26266666666666
2000-12-15,12.54,36.12,13.157666666666668,39.175333333333334
2001-01-18,10.26,35.84,13.057,39.16866666666667
2001-01-19,14.14,33.45,13.161333333333335,39.038000000000004
2001-01-20,5.37,31.53,12.927666666666665,38.968666666666664
2001-01-21,15.0,35.96,13.092,38.960666666666675
2001-01-22,17.47,37.22,13.246,38.96866666666667
2001-01-23,7.36,28.71,13.047333333333334,38.72833333333333
2001-01-24,6.27,40.11,12.975666666666667,38.684999999999995
2001-01-25,8.27,44.23,12.860999999999999,38.808
2001-01-26,3.76,39.68,12.514999999999999,38.791000000000004
2001-01-27,8.5,40.94,12.525333333333332,38.83433333333333
2001-01-28,9.95,33.14,12.464,38.701
2001-01-29,17.51,35.1,12.563333333333333,38.541666666666664
2001-01-30,11.67,41.8,12.49,38.49733333333333
2001-01-31,5.95,39.57,12.294,38.54333333333334
2001-02-01,14.14,40.27,12.115000000000002,38.70133333333333
2001-02-02,10.85,38.19,11.744,38.51433333333333
2001-02-03,7.91,42.19,11.728333333333333,38.428
2001-02-04,11.4,38.43,11.822333333333335,38.51166666666666
2001-02-05,11.2,36.9,11.700666666666667,38.522000000000006
2001-02-06,8.34,33.81,11.431666666666668,38.26866666666667
2001-02-07,9.64,35.8,11.189,37.972
2001-02-08,8.89,36.59,10.871666666666666,37.967999999999996
2001-02-09,9.48,26.25,10.816666666666666,37.443333333333335
2001-02-10,14.1,25.0,10.72,36.86233333333333
2001-02-11,12.03,32.12,10.687333333333333,36.72266666666667
2001-02-12,10.97,34.94,10.776333333333334,36.56466666666667
2001-02-13,15.0,38.7,10.794333333333334,36.492666666666665
2001-02-14,13.75,34.12,10.823000000000002,36.289
2001-02-15,10.62,32.63,10.744666666666665,35.977999999999994
2001-02-16,13.36,41.09,10.771999999999998,36.14366666666667
2001-02-17,8.89,40.54,10.726333333333333,36.300333333333334
2001-02-18,10.81,37.53,10.615333333333332,36.43633333333333
2001-02-19,9.52,41.33,10.753666666666668,36.763
2001-02-20,5.88,37.72,10.449666666666667,36.821666666666665
2001-02-21,14.81,34.55,10.361,36.73266666666666
2001-02-22,10.85,38.04,10.477333333333332,37.043666666666674
2001-02-23,10.42,42.5,10.615666666666666,37.123333333333335
2001-02-24,11.71,48.3,10.730333333333332,37.259
2001-02-25,13.28,43.25,11.047666666666666,37.37800000000001
2001-02-26,11.95,41.01,11.162666666666667,37.38033333333333
2001-02-27,13.48,46.46,11.280333333333335,37.824333333333335
2001-02-28,14.3,44.54,11.173333333333336,38.139
2001-03-01,9.32,43.6,11.095,38.199
2001-03-02,6.82,45.32,11.124,38.39066666666667
2001-03-03,17.0,48.03,11.219333333333333,38.64933333333333
2001-03-04,9.09,42.54,11.160666666666666,38.794333333333334
2001-03-05,14.85,38.66,11.392,38.67666666666666
2001-03-06,14.81,37.69,11.505666666666666,38.652
2001-03-07,11.09,38.43,11.502,38.702999999999996
2001-03-08,6.07,37.33,11.426333333333332,38.82033333333333
2001-03-09,7.91,31.73,11.368666666666666,38.684666666666665
2001-03-10,10.89,27.74,11.435333333333334,38.38966666666667
2001-03-11,11.24,26.29,11.494,38.391
2001-03-12,7.68,40.15,11.28,38.896
2001-03-13,9.09,37.45,11.181999999999999,39.07366666666667
2001-03-14,7.09,32.32,11.052666666666665,38.98633333333333
2001-03-15,12.03,38.08,10.953666666666665,38.96566666666667
2001-03-16,11.48,34.51,10.877999999999998,38.97866666666666
2001-03-17,7.4,36.78,10.770666666666667,39.117
2001-03-18,11.63,32.4,10.713,38.82733333333333
2001-03-19,10.81,33.14,10.777,38.580666666666666
2001-03-20,12.77,30.79,10.842333333333334,38.356
2001-03-21,7.56,40.23,10.777,38.31933333333334
2001-03-22,15.0,41.6,11.081,38.44866666666667
2001-03-23,16.37,42.39,11.133000000000001,38.71000000000001
2001-03-24,12.85,45.79,11.199666666666667,38.968333333333334
2001-03-25,10.81,46.62,11.212666666666667,39.105666666666664
2001-03-26,11.36,44.03,11.201,38.96333333333333
2001-03-27,10.15,35.1,11.096666666666666,38.69166666666667
2001-03-28,11.6,34.63,11.085,38.479
2001-03-29,14.3,38.08,11.112333333333334,38.199666666666666
2001-03-30,7.8,41.09,10.895666666666667,38.084666666666664
2001-03-31,16.57,42.54,11.137333333333334,38.04933333333334
2001-04-01,18.96,38.7,11.542,37.82866666666666
2001-04-02,11.63,33.65,11.363,37.349333333333334
2001-04-03,12.26,31.77,11.468666666666667,36.99033333333333
2001-04-04,16.34,33.53,11.518333333333334,36.81933333333334
2001-04-05,12.14,35.33,11.429333333333334,36.74066666666667
2001-04-06,8.11,38.08,11.330000000000002,36.729
2001-04-07,10.22,43.09,11.468333333333334,36.92100000000001
2001-04-08,10.03,32.32,11.539,36.940666666666665
2001-04-09,9.21,34.43,11.483,37.16366666666667
2001-04-10,7.8,34.71,11.368333333333334,37.44433333333334
2001-04-11,11.67,37.49,11.501333333333333,37.35566666666667
2001-04-12,5.8,49.24,11.391666666666667,37.748666666666665
2001-04-13,11.05,39.45,11.523666666666665,37.98633333333333
2001-04-14,11.87,40.54,11.518333333333334,38.06833333333334
2001-04-15,15.04,45.09,11.637,38.42100000000001
2001-04-16,17.12,32.98,11.961000000000002,38.29433333333334
2001-04-17,14.57,33.14,12.059000000000001,38.318999999999996
2001-04-18,11.67,34.98,12.087666666666669,38.380333333333326
2001-04-19,4.9,38.63,11.825333333333333,38.641666666666666
2001-04-20,10.22,41.21,11.914,38.67433333333334
2001-04-21,12.14,31.22,11.818666666666667,38.32833333333333
2001-04-22,14.06,34.75,11.741666666666667,38.07366666666667
2001-04-23,14.14,43.48,11.784666666666668,37.99666666666666
2001-04-24,8.19,45.75,11.697333333333335,37.967666666666666
2001-04-25,10.93,43.33,11.683,37.94433333333334
2001-04-26,16.3,39.64,11.888000000000002,38.095666666666666
2001-04-27,13.28,39.06,11.943999999999999,38.24333333333334
2001-04-28,13.59,35.41,11.920333333333334,38.15433333333333
2001-04-29,13.79,39.6,12.12,38.10466666666667
2001-04-30,5.88,38.0,11.763666666666666,37.95333333333334
2001-05-01,15.71,37.25,11.655333333333335,37.905
2001-05-02,16.02,47.4,11.801666666666668,38.36333333333333
2001-05-03,16.41,39.37,11.940000000000001,38.61666666666667
2001-05-04,15.24,39.84,11.903333333333332,38.827
2001-05-05,10.42,34.86,11.846,38.81133333333333
2001-05-06,5.41,41.29,11.756,38.91833333333334
2001-05-07,3.6,39.45,11.535333333333334,38.797
2001-05-08,6.23,41.76,11.408666666666667,39.111666666666665
2001-05-09,9.25,39.84,11.41,39.292
2001-05-10,9.87,37.06,11.479000000000001,39.37033333333333
2001-05-11,13.36,41.17,11.535333333333334,39.493
2001-05-12,20.92,37.61,12.039333333333333,39.10533333333333
2001-05-13,18.25,38.74,12.279333333333334,39.08166666666667
2001-05-14,16.1,34.79,12.420333333333334,38.88999999999999
2001-05-15,12.46,40.66,12.334333333333332,38.742333333333335
2001-05-16,8.66,41.68,12.052333333333333,39.032333333333334
2001-05-17,13.48,36.98,12.016,39.16033333333334
2001-05-18,17.12,33.77,12.197666666666667,39.120000000000005
2001-05-19,11.91,38.94,12.431333333333333,39.130333333333326
2001-05-20,13.79,30.4,12.550333333333333,38.769999999999996
2001-05-21,10.89,31.97,12.508666666666667,38.795
2001-05-22,10.42,39.21,12.387333333333334,38.943666666666665
2001-05-23,13.67,39.29,12.371666666666666,38.804
2001-05-24,9.95,40.0,12.430333333333333,38.61233333333334
2001-05-25,11.2,32.2,12.439333333333334,38.24133333333334
2001-05-26,13.28,30.63,12.338666666666665,37.941
2001-05-27,10.26,38.86,12.238,37.934333333333335
2001-05-28,17.39,43.17,12.364666666666666,38.193
2001-05-29,16.65,38.74,12.46,38.164333333333325
2001-05-30,10.42,38.59,12.611333333333334,38.184
2001-05-31,12.07,41.49,12.49,38.32533333333333
2001-06-01,15.43,39.13,12.470333333333334,38.04966666666667
2001-06-02,15.12,37.88,12.427333333333333,38.0
2001-06-03,15.0,37.88,12.419333333333334,37.934666666666665
2001-06-04,12.93,38.39,12.503000000000002,38.05233333333334
2001-06-05,9.72,33.34,12.646666666666667,37.78733333333333
2001-06-06,10.89,33.81,12.889666666666667,37.599333333333334
2001-06-07,12.22,36.82,13.089333333333334,37.43466666666667
2001-06-08,17.31,40.51,13.358,37.457
2001-06-09,13.28,41.41,13.471666666666666,37.602
2001-06-10,11.01,37.18,13.393333333333333,37.469
2001-06-11,12.5,36.59,13.112666666666666,37.434999999999995
