Date,debt_gdp_ratio,debt_gdp_ratio_MA30
2000-01-27,52.54,60.45133333333333
2000-01-27,54.18,60.449
2000-01-27,53.22,60.333999999999996
2000-01-27,55.78,60.25666666666667
2000-01-27,57.6,60.201
2000-01-27,59.42,60.166666666666664
2000-01-28,62.66,60.00066666666667
2000-01-28,65.79,59.98766666666667
2000-01-28,67.5,60.080333333333336
2000-01-28,69.21,60.27866666666667
2000-01-28,70.67,60.63366666666666
2000-01-28,68.39,61.108333333333334
2000-01-28,66.89,61.43566666666667
2000-01-28,63.97,61.857
2000-01-28,61.05,62.22966666666667
2000-01-28,69.85,62.498000000000005
2000-01-29,45.92,62.00066666666667
2000-01-29,47.06,61.28966666666667
2000-01-29,46.63,60.57633333333333
2000-01-29,46.2,59.861666666666665
2000-01-29,46.99,59.18733333333333
2000-01-29,48.66,58.595000000000006
2000-01-29,50.37,58.09633333333333
2000-01-29,52.04,57.691333333333326
2000-01-29,53.75,57.380333333333326
2000-01-29,55.93,57.17999999999999
2000-01-29,59.27,57.322333333333326
2000-01-30,52.15,57.275999999999996
2000-01-30,51.58,57.05766666666667
2000-01-30,51.01,56.876
2000-01-30,50.48,56.80733333333333
2000-01-30,49.94,56.666000000000004
2000-01-30,49.48,56.541333333333334
2000-01-30,48.98,56.31466666666667
2000-01-30,48.48,56.01066666666667
2000-01-30,48.02,55.63066666666667
2000-01-30,47.52,55.126
2000-01-31,58.21,54.873333333333335
2000-01-31,57.81,54.550333333333334
2000-01-31,57.14,54.147999999999996
2000-01-31,56.46,53.67433333333334
2000-01-31,55.82,53.25533333333333
2000-01-31,54.57,52.84466666666666
2000-01-31,53.97,52.51133333333334
2000-01-31,53.36,52.254999999999995
2000-01-31,52.76,51.68533333333333
2000-01-31,55.21,51.995
2000-02-01,59.38,52.40566666666667
2000-02-01,58.56,52.803333333333335
2000-02-01,58.88,53.226
2000-02-01,59.24,53.63433333333333
2000-02-01,59.52,53.99633333333333
2000-02-01,59.52,54.30133333333333
2000-02-01,59.24,54.541333333333334
2000-02-01,59.1,54.71966666666667
2000-02-01,58.95,54.82033333333334
2000-02-01,58.77,54.80366666666667
2000-02-02,57.17,54.971
2000-02-02,58.03,55.18600000000001
2000-02-02,56.78,55.37833333333334
2000-02-02,56.96,55.59433333333334
2000-02-02,57.39,55.842666666666666
2000-02-02,58.56,56.14533333333333
2000-02-02,57.81,56.43966666666667
2000-02-02,58.21,56.763999999999996
2000-02-02,58.38,57.10933333333333
2000-02-02,57.6,57.44533333333333
2000-02-03,55.46,57.35366666666666
2000-02-03,55.25,57.26833333333333
2000-02-03,55.25,57.205333333333336
2000-02-03,55.36,57.168666666666674
2000-02-03,55.64,57.16266666666666
2000-02-03,55.36,57.189
2000-02-03,55.96,57.255333333333326
2000-02-03,56.18,57.349333333333334
2000-02-03,56.35,57.46900000000001
2000-02-03,56.57,57.51433333333333
2000-02-03,55.82,57.39566666666666
2000-02-04,57.81,57.370666666666665
2000-02-04,57.28,57.31733333333334
2000-02-04,58.88,57.30533333333334
2000-02-04,58.35,57.26633333333334
2000-02-04,56.75,57.17400000000001
2000-02-04,55.85,57.06100000000001
2000-02-04,56.07,56.96
2000-02-04,55.5,56.845
2000-02-04,56.28,56.76199999999999
2000-02-04,55.64,56.711000000000006
2000-02-05,59.38,56.75599999999999
2000-02-05,60.16,56.86866666666666
2000-02-05,60.98,57.00266666666666
2000-02-05,61.8,57.14966666666667
2000-02-05,62.62,57.285000000000004
2000-02-05,63.4,57.47133333333333
2000-02-05,64.19,57.67066666666667
2000-02-05,64.97,57.89033333333334
2000-02-05,65.79,58.163333333333334
2000-02-05,66.57,58.53366666666667
2000-02-06,66.5,58.90866666666667
2000-02-06,61.55,59.11866666666666
2000-02-06,63.44,59.388
2000-02-06,64.97,59.699
2000-02-06,68.03,60.12133333333333
2000-02-06,69.6,60.576
2000-02-06,69.46,61.01866666666667
2000-02-06,68.82,61.434333333333335
2000-02-06,68.07,61.81766666666667
2000-02-06,67.32,62.201
2000-02-07,58.49,62.22366666666667
2000-02-07,55.43,62.162
2000-02-07,52.44,61.94733333333333
2000-02-07,50.87,61.698
2000-02-07,49.34,61.451
2000-02-07,47.81,61.183
2000-02-07,46.84,60.87533333333333
2000-02-07,47.56,60.61066666666667
2000-02-07,48.48,60.35066666666667
2000-02-07,50.19,60.169
2000-02-08,62.3,60.266333333333336
2000-02-08,61.37,60.306666666666665
2000-02-08,63.83,60.401666666666664
2000-02-08,63.08,60.44433333333333
2000-02-08,60.09,60.36
2000-02-08,58.85,60.208333333333336
2000-02-08,57.6,59.98866666666666
2000-02-08,56.32,59.70033333333333
2000-02-08,55.07,59.342999999999996
2000-02-08,53.72,58.91466666666667
2000-02-08,51.97,58.43033333333334
2000-02-09,53.72,58.16933333333334
2000-02-09,55.46,57.90333333333333
2000-02-09,57.49,57.653999999999996
2000-02-09,59.49,57.36933333333333
2000-02-09,60.95,57.080999999999996
2000-02-09,61.94,56.830333333333336
2000-02-09,63.01,56.63666666666666
2000-02-09,64.01,56.501333333333335
2000-02-09,64.72,56.41466666666667
2000-02-09,64.44,56.61300000000001
2000-02-10,50.62,56.452666666666666
2000-02-10,50.26,56.379999999999995
2000-02-10,49.87,56.34666666666667
2000-02-10,49.48,56.35133333333333
2000-02-10,49.09,56.394
2000-02-10,48.87,56.461666666666666
2000-02-10,49.66,56.531666666666666
2000-02-10,50.66,56.60433333333334
2000-02-10,51.65,56.653
2000-02-10,52.69,56.33266666666667
2000-02-11,55.61,56.14066666666666
2000-02-11,54.39,55.826
2000-02-11,53.36,55.501999999999995
2000-02-11,53.04,55.267
2000-02-11,52.72,55.062666666666665
2000-02-11,52.04,54.87733333333334
2000-02-11,51.69,54.72299999999999
2000-02-11,51.33,54.598333333333336
2000-02-11,50.98,54.507
2000-02-11,52.4,54.52133333333333
2000-02-12,66.65,54.95233333333333
2000-02-12,70.46,55.452333333333335
2000-02-12,69.39,55.849000000000004
2000-02-12,68.28,56.142
2000-02-12,70.78,56.46966666666666
2000-02-12,64.51,56.55533333333333
2000-02-12,60.56,56.47366666666667
2000-02-12,56.85,56.235
2000-02-12,62.34,56.15566666666666
2000-02-12,59.31,55.98466666666666
2000-02-12,58.1,56.234
2000-02-13,69.74,56.88333333333333
2000-02-13,68.71,57.51133333333333
2000-02-13,67.29,58.105000000000004
2000-02-13,65.22,58.64266666666666
2000-02-13,63.16,59.11900000000001
2000-02-13,61.34,59.50833333333333
2000-02-13,60.24,59.827666666666666
2000-02-13,59.2,60.07933333333334
2000-02-13,58.17,60.26199999999999
2000-02-13,57.14,60.313
2000-02-14,57.96,60.432
2000-02-14,58.77,60.61233333333334
2000-02-14,59.56,60.82966666666666
2000-02-14,60.24,61.080333333333336
2000-02-14,60.02,61.34633333333333
2000-02-14,58.88,61.586000000000006
2000-02-14,57.03,61.775999999999996
2000-02-14,59.59,62.062999999999995
2000-02-14,58.17,62.25533333333333
2000-02-14,57.46,61.949
2000-02-15,57.14,61.504999999999995
2000-02-15,55.68,61.048
2000-02-15,54.11,60.57566666666666
2000-02-15,52.51,59.966666666666676
2000-02-15,50.66,59.505
2000-02-15,49.91,59.15
2000-02-15,50.33,58.93266666666667
2000-02-15,51.23,58.562333333333335
2000-02-15,52.12,58.32266666666666
2000-02-15,51.47,58.10166666666667
2000-02-16,63.16,57.882333333333335
2000-02-16,60.98,57.62466666666667
2000-02-16,62.69,57.471333333333334
2000-02-16,61.87,57.35966666666666
2000-02-16,60.13,57.25866666666666
2000-02-16,58.35,57.159
2000-02-16,53.47,56.93333333333333
2000-02-16,59.24,56.934666666666665
2000-02-16,56.96,56.894333333333336
2000-02-16,55.21,56.830000000000005
2000-02-17,64.65,57.053
2000-02-17,64.29,57.236999999999995
2000-02-17,63.94,57.383
2000-02-17,63.73,57.49933333333333
2000-02-17,63.55,57.617
2000-02-17,63.05,57.75599999999999
2000-02-17,63.01,57.95533333333333
2000-02-17,63.05,58.07066666666667
2000-02-17,63.12,58.23566666666667
2000-02-17,63.23,58.428
2000-02-17,63.37,58.635666666666665
2000-02-18,65.9,58.97633333333333
2000-02-18,65.51,59.356333333333325
2000-02-18,65.61,59.793
2000-02-18,65.68,60.29366666666667
2000-02-18,65.79,60.823
2000-02-18,65.75,61.337
2000-02-18,65.4,61.809333333333335
2000-02-18,65.22,62.246
2000-02-18,65.01,62.69733333333333
2000-02-18,65.58,62.778
2000-02-19,57.24,62.65333333333333
2000-02-19,58.28,62.50633333333334
2000-02-19,59.49,62.427
2000-02-19,60.73,62.446999999999996
2000-02-19,61.7,62.55866666666667
2000-02-19,63.05,62.878
2000-02-19,63.73,63.02766666666666
2000-02-19,64.37,63.27466666666667
2000-02-19,65.04,63.602333333333334
2000-02-19,62.37,63.52633333333333
2000-02-20,56.89,63.27966666666667
2000-02-20,58.77,63.10733333333334
2000-02-20,58.35,62.928000000000004
2000-02-20,57.64,62.731
2000-02-20,56.14,62.500666666666675
2000-02-20,55.36,62.24566666666667
2000-02-20,55.25,61.98566666666667
2000-02-20,56.6,61.76833333333334
2000-02-20,55.64,61.51533333333334
2000-02-20,56.0,61.26966666666667
2000-02-21,59.2,61.04633333333334
2000-02-21,59.67,60.851666666666674
2000-02-21,60.09,60.66766666666667
2000-02-21,60.56,60.497
2000-02-21,60.98,60.336666666666666
2000-02-21,61.13,60.18266666666667
2000-02-21,61.27,60.045
2000-02-21,61.41,59.918
2000-02-21,62.02,59.818333333333335
2000-02-21,62.76,59.724333333333334
2000-02-22,70.28,60.159000000000006
2000-02-22,68.57,60.501999999999995
2000-02-22,70.06,60.85433333333334
2000-02-22,70.85,61.19166666666667
2000-02-22,69.32,61.44566666666667
2000-02-22,68.0,61.610666666666674
2000-02-22,66.72,61.71033333333334
2000-02-22,65.61,61.751666666666665
2000-02-22,64.9,61.747
2000-02-22,64.19,61.80766666666667
2000-02-22,63.48,62.02733333333333
2000-02-23,67.07,62.304
2000-02-23,65.54,62.54366666666667
2000-02-23,63.4,62.73566666666667
2000-02-23,60.41,62.878
2000-02-23,57.42,62.94666666666667
2000-02-23,54.86,62.93366666666667
2000-02-23,53.36,62.82566666666666
2000-02-23,51.87,62.7
2000-02-23,50.37,62.51233333333334
2000-02-23,48.87,62.168
2000-02-24,53.15,61.95066666666666
2000-02-24,52.72,61.705
2000-02-24,53.79,61.47933333333334
2000-02-24,53.61,61.233666666666664
2000-02-24,52.26,60.937999999999995
2000-02-24,51.76,60.620999999999995
2000-02-24,50.87,60.26966666666667
2000-02-24,49.98,59.86833333333334
2000-02-24,49.09,59.412666666666674
2000-02-24,48.55,58.688333333333325
2000-02-25,53.47,58.184999999999995
2000-02-25,53.15,57.62133333333334
2000-02-25,52.83,57.02066666666666
2000-02-25,52.51,56.46033333333333
2000-02-25,52.33,55.937999999999995
2000-02-25,52.69,55.47033333333333
2000-02-25,52.97,55.049
2000-02-25,53.29,54.662
2000-02-25,53.58,54.30833333333333
2000-02-25,52.47,53.94133333333333
2000-02-26,59.56,53.690999999999995
2000-02-26,62.51,53.589999999999996
2000-02-26,61.41,53.52366666666667
2000-02-26,60.45,53.525
2000-02-26,58.7,53.56766666666667
2000-02-26,56.07,53.608
2000-02-26,56.96,53.727999999999994
2000-02-26,55.36,53.84433333333333
2000-02-26,54.68,53.98799999999999
2000-02-26,54.04,54.160333333333334
2000-02-26,57.81,54.31566666666666
2000-02-27,66.5,54.775
2000-02-27,63.62,55.102666666666664
2000-02-27,64.62,55.46966666666666
2000-02-27,65.19,55.900666666666666
2000-02-27,65.75,56.367
2000-02-27,66.29,56.88099999999999
2000-02-27,66.86,57.443666666666665
2000-02-27,67.18,58.04666666666667
2000-02-27,67.0,58.66166666666666
2000-02-27,66.79,59.10566666666667
2000-02-28,64.4,59.480666666666664
2000-02-28,64.65,59.87466666666667
2000-02-28,63.87,60.25333333333333
2000-02-28,64.12,60.64633333333334
2000-02-28,64.94,61.05466666666667
2000-02-28,65.19,61.461999999999996
2000-02-28,65.47,61.868
2000-02-28,65.72,62.272666666666666
2000-02-28,65.97,62.72266666666667
2000-02-28,66.22,62.94466666666667
2000-02-29,68.11,63.13133333333334
2000-02-29,67.46,63.333
2000-02-29,66.65,63.53966666666667
2000-02-29,65.86,63.77833333333333
2000-02-29,65.26,64.08466666666666
2000-02-29,64.79,64.34566666666666
2000-02-29,64.4,64.647
2000-02-29,63.97,64.95666666666666
2000-02-29,63.58,65.27466666666666
2000-02-29,63.65,65.46933333333334
2000-03-01,61.8,65.31266666666667
2000-03-01,63.08,65.29466666666666
2000-03-01,64.26,65.28266666666667
2000-03-01,65.4,65.28966666666666
2000-03-01,66.5,65.31466666666667
2000-03-01,67.89,65.36800000000001
2000-03-01,68.46,65.42133333333332
2000-03-01,68.82,65.47600000000001
2000-03-01,68.53,65.527
2000-03-01,67.29,65.54366666666667
2000-03-02,53.82,65.191
2000-03-02,49.27,64.67833333333333
2000-03-02,50.01,64.21633333333334
2000-03-02,50.87,63.77466666666667
2000-03-02,52.33,63.35433333333333
2000-03-02,56.57,63.067
2000-03-02,48.55,62.50300000000001
2000-03-02,57.88,62.24166666666667
2000-03-02,59.2,62.016
2000-03-02,60.52,61.826
2000-03-02,55.28,61.39833333333333
2000-03-03,55.39,60.996
2000-03-03,54.72,60.598333333333336
2000-03-03,56.5,60.28633333333334
2000-03-03,56.03,59.97866666666667
2000-03-03,53.82,59.61300000000001
2000-03-03,52.51,59.21666666666667
2000-03-03,51.23,58.792
2000-03-03,50.05,58.341
2000-03-03,49.37,57.865
2000-03-03,48.7,57.42833333333333
2000-03-04,50.09,56.995333333333335
2000-03-04,50.66,56.542
2000-03-04,51.26,56.07066666666666
2000-03-04,51.83,55.58166666666667
2000-03-04,52.4,55.06533333333333
2000-03-04,53.22,54.55733333333333
2000-03-04,54.11,54.067
2000-03-04,55.0,53.616
2000-03-04,55.71,53.230000000000004
2000-03-04,56.18,53.30866666666667
2000-03-05,52.01,53.4
2000-03-05,51.08,53.43566666666667
2000-03-05,50.19,53.413
2000-03-05,49.3,53.312000000000005
2000-03-05,48.38,53.039
2000-03-05,48.48,53.03666666666666
2000-03-05,48.73,52.73166666666667
2000-03-05,49.02,52.39233333333333
2000-03-05,49.52,52.025666666666666
2000-03-05,48.23,51.79066666666667
2000-03-06,59.42,51.925
2000-03-06,52.93,51.865333333333325
2000-03-06,54.72,51.806
2000-03-06,56.53,51.82266666666666
2000-03-06,58.31,51.97233333333334
2000-03-06,60.38,52.23466666666666
2000-03-06,61.37,52.57266666666667
2000-03-06,62.34,52.98233333333334
2000-03-06,63.33,53.44766666666666
2000-03-06,64.29,53.967333333333336
2000-03-07,60.59,54.31733333333333
2000-03-07,61.7,54.68533333333334
2000-03-07,57.92,54.907333333333334
2000-03-07,59.49,55.16266666666666
2000-03-07,55.75,55.27433333333333
2000-03-07,62.76,55.592333333333336
2000-03-07,64.9,55.952
2000-03-07,64.65,56.27366666666667
2000-03-07,63.83,56.544333333333334
2000-03-07,64.97,56.83733333333334
2000-03-07,64.83,57.26466666666667
2000-03-08,53.58,57.34799999999999
2000-03-08,51.76,57.400333333333336
2000-03-08,50.66,57.44566666666667
2000-03-08,49.55,57.48466666666666
2000-03-08,48.52,57.486
2000-03-08,48.95,57.49333333333333
2000-03-08,49.76,57.518
2000-03-08,50.76,57.559333333333335
2000-03-08,52.4,57.69833333333334
2000-03-08,54.0,57.51766666666666
2000-03-09,62.94,57.851333333333336
2000-03-09,62.55,58.11233333333334
2000-03-09,62.12,58.29866666666667
2000-03-09,59.63,58.342666666666666
2000-03-09,61.66,58.38533333333333
2000-03-09,60.66,58.361666666666665
2000-03-09,57.6,58.20366666666666
2000-03-09,56.6,57.97933333333334
2000-03-09,55.57,57.68866666666667
2000-03-09,58.63,57.623333333333335
2000-03-10,56.32,57.443999999999996
2000-03-10,57.24,57.42133333333334
2000-03-10,58.49,57.388000000000005
2000-03-10,59.7,57.51966666666667
2000-03-10,60.73,57.452000000000005
2000-03-10,61.37,57.33433333333333
2000-03-10,62.59,57.26566666666666
2000-03-10,63.23,57.245666666666665
2000-03-10,63.23,57.187666666666665
2000-03-10,61.98,57.092666666666666
2000-03-11,65.19,57.47966666666667
2000-03-11,64.37,57.9
2000-03-11,63.48,58.32733333333333
2000-03-11,62.02,58.743
2000-03-11,60.34,59.13700000000001
2000-03-11,58.67,59.461
2000-03-11,55.68,59.65833333333333
2000-03-11,55.21,59.806666666666665
2000-03-11,57.49,59.97633333333333
2000-03-11,56.64,60.06433333333334
2000-03-11,55.78,59.82566666666666
2000-03-12,61.02,59.77466666666667
2000-03-12,61.77,59.763000000000005
2000-03-12,62.48,59.858
2000-03-12,64.08,59.93866666666667
2000-03-12,63.23,60.02433333333333
2000-03-12,65.75,60.29600000000001
2000-03-12,66.22,60.61666666666667
2000-03-12,66.57,60.983333333333334
2000-03-12,66.04,61.23033333333333
2000-03-12,64.9,61.516333333333336
2000-03-13,55.18,61.44766666666667
2000-03-13,55.61,61.35166666666667
2000-03-13,55.96,61.227
2000-03-13,56.35,61.080999999999996
2000-03-13,56.85,60.93033333333334
2000-03-13,57.49,60.76033333333334
2000-03-13,58.77,60.61166666666667
2000-03-13,59.52,60.48800000000001
2000-03-13,60.27,60.431000000000004
2000-03-13,58.13,60.19566666666667
2000-03-14,55.46,59.89866666666667
2000-03-14,54.96,59.61466666666667
2000-03-14,54.47,59.36300000000001
2000-03-14,53.97,59.150666666666666
2000-03-14,53.72,58.985666666666674
2000-03-14,53.97,58.92866666666667
2000-03-14,54.11,58.892
2000-03-14,54.39,58.78866666666667
2000-03-14,54.79,58.727
2000-03-14,53.82,58.66166666666666
2000-03-15,61.91,58.69133333333333
2000-03-15,61.52,58.683
2000-03-15,61.02,58.63433333333333
2000-03-15,60.52,58.51566666666667
2000-03-15,60.02,58.40866666666667
2000-03-15,59.49,58.2
2000-03-15,57.64,57.914
2000-03-15,55.96,57.56033333333334
2000-03-15,58.6,57.312333333333335
2000-03-15,56.64,57.037000000000006
2000-03-16,60.45,57.212666666666664
2000-03-16,61.84,57.42033333333334
2000-03-16,61.66,57.61033333333333
2000-03-16,61.48,57.781333333333336
2000-03-16,61.3,57.92966666666666
2000-03-16,61.09,58.04966666666667
2000-03-16,60.88,58.12
2000-03-16,60.66,58.158
2000-03-16,60.24,58.157000000000004
2000-03-16,59.99,58.219
2000-03-16,59.74,58.36166666666667
2000-03-17,58.13,58.467333333333336
2000-03-17,58.31,58.595333333333336
2000-03-17,57.92,58.727
2000-03-17,58.03,58.870666666666665
2000-03-17,58.53,59.022666666666666
2000-03-17,58.67,59.17466666666667
2000-03-17,58.85,59.32333333333334
2000-03-17,59.02,59.464333333333336
2000-03-17,59.24,59.645
2000-03-17,59.49,59.56433333333334
2000-03-18,56.0,59.38033333333333
2000-03-18,56.28,59.22233333333334
2000-03-18,56.57,59.09066666666667
2000-03-18,56.78,58.98266666666667
2000-03-18,56.99,58.89933333333333
2000-03-18,57.35,58.88966666666667
2000-03-18,57.56,58.943
2000-03-18,57.71,58.913333333333334
2000-03-18,57.85,58.95366666666667
2000-03-18,57.17,58.84433333333334
2000-03-19,54.11,58.586666666666666
2000-03-19,53.04,58.29933333333334
2000-03-19,53.4,58.03
2000-03-19,53.79,57.77966666666667
2000-03-19,52.69,57.49966666666667
2000-03-19,54.43,57.28466666666667
2000-03-19,55.07,57.098333333333336
2000-03-19,55.71,56.94733333333333
2000-03-19,54.75,56.772666666666666
2000-03-19,55.39,56.62766666666666
2000-03-20,52.51,56.440333333333335
2000-03-20,53.04,56.26466666666666
2000-03-20,53.86,56.129333333333335
2000-03-20,54.72,56.019000000000005
2000-03-20,55.57,55.92033333333333
2000-03-20,57.85,55.893
2000-03-20,59.52,55.915333333333336
2000-03-20,61.2,55.98799999999999
2000-03-20,62.37,56.092333333333336
2000-03-20,56.39,55.989
2000-03-21,58.7,56.07899999999999
2000-03-21,62.62,56.290333333333336
2000-03-21,59.74,56.396
2000-03-21,60.73,56.52766666666667
2000-03-21,61.7,56.684666666666665
2000-03-21,63.58,56.89233333333333
2000-03-21,64.79,57.13333333333333
2000-03-21,64.86,57.37166666666666
2000-03-21,64.05,57.57833333333333
2000-03-21,63.23,57.78033333333333
2000-03-21,64.29,58.119666666666674
2000-03-22,49.87,58.014
2000-03-22,50.41,57.91433333333334
2000-03-22,50.94,57.81933333333333
2000-03-22,51.51,57.78
2000-03-22,52.54,57.717
2000-03-22,53.61,57.66833333333333
2000-03-22,55.68,57.66733333333333
2000-03-22,56.71,57.73266666666667
2000-03-22,57.71,57.81000000000001
2000-03-22,54.68,57.882333333333335
2000-03-23,51.3,57.824333333333335
2000-03-23,52.19,57.76866666666667
2000-03-23,51.9,57.67466666666667
2000-03-23,50.94,57.52033333333334
2000-03-23,51.58,57.31133333333334
2000-03-23,50.09,56.99699999999999
2000-03-23,49.66,56.61233333333334
2000-03-23,50.51,56.217
2000-03-23,49.37,55.983
2000-03-23,49.34,55.67100000000001
2000-03-24,56.07,55.452666666666666
2000-03-24,55.46,55.309999999999995
2000-03-24,54.89,55.115333333333325
2000-03-24,54.29,54.86833333333334
2000-03-24,53.68,54.53833333333333
2000-03-24,53.29,54.154999999999994
2000-03-24,53.15,53.76466666666667
2000-03-24,52.97,53.39533333333333
2000-03-24,52.79,53.047333333333334
2000-03-24,52.47,52.65333333333333
2000-03-25,57.14,52.89566666666666
2000-03-25,58.28,53.158
2000-03-25,59.27,53.43566666666667
2000-03-25,60.24,53.72666666666667
2000-03-25,61.2,54.015333333333324
2000-03-25,60.91,54.25866666666666
2000-03-25,60.34,54.413999999999994
2000-03-25,59.49,54.50666666666666
2000-03-25,58.45,54.53133333333333
2000-03-25,57.42,54.62266666666667
2000-03-25,56.67,54.80166666666667
2000-03-26,52.83,54.823
2000-03-26,51.08,54.79566666666666
2000-03-26,50.09,54.76733333333333
2000-03-26,49.12,54.68533333333333
2000-03-26,48.52,54.633
2000-03-26,49.3,54.620999999999995
2000-03-26,50.3,54.614000000000004
2000-03-26,51.33,54.67933333333334
2000-03-26,53.25,54.809666666666665
2000-03-26,55.18,54.78
2000-03-27,60.73,54.955666666666666
2000-03-27,61.23,55.167
2000-03-27,61.66,55.41266666666666
2000-03-27,61.73,55.681000000000004
2000-03-27,60.8,55.931333333333335
2000-03-27,59.84,56.154333333333334
2000-03-27,58.88,56.35133333333333
2000-03-27,57.92,56.522333333333336
2000-03-27,56.67,56.66233333333333
2000-03-27,54.79,56.58400000000001
2000-03-28,63.9,56.77133333333333
2000-03-28,62.91,56.89266666666666
2000-03-28,61.91,56.94833333333333
2000-03-28,61.2,56.94833333333334
2000-03-28,60.7,56.94133333333333
2000-03-28,60.2,56.936666666666675
2000-03-28,59.7,56.94366666666667
2000-03-28,59.59,56.98166666666667
2000-03-28,59.84,57.06233333333333
2000-03-28,60.27,57.182333333333325
2000-03-29,59.45,57.403
2000-03-29,60.8,57.727
2000-03-29,62.16,58.12933333333333
2000-03-29,63.51,58.609
2000-03-29,64.26,59.13366666666666
2000-03-29,65.61,59.67733333333334
2000-03-29,65.83,60.195
2000-03-29,65.33,60.66166666666666
2000-03-29,64.79,61.04633333333333
2000-03-29,64.94,61.37166666666666
2000-03-30,60.56,61.366
2000-03-30,66.93,61.556000000000004
2000-03-30,65.72,61.69133333333333
2000-03-30,63.97,61.766
2000-03-30,62.19,61.812333333333335
2000-03-30,58.77,61.77666666666667
2000-03-30,67.82,62.074666666666666
2000-03-30,57.88,62.07333333333334
2000-03-30,58.06,62.119666666666674
2000-03-30,58.74,62.251333333333335
2000-03-30,59.63,62.109
2000-03-31,67.39,62.25833333333333
2000-03-31,68.21,62.46833333333334
2000-03-31,65.29,62.60466666666667
2000-03-31,66.36,62.79333333333333
2000-03-31,68.82,63.080666666666666
2000-03-31,69.46,63.40599999999999
2000-03-31,69.96,63.751666666666665
2000-03-31,70.21,64.09733333333334
2000-03-31,69.6,64.40833333333333
2000-03-31,68.71,64.717
2000-04-01,54.86,64.519
2000-04-01,55.25,64.28866666666667
2000-04-01,55.96,64.037
2000-04-01,56.75,63.78666666666667
2000-04-01,58.1,63.53633333333333
2000-04-01,59.56,63.32733333333333
2000-04-01,61.02,63.18366666666667
2000-04-01,62.16,63.096
2000-04-01,63.23,63.039
2000-04-01,64.26,63.162333333333336
2000-04-02,65.47,63.11366666666667
2000-04-02,64.58,63.07566666666666
2000-04-02,63.65,63.065000000000005
2000-04-02,62.76,63.083999999999996
2000-04-02,61.8,63.184999999999995
2000-04-02,58.7,62.881
2000-04-02,57.17,62.85733333333333
2000-04-02,56.35,62.800333333333334
2000-04-02,55.53,62.693333333333335
2000-04-02,60.24,62.71366666666667
2000-04-03,68.18,62.74
2000-04-03,66.36,62.67833333333333
2000-04-03,67.25,62.74366666666666
2000-04-03,67.68,62.787666666666674
2000-04-03,67.93,62.758
2000-04-03,68.39,62.72233333333334
2000-04-03,68.5,62.67366666666667
2000-04-03,68.32,62.61066666666667
2000-04-03,68.03,62.55833333333333
2000-04-03,67.75,62.52633333333334
