Date,inflation_rate,unemployment_rate,inflation_rate_MA30,unemployment_rate_MA30
2000-04-12,4.26,7.74,2.9563333333333333,5.836
2000-04-13,2.98,6.83,2.9643333333333337,5.867666666666667
2000-04-14,2.41,6.29,2.954,5.909666666666666
2000-04-15,3.21,5.72,2.936,5.901666666666667
2000-04-16,2.66,5.63,2.8920000000000003,5.896
2000-04-17,2.89,6.27,2.8753333333333333,5.886666666666667
2000-04-18,3.53,6.58,2.8946666666666667,5.878333333333333
2000-04-19,3.12,6.4,2.939,5.865333333333334
2000-04-20,3.08,7.27,2.947,5.9110000000000005
2000-04-21,2.58,5.9,2.872666666666667,5.919666666666666
2000-04-22,3.85,5.81,2.8920000000000003,5.938
2000-04-23,2.47,4.77,2.892333333333333,5.895
2000-04-24,1.94,4.62,2.874,5.896
2000-04-25,3.2,5.33,2.9073333333333333,5.973333333333333
2000-04-26,3.71,4.54,2.9549999999999996,5.924
2000-04-27,3.52,6.06,2.9810000000000003,5.883
2000-04-28,3.74,7.71,3.041333333333333,5.942333333333333
2000-04-29,3.85,6.42,3.0616666666666665,5.953
2000-04-30,3.89,5.48,3.1073333333333335,5.963333333333334
2000-05-01,4.1,5.68,3.146333333333333,5.986000000000001
2000-05-02,4.1,6.1,3.1766666666666667,6.027
2000-05-03,3.37,3.67,3.197666666666667,5.977999999999999
2000-05-04,3.69,5.72,3.2213333333333334,5.951333333333334
2000-05-05,4.21,7.23,3.2613333333333334,5.991333333333333
2000-05-06,4.06,7.5,3.3179999999999996,6.033666666666666
2000-05-07,4.07,5.25,3.357,6.032666666666667
2000-05-08,4.1,4.71,3.4046666666666665,5.966333333333334
2000-05-09,3.72,5.38,3.437,5.974333333333334
2000-05-10,2.31,6.5,3.42,5.9943333333333335
2000-05-11,3.45,6.0,3.4023333333333334,5.9703333333333335
2000-05-12,1.45,4.94,3.308666666666667,5.877
2000-05-13,2.62,5.15,3.2966666666666664,5.821
2000-05-14,3.05,5.47,3.318,5.793666666666667
2000-05-15,2.95,6.07,3.3093333333333335,5.8053333333333335
2000-05-16,1.82,5.09,3.2813333333333334,5.787333333333334
2000-05-17,3.02,5.39,3.2856666666666663,5.757999999999999
2000-05-18,3.85,5.41,3.2963333333333336,5.718999999999999
2000-05-19,2.97,6.45,3.2913333333333337,5.720666666666667
2000-05-20,2.46,7.35,3.2706666666666666,5.723333333333333
2000-05-21,1.65,6.62,3.2396666666666665,5.747333333333334
2000-05-22,2.32,4.81,3.1886666666666668,5.714
2000-05-23,3.93,4.35,3.2373333333333334,5.7
2000-05-24,4.23,6.58,3.3136666666666668,5.7653333333333325
2000-05-25,4.23,5.32,3.348,5.765000000000001
2000-05-26,3.11,4.84,3.3280000000000003,5.775
2000-05-27,2.46,5.08,3.292666666666667,5.742333333333333
2000-05-28,2.35,7.66,3.2463333333333333,5.740666666666667
2000-05-29,3.93,5.55,3.249,5.711666666666667
2000-05-30,3.0,6.38,3.2193333333333336,5.741666666666666
2000-05-31,2.7,3.75,3.1726666666666663,5.677333333333333
2000-06-01,2.14,6.05,3.1073333333333335,5.675666666666667
2000-06-02,3.46,5.71,3.1103333333333336,5.743666666666667
2000-06-03,3.9,4.94,3.1173333333333333,5.717666666666665
2000-06-04,3.48,6.47,3.0930000000000004,5.692333333333333
2000-06-05,3.8,6.81,3.0843333333333334,5.6693333333333324
2000-06-06,4.14,5.44,3.0866666666666664,5.675666666666666
2000-06-07,1.4,6.51,2.996666666666667,5.735666666666666
2000-06-08,1.62,7.28,2.926666666666667,5.799
2000-06-09,1.48,5.98,2.899,5.781666666666666
2000-06-10,2.76,3.99,2.876,5.714666666666667
2000-06-11,2.29,4.14,2.9040000000000004,5.688
2000-06-12,2.86,5.24,2.9120000000000004,5.691
2000-06-13,2.93,6.16,2.908,5.7139999999999995
2000-06-14,2.97,4.59,2.908666666666667,5.664666666666666
2000-06-15,3.55,5.21,2.966333333333333,5.668666666666667
2000-06-16,2.16,5.78,2.937666666666667,5.6816666666666675
2000-06-17,3.01,5.46,2.9096666666666664,5.683333333333334
2000-06-18,2.87,4.32,2.9063333333333334,5.612333333333334
2000-06-19,2.47,5.33,2.9066666666666667,5.545
2000-06-20,2.44,4.15,2.933,5.462666666666666
2000-06-21,3.05,5.19,2.957333333333333,5.475333333333333
2000-06-22,3.23,6.72,2.9339999999999997,5.554333333333333
2000-06-23,3.61,7.04,2.913333333333333,5.5696666666666665
2000-06-24,3.41,6.17,2.886,5.598
2000-06-25,3.03,4.47,2.8833333333333333,5.585666666666667
2000-06-26,2.72,4.59,2.892,5.569333333333334
2000-06-27,3.07,5.26,2.916,5.489333333333334
2000-06-28,2.12,5.95,2.855666666666666,5.502666666666666
2000-06-29,3.11,5.05,2.8593333333333333,5.458333333333333
2000-06-30,2.74,5.35,2.860666666666667,5.511666666666667
2000-07-01,3.11,5.71,2.8930000000000002,5.500333333333333
2000-07-02,3.45,5.68,2.8926666666666665,5.499333333333334
2000-07-03,3.25,5.79,2.8710000000000004,5.527666666666667
2000-07-04,1.51,5.33,2.805333333333333,5.489666666666667
2000-07-05,2.41,6.77,2.7590000000000003,5.488333333333333
2000-07-06,3.41,4.64,2.734666666666667,5.461666666666667
2000-07-07,3.8,5.83,2.8146666666666667,5.438999999999999
2000-07-08,4.26,5.78,2.9026666666666667,5.388999999999999
2000-07-09,4.06,5.49,2.9886666666666666,5.3726666666666665
2000-07-10,4.02,7.64,3.030666666666667,5.494333333333333
2000-07-11,2.41,7.0,3.0346666666666664,5.589666666666667
2000-07-12,2.49,6.45,3.022333333333333,5.63
2000-07-13,3.1,4.59,3.028,5.577666666666667
2000-07-14,2.17,4.51,3.0013333333333336,5.575
2000-07-15,3.13,5.52,2.9873333333333334,5.585333333333334
2000-07-16,2.41,5.19,2.9956666666666663,5.565666666666667
2000-07-17,3.95,5.29,3.027,5.5600000000000005
2000-07-18,3.06,6.86,3.033333333333333,5.644666666666666
2000-07-19,3.72,5.17,3.075,5.639333333333334
2000-07-20,2.26,5.94,3.0690000000000004,5.699
2000-07-21,3.15,6.4,3.0723333333333334,5.739333333333334
2000-07-22,3.05,6.41,3.066333333333333,5.729
2000-07-23,3.78,6.25,3.072,5.702666666666667
2000-07-24,3.28,5.24,3.0676666666666668,5.671666666666667
2000-07-25,3.79,4.98,3.0930000000000004,5.688666666666666
2000-07-26,3.01,5.5,3.1026666666666665,5.718999999999999
2000-07-27,3.4,5.37,3.1136666666666666,5.722666666666667
2000-07-28,3.76,5.04,3.1683333333333334,5.692333333333334
2000-07-29,3.89,4.85,3.1943333333333332,5.685666666666666
2000-07-30,3.36,5.24,3.2150000000000003,5.682
2000-07-31,3.37,6.99,3.2236666666666665,5.724666666666667
2000-08-01,3.2,5.8,3.215333333333333,5.728666666666666
2000-08-02,3.38,5.26,3.2196666666666665,5.711
2000-08-03,3.73,5.83,3.2936666666666667,5.727666666666666
2000-08-04,2.24,5.61,3.2879999999999994,5.689000000000001
2000-08-05,3.32,5.66,3.2849999999999997,5.723
2000-08-06,4.89,5.92,3.3213333333333335,5.726
2000-08-07,4.86,5.89,3.341333333333333,5.729666666666668
2000-08-08,2.69,6.87,3.295666666666667,5.775666666666667
2000-08-09,3.07,5.53,3.2640000000000002,5.705333333333334
2000-08-10,2.44,5.96,3.265,5.6706666666666665
2000-08-11,2.28,6.41,3.2580000000000005,5.6693333333333324
2000-08-12,2.83,6.3,3.249,5.726333333333333
2000-08-13,3.0,4.71,3.2766666666666664,5.7330000000000005
2000-08-14,2.59,4.99,3.258666666666666,5.715333333333333
2000-08-15,2.93,5.39,3.2760000000000002,5.7219999999999995
2000-08-16,3.35,6.53,3.256,5.763333333333334
2000-08-17,3.45,8.13,3.2689999999999997,5.805666666666667
2000-08-18,2.99,7.21,3.244666666666667,5.873666666666667
2000-08-19,2.42,4.87,3.25,5.838
2000-08-20,2.44,4.05,3.2263333333333337,5.759666666666666
2000-08-21,2.39,3.0,3.2043333333333335,5.646
2000-08-22,3.27,4.18,3.1873333333333336,5.577
2000-08-23,3.47,5.01,3.1936666666666667,5.569333333333333
2000-08-24,2.62,6.29,3.1546666666666665,5.6129999999999995
2000-08-25,3.65,5.85,3.176,5.624666666666667
2000-08-26,2.75,5.69,3.154333333333333,5.6353333333333335
2000-08-27,2.19,5.58,3.1019999999999994,5.653333333333333
2000-08-28,2.91,5.13,3.0693333333333332,5.6626666666666665
2000-08-29,3.62,5.62,3.078,5.675333333333333
2000-08-30,3.79,6.13,3.092,5.646666666666666
2000-08-31,3.19,5.14,3.091666666666667,5.624666666666667
2000-09-01,3.15,3.63,3.0840000000000005,5.570333333333333
2000-09-02,3.07,5.24,3.062,5.550666666666667
2000-09-03,2.42,5.5,3.068,5.547
2000-09-04,2.98,5.82,3.0566666666666666,5.552333333333333
2000-09-05,2.92,6.15,2.991,5.5600000000000005
2000-09-06,3.28,6.48,2.9383333333333335,5.579666666666666
2000-09-07,3.59,6.59,2.9683333333333333,5.570333333333333
2000-09-08,3.92,5.19,2.9966666666666666,5.558999999999999
2000-09-09,3.22,5.8,3.0226666666666664,5.553666666666667
2000-09-10,3.08,5.51,3.049333333333333,5.523666666666667
2000-09-11,2.59,5.61,3.041333333333333,5.500666666666667
2000-09-12,3.48,5.51,3.0573333333333332,5.527333333333333
2000-09-13,2.96,5.93,3.069666666666666,5.558666666666667
2000-09-14,3.69,6.35,3.0949999999999998,5.5906666666666665
2000-09-15,3.16,6.09,3.088666666666667,5.576
2000-09-16,2.3,5.61,3.0503333333333336,5.492
2000-09-17,2.35,5.31,3.0289999999999995,5.4286666666666665
2000-09-18,2.1,3.77,3.018333333333333,5.3919999999999995
2000-09-19,2.58,4.74,3.023,5.415000000000001
2000-09-20,2.41,5.37,3.0236666666666663,5.494
2000-09-21,2.7,5.22,3.0046666666666666,5.528666666666666
2000-09-22,2.66,3.78,2.9776666666666665,5.487666666666667
2000-09-23,2.25,5.8,2.965333333333333,5.471333333333333
2000-09-24,2.84,5.89,2.9383333333333335,5.472666666666666
2000-09-25,3.28,7.26,2.9560000000000004,5.525
2000-09-26,2.91,6.08,2.98,5.541666666666667
2000-09-27,2.61,5.53,2.9699999999999998,5.555000000000001
2000-09-28,3.21,5.55,2.9563333333333333,5.552666666666667
2000-09-29,2.46,5.98,2.912,5.547666666666666
2000-09-30,2.19,5.18,2.8786666666666667,5.549
2000-10-01,2.28,4.29,2.8496666666666663,5.571
2000-10-02,2.41,5.9,2.8276666666666666,5.593
2000-10-03,3.38,6.33,2.859666666666667,5.620666666666667
2000-10-04,3.34,4.51,2.8716666666666666,5.577
2000-10-05,2.62,4.88,2.8616666666666664,5.534666666666666
2000-10-06,3.14,5.73,2.8569999999999998,5.509666666666667
2000-10-07,2.64,6.4,2.8253333333333335,5.503333333333333
2000-10-08,2.47,5.84,2.777,5.525
2000-10-09,2.43,6.02,2.750666666666667,5.532333333333333
2000-10-10,2.49,6.55,2.7310000000000003,5.566999999999999
2000-10-11,3.3,6.2,2.7546666666666666,5.586666666666667
2000-10-12,2.86,7.26,2.734,5.645
2000-10-13,3.73,6.38,2.759666666666667,5.659999999999999
2000-10-14,3.63,6.58,2.7576666666666667,5.667666666666666
2000-10-15,3.53,6.44,2.77,5.679333333333333
2000-10-16,3.45,5.5,2.808333333333333,5.675666666666667
2000-10-17,3.09,5.01,2.833,5.665666666666667
2000-10-18,2.26,3.92,2.838333333333333,5.6706666666666665
2000-10-19,4.05,5.51,2.8873333333333333,5.696333333333333
2000-10-20,3.18,4.33,2.913,5.661666666666667
2000-10-21,3.23,4.73,2.9306666666666668,5.645333333333334
2000-10-22,2.56,4.22,2.927333333333334,5.66
2000-10-23,2.08,5.01,2.921666666666667,5.633666666666667
2000-10-24,2.41,4.89,2.9073333333333333,5.600333333333334
2000-10-25,3.01,4.42,2.8983333333333334,5.5056666666666665
2000-10-26,2.89,4.5,2.897666666666667,5.453
2000-10-27,1.57,3.65,2.863,5.390333333333333
2000-10-28,2.31,4.27,2.833,5.347666666666667
2000-10-29,3.33,5.85,2.862,5.343333333333334
2000-10-30,2.73,4.63,2.8800000000000003,5.325
2000-10-31,2.61,6.84,2.891,5.41
2000-11-01,2.61,5.96,2.897666666666667,5.412000000000001
2000-11-02,2.54,4.48,2.8696666666666664,5.350333333333333
2000-11-03,2.59,4.99,2.844666666666667,5.366333333333333
2000-11-04,3.03,4.77,2.8583333333333334,5.362666666666667
2000-11-05,3.5,5.8,2.8703333333333334,5.364999999999999
2000-11-06,3.4,6.31,2.8956666666666666,5.362
2000-11-07,2.53,6.2,2.897666666666667,5.374
2000-11-08,3.58,5.62,2.936,5.360666666666666
2000-11-09,3.4,6.84,2.966333333333333,5.370333333333334
2000-11-10,3.68,6.08,2.979,5.3663333333333325
2000-11-11,3.8,5.12,3.0103333333333335,5.295
2000-11-12,2.14,6.5,2.957333333333333,5.299
2000-11-13,3.59,5.2,2.9560000000000004,5.253
2000-11-14,3.63,7.04,2.9593333333333334,5.273
2000-11-15,3.02,5.07,2.945,5.258666666666667
2000-11-16,2.68,4.15,2.9313333333333333,5.23
2000-11-17,3.28,5.11,2.9653333333333336,5.269666666666667
2000-11-18,3.07,4.51,2.9326666666666665,5.2363333333333335
2000-11-19,2.45,3.58,2.908333333333333,5.211333333333332
2000-11-20,2.3,4.1,2.877333333333333,5.190333333333333
2000-11-21,3.01,7.04,2.892333333333333,5.2843333333333335
2000-11-22,2.48,5.98,2.9056666666666664,5.316666666666666
2000-11-23,2.49,6.64,2.908333333333333,5.375
2000-11-24,2.19,6.0,2.881,5.427666666666667
2000-11-25,3.73,6.42,2.909,5.491666666666666
2000-11-26,3.11,5.66,2.9603333333333333,5.558666666666666
2000-11-27,2.81,6.89,2.977,5.646
2000-11-28,2.61,6.75,2.9530000000000003,5.676
2000-11-29,4.69,6.57,3.018333333333333,5.740666666666667
2000-11-30,3.05,4.85,3.033,5.674333333333333
2000-12-01,3.46,6.04,3.0613333333333332,5.6770000000000005
2000-12-02,2.64,6.62,3.0646666666666667,5.748333333333333
2000-12-03,2.71,6.42,3.0686666666666667,5.796
2000-12-04,4.1,5.72,3.1043333333333334,5.827666666666667
2000-12-05,3.16,4.52,3.0929999999999995,5.784999999999999
2000-12-06,2.16,5.04,3.0516666666666667,5.742666666666667
2000-12-07,2.08,4.72,3.036666666666667,5.693333333333333
2000-12-08,2.69,5.15,3.0069999999999997,5.677666666666667
2000-12-09,2.51,6.43,2.9773333333333336,5.664
2000-12-10,1.89,5.53,2.917666666666667,5.645666666666667
2000-12-11,2.99,6.13,2.8906666666666667,5.679333333333333
2000-12-12,3.48,7.22,2.9353333333333333,5.703333333333333
2000-12-13,3.71,5.96,2.939333333333333,5.728666666666666
2000-12-14,3.65,6.26,2.94,5.7026666666666666
2000-12-15,2.05,5.33,2.9076666666666666,5.711333333333333
2001-01-18,3.75,6.91,2.9433333333333334,5.803333333333333
2001-01-19,3.9,6.27,2.964,5.842
2001-01-20,4.08,6.15,2.997666666666667,5.8966666666666665
2001-01-21,3.11,5.82,3.0196666666666667,5.971333333333334
2001-01-22,3.0,4.96,3.043,6.0
2001-01-23,3.21,6.34,3.0496666666666665,5.976666666666666
2001-01-24,4.1,7.09,3.1036666666666664,6.0136666666666665
2001-01-25,4.31,6.1,3.164333333333333,5.995666666666667
2001-01-26,3.15,6.11,3.1963333333333335,5.999333333333333
2001-01-27,2.03,4.84,3.1396666666666664,5.946666666666667
2001-01-28,2.27,5.96,3.1116666666666664,5.956666666666667
2001-01-29,2.49,5.52,3.1009999999999995,5.911
2001-01-30,4.43,5.37,3.1616666666666666,5.864999999999999
2001-01-31,4.61,6.3,3.159,5.856
2001-02-01,2.98,4.93,3.1566666666666667,5.858666666666666
2001-02-02,3.45,5.14,3.156333333333334,5.828666666666666
2001-02-03,2.94,4.12,3.1663333333333337,5.745333333333334
2001-02-04,3.03,5.73,3.177,5.722333333333333
2001-02-05,2.9,5.33,3.137,5.709333333333333
2001-02-06,2.63,6.3,3.119333333333333,5.768666666666666
2001-02-07,1.93,6.42,3.1116666666666664,5.814666666666667
2001-02-08,2.44,5.93,3.1236666666666664,5.8549999999999995
2001-02-09,3.33,6.25,3.145,5.891666666666667
2001-02-10,3.16,7.23,3.1666666666666665,5.918333333333334
2001-02-11,4.02,4.48,3.2376666666666667,5.883333333333334
2001-02-12,3.57,4.76,3.2569999999999997,5.837666666666667
2001-02-13,3.09,5.73,3.2439999999999998,5.788
2001-02-14,1.91,6.27,3.1839999999999997,5.798333333333334
2001-02-15,2.28,6.14,3.138333333333333,5.7943333333333324
2001-02-16,3.72,5.98,3.194,5.816
2001-02-17,5.0,5.97,3.2356666666666665,5.784666666666666
2001-02-18,2.38,5.66,3.185,5.764333333333334
2001-02-19,3.39,5.94,3.162,5.757333333333333
2001-02-20,4.03,6.3,3.1926666666666668,5.7733333333333325
2001-02-21,2.72,6.05,3.183333333333333,5.809666666666667
2001-02-22,2.61,4.72,3.1633333333333336,5.755666666666667
2001-02-23,3.42,5.69,3.140666666666667,5.7090000000000005
2001-02-24,3.36,5.03,3.1090000000000004,5.673333333333333
2001-02-25,2.92,6.05,3.1013333333333337,5.671333333333334
2001-02-26,3.43,5.65,3.148,5.698333333333333
2001-02-27,3.67,6.79,3.194666666666667,5.726
2001-02-28,2.47,6.21,3.1940000000000004,5.749
2001-03-01,2.9,3.48,3.1430000000000002,5.686000000000001
2001-03-02,3.48,5.16,3.1053333333333333,5.648
2001-03-03,2.92,5.53,3.103333333333333,5.668000000000001
2001-03-04,3.2,6.62,3.0949999999999998,5.717333333333333
2001-03-05,3.45,5.09,3.112,5.749666666666667
2001-03-06,4.16,5.43,3.1496666666666666,5.7396666666666665
2001-03-07,4.05,3.85,3.188,5.690333333333332
2001-03-08,3.11,5.21,3.2039999999999997,5.654
2001-03-09,3.19,5.03,3.246,5.607666666666666
2001-03-10,4.37,6.1,3.3103333333333333,5.613333333333333
2001-03-11,3.36,4.57,3.3113333333333332,5.557333333333333
2001-03-12,1.63,4.96,3.2603333333333335,5.4816666666666665
2001-03-13,2.55,6.99,3.2113333333333336,5.565333333333333
2001-03-14,3.15,6.46,3.1973333333333334,5.622
2001-03-15,3.7,6.79,3.2176666666666667,5.657333333333333
2001-03-16,3.13,5.85,3.2583333333333333,5.643333333333333
2001-03-17,2.6,5.93,3.269,5.636333333333334
2001-03-18,2.28,6.04,3.2210000000000005,5.638333333333334
2001-03-19,2.01,4.34,3.1213333333333333,5.5840000000000005
2001-03-20,3.65,4.26,3.1636666666666664,5.537333333333333
2001-03-21,3.06,5.33,3.1526666666666667,5.5169999999999995
2001-03-22,3.22,4.36,3.1256666666666666,5.452333333333333
2001-03-23,4.05,5.88,3.17,5.446666666666667
2001-03-24,3.04,6.99,3.1843333333333335,5.522333333333333
2001-03-25,2.09,3.0,3.1399999999999997,5.432666666666666
2001-03-26,3.55,5.19,3.146333333333333,5.438
2001-03-27,4.72,6.69,3.2063333333333333,5.459333333333333
2001-03-28,3.38,6.98,3.2046666666666668,5.503666666666667
2001-03-29,2.78,6.95,3.175,5.5089999999999995
2001-03-30,2.66,5.14,3.1813333333333333,5.473333333333334
2001-03-31,3.03,4.61,3.1856666666666666,5.510999999999999
2001-04-01,3.38,5.73,3.1823333333333332,5.53
2001-04-02,4.48,6.58,3.2343333333333333,5.5649999999999995
2001-04-03,3.4,7.08,3.241,5.580333333333333
2001-04-04,3.61,6.14,3.2463333333333333,5.615333333333333
2001-04-05,3.77,4.66,3.2333333333333334,5.589666666666667
2001-04-06,3.09,4.29,3.2013333333333334,5.604333333333334
2001-04-07,2.11,5.4,3.168,5.610666666666666
2001-04-08,2.86,5.55,3.1569999999999996,5.628
2001-04-09,4.62,6.46,3.1653333333333338,5.640000000000001
2001-04-10,4.2,6.23,3.1933333333333334,5.695333333333333
2001-04-11,2.95,4.17,3.237333333333333,5.6690000000000005
2001-04-12,2.86,7.0,3.2476666666666665,5.669333333333333
2001-04-13,2.94,7.46,3.240666666666667,5.7026666666666666
2001-04-14,2.31,6.86,3.1943333333333332,5.705
2001-04-15,3.06,5.28,3.192,5.686000000000001
2001-04-16,3.45,5.69,3.2203333333333335,5.678
2001-04-17,2.88,6.35,3.240333333333333,5.6883333333333335
2001-04-18,3.06,6.08,3.2753333333333337,5.746333333333334
2001-04-19,3.66,4.62,3.2756666666666665,5.758333333333335
2001-04-20,2.73,5.35,3.2646666666666664,5.759
2001-04-21,3.87,5.23,3.2863333333333333,5.788
2001-04-22,2.41,5.38,3.231666666666667,5.771333333333333
2001-04-23,2.75,7.66,3.222,5.793666666666667
2001-04-24,2.79,8.43,3.2453333333333334,5.974666666666667
2001-04-25,3.5,7.05,3.2436666666666665,6.036666666666667
2001-04-26,3.92,6.23,3.2169999999999996,6.021333333333333
2001-04-27,4.1,4.1,3.241,5.925333333333333
2001-04-28,4.49,6.27,3.298,5.902666666666667
2001-04-29,2.26,6.65,3.284666666666667,5.953
2001-04-30,1.06,6.42,3.2190000000000003,6.013333333333334
2001-05-01,2.66,5.6,3.1950000000000003,6.0089999999999995
2001-05-02,1.93,7.07,3.11,6.025333333333334
2001-05-03,3.68,7.84,3.119333333333333,6.050666666666666
2001-05-04,3.68,6.81,3.1216666666666666,6.0729999999999995
2001-05-05,3.07,5.92,3.0983333333333336,6.115
2001-05-06,3.42,3.09,3.1093333333333333,6.075
2001-05-07,3.08,3.97,3.1416666666666666,6.027333333333334
2001-05-08,3.42,6.05,3.1603333333333334,6.044
2001-05-09,4.64,5.43,3.161,6.009666666666666
2001-05-10,3.08,6.21,3.123666666666667,6.009
2001-05-11,3.15,5.93,3.130333333333333,6.067666666666667
2001-05-12,2.74,5.58,3.1263333333333336,6.020333333333332
2001-05-13,3.0,5.02,3.1283333333333334,5.939000000000001
2001-05-14,2.46,5.02,3.1333333333333333,5.877666666666666
2001-05-15,1.99,6.65,3.097666666666667,5.923333333333333
2001-05-16,2.18,6.37,3.055333333333333,5.946
2001-05-17,4.25,6.15,3.101,5.939333333333334
2001-05-18,1.65,7.51,3.0540000000000003,5.986999999999999
2001-05-19,1.87,4.52,2.994333333333333,5.983666666666666
2001-05-20,2.88,6.95,2.9993333333333334,6.037
2001-05-21,2.49,5.3,2.953333333333333,6.039333333333333
2001-05-22,3.12,5.96,2.977,6.058666666666666
2001-05-23,3.65,6.35,3.0069999999999997,6.015000000000001
2001-05-24,4.17,6.29,3.053,5.943666666666667
2001-05-25,4.16,6.52,3.075,5.926
2001-05-26,2.6,6.55,3.031,5.9366666666666665
2001-05-27,3.05,5.41,2.996,5.980333333333333
2001-05-28,3.69,5.65,2.969333333333333,5.959666666666666
2001-05-29,3.3,4.54,3.0039999999999996,5.889333333333332
2001-05-30,3.39,4.16,3.081666666666666,5.814000000000001
2001-05-31,2.24,5.38,3.0676666666666668,5.8066666666666675
2001-06-01,2.32,6.2,3.0806666666666667,5.777666666666666
2001-06-02,2.17,5.77,3.030333333333333,5.708666666666668
2001-06-03,3.3,5.51,3.0176666666666665,5.665333333333334
2001-06-04,3.59,5.0,3.0349999999999997,5.634666666666666
2001-06-05,3.13,3.9,3.025333333333333,5.661666666666666
2001-06-06,3.55,6.84,3.0409999999999995,5.757333333333333
2001-06-07,2.43,6.87,3.008,5.784666666666667
2001-06-08,3.5,6.5,2.9699999999999998,5.820333333333334
2001-06-09,4.68,7.3,3.023333333333333,5.8566666666666665
