Date,fdi_inflows_usd,fdi_inflows_usd_MA30
2000-03-02,22987.89,26084.04533333333
2000-03-02,29868.23,26097.340666666667
2000-03-02,22364.67,25869.657666666666
2000-03-02,21766.38,25623.69366666667
2000-03-02,21168.09,25354.463
2000-03-02,23611.11,25321.224666666665
2000-03-03,35601.85,25638.651
2000-03-03,35277.78,25896.248333333333
2000-03-03,34729.34,26086.537666666667
2000-03-03,35502.14,26275.99633333333
2000-03-03,34704.42,26413.935666666664
2000-03-03,34081.2,26506.172333333332
2000-03-03,33457.98,26553.537
2000-03-03,32610.4,26561.846666666665
2000-03-03,31688.03,26547.720333333335
2000-03-03,30765.67,26888.413666666667
2000-03-04,25231.48,27057.929333333333
2000-03-04,25231.48,27228.276
2000-03-04,26004.27,27425.213333333333
2000-03-04,26801.99,27647.079333333335
2000-03-04,27699.43,27849.833333333332
2000-03-04,29245.01,28080.009000000002
2000-03-04,30790.6,28337.606333333337
2000-03-04,32336.18,28621.79433333333
2000-03-04,33108.97,29029.795000000002
2000-03-04,33956.55,29343.066666666666
2000-03-05,32710.11,29468.541333333334
2000-03-05,33034.19,29634.733333333334
2000-03-05,32560.54,29821.699000000004
2000-03-05,31887.46,30026.11466666667
2000-03-05,31239.32,30301.162333333334
2000-03-05,28995.73,30272.079
2000-03-05,27699.43,30449.904333333332
2000-03-05,26552.71,30609.448666666667
2000-03-05,25904.56,30767.331000000002
2000-03-05,30316.95,30990.859
2000-03-06,28920.94,30768.162
2000-03-06,32236.47,30666.785
2000-03-06,31538.46,30560.422333333332
2000-03-06,30616.1,30397.554333333337
2000-03-06,29693.73,30230.531333333336
2000-03-06,28447.29,30042.73433333333
2000-03-06,27973.65,29859.923333333332
2000-03-06,27500.0,29689.576666666668
2000-03-06,27200.85,29540.004
2000-03-06,27400.28,29427.824333333334
2000-03-07,29768.52,29579.059
2000-03-07,29668.8,29726.969666666668
2000-03-07,29444.44,29841.642
2000-03-07,29618.95,29935.540666666664
2000-03-07,29469.37,29994.538666666664
2000-03-07,29170.23,29992.046
2000-03-07,28995.73,29932.217
2000-03-07,28571.94,29806.742333333335
2000-03-07,28123.22,29640.550666666662
2000-03-07,27699.43,29431.98
2000-03-07,29220.09,29315.646
2000-03-08,27375.36,29127.01833333333
2000-03-08,27450.14,28956.671666666665
2000-03-08,27524.93,28811.254
2000-03-08,27699.43,28693.257666666665
2000-03-08,27873.93,28655.864333333335
2000-03-08,28048.43,28667.49766666667
2000-03-08,28222.93,28723.17166666667
2000-03-08,28397.44,28806.267666666667
2000-03-08,28596.87,28748.931666666667
2000-03-08,28871.08,28747.269666666667
2000-03-09,27225.78,28580.246666666666
2000-03-09,27200.85,28435.659666666666
2000-03-09,27175.93,28320.98733333333
2000-03-09,27151.0,28236.229666666663
2000-03-09,27151.0,28193.020000000004
2000-03-09,27151.0,28165.59833333333
2000-03-09,27200.85,28155.626666666667
2000-03-09,27225.78,28156.457666666665
2000-03-09,27275.64,28152.303
2000-03-09,27325.5,28070.869
2000-03-10,27500.0,27998.575666666664
2000-03-10,27475.07,27932.93
2000-03-10,27425.21,27859.805333333334
2000-03-10,27400.28,27790.83566666667
2000-03-10,27375.36,27731.006666666664
2000-03-10,27300.57,27674.50133333333
2000-03-10,27275.64,27631.291333333334
2000-03-10,27275.64,27603.038666666667
2000-03-10,27250.71,27588.08133333333
2000-03-10,27350.43,27525.759333333335
2000-03-11,24857.55,27441.832333333336
2000-03-11,23037.75,27294.75266666667
2000-03-11,23486.47,27160.137333333332
2000-03-11,24184.47,27042.972
2000-03-11,25505.7,26964.031
2000-03-11,22688.75,26785.375
2000-03-11,26228.63,26718.89833333333
2000-03-11,26577.64,26658.23833333333
2000-03-11,26926.64,26602.564
2000-03-11,27250.71,26548.55166666667
2000-03-11,25879.63,26503.679999999997
2000-03-12,27375.36,26509.497
2000-03-12,26951.57,26502.01833333333
2000-03-12,26552.71,26482.075333333334
2000-03-12,25904.56,26440.527333333335
2000-03-12,25081.91,26371.55766666667
2000-03-12,24259.26,26273.504666666668
2000-03-12,23561.25,26151.35366666667
2000-03-12,23137.46,26013.414333333334
2000-03-12,22713.68,25859.686999999998
2000-03-12,22439.46,25691.002333333334
2000-03-13,26353.28,25653.60933333333
2000-03-13,26976.5,25638.65233333333
2000-03-13,27574.79,25644.46933333333
2000-03-13,27849.0,25660.25733333333
2000-03-13,25754.99,25608.738
2000-03-13,28222.93,25640.314333333336
2000-03-13,28372.51,25676.876666666667
2000-03-13,28198.01,25708.453333333335
2000-03-13,27799.15,25723.410666666667
2000-03-13,28048.43,25829.77333333333
2000-03-14,19448.01,25710.11533333333
2000-03-14,19946.58,25592.119
2000-03-14,20445.16,25467.475333333332
2000-03-14,20993.59,25317.071666666667
2000-03-14,18949.43,25192.427666666666
2000-03-14,22987.89,25084.403000000002
2000-03-14,23960.11,24997.152000000002
2000-03-14,24608.26,24919.87266666667
2000-03-14,25181.62,24850.903
2000-03-14,21990.74,24721.27333333333
2000-03-15,22638.89,24563.391
2000-03-15,22215.1,24405.50866666667
2000-03-15,21766.38,24245.964333333333
2000-03-15,21342.59,24093.898666666664
2000-03-15,20893.87,23954.297333333332
2000-03-15,20445.16,23827.160666666667
2000-03-15,19597.58,23695.03833333333
2000-03-15,19173.79,23562.916
2000-03-15,18949.43,23437.441000000003
2000-03-15,20021.37,23356.838
2000-03-16,26378.21,23357.669
2000-03-16,27873.93,23387.583333333332
2000-03-16,27350.43,23380.104666666666
2000-03-16,26876.78,23347.697333333334
2000-03-16,25879.63,23351.852000000003
2000-03-16,23087.61,23180.674666666666
2000-03-16,24882.48,23064.340333333334
2000-03-16,23536.32,22908.950666666664
2000-03-16,25381.05,22828.347333333335
2000-03-16,24433.76,22707.858333333334
2000-03-16,23985.04,22859.092666666667
2000-03-17,28422.36,23141.61866666667
2000-03-17,28970.8,23425.806666666664
2000-03-17,29469.37,23708.332666666665
2000-03-17,29743.59,24068.138
2000-03-17,30042.74,24303.299666666666
2000-03-17,30316.95,24515.194333333333
2000-03-17,30591.17,24714.624666666667
2000-03-17,30840.46,24903.252666666664
2000-03-17,30790.6,25196.58133333333
2000-03-17,30690.88,25464.980999999996
2000-03-18,31214.39,25764.957333333332
2000-03-18,31014.96,26073.243333333332
2000-03-18,30815.53,26389.007999999998
2000-03-18,30690.88,26715.575
2000-03-18,30566.24,27052.944333333333
2000-03-18,30366.81,27411.91866666667
2000-03-18,30591.17,27792.498
2000-03-18,30466.52,28176.400999999998
2000-03-18,30416.67,28522.911
2000-03-18,30491.45,28660.018999999997
2000-03-19,31438.75,28778.846333333335
2000-03-19,31588.32,28920.109333333334
2000-03-19,31688.03,29080.484333333334
2000-03-19,31513.53,29268.281
2000-03-19,31014.96,29532.526
2000-03-19,30740.74,29727.801333333333
2000-03-19,30341.88,29954.653333333335
2000-03-19,29843.3,30103.395
2000-03-19,29319.8,30266.263
2000-03-19,31264.25,30508.903333333332
2000-03-20,24807.69,30388.41433333333
2000-03-20,26054.13,30291.192
2000-03-20,25206.55,30149.098
2000-03-20,25630.34,30011.989666666665
2000-03-20,26502.85,29893.993333333332
2000-03-20,27450.14,29798.433
2000-03-20,28846.15,29740.265666666666
2000-03-20,26976.5,29611.467
2000-03-20,27898.86,29515.075666666668
2000-03-20,28372.51,29437.79666666667
2000-03-21,34878.92,29559.947666666667
2000-03-21,34106.13,29662.98666666667
2000-03-21,33158.83,29741.096666666668
2000-03-21,31563.39,29770.180333333334
2000-03-21,29918.09,29748.575333333334
2000-03-21,26752.14,29628.086333333333
2000-03-21,25979.34,29474.358666666667
2000-03-21,25181.62,29298.195333333333
2000-03-21,24633.19,29105.412666666667
2000-03-21,27574.79,29008.190666666665
2000-03-21,28397.44,28906.81366666667
2000-03-22,34654.56,29009.021666666664
2000-03-22,31538.46,29004.036
2000-03-22,32336.18,29031.457666666665
2000-03-22,33108.97,29101.257999999998
2000-03-22,33881.77,29205.958999999995
2000-03-22,35402.42,29374.643666666663
2000-03-22,36474.36,29595.679
2000-03-22,36474.36,29834.16433333333
2000-03-22,35676.64,29981.244
2000-03-22,36075.5,30356.837666666666
2000-03-23,24383.9,30301.163333333334
2000-03-23,24932.34,30292.022999999997
2000-03-23,25505.7,30287.868333333336
2000-03-23,26054.13,30272.911000000004
2000-03-23,26801.99,30251.306
2000-03-23,28397.44,30236.349
2000-03-23,29195.16,30310.304333333333
2000-03-23,29992.88,30380.105
2000-03-23,30765.67,30459.876999999997
2000-03-23,27599.72,30217.237
2000-03-24,21691.6,29803.41933333333
2000-03-24,23810.54,29491.809666666668
2000-03-24,23062.68,29208.452666666664
2000-03-24,22314.81,28955.010000000002
2000-03-24,21791.31,28789.648999999998
2000-03-24,22414.53,28670.822
2000-03-24,22115.38,28568.614
2000-03-24,22738.6,28505.461
2000-03-24,23262.11,28361.705
2000-03-24,23810.54,28208.808333333334
2000-03-25,33981.48,28186.372333333336
2000-03-25,33582.62,28254.511
2000-03-25,32859.69,28271.961333333336
2000-03-25,32111.82,28238.723
2000-03-25,31363.96,28154.796
2000-03-25,30616.1,27995.252
2000-03-25,29693.73,27769.231000000003
2000-03-25,28198.01,27493.35266666667
2000-03-25,26727.21,27195.038333333334
2000-03-25,25306.27,26836.064000000002
2000-03-25,24558.4,26841.880666666668
2000-03-26,30566.24,27029.677333333337
2000-03-26,31039.89,27214.150333333335
2000-03-26,31438.75,27393.637666666666
2000-03-26,31862.54,27562.322666666663
2000-03-26,32261.4,27691.121333333333
2000-03-26,32660.26,27806.624666666667
2000-03-26,33084.05,27909.663666666667
2000-03-26,33383.19,27996.914333333334
2000-03-26,33582.62,28196.34433333333
2000-03-26,33782.05,28599.359333333334
2000-03-27,27574.79,28724.834333333336
2000-03-27,27450.14,28871.083
2000-03-27,27375.36,29039.768
2000-03-27,27574.79,29232.550666666666
2000-03-27,27873.93,29414.53066666667
2000-03-27,28173.08,29616.454
2000-03-27,28497.15,29808.40566666667
2000-03-27,28821.23,29993.70966666667
2000-03-27,29344.73,30178.182666666668
2000-03-27,29943.02,30043.567333333332
2000-03-28,27400.28,29837.489333333335
2000-03-28,27574.79,29661.326
2000-03-28,27724.36,29515.077333333335
2000-03-28,27824.07,29397.081000000002
2000-03-28,27898.86,29306.50633333333
2000-03-28,27998.58,29250.001333333334
2000-03-28,27973.65,29242.522666666664
2000-03-28,27898.86,29281.577666666668
2000-03-28,27824.07,29365.504333333334
2000-03-28,27699.43,29470.205333333335
2000-03-29,27026.35,29352.209
2000-03-29,26976.5,29216.762666666666
2000-03-29,26901.71,29065.528
2000-03-29,26851.85,28898.505
2000-03-29,26826.92,28717.355666666666
2000-03-29,26951.57,28527.066
2000-03-29,27026.35,28325.142666666663
2000-03-29,27126.07,28116.572
2000-03-29,27250.71,27905.508333333335
2000-03-29,26851.85,27674.501666666663
2000-03-30,25505.7,27605.532000000003
2000-03-30,23735.75,27481.719
2000-03-30,24009.97,27369.53933333333
2000-03-30,24483.62,27266.500333333333
2000-03-30,24982.19,27170.109
2000-03-30,25854.7,27092.82966666667
2000-03-30,26378.21,27022.19833333333
2000-03-30,26627.49,26949.073666666667
