Date,fdi_inflows_usd,fdi_inflows_usd_MA30
2000-02-01,52637,49015.666666666664
2000-02-02,40583,48707.1
2000-02-02,46737,48795.26666666667
2000-02-02,44347,48746.1
2000-02-02,43024,48744.4
2000-02-02,41804,48364.666666666664
2000-02-02,39413,47973.03333333333
2000-02-02,38243,47471.2
2000-02-02,37023,46966.0
2000-02-02,37074,46457.4
2000-02-02,37226,46201.4
2000-02-03,43177,46179.36666666667
2000-02-03,38040,46021.7
2000-02-03,46432,46143.76666666667
2000-02-03,44499,46169.2
2000-02-03,42160,46084.433333333334
2000-02-03,40125,45882.666666666664
2000-02-03,39057,45582.6
2000-02-03,37328,45160.46666666667
2000-02-03,48314,45058.76666666667
2000-02-03,41142,44890.9
2000-02-04,49890,44873.933333333334
2000-02-04,57011,44957.0
2000-02-04,51009,45048.53333333333
2000-02-04,56757,45158.73333333333
2000-02-04,57367,45326.566666666666
2000-02-04,56451,45374.03333333333
2000-02-04,54315,45472.36666666667
2000-02-04,53196,45607.96666666667
2000-02-04,52128,45550.3
2000-02-04,55434,45643.53333333333
2000-02-05,58435,46238.6
2000-02-05,61385,46726.86666666667
2000-02-05,60063,47250.73333333333
2000-02-05,57926,47747.46666666667
2000-02-05,58995,48320.5
2000-02-05,63470,49122.4
2000-02-05,60622,49868.36666666667
2000-02-05,62199,50707.566666666666
2000-02-05,63013,51572.2
2000-02-05,59554,52316.46666666667
2000-02-06,65098,53047.166666666664
2000-02-06,63928,53910.1
2000-02-06,64335,54506.86666666667
2000-02-06,64742,55181.63333333333
2000-02-06,65505,55959.8
2000-02-06,65505,56805.8
2000-02-06,65454,57685.7
2000-02-06,64793,58601.2
2000-02-06,63674,59113.2
2000-02-06,65505,59925.3
2000-02-06,62504,60345.76666666667
2000-02-07,59096,60415.26666666667
2000-02-07,57621,60635.666666666664
2000-02-07,61385,60789.933333333334
2000-02-07,60266,60886.566666666666
2000-02-07,55434,60852.666666666664
2000-02-07,50145,60713.666666666664
2000-02-07,51264,60649.26666666667
2000-02-07,47907,60508.566666666666
2000-02-07,53146,60432.3
2000-02-07,49026,60118.666666666664
2000-02-08,53146,59844.03333333333
2000-02-08,52637,59596.5
2000-02-08,52077,59401.53333333333
2000-02-08,51467,59150.6
2000-02-08,52790,58794.6
2000-02-08,49280,58416.53333333333
2000-02-08,48161,57948.6
2000-02-08,47551,57433.2
2000-02-08,47093,57017.833333333336
2000-02-08,50399,56527.86666666667
2000-02-09,50653,56085.36666666667
2000-02-09,48466,55556.4
2000-02-09,52230,55139.333333333336
2000-02-09,51620,54676.5
2000-02-09,49534,54144.13333333333
2000-02-09,47805,53555.833333333336
2000-02-09,47754,52987.86666666667
2000-02-09,47195,52438.566666666666
2000-02-09,46737,51812.96666666667
2000-02-09,47144,51300.96666666667
2000-02-10,52840,51092.433333333334
2000-02-10,53603,50958.5
2000-02-10,54264,50721.13333333333
2000-02-10,54315,50522.76666666667
2000-02-10,53705,50465.13333333333
2000-02-10,53044,50561.76666666667
2000-02-10,50755,50544.8
2000-02-10,49484,50597.36666666667
2000-02-10,48466,50441.36666666667
2000-02-10,52027,50541.4
2000-02-11,46991,50336.23333333333
2000-02-11,50552,50266.73333333333
2000-02-11,51976,50263.36666666667
2000-02-11,49128,50185.4
2000-02-11,47907,50022.63333333333
2000-02-11,43279,49822.6
2000-02-11,46025,49751.4
2000-02-11,44194,49639.5
2000-02-11,42363,49481.833333333336
2000-02-11,45110,49305.53333333333
2000-02-12,43024,49051.23333333333
2000-02-12,41905,48832.53333333333
2000-02-12,41448,48473.13333333333
2000-02-12,41041,48120.5
2000-02-12,40837,47830.6
2000-02-12,41905,47633.933333333334
2000-02-12,44194,47515.26666666667
2000-02-12,45415,47455.933333333334
2000-02-12,46534,47449.166666666664
2000-02-12,48466,47493.23333333333
2000-02-12,50806,47425.433333333334
2000-02-13,56299,47515.3
2000-02-13,53095,47476.333333333336
2000-02-13,54570,47484.833333333336
2000-02-13,55739,47552.63333333333
2000-02-13,46941,47349.2
2000-02-13,51925,47388.2
2000-02-13,55027,47572.96666666667
2000-02-13,49433,47605.2
2000-02-13,53756,47662.833333333336
2000-02-13,56858,47991.73333333333
2000-02-14,42007,47706.9
2000-02-14,48009,47574.666666666664
2000-02-14,46025,47471.23333333333
2000-02-14,44143,47345.76666666667
2000-02-14,42973,47335.566666666666
2000-02-14,49738,47459.333333333336
2000-02-14,41397,47366.1
2000-02-14,42516,47371.2
2000-02-14,43736,47325.4
2000-02-14,45008,47391.53333333333
2000-02-15,53146,47766.23333333333
2000-02-15,55434,48232.433333333334
2000-02-15,50908,48561.333333333336
2000-02-15,51976,48932.63333333333
2000-02-15,54264,49344.6
2000-02-15,56553,49756.566666666666
2000-02-15,57367,50154.96666666667
2000-02-15,57926,50534.7
2000-02-15,57011,50819.53333333333
2000-02-15,57672,51048.4
2000-02-16,54468,50987.36666666667
2000-02-16,52433,50965.3
2000-02-16,52891,50909.333333333336
2000-02-16,53552,50836.433333333334
2000-02-16,55333,51116.166666666664
2000-02-16,56146,51256.86666666667
2000-02-16,56604,51309.433333333334
2000-02-16,57062,51563.73333333333
2000-02-16,57520,51689.2
2000-02-16,57977,51726.5
2000-02-17,51467,52041.833333333336
2000-02-17,50246,52116.4
2000-02-17,51925,52313.066666666666
2000-02-17,51009,52541.933333333334
2000-02-17,50501,52792.86666666667
2000-02-17,50196,52808.13333333333
2000-02-17,50145,53099.73333333333
2000-02-17,49992,53348.933333333334
2000-02-17,49840,53552.4
2000-02-17,50196,53725.333333333336
2000-02-18,47754,53545.6
2000-02-18,49687,53354.03333333333
2000-02-18,49534,53308.23333333333
2000-02-18,49433,53223.46666666667
2000-02-18,49229,53055.63333333333
2000-02-18,48314,52781.0
2000-02-18,48975,52501.26666666667
2000-02-18,48110,52174.066666666666
2000-02-18,47958,51872.3
2000-02-18,48466,51565.433333333334
2000-02-18,48721,51373.86666666667
2000-02-19,47246,51200.96666666667
2000-02-19,47093,51007.7
2000-02-19,47551,50807.666666666664
2000-02-19,47398,50543.166666666664
2000-02-19,46991,50238.0
2000-02-19,53705,50141.36666666667
2000-02-19,49280,49881.96666666667
2000-02-19,52230,49705.63333333333
2000-02-19,47856,49368.26666666667
2000-02-19,50755,49344.53333333333
2000-02-20,70642,50024.4
2000-02-20,71150,50665.23333333333
2000-02-20,70031,51299.3
2000-02-20,68556,51901.13333333333
2000-02-20,67081,52463.96666666667
2000-02-20,60520,52809.8
2000-02-20,57570,53062.4
2000-02-20,55231,53242.1
2000-02-20,63521,53686.26666666667
2000-02-20,65556,54279.666666666664
2000-02-21,65098,54793.36666666667
2000-02-21,66217,55349.46666666667
2000-02-21,69828,56029.3
2000-02-21,68607,56675.23333333333
2000-02-21,67387,57311.0
2000-02-21,59452,57660.23333333333
2000-02-21,61690,58112.9
2000-02-21,60571,58533.333333333336
2000-02-21,62860,59013.13333333333
2000-02-21,63979,59521.73333333333
2000-02-22,58384,59893.0
2000-02-22,57316,60233.76666666667
2000-02-22,56197,60521.96666666667
2000-02-22,54773,60767.8
2000-02-22,53400,60981.433333333334
2000-02-22,51976,60923.8
2000-02-22,49178,60920.4
2000-02-22,47754,60771.2
2000-02-22,46127,60713.566666666666
2000-02-22,50552,60706.8
2000-02-23,41600,59738.73333333333
2000-02-23,39820,58694.4
2000-02-23,42617,57780.6
2000-02-23,40685,56851.566666666666
2000-02-23,44347,56093.76666666667
2000-02-23,38955,55374.933333333334
2000-02-23,38091,54725.63333333333
2000-02-23,38294,54161.066666666666
2000-02-23,39210,53350.7
2000-02-23,38701,52455.53333333333
2000-02-24,42058,51687.53333333333
2000-02-24,39718,50804.23333333333
2000-02-24,40278,49819.23333333333
2000-02-24,40888,48895.26666666667
2000-02-24,41448,48030.63333333333
2000-02-24,45313,47559.333333333336
2000-02-24,42668,46925.26666666667
2000-02-24,43279,46348.86666666667
2000-02-24,43940,45718.2
2000-02-24,44601,45072.26666666667
2000-02-24,45923,44656.9
2000-02-25,46737,44304.26666666667
2000-02-25,46330,43975.36666666667
2000-02-25,46686,43705.8
2000-02-25,46941,43490.5
2000-02-25,46381,43304.0
2000-02-25,46025,43198.9
2000-02-25,45415,43120.933333333334
2000-02-25,44754,43075.166666666664
2000-02-25,44143,42861.53333333333
2000-02-25,43787,42934.433333333334
2000-02-26,44499,43090.4
2000-02-26,45313,43180.26666666667
2000-02-26,46890,43387.1
2000-02-26,43736,43366.73333333333
2000-02-26,46076,43604.1
2000-02-26,48263,43943.166666666664
2000-02-26,51416,44380.566666666666
2000-02-26,52433,44821.333333333336
2000-02-26,49840,45192.63333333333
2000-02-26,53146,45562.23333333333
2000-02-27,48415,45852.13333333333
2000-02-27,44092,45979.26666666667
2000-02-27,51976,46348.86666666667
2000-02-27,50196,46640.46666666667
2000-02-27,46635,46684.53333333333
2000-02-27,30818,46289.53333333333
2000-02-27,40583,46199.666666666664
2000-02-27,37074,45970.8
2000-02-27,34378,45630.03333333333
2000-02-27,32598,45185.86666666667
2000-02-28,30258,44636.566666666666
2000-02-28,33259,44200.86666666667
2000-02-28,29343,43622.76666666667
2000-02-28,31631,43112.433333333334
2000-02-28,36005,42766.566666666666
2000-02-28,38701,42522.433333333334
2000-02-28,41142,42380.0
2000-02-28,42516,42305.4
2000-02-28,43889,42296.933333333334
2000-02-28,45262,42346.1
2000-02-29,45618,42383.4
2000-02-29,46585,42425.8
2000-02-29,46991,42429.166666666664
2000-02-29,46483,42520.73333333333
2000-02-29,44652,42473.26666666667
2000-02-29,42719,42288.46666666667
2000-02-29,42719,41998.566666666666
2000-02-29,43736,41708.666666666664
2000-02-29,43431,41495.03333333333
2000-02-29,43228,41164.433333333334
2000-03-01,49636,41205.13333333333
2000-03-01,48466,41350.933333333334
2000-03-01,49534,41269.53333333333
2000-03-01,50603,41283.1
2000-03-01,50348,41406.86666666667
2000-03-01,47347,41957.833333333336
2000-03-01,46025,42139.23333333333
2000-03-01,44855,42398.6
2000-03-01,44143,42724.1
2000-03-01,48721,43261.53333333333
2000-03-02,43685,43709.1
2000-03-02,41549,43985.433333333334
2000-03-02,38752,44299.066666666666
2000-03-02,45822,44772.1
2000-03-02,39820,44899.26666666667
2000-03-02,39922,44939.96666666667
2000-03-02,47347,45146.8
2000-03-02,45160,45234.933333333334
2000-03-02,47856,45367.166666666664
2000-03-02,50755,45550.26666666667
2000-03-02,42516,45446.86666666667
2000-03-03,61232,45935.1
2000-03-03,64945,46533.566666666666
2000-03-03,70184,47323.6
2000-03-03,55994,47701.666666666664
2000-03-03,67590,48530.7
2000-03-03,64894,49269.86666666667
2000-03-03,72167,50217.566666666666
2000-03-03,67488,51019.46666666667
2000-03-03,61080,51614.53333333333
2000-03-03,70133,52297.76666666667
2000-03-04,36514,51899.36666666667
2000-03-04,35853,51443.333333333336
2000-03-04,37277,50999.13333333333
2000-03-04,39871,50649.9
2000-03-04,42465,50487.166666666664
2000-03-04,45110,50456.666666666664
2000-03-04,47754,50553.3
2000-03-04,50603,50768.63333333333
2000-03-04,55841,51005.96666666667
2000-03-04,37277,50792.36666666667
2000-03-05,40786,50766.933333333334
2000-03-05,43940,50939.86666666667
2000-03-05,38040,50680.46666666667
2000-03-05,39464,50668.6
2000-03-05,40125,50675.36666666667
2000-03-05,41448,50478.73333333333
2000-03-05,42160,50378.73333333333
2000-03-05,42770,50209.2
2000-03-05,43329,49961.666666666664
2000-03-05,38803,49837.9
2000-03-06,45313,49307.26666666667
2000-03-06,45567,48661.333333333336
2000-03-06,44397,47801.76666666667
2000-03-06,45008,47435.566666666666
2000-03-06,45466,46698.1
2000-03-06,44804,46028.433333333334
2000-03-06,44499,45106.166666666664
2000-03-06,45262,44365.3
2000-03-06,45059,43831.26666666667
2000-03-06,44703,42983.6
2000-03-07,41549,43151.433333333334
2000-03-07,35802,43149.73333333333
2000-03-07,36565,43126.0
2000-03-07,37786,43056.5
2000-03-07,38955,42939.5
2000-03-07,40125,42773.333333333336
2000-03-07,42261,42590.23333333333
2000-03-07,43024,42337.6
2000-03-07,43736,41934.1
2000-03-07,40837,42052.76666666667
2000-03-08,35192,41866.3
2000-03-08,44652,41890.03333333333
2000-03-08,38040,41890.03333333333
2000-03-08,36107,41778.13333333333
2000-03-08,35192,41613.7
2000-03-08,37074,41467.9
2000-03-08,43279,41505.2
2000-03-08,39515,41396.7
2000-03-08,45618,41473.0
2000-03-08,46585,41732.4
2000-03-08,41397,41601.86666666667
2000-03-09,48161,41688.333333333336
2000-03-09,47653,41796.86666666667
2000-03-09,48466,41912.13333333333
2000-03-09,47500,41979.933333333334
2000-03-09,48568,42105.4
2000-03-09,46330,42166.433333333334
2000-03-09,46585,42210.53333333333
2000-03-09,46635,42263.066666666666
2000-03-09,47297,42349.53333333333
2000-03-09,47093,42534.333333333336
2000-03-10,55790,43200.6
2000-03-10,55078,43817.7
2000-03-10,55994,44424.63333333333
2000-03-10,54366,44938.333333333336
2000-03-10,53603,45387.6
2000-03-10,50857,45674.13333333333
2000-03-10,49484,45889.46666666667
2000-03-10,48721,46055.63333333333
2000-03-10,48009,46294.7
2000-03-10,52281,46864.333333333336
2000-03-11,52993,47142.36666666667
2000-03-11,55434,47722.166666666664
2000-03-11,54926,48349.46666666667
2000-03-11,54010,48976.73333333333
2000-03-11,51925,49471.76666666667
2000-03-11,49026,49663.333333333336
2000-03-11,47500,49929.5
2000-03-11,45974,49941.36666666667
2000-03-11,50552,50073.6
2000-03-11,44448,50175.3
2000-03-12,37175,49809.1
2000-03-12,42923,49651.433333333334
2000-03-12,41193,49409.0
2000-03-12,39210,49132.666666666664
2000-03-12,35700,48703.73333333333
2000-03-12,34683,48315.5
2000-03-12,34022,47896.73333333333
2000-03-12,35497,47525.46666666667
2000-03-12,37074,47184.7
2000-03-12,38701,46904.96666666667
2000-03-13,51518,46762.566666666666
2000-03-13,40685,46282.8
2000-03-13,43889,45879.3
2000-03-13,47093,45636.86666666667
2000-03-13,49789,45509.73333333333
2000-03-13,53095,45584.333333333336
2000-03-13,56299,45811.5
2000-03-13,57926,46118.333333333336
2000-03-13,54722,46342.1
2000-03-13,58995,46565.9
2000-03-14,57164,46704.933333333334
2000-03-14,57876,46786.333333333336
2000-03-14,56502,46838.86666666667
2000-03-14,58893,47001.63333333333
2000-03-14,58689,47227.1
2000-03-14,58537,47544.13333333333
2000-03-14,54519,47778.1
2000-03-14,55180,48084.96666666667
2000-03-14,53502,48183.3
2000-03-14,52332,48446.1
2000-03-14,55841,49068.3
2000-03-15,42617,49058.1
2000-03-15,43431,49132.7
2000-03-15,44245,49300.53333333333
2000-03-15,45160,49615.86666666667
2000-03-15,46178,49999.03333333333
2000-03-15,47144,50436.433333333334
2000-03-15,48110,50856.86666666667
2000-03-15,49128,51258.666666666664
2000-03-15,50094,51638.433333333334
2000-03-15,51162,51626.566666666666
2000-03-16,41956,51668.933333333334
2000-03-16,41549,51590.933333333334
2000-03-16,41193,51394.26666666667
2000-03-16,41549,51119.6
2000-03-16,42160,50755.1
2000-03-16,42719,50302.433333333334
2000-03-16,43431,49819.26666666667
2000-03-16,44550,49480.2
2000-03-16,45720,49037.7
2000-03-16,46788,48691.833333333336
2000-03-17,47958,48361.23333333333
2000-03-17,47398,48057.76666666667
2000-03-17,49280,47737.333333333336
2000-03-17,49077,47416.933333333334
2000-03-17,48517,47082.933333333334
2000-03-17,49026,46899.833333333336
2000-03-17,48670,46682.833333333336
2000-03-17,48263,46508.2
2000-03-17,47907,46360.7
2000-03-17,47653,46087.76666666667
2000-03-18,46941,46231.9
2000-03-18,47602,46370.933333333334
2000-03-18,47398,46476.03333333333
2000-03-18,47246,46545.566666666666
2000-03-18,47144,46577.76666666667
2000-03-18,47042,46574.36666666667
2000-03-18,47042,46538.76666666667
2000-03-18,47195,46474.333333333336
2000-03-18,47398,46384.46666666667
2000-03-18,46839,46240.36666666667
2000-03-19,48263,46450.6
2000-03-19,48466,46681.166666666664
2000-03-19,47805,46901.566666666666
2000-03-19,48059,47118.566666666666
2000-03-19,48721,47337.26666666667
2000-03-19,49026,47547.5
2000-03-19,49331,47744.166666666664
2000-03-19,49840,47920.5
2000-03-19,50094,48066.3
2000-03-19,49636,48161.23333333333
2000-03-20,50297,48239.2
2000-03-20,50552,48344.333333333336
2000-03-20,50806,48395.2
2000-03-20,51162,48464.7
2000-03-20,51315,48557.96666666667
2000-03-20,51009,48624.066666666666
2000-03-20,52993,48768.166666666664
2000-03-20,54366,48971.6
2000-03-20,55790,49234.36666666667
2000-03-20,57164,49551.4
2000-03-20,51671,49709.066666666666
2000-03-21,62250,50197.333333333336
2000-03-21,67387,50863.63333333333
2000-03-21,58486,51238.3
2000-03-21,59859,51662.13333333333
2000-03-21,64793,52253.833333333336
2000-03-21,68251,52960.8
2000-03-21,68912,53684.7
2000-03-21,70184,54444.23333333333
2000-03-21,71150,55254.6
2000-03-21,69828,55973.433333333334
2000-03-22,55434,56205.7
2000-03-22,66624,56833.0
2000-03-22,64131,57368.73333333333
2000-03-22,60978,57777.3
2000-03-22,57825,58070.6
2000-03-22,45974,57958.7
2000-03-22,53552,58082.433333333334
2000-03-22,51671,58135.0
2000-03-22,49738,58138.4
2000-03-22,47856,58057.03333333333
2000-03-23,44448,57853.566666666666
2000-03-23,43838,57621.3
2000-03-23,43228,57356.833333333336
2000-03-23,42668,57068.6
2000-03-23,42210,56775.3
2000-03-23,41244,56383.666666666664
2000-03-23,39820,55898.8
2000-03-23,41702,55429.2
2000-03-23,40786,54883.26666666667
2000-03-23,40278,54503.5
2000-03-24,42363,53840.6
2000-03-24,44652,53082.76666666667
2000-03-24,43533,52584.333333333336
2000-03-24,46635,52143.53333333333
2000-03-24,39006,51283.96666666667
2000-03-24,38854,50304.066666666666
2000-03-24,39159,49312.3
2000-03-24,39515,48290.0
2000-03-24,40074,47254.13333333333
2000-03-24,41244,46301.333333333336
2000-03-25,48924,46084.333333333336
2000-03-25,53705,45653.7
2000-03-25,51162,45221.4
2000-03-25,52535,44939.96666666667
2000-03-25,54824,44839.933333333334
2000-03-25,54366,45119.666666666664
2000-03-25,53451,45116.3
2000-03-25,52027,45128.166666666664
2000-03-25,50196,45143.433333333334
2000-03-25,55282,45390.96666666667
2000-03-26,44194,45382.5
2000-03-26,48365,45533.4
2000-03-26,46991,45658.833333333336
2000-03-26,46076,45772.433333333334
2000-03-26,45160,45870.76666666667
2000-03-26,44041,45964.0
2000-03-26,42719,46060.63333333333
2000-03-26,42973,46103.0
2000-03-26,43329,46187.76666666667
2000-03-26,43685,46301.333333333336
2000-03-26,43279,46331.86666666667
2000-03-27,43126,46281.0
2000-03-27,41905,46226.73333333333
2000-03-27,44194,46145.36666666667
2000-03-27,43736,46303.03333333333
2000-03-27,42516,46425.1
2000-03-27,40023,46453.9
2000-03-27,41193,46509.833333333336
2000-03-27,36870,46403.03333333333
2000-03-27,38752,46319.96666666667
2000-03-27,37531,45940.2
2000-03-28,34429,45297.666666666664
2000-03-28,36260,44800.933333333334
2000-03-28,35649,44238.066666666666
2000-03-28,34988,43576.86666666667
2000-03-28,34531,42915.7
2000-03-28,35141,42305.36666666667
2000-03-28,35446,41752.666666666664
2000-03-28,35955,41277.96666666667
2000-03-28,36565,40654.066666666666
2000-03-28,34836,40342.13333333333
2000-03-29,38955,40028.46666666667
2000-03-29,37124,39699.566666666666
2000-03-29,37735,39421.53333333333
2000-03-29,38345,39194.36666666667
2000-03-29,39667,39048.566666666666
2000-03-29,41498,39007.86666666667
2000-03-29,42210,38982.433333333334
2000-03-29,42770,38963.8
2000-03-29,43329,38951.933333333334
2000-03-29,40583,38862.066666666666
2000-03-30,44957,38923.1
2000-03-30,45669,39048.566666666666
2000-03-30,43889,39038.4
2000-03-30,44448,39062.13333333333
2000-03-30,45466,39160.46666666667
2000-03-30,47653,39414.8
2000-03-30,46127,39579.26666666667
2000-03-30,46635,39904.76666666667
2000-03-30,47144,40184.5
2000-03-30,45872,40462.53333333333
2000-03-31,50857,41010.13333333333
2000-03-31,48721,41425.5
2000-03-31,49229,41878.166666666664
2000-03-31,49992,42378.3
2000-03-31,48161,42832.63333333333
2000-03-31,52586,43414.13333333333
2000-03-31,52993,43999.03333333333
2000-03-31,53044,44568.666666666664
2000-03-31,52179,45089.13333333333
2000-03-31,51671,45650.3
2000-04-01,51111,46055.5
2000-04-01,49992,46484.433333333334
2000-04-01,52383,46972.7
2000-04-01,51772,47420.26666666667
2000-04-01,50450,47779.7
2000-04-01,49280,48039.1
2000-04-01,49636,48286.63333333333
2000-04-01,48924,48491.76666666667
2000-04-01,52739,48805.433333333334
2000-04-01,48975,49085.166666666664
2000-04-01,48772,49212.333333333336
2000-04-02,49941,49354.73333333333
2000-04-02,49128,49529.36666666667
2000-04-02,49433,49695.53333333333
2000-04-02,49585,49832.833333333336
2000-04-02,49687,49900.63333333333
2000-04-02,47805,49956.566666666666
2000-04-02,46941,49966.76666666667
2000-04-02,46025,49929.46666666667
2000-04-02,45008,49900.666666666664
2000-04-02,48670,49827.76666666667
2000-04-03,38040,49471.73333333333
2000-04-03,43228,49271.7
2000-04-03,41498,48988.566666666666
2000-04-03,39820,48710.53333333333
2000-04-03,38905,48254.5
2000-04-03,37023,47722.166666666664
2000-04-03,36056,47155.9
2000-04-03,36412,46630.333333333336
2000-04-03,36260,46116.63333333333
2000-04-03,37175,45652.1
2000-04-04,37684,45241.833333333336
2000-04-04,38345,44773.9
2000-04-04,39006,44348.36666666667
2000-04-04,39667,43988.933333333334
2000-04-04,40379,43692.23333333333
2000-04-04,41702,43427.76666666667
2000-04-04,42363,43209.066666666666
2000-04-04,43075,42886.933333333334
2000-04-04,43736,42712.3
2000-04-04,41041,42454.6
2000-04-05,46178,42329.166666666664
2000-04-05,47958,42290.166666666664
2000-04-05,44448,42124.0
2000-04-05,45262,41979.9
2000-04-05,47093,41893.433333333334
2000-04-05,51874,42029.066666666666
2000-04-05,48873,42093.46666666667
2000-04-05,50755,42251.13333333333
2000-04-05,52993,42517.3
2000-04-05,49789,42554.6
2000-04-06,65250,43461.6
2000-04-06,63674,44143.13333333333
2000-04-06,62148,44831.46666666667
2000-04-06,60826,45531.666666666664
2000-04-06,66674,46457.3
2000-04-06,58232,47164.26666666667
2000-04-06,56808,47856.0
2000-04-06,55485,48491.76666666667
2000-04-06,54163,49088.53333333333
2000-04-06,59503,49832.8
2000-04-07,68709,50866.96666666667
2000-04-07,65912,51785.86666666667
2000-04-07,67488,52735.26666666667
2000-04-07,68302,53689.76666666667
2000-04-07,67793,54603.566666666666
2000-04-07,66878,55442.76666666667
2000-04-07,64284,56173.46666666667
2000-04-07,62453,56819.4
2000-04-07,60622,57382.26666666667
2000-04-07,59147,57985.8
2000-04-07,57723,58370.63333333333
2000-04-08,54926,58602.9
2000-04-08,53552,58906.36666666667
2000-04-08,50959,59096.26666666667
2000-04-08,56350,59404.833333333336
2000-04-08,52128,59413.3
2000-04-08,47297,59360.76666666667
2000-04-08,49992,59335.333333333336
2000-04-08,48365,59181.066666666666
2000-04-08,47805,59114.933333333334
2000-04-08,49026,58574.13333333333
2000-04-09,46839,58012.96666666667
2000-04-09,46839,57502.666666666664
2000-04-09,47144,57046.6
2000-04-09,47551,56409.166666666664
2000-04-09,48110,56071.76666666667
2000-04-09,48263,55786.933333333334
2000-04-09,49229,55578.4
2000-04-09,49128,55410.566666666666
2000-04-09,48721,55051.166666666664
2000-04-09,49585,54413.7
2000-04-10,37430,53464.3
2000-04-10,38243,52489.46666666667
2000-04-10,39057,51514.63333333333
2000-04-10,39871,50583.9
2000-04-10,42414,49768.433333333334
2000-04-10,45720,49149.63333333333
2000-04-10,46585,48620.7
2000-04-10,44041,48068.0
2000-04-10,47449,47678.066666666666
2000-04-10,40786,47113.5
2000-04-11,40583,46635.4
2000-04-11,38854,46145.46666666667
2000-04-11,37633,45701.26666666667
2000-04-11,38091,45092.63333333333
2000-04-11,39718,44678.96666666667
2000-04-11,45720,44626.4
2000-04-11,47449,44541.63333333333
2000-04-11,43889,44392.433333333334
2000-04-11,49280,44441.6
2000-04-11,42109,44211.03333333333
2000-04-12,51060,44351.73333333333
2000-04-12,53247,44565.333333333336
2000-04-12,55943,44858.63333333333
2000-04-12,58689,45229.9
2000-04-12,60724,45650.36666666667
2000-04-12,62148,46113.2
2000-04-12,62351,46550.6
2000-04-12,60520,46930.333333333336
