country_code,region,income_group,trade_balance_status,political_stability,economic_sector_dominant,currency_type,policy_framework,season,crisis_event,governance_quality,climate_impact_level,trade_bloc,financial_access,migration_trend,date,year,quarter,gdp_per_capita,inflation_rate,unemployment_rate,interest_rate,exchange_rate,exports_usd,imports_usd,debt_gdp_ratio,investment_pct_gdp,consumption_pct_gdp,population_million,urbanization_pct,internet_penetration,energy_consumption_mwh,renewable_energy_pct,income_inequality_gini,education_index,healthcare_index,poverty_rate,fdi_inflows_usd,business_confidence_index,manufacturing_pmi,economic_day_status
C10,Africa,Lower-Middle,Surplus,,Industry,Commodity-backed,Keynesian,,None,High,,,,Neutral,2000-01-29,2000,1,,,,,,,,,,72.06600113548869,,,,,9.458251493261349,35.463890667773384,,,30.080969478562025,,,,Medium
C10,Africa,Lower-Middle,,,Industry,Commodity-backed,Neoliberal,Q1,None,,,,High,,2000-01-30,2000,1,,,,,,390791.485291001,534667.7967172993,,,74.61143739512133,,56.07870049711647,39.82417524769226,,,,0.5751105920782038,0.6349589207038435,,,,49.2439361678252,Low
C10,Africa,,,,Industry,,Socialist,Q1,None,High,High,,,Neutral,2000-01-31,2000,1,,,,,,,,49.94512555870703,,71.7796208354911,,59.729442939475824,56.36705225038047,1260.033443197429,8.847837794864795,,,,,,,49.638019958560434,Medium
,Africa,Lower-Middle,,Unstable,,Commodity-backed,Socialist,Q1,,High,,,Low,Outflow,2000-02-01,2000,1,,3.669399752979588,,,,,504336.2939663223,64.32860274764758,,72.47511889910425,,,,,,38.54055093946715,,,24.918893992400964,,,,Low
,Africa,Lower-Middle,Surplus,,Industry,,Socialist,Q1,,,,,Medium,,2000-02-02,2000,1,,,,,,452380.2030518595,,,,,,,,,6.210297761234575,,,0.6620312941089265,,27720.483359397116,,50.44139461060248,Medium
,Africa,Lower-Middle,Deficit,,,Commodity-backed,Socialist,Q1,,,Low,None,,,,2000,1,,,,,2.0032772872756723,505460.52429882064,,,,,,,,,,,0.5539634432265019,,,,48.33963990141356,,Low
C10,,Lower-Middle,Deficit,Unstable,Industry,,Socialist,Q1,None,Medium,,,Low,Neutral,2000-02-04,2000,1,,,,,2.229091396317342,,,,10.489539147632886,,29.950495077351057,,,1213.314883861593,,24.24493984704869,,0.655869111435887,,,,,Medium
C10,Africa,Lower-Middle,,Unstable,Industry,Commodity-backed,,Q1,None,,Low,None,Medium,Neutral,,2000,1,,,,5.793972264019175,,,,,14.505314070114224,,30.321917670481604,,,,,,0.5743122779098284,,,,,,Low
,Africa,,,Unstable,Industry,Commodity-backed,Keynesian,,None,Medium,Low,None,Medium,Inflow,2000-02-06,2000,1,18958.423834911453,,,,2.1616724060667307,,,57.27598527858965,,75.23226771740818,,,,,,,0.6098976181584389,0.6686726120013322,,,,,Low
C10,Africa,,,,Industry,Commodity-backed,Neoliberal,Q1,None,Medium,High,None,Medium,,,2000,1,18612.232754306337,,7.804162996647628,,,,,53.91542667768916,,74.40145761479984,,,,1339.3206404304603,14.675912317848589,,0.5975122108104621,,,,,,Low
C10,Africa,Lower-Middle,Deficit,,,,Keynesian,Q1,None,,Medium,None,Medium,Neutral,,2000,1,,,4.547435163647924,,,,,41.61189230373939,10.423630374046596,,,,,,,43.10133689709288,,0.6304602377254785,,22539.03260664936,,,Low
C10,Africa,,Surplus,Unstable,,Commodity-backed,,Q1,None,Medium,,None,,,2000-02-09,2000,1,,1.8554237836495204,,,2.0735879844120517,449529.2870950843,,,,,,,,,15.100913243121743,,,,,,51.29848195010562,,Medium
C10,Africa,Lower-Middle,Surplus,Unstable,Industry,Commodity-backed,,Q1,,High,Medium,None,Medium,Inflow,2000-02-10,2000,1,,2.6185590296808146,3.176679432187391,,2.202352148207771,,,,,,,,,,20.184496694152926,,0.5754194080777101,,25.68964164689235,29754.01901016543,,51.19307285162398,Low
C10,Africa,Lower-Middle,Surplus,Unstable,Industry,Commodity-backed,Keynesian,Q1,,Medium,Low,None,High,Inflow,2000-02-11,2000,1,19250.22912795573,3.7886794457197888,4.216998894010659,6.7167931094199895,2.079926188948061,551342.7096461712,,52.52634950991163,,,,53.78143797180481,,1216.051276925761,,,,,,,,,Low
C10,,Lower-Middle,Surplus,Moderate,Industry,Commodity-backed,Neoliberal,Q1,None,,,None,Medium,,2000-02-12,2000,1,18258.92278395566,,,,,480870.743146077,,,12.276655261133806,73.92231069009837,29.972822863551432,56.58748409533402,47.57782493720319,,12.584269909824792,,0.5363152982726621,,26.53940554317247,,,54.19943782725924,Medium
C10,,Lower-Middle,Deficit,Unstable,Industry,Commodity-backed,Mixed,Q1,None,Medium,Low,None,Medium,Inflow,,2000,1,18053.794549893035,,,,,,369666.2085807629,,,,,,,,2.6564168378115145,,0.596584567685192,0.6476290459738289,,,,,Low
C10,,,Deficit,,,,Socialist,Q1,None,Medium,High,None,High,Inflow,2000-02-14,2000,1,,,4.19958682935683,,,,,60.88745066350074,,,,,,,,,0.6070147774914318,,,,,,Low
C10,,Lower-Middle,Surplus,Unstable,Industry,,Keynesian,Q1,None,,,None,Low,,2000-02-15,2000,1,,,5.877265646492404,5.275279764005799,2.22157121009986,,,,10.005119933812304,,,,43.0582131320006,,,,,,,35568.014299891605,,,Medium
C10,Africa,,,Unstable,Industry,,Keynesian,Q1,None,Medium,Low,None,Medium,Neutral,,2000,1,,,,,,,471459.3649865913,,10.35185170054447,,,,41.536879230125365,,,51.25917354098487,,,,,,,Medium
C10,Africa,Lower-Middle,Surplus,Unstable,,,Mixed,,None,High,,None,,,,2000,1,,,5.790930651634706,,1.962469852435285,551286.7050093695,,,,,,,,,,,,,28.034491089701152,19102.315860755283,,,Medium
,,Lower-Middle,,Unstable,,,,Q1,None,Medium,,None,Low,Outflow,,2000,1,,,6.598751632817644,,,,452427.2116448174,,,71.65461515818859,,,,,,,,,,32779.76060220215,50.14511614652942,,Low
C10,Africa,,Deficit,Unstable,Industry,Commodity-backed,Neoliberal,,,,,,High,Neutral,,2000,1,,,4.435786865722605,,,467477.13362248393,,,,,,,,,9.212363017439705,,0.6251462117283536,0.6504506910264367,,39870.60470458263,,,Low
,Africa,Lower-Middle,Surplus,Unstable,Industry,,Neoliberal,Q1,,,Medium,None,Low,Inflow,2000-02-20,2000,1,17919.727931750658,,,,2.2837603281234164,438192.2564818373,,,,,30.0417183829655,,,,,,,0.5964815024256044,,,,,Medium
C10,Africa,Lower-Middle,Surplus,Unstable,Industry,Commodity-backed,,Q1,None,High,Medium,None,,,2000-02-21,2000,1,,,5.246594242550574,,,,,46.47738508375379,,74.01347280765175,30.27952363281776,,,,,,0.6287218951825422,0.6453313178589183,,,,,Low
C10,Africa,Lower-Middle,,Unstable,Industry,,Keynesian,Q1,None,Medium,Low,None,Medium,,2000-02-22,2000,1,,,4.105768671673994,,,,,,,,,,,,16.39359279681485,,,,25.899512646782163,,53.6104420691276,46.58886995051167,Low
,,Lower-Middle,Surplus,,Industry,Commodity-backed,Socialist,Q1,None,Medium,,,High,,,2000,1,,,,4.256735686383832,,471482.00059326406,346872.27017382614,,,,,55.94120905846125,,,,,0.584190104858242,,,,,,Low
C10,Africa,,Deficit,Unstable,Industry,,Keynesian,Q1,None,Medium,Low,,Low,,2000-02-24,2000,1,,,,,,462291.871232017,,57.10011386952741,,,,,47.75499417769308,1310.9265188272393,5.022696368973527,,,0.682007890478305,,28260.16798990032,,,Low
,Africa,Lower-Middle,Deficit,Unstable,,,Socialist,Q1,None,Medium,Low,None,,,2000-02-25,2000,1,18135.254773677207,,,4.525814006965502,,,,50.5012185636411,,,,,,,,,,0.6246879451308326,26.4300177976927,,,,Medium
C10,Africa,Lower-Middle,Surplus,Unstable,,,Neoliberal,Q1,None,Medium,,,,Inflow,,2000,1,,,,,2.056124629626044,,,59.199019274802765,,,,60.018530323288594,,,,,0.59293812898974,0.6307400691787888,,,,,Low
,Africa,Lower-Middle,Surplus,Moderate,,,Keynesian,Q1,None,,,None,Medium,Inflow,,2000,1,,2.117133629548149,,,2.1141657477662306,,,,11.724641827367869,,,57.45615923604981,,,,,0.5858579498557507,0.6576435403375066,,,56.58165368938916,49.01330981677676,Medium
,Africa,,,,,Commodity-backed,,,None,,Low,,Medium,Outflow,,2000,1,18650.80088288032,4.294246755397307,,,,,433852.6474938773,,,,30.379569877454056,,,,,,0.6008780682333126,,,,,,Low
C10,Africa,Lower-Middle,Neutral,,Industry,,,,None,,Medium,,Low,,2000-02-29,2000,1,,,,,,,,,,,,53.4111203362014,,1324.5001166359923,,,,0.66354449563693,,,50.3744463204626,,Medium
,Africa,Lower-Middle,Deficit,Unstable,Industry,,,Q1,None,,Medium,None,High,,2000-03-01,2000,1,18430.805355263252,,,,,542613.5131455755,,,,,,,45.77019822676149,1297.6917753746195,16.78155683619003,,,,,,,,Low
,Africa,,,,,Commodity-backed,Keynesian,Q1,None,Medium,Medium,,Medium,Outflow,2000-03-02,2000,1,,3.5680003717984743,,,,,,,13.415779288980332,,30.098201643616264,,,,10.48025359452704,,0.631003813494015,,,,53.86051684242773,,Medium
,Africa,Lower-Middle,,Unstable,Industry,,Keynesian,Q1,None,Medium,,None,,,,2000,1,18468.798104100744,3.092801968918847,,,,546747.3794009663,,,,,30.182964712505207,,,,,,,,24.60218197127329,,,51.45476172741283,Low
,Africa,Lower-Middle,Surplus,,Industry,Commodity-backed,,Q1,None,Medium,Low,None,Medium,Outflow,2000-03-04,2000,1,,2.0757013981082246,,,2.2411971707625384,,,58.5377764978813,,,,,,,6.899401064274063,42.39207077976846,,,,,,,Medium
C10,Africa,Lower-Middle,,Unstable,Industry,Commodity-backed,Socialist,Q1,,Medium,Low,None,High,,2000-03-05,2000,1,,,,,,,,,,,,54.98175642226452,,,,38.41009109530725,,,,32443.263472376617,,49.1355471000476,Low
C10,,Lower-Middle,Deficit,Unstable,Industry,Commodity-backed,Mixed,Q1,None,Medium,Medium,None,Medium,Inflow,2000-03-06,2000,1,18156.02671109254,,5.232819168077215,4.981167992064999,,460924.7812997465,467137.4111232371,,,,,,,,,,,,,,,,Medium
C10,Africa,,Deficit,Unstable,Industry,,Keynesian,,None,Medium,High,,Medium,Neutral,,2000,1,,,5.996055140830378,,,,,,,,,55.98830242688251,,,,,,0.6404506039521463,24.079241276612454,,,50.61212407108793,Low
C10,Africa,Lower-Middle,,Unstable,Industry,Commodity-backed,Socialist,Q1,,High,Low,None,,Inflow,2000-03-08,2000,1,19006.256301778863,3.6486194849982616,,,,,,40.98760593701203,16.442293768827593,,,,,,,,,,,,,,Medium
,Africa,,Surplus,Unstable,,Commodity-backed,,Q1,None,High,Low,None,,Neutral,,2000,1,17316.171470764224,,,,2.0077789201116865,,,,,,30.48927610744461,53.24776996873107,,,,27.844323158087867,0.6204905043454368,0.6541482393463015,,,,,High
C10,Africa,Lower-Middle,,,Industry,,,,,Medium,Medium,,Medium,Outflow,2000-03-10,2000,1,20815.62935325431,,,,,,,,,,30.17580412337346,,,,,45.33059265755762,,,,,53.54821396878505,,Low
C10,,,Deficit,,,Commodity-backed,Mixed,Q1,None,Medium,Medium,None,,Neutral,,2000,1,,,,,,,,,,,30.14148669907836,,52.09032689565866,1268.205817484731,,,0.5759909879284527,0.6328291531109328,,,,53.73743242849312,Low
C10,,Lower-Middle,Surplus,Unstable,Industry,Commodity-backed,Socialist,Q1,None,Medium,Low,None,Medium,Outflow,2000-03-12,2000,1,,2.9523663064114047,3.800988215075556,,,,,,,,,54.79140726944019,,,10.092846472687434,,,,,,,,Medium
C10,Africa,Lower-Middle,,Unstable,Industry,Commodity-backed,,Q1,,Medium,High,,Medium,Inflow,2000-03-13,2000,1,,,,4.801210234387561,,,,,10.0,,29.351964880429467,,,,,,,,,,,,Low
C10,Africa,Lower-Middle,,Unstable,Industry,Commodity-backed,Socialist,Q1,None,Medium,,None,High,,,2000,1,,,,4.514220366802488,2.282754942231237,,,,,,,,,1273.8920217252542,,,,,,,51.66204122844221,50.07955321120445,Low
C10,Africa,Lower-Middle,Surplus,Unstable,,Commodity-backed,Mixed,Q1,None,Medium,Low,None,,Neutral,2000-03-15,2000,1,,2.4929276912994087,6.918776516339058,,,,,,,,,,43.10385275697514,,10.423782827009086,32.39788284164392,0.6042684422375934,,25.783975407735703,,,,Low
C10,Africa,Lower-Middle,,Unstable,,Commodity-backed,Neoliberal,Q1,None,Medium,Low,,Medium,Outflow,2000-03-16,2000,1,,3.1529322524642467,4.849226658368637,,2.271634307605084,,,,,,,,,1293.1249819611692,,,,,,,,,Medium
,Africa,Lower-Middle,Neutral,,Industry,Commodity-backed,Mixed,Q1,,High,,None,,Outflow,,2000,1,18313.740300690373,3.319494864397543,,,2.0143925192118206,,,,10.0,,,,,,,,,0.687999673549418,,28913.499005248435,,,Low
C10,Africa,Lower-Middle,,Unstable,,Commodity-backed,Keynesian,,None,Medium,,,,,2000-03-18,2000,1,,4.251273402782234,,,,,,56.58557917913068,,75.86185849118081,,,,1264.036563859672,,,,,,,,,Low
C10,Africa,Lower-Middle,Surplus,Unstable,,Commodity-backed,Mixed,Q1,None,Medium,,None,,,2000-03-19,2000,1,,,5.670122362106096,,,,,,,,30.334549717148345,,,,,,0.5987725705112922,,,,,,Low
C10,Africa,Lower-Middle,Deficit,Unstable,Industry,Commodity-backed,Mixed,Q1,None,,Low,,Medium,Inflow,,2000,1,,,,,,534496.4480749078,451298.1791093689,,,,,,,,10.585296914220194,,,0.6846603888116607,26.442128604539107,21902.95138888758,,,Low
C10,,,Deficit,Unstable,Industry,,,,None,Medium,Low,None,,Inflow,2000-03-21,2000,1,,,5.9689058456070745,5.358671065924407,,,,53.908995955148455,,76.02180288622358,,,,,,,0.6427369407817904,,,,52.319663748089,,Medium
,,,Deficit,Unstable,,Commodity-backed,Socialist,Q1,None,Medium,Low,None,,,2000-03-22,2000,1,17374.277547232694,,,,,,,57.97807371755695,,,29.939257109738836,,43.84681383368468,,,35.75767324723012,,0.6541441526660229,,,,,Medium
C10,Africa,Lower-Middle,,Unstable,Industry,,,Q1,,High,,None,Medium,Outflow,2000-03-23,2000,1,,,,,,,,,,75.47894105008697,,,,1319.1383220910695,,,,,,,,,Low
C10,Africa,Lower-Middle,,Unstable,,,,,None,Medium,Low,,Medium,,,2000,1,17616.45713010227,,,4.547438092284221,,,,,,74.13216984446072,29.9022768082502,55.30814428511332,,,,,,,,32148.29489871177,,48.58446547363253,Low
C10,Africa,Lower-Middle,Neutral,Unstable,Industry,,Keynesian,Q1,,Medium,,None,Low,Outflow,,2000,1,,3.747723831421003,,5.679830891836841,,581245.7199852,,,,,,,,,,,,,24.317757269306963,,,47.08789695168046,Low
C10,,Lower-Middle,Surplus,Unstable,Industry,,Neoliberal,Q1,,,Low,,High,,2000-03-26,2000,1,18989.22450935217,,,,2.07454469056068,,433085.01664289663,,,,,,,,,,0.6009965179783215,,,,52.07335991004083,,Low
C10,Africa,,Surplus,,Industry,Commodity-backed,Neoliberal,Q1,None,Medium,Low,None,,,2000-03-27,2000,1,,,,,,,,,,,,,,,,40.14757048276642,,,,,,,Low
,Africa,Lower-Middle,Surplus,,Industry,Commodity-backed,Neoliberal,Q1,None,Medium,,,,,2000-03-28,2000,1,,,,6.467796183996933,,,391159.7914290498,,10.0,,30.70345235401972,,,,10.290115895174676,,0.5989157150834976,,,,49.44078731255844,46.66730133188282,Low
,Africa,Lower-Middle,Neutral,Unstable,,Commodity-backed,Neoliberal,Q1,,High,Low,,,Inflow,2000-03-29,2000,1,,,,,,,,,,,,,44.53926786078192,,,,0.6010216018658421,,,,52.7054800507873,,Medium
C10,Africa,Lower-Middle,Deficit,Unstable,Industry,Commodity-backed,,,,High,Medium,None,Low,Inflow,2000-03-30,2000,1,,,,,,,444988.52737655054,,,74.10298831849137,30.38205196085442,49.8372967741828,47.83423658619279,,,,0.627937430417528,0.6291144817842363,31.674703488327637,34092.001415720355,,,Low
C10,,Lower-Middle,Surplus,Unstable,Industry,Commodity-backed,Mixed,Q1,,,Medium,None,Medium,Inflow,,2000,1,,,,,,,,,12.16876432905243,,,53.916869772777474,,,,38.638309676235664,0.5918435939128365,,,,,,Medium
C10,Africa,Lower-Middle,Surplus,Unstable,,,Neoliberal,,None,,Low,None,,Outflow,2000-04-01,2000,2,,,7.361800149184834,,,583666.8055953953,,,,72.85560589561888,,,,,,42.20510325810655,,,,,54.43467006482044,,Medium
C10,Africa,Lower-Middle,Neutral,Unstable,Industry,,Keynesian,Q2,,,Medium,None,Low,Outflow,2000-04-02,2000,2,,,,,2.1920239023826067,,356519.4039109498,,17.27727796638329,74.07308975839639,,,,1239.8604320408965,,35.427305991225744,,,,,,49.78540579079056,Medium
,Africa,Lower-Middle,,Moderate,Industry,Commodity-backed,Socialist,Q2,None,High,Low,None,Low,,2000-04-03,2000,2,,,,,2.027359094891806,515995.1356819732,,,,,,51.56590807590873,,,,,0.6245705308579501,,,25789.42456681166,,,Medium
,,,,,Industry,Commodity-backed,,Q2,None,,,None,Medium,Inflow,2000-04-04,2000,2,,,,4.288369546278409,,,414467.0167057036,,15.247814503573386,72.61660805393089,,,,,,,,,,,,,Low
C10,Africa,Lower-Middle,,Unstable,Industry,Commodity-backed,,,,High,,None,Low,Outflow,2000-04-05,2000,2,,3.6820688097684378,,,,568346.5143344944,387694.8191843682,,,,,,,,6.077552199120511,,0.5843916366373101,,,,50.67288653431572,,Low
C10,Africa,Lower-Middle,,,,Commodity-backed,,Q2,,Medium,Low,,Medium,,2000-04-06,2000,2,,2.6917511024624705,6.929930922055671,,,,,,,,30.690516668834128,53.95434782262012,43.902037082207535,1268.1242536612344,,33.86508332873266,0.6457909315142114,,,,,,Medium
C10,Africa,Lower-Middle,Deficit,Unstable,Industry,Commodity-backed,Socialist,Q2,None,,Medium,None,,,2000-04-07,2000,2,,,7.134431494481383,,,,,,13.096451712746877,73.29204696045969,30.267632267347565,,,,,,,,,,,52.50351415146742,Low
,,Lower-Middle,,,Industry,,Socialist,Q2,None,Medium,High,None,,Outflow,2000-04-08,2000,2,,2.713614870746696,,,,,,,,,30.115745407318556,,,,13.85704151661622,,,0.6520290504057036,,,,,Medium
C10,Africa,Lower-Middle,Deficit,Unstable,Industry,Commodity-backed,Socialist,Q2,,High,,None,Medium,Outflow,2000-04-09,2000,2,,,,,,,,,,,30.04956098462079,,43.70206180018673,1364.5505307074218,,45.00692164756745,,,,,,,Medium
,,Lower-Middle,,,Industry,Commodity-backed,Mixed,,None,Medium,Low,None,,Outflow,2000-04-10,2000,2,,,,,,,,50.40044541680197,,,30.351984701266492,,41.339896677919945,,,,,0.6622433001881461,,,,,Medium
C10,Africa,Lower-Middle,Deficit,,,Commodity-backed,Keynesian,Q2,None,Medium,,None,Medium,,,2000,2,,,,4.629357126375927,,,,,,,30.816306884496864,51.27632883813546,,,9.60252447788892,30.38375162848192,,,,,,,Low
C10,Africa,Lower-Middle,Deficit,Unstable,,Commodity-backed,,Q2,None,,Low,None,Medium,Inflow,2000-04-12,2000,2,,3.063931212248164,5.63694666478138,,,,,,10.745313358422491,75.68579473075488,,54.858414395586784,,1261.09437799623,,38.7159898224262,0.5943511678889977,0.6500824284547839,,,51.80248602243567,,Low
,Africa,,Surplus,,,,Socialist,Q2,,Medium,Medium,None,Medium,,2000-04-13,2000,2,,,,5.72842452948046,,,,,14.662473743543966,72.79893829047332,,,,1334.4877279992404,,,,,,30749.84421561326,49.67282867859276,51.048660998604426,Low
C10,Africa,Lower-Middle,Neutral,Moderate,,Commodity-backed,Neoliberal,Q2,Recession,Medium,Medium,None,,Outflow,,2000,2,17484.549525108374,,5.902526478623061,5.351719030523294,,501779.8578888353,,40.523296244439294,10.0,,,,,,,,,,23.571855381794837,20662.10190200194,,,Low
,Africa,Lower-Middle,,Unstable,,Commodity-backed,Keynesian,,None,Medium,,None,High,Outflow,,2000,2,,,,,2.3144791087552177,,438570.0279951759,,,,,,,,,39.982611009709935,,,,,,,Medium
C10,Africa,Lower-Middle,Surplus,,,Commodity-backed,Neoliberal,Q2,None,Medium,Medium,,High,Inflow,2000-04-16,2000,2,,3.271965087296646,,,2.314252776127706,,,65.47724535401925,,73.17834826253859,,,47.72513294379146,,,,,0.636400416528782,,,,49.27727885521521,Medium
C10,Africa,Lower-Middle,Surplus,,Industry,Commodity-backed,Keynesian,Q2,None,,,None,Low,,,2000,2,,2.8240606241956843,,,,,562106.518494146,56.57977934755241,,,30.493120185303617,,,,,48.25637413526213,,0.6691551600617648,,,49.36638405157052,48.359222513064935,Medium
