Date,interest_rate,exchange_rate,interest_rate_MA30,exchange_rate_MA30
2000-03-29,7.2,1.03,4.836666666666667,0.8903333333333333
2000-03-30,5.73,0.96,4.880999999999999,0.8956666666666667
2000-03-31,4.76,0.77,4.8646666666666665,0.8893333333333333
2000-04-01,5.09,0.8,4.8596666666666675,0.8866666666666666
2000-04-02,6.28,0.78,4.933999999999999,0.886
2000-04-03,3.33,0.94,4.912333333333334,0.8876666666666667
2000-04-04,4.47,0.97,4.914,0.8873333333333334
2000-04-05,4.95,0.86,4.941999999999999,0.881
2000-04-06,4.21,0.95,4.912999999999999,0.8829999999999999
2000-04-07,5.72,0.95,4.947666666666666,0.8889999999999999
2000-04-08,7.05,0.9,5.046,0.893
2000-04-09,6.05,0.97,5.088666666666667,0.8919999999999999
2000-04-10,5.4,0.93,5.081999999999999,0.8936666666666666
2000-04-11,3.37,0.8,5.007666666666666,0.891
2000-04-12,3.78,1.08,5.004333333333333,0.8973333333333334
2000-04-13,4.36,0.94,4.977333333333334,0.8963333333333333
2000-04-14,5.33,0.85,4.969666666666667,0.8946666666666666
2000-04-15,5.02,0.96,5.005333333333334,0.8919999999999999
2000-04-16,5.11,0.96,5.044666666666667,0.896
2000-04-17,4.18,0.84,5.018,0.8949999999999999
2000-04-18,2.92,0.93,4.9526666666666666,0.897
2000-04-19,5.7,0.93,4.9703333333333335,0.903
2000-04-20,4.39,0.76,4.914666666666666,0.9083333333333333
2000-04-21,4.27,0.65,4.859666666666667,0.9043333333333333
2000-04-22,4.3,0.85,4.848,0.904
2000-04-23,4.22,0.89,4.849666666666667,0.9046666666666667
2000-04-24,4.07,0.93,4.8726666666666665,0.904
2000-04-25,4.43,0.78,4.862333333333334,0.8933333333333333
2000-04-26,3.7,0.88,4.831,0.8936666666666667
2000-04-27,6.49,0.95,4.862666666666667,0.893
2000-04-28,4.07,0.88,4.758333333333334,0.8879999999999999
2000-04-29,4.96,0.87,4.732666666666668,0.885
2000-04-30,4.72,0.99,4.731333333333334,0.8923333333333334
2000-05-01,4.38,0.76,4.707666666666667,0.891
2000-05-02,4.06,0.86,4.6336666666666675,0.8936666666666666
2000-05-03,4.38,0.9,4.668666666666667,0.8923333333333333
2000-05-04,4.74,0.93,4.677666666666667,0.891
2000-05-05,3.93,0.94,4.643666666666666,0.8936666666666666
2000-05-06,4.8,0.8,4.663333333333333,0.8886666666666667
2000-05-07,4.14,0.74,4.610666666666666,0.8816666666666667
2000-05-08,5.54,0.83,4.560333333333333,0.8793333333333333
2000-05-09,5.9,0.91,4.555333333333334,0.8773333333333333
2000-05-10,4.38,0.84,4.521333333333334,0.8743333333333333
2000-05-11,3.82,0.88,4.536333333333333,0.877
2000-05-12,3.9,0.99,4.540333333333334,0.874
2000-05-13,4.59,0.9,4.548,0.8726666666666667
2000-05-14,3.05,1.04,4.4719999999999995,0.8789999999999999
2000-05-15,3.36,0.81,4.416666666666667,0.8740000000000001
2000-05-16,5.12,0.79,4.417,0.8683333333333334
2000-05-17,5.69,0.92,4.4673333333333325,0.8710000000000001
2000-05-18,4.39,0.95,4.516333333333334,0.8716666666666667
2000-05-19,6.51,0.96,4.543333333333334,0.8726666666666668
2000-05-20,5.32,0.76,4.574333333333333,0.8726666666666667
2000-05-21,4.48,0.88,4.581333333333333,0.8803333333333333
2000-05-22,3.44,0.75,4.552666666666667,0.877
2000-05-23,3.36,0.88,4.524,0.8766666666666667
2000-05-24,4.52,1.04,4.539000000000001,0.8803333333333333
2000-05-25,5.47,0.97,4.573666666666667,0.8866666666666666
2000-05-26,3.68,0.69,4.5729999999999995,0.8803333333333333
2000-05-27,4.58,0.79,4.509333333333333,0.875
2000-05-28,3.76,1.09,4.499,0.882
2000-05-29,4.59,0.89,4.486666666666666,0.8826666666666667
2000-05-30,4.31,0.99,4.473,0.8826666666666667
2000-05-31,5.69,0.98,4.516666666666667,0.89
2000-06-01,6.6,0.93,4.601333333333333,0.8923333333333334
2000-06-02,5.06,1.0,4.624,0.8956666666666666
2000-06-03,4.43,0.93,4.613666666666666,0.8956666666666667
2000-06-04,4.48,0.89,4.632,0.894
2000-06-05,3.16,0.86,4.577333333333334,0.8960000000000001
2000-06-06,4.77,0.93,4.598333333333333,0.9023333333333333
2000-06-07,4.56,0.8,4.565666666666667,0.9013333333333333
2000-06-08,4.81,0.77,4.529333333333333,0.8966666666666667
2000-06-09,2.46,0.86,4.465333333333334,0.8973333333333334
2000-06-10,4.01,0.95,4.471666666666667,0.8996666666666667
2000-06-11,3.78,0.92,4.467666666666667,0.8973333333333334
2000-06-12,4.09,0.86,4.451,0.8960000000000001
2000-06-13,4.58,0.88,4.501999999999999,0.8906666666666667
2000-06-14,3.09,0.97,4.492999999999999,0.896
2000-06-15,3.33,0.76,4.433333333333334,0.895
2000-06-16,4.16,0.84,4.382333333333333,0.8923333333333333
2000-06-17,2.95,0.83,4.334333333333333,0.8883333333333333
2000-06-18,5.07,0.81,4.286333333333333,0.8833333333333333
2000-06-19,5.79,1.02,4.3020000000000005,0.892
2000-06-20,4.75,0.92,4.310999999999999,0.8933333333333333
2000-06-21,3.66,1.04,4.318333333333333,0.9030000000000001
2000-06-22,4.38,0.88,4.352333333333333,0.903
2000-06-23,6.05,0.91,4.403333333333333,0.8986666666666667
2000-06-24,4.88,0.73,4.383666666666667,0.8906666666666667
2000-06-25,5.57,0.88,4.446666666666667,0.897
2000-06-26,5.34,0.68,4.4719999999999995,0.8933333333333333
2000-06-27,4.63,0.63,4.501,0.878
2000-06-28,3.43,0.66,4.4623333333333335,0.8703333333333333
2000-06-29,4.03,0.92,4.452999999999999,0.868
2000-06-30,3.34,0.9,4.374666666666666,0.8653333333333334
2000-07-01,2.85,0.89,4.249666666666666,0.8640000000000001
2000-07-02,3.32,0.96,4.191666666666666,0.8626666666666668
2000-07-03,4.29,0.89,4.187,0.8613333333333333
2000-07-04,4.36,1.0,4.183,0.8650000000000001
2000-07-05,3.27,0.99,4.1866666666666665,0.8693333333333333
2000-07-06,4.73,0.9,4.185333333333333,0.8683333333333334
2000-07-07,4.4,1.03,4.180000000000001,0.8759999999999999
2000-07-08,3.74,0.89,4.144333333333333,0.88
2000-07-09,3.84,0.83,4.190333333333333,0.879
2000-07-10,4.96,0.95,4.2219999999999995,0.879
2000-07-11,3.84,0.84,4.224,0.8763333333333334
2000-07-12,4.32,1.0,4.2316666666666665,0.881
2000-07-13,3.52,0.91,4.1963333333333335,0.882
2000-07-14,3.36,0.92,4.205333333333333,0.8803333333333333
2000-07-15,4.35,0.78,4.239333333333333,0.881
2000-07-16,3.17,0.76,4.206333333333333,0.8783333333333334
2000-07-17,5.95,0.88,4.306333333333333,0.8800000000000001
2000-07-18,3.72,0.64,4.261333333333334,0.8743333333333333
2000-07-19,3.17,0.82,4.174,0.8676666666666667
2000-07-20,5.19,0.81,4.188666666666666,0.8640000000000001
2000-07-21,5.38,0.82,4.246,0.8566666666666667
2000-07-22,4.99,0.86,4.266333333333334,0.856
2000-07-23,5.48,0.81,4.247333333333334,0.8526666666666666
2000-07-24,5.45,0.85,4.266333333333334,0.8566666666666667
2000-07-25,5.01,0.92,4.2476666666666665,0.8580000000000001
2000-07-26,3.77,0.76,4.195333333333333,0.8606666666666667
2000-07-27,3.85,0.79,4.169333333333333,0.866
2000-07-28,5.21,0.67,4.228666666666666,0.8663333333333334
2000-07-29,3.99,0.84,4.227333333333333,0.8636666666666667
2000-07-30,5.73,0.86,4.307,0.8623333333333334
2000-07-31,4.97,0.97,4.377666666666667,0.865
2000-08-01,3.5,0.73,4.3836666666666675,0.8573333333333333
2000-08-02,5.3,0.87,4.417333333333334,0.8566666666666667
2000-08-03,4.15,0.93,4.410333333333333,0.8543333333333333
2000-08-04,6.47,0.87,4.517,0.8503333333333334
2000-08-05,5.14,0.7,4.530666666666666,0.8436666666666667
2000-08-06,4.8,0.96,4.5440000000000005,0.8413333333333334
2000-08-07,4.72,0.88,4.576666666666667,0.841
2000-08-08,4.72,0.68,4.606,0.836
2000-08-09,4.47,0.64,4.589666666666667,0.8256666666666667
2000-08-10,3.81,0.67,4.588666666666667,0.82
2000-08-11,4.85,0.69,4.606333333333334,0.8096666666666666
2000-08-12,4.75,0.77,4.647333333333334,0.8049999999999999
2000-08-13,3.71,0.68,4.659000000000001,0.797
2000-08-14,3.36,0.68,4.626,0.7936666666666666
2000-08-15,4.95,0.74,4.685333333333333,0.7929999999999999
2000-08-16,3.96,0.91,4.619,0.794
2000-08-17,3.9,0.81,4.625,0.7996666666666666
2000-08-18,5.09,0.77,4.688999999999999,0.7979999999999999
2000-08-19,4.43,0.52,4.663666666666667,0.7883333333333333
2000-08-20,4.26,0.64,4.626333333333333,0.7823333333333333
2000-08-21,6.12,0.75,4.664000000000001,0.7786666666666666
2000-08-22,4.35,0.92,4.626333333333333,0.7823333333333334
2000-08-23,4.76,0.93,4.6033333333333335,0.785
2000-08-24,5.36,0.85,4.614999999999999,0.7826666666666667
2000-08-25,3.95,0.81,4.6209999999999996,0.7843333333333333
2000-08-26,4.39,0.95,4.639,0.7896666666666667
2000-08-27,3.78,0.9,4.591333333333334,0.7973333333333332
2000-08-28,5.28,0.81,4.634333333333333,0.7963333333333333
2000-08-29,4.77,0.9,4.602333333333333,0.7976666666666666
2000-08-30,5.72,0.92,4.6273333333333335,0.796
2000-08-31,5.24,0.77,4.685333333333333,0.7973333333333333
2000-09-01,4.11,0.77,4.645666666666667,0.794
2000-09-02,3.71,0.86,4.630999999999999,0.7916666666666666
2000-09-03,4.82,0.79,4.576,0.7889999999999999
2000-09-04,4.3,0.77,4.548,0.7913333333333334
2000-09-05,4.72,0.62,4.545333333333333,0.7799999999999999
2000-09-06,4.94,0.72,4.552666666666666,0.7746666666666667
2000-09-07,4.58,0.59,4.548,0.7716666666666667
2000-09-08,5.12,0.81,4.5696666666666665,0.7773333333333333
2000-09-09,4.2,0.77,4.582666666666666,0.7806666666666667
2000-09-10,3.81,0.89,4.548,0.7873333333333333
2000-09-11,3.94,0.91,4.521,0.792
2000-09-12,4.52,0.87,4.548,0.7983333333333335
2000-09-13,4.72,0.79,4.593333333333334,0.802
2000-09-14,4.39,0.77,4.574666666666666,0.803
2000-09-15,4.23,0.8,4.583666666666668,0.7993333333333333
2000-09-16,4.81,0.81,4.614,0.7993333333333333
2000-09-17,5.18,0.8,4.617,0.8003333333333333
2000-09-18,3.64,0.82,4.5906666666666665,0.8103333333333335
2000-09-19,3.86,0.88,4.577333333333333,0.8183333333333334
2000-09-20,4.33,0.74,4.517666666666667,0.8180000000000001
2000-09-21,2.69,0.76,4.4623333333333335,0.8126666666666666
2000-09-22,3.87,0.78,4.432666666666667,0.8076666666666666
2000-09-23,3.69,0.81,4.377,0.8063333333333333
2000-09-24,4.76,0.81,4.404,0.8063333333333333
2000-09-25,2.44,0.62,4.339,0.7953333333333333
2000-09-26,3.31,0.72,4.323333333333334,0.7893333333333334
2000-09-27,4.01,0.76,4.281000000000001,0.7876666666666666
2000-09-28,4.3,0.76,4.265333333333333,0.783
2000-09-29,4.19,0.97,4.214333333333333,0.7846666666666666
2000-09-30,3.08,0.95,4.142333333333333,0.7906666666666666
2000-10-01,4.02,0.86,4.139333333333334,0.7936666666666666
2000-10-02,4.99,0.79,4.1819999999999995,0.7913333333333334
2000-10-03,5.42,0.83,4.202,0.7926666666666667
2000-10-04,4.42,0.79,4.206,0.7933333333333332
2000-10-05,4.46,0.84,4.197333333333334,0.8006666666666666
2000-10-06,4.58,0.79,4.185333333333333,0.803
2000-10-07,5.19,0.82,4.205666666666667,0.8106666666666666
2000-10-08,4.22,0.73,4.175666666666667,0.8079999999999999
2000-10-09,4.93,0.7,4.2,0.8056666666666668
2000-10-10,3.5,0.76,4.189666666666667,0.8013333333333333
2000-10-11,4.05,0.72,4.193333333333333,0.795
2000-10-12,4.01,0.76,4.176333333333334,0.7913333333333333
2000-10-13,3.3,0.73,4.1290000000000004,0.7893333333333333
2000-10-14,4.92,0.74,4.1466666666666665,0.7883333333333333
2000-10-15,5.31,0.88,4.182666666666667,0.791
2000-10-16,5.2,0.73,4.195666666666667,0.7883333333333334
2000-10-17,4.77,0.88,4.182,0.791
2000-10-18,5.98,0.81,4.260000000000001,0.7906666666666666
2000-10-19,5.24,0.84,4.306,0.7893333333333333
2000-10-20,4.77,0.85,4.320666666666667,0.7929999999999999
2000-10-21,4.96,0.7,4.396333333333333,0.791
2000-10-22,3.3,0.67,4.3773333333333335,0.7873333333333333
2000-10-23,4.81,0.79,4.414666666666666,0.7866666666666667
2000-10-24,5.23,0.81,4.4303333333333335,0.7866666666666666
2000-10-25,4.38,0.72,4.495,0.7900000000000001
2000-10-26,4.87,0.68,4.547,0.7886666666666666
2000-10-27,4.68,0.69,4.569333333333334,0.7863333333333333
2000-10-28,3.64,0.84,4.547333333333333,0.7889999999999999
2000-10-29,4.83,0.9,4.568666666666667,0.7866666666666667
2000-10-30,4.49,0.81,4.615666666666667,0.782
2000-10-31,3.56,0.88,4.600333333333334,0.7826666666666667
2000-11-01,4.88,0.75,4.596666666666667,0.7813333333333332
2000-11-02,3.91,0.85,4.546333333333334,0.782
2000-11-03,4.03,0.83,4.533333333333333,0.7833333333333333
2000-11-04,3.94,1.01,4.516,0.789
2000-11-05,4.06,1.01,4.498666666666667,0.7963333333333333
2000-11-06,4.28,0.85,4.468333333333334,0.7973333333333332
2000-11-07,5.81,0.99,4.521333333333334,0.8060000000000002
2000-11-08,5.4,1.0,4.537,0.8160000000000001
2000-11-09,4.34,0.81,4.5649999999999995,0.8176666666666667
2000-11-10,4.72,0.79,4.587333333333333,0.82
2000-11-11,3.91,0.8,4.584,0.8213333333333334
2000-11-12,3.18,0.61,4.579999999999999,0.8173333333333334
2000-11-13,4.54,0.96,4.567333333333333,0.8246666666666668
2000-11-14,4.62,0.91,4.5443333333333324,0.8256666666666667
2000-11-15,3.15,0.8,4.476,0.828
2000-11-16,3.81,0.83,4.444,0.8263333333333333
2000-11-17,3.72,0.86,4.368666666666667,0.828
2000-11-18,4.13,0.71,4.331666666666666,0.8236666666666667
2000-11-19,4.22,0.72,4.3133333333333335,0.8193333333333332
2000-11-20,3.65,0.96,4.269666666666667,0.828
2000-11-21,2.8,0.82,4.252999999999999,0.833
2000-11-22,4.52,2.5,4.243333333333333,0.89
2000-11-23,5.23,0.71,4.243333333333333,0.8866666666666667
2000-11-24,4.47,0.7,4.246333333333333,0.886
2000-11-25,5.0,0.89,4.250666666666667,0.893
2000-11-26,4.81,0.98,4.255,0.9026666666666667
2000-11-27,3.69,0.97,4.256666666666666,0.907
2000-11-28,4.1,0.91,4.232333333333333,0.9073333333333333
2000-11-29,4.74,0.9,4.240666666666667,0.9103333333333333
2000-11-30,5.24,1.01,4.296666666666667,0.9146666666666667
2000-12-01,4.68,0.92,4.29,0.9203333333333333
2000-12-02,3.25,0.85,4.268,0.9203333333333333
2000-12-03,5.09,0.92,4.303333333333333,0.9233333333333335
2000-12-04,4.6,0.76,4.325333333333333,0.9149999999999999
2000-12-05,4.83,0.91,4.351,0.9116666666666666
2000-12-06,4.68,0.85,4.364333333333334,0.9116666666666667
2000-12-07,3.57,0.75,4.289666666666666,0.9036666666666666
2000-12-08,2.89,0.74,4.2059999999999995,0.8949999999999999
2000-12-09,4.91,0.7,4.225,0.8913333333333333
2000-12-10,4.68,0.93,4.2236666666666665,0.896
2000-12-11,4.21,1.01,4.233666666666666,0.903
2000-12-12,4.04,0.96,4.262333333333333,0.9146666666666667
2000-12-13,4.35,0.96,4.255999999999999,0.9146666666666666
2000-12-14,4.38,0.94,4.248,0.9156666666666666
2000-12-15,3.6,0.72,4.263,0.9129999999999999
2001-01-18,4.62,0.74,4.29,0.91
2001-01-19,4.01,0.71,4.299666666666667,0.905
2001-01-20,3.52,0.68,4.279333333333333,0.904
2001-01-21,3.34,0.71,4.249999999999999,0.9036666666666666
2001-01-22,4.2,0.68,4.2683333333333335,0.8943333333333333
2001-01-23,3.51,0.77,4.292,0.8926666666666667
2001-01-24,4.5,0.62,4.291333333333332,0.83
2001-01-25,2.62,0.69,4.2043333333333335,0.8293333333333333
2001-01-26,2.99,0.81,4.155,0.833
2001-01-27,2.64,0.84,4.076333333333333,0.8313333333333333
2001-01-28,3.36,0.79,4.0280000000000005,0.825
2001-01-29,4.71,0.83,4.062,0.8203333333333334
2001-01-30,4.39,0.7,4.071666666666666,0.8133333333333332
2001-01-31,3.11,0.68,4.017333333333333,0.8059999999999999
2001-02-01,2.76,0.59,3.9346666666666668,0.7919999999999999
2001-02-02,2.72,0.81,3.869333333333333,0.7883333333333334
2001-02-03,3.47,0.76,3.8766666666666665,0.7853333333333333
2001-02-04,4.09,0.89,3.8433333333333333,0.7843333333333332
2001-02-05,3.97,0.74,3.8223333333333334,0.7836666666666667
2001-02-06,3.57,0.76,3.780333333333333,0.7786666666666666
2001-02-07,4.51,0.71,3.7746666666666666,0.7739999999999999
2001-02-08,4.13,0.8,3.7933333333333334,0.7756666666666666
2001-02-09,3.4,0.86,3.8103333333333333,0.7796666666666667
2001-02-10,4.71,0.89,3.8036666666666665,0.786
2001-02-11,4.09,0.81,3.784,0.782
2001-02-12,3.56,0.8,3.7623333333333333,0.775
2001-02-13,4.53,0.84,3.7786666666666666,0.771
2001-02-14,3.69,0.8,3.756666666666667,0.7656666666666667
2001-02-15,4.11,0.77,3.7476666666666665,0.76
2001-02-16,4.8,0.89,3.7876666666666665,0.7656666666666667
2001-02-17,4.52,0.8,3.7843333333333335,0.7676666666666667
2001-02-18,3.31,0.83,3.761,0.7716666666666666
2001-02-19,2.91,0.82,3.740666666666667,0.7763333333333333
2001-02-20,3.47,0.73,3.745,0.777
2001-02-21,4.46,0.71,3.7536666666666667,0.7780000000000001
2001-02-22,3.98,0.8,3.7693333333333334,0.7789999999999999
2001-02-23,3.94,0.82,3.7506666666666666,0.7856666666666666
2001-02-24,4.46,0.67,3.8119999999999994,0.785
2001-02-25,4.77,0.8,3.8713333333333333,0.7846666666666667
2001-02-26,5.2,0.78,3.9566666666666666,0.7826666666666667
2001-02-27,4.01,0.77,3.978333333333333,0.7819999999999999
2001-02-28,3.28,0.75,3.9306666666666668,0.7793333333333333
2001-03-01,4.08,0.78,3.9203333333333332,0.782
2001-03-02,3.86,0.92,3.945333333333333,0.7900000000000001
2001-03-03,3.7,0.8,3.9766666666666666,0.797
2001-03-04,4.43,0.72,4.033666666666667,0.794
2001-03-05,4.21,0.76,4.058333333333334,0.794
2001-03-06,3.09,0.62,4.025,0.785
2001-03-07,2.66,0.8,3.981333333333333,0.787
2001-03-08,4.89,0.95,4.025333333333333,0.7933333333333333
2001-03-09,4.41,0.88,4.022,0.7989999999999999
2001-03-10,4.3,0.76,4.027666666666667,0.7976666666666666
2001-03-11,4.82,0.98,4.075,0.8016666666666666
2001-03-12,4.89,0.89,4.081,0.8016666666666666
2001-03-13,3.5,0.7,4.061333333333334,0.798
2001-03-14,2.44,0.83,4.024,0.7989999999999999
2001-03-15,3.15,0.91,3.978,0.8013333333333333
2001-03-16,4.08,1.04,3.991,0.8093333333333333
2001-03-17,4.71,0.89,4.011,0.8133333333333332
2001-03-18,3.61,0.88,3.9713333333333334,0.8130000000000001
2001-03-19,3.32,0.76,3.9313333333333333,0.8116666666666666
2001-03-20,3.62,0.86,3.941666666666667,0.8126666666666666
2001-03-21,4.55,0.75,3.9963333333333333,0.8103333333333332
2001-03-22,3.99,0.71,4.0136666666666665,0.8096666666666666
2001-03-23,3.4,0.84,3.9783333333333335,0.814
2001-03-24,3.0,0.87,3.945666666666667,0.8163333333333334
2001-03-25,3.11,0.83,3.918,0.8166666666666667
2001-03-26,2.77,0.76,3.861666666666667,0.8196666666666667
2001-03-27,3.55,0.86,3.8209999999999997,0.8216666666666667
2001-03-28,3.64,0.88,3.7689999999999997,0.825
2001-03-29,3.41,0.84,3.749,0.8273333333333334
2001-03-30,3.69,0.88,3.7626666666666666,0.8316666666666668
2001-03-31,4.52,0.87,3.7773333333333334,0.8346666666666667
2001-04-01,4.03,0.77,3.7830000000000004,0.8296666666666666
2001-04-02,4.64,0.77,3.8143333333333334,0.8286666666666668
2001-04-03,3.52,0.83,3.784,0.8323333333333333
2001-04-04,3.49,0.88,3.76,0.8363333333333334
2001-04-05,2.8,0.81,3.750333333333333,0.8426666666666667
2001-04-06,3.13,0.74,3.766,0.8406666666666667
2001-04-07,2.31,0.91,3.68,0.8393333333333334
2001-04-08,3.32,0.84,3.643666666666667,0.838
2001-04-09,4.13,0.71,3.638,0.8363333333333334
2001-04-10,4.55,0.81,3.6289999999999996,0.8306666666666666
2001-04-11,4.62,0.64,3.6199999999999997,0.8223333333333332
2001-04-12,3.21,0.76,3.6103333333333336,0.8243333333333334
2001-04-13,3.89,0.74,3.658666666666667,0.8213333333333334
2001-04-14,3.99,0.67,3.6866666666666665,0.8133333333333334
2001-04-15,4.44,0.76,3.6986666666666665,0.8039999999999999
2001-04-16,4.07,0.89,3.677333333333334,0.804
2001-04-17,3.54,0.95,3.675,0.8063333333333332
2001-04-18,4.39,0.91,3.7106666666666666,0.8113333333333334
2001-04-19,3.23,0.71,3.697666666666667,0.8063333333333333
2001-04-20,3.64,0.75,3.667333333333333,0.8063333333333333
2001-04-21,4.04,0.77,3.6689999999999996,0.8083333333333333
2001-04-22,4.27,0.8,3.698,0.807
2001-04-23,5.98,0.81,3.797333333333333,0.8049999999999999
2001-04-24,5.31,0.89,3.8706666666666663,0.807
2001-04-25,4.05,0.85,3.913333333333333,0.81
2001-04-26,4.54,0.9,3.9463333333333335,0.8113333333333334
2001-04-27,4.07,0.85,3.9606666666666666,0.8103333333333335
2001-04-28,2.91,0.87,3.9440000000000004,0.8113333333333334
2001-04-29,4.1,0.75,3.957666666666667,0.8069999999999999
2001-04-30,3.13,0.77,3.911333333333333,0.8036666666666668
2001-05-01,4.22,0.84,3.9176666666666664,0.8060000000000002
2001-05-02,3.89,0.95,3.892666666666666,0.8119999999999999
2001-05-03,4.05,0.79,3.9103333333333334,0.8106666666666666
2001-05-04,5.53,0.81,3.9783333333333335,0.8083333333333333
2001-05-05,3.94,0.66,4.016333333333334,0.8033333333333332
2001-05-06,3.05,0.73,4.0136666666666665,0.803
2001-05-07,4.67,0.83,4.092333333333333,0.8003333333333333
2001-05-08,4.51,0.88,4.132,0.8016666666666666
2001-05-09,4.05,0.74,4.129333333333333,0.8026666666666666
2001-05-10,4.19,0.71,4.117333333333334,0.7993333333333333
2001-05-11,3.96,0.91,4.0953333333333335,0.8083333333333333
2001-05-12,4.31,0.74,4.132,0.8076666666666666
2001-05-13,4.81,0.75,4.1626666666666665,0.808
2001-05-14,2.72,0.86,4.120333333333333,0.8143333333333334
2001-05-15,3.48,0.89,4.088333333333334,0.8186666666666668
2001-05-16,2.91,0.88,4.049666666666666,0.8183333333333334
2001-05-17,3.8,0.85,4.058333333333334,0.815
2001-05-18,5.2,0.76,4.085333333333334,0.81
2001-05-19,4.38,0.73,4.123666666666667,0.8106666666666666
2001-05-20,3.98,0.73,4.135,0.81
2001-05-21,5.08,0.95,4.169666666666667,0.8160000000000001
2001-05-22,4.23,1.05,4.168333333333333,0.8243333333333334
2001-05-23,4.32,0.91,4.113,0.8276666666666668
2001-05-24,4.25,0.78,4.0776666666666666,0.824
2001-05-25,5.27,0.87,4.118333333333334,0.8246666666666667
2001-05-26,4.61,0.85,4.120666666666667,0.8230000000000001
2001-05-27,3.6,0.83,4.105,0.8223333333333332
2001-05-28,4.17,0.91,4.147,0.8236666666666667
2001-05-29,3.43,0.84,4.124666666666666,0.8266666666666667
2001-05-30,5.34,0.7,4.198333333333333,0.8243333333333333
2001-05-31,3.77,0.76,4.183333333333334,0.8216666666666667
2001-06-01,3.86,0.91,4.182333333333333,0.8203333333333334
2001-06-02,3.86,0.84,4.175999999999999,0.822
2001-06-03,6.5,0.76,4.208333333333333,0.8203333333333334
2001-06-04,6.4,0.81,4.290333333333334,0.8253333333333334
2001-06-05,4.46,0.73,4.3373333333333335,0.8253333333333334
2001-06-06,4.35,0.75,4.326666666666666,0.8226666666666667
2001-06-07,5.05,0.85,4.344666666666667,0.8216666666666667
2001-06-08,4.54,0.75,4.361,0.822
