Date,energy_consumption_mwh,energy_consumption_mwh_MA30
2000-08-05,898.97,911.038
2000-08-06,917.95,909.7786666666667
2000-08-07,983.42,912.2800000000001
2000-08-08,945.47,914.1946666666666
2000-08-09,908.38,913.8870000000001
2000-08-10,900.34,913.864
2000-08-11,915.04,913.237
2000-08-12,912.31,912.0233333333332
2000-08-13,928.89,912.388
2000-08-14,885.98,911.1626666666667
2000-08-15,942.56,911.8633333333332
2000-08-16,887.69,911.2933333333334
2000-08-17,925.47,912.0509999999999
2000-08-18,920.0,913.8686666666666
2000-08-19,948.89,916.2959999999999
2000-08-20,936.41,917.5666666666667
2000-08-21,909.91,917.1733333333333
2000-08-22,856.24,915.6063333333333
2000-08-23,923.25,916.256
2000-08-24,908.21,916.4156666666665
2000-08-25,887.35,914.6436666666667
2000-08-26,902.39,914.6776666666667
2000-08-27,843.93,912.837
2000-08-28,891.11,911.5206666666668
2000-08-29,886.67,909.7373333333333
2000-08-30,881.88,908.478
2000-08-31,914.36,908.2216666666667
2000-09-01,909.91,909.0763333333333
2000-09-02,907.52,908.7003333333334
2000-09-03,900.17,909.3556666666666
2000-09-04,878.12,908.6606666666667
2000-09-05,901.88,908.125
2000-09-06,948.55,906.9626666666667
2000-09-07,927.52,906.3643333333333
2000-09-08,917.09,906.6546666666667
2000-09-09,940.0,907.9766666666667
2000-09-10,921.03,908.1763333333332
2000-09-11,903.93,907.897
2000-09-12,937.26,908.176
2000-09-13,943.08,910.0793333333332
2000-09-14,969.74,910.9853333333334
2000-09-15,910.94,911.7603333333333
2000-09-16,868.89,909.8743333333333
2000-09-17,855.9,907.7376666666667
2000-09-18,882.39,905.5210000000001
2000-09-19,861.88,903.0366666666667
2000-09-20,923.59,903.4926666666668
2000-09-21,917.44,905.5326666666666
2000-09-22,981.54,907.4756666666667
2000-09-23,908.38,907.4813333333334
2000-09-24,863.08,906.6723333333333
2000-09-25,903.76,906.7180000000001
2000-09-26,844.44,906.735
2000-09-27,857.78,905.6239999999999
2000-09-28,926.5,906.9516666666666
2000-09-29,910.09,907.8919999999999
2000-09-30,904.79,907.573
2000-10-01,910.6,907.5959999999999
2000-10-02,918.12,907.9493333333335
2000-10-03,934.7,909.1003333333333
2000-10-04,951.62,911.5503333333334
2000-10-05,901.37,911.5333333333333
2000-10-06,884.1,909.385
2000-10-07,911.28,908.8436666666668
2000-10-08,912.65,908.6956666666666
2000-10-09,907.52,907.6129999999999
2000-10-10,902.74,907.0033333333334
2000-10-11,869.23,905.8466666666667
2000-10-12,895.38,904.4506666666667
2000-10-13,885.81,902.5416666666666
2000-10-14,904.44,900.365
2000-10-15,905.81,900.194
2000-10-16,890.77,900.9233333333334
2000-10-17,899.15,902.365
2000-10-18,907.52,903.2026666666667
2000-10-19,888.55,904.0916666666667
2000-10-20,892.48,903.0546666666667
2000-10-21,919.66,903.1286666666667
2000-10-22,910.26,900.7526666666666
2000-10-23,915.9,901.0033333333333
2000-10-24,951.79,903.9603333333333
2000-10-25,882.56,903.2536666666666
2000-10-26,918.8,905.7323333333334
2000-10-27,869.06,906.1083333333333
2000-10-28,927.35,906.1366666666668
2000-10-29,933.33,906.9113333333333
2000-10-30,881.88,906.1476666666666
2000-10-31,874.7,904.9510000000001
2000-11-01,933.85,905.4753333333333
2000-11-02,888.03,903.9196666666667
2000-11-03,921.2,902.9056666666667
2000-11-04,897.09,902.763
2000-11-05,879.66,902.615
2000-11-06,875.21,901.4126666666666
2000-11-07,896.41,900.8713333333333
2000-11-08,898.97,900.5863333333333
2000-11-09,934.53,901.646
2000-11-10,935.56,903.857
2000-11-11,887.69,903.6006666666666
2000-11-12,906.32,904.2843333333333
2000-11-13,956.07,906.0053333333333
2000-11-14,964.27,907.954
2000-11-15,932.65,909.35
2000-11-16,836.92,907.2756666666667
2000-11-17,849.23,905.3326666666667
2000-11-18,858.8,904.341
2000-11-19,942.74,906.0163333333333
2000-11-20,895.04,905.1956666666666
2000-11-21,898.46,904.8023333333333
2000-11-22,901.2,904.3123333333333
2000-11-23,929.57,903.5716666666666
2000-11-24,924.62,904.9736666666668
2000-11-25,937.44,905.595
2000-11-26,901.2,906.6663333333333
2000-11-27,862.22,904.4953333333332
2000-11-28,919.15,904.0226666666666
2000-11-29,897.78,904.5526666666666
2000-11-30,955.56,907.2479999999999
2000-12-01,972.48,908.5356666666667
2000-12-02,878.12,908.2053333333333
2000-12-03,883.25,906.9403333333333
2000-12-04,895.04,906.872
2000-12-05,890.94,907.248
2000-12-06,907.01,908.3080000000001
2000-12-07,903.25,908.5360000000001
2000-12-08,914.87,909.066
2000-12-09,898.12,907.8523333333335
2000-12-10,901.54,906.7183333333334
2000-12-11,918.63,907.7496666666667
2000-12-12,913.5,907.9889999999999
2000-12-13,862.22,904.8606666666667
2000-12-14,860.85,901.4133333333334
2001-01-18,915.73,900.8493333333333
2001-01-19,882.91,902.3823333333332
2001-01-20,844.96,902.2399999999999
2001-01-21,837.61,901.5336666666666
2001-01-22,904.96,900.2743333333334
2001-01-23,930.09,901.4426666666667
2001-01-24,905.64,901.6820000000001
2001-01-25,911.11,902.0123333333335
2001-01-26,931.11,902.0636666666667
2001-01-27,912.31,901.6533333333333
2001-01-28,890.77,900.0976666666667
2001-01-29,879.66,899.3796666666666
2001-01-30,912.14,901.0436666666667
2001-01-31,895.56,900.2573333333333
2001-02-01,936.58,901.5506666666666
2001-02-02,926.32,900.5759999999999
2001-02-03,924.79,898.9863333333334
2001-02-04,907.86,899.9776666666668
2001-02-05,897.61,900.4563333333334
2001-02-06,889.57,900.274
2001-02-07,906.67,900.7983333333333
2001-02-08,927.18,901.4706666666666
2001-02-09,868.55,900.314
2001-02-10,872.48,898.9010000000001
2001-02-11,868.89,897.9266666666666
2001-02-12,907.01,898.109
2001-02-13,956.75,899.3796666666666
2001-02-14,964.44,901.0776666666667
2001-02-15,897.26,902.2456666666666
2001-02-16,920.51,904.2343333333333
2001-02-17,933.85,904.8383333333334
2001-02-18,931.79,906.4676666666668
2001-02-19,948.03,909.9033333333333
2001-02-20,920.68,912.6723333333334
2001-02-21,946.84,914.0683333333333
2001-02-22,927.01,913.9656666666666
2001-02-23,910.43,914.1253333333333
2001-02-24,909.57,914.074
2001-02-25,954.53,914.8546666666666
2001-02-26,958.29,916.3873333333333
2001-02-27,909.4,917.0083333333333
2001-02-28,943.76,919.145
2001-03-01,929.06,919.7090000000001
2001-03-02,931.79,920.9166666666666
2001-03-03,943.59,921.1503333333334
2001-03-04,909.74,920.5976666666667
2001-03-05,935.38,920.9506666666667
2001-03-06,918.29,921.2983333333334
2001-03-07,925.98,922.244
2001-03-08,933.33,923.7026666666666
2001-03-09,938.46,924.7623333333335
2001-03-10,942.22,925.2636666666666
2001-03-11,934.19,927.4516666666667
2001-03-12,968.03,930.6366666666667
2001-03-13,903.59,931.7933333333333
2001-03-14,871.45,930.6080000000001
2001-03-15,933.33,929.8273333333333
2001-03-16,934.7,928.8359999999999
2001-03-17,928.55,929.879
2001-03-18,912.31,929.6056666666667
2001-03-19,937.61,929.731
2001-03-20,885.64,928.1926666666666
2001-03-21,871.45,925.64
2001-03-22,933.5,926.0673333333333
2001-03-23,910.6,924.8593333333333
2001-03-24,915.9,924.489
2001-03-25,916.92,924.7053333333333
2001-03-26,940.85,925.748
2001-03-27,951.28,925.6396666666667
2001-03-28,946.84,925.258
2001-03-29,946.84,926.506
2001-03-30,926.32,925.9246666666667
2001-03-31,980.34,927.634
2001-04-01,955.56,928.4263333333333
2001-04-02,901.03,927.0076666666666
2001-04-03,887.86,926.2783333333334
2001-04-04,936.92,926.3296666666666
2001-04-05,920.0,926.3866666666667
2001-04-06,870.94,924.5519999999999
2001-04-07,930.43,924.4553333333333
2001-04-08,953.68,924.9626666666666
2001-04-09,935.21,924.729
2001-04-10,908.55,923.8743333333333
2001-04-11,884.62,921.0939999999999
2001-04-12,925.13,921.812
2001-04-13,925.81,923.6239999999999
2001-04-14,940.34,923.8576666666667
2001-04-15,925.64,923.5556666666666
2001-04-16,924.62,923.4246666666667
2001-04-17,966.32,925.225
2001-04-18,935.56,925.1566666666665
2001-04-19,949.74,927.2933333333333
2001-04-20,948.38,929.8576666666667
2001-04-21,903.93,928.872
2001-04-22,845.3,926.6953333333333
2001-04-23,863.59,924.9516666666666
2001-04-24,911.97,924.7866666666667
2001-04-25,922.05,924.16
2001-04-26,900.85,922.4789999999999
2001-04-27,914.19,921.3906666666667
2001-04-28,890.43,919.5103333333333
2001-04-29,893.5,918.4163333333332
2001-04-30,910.09,916.0746666666666
2001-05-01,891.97,913.955
2001-05-02,874.53,913.0716666666666
2001-05-03,867.01,912.3766666666667
2001-05-04,892.48,910.8953333333334
2001-05-05,897.09,910.1316666666667
2001-05-06,903.93,911.2313333333334
2001-05-07,833.68,908.0063333333334
2001-05-08,921.03,906.918
2001-05-09,955.56,907.5963333333333
2001-05-10,968.55,909.5963333333333
2001-05-11,970.09,912.4453333333333
2001-05-12,986.84,914.5023333333334
2001-05-13,944.62,915.1293333333334
2001-05-14,941.37,915.1636666666667
2001-05-15,883.25,913.7506666666666
2001-05-16,849.4,911.2433333333333
2001-05-17,871.11,908.0696666666666
2001-05-18,933.68,908.007
2001-05-19,952.14,908.087
2001-05-20,939.66,907.7963333333333
2001-05-21,922.91,908.429
2001-05-22,956.92,912.1496666666666
2001-05-23,952.31,915.107
2001-05-24,906.67,914.9303333333332
2001-05-25,907.18,914.4346666666665
2001-05-26,916.24,914.9476666666667
2001-05-27,876.07,913.6769999999999
2001-05-28,869.91,912.993
2001-05-29,914.36,913.6883333333334
2001-05-30,894.7,913.1753333333334
2001-05-31,904.96,913.6083333333333
2001-06-01,944.44,915.9386666666667
2001-06-02,945.47,918.554
2001-06-03,907.01,919.0383333333333
2001-06-04,884.44,918.6166666666667
2001-06-05,934.02,919.6196666666667
2001-06-06,937.44,923.0783333333333
2001-06-07,902.74,922.4686666666668
2001-06-08,933.85,921.745
2001-06-09,914.87,919.9556666666666
2001-06-10,912.14,918.024
2001-06-11,878.8,914.4226666666667
2001-06-12,877.61,912.1890000000001
2001-06-13,902.91,910.907
2001-06-14,883.25,910.907
2001-06-15,892.48,912.3430000000001
2001-06-16,905.47,913.4883333333332
2001-06-17,936.75,913.5906666666666
2001-06-18,907.86,912.1146666666666
2001-06-19,927.35,911.7043333333334
2001-06-20,952.65,912.6956666666666
2001-06-21,936.41,912.0120000000001
2001-06-22,891.45,909.9833333333333
2001-06-23,934.19,910.9006666666667
2001-06-24,914.19,911.1343333333334
2001-06-25,877.26,909.8349999999999
2001-06-26,918.46,911.248
2001-06-27,887.18,911.8236666666667
2001-06-28,916.92,911.909
2001-06-29,961.71,914.1426666666666
2001-06-30,994.36,917.1226666666666
2001-07-01,915.38,916.1540000000001
2001-07-02,910.94,915.003
2001-07-03,973.5,917.2193333333333
2001-07-04,921.37,918.4503333333333
2001-07-05,882.22,916.7236666666666
2001-07-06,864.44,914.2903333333333
2001-07-07,864.62,913.0196666666667
2001-07-08,917.09,912.461
2001-07-09,874.19,911.105
2001-07-10,911.11,911.0706666666667
2001-07-11,858.12,910.3813333333333
2001-07-12,881.37,910.5066666666665
2001-07-13,925.13,911.2473333333332
2001-07-14,931.97,912.8713333333333
2001-07-15,870.09,912.125
2001-07-16,925.81,912.803
2001-07-17,908.72,911.8686666666667
2001-07-18,896.41,911.487
2001-07-19,893.16,910.3473333333333
2001-07-20,889.91,908.256
2001-07-21,901.37,907.088
2001-07-22,941.54,908.7576666666666
2001-07-23,882.56,907.0366666666667
2001-07-24,931.79,907.6233333333333
2001-07-25,919.15,909.0196666666667
2001-07-26,956.24,910.279
2001-07-27,968.21,912.98
2001-07-28,947.52,914.0
2001-07-29,934.36,913.0883333333334
2001-07-30,922.22,910.6836666666666
2001-07-31,895.38,910.0169999999999
2001-08-01,880.68,909.0083333333333
2001-08-02,916.75,907.1166666666667
2001-08-03,903.08,906.5070000000001
2001-08-04,922.56,907.8516666666667
2001-08-05,923.93,909.8346666666667
2001-08-06,924.62,911.8346666666665
2001-08-07,913.68,911.7209999999999
2001-08-08,912.31,912.9916666666667
2001-08-09,911.79,913.0143333333333
2001-08-10,872.99,913.51
2001-08-11,897.95,914.0626666666667
2001-08-12,900.17,913.2306666666667
2001-08-13,919.66,912.8203333333333
2001-08-14,915.38,914.3299999999999
2001-08-15,896.75,913.3613333333334
2001-08-16,913.16,913.5093333333333
2001-08-17,886.67,913.1846666666667
2001-08-18,908.55,913.6976666666667
2001-08-19,969.74,916.3586666666667
2001-08-20,974.02,918.7803333333333
2001-08-21,949.57,919.0480000000001
2001-08-22,898.63,919.5836666666667
2001-08-23,923.42,919.3046666666667
2001-08-24,926.15,919.538
2001-08-25,927.18,918.5693333333332
2001-08-26,918.8,916.9223333333333
2001-08-27,915.38,915.851
2001-08-28,907.86,914.9676666666667
2001-08-29,893.33,914.0046666666666
2001-08-30,907.35,914.4036666666667
2001-08-31,912.65,915.4693333333332
2001-09-01,941.71,916.3013333333333
2001-09-02,895.73,916.0563333333333
2001-09-03,896.92,915.2016666666666
2001-09-04,902.22,914.478
2001-09-05,928.55,914.609
2001-09-06,909.91,914.4833333333333
2001-09-07,928.89,915.036
2001-09-08,948.21,916.25
2001-09-09,972.82,919.5776666666667
2001-09-10,925.13,920.4836666666666
2001-09-11,889.23,920.119
2001-09-12,911.11,919.834
2001-09-13,893.85,919.1163333333334
2001-09-14,930.6,920.2446666666667
2001-09-15,914.7,920.296
2001-09-16,890.26,920.4156666666665
2001-09-17,888.38,919.7433333333333
2001-09-18,891.62,917.1393333333332
2001-09-19,906.84,914.9
2001-09-20,887.01,912.8146666666668
2001-09-21,887.18,912.4330000000001
2001-09-22,883.59,911.1053333333333
2001-09-23,922.56,910.9856666666667
2001-09-24,954.02,911.8803333333333
2001-09-25,952.99,913.0200000000001
2001-09-26,924.44,913.322
2001-09-27,958.8,915.02
2001-09-28,951.11,916.946
2001-09-29,927.69,917.624
2001-09-30,938.12,918.4730000000001
2001-10-01,949.91,918.7463333333333
2001-10-02,896.24,918.7633333333332
2001-10-03,948.89,920.4956666666668
2001-10-04,946.32,921.9656666666667
2001-10-05,906.32,921.2246666666667
2001-10-06,906.67,921.1166666666667
2001-10-07,889.74,919.8116666666667
2001-10-08,900.17,918.2103333333332
2001-10-09,898.63,915.7373333333333
2001-10-10,937.44,916.1476666666666
2001-10-11,893.85,916.3016666666666
2001-10-12,933.68,917.0540000000001
2001-10-13,933.68,918.3816666666667
2001-10-14,919.49,918.0113333333334
2001-10-15,910.6,917.8746666666667
2001-10-16,937.09,919.4356666666667
2001-10-17,943.59,921.2760000000001
2001-10-18,922.05,922.2903333333335
2001-10-19,880.17,921.4013333333334
2001-10-20,891.45,921.5493333333333
2001-10-21,959.15,923.9483333333334
2001-10-22,929.57,925.481
2001-10-23,963.59,926.8486666666668
2001-10-24,957.78,926.974
2001-10-25,935.73,926.3986666666666
2001-10-26,927.86,926.5126666666667
2001-10-27,961.03,926.587
2001-10-28,936.58,926.1026666666668
2001-10-29,949.06,926.8149999999999
2001-10-30,933.5,926.661
2001-10-31,857.78,923.59
2001-11-01,903.25,923.8236666666668
2001-11-02,919.83,922.8549999999999
2001-11-03,935.9,922.5076666666666
2001-11-04,874.7,921.4536666666667
2001-11-05,883.76,920.69
2001-11-06,898.12,920.9693333333332
2001-11-07,953.68,922.753
2001-11-08,922.74,923.5566666666667
2001-11-09,918.63,922.9296666666668
2001-11-10,881.37,922.5136666666666
2001-11-11,885.13,920.8953333333334
2001-11-12,959.66,921.7613333333334
2001-11-13,941.37,922.4906666666667
2001-11-14,941.2,923.5106666666667
2001-11-15,941.71,923.6646666666667
2001-11-16,917.44,922.7929999999999
2001-11-17,908.21,922.3316666666667
2001-11-18,853.68,921.4486666666667
2001-11-19,882.91,921.164
2001-11-20,928.21,920.1326666666666
2001-11-21,890.09,918.8166666666667
2001-11-22,887.35,916.2753333333333
2001-11-23,917.78,914.9419999999999
2001-11-24,876.24,912.9590000000001
2001-11-25,872.82,911.1243333333333
2001-11-26,891.11,908.7936666666667
2001-11-27,930.94,908.6056666666666
2001-11-28,917.61,907.5573333333334
2001-11-29,900.51,906.4576666666668
2001-11-30,917.44,908.4463333333333
2001-12-01,942.05,909.7396666666666
2001-12-02,920.85,909.7736666666667
2001-12-03,888.03,908.178
2001-12-04,892.14,908.7593333333333
2001-12-05,900.17,909.3063333333334
2001-12-06,895.9,909.2323333333334
2001-12-07,910.43,907.7906666666667
2001-12-08,922.56,907.7846666666667
2001-12-09,923.59,907.95
2001-12-10,920.85,909.266
2001-12-11,896.58,909.6476666666666
2001-12-12,909.57,907.978
2001-12-13,915.73,907.1233333333333
2001-12-14,926.15,906.6216666666666
2001-12-15,922.56,905.9833333333333
2002-01-18,854.7,903.892
2002-01-19,920.68,904.3076666666667
2002-01-20,878.8,905.1450000000001
2002-01-21,889.57,905.3670000000001
2002-01-22,855.9,902.9566666666667
2002-01-23,860.68,901.9763333333333
2002-01-24,875.9,901.5946666666666
2002-01-25,839.15,898.9736666666668
2002-01-26,924.27,900.5746666666668
2002-01-27,877.61,900.7343333333333
2002-01-28,942.22,902.438
2002-01-29,945.64,902.928
2002-01-30,885.3,901.851
2002-01-31,893.16,901.6059999999999
2002-02-01,869.4,900.0046666666666
2002-02-02,941.37,899.982
2002-02-03,851.97,897.6859999999999
2002-02-04,883.76,897.5436666666666
2002-02-05,909.57,898.1246666666667
2002-02-06,900.85,898.1473333333332
2002-02-07,903.93,898.4150000000001
2002-02-08,881.71,897.4576666666667
2002-02-09,948.21,898.3126666666666
2002-02-10,935.73,898.7173333333333
2002-02-11,928.03,898.9566666666667
2002-02-12,902.91,899.1676666666666
2002-02-13,877.26,898.0906666666666
2002-02-14,889.74,897.2243333333333
2002-02-15,890.6,896.0393333333334
2002-02-16,842.74,893.3786666666667
2002-02-17,935.56,896.074
2002-02-18,908.55,895.6696666666667
2002-02-19,857.26,894.9516666666666
2002-02-20,888.89,894.929
2002-02-21,922.39,897.1453333333333
2002-02-22,872.48,897.5386666666667
2002-02-23,844.27,896.4843333333333
2002-02-24,869.06,897.4813333333333
2002-02-25,902.39,896.752
2002-02-26,911.97,897.8973333333334
2002-02-27,901.37,896.5356666666667
2002-02-28,900.0,895.0143333333333
2002-03-01,896.75,895.3960000000001
2002-03-02,884.62,895.1113333333334
2002-03-03,900.17,896.1370000000001
2002-03-04,909.57,895.077
2002-03-05,867.18,895.5840000000001
2002-03-06,861.37,894.8376666666667
2002-03-07,868.38,893.4646666666666
2002-03-08,885.3,892.9463333333333
2002-03-09,885.64,892.3366666666666
2002-03-10,888.72,892.5703333333333
2002-03-11,874.19,890.103
2002-03-12,892.48,888.6613333333333
2002-03-13,956.41,889.6073333333333
2002-03-14,940.0,890.8436666666665
2002-03-15,881.37,890.9806666666667
2002-03-16,885.13,890.8269999999999
2002-03-17,933.5,892.257
2002-03-18,909.74,894.4903333333333
2002-03-19,920.85,894.0
2002-03-20,941.03,895.0826666666667
2002-03-21,990.94,899.5386666666667
2002-03-22,917.44,900.4903333333333
2002-03-23,895.9,899.6073333333334
2002-03-24,903.25,900.633
2002-03-25,920.85,903.1856666666666
2002-03-26,873.33,903.328
2002-03-27,872.31,902.3253333333334
2002-03-28,907.52,902.1769999999999
2002-03-29,946.5,903.6813333333333
2002-03-30,898.12,903.6186666666667
2002-03-31,877.61,902.9806666666667
2002-04-01,912.99,903.9263333333333
2002-04-02,933.33,905.0316666666666
2002-04-03,949.74,906.3706666666666
2002-04-04,888.21,907.0716666666667
2002-04-05,881.88,907.7553333333333
2002-04-06,888.55,908.4276666666666
2002-04-07,897.78,908.8436666666668
2002-04-08,898.46,909.2710000000001
2002-04-09,896.41,909.5273333333333
2002-04-10,826.5,907.9376666666667
2002-04-11,869.74,907.1796666666668
2002-04-12,893.68,905.0886666666667
2002-04-13,911.45,904.1370000000001
2002-04-14,900.0,904.7579999999999
2002-04-15,924.27,906.0626666666667
2002-04-16,936.07,906.1483333333333
2002-04-17,930.26,906.8323333333334
2002-04-18,903.76,906.2626666666667
2002-04-19,870.94,903.9263333333333
2002-04-20,898.12,900.8323333333334
2002-04-21,872.31,899.328
2002-04-22,896.75,899.3563333333333
2002-04-23,892.99,899.0143333333333
2002-04-24,901.37,898.365
2002-04-25,899.32,899.2313333333333
2002-04-26,906.67,900.3766666666667
2002-04-27,881.37,899.505
2002-04-28,914.02,898.4223333333334
2002-04-29,904.79,898.6446666666667
2002-04-30,869.4,898.3709999999999
2002-05-01,899.15,897.9096666666667
2002-05-02,894.87,896.6276666666666
2002-05-03,861.2,893.6763333333333
2002-05-04,904.62,894.2233333333334
2002-05-05,880.17,894.1663333333333
2002-05-06,927.86,895.4766666666668
2002-05-07,940.17,896.8896666666666
2002-05-08,867.86,895.8696666666667
2002-05-09,911.97,896.3883333333334
