Date,debt_gdp_ratio,debt_gdp_ratio_MA30
2002-02-08,58.75,58.97533333333333
2002-02-09,59.64,58.400666666666666
2002-02-10,59.43,58.48033333333333
2002-02-11,67.48,58.922
2002-02-12,66.66,59.029999999999994
2002-02-13,61.82,59.02166666666666
2002-02-14,51.81,59.04533333333334
2002-02-15,61.53,59.28633333333334
2002-02-16,61.25,59.443
2002-02-17,51.03,59.28633333333334
2002-02-18,55.19,59.153333333333336
2002-02-19,59.0,59.143666666666675
2002-02-20,53.95,59.086666666666666
2002-02-21,59.54,59.227
2002-02-22,62.24,59.32066666666666
2002-02-23,66.16,59.464333333333336
2002-02-24,69.05,59.52633333333333
2002-02-25,66.7,59.715333333333334
2002-02-26,65.77,59.919666666666664
2002-02-27,62.42,59.98966666666667
2002-02-28,65.8,60.056000000000004
2002-03-01,65.88,60.26966666666667
2002-03-02,55.19,60.07366666666666
2002-03-03,54.73,59.942
2002-03-04,56.01,60.126
2002-03-05,64.24,60.458333333333336
2002-03-06,62.99,60.46066666666666
2002-03-07,61.07,60.337333333333326
2002-03-08,61.96,60.708999999999996
2002-03-09,64.74,61.06766666666667
2002-03-10,60.57,61.12833333333334
2002-03-11,57.79,61.06666666666667
2002-03-12,53.98,60.885000000000005
2002-03-13,56.97,60.534666666666666
2002-03-14,59.79,60.30566666666667
2002-03-15,60.11,60.248666666666665
2002-03-16,62.64,60.60966666666666
2002-03-17,64.81,60.719
2002-03-18,60.0,60.67733333333333
2002-03-19,67.83,61.23733333333333
2002-03-20,62.07,61.46666666666666
2002-03-21,55.44,61.34799999999999
2002-03-22,64.52,61.70033333333333
2002-03-23,69.54,62.03366666666666
2002-03-24,67.83,62.220000000000006
2002-03-25,64.31,62.15833333333333
2002-03-26,61.53,61.907666666666664
2002-03-27,63.38,61.797000000000004
2002-03-28,62.96,61.70333333333333
2002-03-29,59.5,61.605999999999995
2002-03-30,53.27,61.18833333333334
2002-03-31,62.99,61.092
2002-04-01,56.62,61.13966666666667
2002-04-02,64.49,61.465
2002-04-03,67.62,61.852
2002-04-04,75.95,62.242333333333335
2002-04-05,68.48,62.425333333333334
2002-04-06,60.43,62.404
2002-04-07,70.51,62.689
2002-04-08,61.75,62.589333333333336
2002-04-09,62.24,62.644999999999996
2002-04-10,57.4,62.632
2002-04-11,64.42,62.98
2002-04-12,58.08,63.01700000000001
2002-04-13,58.9,62.98733333333333
2002-04-14,54.8,62.81033333333333
2002-04-15,64.59,62.87533333333333
2002-04-16,65.56,62.900333333333336
2002-04-17,68.44,63.181666666666665
2002-04-18,64.42,63.068
2002-04-19,58.5,62.949
2002-04-20,54.52,62.91833333333334
2002-04-21,64.74,62.925666666666665
2002-04-22,65.13,62.77866666666667
2002-04-23,65.27,62.693333333333335
2002-04-24,62.96,62.64833333333333
2002-04-25,62.53,62.681666666666665
2002-04-26,59.11,62.539333333333325
2002-04-27,64.1,62.57733333333333
2002-04-28,58.79,62.55366666666667
2002-04-29,58.47,62.727
2002-04-30,55.94,62.492
2002-05-01,66.13,62.809
