Date,business_confidence_index,manufacturing_pmi,business_confidence_index_MA30,manufacturing_pmi_MA30
2000-03-06,48.85,50.27,50.949666666666666,49.95399999999999
2000-03-07,51.75,50.83,50.95233333333333,49.98766666666666
2000-03-08,49.42,49.86,50.81266666666667,50.00633333333334
2000-03-09,48.75,49.47,50.74566666666667,49.995333333333335
2000-03-10,50.98,49.3,50.82833333333334,49.973333333333336
2000-03-11,53.54,50.35,50.95466666666667,50.02133333333333
2000-03-12,53.6,49.15,51.115,50.022333333333336
2000-03-13,52.07,47.96,51.143,49.96933333333334
2000-03-14,52.74,47.52,51.239999999999995,49.866
2000-03-15,52.35,47.49,51.32733333333333,49.74033333333333
2000-03-16,53.39,49.04,51.49699999999999,49.682
2000-03-17,52.46,50.31,51.563333333333325,49.719
2000-03-18,50.78,50.42,51.49333333333333,49.76233333333334
2000-03-19,51.58,50.18,51.565666666666665,49.808
2000-03-20,53.01,49.39,51.65566666666667,49.83833333333333
2000-03-21,51.55,49.8,51.65233333333333,49.901666666666664
2000-03-22,50.45,51.79,51.62133333333334,49.919000000000004
2000-03-23,53.76,50.92,51.71566666666667,49.882333333333335
2000-03-24,51.29,49.3,51.70366666666667,49.775999999999996
2000-03-25,51.69,50.05,51.72266666666667,49.76033333333334
2000-03-26,53.19,48.64,51.808,49.78933333333334
2000-03-27,53.12,49.32,51.85766666666667,49.803
2000-03-28,51.13,52.91,51.82299999999999,49.907666666666664
2000-03-29,51.36,50.0,51.85433333333334,49.97133333333333
2000-03-30,53.3,48.43,51.885,49.99666666666667
2000-03-31,54.86,49.57,51.95033333333334,49.993
2000-04-01,53.84,50.82,52.07266666666667,49.96066666666666
2000-04-02,54.92,50.3,52.11466666666667,49.916666666666664
2000-04-03,54.53,48.64,52.18566666666667,49.753
2000-04-04,52.71,48.87,52.23233333333334,49.69666666666667
2000-04-05,53.46,49.49,52.385999999999996,49.67066666666667
2000-04-06,52.51,50.83,52.41133333333333,49.67066666666667
2000-04-07,51.82,52.74,52.49133333333334,49.766666666666666
2000-04-08,52.15,51.17,52.60466666666666,49.82333333333334
2000-04-09,52.545,52.51,52.65683333333333,49.93033333333334
2000-04-10,52.94,49.9,52.636833333333335,49.915333333333336
2000-04-11,52.0,51.69,52.5835,50.0
2000-04-12,51.6,50.45,52.567833333333326,50.083
2000-04-13,53.67,49.92,52.59883333333334,50.163
2000-04-14,50.83,51.95,52.54816666666667,50.31166666666666
2000-04-15,52.12,51.23,52.50583333333334,50.38466666666667
2000-04-16,53.66,50.33,52.545833333333334,50.38533333333333
2000-04-17,55.26,50.07,52.695166666666665,50.373666666666665
2000-04-18,52.79,48.63,52.735499999999995,50.321999999999996
2000-04-19,53.09,50.23,52.738166666666665,50.35
2000-04-20,53.66,50.96,52.808499999999995,50.38866666666667
2000-04-21,54.48,49.24,52.942833333333326,50.303666666666665
2000-04-22,52.68,50.53,52.90683333333333,50.29066666666667
2000-04-23,51.42,51.74,52.91116666666667,50.372
2000-04-24,50.01,49.0,52.85516666666667,50.336999999999996
2000-04-25,52.36,50.73,52.8275,50.406666666666666
2000-04-26,52.91,50.69,52.8205,50.452333333333335
2000-04-27,53.06,49.05,52.88483333333333,50.32366666666667
2000-04-28,55.61,51.34,53.026500000000006,50.36833333333333
2000-04-29,53.77,50.58,53.04216666666667,50.440000000000005
2000-04-30,52.1,50.18,52.95016666666667,50.46033333333333
2000-05-01,53.14,50.43,52.926833333333335,50.44733333333333
2000-05-02,51.19,50.59,52.802499999999995,50.456999999999994
2000-05-03,52.83,51.32,52.74583333333333,50.54633333333334
2000-05-04,53.19,49.44,52.76183333333333,50.56533333333333
2000-05-05,52.94,50.78,52.7445,50.608333333333334
2000-05-06,51.47,49.01,52.709833333333336,50.54766666666667
2000-05-07,50.54,47.5,52.66716666666666,50.373000000000005
2000-05-08,51.57,50.94,52.64783333333333,50.365333333333325
2000-05-09,52.69,52.76,52.65266666666666,50.37366666666666
2000-05-10,52.43,50.4,52.635666666666665,50.39033333333334
2000-05-11,51.74,49.25,52.626999999999995,50.309
2000-05-12,50.53,48.06,52.59133333333333,50.22933333333333
2000-05-13,52.28,49.06,52.544999999999995,50.20066666666666
2000-05-14,53.3,50.53,52.62733333333333,50.153333333333336
2000-05-15,52.81,50.05,52.650333333333336,50.114000000000004
2000-05-16,53.95,51.67,52.66,50.15866666666667
2000-05-17,52.38,50.46,52.564,50.17166666666666
2000-05-18,50.66,49.3,52.49300000000001,50.194
2000-05-19,51.99,49.06,52.45633333333333,50.155
2000-05-20,50.83,47.59,52.362,50.04266666666667
2000-05-21,50.27,47.7,52.22166666666667,49.99133333333334
2000-05-22,51.88,51.27,52.195,50.016
2000-05-23,50.74,49.72,52.17233333333333,49.94866666666667
2000-05-24,50.45,47.28,52.187,49.891333333333336
2000-05-25,53.31,49.56,52.218666666666664,49.852333333333334
2000-05-26,49.59,50.57,52.108,49.848333333333336
2000-05-27,50.01,52.35,52.00633333333334,49.958333333333336
2000-05-28,53.05,51.02,51.921,49.94766666666667
2000-05-29,49.01,49.9,51.76233333333333,49.925
2000-05-30,50.07,49.37,51.69466666666666,49.898
2000-05-31,48.15,51.44,51.52833333333333,49.931666666666665
2000-06-01,50.42,51.48,51.50266666666667,49.961333333333336
2000-06-02,51.17,50.74,51.447333333333326,49.942
2000-06-03,49.87,49.2,51.33666666666667,49.934000000000005
2000-06-04,52.99,50.2,51.33833333333334,49.91466666666666
2000-06-05,49.82,50.33,51.28333333333333,49.958666666666666
2000-06-06,51.59,51.02,51.318333333333335,50.076
2000-06-07,51.18,49.5,51.30533333333334,50.028000000000006
2000-06-08,55.09,49.36,51.38533333333334,49.91466666666667
2000-06-09,52.8,51.38,51.397666666666666,49.94733333333333
2000-06-10,50.07,50.79,51.342,49.998666666666665
2000-06-11,52.44,50.94,51.40566666666667,50.09466666666667
2000-06-12,51.03,49.87,51.364000000000004,50.12166666666667
2000-06-13,48.69,50.64,51.21033333333334,50.12533333333333
2000-06-14,50.96,50.02,51.148666666666664,50.12433333333333
2000-06-15,49.66,47.85,51.00566666666667,49.997
2000-06-16,48.48,49.35,50.87566666666667,49.96000000000001
2000-06-17,48.48,49.85,50.803,49.97833333333333
2000-06-18,46.63,50.61,50.624333333333325,50.029999999999994
2000-06-19,47.54,50.73,50.51466666666667,50.13466666666667
2000-06-20,50.66,48.18,50.52766666666666,50.150666666666666
2000-06-21,51.54,50.05,50.516333333333336,50.11
2000-06-22,47.58,48.8,50.41100000000001,50.07933333333333
2000-06-23,47.28,48.97,50.30533333333334,50.135666666666665
2000-06-24,50.87,50.05,50.224000000000004,50.152
2000-06-25,50.275,51.94,50.246833333333335,50.19766666666666
2000-06-26,49.68,50.28,50.23583333333333,50.12866666666666
2000-06-27,51.48,50.4,50.1835,50.108
2000-06-28,49.3,50.98,50.19316666666667,50.144
2000-06-29,50.51,50.26,50.20783333333334,50.17366666666667
2000-06-30,49.04,51.45,50.2375,50.174
2000-07-01,49.04,48.21,50.1915,50.065000000000005
2000-07-02,44.92,45.53,49.98316666666667,49.891333333333336
2000-07-03,49.82,47.09,49.9815,49.821
2000-07-04,50.47,49.49,49.8975,49.797333333333334
2000-07-05,46.69,50.69,49.79316666666667,49.809333333333335
2000-07-06,48.94,50.46,49.70483333333333,49.79066666666667
2000-07-07,47.88,50.96,49.594833333333334,49.83933333333333
2000-07-08,49.26,48.54,49.400499999999994,49.812000000000005
2000-07-09,47.44,47.8,49.22183333333333,49.69266666666667
2000-07-10,45.67,47.93,49.07516666666666,49.59733333333334
2000-07-11,46.87,51.03,48.8895,49.60033333333333
2000-07-12,47.29,51.37,48.76483333333333,49.650333333333336
2000-07-13,48.06,50.15,48.74383333333333,49.634
2000-07-14,46.12,50.48,48.5825,49.64933333333333
2000-07-15,47.32,52.02,48.5045,49.788333333333334
2000-07-16,44.4,49.85,48.368500000000004,49.80499999999999
2000-07-17,44.14,49.27,48.22383333333333,49.785666666666664
2000-07-18,45.48,51.03,48.185500000000005,49.79966666666667
2000-07-19,47.44,51.03,48.18216666666667,49.809666666666665
2000-07-20,47.32,49.25,48.07083333333333,49.84533333333333
2000-07-21,47.6,49.24,47.939499999999995,49.818333333333335
2000-07-22,44.3,50.33,47.83016666666666,49.86933333333334
2000-07-23,45.3,48.46,47.76416666666667,49.85233333333334
2000-07-24,47.27,48.74,47.64416666666667,49.80866666666667
2000-07-25,47.67,49.29,47.55733333333333,49.720333333333336
2000-07-26,46.74,49.93,47.45933333333333,49.708666666666666
2000-07-27,47.05,49.98,47.311666666666675,49.69466666666666
2000-07-28,47.68,53.16,47.257666666666665,49.76733333333333
2000-07-29,46.36,50.38,47.11933333333333,49.77133333333333
2000-07-30,47.45,48.92,47.06633333333333,49.687
2000-07-31,48.82,48.41,47.059,49.693666666666665
2000-08-01,46.48,48.92,47.111,49.80666666666666
2000-08-02,45.6,51.7,46.97033333333333,49.96033333333333
2000-08-03,44.67,50.71,46.777,50.001
2000-08-04,45.76,50.46,46.745999999999995,49.99333333333333
2000-08-05,45.35,51.13,46.626333333333335,50.01566666666667
2000-08-06,45.78,51.5,46.556333333333335,50.033666666666676
2000-08-07,47.07,50.67,46.483333333333334,50.10466666666666
2000-08-08,44.14,52.13,46.37333333333333,50.249
2000-08-09,44.7,50.41,46.341,50.33166666666666
2000-08-10,46.21,50.57,46.318999999999996,50.31633333333333
2000-08-11,46.12,51.52,46.28,50.321333333333335
2000-08-12,45.63,49.1,46.199,50.28633333333333
2000-08-13,46.38,49.07,46.20766666666667,50.23933333333333
2000-08-14,45.07,48.92,46.132666666666665,50.135999999999996
2000-08-15,46.1,50.43,46.18933333333333,50.15533333333334
2000-08-16,45.17,51.89,46.22366666666667,50.242666666666665
2000-08-17,44.11,53.35,46.178,50.32000000000001
2000-08-18,45.31,50.81,46.107,50.31266666666667
2000-08-19,43.75,53.04,45.98800000000001,50.439
2000-08-20,43.18,50.93,45.84066666666666,50.495333333333335
2000-08-21,44.45,51.32,45.845666666666666,50.52833333333333
2000-08-22,45.41,52.13,45.849333333333334,50.650666666666666
2000-08-23,47.57,51.63,45.85933333333333,50.74699999999999
2000-08-24,44.31,50.78,45.74733333333333,50.79666666666666
2000-08-25,44.42,52.45,45.669999999999995,50.88066666666667
2000-08-26,44.72,50.71,45.592333333333336,50.905
2000-08-27,44.9,48.69,45.49966666666667,50.756
2000-08-28,42.61,48.76,45.37466666666667,50.702000000000005
2000-08-29,42.88,47.79,45.22233333333334,50.66433333333334
2000-08-30,43.58,47.54,45.04766666666667,50.63533333333333
2000-08-31,42.73,49.92,44.92266666666667,50.66866666666667
2000-09-01,45.31,50.74,44.913000000000004,50.63666666666667
2000-09-02,43.95,51.14,44.889,50.650999999999996
2000-09-03,45.05,53.15,44.86533333333333,50.74066666666667
2000-09-04,45.07,50.02,44.856,50.70366666666666
2000-09-05,46.13,52.3,44.867666666666665,50.73033333333333
2000-09-06,43.7,50.08,44.75533333333333,50.710666666666675
2000-09-07,44.85,53.39,44.779,50.75266666666666
2000-09-08,45.32,50.74,44.79966666666667,50.76366666666667
2000-09-09,46.18,47.82,44.79866666666667,50.672
2000-09-10,44.61,49.56,44.74833333333333,50.60666666666667
2000-09-11,44.2,50.62,44.70066666666666,50.657333333333334
2000-09-12,41.97,49.37,44.553666666666665,50.66733333333334
2000-09-13,46.12,48.35,44.58866666666667,50.64833333333333
2000-09-14,44.3,48.54,44.52866666666667,50.58533333333333
2000-09-15,44.56,49.34,44.50833333333333,50.50033333333334
2000-09-16,44.33,48.36,44.51566666666667,50.333999999999996
2000-09-17,45.82,49.87,44.532666666666664,50.30266666666667
2000-09-18,45.76,48.94,44.599666666666664,50.166000000000004
2000-09-19,43.09,49.42,44.59666666666667,50.11566666666667
2000-09-20,43.85,49.92,44.57666666666667,50.069
2000-09-21,46.23,50.26,44.604,50.00666666666667
2000-09-22,44.52,50.16,44.50233333333333,49.95766666666667
2000-09-23,45.5,49.87,44.542,49.92733333333334
2000-09-24,43.29,48.23,44.504333333333335,49.78666666666667
2000-09-25,42.46,52.43,44.428999999999995,49.844
2000-09-26,44.91,51.4,44.42933333333333,49.934333333333335
2000-09-27,43.75,49.34,44.467333333333336,49.95366666666666
2000-09-28,44.28,51.93,44.513999999999996,50.09166666666667
2000-09-29,44.76,48.99,44.55333333333333,50.14
2000-09-30,43.51,47.62,44.57933333333333,50.063333333333325
2000-10-01,43.45,47.95,44.51733333333333,49.97033333333333
2000-10-02,44.75,50.45,44.544,49.94733333333333
2000-10-03,43.78,49.98,44.501666666666665,49.84166666666667
2000-10-04,44.96,47.87,44.498000000000005,49.769999999999996
2000-10-05,42.02,49.42,44.361,49.674
2000-10-06,42.03,49.2,44.30533333333333,49.644666666666666
2000-10-07,43.1,50.72,44.247,49.55566666666667
2000-10-08,44.4,50.89,44.21633333333333,49.56066666666666
2000-10-09,45.7,51.48,44.20033333333333,49.68266666666667
2000-10-10,43.33,48.06,44.157666666666664,49.632666666666665
2000-10-11,44.03,47.64,44.15200000000001,49.53333333333333
2000-10-12,43.08,49.36,44.189,49.532999999999994
2000-10-13,45.17,50.23,44.157333333333334,49.595666666666666
2000-10-14,46.42,47.39,44.227999999999994,49.55733333333333
2000-10-15,45.37,50.02,44.255,49.580000000000005
2000-10-16,44.01,51.02,44.24433333333334,49.66866666666667
2000-10-17,44.31,50.64,44.193999999999996,49.69433333333334
2000-10-18,46.58,51.9,44.22133333333333,49.793
2000-10-19,46.14,52.24,44.323,49.88699999999999
2000-10-20,42.36,50.26,44.27333333333333,49.898333333333326
2000-10-21,44.16,50.21,44.20433333333334,49.89666666666666
2000-10-22,45.38,49.68,44.233,49.88066666666667
2000-10-23,42.53,51.6,44.13400000000001,49.938333333333325
2000-10-24,45.4,49.59,44.20433333333333,49.983666666666664
2000-10-25,50.4,49.27,44.46900000000001,49.87833333333334
2000-10-26,45.06,50.81,44.474000000000004,49.858666666666664
2000-10-27,45.56,49.47,44.53433333333333,49.86300000000001
2000-10-28,45.07,49.29,44.56066666666667,49.775
2000-10-29,42.78,49.59,44.494666666666674,49.794999999999995
2000-10-30,46.11,48.85,44.58133333333333,49.836000000000006
2000-10-31,47.48,48.54,44.71566666666667,49.85566666666667
2000-11-01,46.62,51.06,44.778,49.876
2000-11-02,45.7,51.33,44.842,49.92100000000001
2000-11-03,44.42,51.07,44.824,50.02766666666667
2000-11-04,43.4,51.08,44.870000000000005,50.083
2000-11-05,44.72,51.75,44.959666666666664,50.168
2000-11-06,46.41,53.62,45.07,50.26466666666667
2000-11-07,43.81,52.48,45.050333333333334,50.317666666666675
2000-11-08,45.9,49.73,45.057,50.25933333333333
2000-11-09,44.49,50.76,45.09566666666667,50.34933333333333
2000-11-10,46.54,51.63,45.17933333333333,50.48233333333334
2000-11-11,45.91,48.35,45.27366666666667,50.44866666666667
2000-11-12,47.65,50.06,45.356333333333325,50.443000000000005
2000-11-13,45.82,50.53,45.336333333333336,50.54766666666667
2000-11-14,46.14,50.22,45.361999999999995,50.55433333333334
2000-11-15,47.79,48.96,45.48799999999999,50.48566666666667
2000-11-16,45.17,49.11,45.516666666666666,50.434666666666665
2000-11-17,43.88,49.42,45.42666666666666,50.352000000000004
2000-11-18,44.8,49.59,45.382,50.26366666666667
2000-11-19,45.86,51.64,45.498666666666665,50.30966666666667
2000-11-20,47.03,47.94,45.59433333333333,50.234
2000-11-21,46.26,47.45,45.623666666666665,50.159666666666666
2000-11-22,46.49,49.97,45.75566666666666,50.105333333333334
2000-11-23,48.3,50.23,45.852333333333334,50.126666666666665
2000-11-24,45.6,48.91,45.69233333333333,50.11466666666667
2000-11-25,45.77,49.6,45.716,50.074333333333335
2000-11-26,48.23,49.56,45.805,50.07733333333333
2000-11-27,47.705,46.19,45.89283333333333,49.974000000000004
2000-11-28,47.18,46.96,46.0395,49.88633333333334
2000-11-29,44.85,48.26,45.997499999999995,49.86666666666667
2000-11-30,48.26,49.19,46.0235,49.888333333333335
2000-12-01,47.14,49.78,46.04083333333334,49.84566666666667
2000-12-02,51.14,47.72,46.222166666666666,49.72533333333333
2000-12-03,48.94,51.01,46.37283333333333,49.723333333333336
2000-12-04,46.79,48.15,46.485833333333325,49.62566666666667
2000-12-05,47.9,47.72,46.591833333333334,49.49133333333334
2000-12-06,48.61,49.47,46.665166666666664,49.352999999999994
2000-12-07,48.99,50.84,46.837833333333336,49.29833333333333
2000-12-08,45.93,49.67,46.83883333333333,49.29633333333334
2000-12-09,48.24,49.73,46.96383333333333,49.26200000000001
2000-12-10,48.39,51.82,47.0255,49.26833333333333
2000-12-11,47.3,51.74,47.07183333333333,49.38133333333334
2000-12-12,48.04,49.93,47.084833333333336,49.376999999999995
2000-12-13,49.21,49.07,47.19783333333333,49.32833333333333
2000-12-14,48.7,48.95,47.28316666666667,49.285999999999994
2001-01-18,51.16,50.4,47.3955,49.33400000000001
2001-01-19,49.54,50.79,47.54116666666666,49.39
2001-01-20,49.849999999999994,47.35,47.740166666666674,49.321
2001-01-21,50.16,49.11,47.918833333333325,49.305
2001-01-22,52.02,49.93,48.12416666666666,49.248
2001-01-23,52.79,51.57,48.31616666666667,49.36900000000001
2001-01-24,49.75,50.91,48.432500000000005,49.48433333333333
2001-01-25,49.88,50.46,48.5455,49.50066666666667
2001-01-26,50.07,51.12,48.6045,49.53033333333333
2001-01-27,49.59,51.34,48.7375,49.61133333333334
2001-01-28,50.05,50.53,48.88016666666667,49.64233333333333
2001-01-29,50.53,51.36,48.95683333333333,49.70233333333333
2001-01-30,50.5,52.6,49.05,49.916000000000004
2001-01-31,50.43,52.49,49.15833333333333,50.10033333333333
2001-02-01,50.1,52.03,49.333333333333336,50.226
2001-02-02,50.31,52.29,49.401666666666664,50.32933333333333
2001-02-03,51.26,52.54,49.539,50.42133333333333
2001-02-04,48.91,51.63,49.464666666666666,50.55166666666666
2001-02-05,48.63,50.56,49.45433333333334,50.53666666666666
2001-02-06,51.34,49.31,49.606,50.57533333333333
2001-02-07,51.36,50.82,49.72133333333333,50.67866666666667
2001-02-08,50.54,51.72,49.78566666666667,50.75366666666666
2001-02-09,52.09,49.3,49.889,50.702333333333335
2001-02-10,50.72,50.64,50.04866666666667,50.73466666666666
2001-02-11,51.67,50.87,50.163000000000004,50.772666666666666
2001-02-12,51.24,52.9,50.258,50.80866666666667
2001-02-13,50.81,51.02,50.375,50.784666666666666
2001-02-14,50.56,51.75,50.458999999999996,50.84533333333333
2001-02-15,50.38,49.55,50.498000000000005,50.86133333333334
2001-02-16,51.9,49.26,50.60466666666666,50.87166666666667
2001-02-17,53.97,49.83,50.69833333333334,50.852666666666664
2001-02-18,52.55,50.46,50.79866666666667,50.84166666666667
2001-02-19,52.96,50.67,50.90233333333333,50.95233333333333
2001-02-20,54.42,49.92,51.04433333333334,50.97933333333333
2001-02-21,53.21,50.56,51.08400000000001,51.00033333333333
2001-02-22,51.79,50.79,51.050666666666665,50.97433333333333
2001-02-23,50.89,50.26,51.08866666666666,50.952666666666666
2001-02-24,50.77,50.11,51.11833333333333,50.941
2001-02-25,52.08,50.11,51.18533333333334,50.907333333333334
2001-02-26,50.98,52.69,51.23166666666667,50.95233333333333
2001-02-27,51.08,52.86,51.266,51.03
2001-02-28,53.06,52.07,51.35033333333333,51.05366666666667
2001-03-01,53.99,52.4,51.46666666666667,51.047
2001-03-02,52.76,51.95,51.544333333333334,51.028999999999996
2001-03-03,53.46,52.19,51.656333333333336,51.03433333333333
2001-03-04,51.39,51.84,51.69233333333334,51.01933333333333
2001-03-05,51.9,51.98,51.71366666666667,51.00066666666667
2001-03-06,53.34,50.57,51.86133333333334,50.965333333333334
2001-03-07,55.66,50.94,52.095666666666666,50.977999999999994
2001-03-08,53.25,50.1,52.15933333333333,51.004333333333335
2001-03-09,54.07,50.36,52.24966666666667,50.989
2001-03-10,54.83,49.88,52.39266666666666,50.927666666666674
2001-03-11,54.03,50.61,52.45733333333333,50.97133333333333
2001-03-12,53.9,52.23,52.56333333333334,51.02433333333333
2001-03-13,53.54,52.35,52.62566666666667,51.07366666666666
2001-03-14,51.8,51.18,52.64433333333333,51.016333333333336
2001-03-15,52.12,51.33,52.687999999999995,51.026666666666664
2001-03-16,51.87,51.11,52.73166666666667,51.00533333333333
2001-03-17,52.63,50.3,52.80666666666666,51.03033333333334
2001-03-18,54.55,51.42,52.894999999999996,51.102333333333334
2001-03-19,54.78,52.19,52.922000000000004,51.181000000000004
2001-03-20,54.2,51.65,52.977,51.220666666666666
2001-03-21,52.24,50.59,52.952999999999996,51.217999999999996
2001-03-22,53.99,51.67,52.93866666666666,51.27633333333333
2001-03-23,52.36,51.85,52.910333333333334,51.31933333333334
2001-03-24,53.87,51.47,52.97966666666666,51.342
2001-03-25,51.47,52.51,52.999,51.41700000000001
2001-03-26,52.46,53.32,53.05533333333334,51.524
2001-03-27,54.72,50.38,53.14333333333333,51.533
2001-03-28,55.31,49.22,53.28766666666666,51.41733333333333
2001-03-29,50.89,51.9,53.281333333333336,51.38533333333333
2001-03-30,52.22,50.83,53.25333333333334,51.344
2001-03-31,53.39,52.34,53.233333333333334,51.342
2001-04-01,52.53,53.55,53.22566666666667,51.39533333333334
2001-04-02,54.33,52.66,53.25466666666667,51.410999999999994
2001-04-03,52.7,50.63,53.298333333333325,51.37066666666667
2001-04-04,52.6,51.65,53.32166666666667,51.35966666666666
2001-04-05,54.67,52.84,53.36599999999999,51.43533333333333
2001-04-06,56.12,53.05,53.38133333333334,51.50566666666667
2001-04-07,54.27,50.66,53.415333333333336,51.52433333333333
2001-04-08,52.98,51.69,53.379000000000005,51.568666666666665
2001-04-09,54.87,50.89,53.380333333333326,51.602333333333334
2001-04-10,51.27,51.38,53.288333333333334,51.628
2001-04-11,53.85,51.68,53.28666666666666,51.60966666666666
2001-04-12,54.72,51.75,53.326,51.589666666666666
2001-04-13,53.76,52.53,53.391333333333336,51.63466666666667
2001-04-14,53.54,51.88,53.43866666666667,51.653000000000006
2001-04-15,54.61,50.5,53.529999999999994,51.632666666666665
2001-04-16,53.09,50.38,53.54533333333334,51.63533333333333
2001-04-17,53.81,50.38,53.52066666666666,51.60066666666667
2001-04-18,54.06,51.02,53.49666666666666,51.56166666666666
2001-04-19,54.37,50.66,53.50233333333334,51.52866666666667
2001-04-20,53.41,51.74,53.541333333333334,51.567
2001-04-21,52.93,52.49,53.506,51.59433333333334
2001-04-22,53.34,52.14,53.538666666666664,51.604
2001-04-23,53.25,52.65,53.518,51.64333333333334
2001-04-24,51.24,51.4,53.51033333333333,51.606333333333325
2001-04-25,54.15,51.98,53.56666666666667,51.56166666666666
2001-04-26,55.26,51.53,53.584666666666664,51.6
2001-04-27,53.2,51.65,53.51433333333333,51.681000000000004
2001-04-28,52.69,52.7,53.574333333333335,51.70766666666667
2001-04-29,53.66,52.2,53.62233333333333,51.75333333333334
2001-04-30,51.92,51.62,53.57333333333334,51.72933333333334
2001-05-01,51.59,51.47,53.542,51.66
2001-05-02,52.43,49.87,53.47866666666666,51.567
2001-05-03,52.22,51.31,53.46266666666667,51.589666666666666
2001-05-04,52.55,51.97,53.461,51.60033333333333
2001-05-05,54.26,51.27,53.44733333333333,51.548
2001-05-06,52.73,50.52,53.33433333333333,51.46366666666667
2001-05-07,53.22,51.6,53.29933333333334,51.495
2001-05-08,55.37,51.53,53.379,51.48966666666667
2001-05-09,52.48,51.07,53.29933333333334,51.495666666666665
2001-05-10,52.55,50.67,53.342,51.472
2001-05-11,54.55,53.1,53.36533333333333,51.519333333333336
2001-05-12,54.2,54.17,53.34799999999999,51.6
2001-05-13,54.05,50.92,53.35766666666667,51.54633333333334
2001-05-14,51.85,54.11,53.30133333333333,51.620666666666665
2001-05-15,51.88,53.01,53.21033333333334,51.70433333333333
2001-05-16,52.19,51.98,53.18033333333333,51.757666666666665
2001-05-17,52.54,52.08,53.138,51.81433333333334
2001-05-18,52.51,50.57,53.086333333333336,51.79933333333334
2001-05-19,55.28,50.98,53.11666666666667,51.809999999999995
2001-05-20,52.58,52.53,53.089000000000006,51.83633333333333
2001-05-21,52.83,52.45,53.08566666666666,51.835
2001-05-22,52.85,51.34,53.06933333333334,51.80833333333333
2001-05-23,51.89,49.14,53.024,51.69133333333333
2001-05-24,51.78,50.77,53.042,51.67033333333334
2001-05-25,50.63,50.52,52.92466666666667,51.62166666666667
2001-05-26,53.64,51.45,52.870666666666665,51.61900000000001
2001-05-27,52.36,51.32,52.842666666666666,51.608
2001-05-28,51.45,50.01,52.80133333333333,51.51833333333333
2001-05-29,52.88,51.26,52.775333333333336,51.486999999999995
2001-05-30,51.33,52.36,52.75566666666667,51.51166666666666
2001-05-31,51.43,52.03,52.75033333333333,51.53033333333334
2001-06-01,51.55,52.6,52.721,51.62133333333334
2001-06-02,52.76,50.53,52.739000000000004,51.59533333333333
2001-06-03,52.88,51.22,52.75,51.57033333333334
2001-06-04,51.53,51.43,52.659,51.57566666666666
2001-06-05,49.83,51.97,52.56233333333333,51.624
2001-06-06,48.23,51.54,52.395999999999994,51.622
2001-06-07,51.52,50.07,52.26766666666666,51.57333333333334
2001-06-08,51.78,52.15,52.24433333333334,51.60933333333334
2001-06-09,52.12,52.73,52.230000000000004,51.678000000000004
2001-06-10,51.4,50.45,52.125,51.58966666666666
2001-06-11,52.25,51.18,52.06000000000001,51.49
2001-06-12,52.34,48.82,52.003,51.419999999999995
2001-06-13,50.92,52.14,51.972,51.35433333333334
2001-06-14,50.67,49.78,51.93166666666666,51.24666666666667
2001-06-15,50.82,52.51,51.886,51.26433333333333
2001-06-16,49.86,50.86,51.79666666666666,51.22366666666667
