Date,population_million,urbanization_pct,population_million_MA30,urbanization_pct_MA30
2000-04-03,24.0,56.15,24.0,53.986000000000004
2000-04-04,24.0,59.36,24.0,54.21366666666667
2000-04-05,24.0,53.37,24.0,54.2
2000-04-06,24.0,55.64,24.0,54.285333333333334
2000-04-07,24.0,54.97,24.0,54.39
2000-04-08,24.0,53.33,24.0,54.424
2000-04-09,24.0,52.88,24.0,54.51266666666667
2000-04-10,24.0,55.45,24.0,54.66966666666667
2000-04-11,24.0,54.01,24.0,54.643
2000-04-12,24.0,53.85,24.0,54.60466666666666
2000-04-13,24.0,56.15,24.0,54.70166666666667
2000-04-14,24.0,57.28,24.0,54.849333333333334
2000-04-15,24.0,54.84,24.0,54.81733333333333
2000-04-16,24.0,53.46,24.0,54.775666666666666
2000-04-17,24.0,54.81,24.0,54.84833333333333
2000-04-18,24.0,57.24,24.0,54.87933333333333
2000-04-19,24.0,57.44,24.0,55.083666666666666
2000-04-20,24.0,54.2,24.0,55.11033333333333
2000-04-21,24.0,55.06,24.0,55.108
2000-04-22,24.0,54.17,24.0,55.121
2000-04-23,24.0,57.08,24.0,55.17633333333333
2000-04-24,24.0,56.15,24.0,55.125
2000-04-25,24.0,55.13,24.0,55.15933333333333
2000-04-26,24.0,55.16,24.0,55.135666666666665
2000-04-27,24.0,55.8,24.0,55.13766666666666
2000-04-28,24.0,56.76,24.0,55.279666666666664
2000-04-29,24.0,55.45,24.0,55.287333333333336
2000-04-30,24.0,54.71,24.0,55.409
2000-05-01,24.0,54.87,24.0,55.29566666666666
2000-05-02,24.0,53.49,24.0,55.275333333333336
2000-05-03,24.0,49.33,24.0,55.048
2000-05-04,24.0,55.54,24.0,54.92066666666667
2000-05-05,24.0,55.83,24.0,55.00266666666666
2000-05-06,24.0,56.03,24.0,55.01566666666667
2000-05-07,24.0,56.09,24.0,55.053000000000004
2000-05-08,24.0,53.72,24.0,55.066
2000-05-09,24.0,57.4,24.0,55.21666666666667
2000-05-10,24.0,58.59,24.0,55.32133333333333
2000-05-11,24.0,59.62,24.0,55.50833333333333
2000-05-12,24.0,55.67,24.0,55.569
2000-05-13,24.0,55.64,24.0,55.552
2000-05-14,24.0,53.59,24.0,55.428999999999995
2000-05-15,24.0,56.22,24.0,55.475
2000-05-16,24.0,56.09,24.0,55.56266666666667
2000-05-17,24.0,53.72,24.0,55.52633333333334
2000-05-18,24.0,50.42,24.0,55.299
2000-05-19,24.0,50.0,24.0,55.051
2000-05-20,24.0,56.15,24.0,55.116
2000-05-21,24.0,53.85,24.0,55.07566666666666
2000-05-22,24.0,54.52,24.0,55.087333333333326
2000-05-23,24.0,53.75,24.0,54.97633333333333
2000-05-24,24.0,55.26,24.0,54.946666666666665
2000-05-25,24.0,56.73,24.0,55.0
2000-05-26,24.0,55.22,24.0,55.001999999999995
2000-05-27,24.0,50.74,24.0,54.833333333333336
2000-05-28,24.0,55.38,24.0,54.787333333333336
2000-05-29,24.0,56.06,24.0,54.80766666666667
2000-05-30,24.0,53.08,24.0,54.75333333333333
2000-05-31,24.0,52.08,24.0,54.66033333333334
2000-06-01,24.0,53.4,24.0,54.657333333333334
2000-06-02,24.0,55.0,24.0,54.84633333333333
2000-06-03,24.0,54.42,24.0,54.809
2000-06-04,24.0,55.22,24.0,54.78866666666667
2000-06-05,24.0,54.58,24.0,54.74033333333333
2000-06-06,24.0,54.17,24.0,54.67633333333333
2000-06-07,24.0,56.31,24.0,54.76266666666667
2000-06-08,24.0,57.44,24.0,54.764
2000-06-09,24.0,57.28,24.0,54.720333333333336
2000-06-10,24.0,51.31,24.0,54.443333333333335
2000-06-11,24.0,58.69,24.0,54.544000000000004
2000-06-12,24.0,58.91,24.0,54.653
2000-06-13,24.0,56.6,24.0,54.75333333333334
2000-06-14,24.0,56.57,24.0,54.765
2000-06-15,24.0,55.06,24.0,54.730666666666664
2000-06-16,24.0,55.8,24.0,54.8
2000-06-17,24.0,55.0,24.0,54.95266666666667
2000-06-18,24.0,58.27,24.0,55.22833333333334
2000-06-19,24.0,52.95,24.0,55.12166666666666
2000-06-20,24.0,52.15,24.0,55.065000000000005
2000-06-21,24.0,53.56,24.0,55.033
2000-06-22,24.0,53.21,24.0,55.015
2000-06-23,24.0,55.58,24.0,55.025666666666666
2000-06-24,24.0,54.33,24.0,54.94566666666667
2000-06-25,24.0,51.92,24.0,54.83566666666666
2000-06-26,24.0,53.33,24.0,54.922000000000004
2000-06-27,24.07,56.67,24.002333333333336,54.964999999999996
2000-06-28,24.0,56.41,24.002333333333336,54.97666666666667
2000-06-29,24.0,55.22,24.002333333333336,55.048
2000-06-30,24.0,53.62,24.002333333333336,55.09933333333333
2000-07-01,24.0,50.9,24.002333333333336,55.016
2000-07-02,24.0,52.12,24.002333333333336,54.919999999999995
2000-07-03,24.0,52.18,24.002333333333336,54.84533333333333
2000-07-04,24.0,53.97,24.002333333333336,54.803666666666665
2000-07-05,24.0,50.61,24.002333333333336,54.67133333333334
2000-07-06,24.0,56.51,24.002333333333336,54.74933333333333
2000-07-07,24.0,56.09,24.002333333333336,54.742
2000-07-08,24.0,52.5,24.002333333333336,54.57733333333333
2000-07-09,24.0,55.35,24.002333333333336,54.513
2000-07-10,24.0,55.1,24.002333333333336,54.63933333333333
2000-07-11,24.0,52.76,24.002333333333336,54.44166666666667
2000-07-12,24.0,48.0,24.002333333333336,54.078
2000-07-13,24.0,49.23,24.002333333333336,53.83233333333333
2000-07-14,24.0,50.71,24.002333333333336,53.63700000000001
2000-07-15,24.0,56.54,24.002333333333336,53.68633333333334
2000-07-16,24.0,56.76,24.002333333333336,53.718333333333334
2000-07-17,24.0,55.42,24.002333333333336,53.73233333333333
2000-07-18,24.0,54.01,24.002333333333336,53.59033333333333
2000-07-19,24.0,53.75,24.002333333333336,53.617
2000-07-20,24.0,54.97,24.002333333333336,53.711
2000-07-21,24.0,54.07,24.002333333333336,53.728
2000-07-22,24.0,54.07,24.002333333333336,53.75666666666667
2000-07-23,24.0,56.25,24.002333333333336,53.779
2000-07-24,24.0,52.98,24.002333333333336,53.734
2000-07-25,24.0,57.88,24.002333333333336,53.93266666666667
2000-07-26,24.0,52.12,24.002333333333336,53.89233333333333
2000-07-27,24.0,57.44,24.0,53.918000000000006
2000-07-28,24.0,57.44,24.0,53.95233333333333
2000-07-29,24.0,55.99,24.0,53.977999999999994
2000-07-30,24.0,55.77,24.0,54.04966666666667
2000-07-31,24.0,52.24,24.0,54.09433333333333
2000-08-01,24.0,57.18,24.0,54.263000000000005
2000-08-02,24.0,58.27,24.0,54.466
2000-08-03,24.0,55.45,24.0,54.51533333333334
2000-08-04,24.0,56.44,24.0,54.709666666666664
2000-08-05,24.0,55.93,24.0,54.69033333333333
2000-08-06,24.0,54.29,24.0,54.63033333333333
2000-08-07,24.0,49.62,24.0,54.53433333333333
2000-08-08,24.0,51.92,24.0,54.42
2000-08-09,24.0,52.18,24.0,54.32266666666666
2000-08-10,24.0,53.27,24.0,54.339666666666666
2000-08-11,24.0,55.67,24.0,54.59533333333333
2000-08-12,24.0,57.37,24.0,54.86666666666667
2000-08-13,24.0,57.44,24.0,55.090999999999994
2000-08-14,24.0,57.21,24.0,55.11333333333333
2000-08-15,24.0,56.03,24.0,55.08899999999999
2000-08-16,24.0,56.47,24.0,55.124
2000-08-17,24.0,58.75,24.0,55.282000000000004
2000-08-18,24.07,56.92,24.002333333333333,55.38766666666667
2000-08-19,24.0,56.92,24.002333333333333,55.45266666666667
2000-08-20,24.0,59.36,24.002333333333333,55.629
2000-08-21,24.0,55.67,24.002333333333333,55.68233333333333
2000-08-22,24.0,53.21,24.002333333333333,55.581
2000-08-23,24.0,56.15,24.002333333333333,55.68666666666666
2000-08-24,24.0,55.67,24.002333333333333,55.61300000000001
2000-08-25,24.0,54.33,24.002333333333333,55.68666666666666
2000-08-26,24.0,55.77,24.002333333333333,55.63099999999999
2000-08-27,24.0,54.78,24.002333333333333,55.54233333333333
2000-08-28,24.0,55.16,24.002333333333333,55.51466666666667
2000-08-29,24.0,53.46,24.002333333333333,55.43766666666667
2000-08-30,24.0,51.99,24.002333333333333,55.42933333333334
2000-08-31,24.0,53.33,24.002333333333333,55.301
2000-09-01,24.0,54.39,24.002333333333333,55.17166666666667
2000-09-02,24.0,53.14,24.002333333333333,55.09466666666666
2000-09-03,24.0,56.06,24.002333333333333,55.082
2000-09-04,24.0,54.58,24.002333333333333,55.037000000000006
2000-09-05,24.0,52.31,24.002333333333333,54.971
2000-09-06,24.0,49.04,24.002333333333333,54.95166666666667
2000-09-07,24.0,52.76,24.002333333333333,54.97966666666666
2000-09-08,24.0,55.96,24.002333333333333,55.10566666666667
2000-09-09,24.0,56.22,24.002333333333333,55.20399999999999
2000-09-10,24.07,54.74,24.004666666666665,55.173
2000-09-11,24.0,56.15,24.004666666666665,55.132333333333335
2000-09-12,24.0,55.9,24.004666666666665,55.081
2000-09-13,24.0,51.92,24.004666666666665,54.90466666666667
2000-09-14,24.0,58.21,24.004666666666665,54.97733333333334
2000-09-15,24.0,54.26,24.004666666666665,54.90366666666667
2000-09-16,24.0,54.26,24.004666666666665,54.754000000000005
2000-09-17,24.0,53.97,24.002333333333336,54.65566666666667
2000-09-18,24.0,55.58,24.002333333333336,54.611
2000-09-19,24.0,56.7,24.002333333333336,54.522333333333336
2000-09-20,24.0,57.56,24.002333333333336,54.58533333333333
2000-09-21,24.0,57.28,24.002333333333336,54.721
2000-09-22,24.0,54.01,24.002333333333336,54.64966666666667
2000-09-23,24.0,57.08,24.002333333333336,54.69666666666667
2000-09-24,24.0,55.67,24.002333333333336,54.74133333333334
2000-09-25,24.0,54.74,24.002333333333336,54.707
2000-09-26,24.0,54.49,24.002333333333336,54.69733333333333
2000-09-27,24.0,54.36,24.002333333333336,54.67066666666667
2000-09-28,24.0,53.81,24.002333333333336,54.68233333333333
2000-09-29,24.0,58.27,24.002333333333336,54.891666666666666
2000-09-30,24.0,61.41,24.002333333333336,55.16100000000001
2000-10-01,24.0,56.22,24.002333333333336,55.221999999999994
2000-10-02,24.0,55.99,24.002333333333336,55.317
2000-10-03,24.0,56.99,24.002333333333336,55.34799999999999
2000-10-04,24.0,56.83,24.002333333333336,55.423
2000-10-05,24.0,53.3,24.002333333333336,55.456
2000-10-06,24.0,52.31,24.002333333333336,55.565000000000005
2000-10-07,24.0,52.05,24.002333333333336,55.541333333333334
2000-10-08,24.0,51.83,24.002333333333336,55.40366666666667
2000-10-09,24.0,53.33,24.002333333333336,55.30733333333333
2000-10-10,24.0,50.58,24.0,55.16866666666667
2000-10-11,24.0,55.22,24.0,55.13766666666666
2000-10-12,24.0,59.29,24.0,55.25066666666667
2000-10-13,24.0,56.44,24.0,55.40133333333333
2000-10-14,24.0,54.2,24.0,55.26766666666666
2000-10-15,24.0,52.98,24.0,55.225
2000-10-16,24.0,54.26,24.0,55.225
2000-10-17,24.0,56.47,24.0,55.30833333333333
2000-10-18,24.0,57.31,24.0,55.366
2000-10-19,24.0,53.3,24.0,55.25266666666666
2000-10-20,24.0,51.38,24.0,55.04666666666667
2000-10-21,24.0,53.43,24.0,54.91833333333333
2000-10-22,24.0,53.78,24.0,54.910666666666664
2000-10-23,24.0,52.88,24.0,54.77066666666666
2000-10-24,24.0,55.03,24.0,54.74933333333333
2000-10-25,24.0,53.85,24.0,54.71966666666667
2000-10-26,24.0,53.65,24.0,54.69166666666667
2000-10-27,24.0,56.31,24.0,54.75666666666666
2000-10-28,24.0,57.02,24.0,54.86366666666666
2000-10-29,24.0,55.32,24.0,54.76533333333334
2000-10-30,24.0,52.66,24.0,54.47366666666666
2000-10-31,24.0,54.55,24.0,54.418000000000006
2000-11-01,24.0,57.6,24.0,54.47166666666667
2000-11-02,24.0,56.38,24.0,54.45133333333333
2000-11-03,24.0,55.8,24.0,54.417
2000-11-04,24.0,52.02,24.0,54.37433333333333
2000-11-05,24.0,53.78,24.0,54.42333333333333
2000-11-06,24.0,52.79,24.0,54.448
2000-11-07,24.0,55.51,24.0,54.57066666666666
2000-11-08,24.0,54.78,24.0,54.619
2000-11-09,24.0,52.44,24.0,54.681000000000004
2000-11-10,24.0,52.85,24.0,54.602
2000-11-11,24.0,54.13,24.0,54.43
2000-11-12,28.0,55.51,24.133333333333333,54.399
2000-11-13,24.0,55.16,24.133333333333333,54.431000000000004
2000-11-14,24.0,54.52,24.133333333333333,54.48233333333334
2000-11-15,24.0,49.29,24.133333333333333,54.31666666666667
2000-11-16,24.0,52.63,24.133333333333333,54.18866666666666
2000-11-17,24.0,60.48,24.133333333333333,54.294333333333334
2000-11-18,24.0,57.28,24.133333333333333,54.427
2000-11-19,24.0,53.91,24.133333333333333,54.51133333333333
2000-11-20,24.0,53.97,24.133333333333333,54.529333333333334
2000-11-21,24.0,56.76,24.133333333333333,54.62866666666667
2000-11-22,24.0,54.29,24.133333333333333,54.675666666666665
2000-11-23,24.0,52.02,24.133333333333333,54.57533333333333
2000-11-24,24.0,54.49,24.133333333333333,54.596666666666664
2000-11-25,24.0,51.38,24.133333333333333,54.521
2000-11-26,24.0,54.84,24.133333333333333,54.472
2000-11-27,24.0,55.64,24.133333333333333,54.42600000000001
2000-11-28,24.0,58.69,24.133333333333333,54.53833333333333
2000-11-29,24.0,60.06,24.133333333333333,54.785000000000004
2000-11-30,24.0,57.31,24.133333333333333,54.876999999999995
2000-12-01,24.0,53.08,24.133333333333333,54.72633333333333
2000-12-02,24.0,52.34,24.133333333333333,54.59166666666667
2000-12-03,24.0,49.87,24.133333333333333,54.394
2000-12-04,24.0,53.24,24.133333333333333,54.434666666666665
2000-12-05,24.0,56.63,24.133333333333333,54.529666666666664
2000-12-06,24.0,55.67,24.133333333333333,54.62566666666667
2000-12-07,24.0,54.71,24.133333333333333,54.599000000000004
2000-12-08,24.0,53.27,24.133333333333333,54.54866666666667
2000-12-09,24.0,51.25,24.133333333333333,54.509
2000-12-10,24.0,53.94,24.133333333333333,54.54533333333334
2000-12-11,24.0,55.22,24.133333333333333,54.58166666666667
2000-12-12,24.0,55.71,24.0,54.58833333333334
2000-12-13,24.0,57.28,24.0,54.659
2000-12-14,24.0,58.75,24.0,54.8
2000-12-15,24.0,59.46,24.0,55.139
2001-01-18,24.0,52.31,24.0,55.12833333333334
2001-01-19,24.0,51.41,24.0,54.826
2001-01-20,24.0,52.92,24.0,54.68066666666667
2001-01-21,24.0,54.97,24.0,54.716
2001-01-22,24.0,59.97,24.0,54.916000000000004
2001-01-23,24.0,54.26,24.0,54.83266666666667
2001-01-24,24.0,52.63,24.0,54.77733333333333
2001-01-25,24.0,52.4,24.0,54.79
2001-01-26,24.0,51.63,24.0,54.69466666666667
2001-01-27,24.0,57.69,24.0,54.904999999999994
2001-01-28,24.0,57.63,24.0,54.998000000000005
2001-01-29,24.0,50.67,24.0,54.832333333333324
2001-01-30,24.0,50.77,24.0,54.56833333333334
2001-01-31,24.0,55.51,24.0,54.416666666666664
2001-02-01,24.0,52.47,24.0,54.255333333333326
2001-02-02,24.0,53.14,24.0,54.257333333333335
2001-02-03,24.0,54.46,24.0,54.328
2001-02-04,24.0,57.24,24.0,54.57366666666667
2001-02-05,24.0,59.17,24.0,54.77133333333334
2001-02-06,24.0,58.75,24.0,54.842000000000006
2001-02-07,24.0,56.12,24.0,54.857
2001-02-08,24.0,58.59,24.0,54.98633333333333
2001-02-09,24.0,57.76,24.0,55.135999999999996
2001-02-10,24.0,52.92,24.0,55.19166666666667
2001-02-11,24.0,54.46,24.0,55.208999999999996
2001-02-12,24.0,57.66,24.0,55.290333333333336
2001-02-13,24.0,56.96,24.0,55.331999999999994
2001-02-14,24.0,54.26,24.0,55.231333333333325
2001-02-15,24.0,54.71,24.0,55.096666666666664
2001-02-16,24.0,54.87,24.0,54.943666666666665
2001-02-17,24.0,55.29,24.0,55.043
2001-02-18,24.0,58.04,24.0,55.264
2001-02-19,24.0,57.6,24.0,55.419999999999995
2001-02-20,24.0,56.35,24.0,55.466
2001-02-21,24.0,55.45,24.0,55.315333333333335
2001-02-22,24.0,52.92,24.0,55.27066666666666
2001-02-23,24.0,58.37,24.0,55.462
2001-02-24,24.0,56.28,24.0,55.59133333333333
2001-02-25,24.0,57.69,24.0,55.79333333333333
2001-02-26,24.0,56.57,24.0,55.756
2001-02-27,24.0,57.31,24.0,55.74533333333333
2001-02-28,24.33,54.65,24.011,55.87800000000001
2001-03-01,24.0,52.18,24.011,55.925
2001-03-02,24.0,53.21,24.011,55.84833333333333
2001-03-03,24.0,51.92,24.011,55.830000000000005
2001-03-04,24.0,54.01,24.011,55.859
2001-03-05,24.0,57.18,24.011,55.949666666666666
2001-03-06,24.0,58.49,24.011,55.99133333333334
2001-03-07,24.0,53.53,24.011,55.80333333333333
2001-03-08,24.0,51.89,24.011,55.574666666666666
2001-03-09,24.0,57.63,24.011,55.625
2001-03-10,24.0,55.61,24.011,55.525666666666666
2001-03-11,24.0,59.29,24.011,55.576666666666675
2001-03-12,24.0,56.67,24.011,55.70166666666667
2001-03-13,24.0,56.15,24.011,55.758
2001-03-14,24.0,56.79,24.011,55.729
2001-03-15,24.0,55.35,24.011,55.67533333333334
2001-03-16,24.0,56.63,24.011,55.754333333333335
2001-03-17,24.0,55.96,24.011,55.79600000000001
2001-03-18,24.0,55.87,24.011,55.82933333333333
2001-03-19,24.0,54.46,24.011,55.80166666666666
2001-03-20,24.0,55.19,24.011,55.70666666666667
2001-03-21,24.0,58.17,24.011,55.72566666666667
2001-03-22,24.0,56.22,24.011,55.72133333333333
2001-03-23,24.0,57.18,24.011,55.778999999999996
2001-03-24,24.0,55.58,24.011,55.86766666666667
2001-03-25,24.0,53.81,24.011,55.71566666666667
2001-03-26,24.0,55.26,24.011,55.681666666666665
2001-03-27,24.0,54.52,24.011,55.576
2001-03-28,24.0,53.4,24.011,55.470333333333336
2001-03-29,24.0,53.49,24.011,55.342999999999996
2001-03-30,24.0,56.54,24.0,55.406
2001-03-31,24.1,57.56,24.003333333333334,55.58533333333333
2001-04-01,24.01,57.37,24.003666666666668,55.724000000000004
2001-04-02,24.0,57.08,24.003666666666668,55.896
2001-04-03,24.0,55.71,24.003666666666668,55.952666666666666
2001-04-04,24.0,55.45,24.003666666666668,55.894999999999996
2001-04-05,24.0,59.49,24.003666666666668,55.92833333333333
2001-04-06,24.0,62.0,24.003666666666668,56.21066666666666
2001-04-07,24.0,57.37,24.003666666666668,56.39333333333333
2001-04-08,24.0,49.65,24.003666666666668,56.12733333333333
2001-04-09,24.0,54.46,24.003666666666668,56.089000000000006
2001-04-10,24.0,56.57,24.003666666666668,55.99833333333333
2001-04-11,24.0,56.22,24.003666666666668,55.983333333333334
2001-04-12,24.0,57.44,24.003666666666668,56.02633333333333
2001-04-13,24.0,60.06,24.003666666666668,56.13533333333333
2001-04-14,24.0,55.96,24.003666666666668,56.15566666666667
2001-04-15,24.0,55.0,24.003666666666668,56.10133333333333
2001-04-16,24.0,57.21,24.003666666666668,56.143
2001-04-17,24.0,53.97,24.003666666666668,56.07966666666667
2001-04-18,24.0,58.17,24.003666666666668,56.20333333333334
2001-04-19,24.0,55.58,24.003666666666668,56.21633333333333
2001-04-20,24.0,54.36,24.003666666666668,56.08933333333333
2001-04-21,24.01,55.42,24.004,56.06266666666667
2001-04-22,24.0,54.36,24.004,55.968666666666664
2001-04-23,24.0,56.83,24.004,56.01033333333333
2001-04-24,24.0,57.28,24.004,56.126
2001-04-25,24.0,59.36,24.004,56.26266666666666
2001-04-26,24.0,55.48,24.004,56.294666666666664
2001-04-27,24.0,55.71,24.004,56.37166666666667
2001-04-28,24.0,57.5,24.004,56.50533333333333
2001-04-29,24.0,56.12,24.004,56.49133333333334
2001-04-30,24.0,55.61,24.000666666666667,56.42633333333333
2001-05-01,24.0,55.74,24.000333333333334,56.372
2001-05-02,24.0,57.34,24.000333333333334,56.38066666666666
2001-05-03,24.0,56.89,24.000333333333334,56.42
2001-05-04,24.0,57.34,24.000333333333334,56.483
2001-05-05,24.0,59.78,24.000333333333334,56.492666666666665
2001-05-06,24.0,55.96,24.000333333333334,56.291333333333334
2001-05-07,24.0,57.21,24.000333333333334,56.285999999999994
2001-05-08,24.0,56.54,24.000333333333334,56.51566666666667
2001-05-09,24.0,55.22,24.000333333333334,56.541000000000004
2001-05-10,24.0,54.49,24.000333333333334,56.47166666666667
2001-05-11,24.0,55.67,24.000333333333334,56.45333333333334
2001-05-12,24.0,53.4,24.000333333333334,56.318666666666665
2001-05-13,24.04,55.8,24.00166666666667,56.17666666666667
2001-05-14,24.01,54.78,24.002000000000002,56.13733333333334
2001-05-15,24.0,54.42,24.002000000000002,56.118
2001-05-16,24.0,53.59,24.002000000000002,55.99733333333334
2001-05-17,24.0,56.63,24.002000000000002,56.086
2001-05-18,24.0,57.24,24.002000000000002,56.05499999999999
2001-05-19,24.0,54.58,24.002000000000002,56.02166666666667
2001-05-20,24.0,54.9,24.002000000000002,56.03966666666667
2001-05-21,24.0,52.6,24.00166666666667,55.94566666666667
2001-05-22,24.0,55.06,24.00166666666667,55.96900000000001
2001-05-23,24.0,56.79,24.00166666666667,55.967666666666666
2001-05-24,24.0,56.35,24.00166666666667,55.93666666666666
2001-05-25,24.0,54.01,24.00166666666667,55.75833333333333
2001-05-26,24.0,55.13,24.00166666666667,55.74666666666667
2001-05-27,24.0,57.34,24.00166666666667,55.801
2001-05-28,24.0,56.54,24.00166666666667,55.769
2001-05-29,24.0,53.14,24.00166666666667,55.669666666666664
2001-05-30,24.0,52.72,24.00166666666667,55.57333333333334
2001-05-31,24.0,57.88,24.00166666666667,55.644666666666666
2001-06-01,24.0,51.67,24.00166666666667,55.455666666666666
2001-06-02,24.0,52.98,24.00166666666667,55.32533333333333
2001-06-03,24.0,51.31,24.00166666666667,55.12433333333333
2001-06-04,24.0,56.12,24.00166666666667,55.00233333333334
2001-06-05,24.0,56.06,24.00166666666667,55.00566666666667
2001-06-06,24.0,52.44,24.00166666666667,54.84666666666667
2001-06-07,24.0,58.49,24.00166666666667,54.91166666666667
2001-06-08,24.0,58.78,24.00166666666667,55.03033333333334
2001-06-09,24.0,57.5,24.00166666666667,55.13066666666667
2001-06-10,24.0,54.23,24.00166666666667,55.08266666666667
2001-06-11,24.0,56.51,24.00166666666667,55.18633333333334
2001-06-12,24.0,55.67,24.000333333333334,55.181999999999995
2001-06-13,24.0,54.9,24.0,55.186
2001-06-14,24.0,53.27,24.0,55.147666666666666
2001-06-15,24.0,52.12,24.0,55.09866666666667
2001-06-16,24.0,52.4,24.0,54.95766666666667
2001-06-17,24.0,51.79,24.0,54.775999999999996
2001-06-18,24.0,55.9,24.0,54.82
2001-06-19,24.0,56.09,24.0,54.85966666666666
2001-06-20,24.04,55.32,24.00133333333333,54.95033333333333
2001-06-21,24.0,55.0,24.00133333333333,54.94833333333334
2001-06-22,24.0,55.45,24.00133333333333,54.903666666666666
2001-06-23,24.0,55.9,24.00133333333333,54.88866666666667
2001-06-24,24.0,52.31,24.00133333333333,54.832
2001-06-25,24.0,51.79,24.00133333333333,54.720666666666666
2001-06-26,24.0,54.55,24.00133333333333,54.62766666666667
2001-06-27,24.0,57.37,24.00133333333333,54.65533333333334
2001-06-28,24.0,57.5,24.00133333333333,54.800666666666665
2001-06-29,24.0,56.03,24.00133333333333,54.910999999999994
2001-06-30,24.0,52.85,24.00133333333333,54.74333333333334
2001-07-01,24.0,53.56,24.00133333333333,54.806333333333335
2001-07-02,24.0,59.13,24.00133333333333,55.01133333333333
2001-07-03,24.0,58.56,24.00133333333333,55.25300000000001
2001-07-04,24.0,54.23,24.00133333333333,55.190000000000005
2001-07-05,24.0,53.88,24.00133333333333,55.117333333333335
2001-07-06,24.0,54.71,24.00133333333333,55.193
2001-07-07,24.0,54.65,24.00133333333333,55.065000000000005
2001-07-08,24.0,56.31,24.00133333333333,54.98266666666667
2001-07-09,24.0,53.11,24.00133333333333,54.83633333333333
2001-07-10,24.0,52.98,24.00133333333333,54.794666666666664
2001-07-11,24.0,53.11,24.00133333333333,54.681333333333335
2001-07-12,24.0,50.29,24.00133333333333,54.502
2001-07-13,24.0,52.31,24.00133333333333,54.41566666666667
2001-07-14,24.0,55.19,24.00133333333333,54.47966666666667
2001-07-15,24.0,55.26,24.00133333333333,54.58433333333333
2001-07-16,24.0,56.83,24.00133333333333,54.732
