Date,exports_usd,imports_usd,exports_usd_MA30,imports_usd_MA30
2000-03-02,449686.61,300170.94,405735.9926666667,384167.14133333333
2000-03-03,451965.81,347578.35,407339.0316666666,382981.9563333334
2000-03-04,462905.98,433960.11,410567.9013333333,383855.65033333335
2000-03-05,471794.87,440341.88,412831.909,385428.3
2000-03-06,464729.34,407977.21,414427.35033333336,385162.39300000004
2000-03-07,410712.25,369914.53,412436.847,384220.32266666665
2000-03-08,441025.64,357378.92,414974.359,383149.09766666667
2000-03-09,445584.05,304729.34,416174.739,379623.9313333333
2000-03-10,410940.17,358518.52,417496.67633333337,378575.49833333335
2000-03-11,431452.99,356011.4,416858.49966666667,379099.71499999997
2000-03-12,422564.1,364216.52,417109.21166666667,379737.89133333333
2000-03-13,410712.25,395897.44,417694.20700000005,380224.1213333334
2000-03-14,387008.55,399544.16,418689.4586666667,379889.8383333333
2000-03-15,437151.0,337549.86,421606.8376666667,377876.54299999995
2000-03-16,475897.44,411623.93,425261.15866666666,378849.0026666667
2000-03-17,443076.92,429173.79,426529.9143333333,380847.10333333333
2000-03-18,406837.61,411851.85,424957.26499999996,382632.47833333333
2000-03-19,388148.15,414814.81,424037.98666666663,383506.17233333335
2000-03-20,450826.21,385185.19,426826.2106666667,383984.805
2000-03-21,431680.91,393162.39,429166.19166666665,384987.65400000004
2000-03-22,455384.62,402507.12,431855.6506666666,385587.844
2000-03-23,431680.91,355099.72,432448.24333333335,384440.6456666667
2000-03-24,394985.75,309287.75,431711.30100000004,382047.48333333334
2000-03-25,362165.24,392934.47,430541.3103333333,383118.7083333333
2000-03-26,471111.11,377207.98,432660.9683333334,382526.11600000004
2000-03-27,488205.13,336410.26,435547.958,380641.97566666664
2000-03-28,466096.87,299031.34,435889.8383333333,377048.43333333335
2000-03-29,460626.78,355099.72,437280.1516666666,374678.063
2000-03-30,445811.97,359886.04,437515.6693333333,372907.88266666664
2000-03-31,381538.46,337777.78,435076.92300000007,371494.77733333333
2000-04-01,395213.68,368319.09,433261.15866666666,373766.3823333334
2000-04-02,362621.08,377663.82,430283.00100000005,374769.23133333336
2000-04-03,407065.53,347578.35,428421.65266666666,371889.8393333333
2000-04-04,403874.64,326837.61,426157.6450000001,368106.3636666667
2000-04-05,362165.24,388831.91,422738.8416666667,367468.187
2000-04-06,374700.85,394757.83,421538.46166666667,368296.297
2000-04-07,400227.92,335726.5,420178.53766666667,367574.54966666666
2000-04-08,384501.42,419601.14,418142.45,371403.6096666667
2000-04-09,429401.71,385185.19,418757.83466666663,372292.4986666666
2000-04-10,428262.11,411396.01,418651.472,374138.65233333333
2000-04-11,406837.61,375156.7,418127.25566666666,374503.325
2000-04-12,402735.04,335954.42,417861.34866666666,372505.2243333334
2000-04-13,382905.98,300170.94,417724.5963333333,369192.78366666666
2000-04-14,369914.53,382222.22,415483.38066666666,370681.86233333335
2000-04-15,434643.87,405470.09,414108.26166666666,370476.7343333334
2000-04-16,462222.22,400227.92,414746.43833333335,369511.87200000003
2000-04-17,400455.84,364216.52,414533.7126666667,367924.02766666666
2000-04-18,348034.19,414586.89,413196.5806666667,367916.4303333333
2000-04-19,480683.76,449914.53,414191.83233333327,370074.075
2000-04-20,489800.57,390655.27,416129.15433333337,369990.5043333333
2000-04-21,474301.99,332535.61,416759.73333333334,367658.1206666667
2000-04-22,403418.8,368774.93,415817.66299999994,368113.961
2000-04-23,424159.54,373333.33,416790.12266666663,370248.8136666667
2000-04-24,415726.5,377663.82,418575.49799999996,369739.7920000001
2000-04-25,418917.38,443532.76,416835.707,371950.618
2000-04-26,456752.14,398860.4,415787.274,374032.2893333333
2000-04-27,449914.53,424159.54,415247.8626666667,378203.2293333334
2000-04-28,429401.71,355099.72,414207.027,378203.2293333334
2000-04-29,408888.89,354871.79,412976.2576666667,378036.0876666667
2000-04-30,444444.44,399316.24,415073.1236666666,380087.36966666667
2000-05-01,480000.0,383361.82,417899.3343333333,380588.794
2000-05-02,498689.46,394757.83,422434.947,381158.5943333333
2000-05-03,432820.51,390655.27,423293.4463333333,382594.49166666664
2000-05-04,403190.88,377435.9,423270.6543333333,384281.10133333335
2000-05-05,365584.05,354871.79,423384.61466666666,383149.09733333334
2000-05-06,396125.36,338233.62,424098.76499999996,381264.95700000005
2000-05-07,411168.09,396581.2,424463.4373333333,383293.447
2000-05-08,400000.0,367863.25,424980.05666666664,381568.85066666664
2000-05-09,352364.67,371965.81,422412.15533333336,381128.2046666667
2000-05-10,396809.12,358518.52,421363.72233333334,379365.6216666667
2000-05-11,385185.19,295840.46,420641.975,376721.74700000003
2000-05-12,429401.71,327977.21,421530.86400000006,376455.83999999997
2000-05-13,418005.7,402507.12,422700.8546666667,379867.04600000003
2000-05-14,407977.21,431225.07,423969.6106666666,381500.47433333326
2000-05-15,416866.1,415270.66,423377.01833333337,381827.16
2000-05-16,386780.63,357834.76,420862.2986666666,380414.0546666666
2000-05-17,376068.38,347806.27,420049.38333333336,379867.04633333336
2000-05-18,373561.25,311111.11,420900.28533333336,376417.85366666666
2000-05-19,412763.53,307692.31,418636.27766666666,371677.113
2000-05-20,373789.17,297891.74,414769.23099999997,368584.9953333334
2000-05-21,403646.72,325014.25,412414.0553333333,368334.2833333333
2000-05-22,439430.2,340056.98,413614.4353333333,367377.0183333333
2000-05-23,427350.43,351452.99,413720.7983333333,366647.6736666666
2000-05-24,380626.78,336866.1,412550.8076666667,365287.7496666666
2000-05-25,357606.84,312934.47,410507.123,360934.4733333333
2000-05-26,395441.6,383133.9,408463.43833333335,360410.2566666667
2000-05-27,465641.03,454700.85,408987.65499999997,361428.3003333333
2000-05-28,426210.83,373561.25,408881.29233333335,362043.6846666666
2000-05-29,454017.09,392022.79,410385.5656666666,363282.05133333337
2000-05-30,440569.8,394301.99,410256.411,363114.90966666664
2000-05-31,356695.16,412307.69,406146.24966666667,364079.772
2000-06-01,409116.81,367179.49,403160.49466666667,363160.494
2000-06-02,451509.97,418461.54,403783.4766666666,364087.36966666667
2000-06-03,399772.08,439430.2,403669.51666666666,366153.8463333333
2000-06-04,324558.4,399088.32,402301.995,367627.73066666664
2000-06-05,321823.36,321139.6,399825.26166666666,367057.92999999993
2000-06-06,430769.23,347578.35,400478.63300000003,365424.5016666667
2000-06-07,455156.7,424387.46,402317.18966666673,367308.642
2000-06-08,416638.18,446039.89,404459.64,369777.778
2000-06-09,387464.39,359658.12,404148.149,369815.7646666666
2000-06-10,372421.65,385641.03,403722.69766666665,372809.11699999997
2000-06-11,400683.76,389971.51,402765.43266666663,374875.5936666667
2000-06-12,376068.38,349401.71,401367.522,373105.4133333333
2000-06-13,447635.33,394757.83,402689.45933333336,371889.83866666665
2000-06-14,461082.62,337321.94,404163.3433333333,369291.54800000007
2000-06-15,373333.33,363076.92,403715.1,369466.28666666674
2000-06-16,416182.34,384729.34,405052.23199999996,370697.05566666665
2000-06-17,436011.4,392250.71,407133.90366666665,373401.709
2000-06-18,397720.8,369914.53,406632.4793333334,375475.783
2000-06-19,325014.25,346894.59,405006.6486666667,377109.21133333334
2000-06-20,424615.38,360797.72,405705.604,378301.9936666666
2000-06-21,396581.2,308148.15,404277.30400000006,377238.36600000004
2000-06-22,340512.82,325014.25,401382.71700000006,376357.0746666667
2000-06-23,355099.72,395897.44,400531.815,378324.786
2000-06-24,397948.72,366039.89,401876.5443333333,380094.9666666667
2000-06-25,393846.15,354188.03,401823.3626666667,379130.1043333333
2000-06-26,416866.1,411396.01,400197.5316666667,377686.6096666667
2000-06-27,421196.58,407749.29,400030.39,378826.211
2000-06-28,431225.07,380398.86,399270.6560000001,378438.74666666664
2000-06-29,505527.07,445128.21,401435.8983333333,380132.954
2000-06-30,435783.48,385413.11,404072.17566666665,379236.468
2000-07-01,438974.36,339829.06,405067.42733333335,378324.78699999995
2000-07-02,425071.23,319316.24,404186.136,375019.9436666667
2000-07-03,400683.76,356695.16,404216.52533333335,372262.10900000005
2000-07-04,458347.58,444444.44,408676.16466666665,373773.9796666667
2000-07-05,462905.98,385413.11,413378.91866666666,375916.43
2000-07-06,419373.22,324786.32,412999.0516666667,375156.69566666667
2000-07-07,337094.02,355783.48,409063.62899999996,372869.89633333334
2000-07-08,423019.94,374017.09,409276.3543333333,370469.1363333333
2000-07-09,408888.89,354415.95,409990.50433333335,370294.3973333333
2000-07-10,440797.72,334358.97,412269.7066666667,368584.9953333333
2000-07-11,449458.69,367407.41,413895.53766666667,367832.85866666667
2000-07-12,433732.19,341652.42,415817.66466666665,367574.549
2000-07-13,425299.15,327293.45,415073.12533333333,365325.7363333333
2000-07-14,435327.64,336638.18,414214.62600000005,365302.94433333335
2000-07-15,397037.04,398176.64,415004.74966666667,366472.93499999994
2000-07-16,406381.77,329572.65,414678.064,364634.3786666666
2000-07-17,415726.5,354643.87,414001.9006666666,363380.8173333333
2000-07-18,397720.8,322962.96,414001.9006666666,361815.76499999996
2000-07-19,359658.12,302678.06,415156.69633333327,360341.88066666666
2000-07-20,407977.21,387920.23,414602.0906666667,361245.9643333333
2000-07-21,462678.06,422336.18,416805.31933333335,365052.232
2000-07-22,479544.16,340284.9,421439.6973333333,365561.2536666666
2000-07-23,415042.74,345982.91,423437.798,363897.436
2000-07-24,428034.19,357834.76,424440.647,363623.93166666664
2000-07-25,428034.19,370142.45,425580.2483333333,364155.74566666665
2000-07-26,405925.93,397948.72,425215.576,363707.5026666667
2000-07-27,430085.47,350541.31,425511.8723333333,361800.57
2000-07-28,421652.42,362621.08,425192.784,361207.97733333334
2000-07-29,347578.35,311794.87,419927.8266666666,356763.53266666667
2000-07-30,439430.2,345299.15,420049.38399999996,355426.4006666666
2000-07-31,479316.24,425071.23,421394.1133333333,358267.8063333333
2000-08-01,430085.47,413219.37,421561.2546666667,361397.9106666667
2000-08-02,406609.69,390427.35,421758.7856666667,362522.317
2000-08-03,370826.21,387464.39,418841.4066666667,360622.982
2000-08-04,398632.48,436011.4,416698.95666666667,362309.5916666667
2000-08-05,406837.61,325014.25,416281.103,362317.18933333334
2000-08-06,378119.66,398404.56,417648.62433333334,363737.892
2000-08-07,328205.13,419373.22,414488.13066666666,365249.76300000004
2000-08-08,443076.92,340740.74,415627.73166666663,364793.92266666674
2000-08-09,469971.51,400227.92,416600.19133333326,366989.55433333333
2000-08-10,440797.72,370826.21,416311.4923333333,367103.5143333333
2000-08-11,438974.36,406153.85,416486.2313333333,369253.562
2000-08-12,404558.4,373333.33,415794.87299999996,370788.22466666665
2000-08-13,384045.58,353504.27,414085.47099999996,371350.4276666667
2000-08-14,368774.93,358746.44,413143.4006666666,370036.0876666667
2000-08-15,358746.44,366951.57,411555.55633333337,371282.0516666667
2000-08-16,314074.07,372649.57,408167.142,371882.24166666664
2000-08-17,385868.95,339829.06,407772.08033333335,372444.445
2000-08-18,402051.28,372877.49,409185.18566666666,374784.426
2000-08-19,367863.25,392478.63,407848.0536666667,374936.3726666667
2000-08-20,384729.34,418233.62,405249.763,374799.62066666665
2000-08-21,427122.51,403190.88,403502.3746666666,376896.4866666667
2000-08-22,481823.36,387008.55,405728.39533333335,378264.00800000003
2000-08-23,437606.84,371965.81,406047.48366666667,378735.043
2000-08-24,379031.34,355783.48,404414.0553333333,378256.4106666667
2000-08-25,415042.74,362621.08,404717.949,377078.82266666665
2000-08-26,444216.52,384501.42,405188.984,378210.8263333334
2000-08-27,409800.57,363988.6,404793.92233333335,378256.41033333336
2000-08-28,430085.47,315441.6,407544.1596666667,378377.968
2000-08-29,382905.98,406609.69,405660.01900000003,380421.65266666666
2000-08-30,394074.07,434871.79,402818.61333333334,380748.33800000005
2000-08-31,439430.2,350769.23,403130.1043333334,378666.6666666667
2000-09-01,415954.42,364444.44,403441.59533333336,377800.5696666667
2000-09-02,471794.87,387236.47,406807.21733333333,377792.9723333333
2000-09-03,456068.38,419601.14,408721.7473333333,377245.96366666665
2000-09-04,441025.64,426210.83,409861.3483333333,380619.183
2000-09-05,456068.38,380170.94,412459.639,380011.3956666666
2000-09-06,417777.78,374928.77,415445.39400000003,378529.914
2000-09-07,387692.31,355555.56,413599.2403333334,379023.74133333325
2000-09-08,407293.45,348945.87,411509.9716666667,377314.33966666664
2000-09-09,413675.21,393618.23,410605.88800000004,378074.0736666667
2000-09-10,390655.27,368091.17,408995.2516666667,376805.3176666667
2000-09-11,399772.08,341652.42,408835.70766666665,375749.28733333334
2000-09-12,437834.76,381994.3,410628.6803333333,376698.95499999996
2000-09-13,469059.83,368774.93,413971.51033333334,377033.23799999995
2000-09-14,410256.41,366267.81,415688.5093333333,377010.44599999994
2000-09-15,439202.28,367635.33,419859.4496666667,376843.3046666666
2000-09-16,404558.4,324786.32,420482.4313333333,376341.88
2000-09-17,425299.15,379487.18,421257.3603333334,376562.203
2000-09-18,362393.16,426210.83,421075.02400000003,377686.60966666666
2000-09-19,353276.35,386096.87,420026.591,376615.3846666666
2000-09-20,456524.22,428490.03,421006.64800000004,377458.6896666667
2000-09-21,429401.71,328660.97,419259.2596666666,375513.7703333333
2000-09-22,407977.21,298803.42,418271.6053333333,373075.02400000003
2000-09-23,384501.42,355099.72,418453.9413333333,373052.23199999996
2000-09-24,421880.34,303133.9,418681.8613333333,371069.326
2000-09-25,417549.86,372877.49,417792.97266666667,370681.86166666663
2000-09-26,371509.97,408660.97,416516.61933333334,372170.9406666666
2000-09-27,426210.83,374472.93,416387.46466666664,374138.6516666667
2000-09-28,469515.67,393162.39,419274.45433333336,373690.4083333333
2000-09-29,420740.74,378803.42,420163.3433333334,371821.46266666666
2000-09-30,413447.29,402507.12,419297.2463333333,373546.059
2000-10-01,382678.06,333447.29,418188.0343333333,372512.82066666667
2000-10-02,443076.92,395897.44,417230.76933333336,372801.5196666667
2000-10-03,435555.56,395897.44,416547.00866666663,372011.39633333334
2000-10-04,448774.93,391339.03,416805.31833333336,370849.00299999997
2000-10-05,405242.17,360569.8,415111.1113333333,370195.6316666667
2000-10-06,369002.85,342792.02,413485.28033333336,369124.4066666666
2000-10-07,393846.15,337094.02,413690.4083333333,368509.022
2000-10-08,458119.66,382450.14,415384.6153333334,369625.831
2000-10-09,425071.23,366723.65,415764.4826666667,368729.345
2000-10-10,404786.32,275099.72,416235.51766666665,365629.62999999995
2000-10-11,398632.48,369686.61,416197.531,366564.103
2000-10-12,407521.37,393390.31,415187.0846666667,366943.97
2000-10-13,428262.11,396353.28,413827.1606666667,367863.24833333335
2000-10-14,449230.77,371054.13,415126.306,368022.79233333335
2000-10-15,490940.17,420284.9,416850.90233333333,369777.778
2000-10-16,401823.36,334131.05,416759.7343333334,370089.26900000003
2000-10-17,405698.01,343019.94,416106.363,368873.69433333335
2000-10-18,407977.21,313618.23,417625.83133333334,365120.6076666667
2000-10-19,389287.75,386552.71,418826.21133333334,365135.8023333333
2000-10-20,435783.48,395441.6,418134.85333333333,364034.188
2000-10-21,406153.85,398860.4,417359.92466666666,366374.169
2000-10-22,488433.05,397037.04,420041.786,369648.62299999996
2000-10-23,441253.56,384045.58,421933.524,370613.48500000004
2000-10-24,443076.92,383361.82,422640.0766666666,373287.749
2000-10-25,444900.28,401823.36,423551.7573333334,374252.6113333333
2000-10-26,337321.94,408205.13,422412.1563333333,374237.4166666667
2000-10-27,322279.2,358974.36,418947.76866666664,373720.7976666667
2000-10-28,382905.98,348262.11,416060.779,372224.1216666667
2000-10-29,320683.76,353504.27,412725.5463333333,371380.81666666665
2000-10-30,415498.58,377663.82,412793.9226666667,370552.70666666667
2000-10-31,455612.54,358518.52,415225.072,371388.4143333333
2000-11-01,461994.3,436011.4,415855.6513333333,372725.5463333333
2000-11-02,403646.72,463817.66,414792.0233333333,374989.5536666667
2000-11-03,433960.11,421652.42,414298.19599999994,376000.0
2000-11-04,446039.89,394529.91,415658.12,377132.0036666666
2000-11-05,347350.43,332763.53,414936.37266666663,376797.7206666667
2000-11-06,356239.32,354643.87,413682.81166666665,377382.7156666667
2000-11-07,313390.31,379715.1,408858.5,377291.5476666667
2000-11-08,423703.7,420968.66,408812.91566666664,379099.71466666664
2000-11-09,389743.59,403418.8,408311.49133333337,383377.0173333334
2000-11-10,398860.4,391339.03,408319.08866666665,384098.7646666666
2000-11-11,421196.58,377663.82,408774.92899999995,383574.5483333334
2000-11-12,451054.13,400455.84,409534.663,383711.3003333333
2000-11-13,452421.65,373333.33,409641.0256666666,383787.2736666667
2000-11-14,407977.21,438062.68,406875.5936666667,384379.86633333337
2000-11-15,385185.19,356239.32,406320.98799999995,385116.8086666667
2000-11-16,423475.78,450142.45,406913.58033333335,388687.559
2000-11-17,346894.59,383361.82,404877.493,391012.3453333333
2000-11-18,465868.95,394529.91,407430.1996666667,391278.25200000004
2000-11-19,347806.27,384501.42,404497.626,390913.5793333333
2000-11-20,396581.2,330484.33,404178.53766666667,388634.37700000004
2000-11-21,395897.44,351908.83,401094.0173333333,387130.10333333333
2000-11-22,443988.6,402051.28,401185.1853333333,387730.2933333333
2000-11-23,410256.41,365128.21,400091.16833333333,387122.5063333333
2000-11-24,457435.9,340056.98,400509.0223333333,385063.62700000004
2000-11-25,362621.08,381994.3,401352.327,384189.93266666663
2000-11-26,361481.48,348490.03,402659.0696666667,383840.455
2000-11-27,390655.27,366495.73,402917.37933333335,384448.2423333333
2000-11-28,417094.02,355555.56,406131.05466666666,384516.6186666667
2000-11-29,381082.62,328433.05,404983.856,382875.59300000005
2000-11-30,366267.81,330940.17,402005.6983333333,381956.31466666673
2000-12-01,397264.96,385413.11,399848.05366666673,380269.705
2000-12-02,440113.96,410028.49,401063.6283333333,378476.7326666667
2000-12-03,432364.67,345299.15,401010.447,375931.6236666667
2000-12-04,361025.64,366951.57,398176.6386666667,375012.3456666667
2000-12-05,404330.48,454017.09,400075.9736666667,379054.131
2000-12-06,384957.26,393162.39,401033.23833333334,380338.08166666667
2000-12-07,423475.78,372877.49,404702.75399999996,380110.16133333335
2000-12-08,410256.41,384273.5,404254.511,378886.98933333333
2000-12-09,347806.27,384729.34,402856.60033333336,378264.0073333333
2000-12-10,414814.81,385185.19,403388.414,378058.87933333335
2000-12-11,476353.28,426666.67,405226.9706666667,379692.3076666667
2000-12-12,441937.32,393162.39,404923.07699999993,379449.19266666664
2000-12-13,458803.42,403874.64,405135.8026666667,380467.2363333333
2000-12-14,495042.74,442849.0,408037.98699999996,380626.78033333336
2001-01-18,407293.45,376752.14,408774.92900000006,381310.541
2001-01-19,377891.74,366951.57,407255.461,378537.5116666667
2001-01-20,395441.6,329344.73,408873.6946666667,376736.942
2001-01-21,410256.41,351452.99,407019.94333333336,375301.04466666665
2001-01-22,407749.29,413675.21,409018.044,376273.50433333335
2001-01-23,370826.21,400227.92,408159.5443333333,378598.2906666667
2001-01-24,368091.17,357834.76,407232.66866666666,378795.82166666666
2001-01-25,405014.25,345754.99,405933.5236666667,376919.2786666667
2001-01-26,404558.4,324102.56,405743.59,375551.757
2001-01-27,358290.6,384273.5,402438.7466666667,377025.64099999995
2001-01-28,342336.18,356695.16,401762.5833333333,376182.33633333334
2001-01-29,387008.55,330256.41,402613.4856666667,375574.54899999994
2001-01-30,436695.16,327293.45,404148.14866666665,374267.80633333337
2001-01-31,409344.73,349173.79,403889.839,374055.0806666667
2001-02-01,398404.56,392706.55,404467.23699999996,376197.5306666667
2001-02-02,408888.89,386552.71,405887.93966666673,378051.28199999995
2001-02-03,395669.52,385868.95,405834.75833333336,378066.4766666667
2001-02-04,360797.72,414358.97,403190.88366666663,378210.826
2001-02-05,421652.42,389287.75,402833.8086666667,379677.1126666666
2001-02-06,423475.78,362165.24,404915.48000000004,379517.5683333333
2001-02-07,484102.56,410028.49,407574.5493333333,378051.2816666666
2001-02-08,432820.51,377663.82,409169.99100000004,377534.66266666667
2001-02-09,370598.29,336410.26,407407.408,376319.0883333333
2001-02-10,440569.8,430769.23,408417.8543333334,377868.94600000005
2001-02-11,397037.04,424387.46,410058.87999999995,379190.88333333336
2001-02-12,415954.42,390427.35,410096.86699999997,379365.62200000003
2001-02-13,456524.22,367179.49,409435.8983333333,377382.71599999996
2001-02-14,426894.59,414358.97,408934.47400000005,378089.2686666667
2001-02-15,445128.21,417777.78,408478.63366666675,378552.70666666667
2001-02-16,402051.28,341880.34,405378.91833333333,375187.08466666663
2001-02-17,389059.83,347350.43,404771.131,374207.02766666666
2001-02-18,330028.49,379487.18,403175.68933333334,374624.8813333333
2001-02-19,373105.41,393618.23,402431.1496666667,376767.3313333334
2001-02-20,381310.54,360113.96,401466.2873333333,377056.03033333336
2001-02-21,412307.69,389059.83,401618.234,376235.51766666665
2001-02-22,387236.47,407065.53,402165.2426666666,376463.43799999997
2001-02-23,404786.32,412307.69,403388.4143333333,378279.2023333333
2001-02-24,428717.95,353048.43,404178.5376666666,378522.317
2001-02-25,402735.04,328660.97,404117.75899999996,378674.264
2001-02-26,438062.68,361253.56,406776.8283333333,377906.9326666667
2001-02-27,418917.38,391794.87,409329.535,379076.92300000007
2001-02-28,419145.3,405470.09,410400.76,381584.0456666667
2001-03-01,433504.27,401823.36,410294.397,384068.376
2001-03-02,379031.34,343019.94,409283.9506666667,383863.24766666663
2001-03-03,340056.98,362849.0,407339.0313333333,382867.996
2001-03-04,372649.57,416866.1,406131.05399999995,383878.4423333333
2001-03-05,415726.5,368319.09,406799.62,383293.447
2001-03-06,428717.95,346666.67,409063.6276666667,381037.03700000007
2001-03-07,466324.79,345982.91,410552.7066666667,379593.5423333334
2001-03-08,423475.78,361709.4,410552.70666666667,379578.34766666667
2001-03-09,418233.62,356239.32,408357.07533333334,377785.37533333333
2001-03-10,383589.74,394074.07,406716.04966666666,378332.38366666663
2001-03-11,413219.37,406837.61,408136.75233333337,380679.962
2001-03-12,441709.4,415954.42,408174.739,380186.13499999995
2001-03-13,414814.81,368319.09,408767.3313333334,378317.18933333334
2001-03-14,436011.4,354871.79,409435.8973333333,377132.00399999996
2001-03-15,417777.78,408205.13,408144.3493333334,378499.5253333334
2001-03-16,395441.6,403418.8,407095.91633333336,378134.853
2001-03-17,384957.26,379943.02,405090.21800000005,376873.69433333335
2001-03-18,376752.14,402962.96,404246.91333333333,378909.7816666667
2001-03-19,345299.15,373789.17,402788.224,379791.073
2001-03-20,402051.28,345527.07,405188.98366666667,378659.06933333335
2001-03-21,412307.69,367635.33,406495.7263333333,377792.97266666667
2001-03-22,386780.63,398404.56,406678.0626666667,379069.326
2001-03-23,403646.72,348945.87,406389.3636666667,377732.194
2001-03-24,428945.87,358062.68,407779.677,376098.7656666667
2001-03-25,402279.2,360113.96,407696.1063333333,374358.97466666665
2001-03-26,412307.69,338917.38,407149.09766666667,373887.9396666667
2001-03-27,420056.98,328888.89,407726.49566666665,373895.53700000007
2001-03-28,418005.7,346894.59,407057.92966666666,373416.9046666667
2001-03-29,421652.42,387008.55,407149.0976666667,373257.3606666667
2001-03-30,418005.7,380398.86,407111.111,372421.653
2001-03-31,413675.21,364444.44,406450.1423333334,371175.689
2001-04-01,426894.59,396125.36,408045.58400000003,372945.86966666667
2001-04-02,429401.71,380626.78,411023.74166666664,373538.4623333334
2001-04-03,422792.02,364444.44,412695.1566666666,371791.07366666663
2001-04-04,424159.54,413903.13,412976.25800000003,373310.5416666667
2001-04-05,420740.74,415042.74,412710.351,375589.744
2001-04-06,405925.93,366723.65,410697.05566666665,376281.10199999996
2001-04-07,363304.84,345071.23,408691.3576666667,375726.4963333334
2001-04-08,433732.19,372421.65,409207.9766666666,376265.90733333334
2001-04-09,404786.32,381082.62,409914.5293333333,375832.859
2001-04-10,388831.91,402735.04,409101.614,375696.1066666667
2001-04-11,415498.58,430769.23,408227.92,376189.93366666674
2001-04-12,369458.69,395897.44,406716.04933333327,377109.21200000006
2001-04-13,350313.39,374245.01,403859.449,377754.986
2001-04-14,372877.49,349629.63,402362.77266666666,375802.46933333325
2001-04-15,384957.26,345527.07,402013.29466666665,373872.745
2001-04-16,366495.73,394301.99,401397.91033333336,374351.37733333337
2001-04-17,389515.67,407977.21,401823.3613333333,374518.51900000003
2001-04-18,436011.4,394074.07,404847.10300000006,375194.68233333336
2001-04-19,425299.15,382222.22,405622.03199999995,376417.854
2001-04-20,514188.03,414814.81,409018.04333333333,377990.5033333333
2001-04-21,442849.0,406609.69,410886.989,378264.0076666667
2001-04-22,441253.56,395441.6,412140.5503333334,379813.8653333333
2001-04-23,449914.53,365356.13,412839.50566666666,380056.9803333333
2001-04-24,414131.05,378575.5,413234.5673333333,380672.365
2001-04-25,425527.07,404786.32,413675.2133333333,382867.9963333334
2001-04-26,427806.27,381310.54,413933.52300000004,384615.3846666666
2001-04-27,375384.62,385868.95,412512.82033333334,385914.53
2001-04-28,395213.68,372649.57,411631.529,385435.8973333334
2001-04-29,409800.57,395897.44,411358.0246666667,385952.51666666666
2001-04-30,431908.83,418005.7,411965.812,387737.892
2001-05-01,393618.23,395897.44,410856.6,387730.29466666665
2001-05-02,334131.05,392250.71,407680.91133333335,388117.75899999996
2001-05-03,344615.38,389515.67,405075.0233333334,388953.4666666667
2001-05-04,410256.41,394529.91,404611.5856666667,388307.69266666664
2001-05-05,405014.25,370826.21,404087.36933333334,386833.80833333335
2001-05-06,392934.47,420512.82,403654.32066666667,388626.7806666667
2001-05-07,435555.56,370142.45,406062.678,389462.488
2001-05-08,371509.97,388831.91,403988.60400000005,390009.4966666667
2001-05-09,400911.68,372877.49,403859.44933333335,389735.99233333336
2001-05-10,384957.265,411168.09,403730.2945,390017.094
2001-05-11,369002.85,363304.84,402180.43683333334,387768.281
2001-05-12,368547.01,364444.44,402150.04750000004,386719.84766666667
2001-05-13,380854.7,350541.31,403168.09116666665,385929.7243333334
2001-05-14,442621.08,335270.66,405492.8775,385451.09200000006
