Date,education_index,healthcare_index,education_index_MA30,healthcare_index_MA30
2000-06-25,0.58,0.62,0.603,0.6446666666666666
2000-06-26,0.59,0.63,0.6023333333333334,0.6436666666666666
2000-06-27,0.6,0.65,0.6023333333333334,0.6433333333333333
2000-06-28,0.57,0.63,0.6009999999999999,0.6426666666666667
2000-06-29,0.6,0.64,0.6013333333333333,0.6423333333333333
2000-06-30,0.64,0.63,0.603,0.642
2000-07-01,0.62,0.66,0.6033333333333334,0.6426666666666667
2000-07-02,0.61,0.64,0.604,0.6426666666666667
2000-07-03,0.63,0.64,0.605,0.6423333333333333
2000-07-04,0.61,0.63,0.605,0.642
2000-07-05,0.6,0.62,0.6043333333333333,0.6416666666666667
2000-07-06,0.61,0.66,0.6043333333333333,0.6423333333333333
2000-07-07,0.61,0.64,0.6039999999999999,0.6416666666666667
2000-07-08,0.61,0.65,0.6043333333333333,0.6413333333333334
2000-07-09,0.62,0.66,0.6053333333333334,0.642
2000-07-10,0.58,0.64,0.6043333333333333,0.6426666666666667
2000-07-11,0.6,0.63,0.6039999999999999,0.6423333333333333
2000-07-12,0.58,0.61,0.603,0.6403333333333333
2000-07-13,0.6,0.65,0.6033333333333333,0.6400000000000001
2000-07-14,0.58,0.65,0.6023333333333334,0.64
2000-07-15,0.59,0.65,0.6013333333333333,0.6406666666666666
2000-07-16,0.61,0.67,0.6016666666666667,0.641
2000-07-17,0.62,0.63,0.6026666666666666,0.6403333333333333
2000-07-18,0.6,0.63,0.6023333333333334,0.6403333333333333
2000-07-19,0.58,0.64,0.6020000000000001,0.6403333333333332
2000-07-20,0.63,0.65,0.6023333333333334,0.641
2000-07-21,0.61,0.66,0.6026666666666666,0.6416666666666667
2000-07-22,0.6,0.65,0.603,0.6423333333333333
2000-07-23,0.59,0.65,0.6023333333333334,0.6426666666666667
2000-07-24,0.58,0.64,0.6016666666666667,0.6416666666666667
2000-07-25,0.59,0.65,0.602,0.6426666666666667
2000-07-26,0.62,0.67,0.603,0.644
2000-07-27,0.63,0.65,0.6039999999999999,0.644
2000-07-28,0.61,0.64,0.6053333333333334,0.6443333333333334
2000-07-29,0.61,0.65,0.6056666666666666,0.6446666666666666
2000-07-30,0.61,0.65,0.6046666666666667,0.6453333333333333
2000-07-31,0.6,0.65,0.6039999999999999,0.645
2000-08-01,0.59,0.64,0.6033333333333333,0.645
2000-08-02,0.59,0.63,0.602,0.6446666666666666
2000-08-03,0.59,0.63,0.6013333333333333,0.6446666666666666
2000-08-04,0.59,0.63,0.6009999999999999,0.645
2000-08-05,0.59,0.65,0.6003333333333333,0.6446666666666666
2000-08-06,0.6,0.65,0.6,0.6449999999999999
2000-08-07,0.59,0.64,0.5993333333333334,0.6446666666666666
2000-08-08,0.58,0.64,0.598,0.644
2000-08-09,0.6,0.63,0.5986666666666667,0.6436666666666666
2000-08-10,0.59,0.62,0.5983333333333333,0.6433333333333333
2000-08-11,0.62,0.63,0.5996666666666666,0.644
2000-08-12,0.61,0.64,0.6,0.6436666666666666
2000-08-13,0.6,0.64,0.6006666666666667,0.6433333333333333
2000-08-14,0.59,0.64,0.6006666666666667,0.643
2000-08-15,0.58,0.65,0.5996666666666666,0.6423333333333333
2000-08-16,0.58,0.63,0.5983333333333332,0.6423333333333334
2000-08-17,0.61,0.64,0.5986666666666667,0.6426666666666666
2000-08-18,0.62,0.63,0.5999999999999999,0.6423333333333334
2000-08-19,0.63,0.66,0.6,0.6426666666666667
2000-08-20,0.63,0.65,0.6006666666666667,0.6423333333333333
2000-08-21,0.6,0.66,0.6006666666666667,0.6426666666666667
2000-08-22,0.6,0.67,0.6009999999999999,0.6433333333333333
2000-08-23,0.6,0.66,0.6016666666666667,0.6440000000000001
2000-08-24,0.59,0.66,0.6016666666666667,0.6443333333333333
2000-08-25,0.6,0.64,0.6009999999999999,0.6433333333333333
2000-08-26,0.6,0.64,0.6,0.643
2000-08-27,0.6,0.65,0.5996666666666667,0.6433333333333333
2000-08-28,0.59,0.66,0.5990000000000001,0.6436666666666667
2000-08-29,0.6,0.65,0.5986666666666666,0.6436666666666667
2000-08-30,0.6,0.65,0.5986666666666667,0.6436666666666666
2000-08-31,0.6,0.63,0.599,0.6433333333333333
2000-09-01,0.61,0.64,0.5996666666666667,0.6436666666666667
2000-09-02,0.59,0.66,0.5996666666666667,0.6446666666666666
2000-09-03,0.59,0.64,0.5996666666666667,0.6449999999999999
2000-09-04,0.6,0.63,0.6,0.6443333333333334
2000-09-05,0.6,0.65,0.6,0.6443333333333334
2000-09-06,0.62,0.64,0.6009999999999999,0.6443333333333334
2000-09-07,0.61,0.64,0.6020000000000001,0.6443333333333334
2000-09-08,0.6,0.65,0.602,0.645
2000-09-09,0.6,0.64,0.6023333333333334,0.6456666666666667
2000-09-10,0.6,0.64,0.6016666666666666,0.6460000000000001
2000-09-11,0.61,0.63,0.6016666666666667,0.6456666666666667
2000-09-12,0.6,0.66,0.6016666666666666,0.6463333333333333
2000-09-13,0.6,0.64,0.602,0.6463333333333333
2000-09-14,0.62,0.63,0.6033333333333333,0.6456666666666667
2000-09-15,0.63,0.65,0.605,0.6463333333333333
2000-09-16,0.59,0.65,0.6043333333333333,0.6466666666666667
2000-09-17,0.59,0.65,0.6033333333333334,0.6473333333333333
2000-09-18,0.6,0.63,0.6023333333333333,0.6463333333333333
2000-09-19,0.61,0.64,0.6016666666666667,0.6460000000000001
2000-09-20,0.62,0.66,0.6023333333333333,0.646
2000-09-21,0.61,0.65,0.6026666666666666,0.6453333333333333
2000-09-22,0.6,0.64,0.6026666666666666,0.6446666666666666
2000-09-23,0.6,0.64,0.603,0.644
2000-09-24,0.62,0.64,0.6036666666666667,0.644
2000-09-25,0.6,0.64,0.6036666666666667,0.644
2000-09-26,0.59,0.65,0.6033333333333333,0.644
2000-09-27,0.59,0.65,0.6033333333333333,0.6436666666666666
2000-09-28,0.58,0.64,0.6026666666666666,0.6433333333333333
2000-09-29,0.6,0.65,0.6026666666666666,0.6433333333333333
2000-09-30,0.62,0.63,0.6033333333333334,0.6433333333333333
2000-10-01,0.6,0.65,0.603,0.6436666666666667
2000-10-02,0.62,0.66,0.6039999999999999,0.6436666666666667
2000-10-03,0.59,0.63,0.6039999999999999,0.6433333333333333
2000-10-04,0.58,0.65,0.6033333333333334,0.644
2000-10-05,0.59,0.68,0.603,0.645
2000-10-06,0.6,0.63,0.6023333333333334,0.6446666666666666
2000-10-07,0.59,0.64,0.6016666666666666,0.6446666666666666
2000-10-08,0.59,0.67,0.6013333333333333,0.6453333333333333
2000-10-09,0.61,0.66,0.6016666666666666,0.646
2000-10-10,0.62,0.67,0.6023333333333334,0.647
2000-10-11,0.6,0.65,0.602,0.6476666666666666
2000-10-12,0.59,0.63,0.6016666666666667,0.6466666666666667
2000-10-13,0.61,0.63,0.602,0.6463333333333333
2000-10-14,0.6,0.63,0.6013333333333334,0.6463333333333333
2000-10-15,0.59,0.65,0.6,0.6463333333333333
2000-10-16,0.6,0.64,0.6003333333333333,0.646
2000-10-17,0.6,0.64,0.6006666666666667,0.6456666666666667
2000-10-18,0.6,0.64,0.6006666666666667,0.646
2000-10-19,0.6,0.66,0.6003333333333333,0.6466666666666667
2000-10-20,0.6,0.66,0.5996666666666667,0.6466666666666667
2000-10-21,0.6,0.64,0.5993333333333334,0.6463333333333333
2000-10-22,0.61,0.63,0.5996666666666666,0.646
2000-10-23,0.62,0.63,0.6003333333333333,0.6456666666666666
2000-10-24,0.62,0.66,0.6003333333333334,0.6463333333333333
2000-10-25,0.61,0.67,0.6006666666666667,0.6473333333333334
2000-10-26,0.57,0.63,0.6,0.6466666666666666
2000-10-27,0.59,0.64,0.6,0.6463333333333333
2000-10-28,0.58,0.64,0.6,0.6463333333333333
2000-10-29,0.61,0.64,0.6003333333333333,0.6460000000000001
2000-10-30,0.61,0.66,0.6,0.647
2000-10-31,0.6,0.64,0.6,0.6466666666666667
2000-11-01,0.62,0.65,0.6,0.6463333333333333
2000-11-02,0.61,0.66,0.6006666666666667,0.6473333333333334
2000-11-03,0.6,0.67,0.6013333333333333,0.6479999999999999
2000-11-04,0.59,0.66,0.6013333333333333,0.6473333333333333
2000-11-05,0.6,0.66,0.6013333333333333,0.6483333333333333
2000-11-06,0.61,0.67,0.602,0.6493333333333333
2000-11-07,0.61,0.66,0.6026666666666667,0.6490000000000001
2000-11-08,0.6,0.68,0.6023333333333334,0.6496666666666667
2000-11-09,0.61,0.64,0.602,0.6486666666666667
2000-11-10,0.63,0.66,0.603,0.6490000000000001
2000-11-11,0.62,0.66,0.6039999999999999,0.65
2000-11-12,0.61,0.62,0.6039999999999999,0.6496666666666667
2000-11-13,0.6,0.66,0.6039999999999999,0.6506666666666666
2000-11-14,0.6,0.64,0.6043333333333333,0.6503333333333333
2000-11-15,0.59,0.65,0.604,0.6506666666666667
2000-11-16,0.61,0.63,0.6043333333333333,0.6503333333333334
2000-11-17,0.61,0.64,0.6046666666666667,0.6503333333333334
2000-11-18,0.62,0.65,0.6053333333333334,0.65
2000-11-19,0.62,0.65,0.6059999999999999,0.6496666666666667
2000-11-20,0.6,0.65,0.606,0.65
2000-11-21,0.58,0.65,0.6050000000000001,0.6506666666666666
2000-11-22,0.62,0.64,0.605,0.651
2000-11-23,0.63,0.64,0.6053333333333334,0.6503333333333334
2000-11-24,0.61,0.66,0.6053333333333334,0.65
2000-11-25,0.59,0.62,0.606,0.6496666666666667
2000-11-26,0.57,0.62,0.6053333333333334,0.6490000000000001
2000-11-27,0.6,0.64,0.606,0.6489999999999999
2000-11-28,0.6,0.65,0.6056666666666667,0.6493333333333333
2000-11-29,0.6,0.65,0.6053333333333332,0.6489999999999999
2000-11-30,0.61,0.65,0.6056666666666667,0.6493333333333333
2000-12-01,0.6,0.65,0.605,0.6493333333333333
2000-12-02,0.59,0.63,0.6043333333333333,0.6483333333333333
2000-12-03,0.63,0.64,0.6053333333333332,0.6473333333333334
2000-12-04,0.63,0.66,0.6066666666666667,0.6473333333333334
2000-12-05,0.6,0.66,0.6066666666666667,0.6473333333333334
2000-12-06,0.58,0.64,0.6056666666666667,0.6463333333333333
2000-12-07,0.6,0.63,0.6053333333333332,0.6453333333333333
2000-12-08,0.58,0.65,0.6046666666666667,0.6443333333333334
2000-12-09,0.6,0.66,0.6043333333333333,0.645
2000-12-10,0.62,0.66,0.6039999999999999,0.645
2000-12-11,0.62,0.66,0.604,0.645
2000-12-12,0.62,0.65,0.6043333333333333,0.6460000000000001
2000-12-13,0.61,0.66,0.6046666666666667,0.6460000000000001
2000-12-14,0.6,0.66,0.6046666666666666,0.6466666666666667
2001-01-18,0.6,0.65,0.605,0.6466666666666666
2001-01-19,0.59,0.63,0.6043333333333333,0.6466666666666667
2001-01-20,0.59,0.64,0.6036666666666667,0.6466666666666666
2001-01-21,0.6,0.62,0.603,0.6456666666666667
2001-01-22,0.6,0.64,0.6023333333333334,0.6453333333333333
2001-01-23,0.59,0.64,0.602,0.645
2001-01-24,0.58,0.64,0.602,0.6446666666666668
2001-01-25,0.6,0.64,0.6013333333333333,0.6446666666666668
2001-01-26,0.59,0.64,0.5999999999999999,0.6446666666666666
2001-01-27,0.61,0.64,0.6,0.644
2001-01-28,0.6,0.64,0.6003333333333333,0.6446666666666666
2001-01-29,0.59,0.64,0.6009999999999999,0.6453333333333333
2001-01-30,0.58,0.64,0.6003333333333334,0.6453333333333334
2001-01-31,0.61,0.65,0.6006666666666667,0.6453333333333333
2001-02-01,0.61,0.65,0.6010000000000001,0.6453333333333334
2001-02-02,0.59,0.64,0.6003333333333333,0.6449999999999999
2001-02-03,0.58,0.61,0.5996666666666666,0.6436666666666667
2001-02-04,0.58,0.62,0.5993333333333334,0.6433333333333333
2001-02-05,0.59,0.63,0.5980000000000001,0.6430000000000001
2001-02-06,0.6,0.64,0.5969999999999999,0.6423333333333333
2001-02-07,0.6,0.65,0.597,0.642
2001-02-08,0.59,0.66,0.5973333333333333,0.6426666666666667
2001-02-09,0.61,0.65,0.5976666666666667,0.6433333333333333
2001-02-10,0.61,0.62,0.5986666666666666,0.6423333333333333
2001-02-11,0.59,0.63,0.5983333333333333,0.6413333333333333
2001-02-12,0.59,0.64,0.5973333333333334,0.6406666666666666
2001-02-13,0.61,0.63,0.597,0.6396666666666666
2001-02-14,0.61,0.64,0.5966666666666666,0.6393333333333333
2001-02-15,0.6,0.64,0.5963333333333333,0.6386666666666667
2001-02-16,0.6,0.65,0.5963333333333334,0.6383333333333333
2001-02-17,0.58,0.63,0.5956666666666666,0.6376666666666667
2001-02-18,0.57,0.62,0.595,0.6373333333333332
2001-02-19,0.59,0.63,0.595,0.6370000000000001
2001-02-20,0.58,0.63,0.5943333333333333,0.6373333333333334
2001-02-21,0.59,0.62,0.594,0.6366666666666667
2001-02-22,0.61,0.64,0.5946666666666667,0.6366666666666667
2001-02-23,0.59,0.64,0.595,0.6366666666666666
2001-02-24,0.59,0.65,0.5946666666666667,0.6370000000000001
2001-02-25,0.59,0.67,0.5946666666666667,0.638
2001-02-26,0.6,0.66,0.5943333333333333,0.6386666666666667
2001-02-27,0.6,0.65,0.5943333333333333,0.639
2001-02-28,0.6,0.63,0.5946666666666667,0.6386666666666667
2001-03-01,0.6,0.65,0.5953333333333333,0.6389999999999999
2001-03-02,0.59,0.63,0.5946666666666667,0.6383333333333334
2001-03-03,0.58,0.61,0.5936666666666667,0.637
2001-03-04,0.59,0.63,0.5936666666666667,0.6366666666666667
2001-03-05,0.6,0.66,0.5943333333333334,0.6383333333333333
2001-03-06,0.59,0.63,0.5946666666666667,0.6386666666666667
2001-03-07,0.59,0.62,0.5946666666666667,0.6383333333333333
2001-03-08,0.61,0.63,0.5950000000000001,0.638
2001-03-09,0.6,0.65,0.595,0.638
2001-03-10,0.61,0.66,0.5956666666666667,0.638
2001-03-11,0.61,0.64,0.5956666666666667,0.6376666666666667
2001-03-12,0.6,0.64,0.5953333333333333,0.6383333333333333
2001-03-13,0.58,0.61,0.5950000000000001,0.6376666666666667
2001-03-14,0.59,0.65,0.595,0.638
2001-03-15,0.59,0.62,0.5943333333333333,0.6376666666666667
2001-03-16,0.6,0.64,0.594,0.6376666666666667
2001-03-17,0.59,0.66,0.5936666666666668,0.6383333333333333
2001-03-18,0.6,0.64,0.5936666666666667,0.638
2001-03-19,0.61,0.63,0.5946666666666667,0.638
2001-03-20,0.61,0.63,0.596,0.6383333333333334
2001-03-21,0.62,0.65,0.597,0.6389999999999999
2001-03-22,0.61,0.63,0.598,0.639
2001-03-23,0.6,0.63,0.5983333333333333,0.6393333333333333
2001-03-24,0.61,0.62,0.5983333333333333,0.6386666666666667
2001-03-25,0.61,0.62,0.599,0.638
2001-03-26,0.59,0.61,0.599,0.6366666666666666
2001-03-27,0.6,0.62,0.5993333333333334,0.635
2001-03-28,0.59,0.62,0.599,0.6336666666666667
2001-03-29,0.59,0.63,0.5986666666666667,0.6329999999999999
2001-03-30,0.61,0.63,0.599,0.6329999999999999
2001-03-31,0.61,0.63,0.5993333333333333,0.6323333333333334
2001-04-01,0.58,0.63,0.599,0.6323333333333333
2001-04-02,0.59,0.63,0.5993333333333334,0.6329999999999999
2001-04-03,0.59,0.64,0.5993333333333334,0.6333333333333333
2001-04-04,0.58,0.65,0.5986666666666666,0.6330000000000001
2001-04-05,0.58,0.63,0.5983333333333333,0.6330000000000001
2001-04-06,0.6,0.64,0.5986666666666666,0.6336666666666667
2001-04-07,0.61,0.66,0.5986666666666666,0.6346666666666667
2001-04-08,0.6,0.63,0.5986666666666667,0.634
2001-04-09,0.6,0.63,0.5983333333333333,0.6329999999999999
2001-04-10,0.62,0.65,0.5986666666666666,0.6333333333333333
2001-04-11,0.62,0.66,0.5993333333333334,0.6340000000000001
2001-04-12,0.63,0.64,0.6009999999999999,0.6349999999999999
2001-04-13,0.62,0.64,0.602,0.6346666666666666
2001-04-14,0.59,0.63,0.602,0.635
2001-04-15,0.59,0.63,0.6016666666666667,0.6346666666666667
2001-04-16,0.61,0.63,0.6023333333333333,0.6336666666666667
2001-04-17,0.59,0.65,0.602,0.6340000000000001
2001-04-18,0.61,0.65,0.602,0.6346666666666666
2001-04-19,0.6,0.63,0.6016666666666667,0.6346666666666666
2001-04-20,0.61,0.63,0.6013333333333333,0.634
2001-04-21,0.62,0.63,0.6016666666666667,0.634
2001-04-22,0.6,0.64,0.6016666666666667,0.6343333333333334
2001-04-23,0.61,0.64,0.6016666666666667,0.6349999999999999
2001-04-24,0.6,0.63,0.6013333333333333,0.6353333333333334
2001-04-25,0.59,0.65,0.6013333333333333,0.6366666666666667
2001-04-26,0.6,0.64,0.6013333333333333,0.6373333333333334
2001-04-27,0.62,0.62,0.6023333333333334,0.6373333333333334
2001-04-28,0.61,0.62,0.603,0.637
2001-04-29,0.59,0.65,0.6023333333333334,0.6376666666666667
2001-04-30,0.61,0.64,0.6023333333333334,0.638
2001-05-01,0.61,0.62,0.6033333333333333,0.6376666666666666
2001-05-02,0.57,0.64,0.6026666666666666,0.638
2001-05-03,0.6,0.65,0.603,0.6383333333333334
2001-05-04,0.59,0.64,0.6033333333333334,0.6379999999999999
2001-05-05,0.6,0.64,0.6039999999999999,0.6383333333333333
2001-05-06,0.61,0.64,0.6043333333333333,0.6383333333333333
2001-05-07,0.62,0.63,0.6046666666666667,0.6373333333333332
2001-05-08,0.61,0.64,0.605,0.6376666666666666
2001-05-09,0.61,0.63,0.6053333333333332,0.6376666666666667
2001-05-10,0.61,0.64,0.6050000000000001,0.6373333333333332
2001-05-11,0.62,0.66,0.605,0.6373333333333332
2001-05-12,0.6,0.63,0.604,0.6370000000000001
2001-05-13,0.6,0.63,0.6033333333333334,0.6366666666666667
2001-05-14,0.59,0.62,0.6033333333333334,0.6363333333333333
2001-05-15,0.59,0.63,0.6033333333333334,0.6363333333333333
2001-05-16,0.6,0.62,0.603,0.636
2001-05-17,0.6,0.64,0.6033333333333334,0.6356666666666667
2001-05-18,0.6,0.65,0.603,0.6356666666666667
2001-05-19,0.6,0.64,0.603,0.636
2001-05-20,0.59,0.66,0.6023333333333334,0.6370000000000001
2001-05-21,0.6,0.64,0.6016666666666667,0.6373333333333334
2001-05-22,0.6,0.65,0.6016666666666666,0.6376666666666666
2001-05-23,0.61,0.65,0.6016666666666666,0.638
2001-05-24,0.6,0.63,0.6016666666666667,0.638
2001-05-25,0.6,0.65,0.6020000000000001,0.638
2001-05-26,0.58,0.66,0.6013333333333333,0.6386666666666667
2001-05-27,0.6,0.65,0.6006666666666667,0.6396666666666666
2001-05-28,0.59,0.63,0.6,0.6400000000000001
2001-05-29,0.6,0.62,0.6003333333333333,0.6389999999999999
2001-05-30,0.59,0.65,0.5996666666666666,0.6393333333333333
2001-05-31,0.61,0.65,0.5996666666666666,0.6403333333333333
