Date,fdi_inflows_usd,fdi_inflows_usd_MA30
2000-05-14,25053.42,22016.264000000003
2000-05-15,20641.03,22142.57
2000-05-16,22136.75,22207.384666666665
2000-05-17,21962.25,22368.590666666667
2000-05-18,27596.15,22651.947666666663
2000-05-19,23108.97,22598.766
2000-05-20,12663.82,22294.635000000002
2000-05-21,22560.54,22188.272333333334
2000-05-22,20142.45,22261.396666666667
2000-05-23,25751.42,22521.48666666667
2000-05-24,20690.88,22533.120000000003
2000-05-25,13486.47,22238.96066666667
2000-05-26,18522.08,22165.005333333334
2000-05-27,13835.47,21959.758333333335
2000-05-28,13461.54,21797.721333333335
2000-05-29,17923.79,21633.191333333332
2000-05-30,23906.7,21580.841
2000-05-31,19843.3,21588.319333333337
2000-06-01,27247.15,21726.25866666667
2000-06-02,20890.31,21587.488333333335
2000-06-03,16203.7,21388.058000000005
2000-06-04,16652.42,21128.798666666666
2000-06-05,13087.61,20852.08933333333
2000-06-06,20765.67,20990.028666666665
2000-06-07,22884.62,20991.690666666665
2000-06-08,22859.69,20931.030666666666
2000-06-09,17549.86,20550.451333333334
2000-06-10,23183.76,20384.25933333333
2000-06-11,20915.24,20427.469
2000-06-12,18646.72,20139.126
2000-06-13,23333.33,20081.789666666664
2000-06-14,23657.41,20182.33566666667
2000-06-15,21762.82,20169.871333333333
2000-06-16,29690.17,20427.468666666668
2000-06-17,24056.27,20309.47266666667
2000-06-18,21164.53,20244.658000000003
2000-06-19,19120.37,20459.876333333334
2000-06-20,16976.5,20273.741666666665
2000-06-21,16777.07,20161.56233333333
2000-06-22,17998.58,19903.13433333333
2000-06-23,22859.69,19975.428
2000-06-24,26499.29,20409.18866666667
2000-06-25,24031.34,20592.83066666667
2000-06-26,25776.35,20990.86
2000-06-27,24455.13,21357.313000000002
2000-06-28,19020.66,21393.875333333333
2000-06-29,23358.26,21375.594
2000-06-30,21214.39,21421.297
2000-07-01,20142.45,21184.473666666665
2000-07-02,17026.35,21055.675
2000-07-03,17849.0,21110.51833333333
2000-07-04,20366.81,21234.331333333335
2000-07-05,18970.8,21430.43766666667
2000-07-06,20815.53,21432.099666666665
2000-07-07,20566.24,21354.820333333333
2000-07-08,20017.81,21260.091000000004
2000-07-09,23208.69,21448.718666666664
2000-07-10,20765.67,21368.11566666667
2000-07-11,19394.59,21317.427333333333
2000-07-12,17649.57,21284.189
2000-07-13,13237.18,20947.65066666667
2000-07-14,15331.2,20670.11033333333
2000-07-15,22635.33,20699.194000000003
2000-07-16,24305.56,20519.707
2000-07-17,21289.17,20427.470333333335
2000-07-18,25128.21,20559.592999999997
2000-07-19,22984.33,20688.391666666666
2000-07-20,19693.73,20778.966
2000-07-21,18945.87,20851.259333333335
2000-07-22,23607.55,21038.225
2000-07-23,18671.65,20898.623666666666
2000-07-24,24205.84,20822.17533333333
2000-07-25,21663.11,20743.234333333334
2000-07-26,22286.32,20626.9
2000-07-27,19344.73,20456.553333333333
2000-07-28,18995.73,20455.72233333333
2000-07-29,21488.6,20393.400333333335
2000-07-30,23931.62,20483.97466666667
2000-07-31,30438.03,20827.160666666667
2000-08-01,20042.74,20927.707
2000-08-02,19569.09,20985.043333333335
2000-08-03,27471.51,21221.866666666665
2000-08-04,26873.22,21485.28066666667
2000-08-05,16677.35,21347.341333333334
2000-08-06,19494.3,21311.61
2000-08-07,21463.68,21359.805666666663
2000-08-08,19967.95,21251.781000000003
2000-08-09,15206.55,21066.477
2000-08-10,19469.37,21068.969666666664
2000-08-11,21862.54,21209.402000000002
2000-08-12,19544.16,21419.63466666667
2000-08-13,25003.56,21742.04666666667
2000-08-14,16876.78,21550.094999999998
2000-08-15,16727.21,21297.483333333334
2000-08-16,21812.68,21314.933666666668
2000-08-17,21538.46,21195.275333333335
2000-08-18,17774.22,21021.604999999996
2000-08-19,20366.81,21044.041
2000-08-20,19743.59,21070.631666666664
2000-08-21,21438.75,20998.338333333333
2000-08-22,18896.01,21005.817
2000-08-23,22261.4,20941.002333333334
2000-08-24,13486.47,20668.447666666663
2000-08-25,16128.92,20463.201
2000-08-26,10345.44,20163.224666666665
2000-08-27,26648.86,20418.329
2000-08-28,18696.58,20325.261666666665
2000-08-29,23084.05,20297.00933333333
2000-08-30,17998.58,19882.361
2000-08-31,21014.96,19914.768333333333
2000-09-01,21638.18,19983.738
2000-09-02,17724.36,19658.833
2000-09-03,18621.79,19383.78533333333
2000-09-04,29864.67,19823.362666666668
2000-09-05,24255.7,19982.075999999997
2000-09-06,21014.96,19967.11866666667
2000-09-07,18547.01,19919.754
2000-09-08,25726.5,20270.419
2000-09-09,27995.01,20554.607000000004
2000-09-10,25502.14,20675.927
2000-09-11,22710.11,20781.458666666666
2000-09-12,20292.02,20624.407333333333
2000-09-13,18796.3,20688.391333333333
2000-09-14,25851.14,20992.522333333334
2000-09-15,22386.04,21011.634333333335
2000-09-16,25427.35,21141.264000000003
2000-09-17,21139.6,21253.443333333336
2000-09-18,17574.79,21160.376
2000-09-19,22460.83,21250.950666666668
2000-09-20,26698.72,21426.283
2000-09-21,17948.72,21394.706666666665
2000-09-22,18596.87,21272.555666666667
2000-09-23,16727.21,21380.580333333335
2000-09-24,14184.47,21315.765333333333
2000-09-25,20067.66,21639.839333333333
2000-09-26,21463.68,21467.0
2000-09-27,17749.29,21435.423666666666
2000-09-28,18871.08,21294.99133333333
2000-09-29,21513.53,21412.156333333332
2000-09-30,17898.86,21308.286333333333
2000-10-01,18871.08,21216.049666666666
2000-10-02,20690.88,21314.933666666668
2000-10-03,22759.97,21452.873000000003
2000-10-04,22560.54,21209.402000000002
2000-10-05,22111.82,21137.939333333336
2000-10-06,22435.9,21185.304
2000-10-07,21164.53,21272.554666666667
2000-10-08,20765.67,21107.193666666666
2000-10-09,16004.27,20707.50233333333
2000-10-10,21712.96,20581.196333333333
2000-10-11,20067.66,20493.114666666665
2000-10-12,20690.88,20506.41
2000-10-13,18222.93,20487.29766666667
2000-10-14,24804.13,20452.397333333334
2000-10-15,21314.1,20416.666
2000-10-16,17076.21,20138.294666666665
2000-10-17,22485.75,20183.166333333334
2000-10-18,25327.64,20441.594666666664
2000-10-19,18098.29,20296.17666666667
2000-10-20,22809.83,20166.547000000002
2000-10-21,22710.11,20325.26
2000-10-22,19768.52,20364.315
2000-10-23,16901.71,20370.131666666664
2000-10-24,18322.65,20508.071
2000-10-25,22859.69,20601.13866666667
2000-10-26,26574.07,20771.485
2000-10-27,22485.75,20929.367000000002
2000-10-28,20965.1,20999.167666666668
2000-10-29,18671.65,20904.438333333335
2000-10-30,17923.79,20905.269333333337
2000-10-31,20765.67,20968.422333333332
2000-11-01,26150.28,21150.40233333333
2000-11-02,25277.78,21234.329333333335
2000-11-03,22361.11,21227.681666666664
2000-11-04,24878.92,21319.918333333335
2000-11-05,24604.7,21392.211666666666
2000-11-06,22759.97,21445.392999999996
2000-11-07,22784.9,21512.700666666668
2000-11-08,16303.42,21522.672333333336
2000-11-09,6780.63,21024.928000000004
2000-11-10,21139.6,21060.659333333333
2000-11-11,22560.54,21122.981333333337
2000-11-12,20466.52,21197.767666666663
2000-11-13,26349.72,21249.287333333334
2000-11-14,18871.08,21167.853333333333
2000-11-15,9946.58,20930.199
2000-11-16,13935.19,20645.180333333334
2000-11-17,16178.77,20340.218
2000-11-18,24480.06,20552.943666666666
2000-11-19,24106.13,20596.153666666665
2000-11-20,20591.17,20525.522333333334
2000-11-21,23283.48,20642.68766666667
2000-11-22,25078.35,20915.242333333335
2000-11-23,23358.26,21083.096
2000-11-24,29017.09,21288.342666666664
2000-11-25,24529.91,21220.204
2000-11-26,18771.37,21096.391333333333
2000-11-27,19195.16,21037.393333333333
2000-11-28,12962.96,20847.103666666666
2000-11-29,17824.07,20843.779666666665
2000-11-30,21812.68,20878.68
2000-12-01,20890.31,20703.34766666667
2000-12-02,23059.12,20629.392333333333
2000-12-03,21912.39,20614.435
2000-12-04,25776.35,20644.34933333333
2000-12-05,21887.46,20553.774666666668
2000-12-06,18771.37,20420.821333333333
2000-12-07,20665.95,20350.189666666665
2000-12-08,21314.1,20517.212333333333
2000-12-09,13660.97,20746.556999999997
2000-12-10,12339.74,20453.228333333333
2000-12-11,15081.91,20203.940666666665
2000-12-12,12314.81,19932.217
2000-12-13,15730.06,19578.228333333333
2000-12-14,31136.04,19987.06033333333
2001-01-18,17973.65,20254.629333333334
2001-01-19,16278.49,20332.73933333333
2001-01-20,16153.85,20331.908666666666
2001-01-21,17774.22,20108.380666666668
2001-01-22,16577.64,19857.431
2001-01-23,18347.58,19782.644666666667
2001-01-24,18198.01,19613.129
2001-01-25,14857.55,19272.435666666668
2001-01-26,14658.12,18982.431
2001-01-27,15131.77,18519.587
2001-01-28,16876.78,18264.482666666667
2001-01-29,26873.22,18534.54433333333
2001-01-30,17699.43,18484.686666666665
2001-01-31,20665.95,18741.452999999998
2001-02-01,19793.45,18807.099
2001-02-02,17001.42,18646.723666666665
2001-02-03,14707.98,18440.646
2001-02-04,19893.16,18335.113999999998
2001-02-05,14109.69,18075.023999999998
2001-02-06,16702.28,17772.555
2001-02-07,24380.34,17855.651
2001-02-08,20915.24,17927.113333333335
2001-02-09,17001.42,17804.962333333333
2001-02-10,18522.08,17711.895
2001-02-11,19718.66,17913.818000000003
2001-02-12,22261.4,18244.539999999997
2001-02-13,24829.06,18569.445
2001-02-14,19344.73,18803.77566666667
2001-02-15,20815.53,18973.291333333334
2001-02-16,21114.67,18639.24566666667
2001-02-17,12688.75,18463.082333333336
2001-02-18,18696.58,18543.685333333335
2001-02-19,22435.9,18753.087
2001-02-20,10096.15,18497.151333333335
2001-02-21,18048.43,18546.177666666666
2001-02-22,25053.42,18769.70566666667
2001-02-23,23682.34,18952.516666666666
2001-02-24,19519.23,19107.906
2001-02-25,18447.29,19234.211666666666
2001-02-26,22261.4,19471.866
2001-02-27,25078.35,19745.251666666667
2001-02-28,25327.64,19693.732333333337
2001-03-01,20117.52,19774.335333333336
2001-03-02,18970.8,19717.830333333335
2001-03-03,20341.88,19736.11133333333
2001-03-04,21613.25,19889.839
2001-03-05,21987.18,20132.479
2001-03-06,21937.32,20200.61766666667
2001-03-07,20715.81,20420.821666666667
2001-03-08,25776.35,20723.290666666664
2001-03-09,21089.74,20613.604
2001-03-10,20491.45,20599.477666666666
2001-03-11,21339.03,20744.064666666665
2001-03-12,19045.58,20761.514666666666
2001-03-13,20466.52,20786.443333333333
2001-03-14,21762.82,20769.824000000004
2001-03-15,22759.97,20700.854333333333
2001-03-16,24081.2,20858.736666666668
2001-03-17,18522.08,20782.288333333334
2001-03-18,14857.55,20573.717666666664
2001-03-19,12339.74,20562.083999999995
2001-03-20,20466.52,20621.082
2001-03-21,14309.12,20350.189333333332
2001-03-22,13137.46,20451.566333333332
2001-03-23,19544.16,20501.424
2001-03-24,22909.54,20429.961333333333
2001-03-25,14034.9,20108.38
2001-03-26,10370.37,19803.418
2001-03-27,13361.82,19633.90233333333
2001-03-28,9448.01,19206.78933333333
2001-03-29,15929.49,18901.82733333333
2001-03-30,22061.97,18792.971666666668
2001-03-31,21314.1,18832.857666666667
2001-04-01,22984.33,18966.642
2001-04-02,18970.8,18920.939333333336
2001-04-03,20491.45,18883.546
2001-04-04,16303.42,18694.087333333333
2001-04-05,19668.8,18618.469999999998
2001-04-06,22984.33,18694.087333333333
2001-04-07,22311.25,18578.584
2001-04-08,21239.32,18583.57
2001-04-09,27346.87,18812.084
2001-04-10,25227.92,18941.713666666667
2001-04-11,21114.67,19010.683333333334
2001-04-12,21638.18,19049.738666666668
2001-04-13,19818.38,18984.924
2001-04-14,21214.39,18933.404666666665
2001-04-15,13511.4,18581.078
2001-04-16,15904.56,18493.82733333333
2001-04-17,19693.73,18655.033333333333
2001-04-18,24729.34,19068.020000000004
2001-04-19,17524.93,18969.967
2001-04-20,20990.03,19192.664
2001-04-21,21762.82,19480.175999999996
2001-04-22,21114.67,19532.526333333335
2001-04-23,17824.07,19363.010666666665
2001-04-24,19444.44,19543.328666666665
2001-04-25,27122.51,20101.733333333334
2001-04-26,21463.68,20371.79533333333
2001-04-27,17325.5,20634.378333333334
2001-04-28,17325.5,20680.912
2001-04-29,16029.2,20479.819666666666
2001-04-30,20915.24,20466.52433333333
2001-05-01,15231.48,20208.096
2001-05-02,14159.54,20047.720666666668
2001-05-03,17325.5,19942.189000000002
2001-05-04,21613.25,20119.183333333334
2001-05-05,20242.17,20138.295666666665
2001-05-06,26374.64,20251.305999999997
2001-05-07,19918.09,20171.533999999996
2001-05-08,16627.49,20017.806333333334
2001-05-09,23507.83,19889.838333333333
2001-05-10,22211.54,19789.292333333335
2001-05-11,16403.13,19632.241
2001-05-12,18896.01,19540.835333333333
2001-05-13,19768.52,19539.173333333332
2001-05-14,20167.38,19504.272999999997
2001-05-15,21363.96,19766.025
2001-05-16,24355.41,20047.719999999998
2001-05-17,18970.8,20023.622333333336
2001-05-18,20616.1,19886.514333333333
2001-05-19,18372.51,19914.767
2001-05-20,20815.53,19908.950333333334
2001-05-21,17175.93,19756.054
2001-05-22,13087.61,19488.48533333333
2001-05-23,12863.25,19323.124666666667
2001-05-24,20815.53,19368.827666666664
2001-05-25,21014.96,19165.24266666667
2001-05-26,9971.51,18782.17033333333
2001-05-27,14558.4,18689.933666666668
2001-05-28,15181.62,18618.471
2001-05-29,18646.72,18705.721666666665
2001-05-30,19294.87,18651.709333333336
2001-05-31,18621.79,18764.719666666664
2001-06-01,15505.7,18809.591666666667
2001-06-02,20142.45,18903.489999999998
2001-06-03,20541.31,18867.75866666667
2001-06-04,16677.35,18748.931333333334
2001-06-05,12838.32,18297.720666666668
2001-06-06,18123.22,18237.891666666666
2001-06-07,22635.33,18438.153
2001-06-08,18771.37,18280.271
2001-06-09,26723.65,18430.674666666666
2001-06-10,16901.71,18447.293999999998
2001-06-11,18497.15,18433.99866666667
2001-06-12,20865.38,18470.560666666668
2001-06-13,24804.13,18625.119000000002
2001-06-14,23632.48,18700.73633333333
2001-06-15,16278.49,18431.505666666668
2001-06-16,18746.44,18424.027
2001-06-17,23582.62,18522.911
2001-06-18,21563.39,18629.273666666664
2001-06-19,16801.99,18495.488999999998
2001-06-20,17375.36,18502.13666666667
2001-06-21,14284.19,18542.022666666668
2001-06-22,16801.99,18673.314000000002
2001-06-23,27321.94,18890.194333333337
2001-06-24,22086.89,18925.925333333333
2001-06-25,17824.07,19187.677333333337
2001-06-26,19668.8,19358.023999999998
2001-06-27,21339.03,19563.271
2001-06-28,15779.91,19467.710666666666
2001-06-29,13536.32,19275.759
2001-06-30,20217.24,19328.940666666665
2001-07-01,18447.29,19426.993666666665
2001-07-02,20815.53,19449.429666666667
2001-07-03,17101.14,19334.75733333333
2001-07-04,18746.44,19403.727
2001-07-05,20292.02,19652.183666666668
2001-07-06,18646.72,19669.63366666667
2001-07-07,17500.0,19498.456
2001-07-08,22386.04,19618.945
2001-07-09,19793.45,19387.93833333333
2001-07-10,18621.79,19445.27433333333
2001-07-11,26150.28,19700.378666666667
2001-07-12,25452.28,19853.275333333335
2001-07-13,23956.55,19825.022666666664
2001-07-14,18098.29,19640.549666666666
2001-07-15,14608.26,19584.875333333333
2001-07-16,16652.42,19515.074666666667
2001-07-17,21887.46,19458.569333333337
2001-07-18,19220.09,19380.459333333336
2001-07-19,19918.09,19484.329333333335
2001-07-20,18646.72,19526.708
2001-07-21,13735.75,19508.42666666667
2001-07-22,14334.05,19426.162
2001-07-23,17824.07,19109.566333333332
2001-07-24,21039.89,19074.666333333338
2001-07-25,22909.54,19244.181999999997
2001-07-26,19419.52,19235.872666666666
2001-07-27,24131.05,19328.940000000002
2001-07-28,17101.14,19372.981000000003
2001-07-29,17275.64,19497.625
2001-07-30,20566.24,19509.258333333335
2001-07-31,17076.21,19463.555666666667
2001-08-01,26150.28,19641.380666666668
2001-08-02,22012.11,19805.07966666667
2001-08-03,23682.34,19969.609666666667
2001-08-04,25302.71,20136.632666666665
2001-08-05,25477.21,20364.31566666667
2001-08-06,17973.65,20380.104
2001-08-07,18272.79,20242.995666666666
2001-08-08,16926.64,20147.435333333335
2001-08-09,17400.28,20106.718333333334
2001-08-10,14034.9,19702.872333333336
2001-08-11,24230.77,19662.155333333332
2001-08-12,15306.27,19373.81266666667
2001-08-13,15605.41,19290.716666666667
2001-08-14,26623.93,19691.238999999998
2001-08-15,21413.82,19849.952333333335
2001-08-16,13835.47,19581.552666666666
2001-08-17,12613.96,19361.34833333333
2001-08-18,13660.97,19152.77766666667
2001-08-19,18247.86,19139.482333333333
2001-08-20,18621.79,19302.350333333332
2001-08-21,22685.19,19580.721666666668
2001-08-22,13062.68,19422.00866666667
2001-08-23,18995.73,19353.87
2001-08-24,22934.47,19354.701
2001-08-25,22286.32,19450.261
2001-08-26,18447.29,19260.802333333333
2001-08-27,16677.35,19246.675999999996
2001-08-28,14533.48,19155.270666666667
2001-08-29,21064.81,19171.889666666666
2001-08-30,23258.55,19377.967666666667
2001-08-31,27172.36,19412.037
2001-09-01,23906.7,19475.19
2001-09-02,18746.44,19310.66
2001-09-03,23333.33,19245.014000000003
2001-09-04,21588.32,19115.38433333333
2001-09-05,16951.57,19081.315000000002
2001-09-06,19743.59,19130.341666666667
2001-09-07,21663.11,19288.224
2001-09-08,21563.39,19426.994333333332
2001-09-09,27646.01,19880.697999999997
2001-09-10,13461.54,19521.72366666667
2001-09-11,14832.62,19505.935333333335
2001-09-12,12788.46,19412.037
2001-09-13,11442.31,18905.983
2001-09-14,15430.91,18706.552666666666
2001-09-15,15331.2,18756.410333333337
2001-09-16,12264.96,18744.777000000002
2001-09-17,19918.09,18953.347666666665
2001-09-18,23906.7,19141.97566666667
2001-09-19,15356.13,19033.120333333332
2001-09-20,13960.11,18742.284333333333
2001-09-21,14757.83,18798.78933333333
2001-09-22,13835.47,18626.780666666666
2001-09-23,15032.05,18363.366666666665
2001-09-24,20366.81,18299.382999999998
2001-09-25,19668.8,18340.1
2001-09-26,18771.37,18409.90066666667
2001-09-27,18497.15,18542.023
2001-09-28,19967.95,18505.461
2001-09-29,16627.49,18284.425666666662
2001-09-30,15705.13,17902.184666666668
2001-10-01,17774.22,17697.768666666667
2001-10-02,17225.78,17647.08
2001-10-03,20616.1,17556.505666666668
2001-10-04,15356.13,17348.766
2001-10-05,11716.52,17174.264333333333
2001-10-06,17375.36,17095.323333333334
2001-10-07,20466.52,17055.437
2001-10-08,15854.7,16865.147333333334
2001-10-09,11143.16,16315.052333333333
2001-10-10,9896.72,16196.225
2001-10-11,14184.47,16174.62
2001-10-12,15206.55,16255.223
2001-10-13,14309.12,16350.783333333333
2001-10-14,21837.61,16564.34
2001-10-15,17649.57,16641.619
2001-10-16,16951.57,16797.839333333333
2001-10-17,15754.99,16659.069333333333
2001-10-18,20391.74,16541.904
2001-10-19,16876.78,16592.592333333334
2001-10-20,14982.19,16626.661666666667
2001-10-21,25427.35,16982.31233333333
2001-10-22,23782.05,17313.865
2001-10-23,19319.8,17456.79
2001-10-24,9472.93,17093.660666666667
2001-10-25,7827.64,16698.955333333335
2001-10-26,17624.64,16660.731
2001-10-27,23358.26,16822.768
2001-10-28,24480.06,16973.171666666665
2001-10-29,19469.37,17067.900999999998
2001-10-30,13910.26,17008.072
2001-10-31,17250.71,16990.621666666666
2001-11-01,18871.08,17045.465
2001-11-02,15979.34,16890.906333333332
2001-11-03,8176.64,16651.59
2001-11-04,12613.96,16681.504666666664
2001-11-05,18920.94,16733.023999999998
2001-11-06,20067.66,16719.728666666666
2001-11-07,17774.22,16783.712666666666
2001-11-08,18123.22,17016.381333333335
2001-11-09,21289.17,17396.129666666668
2001-11-10,12913.11,17353.751
2001-11-11,14633.19,17334.639
2001-11-12,24554.84,17676.163
2001-11-13,16752.14,17506.647333333334
2001-11-14,17898.86,17514.957
2001-11-15,20117.52,17620.488666666668
2001-11-16,15455.84,17610.517
2001-11-17,22061.97,17666.191333333332
2001-11-18,16577.64,17656.219999999998
2001-11-19,14957.26,17655.389000000003
2001-11-20,14807.69,17301.400333333335
2001-11-21,22535.61,17259.852333333332
2001-11-22,18023.5,17216.642333333333
2001-11-23,14284.19,17377.017666666667
2001-11-24,12414.53,17529.913999999997
2001-11-25,12464.39,17357.90566666667
2001-11-26,21314.1,17289.767
2001-11-27,17873.93,17069.56266666667
2001-11-28,17001.42,16987.297666666665
2001-11-29,14782.76,17016.381
2001-11-30,18422.36,17055.435999999998
2001-12-01,21737.89,17150.996333333333
2001-12-02,22435.9,17366.215
2001-12-03,15605.41,17613.840666666667
2001-12-04,8899.57,17490.02766666667
2001-12-05,10594.73,17212.487333333334
2001-12-06,15605.41,17063.745666666666
2001-12-07,15480.77,16987.297333333336
2001-12-08,16153.85,16921.651666666665
2001-12-09,13835.47,16673.195
2001-12-10,18347.58,16854.344
2001-12-11,20541.31,17051.281333333332
2001-12-12,17624.64,16820.274666666668
2001-12-13,18247.86,16870.131999999998
2001-12-14,15754.99,16798.669666666665
2001-12-15,10769.23,16487.06
2002-01-18,19843.3,16633.308666666668
2002-01-19,14508.55,16381.527999999998
2002-01-20,19544.16,16480.412
2002-01-21,11691.6,16371.556666666667
2002-01-22,11616.81,16265.194
2002-01-23,18522.08,16131.409666666668
2002-01-24,19269.94,16172.957666666667
2002-01-25,15356.13,16208.689000000002
2002-01-26,17325.5,16372.388
2002-01-27,17250.71,16531.931999999997
2002-01-28,12738.6,16246.082
2002-01-29,14832.62,16144.705
2002-01-30,17076.21,16147.198
2002-01-31,16428.06,16202.041333333333
2002-02-01,14633.19,16075.735666666667
2002-02-02,14109.69,15821.462333333333
2002-02-03,17151.0,15645.298999999999
2002-02-04,18995.73,15758.309666666668
2002-02-05,19020.66,16095.679333333333
2002-02-06,18322.65,16353.276666666668
2002-02-07,16577.64,16385.684333333335
2002-02-08,16353.28,16414.768
2002-02-09,23009.26,16643.281666666666
2002-02-10,20665.95,16870.964333333333
2002-02-11,15879.63,16788.699333333334
2002-02-12,13935.19,16568.495333333336
2002-02-13,18148.15,16585.945666666667
2002-02-14,20017.81,16644.944
2002-02-15,24355.41,16931.624666666667
2002-02-16,18596.87,17192.546
2002-02-17,13785.61,16990.623
2002-02-18,23532.76,17291.43
2002-02-19,23707.26,17430.2
2002-02-20,16976.5,17606.363333333335
2002-02-21,16328.35,17763.414666666667
2002-02-22,16826.92,17706.909333333333
2002-02-23,16378.21,17610.51833333333
2002-02-24,21114.67,17802.469666666664
2002-02-25,21339.03,17936.254
2002-02-26,13685.9,17817.427000000003
2002-02-27,16777.07,17952.042666666668
2002-02-28,15231.48,17965.338
2002-03-01,15405.98,17909.663666666667
2002-03-02,14683.05,17851.496666666666
2002-03-03,16203.7,17903.847
2002-03-04,18148.15,18038.462333333333
2002-03-05,18671.65,18089.15066666667
2002-03-06,20142.45,18127.374666666667
2002-03-07,22037.04,18227.920666666665
2002-03-08,20491.45,18300.214
2002-03-09,21688.03,18470.560333333335
2002-03-10,24230.77,18733.143333333333
2002-03-11,25153.13,18804.605666666666
2002-03-12,18048.43,18717.355
2002-03-13,12414.53,18601.85166666667
2002-03-14,20765.67,18829.534333333333
2002-03-15,20641.03,18912.63033333333
2002-03-16,17923.79,18842.82966666667
2002-03-17,20391.74,18710.707333333332
2002-03-18,17225.78,18665.004333333334
2002-03-19,19170.23,18844.491666666665
2002-03-20,19544.16,18711.538333333334
2002-03-21,19195.16,18561.135
2002-03-22,18123.22,18599.359
2002-03-23,20192.31,18728.157666666666
2002-03-24,17774.22,18759.73433333333
2002-03-25,16477.92,18763.058
2002-03-26,23034.19,18827.042
2002-03-27,16777.07,18674.97666666667
2002-03-28,13710.83,18675.807666666668
