Date,renewable_energy_pct,income_inequality_gini,renewable_energy_pct_MA30,income_inequality_gini_MA30
2000-03-12,8.3,33.3,13.001666666666665,39.006
2000-03-13,13.01,38.7,12.918333333333333,39.00466666666667
2000-03-14,14.02,39.96,12.735333333333333,38.94733333333333
2000-03-15,13.99,38.98,12.672666666666666,38.971000000000004
2000-03-16,13.08,35.33,12.877666666666666,38.73966666666667
2000-03-17,17.08,37.29,13.100999999999999,38.67166666666667
2000-03-18,13.67,36.82,13.061666666666667,38.654666666666664
2000-03-19,12.61,32.95,13.004,38.431666666666665
2000-03-20,8.85,34.43,12.882333333333332,38.410666666666664
2000-03-21,9.79,41.09,13.020666666666667,38.67833333333333
2000-03-22,9.52,38.59,13.083333333333334,38.585666666666675
2000-03-23,14.1,35.06,13.037666666666667,38.68766666666667
2000-03-24,15.04,36.08,13.165666666666665,38.57933333333333
2000-03-25,13.63,36.75,13.100333333333333,38.45399999999999
2000-03-26,13.4,35.26,13.070333333333334,38.351
2000-03-27,9.56,34.86,12.991999999999999,38.234666666666676
2000-03-28,14.1,37.88,12.959333333333335,38.142
2000-03-29,14.73,46.81,13.219333333333333,38.42666666666666
2000-03-30,12.1,42.93,13.184,38.655
2000-03-31,10.42,38.98,13.074333333333334,38.557
2000-04-01,9.4,40.74,12.973666666666666,38.48133333333333
2000-04-02,11.99,41.99,12.977666666666666,38.46666666666667
2000-04-03,14.69,43.8,13.078333333333335,38.49166666666667
2000-04-04,8.66,34.24,12.932333333333332,38.272333333333336
2000-04-05,13.63,34.43,12.972666666666665,38.043666666666674
2000-04-06,10.85,37.92,12.692,38.15333333333333
2000-04-07,16.84,36.9,12.586666666666668,38.21333333333334
2000-04-08,14.89,36.86,12.639000000000001,38.007
2000-04-09,7.87,38.31,12.481,37.94833333333334
2000-04-10,19.82,32.0,12.654666666666666,37.641333333333336
2000-04-11,15.4,37.84,12.891333333333334,37.79266666666667
2000-04-12,11.24,41.84,12.832333333333333,37.897333333333336
2000-04-13,7.56,36.39,12.616999999999999,37.77833333333333
2000-04-14,15.12,36.24,12.654666666666666,37.687
2000-04-15,17.86,41.37,12.814,37.888333333333335
2000-04-16,12.26,36.94,12.653333333333334,37.876666666666665
2000-04-17,14.42,37.1,12.678333333333335,37.886
2000-04-18,17.98,37.53,12.857333333333333,38.03866666666667
2000-04-19,10.85,42.03,12.924000000000001,38.292
2000-04-20,4.86,35.22,12.759666666666668,38.096333333333334
2000-04-21,9.44,32.71,12.757000000000001,37.900333333333336
2000-04-22,14.96,32.0,12.785666666666666,37.79833333333333
2000-04-23,13.01,34.12,12.718,37.733
2000-04-24,11.32,36.43,12.640999999999998,37.72233333333334
2000-04-25,8.85,36.47,12.489333333333333,37.76266666666667
2000-04-26,9.36,35.45,12.482666666666667,37.78233333333333
2000-04-27,6.35,32.59,12.224333333333332,37.606
2000-04-28,18.14,33.1,12.338,37.149
2000-04-29,14.34,40.58,12.412666666666667,37.07066666666667
2000-04-30,18.57,38.63,12.684333333333333,37.059
2000-05-01,17.75,39.45,12.962666666666667,37.016
2000-05-02,16.02,33.53,13.097,36.734
2000-05-03,14.77,38.19,13.099666666666668,36.547000000000004
2000-05-04,14.65,37.29,13.299333333333333,36.64866666666667
2000-05-05,13.36,35.3,13.290333333333335,36.67766666666667
2000-05-06,5.05,34.9,13.097000000000001,36.577000000000005
2000-05-07,5.95,33.34,12.734000000000002,36.458333333333336
2000-05-08,13.71,40.47,12.694666666666667,36.57866666666666
2000-05-09,14.93,43.05,12.93,36.736666666666665
2000-05-10,16.02,43.76,12.803333333333333,37.12866666666666
2000-05-11,11.28,41.25,12.666,37.242333333333335
2000-05-12,8.81,37.06,12.585,37.08299999999999
2000-05-13,11.32,39.25,12.710333333333333,37.17833333333333
2000-05-14,14.81,43.25,12.7,37.412
2000-05-15,17.94,49.91,12.702666666666666,37.696666666666665
2000-05-16,13.44,38.43,12.741999999999999,37.74633333333334
2000-05-17,12.61,32.0,12.681666666666667,37.57633333333333
2000-05-18,14.53,40.74,12.566666666666666,37.68333333333333
2000-05-19,15.94,37.22,12.736333333333333,37.523
2000-05-20,9.28,38.23,12.883666666666667,37.623333333333335
2000-05-21,16.34,38.9,13.113666666666665,37.82966666666666
2000-05-22,14.69,41.21,13.104666666666667,38.13666666666666
2000-05-23,12.46,34.39,13.086333333333334,38.14566666666667
2000-05-24,9.05,34.24,13.010666666666667,38.07266666666667
2000-05-25,13.28,39.33,13.158333333333333,38.168
2000-05-26,13.4,41.56,13.293,38.37166666666667
2000-05-27,11.52,40.74,13.465333333333335,38.64333333333333
2000-05-28,9.87,46.07,13.18966666666667,39.07566666666666
2000-05-29,7.17,40.78,12.950666666666667,39.082333333333324
2000-05-30,14.65,34.9,12.82,38.958
2000-05-31,11.52,41.33,12.612333333333334,39.02066666666666
2000-06-01,13.28,46.38,12.520999999999999,39.449
2000-06-02,15.94,48.22,12.559999999999999,39.78333333333333
2000-06-03,9.4,41.21,12.385,39.914
2000-06-04,6.54,33.85,12.157666666666666,39.86566666666667
2000-06-05,6.39,34.67,12.202333333333334,39.858
2000-06-06,12.81,33.73,12.431000000000001,39.871
2000-06-07,13.12,39.92,12.411333333333335,39.852666666666664
2000-06-08,11.2,36.82,12.287,39.645
2000-06-09,14.38,35.18,12.232333333333335,39.359
2000-06-10,16.34,34.0,12.401,39.117333333333335
2000-06-11,17.35,36.75,12.685666666666666,39.107
2000-06-12,18.33,34.71,12.919333333333332,38.955666666666666
2000-06-13,12.61,32.0,12.846,38.580666666666666
2000-06-14,9.91,40.54,12.578333333333335,38.26833333333333
2000-06-15,11.2,40.7,12.503666666666668,38.344
2000-06-16,16.84,41.8,12.644666666666666,38.67066666666666
2000-06-17,12.89,37.88,12.59,38.57533333333333
2000-06-18,14.26,32.0,12.534,38.40133333333333
2000-06-19,7.6,41.8,12.478,38.52033333333333
2000-06-20,10.15,43.44,12.271666666666668,38.67166666666667
2000-06-21,10.5,39.8,12.132000000000001,38.62466666666667
2000-06-22,7.83,42.43,11.977666666666666,38.89266666666666
2000-06-23,6.07,35.61,11.878333333333334,38.938333333333325
2000-06-24,9.52,44.78,11.752999999999998,39.12
2000-06-25,16.41,39.6,11.853333333333333,39.05466666666667
2000-06-26,15.59,32.0,11.988999999999999,38.763333333333335
2000-06-27,14.69,37.02,12.149666666666665,38.46166666666667
2000-06-28,10.54,38.0,12.262,38.36900000000001
2000-06-29,18.84,38.55,12.401666666666666,38.49066666666667
2000-06-30,20.0,41.09,12.684333333333333,38.48266666666667
2000-07-01,16.84,41.49,12.803,38.31966666666666
2000-07-02,12.22,41.05,12.679,38.08066666666666
2000-07-03,14.42,37.25,12.846333333333332,37.94866666666666
2000-07-04,11.48,32.0,13.011000000000001,37.88699999999999
2000-07-05,12.26,32.0,13.206666666666667,37.797999999999995
2000-07-06,19.94,35.8,13.444333333333333,37.867
2000-07-07,9.99,41.33,13.34,37.914
2000-07-08,10.42,42.66,13.314,38.108666666666664
2000-07-09,13.12,39.76,13.271999999999998,38.26133333333334
2000-07-10,18.37,32.0,13.339666666666666,38.19466666666667
2000-07-11,10.46,34.28,13.110000000000001,38.11233333333334
2000-07-12,14.26,45.21,12.974333333333334,38.46233333333334
2000-07-13,12.93,36.78,12.985000000000001,38.62166666666667
2000-07-14,15.36,36.67,13.166666666666666,38.492666666666665
2000-07-15,11.2,39.13,13.166666666666666,38.440333333333335
2000-07-16,11.2,39.37,12.978666666666667,38.35933333333333
2000-07-17,16.65,40.15,13.104000000000001,38.434999999999995
2000-07-18,17.04,34.94,13.196666666666665,38.533
2000-07-19,14.14,41.64,13.414666666666667,38.52766666666666
2000-07-20,10.66,33.34,13.431666666666667,38.191
2000-07-21,10.73,39.45,13.439333333333332,38.17933333333334
2000-07-22,8.85,37.72,13.473333333333333,38.02233333333333
2000-07-23,7.95,35.53,13.536,38.01966666666667
2000-07-24,4.86,39.25,13.380666666666666,37.83533333333333
2000-07-25,10.54,38.98,13.185,37.81466666666666
2000-07-26,9.32,36.39,12.976,37.961
2000-07-27,8.23,33.1,12.760666666666667,37.83033333333333
2000-07-28,5.8,32.24,12.602666666666666,37.63833333333333
2000-07-29,8.93,35.53,12.272333333333334,37.53766666666666
2000-07-30,7.6,37.76,11.859000000000002,37.42666666666667
2000-07-31,8.38,32.0,11.577,37.11033333333333
2000-08-01,9.48,40.94,11.485666666666667,37.10666666666667
2000-08-02,12.18,38.51,11.411,37.14866666666667
2000-08-03,11.67,43.91,11.417333333333334,37.54566666666667
2000-08-04,12.81,37.37,11.435666666666666,37.724666666666664
2000-08-05,11.52,42.93,11.155,37.962333333333326
2000-08-06,16.69,38.08,11.378333333333332,37.854
2000-08-07,12.85,33.61,11.459333333333332,37.55233333333333
2000-08-08,13.51,38.7,11.472333333333333,37.517
2000-08-09,14.81,36.78,11.353666666666667,37.67633333333333
2000-08-10,6.58,40.9,11.224333333333332,37.897
2000-08-11,10.15,42.07,11.087333333333333,37.79233333333333
2000-08-12,8.74,33.65,10.947666666666667,37.687999999999995
2000-08-13,4.58,38.04,10.588333333333333,37.733666666666664
2000-08-14,8.77,36.51,10.507333333333332,37.64633333333333
2000-08-15,9.95,36.08,10.465666666666666,37.53666666666667
2000-08-16,11.4,41.17,10.290666666666668,37.57066666666666
2000-08-17,14.96,34.0,10.221333333333332,37.539333333333325
2000-08-18,12.26,35.61,10.158666666666667,37.33833333333334
2000-08-19,10.07,33.22,10.139,37.33433333333333
2000-08-20,8.58,32.0,10.067333333333334,37.086
2000-08-21,5.99,38.43,9.972000000000001,37.10966666666666
2000-08-22,16.37,36.75,10.252666666666668,37.15033333333333
2000-08-23,9.56,33.81,10.409333333333333,36.969
2000-08-24,10.58,39.8,10.410666666666666,36.99633333333334
2000-08-25,9.09,44.19,10.402999999999999,37.25633333333334
2000-08-26,8.3,34.98,10.405333333333335,37.319
2000-08-27,8.3,33.45,10.488666666666667,37.35933333333333
2000-08-28,5.84,37.72,10.385666666666667,37.43233333333333
2000-08-29,13.59,36.59,10.585333333333333,37.39333333333334
2000-08-30,12.89,37.33,10.735666666666667,37.571000000000005
2000-08-31,12.22,37.57,10.827,37.458666666666666
2000-09-01,20.0,32.59,11.087666666666667,37.26133333333334
2000-09-02,10.97,32.0,11.064333333333334,36.864333333333335
2000-09-03,6.89,32.87,10.866999999999999,36.714333333333336
2000-09-04,6.39,41.17,10.696,36.65566666666667
2000-09-05,10.93,37.76,10.504,36.645
2000-09-06,12.18,37.57,10.481666666666666,36.777
2000-09-07,8.7,34.75,10.321333333333333,36.64533333333333
2000-09-08,13.75,36.04,10.286,36.620666666666665
2000-09-09,19.12,43.44,10.704,36.705333333333336
2000-09-10,7.6,39.1,10.619,36.606333333333325
2000-09-11,8.97,34.86,10.626666666666665,36.64666666666667
2000-09-12,11.09,40.58,10.843666666666667,36.73133333333333
2000-09-13,13.12,37.61,10.988666666666667,36.76800000000001
2000-09-14,8.77,36.71,10.949333333333334,36.788999999999994
2000-09-15,5.76,36.82,10.761333333333333,36.644000000000005
2000-09-16,8.3,38.78,10.539333333333333,36.803333333333335
2000-09-17,13.01,35.92,10.564333333333334,36.81366666666666
2000-09-18,13.16,35.02,10.667333333333335,36.873666666666665
2000-09-19,12.93,33.34,10.812333333333333,36.91833333333333
2000-09-20,14.93,33.53,11.110333333333333,36.755
2000-09-21,12.1,37.57,10.968,36.782333333333334
2000-09-22,11.91,36.94,11.046333333333335,36.88666666666666
2000-09-23,19.35,47.95,11.338666666666665,37.15833333333333
2000-09-24,13.99,44.07,11.502,37.15433333333333
2000-09-25,14.96,42.5,11.724,37.404999999999994
2000-09-26,10.93,37.65,11.811666666666666,37.545
2000-09-27,15.0,35.69,12.116999999999999,37.47733333333334
2000-09-28,16.57,38.08,12.216333333333333,37.527
2000-09-29,12.18,37.76,12.192666666666666,37.541333333333334
2000-09-30,9.21,32.12,12.092333333333334,37.35966666666666
2000-10-01,8.74,36.86,11.717,37.501999999999995
2000-10-02,14.73,32.91,11.842333333333332,37.53233333333333
2000-10-03,11.87,32.0,12.008333333333333,37.50333333333333
2000-10-04,11.75,35.14,12.187000000000001,37.30233333333333
2000-10-05,9.64,37.49,12.144000000000002,37.29333333333333
2000-10-06,9.44,37.06,12.052666666666669,37.27633333333333
2000-10-07,15.12,36.71,12.266666666666667,37.34166666666667
2000-10-08,11.52,33.61,12.192333333333334,37.26066666666667
2000-10-09,13.32,35.33,11.999,36.99033333333333
2000-10-10,11.2,37.53,12.119,36.938
2000-10-11,11.63,44.93,12.207666666666666,37.27366666666667
2000-10-12,10.77,41.09,12.197000000000001,37.29066666666667
2000-10-13,15.28,32.16,12.269,37.109
2000-10-14,9.83,36.43,12.304333333333334,37.099666666666664
2000-10-15,9.56,32.0,12.431000000000001,36.93899999999999
2000-10-16,8.77,39.68,12.446666666666667,36.969
2000-10-17,8.58,41.99,12.299000000000001,37.17133333333334
2000-10-18,12.18,41.13,12.266333333333334,37.375
2000-10-19,13.71,44.62,12.292333333333334,37.751
2000-10-20,12.22,41.99,12.202,38.033
2000-10-21,6.86,39.57,12.027333333333333,38.099666666666664
2000-10-22,10.42,40.15,11.977666666666666,38.20666666666667
2000-10-23,11.52,33.73,11.716666666666667,37.73266666666667
2000-10-24,11.56,39.8,11.635666666666667,37.590333333333334
2000-10-25,13.63,45.64,11.591333333333333,37.69500000000001
2000-10-26,11.13,47.75,11.598000000000003,38.031666666666666
2000-10-27,9.01,43.37,11.398333333333335,38.28766666666666
2000-10-28,9.13,32.32,11.150333333333332,38.095666666666666
2000-10-29,16.53,32.79,11.295333333333334,37.92999999999999
2000-10-30,15.98,35.69,11.520999999999999,38.049
2000-10-31,13.16,37.88,11.668333333333333,38.083
2000-11-01,7.36,37.45,11.422666666666666,38.23433333333334
2000-11-02,4.39,35.3,11.173333333333336,38.34433333333334
2000-11-03,4.35,34.36,10.926666666666668,38.318333333333335
2000-11-04,6.31,40.86,10.815666666666665,38.43066666666667
2000-11-05,6.62,39.92,10.721666666666666,38.525999999999996
2000-11-06,10.38,35.8,10.563666666666666,38.495666666666665
2000-11-07,16.18,35.06,10.719,38.544
2000-11-08,16.37,40.7,10.820666666666666,38.723
2000-11-09,10.38,40.74,10.793333333333333,38.830000000000005
2000-11-10,10.03,39.84,10.740000000000002,38.660333333333334
2000-11-11,6.62,43.6,10.601666666666665,38.744
2000-11-12,15.94,35.8,10.623666666666669,38.86533333333333
2000-11-13,14.14,32.12,10.767333333333335,38.72166666666667
2000-11-14,12.18,38.47,10.854666666666668,38.937333333333335
2000-11-15,13.04,34.86,10.996999999999998,38.776666666666664
2000-11-16,9.99,34.98,11.044,38.543
2000-11-17,8.38,32.4,10.917333333333334,38.251999999999995
2000-11-18,12.07,36.31,10.862666666666666,37.975
2000-11-19,17.94,36.31,11.053333333333333,37.785666666666664
2000-11-20,14.02,32.67,11.292000000000002,37.55566666666667
2000-11-21,13.08,33.89,11.380666666666666,37.347
2000-11-22,12.3,37.37,11.406666666666668,37.468333333333334
2000-11-23,11.01,42.31,11.388333333333334,37.552
2000-11-24,12.65,39.72,11.355666666666666,37.35466666666666
2000-11-25,7.52,38.35,11.235333333333333,37.041333333333334
2000-11-26,12.81,35.96,11.362,36.794333333333334
2000-11-27,9.48,32.67,11.373666666666667,36.806000000000004
2000-11-28,11.4,40.74,11.202666666666667,37.071000000000005
2000-11-29,17.86,38.35,11.265333333333334,37.159666666666666
2000-11-30,16.22,32.28,11.367333333333333,36.973
2000-12-01,13.01,36.0,11.555666666666667,36.92466666666667
2000-12-02,10.62,38.47,11.763333333333332,37.03033333333333
2000-12-03,11.56,34.75,12.003666666666668,37.04333333333333
2000-12-04,10.3,35.8,12.136666666666667,36.87466666666667
2000-12-05,6.62,41.37,12.136666666666667,36.923
2000-12-06,5.09,40.98,11.960333333333333,37.095666666666666
2000-12-07,13.95,38.16,11.886,37.199
2000-12-08,12.22,38.51,11.747666666666667,37.126
2000-12-09,9.01,41.21,11.702,37.141666666666666
2000-12-10,14.22,37.88,11.841666666666667,37.07633333333333
2000-12-11,10.77,40.27,11.98,36.965333333333334
2000-12-12,10.26,40.39,11.790666666666668,37.11833333333333
2000-12-13,15.63,36.78,11.840333333333332,37.27366666666667
2000-12-14,9.99,34.2,11.767333333333333,37.13133333333334
2000-12-15,8.15,35.45,11.604333333333333,37.150999999999996
2001-01-18,7.25,42.27,11.513,37.394000000000005
2001-01-19,5.72,43.72,11.424333333333333,37.77133333333333
2001-01-20,12.42,44.93,11.436000000000002,38.05866666666667
2001-01-21,13.48,43.48,11.287333333333333,38.29766666666667
2001-01-22,16.61,39.6,11.373666666666667,38.528666666666666
2001-01-23,18.37,34.36,11.55,38.544333333333334
2001-01-24,18.92,37.06,11.770666666666667,38.534
2001-01-25,7.36,33.1,11.649000000000001,38.227000000000004
2001-01-26,8.34,32.51,11.505333333333335,37.98666666666667
2001-01-27,15.43,40.31,11.769,38.052
2001-01-28,11.56,40.35,11.727333333333332,38.19833333333334
2001-01-29,12.1,41.72,11.814666666666666,38.5
2001-01-30,17.67,40.23,12.023666666666665,38.483
2001-01-31,10.77,41.37,11.787333333333333,38.583666666666666
2001-02-01,12.81,33.14,11.673666666666666,38.61233333333333
2001-02-02,8.46,35.84,11.522,38.60699999999999
2001-02-03,13.63,34.0,11.622333333333334,38.458
2001-02-04,13.01,32.87,11.670666666666667,38.39533333333334
2001-02-05,13.2,34.94,11.767333333333333,38.36666666666667
2001-02-06,15.0,36.71,12.046666666666665,38.21133333333333
2001-02-07,13.36,37.72,12.322333333333335,38.102666666666664
2001-02-08,8.7,37.06,12.147333333333334,38.066
2001-02-09,9.36,32.55,12.052,37.867333333333335
2001-02-10,8.3,36.67,12.028333333333334,37.715999999999994
2001-02-11,8.62,42.58,11.841666666666667,37.87266666666667
2001-02-12,12.5,46.58,11.899333333333335,38.083
2001-02-13,14.38,41.41,12.036666666666667,38.117
2001-02-14,20.0,36.78,12.182333333333334,38.117
2001-02-15,11.63,36.86,12.237,38.20566666666666
2001-02-16,10.81,35.33,12.325666666666669,38.201666666666675
2001-02-17,19.59,34.75,12.737,37.951
2001-02-18,9.25,32.0,12.854666666666667,37.56033333333334
2001-02-19,17.08,33.38,13.009999999999998,37.175333333333334
2001-02-20,17.82,41.84,13.154666666666667,37.120666666666665
2001-02-21,10.54,36.71,12.952333333333334,37.02433333333333
2001-02-22,8.42,36.98,12.620666666666667,37.111666666666665
2001-02-23,15.47,40.74,12.505666666666665,37.23433333333333
2001-02-24,10.19,35.49,12.6,37.31399999999999
2001-02-25,13.48,32.0,12.771333333333333,37.297
2001-02-26,8.66,32.98,12.545666666666667,37.05266666666667
2001-02-27,16.96,39.06,12.725666666666665,37.00966666666667
2001-02-28,15.59,35.77,12.842000000000002,36.81133333333333
2001-03-01,11.79,35.84,12.645999999999999,36.665
2001-03-02,10.07,38.43,12.622666666666667,36.56700000000001
2001-03-03,17.39,41.05,12.775333333333334,36.830666666666666
2001-03-04,8.77,39.29,12.785666666666666,36.94566666666667
2001-03-05,14.81,32.91,12.825,36.90933333333334
2001-03-06,18.8,37.61,13.018,37.06733333333333
2001-03-07,14.3,37.57,13.054666666666666,37.154999999999994
2001-03-08,16.22,37.96,13.095333333333334,37.19666666666667
2001-03-09,15.87,36.35,13.179,37.150999999999996
2001-03-10,14.69,32.98,13.378666666666668,37.01499999999999
2001-03-11,15.87,41.41,13.595666666666666,37.31033333333333
2001-03-12,15.0,44.03,13.818999999999999,37.55566666666667
2001-03-13,15.98,32.04,14.064333333333332,37.20433333333333
2001-03-14,11.83,32.63,14.042,36.739333333333335
2001-03-15,14.02,36.27,14.03,36.568
2001-03-16,13.08,39.84,13.799333333333331,36.669999999999995
2001-03-17,17.43,36.94,13.992666666666667,36.67266666666667
2001-03-18,13.71,36.04,14.089333333333334,36.69633333333333
2001-03-19,13.67,32.32,13.892,36.615333333333325
2001-03-20,11.36,32.0,13.962333333333333,36.615333333333325
2001-03-21,7.68,33.81,13.649,36.62966666666667
2001-03-22,11.09,37.06,13.424666666666665,36.470333333333336
2001-03-23,10.22,39.92,13.414,36.577333333333335
2001-03-24,8.97,43.87,13.432333333333332,36.807
2001-03-25,12.85,41.17,13.345,36.821333333333335
2001-03-26,13.51,41.92,13.455666666666666,37.03566666666667
2001-03-27,12.77,44.15,13.432,37.440666666666665
2001-03-28,11.56,36.78,13.528666666666668,37.56733333333333
2001-03-29,11.32,39.25,13.340666666666667,37.57366666666667
2001-03-30,5.72,40.7,13.011666666666665,37.73800000000001
2001-03-31,6.35,32.0,12.830333333333334,37.61
2001-04-01,9.21,36.27,12.801666666666668,37.538
2001-04-02,5.76,34.0,12.413999999999998,37.303
2001-04-03,6.19,39.1,12.328,37.29666666666667
2001-04-04,9.13,32.0,12.138666666666666,37.26633333333334
2001-04-05,13.51,32.71,11.962333333333333,37.102999999999994
2001-04-06,11.91,35.65,11.882666666666667,37.039
2001-04-07,10.19,35.53,11.681666666666667,36.958
2001-04-08,9.28,39.72,11.462,37.07033333333334
2001-04-09,8.34,50.02,11.250333333333334,37.638333333333335
2001-04-10,13.75,47.01,11.179666666666666,37.825
2001-04-11,16.53,39.57,11.230666666666668,37.67633333333333
2001-04-12,20.0,42.23,11.364666666666668,38.016
2001-04-13,20.0,41.49,11.637,38.31133333333333
2001-04-14,11.24,45.95,11.544333333333332,38.634
2001-04-15,12.07,38.47,11.510666666666669,38.58833333333334
2001-04-16,12.03,33.1,11.330666666666668,38.46033333333333
2001-04-17,5.33,35.3,11.051333333333332,38.43566666666667
2001-04-18,8.3,36.31,10.872333333333334,38.56866666666667
2001-04-19,19.2,41.99,11.133666666666667,38.90166666666667
2001-04-20,8.97,39.45,11.176666666666668,39.089666666666666
2001-04-21,8.58,44.89,11.093,39.35066666666667
2001-04-22,6.74,41.01,10.977,39.38699999999999
2001-04-23,9.83,36.55,11.005666666666666,39.143
2001-04-24,11.48,38.98,10.96,39.07
2001-04-25,16.37,37.57,11.055333333333333,38.925
2001-04-26,20.0,46.77,11.296333333333333,39.01233333333334
2001-04-27,13.16,47.75,11.349666666666668,39.37800000000001
2001-04-28,7.6,40.54,11.225666666666665,39.42100000000001
2001-04-29,14.61,38.98,11.522,39.36366666666667
2001-04-30,12.22,38.39,11.717666666666666,39.57666666666667
2001-05-01,11.71,43.99,11.801,39.833999999999996
2001-05-02,8.7,35.61,11.899000000000001,39.88766666666667
2001-05-03,11.36,35.53,12.071333333333335,39.76866666666667
2001-05-04,18.45,36.35,12.382000000000001,39.913666666666664
2001-05-05,19.04,36.24,12.566333333333334,40.031333333333336
2001-05-06,12.89,32.59,12.599,39.92933333333334
2001-05-07,17.63,40.82,12.847000000000001,40.10566666666667
2001-05-08,14.14,40.82,13.008999999999999,40.14233333333333
2001-05-09,9.48,39.76,13.047,39.800333333333334
2001-05-10,10.62,40.43,12.942666666666668,39.581
2001-05-11,17.43,38.63,12.972666666666665,39.54966666666667
2001-05-12,19.7,44.19,12.962666666666667,39.615
2001-05-13,16.73,43.33,12.853666666666665,39.67633333333333
2001-05-14,11.16,37.06,12.851,39.38
2001-05-15,8.77,32.0,12.740999999999998,39.16433333333334
2001-05-16,11.09,32.24,12.709666666666667,39.13566666666667
2001-05-17,12.5,32.63,12.948666666666668,39.04666666666666
2001-05-18,14.57,32.44,13.157666666666668,38.91766666666667
2001-05-19,11.95,32.04,12.916,38.586
2001-05-20,13.51,35.49,13.067333333333332,38.45399999999999
2001-05-21,9.83,42.23,13.109,38.36533333333333
2001-05-22,9.95,38.51,13.216000000000001,38.282000000000004
2001-05-23,10.11,34.75,13.225333333333333,38.222
2001-05-24,12.57,41.01,13.261666666666667,38.28966666666667
2001-05-25,12.34,40.11,13.127333333333333,38.374333333333325
2001-05-26,11.83,40.35,12.854999999999999,38.160333333333334
2001-05-27,15.08,43.84,12.919000000000002,38.029999999999994
2001-05-28,13.12,37.29,13.103,37.92166666666666
2001-05-29,11.6,40.9,13.002666666666666,37.98566666666667
2001-05-30,11.32,36.24,12.972666666666667,37.914
2001-05-31,11.95,34.63,12.980666666666666,37.602
2001-06-01,9.05,38.43,12.992333333333333,37.696
2001-06-02,8.19,41.17,12.886666666666665,37.884
2001-06-03,16.69,41.17,12.828,38.04466666666667
2001-06-04,18.8,37.69,12.819999999999999,38.092999999999996
2001-06-05,10.38,38.47,12.736333333333333,38.288999999999994
2001-06-06,5.37,36.86,12.327666666666666,38.157000000000004
2001-06-07,6.74,37.25,12.081,38.038000000000004
2001-06-08,9.99,34.83,12.098,37.873666666666665
2001-06-09,14.18,38.94,12.216666666666667,37.824
2001-06-10,13.95,37.25,12.100666666666667,37.778000000000006
2001-06-11,8.38,35.33,11.723333333333333,37.48266666666667
2001-06-12,8.5,39.33,11.449000000000002,37.349333333333334
2001-06-13,8.7,34.63,11.366999999999999,37.26833333333333
2001-06-14,13.01,40.27,11.508333333333333,37.544
2001-06-15,13.12,43.09,11.575999999999999,37.90566666666666
2001-06-16,17.78,33.89,11.752,37.94766666666667
2001-06-17,20.0,34.75,11.933,38.02466666666667
2001-06-18,12.93,38.82,11.965666666666667,38.25066666666667
2001-06-19,8.46,37.92,11.797333333333334,38.33166666666667
2001-06-20,11.83,37.37,11.864,38.169666666666664
