Date,interest_rate,exchange_rate,interest_rate_MA30,exchange_rate_MA30
2000-03-07,4.82,1.57,4.751333333333333,1.6656666666666666
2000-03-08,6.06,1.8,4.8196666666666665,1.6700000000000002
2000-03-09,4.41,1.8,4.833333333333333,1.6766666666666667
2000-03-10,4.77,1.71,4.844666666666667,1.6756666666666666
2000-03-11,5.02,1.71,4.837000000000001,1.678
2000-03-12,5.12,1.73,4.846333333333333,1.6766666666666667
2000-03-13,3.77,1.7,4.784000000000001,1.6733333333333331
2000-03-14,4.68,1.68,4.795,1.672
2000-03-15,4.02,1.73,4.796333333333333,1.6726666666666667
2000-03-16,4.2,1.79,4.807666666666666,1.6736666666666666
2000-03-17,2.69,1.76,4.742666666666667,1.6746666666666665
2000-03-18,3.25,1.76,4.690333333333333,1.6800000000000002
2000-03-19,5.12,1.69,4.6883333333333335,1.6833333333333333
2000-03-20,4.0,1.72,4.651,1.6833333333333333
2000-03-21,5.27,1.78,4.688999999999999,1.6826666666666668
2000-03-22,4.67,1.8,4.674333333333333,1.6906666666666665
2000-03-23,3.97,1.65,4.616666666666666,1.6909999999999998
2000-03-24,4.26,1.71,4.612666666666667,1.6926666666666665
2000-03-25,4.57,1.62,4.608333333333333,1.6913333333333334
2000-03-26,4.95,1.73,4.578,1.6953333333333334
2000-03-27,4.91,1.68,4.555666666666666,1.7
2000-03-28,4.8,1.8,4.531666666666667,1.709666666666667
2000-03-29,3.85,1.74,4.476,1.7096666666666667
2000-03-30,4.0,1.66,4.490666666666667,1.7146666666666668
2000-03-31,3.6,1.72,4.442333333333334,1.7169999999999999
2000-04-01,4.4,1.76,4.428333333333333,1.72
2000-04-02,4.65,1.74,4.443666666666667,1.7186666666666668
2000-04-03,4.73,1.73,4.447333333333333,1.7193333333333334
2000-04-04,4.85,1.69,4.435333333333333,1.7193333333333336
2000-04-05,4.29,1.75,4.456666666666666,1.7236666666666667
2000-04-06,4.41,1.75,4.4430000000000005,1.7296666666666667
2000-04-07,4.68,1.72,4.397,1.727
2000-04-08,5.1,1.73,4.42,1.7246666666666666
2000-04-09,5.06,1.76,4.429666666666666,1.7263333333333335
2000-04-10,4.98,1.65,4.428333333333333,1.7243333333333335
2000-04-11,4.59,1.8,4.410666666666667,1.7266666666666666
2000-04-12,3.94,1.63,4.416333333333332,1.7243333333333335
2000-04-13,4.28,1.59,4.4030000000000005,1.7213333333333334
2000-04-14,5.26,1.69,4.444333333333334,1.72
2000-04-15,5.26,1.69,4.479666666666666,1.7166666666666666
2000-04-16,3.9,1.65,4.52,1.713
2000-04-17,4.47,1.62,4.560666666666666,1.708333333333333
2000-04-18,6.3,1.67,4.6,1.7076666666666667
2000-04-19,5.65,1.47,4.655,1.6993333333333331
2000-04-20,4.74,1.65,4.637333333333333,1.695
2000-04-21,5.67,1.6,4.6706666666666665,1.6883333333333332
2000-04-22,5.11,1.56,4.708666666666667,1.6853333333333333
2000-04-23,4.44,1.63,4.714666666666667,1.6826666666666668
2000-04-24,4.32,1.8,4.706333333333334,1.6886666666666665
2000-04-25,4.5,1.8,4.691333333333334,1.691
2000-04-26,5.32,1.76,4.705,1.6936666666666667
2000-04-27,2.74,1.74,4.636333333333332,1.6916666666666667
2000-04-28,4.38,1.71,4.654,1.6906666666666665
2000-04-29,5.67,1.74,4.709666666666666,1.6933333333333331
2000-04-30,5.26,1.71,4.765,1.693
2000-05-01,4.62,1.76,4.772333333333333,1.693
2000-05-02,4.23,1.75,4.758333333333334,1.6933333333333331
2000-05-03,4.53,1.8,4.751666666666667,1.6956666666666669
2000-05-04,5.28,1.72,4.766000000000001,1.6966666666666665
2000-05-05,5.32,1.74,4.800333333333334,1.6963333333333332
2000-05-06,4.18,1.8,4.792666666666666,1.698
2000-05-07,4.41,1.59,4.783666666666667,1.6936666666666664
2000-05-08,4.37,1.67,4.759333333333334,1.6916666666666667
2000-05-09,5.15,1.75,4.762333333333333,1.6913333333333331
2000-05-10,6.01,1.7,4.796666666666667,1.693
2000-05-11,4.34,1.77,4.788333333333332,1.692
2000-05-12,4.38,1.64,4.803,1.6923333333333332
2000-05-13,4.82,1.67,4.821,1.695
2000-05-14,4.66,1.68,4.801,1.6946666666666665
2000-05-15,3.44,1.61,4.740333333333334,1.692
2000-05-16,5.41,1.65,4.790666666666667,1.692
2000-05-17,5.03,1.68,4.809333333333333,1.694
2000-05-18,3.94,1.69,4.730666666666666,1.6946666666666668
2000-05-19,4.87,1.63,4.704666666666666,1.7
2000-05-20,5.62,1.63,4.734,1.6993333333333331
2000-05-21,5.57,1.71,4.730666666666666,1.703
2000-05-22,4.59,1.66,4.713333333333334,1.7063333333333333
2000-05-23,4.79,1.67,4.725,1.7076666666666667
2000-05-24,5.11,1.69,4.751333333333333,1.704
2000-05-25,3.81,1.71,4.7283333333333335,1.7009999999999998
2000-05-26,4.3,1.75,4.694333333333333,1.7006666666666665
2000-05-27,4.35,1.59,4.748000000000001,1.6956666666666669
2000-05-28,4.23,1.73,4.742999999999999,1.6963333333333332
2000-05-29,4.33,1.68,4.698333333333334,1.6943333333333332
2000-05-30,4.88,1.65,4.685666666666667,1.6923333333333332
2000-05-31,3.74,1.66,4.656333333333333,1.689
2000-06-01,3.96,1.76,4.647333333333333,1.6893333333333334
2000-06-02,4.57,1.71,4.648666666666666,1.6863333333333332
2000-06-03,3.81,1.61,4.599666666666666,1.6826666666666665
2000-06-04,4.16,1.74,4.560999999999999,1.6826666666666665
2000-06-05,4.04,1.73,4.556333333333333,1.6803333333333332
2000-06-06,3.02,1.8,4.51,1.6873333333333336
2000-06-07,3.29,1.7,4.474000000000001,1.6883333333333332
2000-06-08,4.68,1.64,4.458333333333333,1.6846666666666665
2000-06-09,5.73,1.59,4.449,1.681
2000-06-10,6.15,1.68,4.509333333333333,1.6780000000000002
2000-06-11,4.87,1.66,4.525666666666667,1.6786666666666668
2000-06-12,3.87,1.6,4.494000000000001,1.6763333333333332
2000-06-13,3.68,1.62,4.461333333333333,1.6743333333333332
2000-06-14,3.72,1.71,4.470666666666667,1.6776666666666666
2000-06-15,4.71,1.63,4.447333333333333,1.677
2000-06-16,5.73,1.64,4.470666666666667,1.6756666666666669
2000-06-17,3.32,1.65,4.45,1.6743333333333332
2000-06-18,4.39,1.6,4.433999999999999,1.6733333333333333
2000-06-19,4.22,1.68,4.387333333333333,1.675
2000-06-20,3.1,1.51,4.305000000000001,1.6683333333333332
2000-06-21,3.68,1.59,4.274666666666667,1.6660000000000001
2000-06-22,5.93,1.71,4.312666666666667,1.6673333333333333
2000-06-23,4.72,1.65,4.299666666666667,1.6660000000000001
2000-06-24,3.49,1.64,4.289,1.6636666666666668
2000-06-25,4.53,1.59,4.296666666666667,1.6583333333333334
2000-06-26,4.94,1.63,4.316333333333334,1.6596666666666666
2000-06-27,3.54,1.64,4.293333333333334,1.6566666666666667
2000-06-28,4.85,1.61,4.310666666666666,1.6543333333333334
2000-06-29,4.13,1.67,4.285666666666668,1.6550000000000002
2000-06-30,4.82,1.75,4.321666666666667,1.6580000000000001
2000-07-01,5.16,1.69,4.361666666666666,1.6556666666666666
2000-07-02,4.54,1.61,4.360666666666666,1.6523333333333334
2000-07-03,4.21,1.63,4.374,1.653
2000-07-04,4.27,1.66,4.377666666666667,1.6503333333333332
2000-07-05,4.37,1.59,4.3886666666666665,1.6456666666666668
2000-07-06,5.93,1.58,4.485666666666666,1.6383333333333332
2000-07-07,4.27,1.59,4.5183333333333335,1.6346666666666667
2000-07-08,5.16,1.63,4.5343333333333335,1.6343333333333334
2000-07-09,4.82,1.61,4.5040000000000004,1.635
2000-07-10,4.31,1.47,4.442666666666667,1.628
2000-07-11,4.61,1.6,4.434,1.6260000000000001
2000-07-12,5.15,1.72,4.476666666666666,1.63
2000-07-13,4.42,1.61,4.501333333333333,1.6296666666666666
2000-07-14,5.13,1.54,4.548333333333333,1.6239999999999999
2000-07-15,4.75,1.56,4.549666666666667,1.6216666666666666
2000-07-16,4.88,1.65,4.521333333333333,1.6219999999999999
2000-07-17,3.77,1.66,4.536333333333333,1.6223333333333334
2000-07-18,4.06,1.6,4.525333333333334,1.6223333333333334
2000-07-19,3.88,1.58,4.514,1.619
2000-07-20,3.98,1.58,4.543333333333333,1.6213333333333333
2000-07-21,3.58,1.64,4.540000000000001,1.623
2000-07-22,4.79,1.68,4.502,1.6219999999999999
2000-07-23,4.06,1.59,4.48,1.62
2000-07-24,4.3,1.62,4.507000000000001,1.6193333333333333
2000-07-25,4.08,1.71,4.492,1.6233333333333335
2000-07-26,3.96,1.66,4.459333333333333,1.6243333333333332
2000-07-27,4.64,1.71,4.4959999999999996,1.6266666666666665
2000-07-28,5.29,1.69,4.510666666666667,1.629333333333333
2000-07-29,4.77,1.6,4.531999999999999,1.6269999999999998
2000-07-30,3.95,1.75,4.503,1.6269999999999998
2000-07-31,4.05,1.65,4.465999999999999,1.6256666666666666
2000-08-01,4.08,1.57,4.450666666666667,1.6243333333333332
2000-08-02,5.64,1.59,4.498333333333333,1.623
2000-08-03,4.68,1.71,4.512,1.6246666666666667
2000-08-04,5.01,1.56,4.533333333333333,1.6236666666666664
2000-08-05,4.6,1.61,4.489000000000001,1.6246666666666667
2000-08-06,5.5,1.59,4.529999999999999,1.6246666666666667
2000-08-07,4.48,1.68,4.507333333333333,1.6263333333333334
2000-08-08,3.62,1.73,4.467333333333333,1.6303333333333334
2000-08-09,5.32,1.59,4.501,1.6343333333333334
2000-08-10,4.83,1.57,4.508333333333334,1.6333333333333333
2000-08-11,3.79,1.5,4.463,1.6260000000000001
2000-08-12,3.56,1.46,4.434333333333333,1.621
2000-08-13,4.19,1.48,4.4030000000000005,1.619
2000-08-14,4.9,1.55,4.408,1.6186666666666667
2000-08-15,4.3,1.62,4.3886666666666665,1.6176666666666668
2000-08-16,4.91,1.64,4.426666666666666,1.617
2000-08-17,4.74,1.67,4.449333333333333,1.6193333333333333
2000-08-18,5.86,1.66,4.515333333333333,1.6219999999999999
2000-08-19,4.78,1.62,4.542000000000001,1.6233333333333335
2000-08-20,3.56,1.59,4.541333333333332,1.6216666666666666
2000-08-21,3.65,1.59,4.503333333333333,1.6186666666666667
2000-08-22,3.37,1.52,4.480333333333333,1.6163333333333332
2000-08-23,3.46,1.55,4.452333333333333,1.614
2000-08-24,4.6,1.68,4.469666666666667,1.613
2000-08-25,3.76,1.56,4.462999999999999,1.6096666666666666
2000-08-26,4.51,1.46,4.458666666666668,1.6013333333333333
2000-08-27,3.21,1.46,4.389333333333332,1.5936666666666668
2000-08-28,3.41,1.58,4.343999999999999,1.593
2000-08-29,4.34,1.71,4.357,1.5916666666666666
2000-08-30,4.32,1.48,4.3660000000000005,1.586
2000-08-31,4.77,1.55,4.388999999999999,1.5853333333333335
2000-09-01,4.86,1.65,4.363,1.5873333333333333
2000-09-02,5.8,1.68,4.400333333333333,1.5863333333333332
2000-09-03,4.26,1.52,4.375333333333333,1.5850000000000002
2000-09-04,4.29,1.5,4.364999999999999,1.5813333333333333
2000-09-05,5.91,1.47,4.378666666666667,1.5773333333333333
2000-09-06,4.94,1.62,4.394,1.5753333333333333
2000-09-07,4.4,1.54,4.42,1.569
2000-09-08,4.28,1.58,4.3853333333333335,1.5686666666666667
2000-09-09,4.52,1.58,4.375,1.569
2000-09-10,4.22,1.54,4.389333333333334,1.5703333333333334
2000-09-11,4.54,1.51,4.422,1.5719999999999998
2000-09-12,4.59,1.62,4.435333333333333,1.5766666666666669
2000-09-13,3.76,1.62,4.397333333333333,1.579
2000-09-14,3.91,1.66,4.384333333333333,1.5803333333333334
2000-09-15,4.59,1.69,4.373666666666667,1.582
2000-09-16,4.81,1.6,4.376,1.5796666666666668
2000-09-17,5.21,1.69,4.354333333333333,1.5806666666666667
2000-09-18,5.17,1.5,4.367333333333334,1.5766666666666667
2000-09-19,4.63,1.55,4.4030000000000005,1.5753333333333335
2000-09-20,4.19,1.58,4.421,1.575
2000-09-21,4.27,1.4,4.450999999999999,1.5710000000000002
2000-09-22,4.14,1.43,4.473666666666667,1.567
2000-09-23,4.76,1.47,4.479,1.5599999999999998
2000-09-24,5.62,1.65,4.5409999999999995,1.563
2000-09-25,5.29,1.65,4.566999999999999,1.5693333333333335
2000-09-26,4.38,1.56,4.606,1.5726666666666667
2000-09-27,3.79,1.52,4.618666666666667,1.5706666666666669
2000-09-28,4.24,1.46,4.615333333333334,1.5623333333333336
2000-09-29,5.97,1.39,4.670333333333334,1.5593333333333335
2000-09-30,3.46,1.51,4.626666666666666,1.558
2000-10-01,5.31,1.64,4.641666666666667,1.5576666666666668
2000-10-02,3.02,1.69,4.549,1.558
2000-10-03,5.03,1.68,4.574666666666667,1.5633333333333332
2000-10-04,5.1,1.76,4.6016666666666675,1.5719999999999998
2000-10-05,4.61,1.59,4.558333333333334,1.576
2000-10-06,4.82,1.54,4.554333333333333,1.5733333333333335
2000-10-07,4.89,1.66,4.570666666666667,1.5773333333333333
2000-10-08,3.37,1.69,4.540333333333334,1.581
2000-10-09,3.66,1.65,4.511666666666667,1.5833333333333333
2000-10-10,4.54,1.53,4.522333333333334,1.583
2000-10-11,2.64,1.58,4.4590000000000005,1.5853333333333335
2000-10-12,4.47,1.65,4.455,1.5863333333333332
2000-10-13,4.7,1.59,4.486333333333333,1.5853333333333335
2000-10-14,4.57,1.69,4.508333333333334,1.5863333333333332
2000-10-15,3.8,1.59,4.481999999999999,1.583
2000-10-16,3.47,1.58,4.437333333333333,1.5823333333333334
2000-10-17,4.43,1.6,4.411333333333333,1.5793333333333335
2000-10-18,4.12,1.73,4.376333333333333,1.587
2000-10-19,4.75,1.7,4.380333333333334,1.5919999999999999
2000-10-20,4.19,1.72,4.380333333333334,1.5966666666666667
2000-10-21,4.86,1.59,4.4,1.603
2000-10-22,5.95,1.6,4.460333333333334,1.6086666666666667
2000-10-23,5.03,1.66,4.469333333333334,1.615
2000-10-24,3.4,1.67,4.395333333333334,1.6156666666666666
2000-10-25,5.75,1.62,4.410666666666667,1.6146666666666667
2000-10-26,4.92,1.58,4.428666666666667,1.6153333333333333
2000-10-27,4.59,1.61,4.455333333333334,1.6183333333333332
2000-10-28,4.51,1.63,4.464333333333333,1.6239999999999999
2000-10-29,4.94,1.59,4.430000000000001,1.6306666666666665
2000-10-30,5.57,1.64,4.500333333333333,1.635
2000-10-31,5.4,1.64,4.503333333333333,1.635
2000-11-01,4.76,1.57,4.561333333333334,1.631
2000-11-02,5.66,1.57,4.582333333333334,1.6273333333333333
2000-11-03,4.93,1.68,4.576666666666667,1.6246666666666667
2000-11-04,5.8,1.61,4.616333333333333,1.6253333333333333
2000-11-05,5.44,1.51,4.6370000000000005,1.6243333333333334
2000-11-06,5.56,1.62,4.6593333333333335,1.623
2000-11-07,3.79,1.62,4.673333333333333,1.6206666666666665
2000-11-08,3.21,1.67,4.658333333333333,1.6213333333333333
2000-11-09,3.22,1.69,4.614333333333334,1.6266666666666665
2000-11-10,4.16,1.59,4.665000000000001,1.627
2000-11-11,5.31,1.65,4.6930000000000005,1.627
2000-11-12,3.85,1.6,4.664666666666666,1.6273333333333333
2000-11-13,4.26,1.62,4.654333333333333,1.625
2000-11-14,4.96,1.59,4.693,1.625
2000-11-15,4.37,1.66,4.723,1.6276666666666666
2000-11-16,4.2,1.8,4.715333333333333,1.6343333333333334
2000-11-17,4.28,1.58,4.720666666666667,1.6293333333333335
2000-11-18,4.85,1.8,4.724000000000001,1.6326666666666665
2000-11-19,3.78,1.52,4.710333333333334,1.6260000000000001
2000-11-20,5.43,1.59,4.729333333333333,1.6260000000000001
2000-11-21,4.88,1.58,4.693666666666667,1.6253333333333335
2000-11-22,4.5,1.5,4.676,1.62
2000-11-23,4.86,1.74,4.724666666666667,1.6223333333333334
2000-11-24,4.46,1.61,4.6816666666666675,1.6219999999999999
2000-11-25,4.15,1.62,4.656,1.6233333333333335
2000-11-26,4.75,1.64,4.661333333333332,1.6243333333333334
2000-11-27,5.07,1.63,4.680000000000001,1.6243333333333332
2000-11-28,5.61,1.6,4.702333333333333,1.6246666666666667
2000-11-29,4.24,1.63,4.658,1.6243333333333334
2000-11-30,4.38,1.69,4.624,1.6260000000000001
2000-12-01,3.89,1.63,4.595000000000001,1.6280000000000001
2000-12-02,3.68,1.68,4.529,1.6316666666666668
2000-12-03,4.58,1.69,4.517333333333334,1.6320000000000001
2000-12-04,4.7,1.63,4.480666666666666,1.6326666666666667
2000-12-05,4.57,1.62,4.451666666666667,1.6363333333333332
2000-12-06,4.27,1.62,4.408666666666666,1.6363333333333332
2000-12-07,5.42,1.7,4.463,1.639
2000-12-08,3.77,1.7,4.4816666666666665,1.6400000000000001
2000-12-09,5.17,1.76,4.546666666666667,1.6423333333333334
2000-12-10,5.48,1.7,4.5906666666666665,1.6460000000000001
2000-12-11,5.12,1.59,4.584333333333333,1.644
2000-12-12,4.29,1.68,4.599,1.6466666666666667
2000-12-13,4.6,1.61,4.610333333333333,1.6463333333333334
2000-12-14,3.76,1.52,4.570333333333334,1.644
2000-12-15,3.29,1.69,4.5343333333333335,1.645
2001-01-05,6.76,1.8,4.619666666666666,1.6449999999999998
2001-01-06,6.76,1.8,4.702333333333334,1.6523333333333334
2001-01-07,6.76,1.8,4.766000000000001,1.6523333333333334
2001-01-08,6.76,1.8,4.865333333333334,1.6616666666666666
2001-01-09,6.76,1.8,4.909666666666666,1.6686666666666667
2001-01-10,6.76,1.8,4.972333333333334,1.676
2001-01-11,6.76,1.8,5.047666666666667,1.686
2001-01-12,6.76,1.8,5.111,1.688
2001-01-13,6.76,1.8,5.187666666666667,1.6943333333333335
2001-01-14,6.76,1.8,5.274666666666667,1.7003333333333333
2001-01-18,3.06,1.63,5.218333333333334,1.7
2001-01-19,3.95,1.55,5.180999999999999,1.6973333333333334
2001-01-20,4.29,1.59,5.1370000000000005,1.697
2001-01-21,4.55,1.56,5.147333333333333,1.6946666666666665
2001-01-22,4.57,1.58,5.153666666666666,1.691
2001-01-23,4.17,1.73,5.162999999999999,1.6943333333333332
2001-01-24,4.14,1.63,5.178333333333333,1.6926666666666668
2001-01-25,4.42,1.56,5.173,1.6883333333333332
2001-01-26,3.61,1.66,5.136666666666667,1.6893333333333334
2001-01-27,4.22,1.51,5.124999999999999,1.6856666666666666
2001-01-28,3.91,1.54,5.1129999999999995,1.683
2001-01-29,3.73,1.69,5.056666666666667,1.6826666666666668
2001-01-30,4.15,1.7,5.069333333333334,1.6826666666666665
2001-01-31,4.42,1.65,5.0443333333333324,1.6789999999999998
2001-02-01,4.67,1.6,5.017333333333334,1.6756666666666666
2001-02-02,5.12,1.62,5.017333333333332,1.6766666666666667
2001-02-03,4.38,1.73,5.020333333333334,1.6783333333333335
2001-02-04,3.78,1.62,4.993,1.6786666666666668
2001-02-05,4.08,1.62,5.003666666666666,1.682
2001-02-06,4.25,1.64,5.035666666666667,1.6803333333333335
2001-02-07,4.38,1.71,4.956333333333333,1.6773333333333336
2001-02-08,4.8,1.65,4.891,1.6723333333333334
2001-02-09,4.47,1.63,4.814666666666667,1.6666666666666667
2001-02-10,3.42,1.62,4.703333333333333,1.6606666666666667
2001-02-11,3.36,1.52,4.590000000000001,1.6513333333333333
2001-02-12,3.23,1.52,4.472333333333333,1.642
2001-02-13,3.84,1.59,4.375,1.635
2001-02-14,4.87,1.71,4.311999999999999,1.6320000000000001
2001-02-15,3.71,1.6,4.210333333333334,1.6253333333333333
2001-02-16,3.37,1.53,4.097333333333333,1.6163333333333334
2001-02-17,3.49,1.62,4.111666666666666,1.6159999999999999
2001-02-18,3.83,1.53,4.107666666666666,1.6153333333333333
2001-02-19,4.36,1.62,4.11,1.6163333333333332
2001-02-20,3.68,1.65,4.081,1.6193333333333335
2001-02-21,4.26,1.69,4.070666666666667,1.623
2001-02-22,4.69,1.71,4.088,1.6223333333333334
2001-02-23,3.9,1.49,4.08,1.6176666666666668
2001-02-24,4.85,1.54,4.094333333333333,1.6170000000000002
2001-02-25,4.97,1.62,4.139666666666667,1.6156666666666666
2001-02-26,4.12,1.57,4.136333333333334,1.6176666666666668
2001-02-27,4.16,1.72,4.144666666666667,1.6236666666666666
2001-02-28,5.03,1.61,4.188,1.6209999999999998
2001-03-01,4.01,1.61,4.183333333333334,1.6179999999999999
2001-03-02,4.31,1.62,4.179666666666667,1.6170000000000002
2001-03-03,4.69,1.49,4.1803333333333335,1.6133333333333333
2001-03-04,4.61,1.5,4.163333333333333,1.609333333333333
2001-03-05,3.64,1.66,4.1386666666666665,1.607
2001-03-06,4.35,1.54,4.157666666666667,1.6043333333333334
2001-03-07,3.1,1.56,4.125,1.6023333333333334
2001-03-08,3.61,1.59,4.103666666666666,1.6006666666666665
2001-03-09,3.83,1.7,4.085333333333334,1.6003333333333336
2001-03-10,3.91,1.66,4.055666666666666,1.6006666666666665
2001-03-11,4.65,1.65,4.0616666666666665,1.6013333333333335
2001-03-12,3.57,1.57,4.066666666666666,1.5996666666666666
2001-03-13,5.18,1.54,4.1273333333333335,1.6003333333333336
2001-03-14,4.63,1.7,4.174,1.6063333333333332
2001-03-15,3.51,1.69,4.163,1.6096666666666668
2001-03-16,5.0,1.68,4.167333333333334,1.608666666666667
2001-03-17,3.18,1.72,4.149666666666667,1.6126666666666667
2001-03-18,3.06,1.62,4.139333333333333,1.6156666666666666
2001-03-19,3.17,1.62,4.128666666666667,1.6156666666666666
2001-03-20,3.44,1.63,4.115666666666667,1.619
2001-03-21,4.49,1.62,4.12,1.619
2001-03-22,4.36,1.59,4.142666666666667,1.617
2001-03-23,3.41,1.59,4.114333333333333,1.6136666666666668
2001-03-24,2.97,1.66,4.0569999999999995,1.6119999999999999
2001-03-25,3.61,1.6,4.0473333333333334,1.6156666666666666
2001-03-26,3.18,1.58,3.9916666666666667,1.617
2001-03-27,4.21,1.69,3.966333333333333,1.6193333333333333
2001-03-28,4.09,1.65,3.9653333333333336,1.622
2001-03-29,3.29,1.56,3.9363333333333332,1.6166666666666667
2001-03-30,3.21,1.57,3.8756666666666666,1.6153333333333333
2001-03-31,3.46,1.62,3.8573333333333335,1.6156666666666668
2001-04-01,4.1,1.71,3.8503333333333334,1.6186666666666665
2001-04-02,4.95,1.68,3.8590000000000004,1.625
2001-04-03,3.65,1.64,3.827,1.6296666666666666
2001-04-04,3.04,1.63,3.8070000000000004,1.6286666666666667
2001-04-05,3.51,1.6,3.7789999999999995,1.6306666666666667
2001-04-06,3.94,1.56,3.8070000000000004,1.6306666666666667
2001-04-07,4.37,1.53,3.832333333333333,1.6286666666666667
2001-04-08,4.23,1.62,3.845666666666667,1.6260000000000001
2001-04-09,4.59,1.6,3.868333333333333,1.624
2001-04-10,4.49,1.66,3.863,1.6243333333333332
2001-04-11,3.47,1.71,3.8596666666666666,1.629
2001-04-12,4.27,1.62,3.829333333333333,1.6316666666666666
2001-04-13,3.73,1.69,3.7993333333333337,1.6313333333333335
2001-04-14,3.88,1.5,3.811666666666667,1.625
2001-04-15,4.76,1.7,3.8036666666666665,1.6256666666666666
2001-04-16,4.56,1.59,3.8496666666666663,1.6213333333333333
2001-04-17,4.64,1.57,3.9023333333333334,1.6196666666666668
2001-04-18,3.83,1.56,3.9243333333333337,1.6176666666666668
2001-04-19,3.71,1.57,3.933333333333333,1.6156666666666666
2001-04-20,3.14,1.71,3.888333333333333,1.6186666666666667
2001-04-21,3.29,1.65,3.8526666666666665,1.6206666666666665
2001-04-22,3.93,1.63,3.8699999999999997,1.6219999999999999
2001-04-23,4.5,1.69,3.921,1.623
2001-04-24,3.99,1.72,3.933666666666667,1.627
2001-04-25,3.6,1.69,3.947666666666666,1.6306666666666667
2001-04-26,4.82,1.73,3.9680000000000004,1.6320000000000001
2001-04-27,4.59,1.77,3.9846666666666666,1.636
2001-04-28,4.21,1.72,4.015333333333333,1.6413333333333333
2001-04-29,3.94,1.62,4.039666666666666,1.643
2001-04-30,2.99,1.6,4.024,1.6423333333333332
2001-05-01,3.86,1.58,4.016,1.6380000000000001
2001-05-02,3.73,1.6,3.975333333333333,1.635333333333333
2001-05-03,3.63,1.58,3.974666666666667,1.6333333333333333
2001-05-04,4.21,1.62,4.0136666666666665,1.633
2001-05-05,3.74,1.58,4.021333333333334,1.6323333333333332
2001-05-06,3.16,1.56,3.9953333333333334,1.6323333333333332
2001-05-07,4.38,1.6,3.9956666666666667,1.634666666666667
2001-05-08,3.59,1.55,3.9743333333333335,1.6323333333333332
2001-05-09,3.64,1.54,3.9426666666666668,1.6303333333333332
2001-05-10,3.63,1.54,3.914,1.6263333333333334
2001-05-11,3.66,1.68,3.9203333333333332,1.6253333333333333
2001-05-12,4.98,1.64,3.9440000000000004,1.6260000000000001
2001-05-13,4.17,1.71,3.958666666666667,1.6266666666666665
2001-05-14,3.75,1.53,3.954333333333333,1.6276666666666666
2001-05-15,3.91,1.56,3.926,1.6230000000000002
2001-05-16,4.15,1.57,3.9123333333333337,1.6223333333333334
2001-05-17,3.27,1.61,3.8666666666666667,1.6236666666666666
2001-05-18,3.54,1.66,3.857,1.627
2001-05-19,3.35,1.65,3.845,1.6296666666666666
2001-05-20,3.92,1.54,3.8710000000000004,1.6239999999999999
2001-05-21,5.09,1.62,3.931,1.6230000000000002
2001-05-22,4.34,1.65,3.944666666666666,1.6236666666666666
2001-05-23,3.94,1.71,3.9260000000000006,1.6243333333333334
2001-05-24,4.03,1.63,3.927333333333333,1.6213333333333333
2001-05-25,4.0,1.61,3.9406666666666665,1.6186666666666667
2001-05-26,3.88,1.65,3.9093333333333335,1.616
