Date,population_million,urbanization_pct,population_million_MA30,urbanization_pct_MA30
2000-04-03,47.87,54.92,47.58533333333333,55.18233333333333
2000-04-04,47.62,54.21,47.58266666666667,55.102333333333334
2000-04-05,47.55,52.62,47.57666666666667,55.031
2000-04-06,47.7,53.79,47.58733333333334,54.89233333333333
2000-04-07,47.46,54.06,47.580666666666666,54.83533333333333
2000-04-08,47.37,54.99,47.574666666666666,54.870333333333335
2000-04-09,47.58,56.97,47.58666666666667,54.909666666666666
2000-04-10,47.5,60.02,47.583,55.04933333333334
2000-04-11,47.78,55.4,47.602000000000004,55.01599999999999
2000-04-12,47.52,55.23,47.599333333333334,55.019999999999996
2000-04-13,47.58,55.7,47.604,55.013
2000-04-14,47.94,55.72,47.608333333333334,55.067
2000-04-15,47.31,55.65,47.60033333333333,55.019000000000005
2000-04-16,47.32,54.52,47.59733333333333,54.92866666666667
2000-04-17,47.45,53.56,47.58899999999999,54.85033333333333
2000-04-18,47.49,58.46,47.586,54.94766666666667
2000-04-19,47.49,54.0,47.592333333333336,54.87533333333333
2000-04-20,47.65,54.5,47.580666666666666,54.818333333333335
2000-04-21,47.99,53.4,47.580666666666666,54.68899999999999
2000-04-22,47.62,53.77,47.580666666666666,54.605000000000004
2000-04-23,47.22,51.78,47.572,54.59566666666667
2000-04-24,47.31,55.26,47.573,54.699333333333335
2000-04-25,47.48,57.97,47.57366666666667,54.66733333333334
2000-04-26,47.9,55.23,47.583,54.681
2000-04-27,47.85,53.46,47.591,54.72
2000-04-28,47.4,55.06,47.58433333333333,54.788333333333334
2000-04-29,47.47,54.98,47.568000000000005,54.82366666666666
2000-04-30,47.32,55.29,47.550333333333334,54.89966666666667
2000-05-01,47.41,54.65,47.545,54.970666666666666
2000-05-02,47.79,55.58,47.56466666666667,55.025
2000-05-03,47.42,59.38,47.54966666666667,55.17366666666667
2000-05-04,47.19,57.13,47.535333333333334,55.271
2000-05-05,47.64,53.35,47.538333333333334,55.29533333333333
2000-05-06,47.68,53.61,47.53766666666666,55.289333333333325
2000-05-07,47.7,53.12,47.54566666666666,55.258
2000-05-08,47.81,58.15,47.56033333333333,55.36333333333334
2000-05-09,47.4,56.63,47.55433333333333,55.352
2000-05-10,47.85,57.73,47.565999999999995,55.275666666666666
2000-05-11,47.48,57.41,47.556,55.34266666666667
2000-05-12,47.4,54.93,47.552,55.33266666666667
2000-05-13,47.68,54.5,47.55533333333334,55.29266666666667
2000-05-14,47.69,55.9,47.547,55.29866666666667
2000-05-15,47.32,52.47,47.547333333333334,55.19266666666667
2000-05-16,47.23,53.78,47.54433333333334,55.168
2000-05-17,47.42,54.98,47.54333333333333,55.215333333333334
2000-05-18,47.72,54.05,47.551,55.068333333333335
2000-05-19,47.61,53.33,47.555,55.046
2000-05-20,47.48,53.45,47.54933333333334,55.010999999999996
2000-05-21,47.46,53.38,47.53166666666666,55.01033333333334
2000-05-22,47.58,55.47,47.53033333333334,55.06699999999999
2000-05-23,47.56,54.21,47.541666666666664,55.147999999999996
2000-05-24,47.39,55.61,47.544333333333334,55.159666666666666
2000-05-25,47.78,54.44,47.55433333333334,55.042
2000-05-26,47.46,53.37,47.53966666666666,54.980000000000004
2000-05-27,47.44,56.4,47.525999999999996,55.078
2000-05-28,47.37,55.04,47.525,55.07733333333333
2000-05-29,47.57,52.77,47.52833333333333,55.00366666666667
2000-05-30,47.8,54.35,47.544333333333334,54.97233333333333
2000-05-31,47.7,53.66,47.553999999999995,54.93933333333334
2000-06-01,47.54,56.45,47.54566666666666,54.968333333333334
2000-06-02,47.24,54.57,47.53966666666667,54.808
2000-06-03,47.19,54.14,47.53966666666667,54.708333333333336
2000-06-04,47.7,53.56,47.541666666666664,54.715333333333334
2000-06-05,47.38,53.77,47.531666666666666,54.72066666666667
2000-06-06,47.48,57.1,47.52433333333333,54.85333333333333
2000-06-07,47.46,56.1,47.51266666666667,54.785
2000-06-08,47.28,53.83,47.50866666666666,54.69166666666667
2000-06-09,47.54,50.89,47.498333333333335,54.46366666666667
2000-06-10,47.6,53.92,47.50233333333334,54.34733333333333
2000-06-11,47.5,53.0,47.50566666666667,54.283
2000-06-12,47.28,56.11,47.492333333333335,54.33666666666667
2000-06-13,47.28,55.47,47.47866666666667,54.32233333333333
2000-06-14,47.9,54.26,47.498,54.382
2000-06-15,47.79,54.1,47.516666666666666,54.39266666666666
2000-06-16,48.0,55.4,47.53600000000001,54.406666666666666
2000-06-17,47.44,56.96,47.526666666666664,54.50366666666666
2000-06-18,47.29,55.16,47.516,54.56466666666667
2000-06-19,47.46,55.48,47.515333333333324,54.632333333333335
2000-06-20,47.56,55.31,47.518666666666675,54.696666666666665
2000-06-21,47.52,54.63,47.516666666666666,54.66866666666667
2000-06-22,47.52,54.82,47.51533333333334,54.689
2000-06-23,47.58,54.64,47.52166666666667,54.656666666666666
2000-06-24,47.85,53.79,47.524,54.635
2000-06-25,47.85,55.33,47.537000000000006,54.70033333333333
2000-06-26,48.0,58.31,47.55566666666667,54.763999999999996
2000-06-27,47.63,55.32,47.56433333333333,54.77333333333333
2000-06-28,47.48,53.57,47.56133333333333,54.8
2000-06-29,47.7,53.35,47.558,54.766666666666666
2000-06-30,47.72,52.54,47.55866666666667,54.72933333333333
2000-07-01,47.42,55.17,47.55466666666667,54.68666666666666
2000-07-02,47.6,55.5,47.56666666666667,54.717666666666666
2000-07-03,47.55,55.4,47.57866666666666,54.75966666666667
2000-07-04,47.38,54.14,47.568,54.778999999999996
2000-07-05,47.57,54.42,47.574333333333335,54.800666666666665
2000-07-06,47.46,55.08,47.57366666666667,54.733333333333334
2000-07-07,47.4,52.85,47.57166666666667,54.625
2000-07-08,47.6,55.29,47.58233333333333,54.67366666666667
2000-07-09,47.73,56.09,47.58866666666667,54.846999999999994
2000-07-10,47.54,53.69,47.586666666666666,54.839333333333336
2000-07-11,47.83,51.65,47.59766666666666,54.79433333333334
2000-07-12,47.97,53.46,47.620666666666665,54.705999999999996
2000-07-13,47.94,56.31,47.64266666666666,54.734
2000-07-14,47.77,55.25,47.638333333333335,54.767
2000-07-15,47.71,53.68,47.635666666666665,54.753
2000-07-16,47.96,54.54,47.63433333333333,54.724333333333334
2000-07-17,47.85,55.9,47.648,54.689
2000-07-18,47.31,57.42,47.648666666666664,54.76433333333333
2000-07-19,47.42,55.78,47.647333333333336,54.77433333333333
2000-07-20,47.61,54.43,47.649,54.745000000000005
2000-07-21,47.68,54.09,47.65433333333333,54.727
2000-07-22,47.47,50.63,47.65266666666666,54.58733333333334
2000-07-23,47.91,54.22,47.66366666666667,54.57333333333333
2000-07-24,47.33,52.02,47.64633333333333,54.51433333333333
2000-07-25,47.57,51.83,47.63699999999999,54.397666666666666
2000-07-26,47.74,55.19,47.62833333333333,54.293666666666674
2000-07-27,47.56,52.92,47.626000000000005,54.21366666666666
2000-07-28,47.49,54.28,47.62633333333334,54.23733333333333
2000-07-29,47.56,52.64,47.62166666666667,54.21366666666667
2000-07-30,47.58,54.05,47.617,54.264
2000-07-31,47.56,55.73,47.62166666666666,54.282666666666664
2000-08-01,47.55,56.3,47.620000000000005,54.309333333333335
2000-08-02,47.78,53.94,47.62766666666667,54.260666666666665
2000-08-03,47.65,52.83,47.63666666666666,54.217
2000-08-04,47.88,56.5,47.647000000000006,54.28633333333333
2000-08-05,47.72,56.64,47.65566666666667,54.33833333333334
2000-08-06,47.25,56.75,47.650666666666666,54.468333333333334
2000-08-07,47.21,54.34,47.63766666666667,54.43666666666666
2000-08-08,47.37,55.93,47.62566666666667,54.431333333333335
2000-08-09,47.64,56.42,47.629000000000005,54.522333333333336
2000-08-10,47.41,55.72,47.615,54.658
2000-08-11,47.39,57.57,47.59566666666667,54.795
2000-08-12,47.65,54.74,47.586,54.742666666666665
2000-08-13,47.64,53.74,47.58166666666667,54.69233333333333
2000-08-14,48.0,55.34,47.59133333333333,54.74766666666667
2000-08-15,47.74,57.37,47.583999999999996,54.842
2000-08-16,47.78,57.73,47.58166666666667,54.903000000000006
2000-08-17,47.93,55.6,47.60233333333334,54.842333333333336
2000-08-18,47.52,54.35,47.60566666666667,54.794666666666664
2000-08-19,47.34,54.39,47.596666666666664,54.79333333333333
2000-08-20,47.69,55.37,47.597,54.836
2000-08-21,47.58,57.19,47.60066666666667,55.05466666666666
2000-08-22,47.49,56.71,47.586666666666666,55.13766666666667
2000-08-23,47.37,53.41,47.588,55.184
2000-08-24,47.65,53.79,47.59066666666667,55.24933333333333
2000-08-25,47.82,55.98,47.59333333333334,55.275666666666666
2000-08-26,48.0,57.18,47.608,55.41766666666667
2000-08-27,47.42,58.92,47.605666666666664,55.57233333333333
2000-08-28,47.85,56.81,47.61533333333333,55.71133333333333
2000-08-29,47.73,58.83,47.620333333333335,55.87066666666667
2000-08-30,47.56,56.43,47.620333333333335,55.894
2000-08-31,47.44,56.96,47.61666666666667,55.916000000000004
2000-09-01,47.91,57.1,47.620999999999995,56.02133333333334
2000-09-02,47.55,57.26,47.617666666666665,56.169000000000004
2000-09-03,47.5,57.17,47.605,56.19133333333333
2000-09-04,47.87,54.83,47.61,56.131
2000-09-05,47.75,53.62,47.626666666666665,56.026666666666664
2000-09-06,47.23,54.39,47.62733333333333,56.028333333333336
2000-09-07,47.32,56.5,47.62566666666667,56.047333333333334
2000-09-08,47.45,55.11,47.61933333333333,56.00366666666666
2000-09-09,47.48,55.86,47.62166666666667,56.00833333333333
2000-09-10,47.79,54.18,47.635,55.89533333333333
2000-09-11,47.75,54.84,47.638333333333335,55.89866666666667
2000-09-12,47.63,55.3,47.638,55.95066666666666
2000-09-13,48.0,53.34,47.638,55.884
2000-09-14,47.75,56.48,47.63833333333333,55.85433333333333
2000-09-15,47.62,54.71,47.633,55.75366666666667
2000-09-16,47.49,54.75,47.61833333333333,55.72533333333333
2000-09-17,47.5,54.33,47.617666666666665,55.724666666666664
2000-09-18,47.63,55.06,47.62733333333333,55.74699999999999
2000-09-19,47.42,55.13,47.61833333333333,55.739000000000004
2000-09-20,47.61,55.01,47.61933333333334,55.666333333333334
2000-09-21,47.71,54.47,47.626666666666665,55.59166666666667
2000-09-22,48.0,53.74,47.64766666666666,55.602666666666664
2000-09-23,47.69,52.72,47.649,55.567
2000-09-24,47.62,54.68,47.64233333333333,55.523666666666664
2000-09-25,47.63,54.19,47.629999999999995,55.424
2000-09-26,47.46,53.15,47.63133333333334,55.23166666666667
2000-09-27,47.72,55.54,47.626999999999995,55.18933333333334
2000-09-28,47.64,57.5,47.623999999999995,55.144999999999996
2000-09-29,47.53,57.97,47.623000000000005,55.196333333333335
2000-09-30,47.53,55.31,47.626,55.141333333333336
2000-10-01,47.7,54.07,47.619,55.04033333333333
2000-10-02,47.64,55.77,47.622,54.99066666666666
2000-10-03,47.39,54.47,47.61833333333334,54.900666666666666
2000-10-04,47.41,51.4,47.602999999999994,54.78633333333333
2000-10-05,47.68,54.88,47.60066666666667,54.82833333333333
2000-10-06,47.75,55.79,47.618,54.875
2000-10-07,47.55,54.67,47.62566666666667,54.81399999999999
2000-10-08,47.38,55.23,47.623333333333335,54.818
2000-10-09,47.44,56.72,47.62199999999999,54.846666666666664
2000-10-10,47.77,54.39,47.62133333333333,54.85366666666667
2000-10-11,47.39,54.46,47.60933333333333,54.841
2000-10-12,47.71,51.82,47.612,54.725
2000-10-13,47.47,51.12,47.59433333333334,54.650999999999996
2000-10-14,47.5,54.32,47.586000000000006,54.579
2000-10-15,47.45,56.32,47.580333333333336,54.632666666666665
2000-10-16,47.72,52.79,47.587999999999994,54.56733333333333
2000-10-17,47.62,53.89,47.592,54.552666666666674
2000-10-18,47.63,57.35,47.592,54.629000000000005
2000-10-19,47.94,55.32,47.60933333333333,54.63533333333333
2000-10-20,47.55,53.11,47.60733333333333,54.572
2000-10-21,47.25,57.59,47.592,54.676
2000-10-22,47.65,54.85,47.580333333333336,54.712999999999994
2000-10-23,47.86,55.12,47.586,54.793
2000-10-24,47.47,53.5,47.580999999999996,54.75366666666667
2000-10-25,47.11,55.66,47.56366666666667,54.802666666666674
2000-10-26,47.58,58.26,47.56766666666667,54.973
2000-10-27,47.63,58.3,47.56466666666667,55.065000000000005
2000-10-28,47.63,56.8,47.56433333333334,55.041666666666664
2000-10-29,47.8,54.84,47.57333333333333,54.93733333333333
2000-10-30,47.62,56.86,47.57633333333333,54.989000000000004
2000-10-31,47.21,55.38,47.56000000000001,55.032666666666664
2000-11-01,47.5,52.6,47.55533333333334,54.92700000000001
2000-11-02,47.75,55.32,47.56733333333333,54.955333333333336
2000-11-03,47.82,54.05,47.581,55.04366666666667
2000-11-04,47.73,54.68,47.58266666666667,55.037000000000006
2000-11-05,47.5,52.86,47.574333333333335,54.93933333333333
2000-11-06,47.3,51.56,47.566,54.835666666666675
2000-11-07,47.31,53.78,47.56366666666666,54.787333333333336
2000-11-08,47.78,54.76,47.575,54.722
2000-11-09,47.45,54.84,47.56433333333334,54.736999999999995
2000-11-10,47.38,55.15,47.564,54.760000000000005
2000-11-11,47.62,54.68,47.561,54.85533333333333
2000-11-12,48.0,57.01,47.57866666666666,55.05166666666666
2000-11-13,47.8,53.49,47.58866666666666,55.023999999999994
2000-11-14,47.48,53.52,47.58966666666666,54.93066666666667
2000-11-15,47.36,56.23,47.57766666666667,55.04533333333333
2000-11-16,48.0,52.61,47.590333333333334,55.00266666666666
2000-11-17,47.16,53.69,47.574666666666666,54.88066666666667
2000-11-18,47.38,54.05,47.556000000000004,54.83833333333334
2000-11-19,47.6,54.16,47.55766666666667,54.87333333333333
2000-11-20,47.74,55.26,47.574,54.79566666666666
2000-11-21,47.49,57.61,47.568666666666665,54.88766666666667
2000-11-22,47.7,56.58,47.56333333333334,54.93633333333333
2000-11-23,47.77,56.58,47.57333333333334,55.039
2000-11-24,47.7,55.79,47.592999999999996,55.04333333333333
2000-11-25,47.69,56.94,47.59666666666667,54.999333333333325
2000-11-26,47.53,51.29,47.593333333333334,54.76566666666667
2000-11-27,47.39,54.23,47.58533333333333,54.67999999999999
2000-11-28,47.48,54.42,47.574666666666666,54.666000000000004
2000-11-29,47.46,53.52,47.56933333333333,54.55466666666666
2000-11-30,47.38,52.34,47.575,54.45333333333334
2000-12-01,47.4,54.58,47.571666666666665,54.51933333333333
2000-12-02,47.72,51.73,47.57066666666666,54.39966666666667
2000-12-03,47.7,53.73,47.56666666666667,54.389
2000-12-04,47.4,57.11,47.55566666666667,54.47
2000-12-05,47.25,56.02,47.547333333333334,54.57533333333333
2000-12-06,47.52,54.25,47.55466666666667,54.66499999999999
2000-12-07,47.54,53.91,47.562333333333335,54.669333333333334
2000-12-08,47.19,53.89,47.542666666666676,54.640333333333324
2000-12-09,47.44,52.47,47.54233333333333,54.56133333333333
2000-12-10,47.94,54.32,47.561,54.53366666666667
2000-12-11,47.64,53.36,47.561666666666675,54.48966666666667
2000-12-12,47.83,55.68,47.556000000000004,54.44533333333334
2000-12-13,47.79,53.53,47.55566666666667,54.44666666666667
2000-12-14,47.46,52.75,47.555,54.42100000000001
2000-12-15,47.49,53.07,47.559333333333335,54.315666666666665
2001-01-18,47.17,54.66,47.531666666666666,54.384
2001-01-19,47.75,58.17,47.55133333333334,54.53333333333333
2001-01-20,47.41,54.87,47.55233333333333,54.56066666666666
2001-01-21,47.69,53.86,47.55533333333334,54.550666666666665
2001-01-22,47.4,57.79,47.544000000000004,54.635000000000005
2001-01-23,47.82,58.28,47.555,54.657333333333334
2001-01-24,47.94,55.28,47.563,54.614000000000004
2001-01-25,48.0,53.86,47.57066666666667,54.52333333333333
2001-01-26,47.41,56.92,47.561,54.561
2001-01-27,47.41,54.71,47.55166666666666,54.48666666666667
2001-01-28,47.66,55.38,47.556,54.623
2001-01-29,47.88,54.85,47.57233333333333,54.643666666666675
2001-01-30,47.9,54.52,47.586333333333336,54.647000000000006
2001-01-31,47.39,54.17,47.583999999999996,54.66866666666667
2001-02-01,47.57,53.78,47.59033333333333,54.71666666666667
2001-02-02,47.45,54.82,47.592,54.724666666666664
2001-02-03,47.6,54.67,47.588,54.82266666666667
2001-02-04,47.71,53.72,47.58833333333333,54.822333333333326
2001-02-05,47.8,55.88,47.60166666666667,54.781333333333336
2001-02-06,47.79,54.73,47.61966666666667,54.73833333333334
2001-02-07,47.9,55.09,47.63233333333333,54.766333333333336
2001-02-08,47.66,56.06,47.63633333333333,54.838
2001-02-09,48.0,55.72,47.66333333333333,54.899
2001-02-10,47.85,56.96,47.677,55.04866666666667
2001-02-11,47.55,54.28,47.664,55.04733333333333
2001-02-12,47.42,55.26,47.65666666666666,55.11066666666667
2001-02-13,47.71,55.22,47.65266666666666,55.09533333333333
2001-02-14,47.83,56.14,47.653999999999996,55.18233333333333
2001-02-15,47.63,54.84,47.659666666666666,55.251999999999995
2001-02-16,48.0,52.53,47.67666666666666,55.234
2001-02-17,48.0,53.07,47.70433333333333,55.181000000000004
2001-02-18,47.55,57.93,47.69766666666666,55.173
2001-02-19,47.89,56.75,47.71366666666667,55.23566666666667
2001-02-20,47.42,51.87,47.70466666666666,55.16933333333334
2001-02-21,47.4,51.83,47.70466666666666,54.970666666666666
2001-02-22,47.77,52.62,47.702999999999996,54.782000000000004
2001-02-23,47.89,53.3,47.70133333333333,54.716
2001-02-24,47.73,54.23,47.69233333333333,54.72833333333334
2001-02-25,47.5,52.86,47.69533333333334,54.592999999999996
2001-02-26,47.57,53.13,47.70066666666666,54.540333333333336
2001-02-27,47.85,55.13,47.707,54.532000000000004
2001-02-28,47.63,55.83,47.69866666666667,54.56466666666667
2001-03-01,47.85,55.6,47.696999999999996,54.60066666666667
2001-03-02,47.7,57.81,47.70733333333333,54.721999999999994
2001-03-03,47.57,55.8,47.70733333333333,54.789333333333325
2001-03-04,47.87,54.48,47.721333333333334,54.778
2001-03-05,47.69,54.02,47.724333333333334,54.75633333333333
2001-03-06,47.73,52.72,47.725,54.723
2001-03-07,47.77,52.47,47.724000000000004,54.60933333333333
2001-03-08,47.72,52.42,47.721666666666664,54.532333333333334
2001-03-09,47.73,57.46,47.716,54.61133333333334
2001-03-10,47.57,56.8,47.713,54.635999999999996
2001-03-11,47.53,54.31,47.69733333333333,54.589000000000006
2001-03-12,47.48,52.47,47.68500000000001,54.43933333333334
2001-03-13,47.93,53.52,47.69766666666666,54.414
2001-03-14,47.81,56.79,47.710666666666675,54.465
2001-03-15,47.82,54.13,47.714333333333336,54.42866666666667
2001-03-16,47.8,53.54,47.71333333333334,54.342
2001-03-17,47.97,57.13,47.724666666666664,54.41833333333333
2001-03-18,47.64,56.13,47.71266666666667,54.538333333333334
2001-03-19,47.66,53.38,47.70133333333333,54.54866666666666
2001-03-20,47.44,54.3,47.69766666666667,54.427666666666674
2001-03-21,47.93,55.23,47.699,54.377
2001-03-22,47.48,57.92,47.70100000000001,54.57866666666666
2001-03-23,47.28,56.23,47.697,54.72533333333333
2001-03-24,47.55,53.97,47.68966666666667,54.77033333333333
2001-03-25,47.6,54.33,47.67999999999999,54.80466666666666
2001-03-26,47.41,54.68,47.669333333333334,54.81966666666666
2001-03-27,47.62,54.87,47.673333333333325,54.88666666666667
2001-03-28,47.6,53.89,47.67433333333334,54.912
2001-03-29,47.22,55.01,47.653333333333336,54.908
2001-03-30,47.57,53.99,47.65133333333333,54.846666666666664
2001-03-31,47.44,51.19,47.63766666666667,54.699666666666666
2001-04-01,47.68,52.02,47.63699999999999,54.50666666666667
2001-04-02,48.0,54.65,47.65133333333333,54.46833333333334
2001-04-03,47.71,54.46,47.645999999999994,54.467666666666666
2001-04-04,47.82,55.65,47.65033333333333,54.522000000000006
2001-04-05,48.0,56.32,47.65933333333333,54.642
2001-04-06,48.0,55.65,47.666999999999994,54.748000000000005
2001-04-07,47.97,53.35,47.675333333333334,54.778999999999996
2001-04-08,47.7,54.03,47.67433333333334,54.66466666666666
2001-04-09,47.94,55.33,47.68666666666666,54.61566666666667
2001-04-10,47.88,54.73,47.69833333333333,54.62966666666667
2001-04-11,47.81,51.87,47.70933333333333,54.60966666666666
2001-04-12,48.0,53.84,47.71166666666667,54.62033333333333
2001-04-13,48.0,54.0,47.717999999999996,54.52733333333333
2001-04-14,47.88,55.62,47.72,54.577
2001-04-15,47.86,54.52,47.722,54.60966666666666
2001-04-16,47.77,54.76,47.715333333333334,54.53066666666667
2001-04-17,47.86,53.02,47.72266666666667,54.427
2001-04-18,47.78,54.25,47.72666666666667,54.456
2001-04-19,47.22,53.94,47.71933333333333,54.443999999999996
2001-04-20,47.56,54.35,47.706999999999994,54.41466666666666
2001-04-21,47.88,54.7,47.720333333333336,54.30733333333333
2001-04-22,47.45,51.63,47.726,54.154
2001-04-23,47.8,55.26,47.73433333333333,54.197
2001-04-24,47.53,51.77,47.732,54.11166666666667
2001-04-25,47.57,51.96,47.73733333333333,54.021
2001-04-26,47.5,51.24,47.733333333333334,53.9
2001-04-27,47.54,52.22,47.73133333333333,53.84433333333333
2001-04-28,47.41,52.45,47.73766666666666,53.759
2001-04-29,47.7,55.96,47.742,53.824666666666666
2001-04-30,47.82,54.52,47.754666666666665,53.93566666666666
2001-05-01,47.85,53.86,47.76033333333334,53.997
2001-05-02,47.56,56.01,47.74566666666667,54.04233333333333
2001-05-03,47.65,52.09,47.74366666666666,53.96333333333334
2001-05-04,47.62,55.0,47.737,53.94166666666667
2001-05-05,47.53,54.76,47.721333333333334,53.88966666666667
2001-05-06,47.2,55.42,47.69466666666667,53.882
2001-05-07,47.73,53.9,47.686666666666675,53.900333333333336
2001-05-08,47.75,53.07,47.68833333333334,53.86833333333334
2001-05-09,47.41,53.23,47.67066666666666,53.79833333333333
2001-05-10,47.77,53.59,47.66700000000001,53.76033333333333
2001-05-11,47.96,53.92,47.672,53.82866666666667
2001-05-12,47.68,52.58,47.66133333333333,53.78666666666667
2001-05-13,47.4,53.87,47.641333333333336,53.782333333333334
2001-05-14,47.6,53.27,47.632,53.70399999999999
2001-05-15,47.5,51.39,47.62,53.599666666666664
2001-05-16,47.73,54.95,47.61866666666666,53.606
2001-05-17,47.72,53.56,47.614000000000004,53.624
2001-05-18,47.48,51.44,47.604000000000006,53.53033333333334
2001-05-19,47.56,54.06,47.61533333333333,53.53433333333333
2001-05-20,47.97,55.16,47.629000000000005,53.56133333333334
2001-05-21,47.61,55.24,47.62,53.57933333333334
2001-05-22,47.56,54.7,47.623666666666665,53.68166666666666
2001-05-23,47.6,53.16,47.617,53.611666666666665
2001-05-24,47.65,54.02,47.621,53.68666666666666
2001-05-25,47.7,51.4,47.62533333333333,53.668
2001-05-26,47.69,52.74,47.63166666666667,53.717999999999996
2001-05-27,47.79,54.54,47.63999999999999,53.79533333333334
2001-05-28,47.66,56.27,47.64833333333333,53.92266666666667
2001-05-29,47.6,56.17,47.644999999999996,53.92966666666667
2001-05-30,47.86,55.66,47.64633333333334,53.967666666666666
2001-05-31,47.56,54.95,47.63666666666666,54.004
2001-06-01,47.25,52.64,47.626333333333335,53.891666666666666
2001-06-02,47.41,55.81,47.61833333333333,54.01566666666667
2001-06-03,47.93,55.07,47.62866666666666,54.018
2001-06-04,47.48,55.71,47.626999999999995,54.04966666666667
2001-06-05,47.23,55.62,47.628,54.056333333333335
2001-06-06,47.15,55.63,47.608666666666664,54.114000000000004
2001-06-07,47.61,55.01,47.604,54.178666666666665
2001-06-08,47.99,55.5,47.623333333333335,54.25433333333333
2001-06-09,47.85,56.78,47.626,54.36066666666667
2001-06-10,47.68,57.03,47.61666666666667,54.46433333333333
2001-06-11,47.56,53.25,47.61266666666667,54.486666666666665
2001-06-12,47.52,57.93,47.61666666666667,54.622
2001-06-13,47.46,52.42,47.612,54.59366666666667
2001-06-14,47.7,54.18,47.61866666666666,54.68666666666666
2001-06-15,47.93,54.3,47.62533333333333,54.665
2001-06-16,47.78,54.11,47.62733333333333,54.68333333333333
2001-06-17,47.8,54.89,47.638,54.79833333333333
2001-06-18,47.57,53.35,47.638333333333335,54.77466666666667
2001-06-19,47.49,56.02,47.62233333333334,54.80333333333333
2001-06-20,47.73,56.47,47.626333333333335,54.84433333333333
