country_code,region,income_group,trade_balance_status,political_stability,economic_sector_dominant,currency_type,policy_framework,season,crisis_event,governance_quality,climate_impact_level,trade_bloc,financial_access,migration_trend,date,year,quarter,gdp_per_capita,inflation_rate,unemployment_rate,interest_rate,exchange_rate,exports_usd,imports_usd,debt_gdp_ratio,investment_pct_gdp,consumption_pct_gdp,population_million,urbanization_pct,internet_penetration,energy_consumption_mwh,renewable_energy_pct,income_inequality_gini,education_index,healthcare_index,poverty_rate,fdi_inflows_usd,business_confidence_index,manufacturing_pmi,economic_day_status
C06,Europe,Upper-Middle,Deficit,Moderate,,Fiat,Neoliberal,,None,,,NAFTA,,Inflow,2000-01-28,2000,1,,2.182436487078441,,6.229685006921069,1.6799166108218273,,,69.89012895008693,,64.03492892577742,,,44.59426751645372,,11.844074253525031,,0.5923265617140906,,,73926.39068366318,,53.631157998227856,Low
C06,Europe,,,Stable,Industry,Fiat,,,None,Medium,,,,Inflow,2000-01-29,2000,1,,,6.006485295962443,,,,,,,61.101819998349626,,,,,18.04894555763376,,0.6153398201456591,,,,48.49303048717919,52.67842067147042,Low
C06,Europe,Upper-Middle,Surplus,Stable,,,,Q1,None,Medium,Low,,Medium,,2000-01-30,2000,1,,,6.564651690107947,,,1260724.5427124077,,,,,46.98647935094967,54.06558589214357,,1045.3113109235246,,34.99306720677624,,,,,,,Low
C06,,Upper-Middle,Deficit,Stable,,,,,,Medium,Low,NAFTA,,Outflow,2000-01-31,2000,1,,1.6026745473644834,,,,,,,40.0,59.44932421020141,46.65312205103292,,,1026.8950438684883,,,0.5875552897125529,0.6479303859886772,,,,46.61144354691274,Medium
C06,,,,Stable,Industry,Fiat,,Q1,None,Medium,Low,NAFTA,Medium,,2000-02-01,2000,1,28942.38136389419,,5.252845104685224,4.328361193732085,,,,,,,,,,,,,,0.6441129736890236,,,,,Low
C06,,Upper-Middle,Surplus,Moderate,Industry,Fiat,Mixed,Q1,None,Medium,Medium,,,Inflow,2000-02-02,2000,1,,,,,,,,,,,,,,1054.6301659700284,11.864716925549407,,,,,,,,Low
C06,Europe,,,Stable,Industry,Fiat,Socialist,,None,Medium,,,,Outflow,,2000,1,,2.625097045330372,,,,992332.5214019658,,,,,,58.91201570297192,,,,,,,,,,,Low
C06,Europe,,Surplus,Moderate,,,Mixed,Q1,,,,NAFTA,,Inflow,2000-02-04,2000,1,,,,,1.3938812188646703,,,,,,,,,1081.1499822546816,,40.56993341157967,,,20.67316385030307,,52.58198375048053,,Low
C06,Europe,,Deficit,Stable,,Fiat,Socialist,Q1,None,,,,,,,2000,1,,,,,,,,,40.0,59.91541921579491,,,,,,,0.6048335389107957,,,,,,Low
,Europe,,Deficit,Stable,,Fiat,,Q1,None,,High,NAFTA,,Inflow,2000-02-06,2000,1,,,,3.834668865088505,,,,57.01481501559786,40.0,,46.67436457718353,,,,,32.21577777677793,0.6169749748162069,,,,,53.62271443656836,Low
,,Upper-Middle,,Stable,Industry,Fiat,Neoliberal,Q1,,Medium,Medium,,High,Inflow,,2000,1,,,,,,,,,,,,,,,,,,,,52308.54842508294,,,Low
,,Upper-Middle,,Stable,,Fiat,Keynesian,,None,Medium,Low,NAFTA,High,,2000-02-08,2000,1,,,,,,,,,40.0,59.92000409308457,,,40.9045659923392,1027.3934567919307,,,0.5823765264243315,0.6585987762232057,,73147.75127440797,,,Medium
C06,,,Deficit,Moderate,Industry,,Socialist,,None,Medium,High,NAFTA,Medium,,,2000,1,,,,4.368443937583878,,,1029420.881240268,,,,,,,1055.1607040415556,,,,0.6059263830623837,,,,52.76966463893898,Low
C06,Europe,Upper-Middle,,Stable,Industry,,Keynesian,,None,Medium,,,,,,2000,1,28301.82705554668,2.292533654088893,3.962328504279629,,1.5324940749104266,,,,,59.641075137160605,,,,1028.7746711327811,,,,,,,,,Medium
C06,Europe,Upper-Middle,Deficit,Stable,Industry,Fiat,Mixed,,None,Medium,Medium,,Medium,Outflow,,2000,1,26606.883623331338,3.315626118248264,,,,,,,,59.3192063469366,,,,,14.54389074816461,,,,,,,53.63257242963028,Low
C06,,Upper-Middle,Surplus,Stable,Industry,Fiat,Keynesian,,None,Medium,Low,NAFTA,,,,2000,1,,3.661392244770898,,,,,976627.471216136,,40.0,58.97010983277335,,,,,,,,0.618057879389764,,,,,Low
,,Upper-Middle,Deficit,,Industry,,,Q1,None,Medium,,,,Neutral,2000-02-13,2000,1,,,,,1.300129896516394,,,,,61.72133898079741,,,,,,,,0.6154937367348038,,53127.26676019574,48.58260872172493,,Low
C06,Europe,Upper-Middle,Deficit,Stable,Industry,Fiat,Neoliberal,Q1,None,Medium,Medium,NAFTA,High,Outflow,2000-02-14,2000,1,,3.499547747387007,5.747255176744506,,,,,54.97354153199878,,,47.4444094824227,,,1080.787700046886,,,0.5962641284441252,,,,,,Medium
C06,,Upper-Middle,Surplus,Stable,,,Mixed,Q1,,Medium,Low,NAFTA,Medium,,,2000,1,,,,,,,,72.44476424539698,,,46.87024346207064,,48.10750773541992,,0.9559014766409356,,,0.641926564076899,25.79029864188072,82532.71013973662,52.52710290763991,54.43077731078393,Low
,Europe,Upper-Middle,Deficit,,Industry,Fiat,Mixed,,,Medium,Low,NAFTA,High,Neutral,2000-02-16,2000,1,,,,,,,,,,,47.07866040233928,,,,13.598884598359431,,0.6061887026404674,,23.6116927744422,,,,Medium
C06,,Upper-Middle,Deficit,Stable,Industry,Fiat,,Q1,None,Medium,High,,High,Outflow,,2000,1,,2.2927722614734347,,,1.5544639780425786,905435.7863450118,,,,,,,40.46612860515596,,,,,0.701461573104398,,,,,Low
C06,Europe,Upper-Middle,,Stable,Industry,Fiat,Neoliberal,Q1,,Medium,Medium,NAFTA,Medium,Neutral,2000-02-18,2000,1,27417.98454358905,2.197024243225049,,,,,,49.679534500155,,,,48.364906427412905,,1106.449919335436,,,,,,61669.83674720582,,,Low
,,Upper-Middle,Deficit,,,Fiat,Neoliberal,Q1,None,Medium,Medium,NAFTA,,,2000-02-19,2000,1,,1.873990746799573,5.7317290943363925,4.168638808904865,1.6780790855828849,,,56.69389573452701,,,,,,,,,,,,,,,Low
,Europe,Upper-Middle,Neutral,,Industry,Fiat,Keynesian,,None,,Low,,,Neutral,2000-02-20,2000,1,,,,,,,,51.51674819362616,,60.59596977649379,,57.31189150768644,,,9.873446604779463,46.4775697187021,,,,,,,Medium
,Europe,,Surplus,Moderate,Industry,Fiat,Neoliberal,,,,Medium,NAFTA,,,2000-02-21,2000,1,27615.891444228957,,,,,,,65.46238480824793,,,,57.70049550947719,53.7444045714347,,,,,,26.02334410193888,,,49.60631216825454,Medium
C06,,,Surplus,,,Fiat,Mixed,Q1,None,Medium,,,Medium,,2000-02-22,2000,1,,,,,1.4470402191975225,,,,,,,,,,,,0.6021662204755756,0.6353936467752715,,,,,Medium
C06,,,,Stable,Industry,Fiat,,,None,Medium,,,Low,Neutral,2000-02-23,2000,1,,,,,1.407218916559978,,,,,,,,,,,,,,26.17856373245486,41438.87829578504,,,Medium
,,Upper-Middle,,Stable,,Fiat,,Q1,None,Medium,Low,NAFTA,Medium,Inflow,2000-02-24,2000,1,,,,5.690512548313276,1.477436810745102,,,,,,,,,,21.073667084251344,,,0.6607905207626459,27.62336742701637,,,49.65320906545106,High
C06,Europe,,Deficit,Stable,Industry,Fiat,Neoliberal,Q1,None,Medium,High,NAFTA,Low,,2000-02-25,2000,1,,,5.621225201719732,,,,,,,,,,,,,31.168723203274865,,0.6835595057998329,,,,,Low
,Europe,Upper-Middle,,Stable,,,Socialist,,,Medium,Medium,,,,2000-02-26,2000,1,,,,,,,,,,59.18600163971622,,,,1048.862660620879,7.47236098282732,,,,,46161.07741144735,,,Low
C06,Europe,,,Stable,,,,Q1,None,,Medium,,,,2000-02-27,2000,1,,,,,,,,63.932343336904175,,,,,50.49497092385423,,10.338978813865964,38.95861661925535,,0.6576948261593532,,,,,Low
C06,Europe,Upper-Middle,,Stable,,,Socialist,,None,,Medium,NAFTA,,,2000-02-28,2000,1,,,,,,,799078.2089357841,,,,,,,,15.349060560786535,,,,,61213.132670200604,,,Medium
C06,Europe,,Deficit,Stable,,Fiat,Neoliberal,,None,Medium,High,,,Neutral,,2000,1,29218.921932696,,,5.776393072866611,,1254644.7573812406,,,,58.25555884552256,,,,,,30.434627027496735,,,,,,,Medium
C06,,Upper-Middle,Surplus,Stable,Industry,Fiat,Neoliberal,Q1,None,,Low,NAFTA,Medium,Neutral,2000-03-01,2000,1,,,3.801869336473939,3.24413078174689,,,,,,,,54.55546411074947,,,,,,,,,50.86229956259733,,Low
C06,,Upper-Middle,Surplus,Stable,Industry,,Mixed,Q1,,Medium,Low,NAFTA,,Inflow,2000-03-02,2000,1,,,,,1.5242180825568388,1169884.710684194,,,,,46.4728055758452,,,,,,0.5955823702742442,,,62270.67491674867,,,Low
C06,Europe,Upper-Middle,,,Industry,,Socialist,Q1,,Medium,Low,,,,2000-03-03,2000,1,,2.179360927595611,6.669253905601008,,1.553969849189479,,,,,,,52.550239966345416,,,,,0.5901414577068647,0.6464966505458393,,,,,Low
,Europe,Upper-Middle,Surplus,Moderate,Industry,Fiat,,Q1,,Medium,High,NAFTA,Medium,,2000-03-04,2000,1,,,,,,,895637.5273164776,,,55.828074404571616,,,,,,,,,,,,,Low
C06,,,Surplus,Stable,,,Socialist,,None,Medium,Low,,Low,Inflow,2000-03-05,2000,1,,,5.765021799977934,,1.6664643808084694,,,,,,,57.8854292580727,,1044.850915041494,11.948616318869185,34.10086139524744,,,27.00121763002689,48776.82515577116,,,Low
C06,,Upper-Middle,,,Industry,Fiat,,Q1,None,Medium,Medium,NAFTA,,,2000-03-06,2000,1,25905.444834004156,1.3027320504894844,,,,,,,,,,,45.45703316242959,,,,,0.6421016623348497,,,,48.91068337736428,Low
,,Upper-Middle,Deficit,Stable,Industry,,Neoliberal,,None,,Low,,Medium,,2000-03-07,2000,1,,,,,,,,,,59.33447169002498,,,,1069.6241315314298,,35.07890330854282,,,,,,,Medium
,Europe,Upper-Middle,Deficit,,,Fiat,Neoliberal,Q1,None,Medium,,NAFTA,,Inflow,2000-03-08,2000,1,,,,,1.517306084883075,1006276.6137723392,,68.65315804133095,,61.468105772033205,,,,,10.996455238678848,,,0.6419245184676715,,,,,Low
C06,Europe,Upper-Middle,Surplus,Stable,,Fiat,Keynesian,,None,Medium,,NAFTA,,,,2000,1,,,,,,,,,,,,,54.52259070365459,,,,,,,,,,Low
,Europe,Upper-Middle,Surplus,Stable,Industry,,Keynesian,,None,Medium,,NAFTA,Low,Inflow,,2000,1,27821.93936436011,1.478476614840364,6.2496831751924375,,1.6520648708720678,,,63.67716752075567,,,,,,,,,0.6162701504773646,0.6482868056829795,,,50.93275857714051,49.14095019330612,Medium
C06,Europe,Upper-Middle,,,,Fiat,,Q1,None,,High,,Medium,,2000-03-11,2000,1,,,,4.929140258506789,,,836558.221854555,,,55.30268426659826,47.63535608311793,57.824041588704375,,,,,,,,67227.9135518321,,,Low
C06,,,Surplus,,Industry,Fiat,Socialist,Q1,None,Medium,High,,Medium,Inflow,2000-03-12,2000,1,,,,3.750177805159792,,,,,,,,,,,,,,,,66402.68868384195,,50.11320878375098,Low
C06,Europe,Upper-Middle,Surplus,,Industry,Fiat,Socialist,,None,,Low,NAFTA,,Neutral,,2000,1,,1.322843837117443,,,,,967760.3911585032,,40.0,,,,,,,,,0.6516286364386316,,,,47.54684499099513,Medium
,Europe,Upper-Middle,Deficit,Stable,,,Keynesian,,None,Medium,High,,,,,2000,1,,1.173162957681034,,3.8711482403966526,,,,,40.0,,,,46.09695305114752,,,,,,26.265166551506347,,53.15888023166769,,Low
C06,Europe,Upper-Middle,Deficit,Stable,Industry,,Neoliberal,,,,,,High,Neutral,2000-03-15,2000,1,,,4.330675936215519,5.265721539901666,,,,,,,,,,1053.933865528858,10.112764177715365,,,,,,,,Low
,Europe,Upper-Middle,Surplus,Stable,,,Mixed,,,,Medium,NAFTA,Medium,Inflow,2000-03-16,2000,1,,,,4.786753363088272,1.594182261994572,,1189324.6055084427,,,,,,,,,,,0.6596928703269014,26.559490941928708,,,52.05671423135675,Medium
C06,Europe,,Surplus,Stable,Industry,,Mixed,Q1,,Medium,Medium,NAFTA,Medium,Inflow,,2000,1,26871.829584309988,,,,,,,,,,47.11048288317254,,,,,,0.6208929990558174,0.6396748315926197,,58149.16567672422,,,Medium
,Europe,Upper-Middle,,Stable,,,Keynesian,Q1,None,Medium,Low,NAFTA,Low,,2000-03-18,2000,1,,2.7660586383436945,,,,,,,,58.94388844228576,,,,,,,0.6082579499257255,,,,,,Low
C06,,Upper-Middle,Deficit,,,Fiat,,Q1,None,Medium,,NAFTA,Medium,Inflow,,2000,1,,,,,1.546866374407018,1344947.123084763,,,,,47.00409666582775,,,,,,,,,,,,Medium
C06,Europe,Upper-Middle,Deficit,,Industry,Fiat,Neoliberal,,None,Medium,,NAFTA,Medium,Inflow,2000-03-20,2000,1,,,,4.12900438947236,,1005182.4130157582,,,,,,55.41139335160701,,,9.734031188658916,,,0.6528205165506981,,,53.36018048512298,,Low
C06,,,Surplus,Stable,Industry,,,,None,,,NAFTA,High,Inflow,,2000,1,,,,3.274984938944691,,,,68.41870249079496,,,,,,,,,,,,,53.95496973464662,,Low
C06,Europe,Upper-Middle,Deficit,Stable,Industry,Fiat,Keynesian,Q1,,Medium,Medium,,Low,Inflow,,2000,1,27479.755050847205,,5.200309042266499,,,,,,,59.20038461555077,47.2829120764325,,,,,,,0.6312954973901037,,,,51.690712694856266,Low
C06,,Upper-Middle,,Stable,Industry,Fiat,Mixed,Q1,None,Medium,,NAFTA,Medium,Inflow,2000-03-23,2000,1,28827.95306520476,,,4.928878329258603,,,,,,57.82088714352459,,53.19615519928168,45.42805122285539,,7.860171103974184,39.55513657691662,0.6522944364032666,,,,52.86919358802132,50.37255336148319,Low
C06,,,,,,Fiat,Mixed,,,Medium,,NAFTA,,Inflow,2000-03-24,2000,1,28887.83897672929,,6.597987709295864,4.036220069646804,,,,,,,,,,,13.86862843873429,,0.6147976434210418,,,,53.38554997370253,,Low
,Europe,Upper-Middle,Surplus,Stable,,,,,,Medium,Low,,Medium,Outflow,2000-03-25,2000,1,,,,,,,,,,,47.41189552967216,,,1047.852012745817,11.614400582778684,,,,,,,,Medium
C06,Europe,Upper-Middle,,,,Fiat,,Q1,None,Medium,Medium,NAFTA,Medium,Neutral,,2000,1,,,,,,,,,,,,,42.53357464467992,,1.9685484810684135,,,,,,53.34264609370597,,Low
C06,Europe,Upper-Middle,Surplus,,Industry,,,Q1,,Medium,Medium,NAFTA,High,,,2000,1,,,,,,,,,,,,,,1016.893367516384,,,,0.643400135907484,,,,,Low
,Europe,Upper-Middle,Neutral,Stable,Industry,Fiat,Keynesian,Q1,None,,High,,,Neutral,,2000,1,,,7.215632638806035,,1.6110869998642976,,,52.32637578164756,,,,54.65977993775209,41.87388722270984,,,,0.5990800439481511,0.6586982405116014,,79070.56921681644,55.75620197739902,,Low
C06,,,,,Industry,Fiat,Mixed,Q1,None,,High,NAFTA,,Inflow,,2000,1,,,,4.781624635320481,,1129990.512174317,,,,,,,,,18.72068091994176,,,,,,,,Low
,Europe,Upper-Middle,,Moderate,Industry,,,Q1,,Medium,Low,NAFTA,Medium,,2000-03-30,2000,1,,,,,,1145222.9388972807,,,,59.11731977910753,,,,,,38.66710369169055,0.591807312863539,0.6778156779200372,,,,,Low
C06,Europe,Upper-Middle,,,Industry,Fiat,,Q1,None,Medium,Low,,Medium,Inflow,,2000,1,27872.638626470845,,5.12709421941634,5.089846108293783,,,,,40.0,,47.06806903113251,56.65150343070673,,,,38.88034523597632,,,,,,51.071679734310216,Low
,Europe,Upper-Middle,,Stable,Industry,,Mixed,,,,High,NAFTA,,,2000-04-01,2000,2,,,,5.0596819151022965,,,,,40.0,60.99037950930168,46.80216989412003,,,,20.22350007985486,,0.6099504884384959,0.6516496409554627,,,,,Low
C06,Europe,Upper-Middle,,Moderate,Industry,Fiat,Keynesian,,None,,High,NAFTA,,,2000-04-02,2000,2,,,,,,,,,,,,,44.70665324419305,,,35.79349706477421,,,,,50.43496418772979,,Low
C06,,Upper-Middle,,Moderate,,Fiat,,,None,Medium,,NAFTA,,Neutral,,2000,2,,2.674354487328853,,3.836858839087349,1.5125945986699263,,,,,,,55.41730216821271,40.33556964376277,,,,,0.6045939532641648,,,,50.5881384500776,Medium
C06,,Upper-Middle,,Stable,Industry,,Mixed,,,Medium,,NAFTA,Low,Neutral,2000-04-04,2000,2,27864.85725059088,2.032179642251269,,,,,,,,,,,,1036.4479820547026,,36.98005412363186,,,,,,,Medium
C06,Europe,Upper-Middle,Neutral,Stable,,,Socialist,Q2,None,Medium,Low,,High,Inflow,,2000,2,,2.274254457561616,,4.487099794032306,,,,,,,47.54151412281305,,,1066.3505806560966,,,,,,51180.23741223396,,,Low
,,,Surplus,,Industry,Fiat,,,,Medium,Low,NAFTA,,,,2000,2,,2.9572527759982297,7.688415067221449,,,,,,40.0,,,,,1068.6735576157907,,,,,,,,,Low
C06,,Upper-Middle,,Stable,Industry,Fiat,Socialist,,,Medium,High,,High,Inflow,,2000,2,,,,,,,,,,59.14399376523903,,,,,,,,,,,,52.4021196918604,Medium
C06,Europe,Upper-Middle,,Moderate,Industry,Fiat,,Q2,None,Medium,,,Low,Outflow,2000-04-08,2000,2,,,,,,,1117608.5127761732,,,,,,,,,,,,,,,,Medium
C06,Europe,Upper-Middle,,,,Fiat,Neoliberal,Q2,None,,Low,NAFTA,High,,2000-04-09,2000,2,26689.199310041564,3.268054935690769,,,,1226969.40674207,,,,,,,,1056.535016216847,12.794035579341124,,0.5987583720971025,,,71305.58942771288,,,Low
C06,Europe,,Deficit,,Industry,,Mixed,Q2,None,Medium,Low,NAFTA,Low,Outflow,2000-04-10,2000,2,,,6.054025823008107,,,,,,,,,,,,,,,,,,,,Medium
,Europe,Upper-Middle,Deficit,Stable,Industry,,Socialist,,None,,,NAFTA,Low,Inflow,,2000,2,,,3.959400561356769,5.808808421440839,,,,,,,,,,1069.5075905668366,,,,,,,,,Low
,Europe,Upper-Middle,Surplus,Stable,Industry,Fiat,Socialist,Q2,None,Medium,Low,,Medium,,2000-04-12,2000,2,,1.0934440698652876,4.626295548131162,,,,,65.34233685181641,,,46.98664622276396,,,,,,,,,,,,Low
,Europe,Upper-Middle,Deficit,Stable,Industry,Fiat,Mixed,Q2,,Medium,Medium,NAFTA,Medium,Outflow,2000-04-13,2000,2,,,4.918250791041203,,1.4689481592934834,1328076.496258776,,,,,,,46.63672590920749,,,,,,,,49.2746398022456,,Low
C06,Europe,Upper-Middle,,Stable,Industry,Fiat,Keynesian,,None,Medium,Low,NAFTA,High,,2000-04-14,2000,2,28652.16295961123,,4.509133017805268,,,,1271801.6711062305,,,,,,,,14.404113722413708,,,,,,,,Low
C06,Europe,,Surplus,,Industry,Fiat,,Q2,None,,Low,,Medium,Inflow,2000-04-15,2000,2,,,,,,,,,40.0,,46.63964296270449,,,,,33.36493343850636,,0.6362548669215112,,,,,Low
,,Upper-Middle,Surplus,,Industry,Fiat,Socialist,,,Medium,Medium,NAFTA,High,Outflow,,2000,2,27462.707681061536,,4.057990186335752,,,,,63.89573208816874,40.0,60.67845638985677,,,,,,,,,,,,,Medium
C06,,,,,Industry,Fiat,Socialist,,None,Medium,Low,,,,2000-04-17,2000,2,,,,,1.7542929160420102,,,54.76089647431484,40.0,,,,,1108.101211025346,,,0.6214033377427182,,,42594.65715817617,,,Low
,,Upper-Middle,Surplus,,Industry,Fiat,,Q2,None,Medium,Low,NAFTA,Medium,Outflow,2000-04-18,2000,2,,,,,,,,,,,,59.66299737112786,,,,,,,21.735559016883947,,,52.19766971635137,Medium
C06,Europe,,Deficit,Stable,Industry,Fiat,Socialist,Q2,None,,Low,NAFTA,Medium,,2000-04-19,2000,2,28168.580288338595,,6.309046567546497,,,,,,,,,,,,,,,,,73210.93498403433,52.2364317565809,,Low
C06,Europe,,,Stable,Industry,,,,None,Medium,Medium,NAFTA,High,,,2000,2,,,,,,,,75.04059482828148,,,,,,,,,0.6006435871887068,,,,,,Low
C06,Europe,Upper-Middle,,Stable,Industry,Fiat,Mixed,,None,,Low,NAFTA,Medium,,,2000,2,,1.789257326245194,,,,,,,40.0,,,,,,,,,,,,,,Low
C06,Europe,Upper-Middle,Deficit,,,Fiat,Neoliberal,,None,Medium,,NAFTA,Medium,,2000-04-22,2000,2,,,,5.9062361664577,,,,71.28242884191764,40.0,,,54.88696827397641,,1110.3698872830273,,,,,,68044.27059168532,,,Medium
,,Upper-Middle,Surplus,Moderate,,,Neoliberal,,None,Medium,Medium,NAFTA,High,Inflow,2000-04-23,2000,2,,,6.55806367765417,,,,,,40.0,,,,,,,38.27613478282375,,,,,,49.21681331144424,Low
