Date,gdp_per_capita,gdp_per_capita_MA30
2000-02-15,23662,23961.166666666668
2000-02-15,23836,23946.0
2000-02-15,23493,23918.133333333335
2000-02-15,23577,23892.3
2000-02-15,23751,23871.466666666667
2000-02-15,23925,23854.866666666665
2000-02-15,24197,23846.566666666666
2000-02-15,24404,23844.4
2000-02-15,24061,23830.466666666667
2000-02-15,24329,23825.0
2000-02-16,24221,23823.766666666666
2000-02-16,23986,23806.4
2000-02-16,24042,23791.666666666668
2000-02-16,24113,23781.833333333332
2000-02-16,24329,23803.3
2000-02-16,24427,23818.0
2000-02-16,24484,23828.033333333333
2000-02-16,24545,23851.666666666668
2000-02-16,24545,23866.233333333334
2000-02-16,24474,23870.933333333334
2000-02-17,23878,23890.966666666667
2000-02-17,23977,23911.966666666667
2000-02-17,23930,23932.466666666667
2000-02-17,23892,23952.966666666667
2000-02-17,23930,23975.666666666668
2000-02-17,24108,23999.133333333335
2000-02-17,24160,24026.066666666666
2000-02-17,24192,24051.566666666666
2000-02-17,24225,24075.666666666668
2000-02-17,24042,24091.166666666668
2000-02-18,24005,24102.6
2000-02-18,24258,24116.666666666668
2000-02-18,24249,24141.866666666665
2000-02-18,24225,24163.466666666667
2000-02-18,24192,24178.166666666668
2000-02-18,24042,24182.066666666666
2000-02-18,24150,24180.5
2000-02-18,24019,24167.666666666668
2000-02-18,24000,24165.633333333335
2000-02-18,24066,24156.866666666665
2000-02-18,24108,24153.1
2000-02-19,24075,24156.066666666666
2000-02-19,24108,24158.266666666666
2000-02-19,24023,24155.266666666666
2000-02-19,24042,24145.7
2000-02-19,24141,24136.166666666668
2000-02-19,24380,24132.7
2000-02-19,24235,24122.366666666665
2000-02-19,24333,24115.3
2000-02-19,24188,24105.766666666666
2000-02-19,24282,24119.233333333334
2000-02-20,24793,24146.433333333334
2000-02-20,24775,24174.6
2000-02-20,24742,24202.933333333334
2000-02-20,24714,24229.066666666666
2000-02-20,24681,24248.166666666668
2000-02-20,24545,24261.0
2000-02-20,24484,24270.733333333334
2000-02-20,24427,24277.466666666667
2000-02-20,24606,24296.266666666666
2000-02-20,24648,24317.7
2000-02-21,24657,24331.0
2000-02-21,24732,24347.1
2000-02-21,24789,24365.9
2000-02-21,24779,24385.466666666667
2000-02-21,24770,24409.733333333334
2000-02-21,24286,24414.266666666666
2000-02-21,24441,24428.333333333332
2000-02-21,24371,24440.7
2000-02-21,24516,24455.7
2000-02-21,24587,24471.666666666668
2000-02-22,24150,24474.166666666668
2000-02-22,24009,24470.866666666665
2000-02-22,23883,24466.2
2000-02-22,23784,24457.6
2000-02-22,23690,24442.566666666666
2000-02-22,23592,24416.3
2000-02-22,23394,24388.266666666666
2000-02-22,23296,24353.7
2000-02-22,23235,24321.933333333334
2000-02-22,23488,24295.466666666667
2000-02-23,23080,24238.366666666665
2000-02-23,23019,24179.833333333332
2000-02-23,23113,24125.533333333333
2000-02-23,23047,24069.966666666667
2000-02-23,23174,24019.733333333334
2000-02-23,22986,23967.766666666666
2000-02-23,22962,23917.033333333333
2000-02-23,22939,23867.433333333334
2000-02-23,22948,23812.166666666668
2000-02-23,22944,23755.366666666665
2000-02-24,22850,23695.133333333335
2000-02-24,22953,23635.833333333332
2000-02-24,22953,23574.633333333335
2000-02-24,22920,23512.666666666668
2000-02-24,22883,23449.766666666666
2000-02-24,22582,23392.966666666667
2000-02-24,22812,23338.666666666668
2000-02-24,22775,23285.466666666667
2000-02-24,22723,23225.7
2000-02-24,22653,23161.233333333334
2000-02-24,22526,23107.1
2000-02-25,22376,23052.666666666668
2000-02-25,22488,23006.166666666668
2000-02-25,22451,22961.733333333334
2000-02-25,22413,22919.166666666668
2000-02-25,22343,22877.533333333333
2000-02-25,22315,22841.566666666666
2000-02-25,22310,22808.7
2000-02-25,22305,22777.7
2000-02-25,22310,22738.433333333334
2000-02-25,22427,22716.666666666668
2000-02-26,22662,22704.766666666666
2000-02-26,22779,22693.633333333335
2000-02-26,23023,22692.833333333332
2000-02-26,22545,22671.866666666665
2000-02-26,22897,22668.9
2000-02-26,23235,22678.0
2000-02-26,23704,22703.5
2000-02-26,23840,22733.233333333334
2000-02-26,23469,22750.733333333334
2000-02-26,23958,22787.666666666668
2000-02-27,24174,22828.366666666665
2000-02-27,24009,22863.566666666666
2000-02-27,24075,22902.066666666666
2000-02-27,24192,22945.7
2000-02-27,24108,22996.566666666666
2000-02-27,23376,23015.366666666665
2000-02-27,23883,23052.3
2000-02-27,23761,23086.9
2000-02-27,23629,23119.433333333334
2000-02-27,23507,23152.133333333335
2000-02-28,23122,23177.0
2000-02-28,22869,23189.7
2000-02-28,23249,23216.3
2000-02-28,22995,23235.7
2000-02-28,22737,23248.833333333332
2000-02-28,22606,23258.533333333333
2000-02-28,22498,23264.8
2000-02-28,22432,23269.033333333333
2000-02-28,22493,23275.133333333335
2000-02-28,22653,23282.666666666668
2000-02-29,23474,23309.733333333334
2000-02-29,22817,23311.0
2000-02-29,22981,23309.6
2000-02-29,23150,23329.766666666666
2000-02-29,23798,23359.8
2000-02-29,24469,23400.933333333334
2000-02-29,24662,23432.866666666665
2000-02-29,24108,23441.8
2000-02-29,24845,23487.666666666668
2000-02-29,24296,23498.933333333334
2000-03-01,25404,23539.933333333334
2000-03-01,24817,23566.866666666665
2000-03-01,24967,23596.6
2000-03-01,25117,23627.433333333334
2000-03-01,25254,23665.633333333335
2000-03-01,25338,23731.033333333333
2000-03-01,25291,23777.966666666667
2000-03-01,25216,23826.466666666667
2000-03-01,25033,23873.266666666666
2000-03-01,25380,23935.7
2000-03-02,24146,23969.833333333332
2000-03-02,23850,24002.533333333333
2000-03-02,23484,24010.366666666665
2000-03-02,24441,24058.566666666666
2000-03-02,23634,24088.466666666667
2000-03-02,23338,24112.866666666665
2000-03-02,24667,24185.166666666668
2000-03-02,23225,24211.6
2000-03-02,23324,24239.3
2000-03-02,23451,24265.9
2000-03-02,23188,24256.366666666665
2000-03-03,23840,24290.466666666667
2000-03-03,24009,24324.733333333334
2000-03-03,24207,24359.966666666667
2000-03-03,23643,24354.8
2000-03-03,24108,24342.766666666666
2000-03-03,24545,24338.866666666665
2000-03-03,24305,24345.433333333334
2000-03-03,24498,24333.866666666665
2000-03-03,24531,24341.7
2000-03-03,24399,24308.2
2000-03-04,24305,24291.133333333335
2000-03-04,24343,24270.333333333332
2000-03-04,24371,24245.466666666667
2000-03-04,24394,24216.8
2000-03-04,24423,24186.3
2000-03-04,24451,24158.3
2000-03-04,24479,24133.733333333334
2000-03-04,24502,24116.033333333333
2000-03-04,24516,24087.233333333334
2000-03-04,24268,24091.3
2000-03-05,24319,24106.933333333334
2000-03-05,24770,24149.8
2000-03-05,24225,24142.6
2000-03-05,24197,24161.366666666665
2000-03-05,24258,24192.033333333333
2000-03-05,24376,24182.333333333332
2000-03-05,24441,24222.866666666665
2000-03-05,24531,24263.1
2000-03-05,24653,24303.166666666668
2000-03-05,24202,24336.966666666667
2000-03-06,25028,24376.566666666666
2000-03-06,24986,24409.133333333335
2000-03-06,24864,24431.033333333333
2000-03-06,24986,24475.8
2000-03-06,24934,24503.333333333332
2000-03-06,24667,24507.4
2000-03-06,24559,24515.866666666665
2000-03-06,24873,24528.366666666665
2000-03-06,24770,24536.333333333332
2000-03-06,24930,24554.033333333333
2000-03-07,24108,24547.466666666667
2000-03-07,23455,24517.866666666665
2000-03-07,23521,24489.533333333333
2000-03-07,23643,24464.5
2000-03-07,23765,24442.566666666666
2000-03-07,23887,24423.766666666666
2000-03-07,24225,24415.3
2000-03-07,24338,24409.833333333332
2000-03-07,24451,24407.666666666668
2000-03-07,24000,24398.733333333334
2000-03-08,23338,24366.033333333333
2000-03-08,23939,24338.333333333332
2000-03-08,23502,24314.233333333334
2000-03-08,23376,24286.866666666665
2000-03-08,23394,24258.066666666666
2000-03-08,23437,24226.766666666666
2000-03-08,23859,24207.366666666665
2000-03-08,23610,24176.666666666668
2000-03-08,24005,24155.066666666666
2000-03-08,24066,24150.533333333333
2000-03-08,23732,24107.333333333332
2000-03-09,24183,24080.566666666666
2000-03-09,24150,24056.766666666666
2000-03-09,24192,24030.3
2000-03-09,24131,24003.533333333333
2000-03-09,24207,23988.2
2000-03-09,24169,23975.2
2000-03-09,24286,23955.633333333335
2000-03-09,24099,23933.266666666666
2000-03-09,24399,23915.566666666666
2000-03-09,24122,23916.033333333333
2000-03-10,25751,23992.566666666666
2000-03-10,25657,24063.766666666666
2000-03-10,25667,24131.233333333334
2000-03-10,25545,24190.566666666666
2000-03-10,25423,24241.766666666666
2000-03-10,24991,24267.3
2000-03-10,24761,24281.4
2000-03-10,24629,24287.333333333332
2000-03-10,24512,24304.4
2000-03-10,25216,24367.0
2000-03-11,25009,24402.666666666668
2000-03-11,25549,24470.9
2000-03-11,25437,24539.6
2000-03-11,25230,24600.8
2000-03-11,24789,24645.866666666665
2000-03-11,24437,24665.133333333335
2000-03-11,24263,24686.9
2000-03-11,24089,24689.7
2000-03-11,24610,24707.833333333332
2000-03-11,23915,24713.933333333334
2000-03-12,23347,24686.066666666666
2000-03-12,23742,24672.466666666667
2000-03-12,23596,24652.6
2000-03-12,23469,24630.533333333333
2000-03-12,23258,24598.9
2000-03-12,23192,24566.333333333332
2000-03-12,23127,24527.7
2000-03-12,23066,24493.266666666666
2000-03-12,23000,24446.633333333335
2000-03-12,22939,24407.2
2000-03-13,22986,24315.033333333333
2000-03-13,22897,24223.033333333333
2000-03-13,22897,24130.7
2000-03-13,22897,24042.433333333334
2000-03-13,22911,23958.7
2000-03-13,23056,23894.2
2000-03-13,23207,23842.4
2000-03-13,23282,23797.5
2000-03-13,23131,23751.466666666667
2000-03-13,23366,23689.8
2000-03-14,24146,23661.033333333333
2000-03-14,23977,23608.633333333335
2000-03-14,24315,23571.233333333334
2000-03-14,23512,23513.966666666667
2000-03-14,23662,23476.4
2000-03-14,23812,23455.566666666666
2000-03-14,24817,23474.033333333333
2000-03-14,24648,23492.666666666668
2000-03-14,24995,23505.5
2000-03-14,25183,23547.766666666666
2000-03-14,24479,23585.5
2000-03-15,25798,23654.033333333333
2000-03-15,25831,23728.533333333333
2000-03-15,25864,23808.366666666665
2000-03-15,25892,23896.166666666668
2000-03-15,25854,23984.9
2000-03-15,25761,24072.7
2000-03-15,25667,24159.4
2000-03-15,25577,24245.3
2000-03-15,25479,24329.966666666667
2000-03-15,25371,24409.466666666667
2000-03-16,25775,24505.4
2000-03-16,25756,24600.7
2000-03-16,25789,24697.1
2000-03-16,25836,24794.6
2000-03-16,25878,24888.666666666668
2000-03-16,25925,24979.266666666666
2000-03-16,25981,25069.233333333334
2000-03-16,26070,25167.2
2000-03-16,26160,25260.333333333332
2000-03-16,26230,25329.8
2000-03-17,26127,25401.466666666667
2000-03-17,26268,25466.566666666666
2000-03-17,25676,25538.7
2000-03-17,25822,25610.7
2000-03-17,25977,25682.866666666665
2000-03-17,25521,25706.333333333332
2000-03-17,25221,25725.433333333334
2000-03-17,24911,25722.633333333335
2000-03-17,24606,25703.4
2000-03-17,24371,25699.8
2000-03-18,23202,25613.266666666666
2000-03-18,22502,25502.3
2000-03-18,22587,25393.066666666666
2000-03-18,22690,25286.333333333332
2000-03-18,22850,25186.2
2000-03-18,23014,25094.633333333335
2000-03-18,23667,25027.966666666667
2000-03-18,23901,24972.1
2000-03-18,24146,24927.666666666668
2000-03-18,23432,24863.033333333333
2000-03-19,22587,24756.766666666666
2000-03-19,22681,24654.266666666666
2000-03-19,22427,24542.2
2000-03-19,22488,24430.6
2000-03-19,22826,24328.866666666665
2000-03-19,23014,24231.833333333332
2000-03-19,23202,24139.2
2000-03-19,23441,24051.566666666666
2000-03-19,23535,23964.066666666666
2000-03-19,23343,23867.833333333332
2000-03-20,23610,23783.933333333334
2000-03-20,23554,23693.466666666667
2000-03-20,23479,23620.233333333334
2000-03-20,23235,23534.0
2000-03-20,23085,23437.6
2000-03-20,23385,23366.4
2000-03-20,22878,23288.3
2000-03-20,22803,23218.033333333333
2000-03-20,22817,23158.4
2000-03-20,22915,23109.866666666665
2000-03-20,22953,23101.566666666666
2000-03-21,23300,23128.166666666668
2000-03-21,23690,23164.933333333334
2000-03-21,23009,23175.566666666666
2000-03-21,23113,23184.333333333332
2000-03-21,23498,23200.466666666667
2000-03-21,23962,23210.3
2000-03-21,23798,23206.866666666665
2000-03-21,23897,23198.566666666666
2000-03-21,23991,23217.2
2000-03-21,24028,23265.233333333334
2000-03-22,23394,23289.0
2000-03-22,23892,23337.833333333332
2000-03-22,23770,23380.566666666666
2000-03-22,23624,23407.166666666668
2000-03-22,23484,23422.833333333332
2000-03-22,23192,23422.5
2000-03-22,23319,23418.433333333334
2000-03-22,23249,23408.9
2000-03-22,23178,23403.4
2000-03-22,23155,23388.233333333334
2000-03-23,23239,23377.733333333334
2000-03-23,23305,23371.933333333334
2000-03-23,23376,23376.633333333335
2000-03-23,23432,23388.2
2000-03-23,23465,23390.866666666665
2000-03-23,23455,23410.1
2000-03-23,23291,23426.366666666665
2000-03-23,23493,23448.9
2000-03-23,23404,23465.2
2000-03-23,23352,23478.5
2000-03-24,23023,23469.266666666666
2000-03-24,23192,23452.666666666668
2000-03-24,23108,23455.966666666667
2000-03-24,23347,23463.766666666666
2000-03-24,22944,23445.3
2000-03-24,23000,23413.233333333334
2000-03-24,23089,23389.6
2000-03-24,23192,23366.1
2000-03-24,22892,23329.466666666667
2000-03-24,22944,23293.333333333332
2000-03-25,23512,23297.266666666666
2000-03-25,23873,23296.633333333335
2000-03-25,23671,23293.333333333332
2000-03-25,23775,23298.366666666665
2000-03-25,23972,23314.633333333335
2000-03-25,24169,23347.2
2000-03-25,24268,23378.833333333332
2000-03-25,24329,23414.833333333332
2000-03-25,24366,23454.433333333334
2000-03-25,24070,23484.933333333334
2000-03-26,24563,23529.066666666666
2000-03-26,24399,23565.533333333333
2000-03-26,24441,23601.033333333333
2000-03-26,24479,23635.933333333334
2000-03-26,24526,23671.3
2000-03-26,24840,23717.466666666667
2000-03-26,24648,23762.7
2000-03-26,24695,23802.766666666666
2000-03-26,24746,23847.5
2000-03-26,24793,23895.533333333333
2000-03-26,24610,23948.433333333334
2000-03-27,24911,24005.733333333334
2000-03-27,24873,24064.566666666666
2000-03-27,24864,24115.133333333335
2000-03-27,24892,24180.066666666666
2000-03-27,24892,24243.133333333335
2000-03-27,24803,24300.266666666666
2000-03-27,24845,24355.366666666665
2000-03-27,24615,24412.8
2000-03-27,24761,24473.366666666665
2000-03-27,24714,24513.433333333334
2000-03-28,24235,24525.5
2000-03-28,24521,24553.833333333332
2000-03-28,24427,24575.566666666666
2000-03-28,24329,24587.466666666667
2000-03-28,24141,24586.533333333333
2000-03-28,23854,24572.733333333334
2000-03-28,23704,24551.9
2000-03-28,23620,24527.033333333333
2000-03-28,23615,24511.866666666665
2000-03-28,24000,24493.1
2000-03-29,24474,24495.6
2000-03-29,23831,24475.266666666666
2000-03-29,24042,24460.7
2000-03-29,24258,24451.766666666666
2000-03-29,24817,24451.0
2000-03-29,25657,24484.633333333335
2000-03-29,25873,24523.9
2000-03-29,26085,24568.533333333333
2000-03-29,26300,24618.766666666666
2000-03-29,25239,24639.733333333334
2000-03-30,25878,24671.966666666667
2000-03-30,25258,24684.8
2000-03-30,26310,24733.0
2000-03-30,26094,24773.066666666666
2000-03-30,25657,24798.566666666666
2000-03-30,23803,24765.233333333334
2000-03-30,24460,24752.4
2000-03-30,24239,24739.866666666665
2000-03-30,24019,24715.133333333335
2000-03-30,24826,24718.866666666665
2000-03-31,24009,24711.333333333332
2000-03-31,23592,24680.366666666665
2000-03-31,23681,24655.5
2000-03-31,23845,24639.366666666665
2000-03-31,23582,24620.733333333334
2000-03-31,24338,24636.866666666665
2000-03-31,24423,24660.833333333332
2000-03-31,24502,24690.233333333334
2000-03-31,24258,24711.666666666668
2000-03-31,24169,24717.3
2000-04-01,24380,24714.166666666668
2000-04-01,24268,24728.733333333334
2000-04-01,24498,24743.933333333334
2000-04-01,24441,24750.033333333333
2000-04-01,24315,24733.3
2000-04-01,24174,24683.866666666665
2000-04-01,24221,24628.8
2000-04-01,24033,24560.4
2000-04-01,24531,24501.433333333334
2000-04-01,24127,24464.366666666665
2000-04-01,24080,24404.433333333334
2000-04-02,23901,24359.2
2000-04-02,23991,24281.9
2000-04-02,23962,24210.833333333332
2000-04-02,23897,24152.166666666668
2000-04-02,23930,24156.4
2000-04-02,24014,24141.533333333333
2000-04-02,24070,24135.9
2000-04-02,24131,24139.633333333335
2000-04-02,24211,24119.133333333335
2000-04-02,23953,24117.266666666666
2000-04-03,24671,24153.233333333334
2000-04-03,24329,24174.833333333332
2000-04-03,24446,24194.866666666665
2000-04-03,24549,24227.1
2000-04-03,24610,24236.166666666668
2000-04-03,24441,24236.766666666666
2000-04-03,24610,24240.366666666665
2000-04-03,24549,24250.066666666666
2000-04-03,24667,24266.666666666668
2000-04-03,24714,24277.8
2000-04-04,24329,24279.833333333332
2000-04-04,24216,24270.433333333334
2000-04-04,24155,24260.9
2000-04-04,24099,24253.7
2000-04-04,24042,24249.3
2000-04-04,23934,24239.733333333334
2000-04-04,23901,24235.333333333332
2000-04-04,23911,24214.666666666668
2000-04-04,23920,24207.766666666666
2000-04-04,23986,24204.633333333335
2000-04-05,24009,24208.233333333334
2000-04-05,24094,24211.666666666668
2000-04-05,23934,24210.733333333334
2000-04-05,23967,24213.066666666666
2000-04-05,24052,24217.133333333335
2000-04-05,24310,24227.0
2000-04-05,24136,24229.2
2000-04-05,24235,24232.666666666668
2000-04-05,24380,24238.3
2000-04-05,24178,24245.8
2000-04-06,24873,24252.533333333333
2000-04-06,24831,24269.266666666666
2000-04-06,24789,24280.7
2000-04-06,24732,24286.8
2000-04-06,24911,24296.833333333332
2000-04-06,24620,24302.8
2000-04-06,24559,24301.1
2000-04-06,24502,24299.533333333333
2000-04-06,24446,24292.166666666668
2000-04-06,24676,24290.9
2000-04-07,24981,24312.633333333335
2000-04-07,24948,24337.033333333333
2000-04-07,24934,24363.0
2000-04-07,24958,24391.633333333335
2000-04-07,24986,24423.1
2000-04-07,24972,24457.7
2000-04-07,24925,24491.833333333332
2000-04-07,24892,24524.533333333333
2000-04-07,24864,24556.0
2000-04-07,24845,24584.633333333335
2000-04-07,24831,24612.033333333333
2000-04-08,24803,24635.666666666668
2000-04-08,24793,24664.3
2000-04-08,24803,24692.166666666668
2000-04-08,24817,24717.666666666668
2000-04-08,24798,24733.933333333334
2000-04-08,24817,24756.633333333335
2000-04-08,24812,24775.866666666665
2000-04-08,24831,24790.9
2000-04-08,24831,24812.666666666668
2000-04-08,24822,24810.966666666667
2000-04-09,24803,24810.033333333333
2000-04-09,24789,24810.033333333333
2000-04-09,24770,24811.3
2000-04-09,24746,24805.8
2000-04-09,24718,24809.066666666666
2000-04-09,24545,24808.6
2000-04-09,24657,24813.766666666666
2000-04-09,24587,24818.466666666667
2000-04-09,24690,24818.933333333334
2000-04-09,24620,24806.9
2000-04-10,24282,24784.7
2000-04-10,24254,24762.033333333333
2000-04-10,24254,24738.566666666666
2000-04-10,24277,24714.933333333334
2000-04-10,24347,24694.1
2000-04-10,24437,24677.833333333332
2000-04-10,24474,24663.9
2000-04-10,24394,24648.233333333334
2000-04-10,24512,24637.133333333335
2000-04-10,24305,24619.6
2000-04-11,24516,24610.033333333333
2000-04-11,24399,24596.9
2000-04-11,24315,24580.633333333335
2000-04-11,24347,24564.966666666667
2000-04-11,24460,24553.7
2000-04-11,24615,24546.966666666667
2000-04-11,24606,24540.1
2000-04-11,24587,24531.966666666667
2000-04-11,24577,24523.5
2000-04-11,24554,24514.566666666666
2000-04-12,24545,24505.966666666667
2000-04-12,24498,24496.266666666666
2000-04-12,24441,24485.3
2000-04-12,24385,24473.266666666666
2000-04-12,24343,24460.766666666666
2000-04-12,24310,24452.933333333334
2000-04-12,24404,24444.5
