country_code,region,income_group,trade_balance_status,political_stability,economic_sector_dominant,currency_type,policy_framework,season,crisis_event,governance_quality,climate_impact_level,trade_bloc,financial_access,migration_trend,date,year,quarter,gdp_per_capita,inflation_rate,unemployment_rate,interest_rate,exchange_rate,exports_usd,imports_usd,debt_gdp_ratio,investment_pct_gdp,consumption_pct_gdp,population_million,urbanization_pct,internet_penetration,energy_consumption_mwh,renewable_energy_pct,income_inequality_gini,education_index,healthcare_index,poverty_rate,fdi_inflows_usd,business_confidence_index,manufacturing_pmi,economic_day_status
C01,,Upper-Middle,Deficit,Stable,,Fiat,,,,High,Medium,,,Outflow,2000-01-23,2000,1,,,,,,,,,,,38.5336465217692,,,,11.620768363759506,,,,,43277.488810301584,,,Medium
C01,,Upper-Middle,Deficit,Stable,Industry,Fiat,Socialist,Q1,,High,,EU,Medium,Neutral,,2000,1,,,,,,,,,,,38.27783205341153,,,,,,,,,,,,Low
C01,,,Deficit,Stable,,,Socialist,Q1,None,High,,EU,Medium,,,2000,1,,3.552476455967211,,,,,738600.8054158987,,36.88005285569548,,,,,,,,,,,58609.06611864707,,50.79219976475152,Medium
C01,Europe,,,Stable,Industry,Fiat,Keynesian,Q1,None,High,,,Medium,Neutral,2000-01-26,2000,1,,,,,,,,,31.24637498793022,,,,,,,,,,,,53.610511065106415,,Medium
C01,Europe,,Surplus,Stable,,Fiat,Keynesian,,,High,,EU,Medium,Outflow,2000-01-27,2000,1,,,6.025778253986239,,,,,,,,,,,,,,,,,,,,Medium
C01,Europe,,Surplus,Stable,Industry,Fiat,Neoliberal,Q1,None,High,High,EU,,Neutral,2000-01-28,2000,1,,,4.871695307420413,5.351622952880316,,,811541.2686932567,67.32959425447676,,,,,,,13.45600089354926,,,,32.373076640137725,,,,Low
,Europe,,Deficit,,Industry,Fiat,,,None,High,,,Low,Inflow,2000-01-29,2000,1,,,,,,823008.1528760488,,,34.87957311927083,,,,,801.3699715859963,,38.53029240996998,0.5808708940769158,,,,,,Medium
C01,Europe,Upper-Middle,,Stable,Industry,Fiat,Neoliberal,Q1,,,Medium,EU,High,,,2000,1,,2.037304232117261,,,,,793379.3498482098,68.1336219562223,,,38.32409497114503,55.19501738934812,,,,,,,,,,,Medium
C01,,Upper-Middle,Deficit,Stable,Industry,,Socialist,Q1,None,,High,EU,High,Neutral,2000-01-31,2000,1,,,,,,,833886.1821016194,,,60.556032035602215,,,43.296580031089874,,,,,,24.423805023344084,46888.34019973478,,,Low
,Europe,Upper-Middle,Surplus,Stable,Industry,Fiat,Mixed,,,High,Low,EU,Medium,Outflow,2000-02-01,2000,1,,,,,,,,,,,,,,852.8929451935514,,,0.5622635682396362,,,45825.65196301798,,,Medium
C01,Europe,,Surplus,,Industry,,Mixed,Q1,None,High,Low,EU,,,2000-02-02,2000,1,,,,4.565473246963864,,,,,,,,,,,,,,,,,,50.72485912304845,Medium
,,Upper-Middle,,Stable,Industry,Fiat,,,InflationShock,High,,EU,Medium,,,2000,1,,,,,,,889724.6713752556,,,,38.02779256377715,,,,,,,,28.359859755619443,,,,Medium
C01,,,,,Industry,Fiat,,,,,,EU,Medium,Neutral,2000-02-04,2000,1,,,4.096173482355328,,,,,,,,38.62356584307476,,41.29135736846269,,,,0.6237186603540738,,,,,,Medium
C01,,Upper-Middle,Neutral,Stable,Industry,Fiat,Keynesian,Q1,,High,Low,EU,,,2000-02-05,2000,1,,,4.734995457162707,4.396509471397748,,,,53.46364360059267,28.53736401612403,,,,,,,,,,,,,52.32217288427821,Medium
C01,Europe,Upper-Middle,Neutral,Stable,,Fiat,Neoliberal,,None,High,Low,EU,Medium,Outflow,,2000,1,,,6.490980569968302,3.827630614912075,,,,62.14993851789871,,,,,,,,34.608815897409386,0.6006078976225555,0.6360049692713001,,,,51.35268182491687,Low
C01,Europe,,Deficit,,,Fiat,,,,High,Medium,EU,Medium,,2000-02-07,2000,1,22850.853885612065,,3.291398260704421,,,,718565.6110306778,,,63.82347541188921,38.66628522242331,,,836.4581108476772,,,,,,,51.78550809065694,,Medium
C01,Europe,Upper-Middle,Deficit,,Industry,Fiat,Neoliberal,,None,,Medium,EU,,Neutral,,2000,1,,0.9411731670596064,,,1.6682768469113445,904240.4632492858,,,28.17365035155251,,38.66668765226002,,41.15428719523155,,,39.75390629619535,,,,,,49.04247881231374,Medium
C01,Europe,Upper-Middle,Surplus,,Industry,Fiat,,Q1,None,High,Low,,High,Neutral,2000-02-09,2000,1,,,,,,,,,35.49129384410647,,,,,,16.65835159636605,,,,,,,,High
,,Upper-Middle,Deficit,Stable,Industry,Fiat,Socialist,Q1,None,High,Low,EU,Medium,Neutral,2000-02-10,2000,1,,,,,,,700997.493183059,,,,,,,,,37.237915531903546,,,,,,,Medium
C01,Europe,Upper-Middle,Deficit,Stable,Industry,Fiat,Mixed,Q1,None,High,Medium,EU,,Neutral,2000-02-11,2000,1,,3.3841467339426314,,5.887927770996394,1.6111232336053487,667280.0183511537,640432.2257039098,,,,,52.280164905130505,41.47767511630782,796.6120207077479,,,,,,48329.98930725966,51.716147787496695,,Medium
,Europe,Upper-Middle,,,,,,Q1,None,High,High,,,Inflow,2000-02-12,2000,1,,1.5939899312732786,3.7130921535685033,,,876187.3335647327,636438.5011497975,81.14156688795629,,,,57.79155260652121,,,,,,,,,,,Low
,,Upper-Middle,Deficit,,Industry,Fiat,,Q1,,High,Medium,,,Outflow,2000-02-13,2000,1,,1.0564660007585212,,5.844659066945223,,881651.5050652983,889385.4627440037,,,,,,38.523182385896455,,3.1121466595709317,37.26192905841437,,0.6635702250243433,,,,,Low
C01,,,,Stable,,,,,None,,Low,,Low,Outflow,2000-02-14,2000,1,,,,,1.642079925743149,702110.6762753349,,,,,,,,,,,0.6101138750321162,0.6719878967954027,26.75601781640527,,,,Low
C01,,,Deficit,,Industry,,,,None,,Low,,High,,2000-02-15,2000,1,,,,5.290974721042444,1.5753596407841135,,,52.60707478168909,,,38.03690177939456,,36.776410695156365,,,,,,,,,,Medium
C01,Europe,Upper-Middle,Surplus,,,,,Q1,None,High,,EU,Medium,Inflow,,2000,1,,2.501491225396817,,,,,,,,63.61084526506728,,,,,,,0.6057656692140053,0.6579166621578567,,,,,Medium
,,Upper-Middle,Neutral,Stable,Industry,Fiat,,,None,,,,,Outflow,,2000,1,,,,4.458197567469524,1.514016499880335,,,,,,,,40.9112214431707,,,38.84238530485179,,,24.71423711837284,,,49.06543158489648,Low
,Europe,Upper-Middle,,,Industry,Fiat,Mixed,,None,High,Low,EU,Medium,Outflow,,2000,1,25194.56959259288,,,4.071889664831729,,,,52.84141017561684,37.46524384405156,,,,41.32308539533992,,8.71958315260068,29.02357250521945,0.5872320507573204,,,,,,Medium
,,Upper-Middle,,,,,Neoliberal,Q1,,High,Medium,,Low,Outflow,2000-02-19,2000,1,,,,,,903255.863935746,,,,65.00633753445473,,54.71642999741,,,6.266462130645888,,,,,,,49.383637947773884,Low
C01,Europe,Upper-Middle,,,Industry,Fiat,,Q1,,High,Low,EU,Low,Neutral,,2000,1,23509.61243555877,,,5.970107690051108,,,,60.37691049301586,,,,,,,16.25076975369703,38.08205301825654,,,,,,,Low
C01,Europe,,Deficit,,,,,,None,High,Low,,Medium,Neutral,2000-02-21,2000,1,,,,4.955715325438508,,,,,,,38.6029717932719,54.14228997927201,,,,,,,,,,50.87761016891064,Medium
C01,,Upper-Middle,,,Industry,Fiat,Keynesian,,None,,Low,EU,,,2000-02-22,2000,1,,2.932405424939976,6.312621144965673,,,,,,,,38.20251169792423,,,,5.1513898442554735,,,,26.58576308810737,,,52.17380623804146,Medium
C01,Europe,Upper-Middle,Deficit,Stable,Industry,,,,,High,,EU,Low,Inflow,2000-02-23,2000,1,25932.659215062333,,,4.708035285766636,,,835964.5570830889,,40.0,59.67587760476736,38.29823591770846,,40.10207328197853,,,,,0.6573668631108842,25.16869195229875,,,,Medium
C01,,Upper-Middle,,,Industry,,,Q1,None,High,Medium,EU,High,,2000-02-24,2000,1,,3.2517573203967456,,,1.505765426975646,725013.1666795723,,,,,38.47441310686518,,,838.2718090255524,,,0.628110964393367,,,47519.907394305126,,,Medium
C01,Europe,Upper-Middle,,,,Fiat,Socialist,,None,High,High,EU,Medium,Outflow,2000-02-25,2000,1,,1.086709200095464,,,1.4403960638293298,,,54.62281992695426,,,38.31520005326294,,,808.7189606898833,,,,,,30967.743021040857,,,Low
C01,Europe,,Deficit,Stable,,Fiat,Socialist,Q1,None,High,Low,EU,Low,,,2000,1,,,,,,,,,,,,,,,5.367847068809987,,,,,57402.51067230132,52.87825472915756,,Low
C01,Europe,Upper-Middle,Surplus,Stable,Industry,Fiat,,Q1,None,High,Medium,EU,Low,Inflow,,2000,1,24421.700739800974,,,,,,805083.3512995467,,,65.25183746732402,38.74313701765705,,,832.1171387509912,,38.12806499273489,,0.6475327987313307,,56010.30083196483,,,Medium
,,Upper-Middle,,Stable,Industry,Fiat,Mixed,Q1,None,High,Low,EU,,,2000-02-28,2000,1,,,,,1.6018961922033086,,,,,60.40239954044685,,,,793.3482133182897,,,0.6322741820585024,0.6528149569998074,27.29265030684511,46322.15136614401,,,Low
C01,,Upper-Middle,Surplus,,Industry,,Socialist,Q1,None,High,High,EU,,,2000-02-29,2000,1,,,5.9528713417466665,,,,889071.2787586413,,,,38.8057180370216,,,,,,0.6297451133702913,0.6579665858847534,,,,,Medium
,,,,Stable,Industry,Fiat,Neoliberal,,,,Low,EU,Medium,Inflow,2000-03-01,2000,1,,,,,,,866836.9031715167,,,63.256473821755606,,,45.2170635601999,720.5746969510259,18.404876996448,,0.6022920409054429,0.6294705677807817,,49126.42831315647,,,Low
,,,Neutral,,,Fiat,Mixed,Q1,None,High,High,,,Inflow,2000-03-02,2000,1,,,,,,,987637.6889687852,60.95706231208384,,,38.4247599330306,,,875.866238388976,18.74915165329284,,,,,,53.974647352817,49.73499750633051,Low
C01,,,Deficit,Stable,Industry,,Neoliberal,Q1,None,High,Medium,EU,Medium,,2000-03-03,2000,1,,,7.283989851984844,6.167688084926168,1.5990233631883808,837867.0475288818,834942.3648225368,,,,,,38.874914385822734,,,30.24318578903132,,0.6465755048473253,,,52.0821160991821,,Low
,Europe,,,,,,Mixed,,None,,Low,,High,,2000-03-04,2000,1,,,,4.621852923244592,1.513499670230098,,750189.7692834651,,34.321597622898885,,38.54211868216315,,,,,23.20774048603974,,0.645604616029949,28.92113675824635,49315.51448984561,,,Low
,Europe,,,Stable,Industry,Fiat,Keynesian,,None,,Medium,EU,,,,2000,1,,,,4.4195897454288176,,,861321.4640660248,,,,38.20112958264625,,,,,,0.6069491383613062,,,50648.87434175426,,49.319914759170864,High
C01,Europe,Upper-Middle,,Stable,Industry,,,Q1,,High,Medium,EU,Medium,Outflow,2000-03-06,2000,1,24462.81408355341,,,,1.5846579463858537,1014760.019245726,715076.8054351993,,,,38.84514073896376,,,887.7789492194345,,40.762709915889744,0.613985658929379,0.6527526451918912,,,52.27078462242491,,Medium
C01,Europe,Upper-Middle,Surplus,Stable,Industry,Fiat,Socialist,,,High,,,Medium,Inflow,,2000,1,,,,,1.5093776673269648,778657.5295605642,,,,,,55.681457247115006,45.10923863979247,,10.99578718431518,,,0.644381121029718,26.726233277331094,,,,Low
C01,Europe,Upper-Middle,Surplus,Stable,Industry,,Socialist,Q1,,High,High,EU,Low,,,2000,1,23906.104518098426,3.18620219863588,,,,,701184.2361367268,,,,,53.84066329645701,46.7823651133256,,10.311595282958717,,0.5737731883766252,,24.17281659067742,,53.6682974217698,50.670430625895285,Low
C01,,Upper-Middle,,Stable,Industry,Fiat,Socialist,Q1,None,High,High,,,Neutral,2000-03-09,2000,1,23149.849584842683,,6.107745713526119,,,,670945.2797310688,63.1922329758948,,,38.69670529048996,,42.0400059765088,,,,,,27.42228694994031,,51.9457123778371,,Medium
,,,Neutral,,Industry,Fiat,,Q1,None,High,Medium,EU,,,2000-03-10,2000,1,24370.61039304213,,,,,,,57.38622060607348,,,38.54026876395901,,,,12.225366847606054,,,,,,,49.420517588252906,Medium
C01,Europe,Upper-Middle,,,Industry,Fiat,Socialist,,None,,,EU,High,,,2000,1,,,,,,,,,39.05740678234304,,,61.006396365651696,,,,,0.6094243385972847,,,41522.4389115761,54.92140998631356,,Medium
C01,Europe,,Surplus,Stable,Industry,Fiat,,Q1,,High,Low,,,Neutral,2000-03-12,2000,1,25006.036668325825,,6.134386372671015,,,,,58.54814887968693,,59.79036906372093,,,,,,,,0.6768440071018909,,,,,Low
C01,Europe,,,Stable,Industry,Fiat,,,,,Medium,,High,Neutral,2000-03-13,2000,1,,,,,,,809500.5648862346,,,,,,35.394525918165954,,7.7504877827080785,,0.6209552788133427,,25.302839458703392,,,,Low
C01,Europe,,,Stable,,Fiat,Neoliberal,,None,High,High,,,,2000-03-14,2000,1,23576.918388886414,,,,,,,74.17698039262282,,,,,,,,,,,,,,45.82844193550289,Low
,Europe,Upper-Middle,Surplus,Stable,Industry,Fiat,Socialist,Q1,None,,Medium,,,,,2000,1,26800.996641983715,,,4.061819865806269,1.4935636556211225,,,48.58130753668674,,60.172417861464425,38.16834855323133,,44.38902833216974,,,,,,,,51.174732275047496,,Medium
,,Upper-Middle,Deficit,Stable,Industry,Fiat,Keynesian,Q1,None,,Low,EU,Medium,Neutral,2000-03-16,2000,1,,,,4.192462117817177,,,,59.42705389742925,,,38.62156771967053,,,,,,,0.6398729765605715,,45891.63210787216,52.56451864285471,,Low
C01,Europe,Upper-Middle,Surplus,Stable,Industry,Fiat,Mixed,Q1,None,,,,Medium,Inflow,2000-03-17,2000,1,,1.5256692247482668,,,,,774688.1070859845,,,,,,,,,,,0.650184508424809,,52738.67742129954,,48.92492981584463,Low
C01,Europe,,,Stable,Industry,Fiat,Mixed,,None,High,,EU,High,Outflow,2000-03-18,2000,1,,,,,,,,,,,,,,,,,,,,47227.84438485,,,Low
C01,Europe,Upper-Middle,Deficit,Stable,,Fiat,,,None,High,Low,EU,Medium,Neutral,2000-03-19,2000,1,,,,,1.464464713658286,932131.44232933,677170.8184992686,,33.41781900203225,,,,,,,,,,,,,,Medium
,Europe,Upper-Middle,,Stable,Industry,Fiat,Neoliberal,Q1,,High,Low,,,Inflow,2000-03-20,2000,1,24943.148256926997,,,4.612945408484531,1.482561504025043,,,61.09008466529288,,,,55.18407666667839,,,,,,,23.730532550574974,,,,Low
C01,Europe,,,,Industry,Fiat,,Q1,None,,,EU,,Inflow,2000-03-21,2000,1,24100.610267313063,,,3.766436653376125,,900775.8102265352,,62.81489680422091,,,38.48226846408041,,,,14.857688816461463,,,,,40385.322796925466,53.07088740863777,,Medium
C01,,,Surplus,Stable,,Fiat,Keynesian,Q1,,High,Medium,EU,,Outflow,,2000,1,24191.182622794688,,,,,751897.6950068657,560231.1877122241,,,,38.06660147891704,55.93358590873703,,762.2504014644555,,,,,,46101.998154514986,,,Low
C01,Europe,Upper-Middle,,Stable,Industry,Fiat,Keynesian,Q1,,,Medium,EU,,Outflow,2000-03-23,2000,1,,,,,,,,61.35657535627305,,64.12766805116325,,,,,,,,0.6403717457939674,,55324.9292618859,,,Medium
C01,,,,Stable,Industry,,Neoliberal,,None,,High,EU,High,Outflow,,2000,1,25054.358886300583,,,,,,729275.0605163511,,,,,,,,11.804334002482722,45.695163956220384,,,,,,52.93843449196096,Low
C01,Europe,Upper-Middle,,Stable,Industry,Fiat,,Q1,None,,,,Medium,,2000-03-25,2000,1,,,5.24700200576264,3.940203620993769,1.4502629853963234,,,56.78311807594764,,,38.40406835563829,,,,,,,,,,,52.1391195800637,Medium
,Europe,,Deficit,,,Fiat,Socialist,,None,High,Low,EU,Low,Outflow,,2000,1,,,,,,,618651.206461214,76.42106568126854,,,,,,879.8208954269809,,,0.6287691257135604,,30.669806379060788,,,,Medium
C01,,,Surplus,,Industry,Fiat,,Q1,None,High,Low,EU,Medium,Outflow,2000-03-27,2000,1,,,,,1.5876976422366351,893056.0387510177,,,,,38.23679330533515,,,,,,,,24.98393154654795,,,,Medium
C01,Europe,Upper-Middle,,Stable,,Fiat,Neoliberal,,,High,,EU,,,2000-03-28,2000,1,,,,,,818502.7213840913,,,,64.94967637780702,,52.84111059909981,,,,35.514864442450595,,,,36005.43087804916,,,Medium
C01,Europe,,Surplus,,,Fiat,Neoliberal,Q1,,,High,EU,,,2000-03-29,2000,1,,,6.236014696071921,,1.5366915227255975,,,,,59.36265829523004,,,,,,,,0.6385035670417565,19.194767562251275,,54.45742505067613,,Medium
C01,,Upper-Middle,Surplus,,Industry,Fiat,Socialist,Q1,None,,Medium,,,Neutral,2000-03-30,2000,1,,,,,,,,,,,38.504639736070736,,,,,,0.6285593250934285,,,65494.46803935297,,,Medium
,Europe,Upper-Middle,Surplus,Stable,Industry,Fiat,Keynesian,Q1,None,High,,EU,Medium,Inflow,,2000,1,25287.45451120872,,,,,,845472.4963984061,,,,,,,,,,,,22.109408296928606,,,,Medium
,Europe,,Surplus,Stable,,Fiat,,Q2,None,,Low,EU,High,Neutral,2000-04-01,2000,2,,2.763655605139523,4.984753806085806,,,,,48.7011399066582,,59.99949956495735,,,,,,44.89132930840936,,0.6476689714315468,26.781020950922255,,,,Medium
C01,Europe,Upper-Middle,Deficit,Stable,,Fiat,Keynesian,Q2,None,High,,,Low,Neutral,2000-04-02,2000,2,24617.617489780238,,,3.4639324289063835,,,824133.6554245247,,39.797305706661554,,,,,,,,,0.6611359124554386,,58755.148325019385,,,Low
,Europe,Upper-Middle,Surplus,Stable,Industry,Fiat,Mixed,Q2,,High,High,,Medium,Neutral,,2000,2,24739.62394767889,,,,1.4832735782801028,,,61.3003515035294,,,,,,,,,,,23.237765070531296,,,,Low
,Europe,Upper-Middle,,Stable,Industry,Fiat,Keynesian,,,,Medium,EU,Low,Inflow,2000-04-04,2000,2,,3.1175264928330466,,,1.4218991604747933,920778.6834939852,,,38.83488941988832,,,,,,,,,,29.01916594202737,,,,Medium
C01,Europe,Upper-Middle,Deficit,,Industry,Fiat,Neoliberal,,None,High,Low,EU,Medium,,2000-04-05,2000,2,,,,5.314263619999052,,806895.1455802547,655551.6110364781,58.48182619695593,,,,,,,,42.29826506552013,,,25.00179662383964,,,49.62001878117104,Medium
C01,Europe,,Deficit,Stable,Industry,,,,None,High,Medium,EU,,,,2000,2,,1.383265610004978,,,,,701324.6683853848,,,,39.17263283486376,,,923.4410725036472,,45.043219662466726,,0.6533284818793287,,,,,Low
,,Upper-Middle,,,Industry,Fiat,Keynesian,,None,High,,,,Neutral,2000-04-07,2000,2,,2.6063062362339258,,5.979158561761972,,,,,,,39.05063410620456,,33.87332737807725,,,,,0.6419372972996116,,,,52.11104533269502,Low
C01,Europe,,Surplus,,Industry,Fiat,,Q2,,,Medium,EU,High,,2000-04-08,2000,2,24871.124427002997,0.5064327280340211,,3.910725332512441,1.4968057298347008,812837.5464098448,655185.8952268084,,,,38.13628585352976,,,,17.248600433414616,,0.627532436547927,,,55114.86695614847,,,Medium
C01,,,,,Industry,Fiat,Socialist,,None,High,High,EU,Medium,Inflow,2000-04-09,2000,2,,,,,,923088.6900700324,,56.05275436845805,,,38.81378599260404,51.227201422596224,,832.781123399632,4.687073781697214,36.38989449167774,,,26.534387348332128,,,,Medium
C01,Europe,,,Stable,Industry,Fiat,Mixed,Q2,,High,,EU,Low,Inflow,2000-04-10,2000,2,25403.91931155476,,,,1.6192942092454248,837487.4306753293,,,,,,,,,,,,,,,54.57573178034081,,Low
C01,Europe,Upper-Middle,Deficit,,,,Neoliberal,Q2,None,,Low,EU,,Neutral,2000-04-11,2000,2,,,,,,,898540.0720256573,,,,,58.01002362520247,,,,41.80007389873449,,0.6692670595504213,,71656.95216247333,,,Low
C01,Europe,,Surplus,Stable,Industry,Fiat,,Q2,,High,,EU,,,2000-04-12,2000,2,23913.638284972312,,,5.108128119235415,1.569414440504851,,625738.6715698092,,,,,57.25890591325523,31.927219881169027,,,29.130273648080465,,,26.299905225764977,,53.08673009562836,52.32544839989864,Medium
C01,,Upper-Middle,,Stable,Industry,,Socialist,,,High,Low,EU,,Outflow,2000-04-13,2000,2,25916.46412251356,2.910537710313851,,,1.337903348028317,,891170.8152330404,,,,,,,,6.583969840843533,,,,,,53.56576902689663,52.32805892976001,Medium
C01,Europe,,Deficit,Stable,Industry,Fiat,Neoliberal,,None,High,Low,,Low,Outflow,2000-04-14,2000,2,,,5.989019011598051,,,,,,35.55355520360496,,,,,807.8907780357503,13.289013831102494,,0.6038094631567724,,,,,,Medium
C01,Europe,Upper-Middle,Deficit,Stable,Industry,Fiat,,Q2,None,,,,High,Inflow,2000-04-15,2000,2,,3.409118133357832,,,,653052.1714996486,,,,64.55730408351268,,53.60004340603941,46.14858677418603,,8.673295684626833,,,,28.76436857624074,,52.57501006711862,,Low
C01,Europe,Upper-Middle,Deficit,Stable,Industry,Fiat,,,None,,,,Medium,,,2000,2,,,,5.131856299983086,,,,65.92931369187501,,,38.4952050582446,,,,,35.36307316762208,,0.6337894278033568,,,,,Medium
C01,,Upper-Middle,Deficit,Stable,Industry,Fiat,,Q2,,High,,,Medium,Outflow,,2000,2,23500.51418078563,,,,,971649.044863704,,,,,,,,,22.19356696908673,,0.6056643142851885,,,,,,Low
,Europe,Upper-Middle,Deficit,Stable,Industry,,Mixed,,None,High,,EU,Medium,Outflow,2000-04-18,2000,2,,,5.805428489184305,,1.483332632608381,,,,35.05297762269136,66.14037808318135,38.45732593596664,,44.12894790927045,810.240887040001,0.4076625416526234,32.84040988787043,,,,,,,Medium
C01,Europe,Upper-Middle,Surplus,,Industry,,Neoliberal,Q2,,High,,EU,High,Outflow,2000-04-19,2000,2,,,,,,,594615.4732902459,,,,,53.77884184928429,37.794708272751166,,,44.87810985696042,,,,50611.23000108637,,,Medium
,Europe,Upper-Middle,,Stable,Industry,Fiat,,Q2,None,High,Low,EU,Low,,2000-04-20,2000,2,,,,4.36868537762022,1.7232901444818791,,,,,60.2691649566966,38.46927317369626,,,873.4937631623142,,,,,,38085.07649439365,,49.62576978643376,Low
