Date,business_confidence_index,manufacturing_pmi,business_confidence_index_MA30,manufacturing_pmi_MA30
2000-04-13,53.54,51.85,53.199,49.565000000000005
2000-04-14,53.62,50.5,53.31333333333334,49.63333333333333
2000-04-15,53.7,47.72,53.41166666666666,49.651666666666664
2000-04-16,52.02,48.39,53.539,49.669
2000-04-17,54.25,48.67,53.54166666666667,49.56966666666667
2000-04-18,53.98,48.17,53.59733333333333,49.518
2000-04-19,52.82,50.88,53.529333333333334,49.56766666666667
2000-04-20,50.33,51.01,53.385999999999996,49.596000000000004
2000-04-21,53.97,51.38,53.437333333333335,49.64666666666667
2000-04-22,53.51,50.03,53.467666666666666,49.645
2000-04-23,53.81,48.5,53.491,49.507
2000-04-24,53.28,49.97,53.516,49.46000000000001
2000-04-25,51.91,47.23,53.41766666666667,49.41499999999999
2000-04-26,52.75,45.54,53.38133333333334,49.27966666666667
2000-04-27,52.09,46.87,53.31399999999999,49.175333333333334
2000-04-28,50.72,49.3,53.154999999999994,49.24733333333333
2000-04-29,50.83,51.27,52.92566666666667,49.38466666666667
2000-04-30,46.95,51.84,52.71466666666666,49.49066666666667
2000-05-01,48.45,51.8,52.549,49.535333333333334
2000-05-02,54.81,51.07,52.675333333333334,49.63633333333333
2000-05-03,54.84,53.32,52.84066666666667,49.79066666666666
2000-05-04,51.66,52.1,52.793,49.922333333333334
2000-05-05,53.81,52.78,52.755,49.97566666666667
2000-05-06,53.09,51.4,52.734,50.04200000000001
2000-05-07,52.75,50.24,52.70033333333333,50.089000000000006
2000-05-08,51.7,48.81,52.61133333333334,50.056666666666665
2000-05-09,55.08,47.37,52.625,50.007666666666665
2000-05-10,56.54,47.57,52.73733333333333,49.91366666666667
2000-05-11,54.53,51.23,52.787,49.90533333333333
2000-05-12,54.11,50.79,52.848333333333336,49.92
2000-05-13,51.93,48.4,52.79466666666667,49.80499999999999
2000-05-14,51.76,49.6,52.73266666666667,49.775
2000-05-15,50.66,51.8,52.63133333333334,49.91100000000001
2000-05-16,53.39,49.17,52.677,49.937
2000-05-17,49.55,48.45,52.52033333333333,49.92966666666666
2000-05-18,52.29,49.28,52.464000000000006,49.96666666666667
2000-05-19,55.17,49.61,52.54233333333333,49.92433333333334
2000-05-20,54.17,50.52,52.67033333333334,49.908
2000-05-21,55.1,49.6,52.708,49.84866666666667
2000-05-22,53.72,49.69,52.715,49.837333333333326
2000-05-23,52.12,53.0,52.65866666666667,49.98733333333333
2000-05-24,50.72,52.89,52.57333333333334,50.08466666666667
2000-05-25,51.79,50.71,52.56933333333333,50.20066666666666
2000-05-26,51.88,49.19,52.540333333333336,50.322333333333326
2000-05-27,51.32,50.32,52.51466666666667,50.437333333333335
2000-05-28,52.71,50.72,52.581,50.48466666666666
2000-05-29,50.99,49.38,52.58633333333333,50.42166666666667
2000-05-30,50.44,50.5,52.70266666666667,50.376999999999995
2000-05-31,47.42,51.43,52.66833333333333,50.36466666666667
2000-06-01,47.86,48.87,52.436666666666675,50.291333333333334
2000-06-02,48.81,49.28,52.23566666666667,50.156666666666666
2000-06-03,52.56,49.42,52.26566666666667,50.06733333333333
2000-06-04,50.9,50.28,52.16866666666667,49.984
2000-06-05,50.18,50.93,52.07166666666667,49.968333333333334
2000-06-06,50.99,48.78,52.013000000000005,49.919666666666664
2000-06-07,53.04,50.02,52.05766666666667,49.96
2000-06-08,52.15,51.26,51.96,50.089666666666666
2000-06-09,51.32,49.89,51.78600000000001,50.167
2000-06-10,50.22,50.71,51.64233333333333,50.14966666666667
2000-06-11,50.79,52.01,51.531666666666666,50.19033333333333
2000-06-12,50.47,51.23,51.483,50.284666666666666
2000-06-13,50.39,50.74,51.43733333333333,50.32266666666666
2000-06-14,47.7,50.55,51.33866666666667,50.281
2000-06-15,49.02,47.67,51.193,50.231
2000-06-16,49.06,50.65,51.17666666666666,50.30433333333334
2000-06-17,49.14,50.96,51.07166666666667,50.36033333333334
2000-06-18,51.66,50.35,50.95466666666666,50.385
2000-06-19,51.33,47.29,50.86,50.27733333333333
2000-06-20,49.75,48.67,50.681666666666665,50.24633333333334
2000-06-21,46.85,49.71,50.452666666666666,50.247
2000-06-22,47.86,50.02,50.31066666666667,50.147666666666666
2000-06-23,49.08,48.42,50.256,49.998666666666665
2000-06-24,48.78,48.44,50.15566666666667,49.922999999999995
2000-06-25,48.45,51.68,50.041333333333334,50.006
2000-06-26,49.03,51.18,49.965,50.034666666666666
2000-06-27,50.75,47.82,49.89966666666667,49.938
2000-06-28,50.88,51.98,49.896,50.02466666666667
2000-06-29,49.88,51.7,49.87733333333333,50.06466666666667
2000-06-30,49.61,52.01,49.95033333333333,50.083999999999996
2000-07-01,46.98,51.99,49.921,50.188
2000-07-02,48.34,47.68,49.90533333333334,50.13466666666667
2000-07-03,49.22,48.34,49.794000000000004,50.09866666666667
2000-07-04,48.42,51.62,49.71133333333333,50.14333333333333
2000-07-05,46.71,50.71,49.595666666666666,50.135999999999996
2000-07-06,46.23,50.72,49.437,50.20066666666666
2000-07-07,47.43,52.34,49.25,50.278
2000-07-08,45.05,49.63,49.013333333333335,50.22366666666667
2000-07-09,47.34,50.02,48.88066666666666,50.227999999999994
2000-07-10,45.73,49.09,48.730999999999995,50.174
2000-07-11,46.18,48.73,48.57733333333333,50.06466666666667
2000-07-12,48.12,47.57,48.498999999999995,49.942666666666675
2000-07-13,44.36,46.77,48.298,49.81033333333334
2000-07-14,48.66,50.05,48.330000000000005,49.79366666666667
2000-07-15,45.76,48.11,48.221333333333334,49.80833333333333
2000-07-16,44.6,47.97,48.07266666666667,49.719
2000-07-17,46.12,48.62,47.971999999999994,49.641
2000-07-18,45.19,49.11,47.75633333333334,49.599666666666664
2000-07-19,45.0,48.59,47.54533333333333,49.643
2000-07-20,46.99,48.62,47.45333333333333,49.641333333333336
2000-07-21,45.44,47.62,47.406333333333336,49.571666666666665
2000-07-22,46.26,48.14,47.352999999999994,49.509
2000-07-23,43.52,50.93,47.16766666666667,49.592666666666666
2000-07-24,43.2,49.67,46.98166666666667,49.63366666666666
2000-07-25,43.91,49.2,46.83033333333333,49.551
2000-07-26,46.56,48.83,46.748000000000005,49.47266666666666
2000-07-27,46.82,47.78,46.617,49.471333333333334
2000-07-28,47.855000000000004,46.92,46.51616666666667,49.30266666666667
2000-07-29,48.89,48.26,46.48316666666666,49.187999999999995
2000-07-30,47.48,48.14,46.412166666666664,49.059
2000-07-31,42.45,48.15,46.26116666666667,48.931
2000-08-01,45.32,49.49,46.16049999999999,48.99133333333334
2000-08-02,47.98,50.83,46.11916666666666,49.074333333333335
2000-08-03,42.76,50.16,45.9305,49.025666666666666
2000-08-04,47.21,49.88,45.94716666666667,48.998000000000005
2000-08-05,46.73,50.6,45.96383333333333,48.994
2000-08-06,44.14,48.39,45.854166666666664,48.86233333333334
2000-08-07,43.0,48.62,45.785833333333336,48.82866666666666
2000-08-08,45.9,52.21,45.737833333333334,48.901666666666664
2000-08-09,47.42,52.48,45.79416666666667,49.01466666666667
2000-08-10,44.49,50.36,45.737833333333334,49.069
2000-08-11,44.36,51.54,45.6125,49.20133333333333
2000-08-12,45.47,52.84,45.649499999999996,49.403666666666666
2000-08-13,42.18,53.76,45.433499999999995,49.52733333333333
2000-08-14,44.86,48.95,45.403499999999994,49.55533333333334
2000-08-15,46.87,49.0,45.479166666666664,49.589666666666666
2000-08-16,47.28,51.79,45.517833333333336,49.69533333333333
2000-08-17,45.27,52.59,45.5205,49.81133333333333
2000-08-18,43.86,50.52,45.4825,49.875666666666675
2000-08-19,43.61,52.89,45.36983333333333,50.018
2000-08-20,42.84,50.57,45.283166666666666,50.11633333333334
2000-08-21,41.78,50.38,45.13383333333333,50.191
2000-08-22,40.9,51.85,45.0465,50.221666666666664
2000-08-23,41.18,51.05,44.979166666666664,50.26766666666667
2000-08-24,46.49,50.41,45.06516666666667,50.308
2000-08-25,42.97,51.44,44.9455,50.395
2000-08-26,44.57,51.13,44.8705,50.50666666666666
2000-08-27,44.58,49.74,44.76133333333333,50.60066666666667
2000-08-28,43.26,49.08,44.57366666666667,50.62800000000001
2000-08-29,43.37,49.05,44.436666666666675,50.65833333333333
2000-08-30,43.19,48.59,44.461333333333336,50.673
2000-08-31,42.54,49.11,44.36866666666667,50.66033333333334
2000-09-01,41.84,49.33,44.164,50.61033333333333
2000-09-02,45.24,49.92,44.24666666666667,50.60233333333334
2000-09-03,42.7,49.42,44.096333333333334,50.586999999999996
2000-09-04,45.82,51.59,44.066,50.620000000000005
2000-09-05,45.54,49.94,44.11266666666666,50.67166666666667
2000-09-06,43.31,48.8,44.123000000000005,50.677666666666674
2000-09-07,44.17,51.84,44.065333333333335,50.665333333333336
2000-09-08,41.76,51.43,43.876666666666665,50.63033333333333
2000-09-09,42.98,50.72,43.82633333333333,50.64233333333333
2000-09-10,42.78,51.33,43.77366666666667,50.63533333333333
2000-09-11,44.49,50.49,43.741,50.557
2000-09-12,42.86,51.1,43.76366666666667,50.468333333333334
2000-09-13,43.14,50.03,43.70633333333333,50.50433333333333
2000-09-14,44.53,50.14,43.62833333333333,50.54233333333333
2000-09-15,43.94,49.49,43.517,50.46566666666667
2000-09-16,41.64,51.51,43.396,50.42966666666667
2000-09-17,43.94,52.85,43.398666666666664,50.50733333333333
2000-09-18,46.02,51.13,43.479,50.44866666666667
2000-09-19,43.45,49.74,43.49933333333333,50.42100000000001
2000-09-20,42.76,49.44,43.532,50.38966666666667
2000-09-21,45.36,49.74,43.68066666666667,50.31933333333334
2000-09-22,44.72,48.55,43.79866666666667,50.236000000000004
2000-09-23,42.5,47.64,43.66566666666667,50.14366666666667
2000-09-24,44.46,50.05,43.715333333333334,50.09733333333334
2000-09-25,43.63,50.77,43.684,50.08533333333334
2000-09-26,45.27,51.44,43.707,50.142
2000-09-27,43.14,49.96,43.703,50.17133333333333
2000-09-28,42.62,48.44,43.678,50.150999999999996
2000-09-29,44.82,49.81,43.73233333333334,50.19166666666667
2000-09-30,42.31,49.64,43.724666666666664,50.20933333333333
2000-10-01,42.64,50.0,43.751333333333335,50.23166666666667
2000-10-02,41.46,51.23,43.62533333333333,50.275333333333336
2000-10-03,41.85,50.05,43.596999999999994,50.29633333333334
2000-10-04,41.4,48.0,43.449666666666666,50.17666666666666
2000-10-05,43.7,49.6,43.388333333333335,50.165333333333336
2000-10-06,44.69,49.63,43.43433333333334,50.193
2000-10-07,44.64,49.75,43.45,50.123333333333335
2000-10-08,42.84,48.94,43.486000000000004,50.040333333333336
2000-10-09,42.53,48.04,43.471000000000004,49.951
2000-10-10,44.82,50.13,43.539,49.910999999999994
2000-10-11,42.84,50.44,43.484,49.90933333333333
2000-10-12,40.57,50.69,43.407666666666664,49.89566666666667
2000-10-13,41.49,50.91,43.35266666666667,49.925
2000-10-14,41.96,49.81,43.267,49.914
2000-10-15,42.09,51.74,43.205333333333336,49.989000000000004
2000-10-16,43.72,50.85,43.27466666666667,49.967
2000-10-17,41.93,47.54,43.20766666666667,49.79
2000-10-18,42.17,50.68,43.07933333333334,49.775
2000-10-19,42.92,47.54,43.061666666666675,49.70166666666667
2000-10-20,44.49,49.5,43.11933333333334,49.70366666666666
2000-10-21,45.05,52.27,43.109,49.788
2000-10-22,45.13,49.85,43.12266666666666,49.83133333333333
2000-10-23,45.25,49.3,43.21433333333333,49.88666666666667
2000-10-24,44.6,48.92,43.219,49.849
2000-10-25,44.53,50.38,43.249,49.836
2000-10-26,44.61,51.49,43.227,49.83766666666667
2000-10-27,59.0,48.7,43.75566666666666,49.79566666666667
2000-10-28,45.52,47.42,43.85233333333334,49.76166666666666
2000-10-29,42.54,47.65,43.77633333333334,49.68966666666667
2000-10-30,44.68,48.91,43.85533333333333,49.665333333333336
2000-10-31,43.8,51.59,43.894000000000005,49.718333333333334
2000-11-01,45.22,53.53,44.01933333333333,49.794999999999995
2000-11-02,43.99,50.72,44.09066666666667,49.81733333333333
2000-11-03,44.86,51.46,44.206,49.93266666666667
2000-11-04,46.12,51.38,44.28666666666666,49.992
2000-11-05,46.18,49.92,44.33633333333333,50.001666666666665
2000-11-06,45.18,49.81,44.35433333333334,50.00366666666666
2000-11-07,43.63,49.83,44.38066666666666,50.03333333333333
2000-11-08,45.0,53.17,44.462999999999994,50.20433333333333
2000-11-09,44.13,52.82,44.440000000000005,50.294000000000004
2000-11-10,43.26,50.0,44.454,50.279333333333334
2000-11-11,43.58,52.87,44.55433333333333,50.352
2000-11-12,47.65,50.33,44.75966666666667,50.33266666666667
2000-11-13,46.71,49.96,44.918000000000006,50.337666666666664
2000-11-14,45.62,48.19,45.035666666666664,50.21933333333333
2000-11-15,48.76,49.8,45.20366666666666,50.184333333333335
2000-11-16,49.64,48.76,45.460666666666675,50.225
2000-11-17,45.3,50.97,45.565000000000005,50.23466666666666
2000-11-18,41.78,52.09,45.527,50.38633333333334
2000-11-19,46.24,51.74,45.58533333333333,50.461
2000-11-20,47.4,49.64,45.66366666666667,50.373333333333335
2000-11-21,44.39,48.25,45.639,50.32
2000-11-22,45.93,46.82,45.66166666666667,50.23733333333333
2000-11-23,43.33,49.28,45.61933333333333,50.24933333333333
2000-11-24,46.65,48.58,45.690000000000005,50.18933333333334
2000-11-25,45.83,50.1,45.73066666666667,50.143
2000-11-26,43.45,51.27,45.21233333333334,50.22866666666666
2000-11-27,42.78,49.78,45.120999999999995,50.30733333333333
2000-11-28,47.03,49.09,45.27066666666666,50.355333333333334
2000-11-29,42.25,48.12,45.18966666666667,50.32899999999999
2000-11-30,46.92,47.73,45.29366666666667,50.20033333333333
2000-12-01,45.55,50.79,45.30466666666667,50.109
2000-12-02,48.31,50.02,45.44866666666667,50.08566666666666
2000-12-03,47.29,49.96,45.529666666666664,50.035666666666664
2000-12-04,46.41,51.62,45.53933333333334,50.043666666666674
2000-12-05,51.15,51.02,45.705000000000005,50.080333333333336
2000-12-06,46.57,49.17,45.751333333333335,50.059
2000-12-07,48.95,50.03,45.92866666666667,50.065666666666665
2000-12-08,50.52,50.32,46.11266666666667,49.97066666666667
2000-12-09,50.27,48.37,46.31733333333333,49.822333333333326
2000-12-10,48.59,51.3,46.495,49.86566666666667
2000-12-11,48.62,50.35,46.663000000000004,49.781666666666666
2000-12-12,47.62,52.64,46.662,49.85866666666667
2000-12-13,48.53,52.2,46.72266666666666,49.93333333333333
2000-12-14,52.45,51.38,46.95033333333333,50.03966666666667
2000-12-15,52.82,49.77,47.08566666666666,50.03866666666667
2001-01-18,49.33,49.83,47.07533333333333,50.074333333333335
2001-01-19,47.09,49.61,47.135,50.029
2001-01-20,44.46,48.86,47.224333333333334,49.92133333333334
2001-01-21,49.78,46.98,47.342333333333336,49.76266666666667
2001-01-22,47.45,50.07,47.344,49.777
2001-01-23,48.0,49.78,47.464333333333336,49.827999999999996
2001-01-24,46.09,49.66,47.46966666666666,49.92266666666667
2001-01-25,45.9,52.65,47.55533333333334,50.035000000000004
2001-01-26,47.76,52.24,47.592333333333336,50.157000000000004
2001-01-27,49.45,53.12,47.713,50.257666666666665
2001-01-28,49.86,52.26,47.92666666666666,50.29066666666667
2001-01-29,48.03,49.38,48.10166666666667,50.27733333333334
2001-01-30,46.99,50.58,48.10033333333333,50.327
2001-01-31,47.48,50.8,48.27466666666667,50.416333333333334
2001-02-01,49.38,47.89,48.35666666666667,50.42166666666667
2001-02-02,50.54,51.7,48.523,50.452000000000005
2001-02-03,48.98,53.28,48.54533333333334,50.56066666666667
2001-02-04,46.05,51.08,48.504000000000005,50.598
2001-02-05,48.08,51.87,48.559666666666665,50.606333333333325
2001-02-06,53.29,49.33,48.63099999999999,50.55
2001-02-07,53.98,49.74,48.878,50.569
2001-02-08,51.91,48.76,48.97666666666667,50.526666666666664
2001-02-09,51.6,50.44,49.01266666666666,50.53066666666667
2001-02-10,52.54,52.43,49.08833333333334,50.666000000000004
2001-02-11,51.74,49.33,49.19333333333334,50.60033333333333
2001-02-12,50.94,49.83,49.27066666666666,50.583
2001-02-13,50.14,50.19,49.35466666666667,50.501333333333335
2001-02-14,50.43,52.04,49.418000000000006,50.496
2001-02-15,51.88,50.14,49.399,50.45466666666666
2001-02-16,49.19,51.79,49.278000000000006,50.522
2001-02-17,48.4,51.55,49.24699999999999,50.57933333333334
2001-02-18,53.39,51.3,49.457,50.635666666666665
2001-02-19,52.84,50.22,49.73633333333333,50.681000000000004
2001-02-20,48.51,49.33,49.693999999999996,50.75933333333333
2001-02-21,52.07,51.1,49.848,50.79366666666667
2001-02-22,52.89,52.06,50.010999999999996,50.869666666666674
2001-02-23,51.8,52.64,50.20133333333333,50.969
2001-02-24,51.05,49.05,50.373000000000005,50.849
2001-02-25,52.64,48.15,50.535666666666664,50.712666666666664
2001-02-26,52.82,51.26,50.647999999999996,50.650666666666666
2001-02-27,49.52,51.84,50.63666666666667,50.63666666666666
2001-02-28,50.99,50.03,50.73533333333333,50.65833333333333
2001-03-01,50.11,49.89,50.839333333333336,50.63533333333333
2001-03-02,51.05,51.21,50.958333333333336,50.649
2001-03-03,53.25,52.26,51.087333333333326,50.794666666666664
2001-03-04,52.59,50.3,51.15566666666667,50.748
2001-03-05,51.68,49.2,51.245666666666665,50.611999999999995
2001-03-06,50.86,49.56,51.406,50.56133333333333
2001-03-07,52.62,51.48,51.55733333333333,50.54833333333333
2001-03-08,52.89,51.49,51.544000000000004,50.62033333333333
2001-03-09,51.8,50.94,51.471333333333334,50.660333333333334
2001-03-10,52.2,50.88,51.481,50.730999999999995
2001-03-11,53.64,51.6,51.549,50.769666666666666
2001-03-12,53.89,52.21,51.594,50.76233333333334
2001-03-13,52.38,51.33,51.615333333333325,50.82899999999999
2001-03-14,52.79,50.97,51.677,50.867
2001-03-15,53.23,51.51,51.779999999999994,50.910999999999994
2001-03-16,51.18,50.93,51.80499999999999,50.874
2001-03-17,52.45,47.79,51.824,50.79566666666667
2001-03-18,52.34,50.22,51.928999999999995,50.74333333333334
2001-03-19,50.38,48.97,51.995000000000005,50.65733333333333
2001-03-20,53.26,48.86,51.99066666666667,50.576
2001-03-21,50.99,49.74,51.929,50.559999999999995
2001-03-22,51.88,50.52,52.041333333333334,50.599666666666664
2001-03-23,52.76,49.64,52.06433333333333,50.55100000000001
2001-03-24,53.01,50.28,52.068333333333335,50.49166666666667
2001-03-25,54.66,49.91,52.16366666666667,50.400666666666666
2001-03-26,51.48,48.97,52.178,50.398
2001-03-27,53.06,48.73,52.192,50.41733333333333
2001-03-28,54.44,47.97,52.246,50.30766666666667
2001-03-29,52.93,47.76,52.35966666666666,50.17166666666667
2001-03-30,50.63,51.65,52.34766666666667,50.22566666666667
2001-03-31,53.43,51.35,52.458333333333336,50.27433333333333
2001-04-01,52.79,51.71,52.516333333333336,50.291000000000004
2001-04-02,53.95,50.28,52.53966666666667,50.225
2001-04-03,53.98,52.21,52.586,50.28866666666667
2001-04-04,51.79,52.1,52.589666666666666,50.38533333333333
2001-04-05,52.17,49.72,52.63333333333333,50.39066666666667
2001-04-06,51.74,48.45,52.604000000000006,50.28966666666667
2001-04-07,54.28,48.66,52.650333333333336,50.19533333333334
2001-04-08,51.99,49.58,52.656666666666666,50.15
2001-04-09,53.51,49.77,52.70033333333333,50.11300000000001
2001-04-10,52.85,51.46,52.674,50.108333333333334
2001-04-11,55.75,49.17,52.736,50.00699999999999
2001-04-12,55.3,51.4,52.833333333333336,50.00933333333333
2001-04-13,54.84,51.62,52.90166666666667,50.031
2001-04-14,55.36,50.83,52.97266666666667,50.00833333333333
2001-04-15,54.64,48.83,53.088,49.938333333333325
2001-04-16,52.87,49.86,53.102,50.007333333333335
2001-04-17,52.96,51.1,53.12266666666667,50.03666666666666
2001-04-18,53.09,50.75,53.212999999999994,50.096000000000004
2001-04-19,53.29,52.17,53.214000000000006,50.20633333333333
2001-04-20,58.26,49.22,53.45633333333333,50.189
2001-04-21,56.82,48.64,53.621,50.126333333333335
2001-04-22,54.25,50.43,53.67066666666667,50.15266666666666
2001-04-23,54.95,47.57,53.73533333333334,50.06233333333333
2001-04-24,53.98,48.58,53.71266666666667,50.018
2001-04-25,54.28,51.23,53.806000000000004,50.093333333333334
2001-04-26,52.79,50.07,53.797000000000004,50.138000000000005
2001-04-27,51.59,51.65,53.702,50.260666666666665
2001-04-28,52.79,50.22,53.697333333333326,50.342666666666666
2001-04-29,55.42,49.92,53.857,50.285
2001-04-30,55.86,50.14,53.938,50.24466666666667
2001-05-01,54.88,51.18,54.007666666666665,50.227
2001-05-02,55.72,48.76,54.06666666666667,50.17633333333333
2001-05-03,53.65,50.6,54.05566666666667,50.12266666666666
2001-05-04,51.79,50.0,54.05566666666667,50.05266666666667
2001-05-05,54.23,50.41,54.12433333333333,50.07566666666666
2001-05-06,52.35,52.51,54.144666666666666,50.211
2001-05-07,52.04,53.0,54.07,50.355666666666664
2001-05-08,53.9,48.95,54.13366666666666,50.334666666666664
2001-05-09,53.98,48.58,54.14933333333333,50.294999999999995
2001-05-10,53.56,52.48,54.173,50.32899999999999
2001-05-11,53.64,49.92,54.102666666666664,50.354000000000006
2001-05-12,54.52,49.34,54.076666666666675,50.285333333333334
2001-05-13,53.29,50.63,54.025,50.25233333333333
2001-05-14,52.29,50.28,53.92266666666667,50.234
2001-05-15,51.9,50.24,53.831333333333326,50.281
2001-05-16,53.7,50.61,53.859,50.306
2001-05-17,49.92,51.16,53.757666666666665,50.308
2001-05-18,53.92,49.33,53.78533333333334,50.260666666666665
2001-05-19,54.17,52.43,53.81466666666666,50.26933333333333
2001-05-20,52.07,50.79,53.608333333333334,50.321666666666665
2001-05-21,53.17,50.38,53.486666666666665,50.37966666666667
2001-05-22,50.6,49.03,53.365,50.333
2001-05-23,50.54,49.99,53.217999999999996,50.41366666666667
2001-05-24,52.2,49.28,53.15866666666667,50.437000000000005
2001-05-25,51.7,47.95,53.07266666666666,50.32766666666667
2001-05-26,53.07,51.74,53.082,50.38333333333333
2001-05-27,52.48,50.5,53.11166666666667,50.345000000000006
2001-05-28,49.55,51.35,53.00366666666667,50.382666666666665
2001-05-29,54.08,52.38,52.958999999999996,50.464666666666666
2001-05-30,52.18,50.27,52.83633333333333,50.46900000000001
2001-05-31,51.96,47.15,52.739000000000004,50.334666666666664
2001-06-01,52.13,49.05,52.61933333333333,50.34433333333333
2001-06-02,50.41,50.96,52.51133333333333,50.35633333333333
2001-06-03,53.29,50.5,52.56133333333333,50.373000000000005
2001-06-04,52.26,49.28,52.495666666666665,50.33533333333333
2001-06-05,50.57,50.0,52.43633333333333,50.251666666666665
2001-06-06,49.78,50.55,52.361,50.17
2001-06-07,51.57,50.28,52.28333333333333,50.214333333333336
2001-06-08,51.82,50.22,52.21133333333333,50.269000000000005
2001-06-09,49.11,52.49,52.062999999999995,50.269333333333336
2001-06-10,49.74,51.62,51.933,50.326
2001-06-11,50.3,51.66,51.79233333333333,50.403333333333336
2001-06-12,51.7,51.74,51.73933333333333,50.440333333333335
2001-06-13,49.58,49.2,51.649,50.40433333333333
2001-06-14,49.99,47.87,51.58533333333334,50.32533333333333
2001-06-15,48.28,47.78,51.40466666666667,50.231
2001-06-16,49.34,50.32,51.38533333333333,50.202999999999996
2001-06-17,51.46,51.49,51.30333333333333,50.275
2001-06-18,50.82,51.19,51.19166666666667,50.233666666666664
2001-06-19,48.62,50.71,51.07666666666667,50.231
2001-06-20,49.25,49.36,50.946000000000005,50.196999999999996
2001-06-21,50.24,51.59,50.934,50.282333333333334
