Date,education_index,healthcare_index,education_index_MA30,healthcare_index_MA30
2000-03-16,0.6346,0.6398,0.6080166666666666,0.6555933333333334
2000-03-17,0.6131,0.6764,0.6091399999999999,0.6568366666666667
2000-03-18,0.5868,0.6522,0.6093966666666667,0.6569866666666667
2000-03-19,0.5916,0.6433,0.6085799999999999,0.6570966666666667
2000-03-20,0.61,0.6544,0.60826,0.6577966666666667
2000-03-21,0.6212,0.6678,0.6085966666666667,0.6584333333333333
2000-03-22,0.6358,0.6514,0.6096466666666667,0.6587866666666666
2000-03-23,0.6258,0.6572,0.6115,0.6600266666666667
2000-03-24,0.5979,0.6571,0.61154,0.66079
2000-03-25,0.5817,0.6652,0.6105733333333334,0.6609133333333334
2000-03-26,0.6115,0.6864,0.6104933333333334,0.6609266666666667
2000-03-27,0.6146,0.6622,0.6099833333333334,0.6605666666666666
2000-03-28,0.5917,0.6675,0.6094333333333334,0.6602966666666666
2000-03-29,0.591,0.6795,0.60873,0.6606833333333333
2000-03-30,0.6075,0.6714,0.60817,0.6605800000000001
2000-03-31,0.5875,0.6983,0.60767,0.66149
2000-04-01,0.5822,0.6326,0.60689,0.6603133333333333
2000-04-02,0.6177,0.6676,0.6078233333333334,0.6615766666666667
2000-04-03,0.604,0.672,0.6081466666666666,0.6620866666666666
2000-04-04,0.6264,0.682,0.6089166666666668,0.6631699999999999
2000-04-05,0.6319,0.6577,0.6096966666666667,0.6638133333333334
2000-04-06,0.5894,0.6629,0.6098533333333334,0.6638866666666666
2000-04-07,0.5964,0.6416,0.6095166666666666,0.6632233333333333
2000-04-08,0.6005,0.6337,0.6096733333333333,0.6623666666666668
2000-04-09,0.6,0.6584,0.6093766666666667,0.6625333333333334
2000-04-10,0.5951,0.6802,0.6086633333333332,0.6635566666666667
2000-04-11,0.5776,0.6768,0.6076366666666666,0.6641933333333333
2000-04-12,0.5682,0.6438,0.6054866666666666,0.6626633333333333
2000-04-13,0.605,0.6526,0.6040833333333334,0.66155
2000-04-14,0.631,0.6475,0.6042566666666667,0.6613166666666667
2000-04-15,0.6188,0.6954,0.6037300000000001,0.6631699999999999
2000-04-16,0.6162,0.6855,0.6038333333333334,0.6634733333333334
2000-04-17,0.6434,0.6829,0.60572,0.6644966666666666
2000-04-18,0.6109,0.6522,0.6063633333333333,0.6647933333333333
2000-04-19,0.6195,0.6605,0.60668,0.6649966666666667
2000-04-20,0.6005,0.6546,0.60599,0.6645566666666666
2000-04-21,0.5983,0.6753,0.60474,0.6653533333333334
2000-04-22,0.6089,0.6813,0.6041766666666667,0.6661566666666666
2000-04-23,0.6301,0.671,0.60525,0.6666200000000001
2000-04-24,0.6402,0.6729,0.6072,0.6668766666666667
2000-04-25,0.6433,0.6683,0.6082599999999999,0.6662733333333333
2000-04-26,0.6265,0.6545,0.6086566666666666,0.6660166666666666
2000-04-27,0.5901,0.6445,0.6086033333333333,0.6652500000000001
2000-04-28,0.5935,0.6393,0.6086866666666667,0.66391
2000-04-29,0.6006,0.6628,0.6084566666666668,0.6636233333333333
2000-04-30,0.6144,0.6572,0.6093533333333333,0.6622533333333334
2000-05-01,0.6297,0.6548,0.6109366666666667,0.6629933333333332
2000-05-02,0.6097,0.6587,0.61067,0.6626966666666666
2000-05-03,0.6139,0.6257,0.6110000000000001,0.6611533333333334
2000-05-04,0.6169,0.6747,0.6106833333333334,0.66091
2000-05-05,0.6132,0.663,0.61006,0.6610866666666666
2000-05-06,0.6024,0.6553,0.6104933333333334,0.6608333333333333
2000-05-07,0.5936,0.6419,0.6104,0.6608433333333333
2000-05-08,0.5853,0.6506,0.6098933333333334,0.6614066666666666
2000-05-09,0.5882,0.6579,0.6095,0.66139
2000-05-10,0.5987,0.6259,0.60962,0.6595799999999999
2000-05-11,0.5817,0.6565,0.6097566666666666,0.6589033333333333
2000-05-12,0.5837,0.6642,0.6102733333333333,0.6595833333333334
2000-05-13,0.5882,0.6703,0.6097133333333333,0.6601733333333333
2000-05-14,0.6063,0.6697,0.60889,0.6609133333333334
2000-05-15,0.5619,0.6536,0.6069933333333333,0.6595200000000001
2000-05-16,0.6092,0.6522,0.60676,0.6584099999999999
2000-05-17,0.6017,0.6328,0.6053700000000001,0.65674
2000-05-18,0.6238,0.6426,0.6058,0.65642
2000-05-19,0.6236,0.6421,0.6059366666666667,0.6558066666666666
2000-05-20,0.6044,0.6726,0.6060666666666668,0.6564066666666667
2000-05-21,0.6067,0.668,0.6063466666666666,0.6561633333333334
2000-05-22,0.5891,0.6675,0.6056866666666667,0.6557033333333334
2000-05-23,0.5862,0.6653,0.6042233333333333,0.6555133333333333
2000-05-24,0.5786,0.6362,0.60217,0.6542899999999999
2000-05-25,0.6054,0.62,0.6009066666666667,0.65268
2000-05-26,0.6015,0.664,0.6000733333333333,0.6529966666666667
2000-05-27,0.6119,0.6316,0.6008,0.6525666666666666
2000-05-28,0.6055,0.6448,0.6012,0.6527499999999999
2000-05-29,0.5994,0.6415,0.60116,0.65204
2000-05-30,0.6079,0.6561,0.6009433333333333,0.6520033333333333
2000-05-31,0.6144,0.6419,0.6004333333333333,0.6515733333333333
2000-06-01,0.6031,0.6586,0.6002133333333333,0.65157
2000-06-02,0.5879,0.6595,0.5993466666666667,0.6526966666666667
2000-06-03,0.6025,0.6557,0.5988666666666667,0.6520633333333332
2000-06-04,0.5918,0.6498,0.5981533333333332,0.6516233333333333
2000-06-05,0.619,0.6741,0.5987066666666666,0.6522500000000001
2000-06-06,0.5734,0.664,0.5980333333333333,0.6529866666666667
2000-06-07,0.5959,0.6971,0.5983866666666666,0.6545366666666668
2000-06-08,0.5939,0.6829,0.5985766666666666,0.6553699999999999
2000-06-09,0.5829,0.6392,0.59805,0.6558133333333334
2000-06-10,0.5901,0.6557,0.59833,0.6557866666666666
2000-06-11,0.5979,0.6498,0.5988033333333334,0.6553066666666666
2000-06-12,0.6178,0.6365,0.59979,0.6541800000000001
2000-06-13,0.5971,0.6492,0.5994833333333334,0.6534966666666667
2000-06-14,0.6121,0.6626,0.6011566666666667,0.6537966666666666
2000-06-15,0.6205,0.649,0.6015333333333334,0.65369
2000-06-16,0.6089,0.6327,0.6017733333333334,0.6536866666666666
2000-06-17,0.5868,0.641,0.6005400000000001,0.6536333333333334
2000-06-18,0.6065,0.6499,0.59997,0.6538933333333333
2000-06-19,0.6193,0.6602,0.6004666666666668,0.6534800000000001
2000-06-20,0.5845,0.6724,0.5997266666666666,0.6536266666666666
2000-06-21,0.5875,0.6763,0.5996733333333334,0.65392
2000-06-22,0.6063,0.6679,0.6003433333333333,0.6540066666666667
2000-06-23,0.61,0.6462,0.60139,0.65434
2000-06-24,0.6203,0.6588,0.6018866666666667,0.6556333333333334
2000-06-25,0.589,0.6703,0.6014700000000001,0.6558433333333333
2000-06-26,0.5929,0.6701,0.6008366666666667,0.6571266666666666
2000-06-27,0.6132,0.6504,0.6010933333333334,0.6573133333333333
2000-06-28,0.613,0.6624,0.6015466666666666,0.6580100000000001
2000-06-29,0.61,0.6632,0.6016166666666667,0.6582466666666668
2000-06-30,0.6147,0.6649,0.6016266666666666,0.6590133333333335
2000-07-01,0.614,0.643,0.60199,0.6584933333333335
2000-07-02,0.6254,0.6472,0.6032399999999999,0.6580833333333334
2000-07-03,0.6077,0.6582,0.6034133333333334,0.6581666666666667
2000-07-04,0.5948,0.6526,0.6035133333333333,0.6582600000000001
2000-07-05,0.601,0.631,0.6029133333333334,0.6568233333333333
2000-07-06,0.5958,0.6399,0.60366,0.65602
2000-07-07,0.607,0.6609,0.6040300000000001,0.6548133333333332
2000-07-08,0.5833,0.6538,0.6036766666666666,0.6538433333333333
2000-07-09,0.6038,0.6674,0.6043733333333333,0.6547833333333333
2000-07-10,0.625,0.6357,0.6055366666666667,0.6541166666666667
2000-07-11,0.5929,0.6418,0.60537,0.65385
2000-07-12,0.5848,0.6506,0.60427,0.65432
2000-07-13,0.6078,0.6776,0.6046266666666666,0.6552666666666666
2000-07-14,0.6111,0.678,0.6045933333333333,0.65578
2000-07-15,0.6318,0.6583,0.60497,0.6560900000000001
2000-07-16,0.6021,0.6476,0.6047433333333333,0.6565866666666668
2000-07-17,0.6089,0.6465,0.6054799999999999,0.65677
2000-07-18,0.6154,0.6481,0.6057766666666667,0.65671
2000-07-19,0.6193,0.648,0.6057766666666666,0.6563033333333333
2000-07-20,0.5946,0.6445,0.6061133333333333,0.6553733333333334
2000-07-21,0.5661,0.641,0.6053999999999999,0.6541966666666666
2000-07-22,0.5864,0.664,0.6047366666666666,0.6540666666666667
2000-07-23,0.6117,0.6726,0.6047933333333334,0.6549466666666667
2000-07-24,0.5885,0.6488,0.6037333333333333,0.6546133333333334
2000-07-25,0.6127,0.6481,0.6045233333333333,0.6538733333333333
2000-07-26,0.6002,0.6605,0.6047666666666666,0.6535533333333333
2000-07-27,0.5928,0.6517,0.6040866666666667,0.6535966666666667
2000-07-28,0.6073,0.6536,0.6038966666666667,0.6533033333333333
2000-07-29,0.6065,0.6923,0.6037800000000001,0.6542733333333334
2000-07-30,0.6032,0.6722,0.6033966666666667,0.6545166666666666
2000-07-31,0.6212,0.6592,0.6036366666666667,0.6550566666666666
2000-08-01,0.6342,0.6529,0.6039300000000001,0.6552466666666666
2000-08-02,0.6195,0.649,0.6043233333333333,0.65494
2000-08-03,0.5983,0.6655,0.6044400000000001,0.65537
2000-08-04,0.6056,0.6484,0.6045933333333333,0.65595
2000-08-05,0.6247,0.6582,0.6055566666666667,0.65656
2000-08-06,0.5932,0.6671,0.6050966666666666,0.6567666666666667
2000-08-07,0.5793,0.6526,0.6049633333333334,0.6567266666666668
2000-08-08,0.5891,0.6476,0.6044733333333333,0.6560666666666666
2000-08-09,0.6195,0.6572,0.6042900000000001,0.6567833333333334
2000-08-10,0.6015,0.6626,0.6045766666666667,0.6574766666666666
2000-08-11,0.6061,0.678,0.6052866666666666,0.65839
2000-08-12,0.6287,0.6775,0.6059833333333332,0.6583866666666667
2000-08-13,0.5921,0.6531,0.60535,0.6575566666666667
2000-08-14,0.5982,0.6245,0.6042299999999999,0.6564300000000001
2000-08-15,0.6161,0.6733,0.6046966666666667,0.6572866666666666
2000-08-16,0.5952,0.6606,0.6042400000000001,0.6577566666666667
2000-08-17,0.5887,0.6518,0.60335,0.65788
2000-08-18,0.6199,0.6606,0.6033700000000001,0.6583000000000001
2000-08-19,0.6209,0.6529,0.6042466666666667,0.65858
2000-08-20,0.6074,0.6533,0.6056233333333333,0.65899
2000-08-21,0.6346,0.6709,0.60723,0.65922
2000-08-22,0.5993,0.6706,0.6068166666666667,0.6591533333333334
2000-08-23,0.6173,0.6602,0.6077766666666666,0.6595333333333334
2000-08-24,0.6245,0.6779,0.60817,0.6605266666666666
2000-08-25,0.5837,0.6799,0.60762,0.6611733333333334
2000-08-26,0.6242,0.6668,0.6086666666666667,0.6616766666666667
2000-08-27,0.6257,0.6783,0.6092799999999999,0.6625
2000-08-28,0.5878,0.6803,0.6086566666666666,0.6621
2000-08-29,0.6119,0.6625,0.6089466666666666,0.6617766666666666
2000-08-30,0.6081,0.6657,0.60851,0.6619933333333333
2000-08-31,0.6178,0.666,0.6079633333333334,0.6624300000000001
2000-09-01,0.6226,0.6615,0.6080666666666666,0.6628466666666667
2000-09-02,0.6269,0.6651,0.6090199999999999,0.6628333333333333
2000-09-03,0.6132,0.6668,0.6092733333333332,0.6634466666666667
2000-09-04,0.6112,0.6674,0.6088233333333333,0.6637533333333333
2000-09-05,0.6197,0.6733,0.6097066666666666,0.66396
2000-09-06,0.5933,0.6947,0.6101733333333333,0.6653633333333333
2000-09-07,0.6058,0.6479,0.6107300000000001,0.6653733333333334
2000-09-08,0.6121,0.6534,0.6104833333333333,0.6652466666666667
2000-09-09,0.5952,0.6651,0.6102733333333334,0.6653300000000001
2000-09-10,0.6158,0.6554,0.6105966666666667,0.6645766666666667
2000-09-11,0.6061,0.6591,0.6098433333333334,0.6639633333333333
2000-09-12,0.6149,0.656,0.6106033333333333,0.66406
2000-09-13,0.6138,0.6319,0.6111233333333334,0.6643066666666666
2000-09-14,0.6001,0.6663,0.6105900000000001,0.6640733333333333
2000-09-15,0.6012,0.6931,0.6107899999999999,0.6651566666666666
2000-09-16,0.6199,0.6668,0.61183,0.6656566666666667
2000-09-17,0.6166,0.6353,0.6117199999999999,0.6648133333333334
2000-09-18,0.617,0.6364,0.61159,0.6642633333333332
2000-09-19,0.5853,0.6381,0.6108533333333334,0.6637566666666667
2000-09-20,0.65,0.65,0.6113666666666666,0.6630599999999999
2000-09-21,0.6176,0.6571,0.6119766666666667,0.6626100000000001
2000-09-22,0.5924,0.6364,0.6111466666666666,0.6618166666666666
2000-09-23,0.5902,0.654,0.6100033333333332,0.66102
2000-09-24,0.6144,0.6614,0.6110266666666667,0.6604033333333333
2000-09-25,0.5979,0.6438,0.6101500000000001,0.6596366666666665
2000-09-26,0.5881,0.6465,0.6088966666666666,0.6585766666666666
2000-09-27,0.6223,0.6584,0.6100466666666667,0.6578466666666666
2000-09-28,0.6051,0.6649,0.6098200000000001,0.6579266666666667
2000-09-29,0.5868,0.6667,0.6091099999999999,0.65796
2000-09-30,0.605,0.6701,0.6086833333333332,0.6580966666666667
2000-10-01,0.6082,0.6284,0.6082033333333333,0.6569933333333334
2000-10-02,0.5878,0.664,0.6069,0.6569566666666666
2000-10-03,0.6213,0.6544,0.60717,0.6565433333333333
2000-10-04,0.6073,0.6483,0.60704,0.6559066666666667
2000-10-05,0.5964,0.6655,0.6062633333333333,0.6556466666666666
2000-10-06,0.6167,0.6561,0.6070433333333334,0.65436
2000-10-07,0.6131,0.6848,0.6072866666666666,0.65559
2000-10-08,0.6109,0.6702,0.6072466666666667,0.65615
2000-10-09,0.6224,0.6456,0.6081533333333333,0.6555
2000-10-10,0.6085,0.672,0.60791,0.6560533333333333
2000-10-11,0.6085,0.6513,0.6079899999999999,0.6557933333333333
2000-10-12,0.6069,0.6632,0.6077233333333333,0.6560333333333332
2000-10-13,0.6147,0.6508,0.6077533333333334,0.6566633333333333
2000-10-14,0.5998,0.654,0.6077433333333333,0.6562533333333334
2000-10-15,0.6144,0.6573,0.6081833333333333,0.65506
2000-10-16,0.6357,0.6657,0.60871,0.6550233333333334
2000-10-17,0.6153,0.6615,0.6086666666666667,0.6558966666666667
2000-10-18,0.5936,0.6406,0.6078866666666667,0.6560366666666667
2000-10-19,0.5959,0.656,0.60824,0.6566333333333334
2000-10-20,0.6006,0.6491,0.6065933333333333,0.6566033333333333
2000-10-21,0.6062,0.6519,0.6062133333333333,0.65643
2000-10-22,0.5902,0.6533,0.60614,0.6569933333333334
2000-10-23,0.5695,0.6362,0.60545,0.6564
2000-10-24,0.5985,0.677,0.60492,0.65692
2000-10-25,0.6201,0.6913,0.60566,0.6585033333333334
2000-10-26,0.6127,0.6618,0.60648,0.6590133333333335
2000-10-27,0.6174,0.6797,0.6063166666666666,0.6597233333333334
2000-10-28,0.6207,0.6864,0.6068366666666666,0.66044
2000-10-29,0.6361,0.6556,0.6084799999999999,0.6600699999999999
2000-10-30,0.602,0.6318,0.60838,0.6587933333333333
2000-10-31,0.5986,0.6333,0.60806,0.6589566666666666
2000-11-01,0.6162,0.6333,0.6090066666666666,0.6579333333333334
2000-11-02,0.6139,0.6766,0.60876,0.6586733333333333
2000-11-03,0.595,0.6867,0.60835,0.6599533333333334
2000-11-04,0.6002,0.6809,0.6084766666666667,0.6604666666666666
2000-11-05,0.5721,0.6954,0.6069899999999999,0.6617766666666666
2000-11-06,0.5982,0.654,0.6064933333333333,0.66075
2000-11-07,0.6268,0.6496,0.6070233333333334,0.6600633333333333
2000-11-08,0.5962,0.682,0.60615,0.6612766666666666
2000-11-09,0.6052,0.6668,0.60604,0.6611033333333333
2000-11-10,0.5859,0.6908,0.6052866666666666,0.6624200000000001
2000-11-11,0.609,0.6772,0.6053566666666668,0.6628866666666667
2000-11-12,0.6032,0.6473,0.6049733333333333,0.66277
2000-11-13,0.6146,0.6293,0.6054666666666667,0.6619466666666667
2000-11-14,0.6149,0.6603,0.6054833333333334,0.6620466666666667
2000-11-15,0.5974,0.6339,0.6042066666666667,0.6609866666666666
2000-11-16,0.5959,0.6253,0.60356,0.6597799999999999
2000-11-17,0.5908,0.6572,0.6034666666666666,0.6603333333333334
2000-11-18,0.5747,0.6668,0.60276,0.6606933333333332
2000-11-19,0.5963,0.651,0.6026166666666667,0.6607566666666667
2000-11-20,0.5992,0.6458,0.6023833333333334,0.6605533333333333
2000-11-21,0.6017,0.6649,0.6027666666666666,0.66094
2000-11-22,0.6205,0.6572,0.6044666666666666,0.66164
2000-11-23,0.6104,0.6698,0.6048633333333334,0.6614
2000-11-24,0.5962,0.6776,0.6040666666666666,0.6609433333333333
2000-11-25,0.583,0.6963,0.6030766666666666,0.6620933333333333
2000-11-26,0.6149,0.6602,0.6029933333333334,0.6614433333333333
2000-11-27,0.609,0.6596,0.6026033333333333,0.66055
2000-11-28,0.609,0.654,0.6017,0.6604966666666667
2000-11-29,0.6033,0.6544,0.6017433333333334,0.6612500000000001
2000-11-30,0.6147,0.6695,0.60228,0.6624566666666667
2000-12-01,0.5841,0.6793,0.60121,0.6639900000000001
2000-12-02,0.5772,0.6649,0.5999866666666667,0.6636000000000001
2000-12-03,0.5901,0.6632,0.5998233333333334,0.6628166666666666
2000-12-04,0.6125,0.6606,0.6002333333333333,0.6621400000000001
2000-12-05,0.65,0.658,0.6028300000000001,0.6608933333333334
2000-12-06,0.6084,0.6471,0.60317,0.6606633333333334
2000-12-07,0.5821,0.682,0.60168,0.6617433333333334
2000-12-08,0.5975,0.6954,0.6017233333333334,0.6621900000000001
2000-12-09,0.6054,0.7047,0.60173,0.6634533333333333
2000-12-10,0.625,0.6647,0.6030333333333334,0.6625833333333333
2000-12-11,0.6334,0.6492,0.6038466666666665,0.66165
2000-12-12,0.6165,0.6527,0.6042900000000001,0.66183
2000-12-13,0.6178,0.6747,0.6043966666666666,0.6633433333333334
2000-12-14,0.6071,0.6672,0.6041366666666667,0.6635733333333335
2000-12-15,0.6199,0.6866,0.6048866666666667,0.6653300000000001
2001-01-18,0.6042,0.6457,0.6051633333333333,0.6660100000000001
2001-01-19,0.6012,0.6416,0.6055100000000001,0.6654899999999999
2001-01-20,0.5908,0.648,0.6060466666666666,0.6648633333333334
2001-01-21,0.6039,0.6511,0.6063,0.6648666666666667
2001-01-22,0.5952,0.6563,0.6061666666666666,0.6652166666666666
2001-01-23,0.6231,0.6798,0.6068800000000001,0.6657133333333333
2001-01-24,0.631,0.6882,0.60723,0.6667466666666667
2001-01-25,0.6213,0.6324,0.6075933333333333,0.6655
2001-01-26,0.6098,0.6287,0.6080466666666666,0.66387
2001-01-27,0.5998,0.6544,0.6086066666666667,0.6624733333333332
2001-01-28,0.615,0.6645,0.60861,0.6626166666666666
2001-01-29,0.6027,0.649,0.6084,0.6622633333333334
2001-01-30,0.6038,0.6628,0.6082266666666667,0.6625566666666668
2001-01-31,0.6128,0.6513,0.6085433333333334,0.6624533333333333
2001-02-01,0.6027,0.6434,0.6081433333333333,0.6615833333333333
2001-02-02,0.6109,0.6684,0.6090366666666667,0.6612199999999999
2001-02-03,0.5921,0.6567,0.6095333333333333,0.6609466666666666
2001-02-04,0.5839,0.6465,0.6093266666666666,0.6603899999999999
2001-02-05,0.6097,0.6357,0.6092333333333334,0.65956
2001-02-06,0.6147,0.6609,0.6080566666666666,0.6596566666666667
2001-02-07,0.6125,0.6736,0.6081933333333333,0.66054
2001-02-08,0.62,0.6625,0.6094566666666666,0.65989
2001-02-09,0.5876,0.6421,0.6091266666666666,0.6581133333333333
2001-02-10,0.6159,0.6368,0.6094766666666666,0.6558499999999999
2001-02-11,0.6176,0.6645,0.60923,0.6558433333333333
2001-02-12,0.5848,0.6829,0.60761,0.6569666666666667
2001-02-13,0.6035,0.6665,0.6071766666666666,0.6574266666666666
2001-02-14,0.5944,0.6319,0.6063966666666667,0.656
2001-02-15,0.5858,0.6468,0.6056866666666667,0.6553199999999999
2001-02-16,0.5948,0.6553,0.6048500000000001,0.6542766666666666
2001-02-17,0.5951,0.6481,0.6045466666666667,0.6543566666666666
2001-02-18,0.6004,0.6473,0.6045200000000001,0.6545466666666667
2001-02-19,0.5981,0.6603,0.6047633333333333,0.6549566666666666
2001-02-20,0.6071,0.6554,0.6048699999999999,0.6550999999999999
2001-02-21,0.5987,0.6487,0.6049866666666667,0.6548466666666667
2001-02-22,0.5977,0.6728,0.6041399999999999,0.6546133333333334
2001-02-23,0.6154,0.6557,0.6036199999999999,0.6535299999999999
2001-02-24,0.6107,0.6599,0.6032666666666667,0.6544466666666667
2001-02-25,0.61,0.6561,0.6032733333333334,0.6553599999999999
2001-02-26,0.5894,0.6554,0.6029266666666666,0.6553933333333333
2001-02-27,0.5791,0.6753,0.60173,0.6557533333333333
2001-02-28,0.6108,0.6745,0.602,0.6566033333333333
2001-03-01,0.6107,0.6389,0.60223,0.6558066666666666
2001-03-02,0.5786,0.6701,0.6010899999999999,0.6564333333333333
2001-03-03,0.6071,0.6775,0.6012366666666666,0.65757
2001-03-04,0.6458,0.6772,0.6023999999999999,0.6578633333333334
2001-03-05,0.6435,0.6515,0.6041133333333334,0.65769
2001-03-06,0.6215,0.6573,0.6053666666666667,0.65805
2001-03-07,0.5986,0.677,0.6049966666666667,0.6594266666666667
2001-03-08,0.6043,0.6603,0.60465,0.6594066666666667
2001-03-09,0.6304,0.6772,0.6052466666666666,0.6595266666666666
2001-03-10,0.6142,0.6571,0.6050533333333333,0.6593466666666666
2001-03-11,0.5993,0.6661,0.6054433333333334,0.6601466666666665
2001-03-12,0.6162,0.6664,0.6054533333333334,0.6611333333333334
2001-03-13,0.6132,0.6444,0.6053066666666667,0.6604633333333333
2001-03-14,0.5941,0.6688,0.6056166666666667,0.6599933333333333
2001-03-15,0.594,0.6663,0.6053,0.6599866666666667
2001-03-16,0.6172,0.6724,0.6060599999999999,0.6613366666666667
2001-03-17,0.6208,0.6828,0.6072266666666667,0.6625366666666667
2001-03-18,0.5983,0.6913,0.6073433333333332,0.6637366666666666
2001-03-19,0.6162,0.6806,0.6080466666666666,0.6648200000000001
2001-03-20,0.6146,0.6706,0.60852,0.6655966666666667
2001-03-21,0.5893,0.6638,0.6082266666666667,0.6657133333333333
2001-03-22,0.6039,0.6946,0.60812,0.6670200000000001
2001-03-23,0.6251,0.6582,0.609,0.6673366666666667
2001-03-24,0.5916,0.6307,0.6087966666666667,0.6659333333333333
2001-03-25,0.5816,0.6479,0.60767,0.6656733333333332
2001-03-26,0.5948,0.6774,0.6071399999999999,0.6662566666666667
2001-03-27,0.5636,0.6664,0.6055933333333333,0.6666000000000001
2001-03-28,0.5761,0.6546,0.6051500000000001,0.6665733333333334
2001-03-29,0.5614,0.6461,0.60456,0.6656
2001-03-30,0.5963,0.6694,0.6040766666666666,0.66543
2001-03-31,0.6017,0.6596,0.6037766666666666,0.6661199999999999
2001-04-01,0.6213,0.6441,0.6052,0.6652533333333335
2001-04-02,0.5828,0.6633,0.6043900000000001,0.66478
2001-04-03,0.6009,0.6652,0.6028933333333334,0.66438
2001-04-04,0.6015,0.6473,0.6014933333333334,0.6642399999999999
2001-04-05,0.5787,0.6356,0.6000666666666666,0.6635166666666666
2001-04-06,0.5923,0.62,0.5998566666666666,0.6616166666666666
2001-04-07,0.5928,0.6392,0.5994733333333334,0.6609133333333334
2001-04-08,0.6075,0.6253,0.5987100000000001,0.6591833333333333
2001-04-09,0.6079,0.6257,0.5985,0.6581366666666667
2001-04-10,0.632,0.6389,0.5995899999999998,0.6572300000000001
2001-04-11,0.5813,0.6553,0.5984266666666667,0.65686
2001-04-12,0.5974,0.6324,0.5979,0.6564599999999999
2001-04-13,0.6024,0.6393,0.5981766666666667,0.6554766666666667
2001-04-14,0.6213,0.6412,0.5990866666666667,0.65464
2001-04-15,0.6337,0.6277,0.5996366666666667,0.65315
2001-04-16,0.6073,0.6442,0.5991866666666666,0.6518633333333334
2001-04-17,0.6047,0.6395,0.5993999999999999,0.6501366666666667
