Date,consumption_pct_gdp,consumption_pct_gdp_MA30
2000-04-11,70.0,70.0
2000-04-12,70.0,70.0
2000-04-13,70.0,70.0
2000-04-14,70.0,70.0
2000-04-15,70.0,70.0
2000-04-16,70.0,70.0
2000-04-17,70.0,70.0
2000-04-18,70.0,70.0
2000-04-19,70.0,70.0
2000-04-20,70.0,70.0
2000-04-21,70.0,70.0
2000-04-22,70.0,70.0
2000-04-23,70.0,70.0
2000-04-24,70.0,70.0
2000-04-25,70.0,70.0
2000-04-26,70.0,70.0
2000-04-27,70.0,70.0
2000-04-28,70.0,70.0
2000-04-29,70.0,70.0
2000-04-30,70.0,70.0
2000-05-01,70.0,70.0
2000-05-02,70.0,70.0
2000-05-03,70.0,70.0
2000-05-04,70.0,70.0
2000-05-05,70.0,70.0
2000-05-06,70.0,70.0
2000-05-07,70.0,70.0
2000-05-08,70.0,70.0
2000-05-09,70.0,70.0
2000-05-10,70.0,70.0
2000-05-11,70.0,70.0
2000-05-12,70.0,70.0
2000-05-13,70.0,70.0
2000-05-14,70.0,70.0
2000-05-15,70.0,70.0
2000-05-16,70.0,70.0
2000-05-17,70.0,70.0
2000-05-18,70.0,70.0
2000-05-19,70.0,70.0
2000-05-20,70.0,70.0
2000-05-21,70.0,70.0
2000-05-22,70.0,70.0
2000-05-23,70.0,70.0
2000-05-24,70.0,70.0
2000-05-25,70.0,70.0
2000-05-26,70.0,70.0
2000-05-27,70.0,70.0
2000-05-28,70.0,70.0
2000-05-29,70.0,70.0
2000-05-30,70.0,70.0
2000-05-31,70.0,70.0
2000-06-01,70.0,70.0
2000-06-02,70.0,70.0
2000-06-03,70.0,70.0
2000-06-04,70.0,70.0
2000-06-05,70.0,70.0
2000-06-06,70.0,70.0
2000-06-07,70.0,70.0
2000-06-08,70.0,70.0
2000-06-09,70.0,70.0
2000-06-10,70.0,70.0
2000-06-11,70.0,70.0
2000-06-12,70.0,70.0
2000-06-13,70.0,70.0
2000-06-14,70.0,70.0
2000-06-15,70.0,70.0
2000-06-16,70.0,70.0
2000-06-17,70.0,70.0
2000-06-18,70.0,70.0
2000-06-19,70.0,70.0
2000-06-20,70.0,70.0
2000-06-21,70.0,70.0
2000-06-22,70.0,70.0
2000-06-23,70.0,70.0
2000-06-24,70.0,70.0
2000-06-25,70.0,70.0
2000-06-26,70.0,70.0
2000-06-27,70.0,70.0
2000-06-28,70.0,70.0
2000-06-29,70.0,70.0
2000-06-30,70.0,70.0
2000-07-01,70.0,70.0
2000-07-02,70.0,70.0
2000-07-03,70.0,70.0
2000-07-04,70.0,70.0
2000-07-05,70.0,70.0
2000-07-06,70.0,70.0
2000-07-07,70.0,70.0
2000-07-08,70.0,70.0
2000-07-09,70.0,70.0
2000-07-10,70.0,70.0
2000-07-11,70.0,70.0
2000-07-12,70.0,70.0
2000-07-13,70.0,70.0
2000-07-14,70.0,70.0
2000-07-15,70.0,70.0
2000-07-16,70.0,70.0
2000-07-17,70.0,70.0
2000-07-18,70.0,70.0
2000-07-19,70.0,70.0
2000-07-20,70.0,70.0
2000-07-21,70.0,70.0
2000-07-22,70.0,70.0
2000-07-23,70.0,70.0
2000-07-24,70.0,70.0
2000-07-25,70.0,70.0
2000-07-26,70.0,70.0
2000-07-27,70.0,70.0
2000-07-28,70.0,70.0
2000-07-29,70.0,70.0
2000-07-30,70.0,70.0
2000-07-31,70.0,70.0
2000-08-01,70.0,70.0
2000-08-02,70.0,70.0
2000-08-03,70.0,70.0
2000-08-04,70.0,70.0
2000-08-05,70.0,70.0
2000-08-06,70.0,70.0
2000-08-07,70.0,70.0
2000-08-08,70.0,70.0
2000-08-09,70.0,70.0
2000-08-10,70.0,70.0
2000-08-11,70.0,70.0
2000-08-12,70.0,70.0
2000-08-13,70.0,70.0
2000-08-14,70.0,70.0
2000-08-15,70.0,70.0
2000-08-16,70.0,70.0
2000-08-17,70.0,70.0
2000-08-18,70.0,70.0
2000-08-19,70.0,70.0
2000-08-20,70.0,70.0
2000-08-21,70.0,70.0
2000-08-22,70.0,70.0
2000-08-23,70.0,70.0
2000-08-24,70.0,70.0
2000-08-25,70.0,70.0
2000-08-26,70.0,70.0
2000-08-27,70.0,70.0
2000-08-28,70.0,70.0
2000-08-29,70.0,70.0
2000-08-30,70.0,70.0
2000-08-31,70.0,70.0
2000-09-01,70.0,70.0
2000-09-02,70.0,70.0
2000-09-03,70.0,70.0
2000-09-04,70.0,70.0
2000-09-05,70.0,70.0
2000-09-06,70.0,70.0
2000-09-07,70.0,70.0
2000-09-08,70.0,70.0
2000-09-09,70.0,70.0
2000-09-10,70.0,70.0
2000-09-11,70.0,70.0
2000-09-12,70.0,70.0
2000-09-13,70.0,70.0
2000-09-14,70.0,70.0
2000-09-15,70.0,70.0
2000-09-16,70.0,70.0
2000-09-17,70.0,70.0
2000-09-18,70.0,70.0
2000-09-19,70.0,70.0
2000-09-20,70.0,70.0
2000-09-21,70.0,70.0
2000-09-22,70.0,70.0
2000-09-23,70.0,70.0
2000-09-24,70.0,70.0
2000-09-25,70.0,70.0
2000-09-26,70.0,70.0
2000-09-27,70.0,70.0
2000-09-28,70.0,70.0
2000-09-29,70.0,70.0
2000-09-30,70.0,70.0
2000-10-01,70.0,70.0
2000-10-02,70.0,70.0
2000-10-03,70.0,70.0
2000-10-04,70.0,70.0
2000-10-05,70.0,70.0
2000-10-06,70.0,70.0
2000-10-07,70.0,70.0
2000-10-08,70.0,70.0
2000-10-09,70.0,70.0
2000-10-10,70.0,70.0
2000-10-11,70.0,70.0
2000-10-12,70.0,70.0
2000-10-13,70.0,70.0
2000-10-14,70.0,70.0
2000-10-15,70.0,70.0
2000-10-16,70.0,70.0
2000-10-17,70.0,70.0
2000-10-18,70.0,70.0
2000-10-19,70.0,70.0
2000-10-20,70.0,70.0
2000-10-21,70.0,70.0
2000-10-22,70.0,70.0
2000-10-23,70.0,70.0
2000-10-24,70.0,70.0
2000-10-25,70.0,70.0
2000-10-26,70.0,70.0
2000-10-27,70.0,70.0
2000-10-28,70.0,70.0
2000-10-29,70.0,70.0
2000-10-30,70.0,70.0
2000-10-31,70.0,70.0
2000-11-01,70.0,70.0
2000-11-02,70.0,70.0
2000-11-03,70.0,70.0
2000-11-04,70.0,70.0
2000-11-05,70.0,70.0
2000-11-06,70.0,70.0
2000-11-07,70.0,70.0
2000-11-08,70.0,70.0
2000-11-09,70.0,70.0
2000-11-10,70.0,70.0
2000-11-11,70.0,70.0
2000-11-12,70.0,70.0
2000-11-13,70.0,70.0
2000-11-14,70.0,70.0
2000-11-15,70.0,70.0
2000-11-16,70.0,70.0
2000-11-17,70.0,70.0
2000-11-18,70.0,70.0
2000-11-19,70.0,70.0
2000-11-20,70.0,70.0
2000-11-21,70.0,70.0
2000-11-22,70.0,70.0
2000-11-23,70.0,70.0
2000-11-24,70.0,70.0
2000-11-25,70.0,70.0
2000-11-26,70.0,70.0
2000-11-27,70.0,70.0
2000-11-28,70.0,70.0
2000-11-29,70.0,70.0
2000-11-30,70.0,70.0
2000-12-01,70.0,70.0
2000-12-02,70.0,70.0
2000-12-03,70.0,70.0
2000-12-04,70.0,70.0
2000-12-05,70.0,70.0
2000-12-06,70.0,70.0
2000-12-07,70.0,70.0
2000-12-08,70.0,70.0
2000-12-09,70.0,70.0
2000-12-10,70.0,70.0
2000-12-11,70.0,70.0
2000-12-12,70.0,70.0
2000-12-13,70.0,70.0
2000-12-14,70.0,70.0
2000-12-15,70.0,70.0
2001-01-18,70.0,70.0
2001-01-19,70.0,70.0
2001-01-20,70.0,70.0
2001-01-21,70.0,70.0
2001-01-22,70.0,70.0
2001-01-23,70.0,70.0
2001-01-24,70.0,70.0
2001-01-25,70.0,70.0
2001-01-26,70.0,70.0
2001-01-27,70.0,70.0
2001-01-28,70.0,70.0
2001-01-29,70.0,70.0
2001-01-30,70.0,70.0
2001-01-31,70.0,70.0
2001-02-01,70.0,70.0
2001-02-02,70.0,70.0
2001-02-03,70.0,70.0
2001-02-04,70.0,70.0
2001-02-05,70.0,70.0
2001-02-06,70.0,70.0
2001-02-07,70.0,70.0
2001-02-08,70.0,70.0
2001-02-09,70.0,70.0
2001-02-10,70.0,70.0
2001-02-11,70.0,70.0
2001-02-12,70.0,70.0
2001-02-13,70.0,70.0
2001-02-14,70.0,70.0
2001-02-15,70.0,70.0
2001-02-16,70.0,70.0
2001-02-17,70.0,70.0
2001-02-18,70.0,70.0
2001-02-19,70.0,70.0
2001-02-20,70.0,70.0
2001-02-21,70.0,70.0
2001-02-22,70.0,70.0
2001-02-23,70.0,70.0
2001-02-24,70.0,70.0
2001-02-25,70.0,70.0
2001-02-26,70.0,70.0
2001-02-27,70.0,70.0
2001-02-28,70.0,70.0
2001-03-01,70.0,70.0
2001-03-02,70.0,70.0
2001-03-03,70.0,70.0
2001-03-04,70.0,70.0
2001-03-05,70.0,70.0
2001-03-06,70.0,70.0
2001-03-07,70.0,70.0
2001-03-08,70.0,70.0
2001-03-09,70.0,70.0
2001-03-10,70.0,70.0
2001-03-11,70.0,70.0
2001-03-12,70.0,70.0
2001-03-13,70.0,70.0
2001-03-14,70.0,70.0
2001-03-15,70.0,70.0
2001-03-16,70.0,70.0
2001-03-17,70.0,70.0
2001-03-18,70.0,70.0
2001-03-19,70.0,70.0
2001-03-20,70.0,70.0
2001-03-21,70.0,70.0
2001-03-22,70.0,70.0
2001-03-23,70.0,70.0
2001-03-24,70.0,70.0
2001-03-25,70.0,70.0
2001-03-26,70.0,70.0
2001-03-27,70.0,70.0
2001-03-28,70.0,70.0
2001-03-29,70.0,70.0
2001-03-30,70.0,70.0
2001-03-31,70.0,70.0
2001-04-01,70.0,70.0
2001-04-02,70.0,70.0
2001-04-03,70.0,70.0
2001-04-04,70.0,70.0
2001-04-05,70.0,70.0
2001-04-06,70.0,70.0
2001-04-07,70.0,70.0
2001-04-08,70.0,70.0
2001-04-09,70.0,70.0
2001-04-10,70.0,70.0
2001-04-11,70.0,70.0
2001-04-12,70.0,70.0
2001-04-13,70.0,70.0
2001-04-14,70.0,70.0
2001-04-15,70.0,70.0
2001-04-16,70.0,70.0
2001-04-17,70.0,70.0
2001-04-18,70.0,70.0
2001-04-19,70.0,70.0
2001-04-20,70.0,70.0
2001-04-21,70.0,70.0
2001-04-22,70.0,70.0
2001-04-23,70.0,70.0
2001-04-24,70.0,70.0
2001-04-25,70.0,70.0
2001-04-26,70.0,70.0
2001-04-27,70.0,70.0
2001-04-28,70.0,70.0
2001-04-29,70.0,70.0
2001-04-30,70.0,70.0
2001-05-01,70.0,70.0
2001-05-02,70.0,70.0
2001-05-03,70.0,70.0
2001-05-04,70.0,70.0
2001-05-05,70.0,70.0
2001-05-06,70.0,70.0
2001-05-07,70.0,70.0
2001-05-08,70.0,70.0
2001-05-09,70.0,70.0
2001-05-10,70.0,70.0
2001-05-11,70.0,70.0
2001-05-12,70.0,70.0
2001-05-13,70.0,70.0
2001-05-14,70.0,70.0
2001-05-15,70.0,70.0
2001-05-16,70.0,70.0
2001-05-17,70.0,70.0
2001-05-18,70.0,70.0
2001-05-19,70.0,70.0
2001-05-20,70.0,70.0
2001-05-21,70.0,70.0
2001-05-22,70.0,70.0
2001-05-23,70.0,70.0
2001-05-24,70.0,70.0
2001-05-25,70.0,70.0
2001-05-26,70.0,70.0
2001-05-27,70.0,70.0
2001-05-28,70.0,70.0
2001-05-29,70.0,70.0
2001-05-30,70.0,70.0
2001-05-31,70.0,70.0
2001-06-01,70.0,70.0
2001-06-02,70.0,70.0
2001-06-03,70.0,70.0
2001-06-04,70.0,70.0
2001-06-05,70.0,70.0
2001-06-06,70.0,70.0
2001-06-07,70.0,70.0
2001-06-08,70.0,70.0
2001-06-09,70.0,70.0
2001-06-10,70.0,70.0
2001-06-11,70.0,70.0
2001-06-12,70.0,70.0
2001-06-13,70.0,70.0
2001-06-14,70.0,70.0
2001-06-15,70.0,70.0
2001-06-16,70.0,70.0
2001-06-17,70.0,70.0
2001-06-18,70.0,70.0
2001-06-19,70.0,70.0
2001-06-20,70.0,70.0
2001-06-21,70.0,70.0
2001-06-22,70.0,70.0
2001-06-23,70.0,70.0
2001-06-24,70.0,70.0
2001-06-25,70.0,70.0
2001-06-26,70.0,70.0
2001-06-27,70.0,70.0
2001-06-28,70.0,70.0
2001-06-29,70.0,70.0
2001-06-30,70.0,70.0
2001-07-01,70.0,70.0
2001-07-02,70.0,70.0
2001-07-03,70.0,70.0
2001-07-04,70.0,70.0
2001-07-05,70.0,70.0
2001-07-06,70.0,70.0
2001-07-07,70.0,70.0
2001-07-08,70.0,70.0
2001-07-09,70.0,70.0
2001-07-10,70.0,70.0
2001-07-11,70.0,70.0
2001-07-12,70.0,70.0
2001-07-13,70.0,70.0
2001-07-14,70.0,70.0
2001-07-15,70.0,70.0
2001-07-16,70.0,70.0
2001-07-17,70.0,70.0
2001-07-18,70.0,70.0
2001-07-19,70.0,70.0
2001-07-20,70.0,70.0
2001-07-21,70.0,70.0
2001-07-22,70.0,70.0
2001-07-23,70.0,70.0
2001-07-24,70.0,70.0
2001-07-25,70.0,70.0
2001-07-26,70.0,70.0
2001-07-27,70.0,70.0
2001-07-28,70.0,70.0
2001-07-29,70.0,70.0
2001-07-30,70.0,70.0
2001-07-31,70.0,70.0
2001-08-01,70.0,70.0
2001-08-02,70.0,70.0
2001-08-03,70.0,70.0
2001-08-04,70.0,70.0
2001-08-05,70.0,70.0
2001-08-06,70.0,70.0
2001-08-07,70.0,70.0
2001-08-08,70.0,70.0
2001-08-09,70.0,70.0
2001-08-10,70.0,70.0
2001-08-11,70.0,70.0
2001-08-12,70.0,70.0
2001-08-13,70.0,70.0
2001-08-14,71.42,70.04733333333334
2001-08-15,70.0,70.04733333333334
2001-08-16,70.0,70.04733333333334
2001-08-17,70.0,70.04733333333334
2001-08-18,70.0,70.04733333333334
2001-08-19,70.0,70.04733333333334
2001-08-20,70.0,70.04733333333334
2001-08-21,70.0,70.04733333333334
2001-08-22,70.0,70.04733333333334
2001-08-23,70.0,70.04733333333334
2001-08-24,70.0,70.04733333333334
2001-08-25,70.0,70.04733333333334
2001-08-26,70.0,70.04733333333334
2001-08-27,70.0,70.04733333333334
2001-08-28,72.88,70.14333333333333
2001-08-29,70.0,70.14333333333333
2001-08-30,70.0,70.14333333333333
2001-08-31,70.0,70.14333333333333
2001-09-01,70.0,70.14333333333333
2001-09-02,70.0,70.14333333333333
2001-09-03,70.0,70.14333333333333
2001-09-04,70.0,70.14333333333333
2001-09-05,70.0,70.14333333333333
2001-09-06,70.0,70.14333333333333
2001-09-07,70.0,70.14333333333333
2001-09-08,70.0,70.14333333333333
2001-09-09,70.0,70.14333333333333
2001-09-10,70.0,70.14333333333333
2001-09-11,70.0,70.14333333333333
2001-09-12,70.0,70.14333333333333
2001-09-13,70.0,70.096
2001-09-14,70.0,70.096
2001-09-15,70.0,70.096
2001-09-16,70.0,70.096
2001-09-17,70.0,70.096
2001-09-18,70.0,70.096
2001-09-19,70.0,70.096
2001-09-20,70.0,70.096
2001-09-21,70.0,70.096
2001-09-22,70.0,70.096
2001-09-23,70.0,70.096
2001-09-24,70.0,70.096
2001-09-25,70.0,70.096
2001-09-26,70.0,70.096
2001-09-27,70.0,70.0
2001-09-28,70.0,70.0
2001-09-29,70.61,70.02033333333334
2001-09-30,70.0,70.02033333333334
2001-10-01,70.0,70.02033333333334
2001-10-02,70.0,70.02033333333334
2001-10-03,70.0,70.02033333333334
2001-10-04,70.0,70.02033333333334
2001-10-05,70.0,70.02033333333334
2001-10-06,70.0,70.02033333333334
2001-10-07,70.0,70.02033333333334
2001-10-08,70.0,70.02033333333334
2001-10-09,70.0,70.02033333333334
2001-10-10,70.0,70.02033333333334
2001-10-11,70.0,70.02033333333334
2001-10-12,70.0,70.02033333333334
2001-10-13,70.0,70.02033333333334
2001-10-14,70.0,70.02033333333334
2001-10-15,70.0,70.02033333333334
2001-10-16,70.0,70.02033333333334
2001-10-17,70.0,70.02033333333334
2001-10-18,70.0,70.02033333333334
2001-10-19,70.0,70.02033333333334
2001-10-20,70.0,70.02033333333334
2001-10-21,70.0,70.02033333333334
2001-10-22,70.0,70.02033333333334
2001-10-23,70.0,70.02033333333334
2001-10-24,70.0,70.02033333333334
2001-10-25,70.0,70.02033333333334
2001-10-26,70.0,70.02033333333334
2001-10-27,70.0,70.02033333333334
2001-10-28,70.0,70.02033333333334
2001-10-29,70.0,70.0
2001-10-30,70.0,70.0
2001-10-31,70.0,70.0
2001-11-01,70.0,70.0
2001-11-02,70.0,70.0
2001-11-03,70.0,70.0
2001-11-04,70.0,70.0
2001-11-05,70.0,70.0
2001-11-06,70.0,70.0
2001-11-07,70.0,70.0
2001-11-08,70.0,70.0
2001-11-09,70.0,70.0
2001-11-10,70.0,70.0
2001-11-11,70.0,70.0
2001-11-12,70.0,70.0
2001-11-13,70.0,70.0
2001-11-14,70.0,70.0
2001-11-15,70.0,70.0
2001-11-16,70.0,70.0
2001-11-17,70.0,70.0
2001-11-18,70.0,70.0
2001-11-19,70.0,70.0
2001-11-20,70.0,70.0
2001-11-21,70.0,70.0
2001-11-22,70.0,70.0
2001-11-23,70.0,70.0
2001-11-24,70.0,70.0
2001-11-25,70.0,70.0
2001-11-26,70.0,70.0
2001-11-27,70.0,70.0
2001-11-28,70.0,70.0
2001-11-29,70.0,70.0
2001-11-30,70.0,70.0
2001-12-01,70.0,70.0
2001-12-02,70.0,70.0
2001-12-03,70.0,70.0
2001-12-04,70.0,70.0
2001-12-05,70.0,70.0
2001-12-06,70.0,70.0
2001-12-07,70.0,70.0
2001-12-08,70.0,70.0
2001-12-09,70.0,70.0
2001-12-10,70.0,70.0
2001-12-11,70.0,70.0
2001-12-12,70.0,70.0
2001-12-13,70.0,70.0
2001-12-14,70.0,70.0
2001-12-15,70.0,70.0
2002-01-18,70.0,70.0
2002-01-19,70.0,70.0
2002-01-20,70.0,70.0
2002-01-21,70.0,70.0
2002-01-22,70.0,70.0
2002-01-23,70.0,70.0
2002-01-24,70.0,70.0
2002-01-25,70.0,70.0
2002-01-26,70.0,70.0
2002-01-27,70.0,70.0
2002-01-28,70.0,70.0
2002-01-29,70.0,70.0
2002-01-30,70.0,70.0
2002-01-31,70.0,70.0
2002-02-01,70.0,70.0
2002-02-02,70.0,70.0
2002-02-03,70.0,70.0
2002-02-04,70.0,70.0
2002-02-05,70.0,70.0
2002-02-06,70.0,70.0
2002-02-07,70.0,70.0
2002-02-08,70.0,70.0
2002-02-09,70.0,70.0
2002-02-10,70.0,70.0
2002-02-11,70.0,70.0
2002-02-12,70.0,70.0
2002-02-13,70.0,70.0
2002-02-14,70.0,70.0
2002-02-15,70.0,70.0
2002-02-16,70.0,70.0
2002-02-17,70.0,70.0
2002-02-18,70.0,70.0
2002-02-19,70.0,70.0
2002-02-20,70.0,70.0
2002-02-21,70.0,70.0
2002-02-22,70.0,70.0
2002-02-23,70.0,70.0
2002-02-24,70.0,70.0
2002-02-25,70.0,70.0
2002-02-26,70.0,70.0
2002-02-27,70.0,70.0
2002-02-28,70.0,70.0
2002-03-01,70.0,70.0
2002-03-02,70.0,70.0
2002-03-03,70.0,70.0
2002-03-04,70.0,70.0
2002-03-05,70.0,70.0
2002-03-06,70.0,70.0
2002-03-07,70.0,70.0
2002-03-08,70.0,70.0
2002-03-09,70.0,70.0
2002-03-10,70.0,70.0
2002-03-11,70.0,70.0
2002-03-12,70.0,70.0
2002-03-13,70.0,70.0
2002-03-14,70.0,70.0
2002-03-15,70.0,70.0
2002-03-16,70.0,70.0
2002-03-17,70.0,70.0
2002-03-18,70.0,70.0
2002-03-19,70.0,70.0
2002-03-20,70.0,70.0
2002-03-21,70.0,70.0
2002-03-22,70.0,70.0
2002-03-23,70.0,70.0
2002-03-24,70.0,70.0
2002-03-25,70.0,70.0
2002-03-26,70.0,70.0
2002-03-27,70.0,70.0
2002-03-28,70.0,70.0
2002-03-29,70.0,70.0
2002-03-30,70.0,70.0
2002-03-31,70.0,70.0
2002-04-01,70.0,70.0
2002-04-02,70.0,70.0
2002-04-03,70.0,70.0
2002-04-04,70.0,70.0
2002-04-05,70.0,70.0
2002-04-06,70.0,70.0
2002-04-07,70.0,70.0
2002-04-08,70.0,70.0
2002-04-09,70.0,70.0
2002-04-10,70.0,70.0
2002-04-11,70.0,70.0
2002-04-12,70.0,70.0
2002-04-13,70.0,70.0
2002-04-14,70.0,70.0
2002-04-15,70.0,70.0
2002-04-16,70.0,70.0
2002-04-17,70.0,70.0
2002-04-18,70.0,70.0
2002-04-19,70.0,70.0
2002-04-20,70.0,70.0
2002-04-21,70.0,70.0
2002-04-22,70.0,70.0
2002-04-23,70.0,70.0
2002-04-24,70.0,70.0
2002-04-25,70.0,70.0
2002-04-26,70.0,70.0
2002-04-27,70.0,70.0
2002-04-28,70.0,70.0
2002-04-29,70.0,70.0
2002-04-30,70.0,70.0
2002-05-01,70.0,70.0
2002-05-02,70.0,70.0
2002-05-03,70.0,70.0
2002-05-04,70.0,70.0
2002-05-05,70.0,70.0
2002-05-06,70.0,70.0
2002-05-07,70.0,70.0
2002-05-08,70.0,70.0
2002-05-09,70.0,70.0
2002-05-10,70.0,70.0
2002-05-11,70.0,70.0
2002-05-12,70.0,70.0
2002-05-13,70.0,70.0
2002-05-14,70.0,70.0
2002-05-15,70.0,70.0
2002-05-16,70.0,70.0
2002-05-17,70.0,70.0
2002-05-18,70.0,70.0
2002-05-19,70.0,70.0
2002-05-20,70.0,70.0
2002-05-21,70.0,70.0
2002-05-22,70.0,70.0
2002-05-23,70.0,70.0
2002-05-24,70.0,70.0
2002-05-25,70.0,70.0
2002-05-26,70.0,70.0
2002-05-27,70.0,70.0
2002-05-28,70.0,70.0
2002-05-29,70.0,70.0
2002-05-30,70.0,70.0
2002-05-31,70.0,70.0
2002-06-01,70.0,70.0
2002-06-02,70.0,70.0
2002-06-03,70.0,70.0
2002-06-04,70.0,70.0
2002-06-05,70.0,70.0
2002-06-06,70.0,70.0
2002-06-07,70.0,70.0
2002-06-08,70.0,70.0
2002-06-09,70.0,70.0
2002-06-10,70.0,70.0
2002-06-11,70.0,70.0
2002-06-12,70.0,70.0
2002-06-13,70.0,70.0
2002-06-14,70.0,70.0
2002-06-15,70.0,70.0
2002-06-16,70.0,70.0
2002-06-17,70.0,70.0
2002-06-18,70.0,70.0
2002-06-19,70.0,70.0
2002-06-20,70.0,70.0
2002-06-21,70.0,70.0
2002-06-22,70.0,70.0
2002-06-23,70.0,70.0
2002-06-24,70.0,70.0
2002-06-25,70.0,70.0
2002-06-26,70.0,70.0
2002-06-27,70.0,70.0
2002-06-28,70.0,70.0
2002-06-29,70.0,70.0
2002-06-30,70.0,70.0
2002-07-01,70.0,70.0
2002-07-02,70.0,70.0
2002-07-03,70.0,70.0
2002-07-04,70.0,70.0
2002-07-05,70.0,70.0
2002-07-06,70.0,70.0
2002-07-07,70.0,70.0
2002-07-08,70.0,70.0
2002-07-09,70.0,70.0
2002-07-10,70.0,70.0
2002-07-11,70.0,70.0
2002-07-12,70.0,70.0
2002-07-13,70.0,70.0
2002-07-14,70.0,70.0
2002-07-15,70.0,70.0
2002-07-16,70.0,70.0
2002-07-17,70.0,70.0
2002-07-18,70.0,70.0
2002-07-19,70.0,70.0
2002-07-20,70.0,70.0
2002-07-21,70.0,70.0
2002-07-22,70.0,70.0
2002-07-23,70.0,70.0
2002-07-24,70.0,70.0
2002-07-25,70.0,70.0
2002-07-26,70.0,70.0
2002-07-27,70.0,70.0
2002-07-28,70.0,70.0
2002-07-29,70.0,70.0
2002-07-30,70.0,70.0
2002-07-31,70.0,70.0
2002-08-01,70.0,70.0
2002-08-02,70.0,70.0
2002-08-03,70.0,70.0
2002-08-04,70.0,70.0
2002-08-05,70.0,70.0
2002-08-06,70.0,70.0
2002-08-07,70.0,70.0
2002-08-08,70.0,70.0
2002-08-09,70.0,70.0
2002-08-10,70.0,70.0
2002-08-11,70.0,70.0
2002-08-12,70.0,70.0
2002-08-13,70.0,70.0
2002-08-14,70.0,70.0
2002-08-15,70.0,70.0
2002-08-16,70.0,70.0
2002-08-17,70.0,70.0
2002-08-18,70.0,70.0
2002-08-19,70.0,70.0
2002-08-20,70.0,70.0
2002-08-21,70.0,70.0
2002-08-22,70.0,70.0
2002-08-23,70.0,70.0
2002-08-24,70.0,70.0
2002-08-25,70.0,70.0
2002-08-26,70.0,70.0
2002-08-27,70.0,70.0
2002-08-28,70.0,70.0
2002-08-29,70.0,70.0
2002-08-30,70.0,70.0
2002-08-31,70.0,70.0
2002-09-01,70.0,70.0
2002-09-02,70.0,70.0
2002-09-03,70.0,70.0
2002-09-04,70.0,70.0
2002-09-05,70.0,70.0
2002-09-06,70.0,70.0
2002-09-07,70.0,70.0
2002-09-08,70.0,70.0
2002-09-09,70.0,70.0
2002-09-10,70.0,70.0
2002-09-11,70.0,70.0
2002-09-12,70.0,70.0
2002-09-13,70.0,70.0
2002-09-14,70.0,70.0
2002-09-15,70.0,70.0
2002-09-16,70.0,70.0
