Date,interest_rate,exchange_rate,interest_rate_MA30,exchange_rate_MA30
2000-11-16,5.06,1.38,4.633666666666667,1.2543333333333335
2000-11-17,3.57,1.39,4.614000000000001,1.2523333333333333
2000-11-18,2.37,1.23,4.529333333333333,1.2456666666666665
2000-11-19,3.76,1.31,4.463333333333334,1.2416666666666667
2000-11-20,4.43,1.32,4.436999999999999,1.2413333333333334
2000-11-21,5.18,1.19,4.428,1.2409999999999999
2000-11-22,4.97,1.17,4.455,1.2369999999999999
2000-11-23,3.58,1.33,4.425666666666666,1.2399999999999998
2000-11-24,3.33,1.31,4.381,1.2466666666666666
2000-11-25,3.8,1.42,4.349666666666666,1.2533333333333334
2000-11-26,3.69,1.31,4.274333333333334,1.2536666666666667
2000-11-27,3.74,1.26,4.238333333333333,1.2593333333333334
2000-11-28,4.66,1.32,4.259333333333333,1.2630000000000001
2000-11-29,3.88,1.33,4.243333333333333,1.2650000000000001
2000-11-30,2.15,1.32,4.245333333333333,1.2663333333333333
2000-12-01,2.64,1.3,4.120666666666667,1.2676666666666667
2000-12-02,3.88,1.4,4.060666666666667,1.271666666666667
2000-12-03,3.83,1.33,4.046,1.2773333333333334
2000-12-04,3.93,1.16,4.037,1.2776666666666665
2000-12-05,3.59,1.3,4.061333333333334,1.2846666666666666
2000-12-06,4.69,1.24,4.084,1.2813333333333332
2000-12-07,4.57,1.11,4.054666666666667,1.2743333333333335
2000-12-08,6.19,1.1,4.109333333333334,1.273
2000-12-09,5.4,1.31,4.166333333333333,1.28
2000-12-10,5.37,1.05,4.213,1.276
2000-12-11,3.58,1.22,4.184333333333333,1.272
2000-12-12,3.59,1.33,4.158666666666666,1.272
2000-12-13,4.39,1.34,4.135,1.2733333333333332
2000-12-14,4.49,1.26,4.086666666666667,1.2723333333333333
2000-12-15,4.29,1.22,4.086666666666667,1.2753333333333334
2001-01-18,4.96,1.43,4.083333333333333,1.2770000000000001
2001-01-19,5.47,1.57,4.1466666666666665,1.2830000000000001
2001-01-20,5.3,1.55,4.2443333333333335,1.2936666666666667
2001-01-21,4.54,1.38,4.270333333333334,1.296
2001-01-22,5.08,1.43,4.292,1.2996666666666667
2001-01-23,6.74,1.36,4.343999999999999,1.3053333333333335
2001-01-24,4.77,1.3,4.3373333333333335,1.3096666666666665
2001-01-25,4.96,1.19,4.383333333333334,1.3050000000000002
2001-01-26,5.04,1.31,4.440333333333333,1.305
2001-01-27,3.72,1.27,4.437666666666667,1.3
2001-01-28,5.32,1.42,4.492,1.3036666666666668
2001-01-29,4.83,1.4,4.528333333333333,1.3083333333333333
2001-01-30,4.65,1.27,4.5280000000000005,1.3066666666666664
2001-01-31,5.68,1.4,4.587999999999999,1.3090000000000002
2001-02-01,4.93,1.56,4.680666666666666,1.317
2001-02-02,4.99,1.47,4.759,1.3226666666666667
2001-02-03,4.93,1.35,4.7940000000000005,1.321
2001-02-04,4.24,1.23,4.807666666666666,1.3176666666666668
2001-02-05,4.96,1.23,4.842,1.32
2001-02-06,5.86,1.27,4.917666666666666,1.319
2001-02-07,5.49,1.46,4.944333333333333,1.3263333333333336
2001-02-08,4.15,1.39,4.9303333333333335,1.3356666666666668
2001-02-09,4.61,1.37,4.877666666666667,1.3446666666666667
2001-02-10,4.19,1.31,4.8373333333333335,1.3446666666666667
2001-02-11,3.75,1.47,4.783333333333333,1.358666666666667
2001-02-12,4.66,1.48,4.819333333333334,1.3673333333333333
2001-02-13,4.84,1.19,4.861000000000001,1.3626666666666665
2001-02-14,3.37,1.28,4.827,1.3606666666666667
2001-02-15,4.95,1.23,4.842333333333333,1.3596666666666666
2001-02-16,3.83,1.33,4.827,1.3633333333333333
2001-02-17,4.06,1.34,4.797,1.3603333333333334
2001-02-18,2.6,1.41,4.701333333333334,1.355
2001-02-19,4.63,1.32,4.679,1.3473333333333335
2001-02-20,4.04,1.43,4.662333333333334,1.349
2001-02-21,4.06,1.36,4.628333333333333,1.3466666666666667
2001-02-22,4.23,1.18,4.544666666666667,1.3406666666666667
2001-02-23,4.6,1.3,4.539000000000001,1.3406666666666667
2001-02-24,4.27,1.35,4.516,1.3459999999999999
2001-02-25,3.45,1.27,4.463,1.3446666666666667
2001-02-26,3.89,1.42,4.468666666666667,1.3496666666666668
2001-02-27,4.84,1.38,4.452666666666667,1.3483333333333332
2001-02-28,4.41,1.44,4.438666666666666,1.3496666666666668
2001-03-01,3.81,1.43,4.410666666666667,1.3550000000000002
2001-03-02,3.96,1.44,4.3533333333333335,1.3563333333333332
2001-03-03,4.5,1.48,4.3389999999999995,1.3536666666666666
2001-03-04,4.55,1.54,4.324333333333333,1.356
2001-03-05,5.73,1.6,4.351,1.3643333333333334
2001-03-06,5.14,1.43,4.381,1.3709999999999998
2001-03-07,4.01,1.4,4.349333333333333,1.3766666666666665
2001-03-08,5.07,1.45,4.3229999999999995,1.3826666666666665
2001-03-09,4.28,1.42,4.282666666666667,1.3813333333333333
2001-03-10,4.49,1.54,4.294,1.3863333333333334
2001-03-11,6.09,1.46,4.343333333333334,1.3893333333333333
2001-03-12,4.79,1.38,4.363333333333333,1.3916666666666664
2001-03-13,3.36,1.33,4.350333333333334,1.387
2001-03-14,4.16,1.43,4.333666666666667,1.3853333333333333
2001-03-15,3.61,1.6,4.292666666666666,1.3990000000000002
2001-03-16,3.95,1.66,4.312,1.4116666666666666
2001-03-17,3.81,1.41,4.274,1.4176666666666666
2001-03-18,2.6,1.4,4.233,1.4200000000000002
2001-03-19,3.69,1.3,4.220666666666667,1.4186666666666667
2001-03-20,2.72,1.21,4.224666666666667,1.412
2001-03-21,3.85,1.35,4.198666666666666,1.413
2001-03-22,4.27,1.5,4.206333333333333,1.4153333333333333
2001-03-23,3.46,1.41,4.186333333333334,1.417
2001-03-24,3.87,1.61,4.174333333333333,1.4313333333333333
2001-03-25,5.37,1.54,4.2,1.4393333333333334
2001-03-26,3.11,1.43,4.161333333333333,1.4420000000000002
2001-03-27,2.6,1.35,4.133,1.4446666666666665
2001-03-28,4.08,1.67,4.139333333333334,1.4529999999999998
2001-03-29,4.25,1.64,4.119666666666666,1.4616666666666667
2001-03-30,6.06,1.46,4.174666666666666,1.4623333333333333
2001-03-31,5.22,1.33,4.221666666666667,1.4589999999999999
2001-04-01,5.46,1.35,4.2716666666666665,1.456
2001-04-02,4.4,1.5,4.2683333333333335,1.4566666666666668
2001-04-03,4.75,1.49,4.275,1.4550000000000003
2001-04-04,4.54,1.58,4.235333333333333,1.4543333333333335
2001-04-05,3.37,1.7,4.176333333333334,1.4633333333333334
2001-04-06,3.73,1.58,4.167,1.4693333333333336
2001-04-07,4.98,1.5,4.164,1.471
2001-04-08,4.83,1.51,4.182333333333333,1.474
2001-04-09,5.0,1.25,4.199333333333333,1.4643333333333333
2001-04-10,4.41,1.27,4.1433333333333335,1.458
2001-04-11,4.18,1.48,4.123,1.4613333333333334
2001-04-12,5.4,1.31,4.191,1.4606666666666668
2001-04-13,3.79,1.41,4.1786666666666665,1.46
2001-04-14,5.19,1.43,4.231333333333334,1.4543333333333333
2001-04-15,4.87,1.42,4.262,1.4463333333333332
2001-04-16,6.7,1.62,4.358333333333333,1.4533333333333334
2001-04-17,4.05,1.58,4.406666666666667,1.4593333333333334
2001-04-18,4.15,1.48,4.422,1.4653333333333334
2001-04-19,5.32,1.49,4.5086666666666675,1.4746666666666668
2001-04-20,4.81,1.55,4.5406666666666675,1.4813333333333332
2001-04-21,4.76,1.49,4.557,1.481
2001-04-22,4.54,1.47,4.593,1.483
2001-04-23,4.43,1.49,4.611666666666666,1.479
2001-04-24,5.21,1.41,4.606333333333334,1.4746666666666668
2001-04-25,5.53,1.35,4.687,1.4720000000000002
2001-04-26,4.1,1.41,4.737,1.474
2001-04-27,5.04,1.37,4.769,1.464
2001-04-28,5.4,1.31,4.807333333333333,1.453
2001-04-29,3.67,1.22,4.727666666666666,1.445
2001-04-30,5.42,1.47,4.734333333333334,1.4496666666666667
2001-05-01,5.0,1.56,4.719,1.4566666666666668
2001-05-02,3.82,1.62,4.699666666666667,1.4606666666666668
2001-05-03,5.52,1.43,4.725333333333334,1.4586666666666666
2001-05-04,4.32,1.48,4.718,1.4553333333333331
2001-05-05,3.93,1.65,4.736666666666667,1.4536666666666669
2001-05-06,5.16,1.35,4.7843333333333335,1.446
2001-05-07,4.39,1.4,4.764666666666667,1.4426666666666668
2001-05-08,3.95,1.46,4.735333333333333,1.4409999999999998
2001-05-09,4.2,1.5,4.708666666666667,1.4493333333333331
2001-05-10,5.1,1.43,4.7316666666666665,1.4546666666666666
2001-05-11,2.91,1.45,4.689333333333333,1.4536666666666667
2001-05-12,5.37,1.55,4.6883333333333335,1.4616666666666664
2001-05-13,6.49,1.5,4.778333333333333,1.4646666666666666
2001-05-14,6.25,1.45,4.813666666666666,1.4653333333333334
2001-05-15,5.43,1.31,4.832333333333334,1.4616666666666667
2001-05-16,5.26,1.54,4.7843333333333335,1.459
2001-05-17,3.4,1.51,4.762666666666666,1.4566666666666666
2001-05-18,2.76,1.32,4.716333333333334,1.4513333333333334
2001-05-19,3.15,1.53,4.644,1.4526666666666666
2001-05-20,5.96,1.54,4.682333333333333,1.4523333333333333
2001-05-21,5.61,1.49,4.710666666666667,1.4523333333333333
2001-05-22,4.91,1.43,4.723,1.451
2001-05-23,5.69,1.69,4.765,1.4576666666666667
2001-05-24,5.5,1.5,4.774666666666666,1.4606666666666668
2001-05-25,4.34,1.42,4.734999999999999,1.463
2001-05-26,5.47,1.42,4.780666666666666,1.4633333333333336
2001-05-27,4.42,1.42,4.760000000000001,1.4649999999999999
2001-05-28,4.81,1.47,4.740333333333334,1.4703333333333333
2001-05-29,5.15,1.41,4.789666666666666,1.4766666666666666
2001-05-30,4.94,1.38,4.773666666666666,1.4736666666666667
2001-05-31,3.04,1.12,4.708333333333333,1.4589999999999999
2001-06-01,4.55,1.26,4.732666666666666,1.4469999999999998
2001-06-02,5.35,1.41,4.727,1.4463333333333332
2001-06-03,5.01,1.4,4.75,1.4436666666666667
2001-06-04,5.8,1.28,4.812333333333332,1.4313333333333333
2001-06-05,3.67,1.22,4.762666666666666,1.427
2001-06-06,4.9,1.4,4.779666666666667,1.4269999999999998
2001-06-07,5.33,1.56,4.825666666666666,1.4303333333333335
2001-06-08,6.16,1.33,4.891,1.4246666666666667
