Date,exports_usd,imports_usd,exports_usd_MA30,imports_usd_MA30
2000-09-03,290740.74,260555.56,287817.9015,258055.55599999998
2000-09-04,309259.26,232037.04,289799.3831666667,258006.17333333334
2000-09-05,347592.59,257592.59,291521.60516666673,259493.82766666668
2000-09-06,319629.63,282037.04,291268.51883333334,259129.63033333333
2000-09-07,324259.26,283703.7,292250.00049999997,260067.90166666667
2000-09-08,344074.07,287777.78,295503.08683333336,262259.2596666667
2000-09-09,279259.26,244259.26,295493.82766666665,259432.09933333335
2000-09-10,299259.26,241481.48,295049.38333333336,256691.3586666667
2000-09-11,299629.63,284259.26,294962.96366666665,259141.976
2000-09-12,340370.37,305185.19,296265.4326666667,259938.27233333333
2000-09-13,266296.3,306851.85,295370.37100000004,260858.02533333335
2000-09-14,284259.26,282222.22,293888.8896666666,260969.13633333333
2000-09-15,262962.96,224259.26,292487.655,260302.46966666667
2000-09-16,281851.85,224629.63,291043.21033333335,259216.05
2000-09-17,322222.22,298888.89,292561.7286666667,260882.71666666667
2000-09-18,272592.59,298518.52,292148.1483333334,262228.3956666667
2000-09-19,270000.0,248518.52,291456.79033333337,262228.3956666667
2000-09-20,278888.89,292037.04,291450.6176666666,265104.939
2000-09-21,316296.3,277777.78,292475.309,267709.87733333337
2000-09-22,346296.3,247962.96,296666.6670000001,268111.1116666667
2000-09-23,327962.96,206851.85,297950.6176666666,266401.235
2000-09-24,303148.15,233703.7,297555.556,264907.40766666667
2000-09-25,312592.59,262962.96,299475.309,264438.27166666667
2000-09-26,316296.3,270000.0,299592.59300000005,263851.852
2000-09-27,264444.44,238518.52,299364.19766666665,263740.741
2000-09-28,287962.96,288888.89,299419.75299999997,264358.025
2000-09-29,247592.59,273703.7,299617.28366666666,265814.815
2000-09-30,256111.11,223888.89,300728.3946666667,265462.9633333333
2000-10-01,289074.07,230925.93,298395.0613333334,263820.988
2000-10-02,259444.44,236851.85,297345.67833333334,261561.7286666667
2000-10-03,262777.775,268518.52,296413.5795,261827.16066666666
2000-10-04,266111.11,263888.89,294975.3078333333,262888.889
2000-10-05,269629.63,208518.52,292376.54250000004,261253.0866666667
2000-10-06,260185.19,230185.19,290395.0611666667,259524.69166666668
2000-10-07,258888.89,280370.37,288216.0488333333,259413.58066666668
2000-10-08,306851.85,349629.63,286975.30816666665,261475.30899999998
2000-10-09,284814.81,294629.63,287160.49316666665,263154.3213333333
2000-10-10,310000.0,296296.3,287518.51783333335,264981.482
2000-10-11,322222.22,289444.44,288271.6041666667,265154.3213333333
2000-10-12,289074.07,297777.78,286561.7275,264907.40766666667
2000-10-13,284444.44,274814.81,287166.6655,263839.5063333333
2000-10-14,293148.15,248518.52,287462.96183333336,262716.04966666666
2000-10-15,334814.81,271851.85,289858.0235,264302.4693333333
2000-10-16,306111.11,286296.3,290666.6655,266358.025
2000-10-17,280555.56,267592.59,289277.7768333333,265314.815
2000-10-18,291111.11,248333.33,289895.0608333333,263641.97533333336
2000-10-19,278333.33,223333.33,290172.83849999995,262802.469
2000-10-20,267592.59,278333.33,289796.2951666667,262345.6786666667
2000-10-21,246666.67,267592.59,287475.3075,262006.17233333335
2000-10-22,297222.22,244259.26,285839.5048333333,261882.71566666666
2000-10-23,319444.44,253888.89,285555.55416666664,263450.61699999997
2000-10-24,305370.37,261296.3,285629.62816666666,264370.3703333333
2000-10-25,285000.0,225925.93,284709.8751666667,263135.8026666667
2000-10-26,259259.26,264629.63,282808.6405,262956.7903333333
2000-10-27,281851.85,280555.56,283388.8875,264358.025
2000-10-28,284074.07,271481.48,283259.25783333334,263777.778
2000-10-29,302407.41,245370.37,285086.41849999997,262833.3336666667
2000-10-30,296481.48,266296.3,286432.0975,264246.914
2000-10-31,277129.63,354074.07,286033.9495,268351.852
2000-11-01,257777.78,222222.22,285978.39416666667,267864.19766666665
2000-11-02,263703.7,237962.96,286009.25833333336,266845.679
2000-11-03,260000.0,227037.04,285805.55466666666,265617.28400000004
2000-11-04,285925.93,230185.19,286348.7646666666,266339.5063333333
2000-11-05,275740.74,262592.59,286867.283,267419.75299999997
2000-11-06,278333.33,239444.44,287515.431,266055.5553333333
2000-11-07,332777.78,279074.07,288379.6286666667,263703.70333333337
2000-11-08,363148.15,243333.33,290990.74,261993.8266666667
2000-11-09,300555.56,229814.81,290675.9253333333,259777.77699999997
2000-11-10,282037.04,251111.11,289336.4193333333,258499.99933333334
2000-11-11,257222.22,265925.93,288274.691,257438.271
2000-11-12,304259.26,267777.78,288935.185,257203.70333333334
2000-11-13,256111.11,281481.48,287700.61699999997,258302.46866666665
2000-11-14,249629.63,273333.33,284861.111,258351.85133333332
2000-11-15,300370.37,292962.96,284669.75299999997,258574.07333333333
2000-11-16,265370.37,253333.33,284163.58,258098.76466666666
2000-11-17,280740.74,242777.78,283817.90099999995,257913.57966666666
2000-11-18,320555.56,254074.07,285225.3086666667,258938.27100000004
2000-11-19,272962.96,274814.81,285404.32100000005,258820.98700000002
2000-11-20,323703.7,251481.48,287972.222,258283.95
2000-11-21,357407.41,294444.44,289978.39499999996,259956.78933333332
2000-11-22,278518.52,233888.89,288614.19766666665,259290.12266666666
2000-11-23,281851.85,262962.96,287830.24700000003,259345.678
2000-11-24,325555.56,255555.56,289182.09900000005,260333.33233333332
2000-11-25,270925.93,209074.07,289570.988,258481.48033333334
2000-11-26,240555.56,186111.11,288194.44500000007,255333.332
2000-11-27,277592.59,235370.37,287978.3956666667,254129.62833333333
2000-11-28,322222.22,264629.63,288638.8893333333,254771.60366666663
2000-11-29,292592.59,235185.19,288509.2596666666,253734.56666666668
2000-11-30,325925.93,222407.41,290135.803,249345.67799999999
2000-12-01,277037.04,262962.96,290777.7783333333,250703.70266666668
2000-12-02,306481.48,286481.48,292203.7043333333,252320.98666666666
2000-12-03,322777.78,265370.37,294296.297,253598.76433333333
2000-12-04,307222.22,247222.22,295006.1733333333,254166.66533333334
2000-12-05,308333.33,289074.07,296092.593,255049.38133333332
2000-12-06,316851.85,279814.81,297376.5436666666,256395.06033333336
2000-12-07,296111.11,283888.89,296154.3213333333,256555.55433333333
2000-12-08,292962.96,264814.81,293814.815,257271.60366666663
2000-12-09,344814.81,272777.78,295290.1233333333,258703.70266666668
2000-12-10,309259.26,277592.59,296197.5306666667,259586.41866666666
2000-12-11,287037.04,247777.78,297191.358,258981.48033333334
2000-12-12,306111.11,254074.07,297253.08633333334,258524.69
2000-12-13,322962.96,263703.7,299481.4813333333,257932.09733333334
2000-12-14,312407.41,269259.26,301574.07399999996,257796.295
2000-12-15,301481.48,250740.74,301611.111,256388.8876666667
2001-01-18,328333.33,321111.11,303709.8763333333,258648.147
2001-01-19,309259.26,306296.3,304660.4936666667,260765.43099999998
2001-01-20,312037.04,259814.81,304376.543,260956.789
2001-01-21,313518.52,290370.37,305728.39499999996,261475.3076666667
2001-01-22,328888.89,300370.37,305901.2346666667,263104.9373333333
2001-01-23,281296.3,216851.85,303364.19766666665,260518.51766666668
2001-01-24,274074.07,243333.33,303216.0493333333,260833.33233333335
2001-01-25,282685.185,293148.15,303243.8271666667,261839.5053333333
2001-01-26,291296.3,281111.11,302101.8518333333,262691.357
2001-01-27,316666.67,275925.93,303626.54316666664,264919.7523333333
2001-01-28,318888.89,281296.3,306237.6541666667,268092.592
2001-01-29,285000.0,328703.7,306484.56783333333,271203.703
2001-01-30,270000.0,319629.63,304743.8271666666,273037.03633333335
2001-01-31,310740.74,232777.78,305348.7655,272956.7893333333
2001-02-01,313148.15,226111.11,304922.8395,273080.246
2001-02-02,301481.48,248518.52,305737.6541666667,272598.7646666666
2001-02-03,295370.37,236111.11,305367.28383333335,270919.75233333337
2001-02-04,315000.0,260000.0,305108.0245,270740.74
2001-02-05,280740.74,301666.67,304225.30850000004,272555.555
2001-02-06,303518.52,306666.67,304064.81483333337,273141.975
2001-02-07,304074.07,327592.59,303638.8888333334,274734.56766666664
2001-02-08,282777.78,310370.37,303194.4445,275617.28366666666
2001-02-09,315092.595,276296.3,303932.09900000005,276000.0
2001-02-10,347407.41,323703.7,304018.51900000003,277697.5306666667
2001-02-11,284259.26,299259.26,303185.18566666666,278419.75299999997
2001-02-12,275925.93,237037.04,302814.8153333333,278061.72833333333
2001-02-13,285000.0,268888.89,302111.11166666663,278555.55566666665
2001-02-14,327037.04,281296.3,302246.9143333333,279141.9756666667
2001-02-15,338518.52,303333.33,303117.2846666667,280277.778
2001-02-16,352592.59,298703.7,304820.98833333334,281876.5433333333
2001-02-17,305370.37,255370.37,304055.5563333333,279685.1853333333
2001-02-18,309259.26,274814.81,304055.5563333333,278635.80233333335
2001-02-19,345370.37,264629.63,305166.66733333335,278796.2963333333
2001-02-20,279259.26,257407.41,304024.692,277697.531
2001-02-21,324814.81,267592.59,303888.8893333333,276604.93833333335
2001-02-22,373333.33,295185.19,306956.79033333337,279216.04966666666
2001-02-23,338703.7,281666.67,309111.1113333333,280493.82766666665
2001-02-24,295555.56,303888.89,309540.1238333333,280851.85233333334
2001-02-25,312037.04,263333.33,310231.4818333333,280259.2596666667
2001-02-26,281851.85,253333.33,309070.9878333333,279506.173
2001-02-27,278703.7,230000.0,307731.4815,277796.2963333333
2001-02-28,347222.22,263888.89,309805.55549999996,275635.8026666667
2001-03-01,314444.44,270000.0,311287.0368333334,273981.48166666663
2001-03-02,329814.81,268148.15,311922.8391666666,275160.494
2001-03-03,329814.81,282222.22,312478.3945,277030.86433333333
2001-03-04,279074.07,254074.07,311731.48083333333,277216.0493333333
2001-03-05,247962.96,223518.52,310151.23383333336,276796.2963333333
2001-03-06,290555.56,202407.41,309336.41916666663,274876.54333333333
2001-03-07,296296.3,228703.7,309854.93783333333,272444.44433333335
2001-03-08,257592.59,281851.85,308324.0735,271617.28366666666
2001-03-09,296296.3,291111.11,308064.8145,270401.2343333333
2001-03-10,269074.07,277777.78,307608.02416666667,269314.8146666667
2001-03-11,307037.04,283333.33,307339.50566666666,269549.3823333334
2001-03-12,310555.56,302222.22,306111.1106666667,268833.333
2001-03-13,286296.3,271296.3,306179.012,267901.2343333333
2001-03-14,265370.37,276481.48,305827.16000000003,269216.049
2001-03-15,292962.96,267037.04,306092.592,269154.32066666667
2001-03-16,280185.19,266851.85,304530.8636666666,268672.839
2001-03-17,280185.19,264074.07,302586.4193333333,267364.197
2001-03-18,303888.89,299444.44,300962.96266666666,267388.8883333333
2001-03-19,315185.19,280555.56,301290.12333333335,268228.3946666667
2001-03-20,327037.04,339444.44,301882.716,270382.7156666667
2001-03-21,295185.19,263703.7,300209.87666666665,270351.85133333335
2001-03-22,311666.67,288333.33,301290.1236666666,271382.71533333336
2001-03-23,262592.59,278703.7,299216.0496666666,271753.0856666667
2001-03-24,276666.67,299259.26,295993.82766666665,271888.888
2001-03-25,275185.19,254629.63,293876.544,270987.6533333333
2001-03-26,284814.81,226851.85,293518.51900000003,268419.75200000004
2001-03-27,355370.37,225370.37,294962.9633333333,267154.32
2001-03-28,355555.56,250925.93,297419.7536666667,267074.07333333336
2001-03-29,349814.81,295185.19,299790.12399999995,269246.913
2001-03-30,312037.04,294629.63,298617.2846666667,270271.6043333334
2001-03-31,271481.48,250925.93,297185.186,269635.802
2001-04-01,308703.7,236481.48,296481.48233333335,268580.2463333333
2001-04-02,322407.41,313888.89,296234.569,269635.802
2001-04-03,325925.93,309814.81,297796.2976666667,271493.82666666666
2001-04-04,309629.63,280740.74,299851.85333333333,273401.234
2001-04-05,308333.33,250000.0,300444.4456666667,274987.65366666665
2001-04-06,354074.07,246481.48,302370.3713333333,275580.2463333333
2001-04-07,326666.67,299814.81,304672.8406666666,276179.01166666666
2001-04-08,262222.22,232407.41,303537.03799999994,274222.2216666667
2001-04-09,308148.15,271666.67,304839.5073333334,274018.518
2001-04-10,317777.78,285555.56,305197.53199999995,274092.59233333333
2001-04-11,324074.07,289444.44,305648.149,273666.66633333336
2001-04-12,311481.48,299814.81,306487.655,274617.2833333333
2001-04-13,352962.96,311111.11,309407.40799999994,275771.6043333333
2001-04-14,349629.63,341296.3,311296.297,278246.913
2001-04-15,302222.22,229074.07,312030.8646666667,276987.65366666665
2001-04-16,285000.0,269444.44,312191.35833333334,277166.66599999997
2001-04-17,336111.11,269814.81,313265.43233333336,276179.01166666666
2001-04-18,325740.74,271481.48,313617.284,275876.54233333335
2001-04-19,309814.81,298148.15,313043.2096666667,274499.99933333334
2001-04-20,314074.07,261111.11,313672.839,274413.5796666666
2001-04-21,270925.93,207592.59,312314.8143333334,271722.2216666667
2001-04-22,320000.0,260555.56,314228.3946666667,271117.28366666666
2001-04-23,317592.59,288888.89,315592.592,270771.60466666665
2001-04-24,271851.85,293518.52,315481.48066666664,272067.901
2001-04-25,296666.67,285740.74,315876.5426666666,274030.864
2001-04-26,314444.44,273333.33,314512.345,275629.62933333335
2001-04-27,307592.59,273703.7,312913.5793333333,276388.8883333333
2001-04-28,257407.41,272962.96,309833.33266666665,275648.1473333333
2001-04-29,285925.93,295370.37,308962.96233333333,275672.83866666665
2001-04-30,353888.89,300185.19,311709.876,277314.814
2001-05-01,312592.59,287592.59,311839.50566666666,279018.51766666665
2001-05-02,340185.19,272777.78,312432.0983333333,277648.1473333333
2001-05-03,332592.59,314444.44,312654.32033333334,277802.4683333333
2001-05-04,308148.15,285000.0,312604.93766666664,277944.44366666663
2001-05-05,303148.15,286666.67,312432.0983333333,279166.66599999997
2001-05-06,310925.93,284444.44,310993.827,280432.09800000006
2001-05-07,345370.37,315555.56,311617.2836666667,280956.78966666665
2001-05-08,330555.56,282777.78,313895.06166666665,282635.802
