Date,internet_penetration,internet_penetration_MA30
2000-06-04,47.64,48.028333333333336
2000-06-05,49.83,48.282000000000004
2000-06-06,45.5,48.41733333333333
2000-06-07,42.69,48.00233333333333
2000-06-08,38.22,47.49766666666667
2000-06-09,49.17,47.62366666666666
2000-06-10,46.92,47.76533333333334
2000-06-11,47.19,47.831
2000-06-12,51.47,47.62733333333334
2000-06-13,49.03,47.682
2000-06-14,51.44,47.89466666666667
2000-06-15,43.72,47.776
2000-06-16,43.03,47.56866666666667
2000-06-17,49.56,47.693666666666665
2000-06-18,54.97,48.099000000000004
2000-06-19,46.33,48.16833333333333
2000-06-20,45.69,48.106
2000-06-21,48.22,47.79466666666667
2000-06-22,49.08,47.91766666666667
2000-06-23,50.06,47.93166666666666
2000-06-24,49.28,48.07066666666666
2000-06-25,52.64,48.43366666666667
2000-06-26,45.39,48.38566666666667
2000-06-27,54.72,48.644999999999996
2000-06-28,51.42,48.559
2000-06-29,50.06,48.288666666666664
2000-06-30,48.53,48.03133333333333
2000-07-01,49.92,48.138
2000-07-02,47.78,48.25
2000-07-03,62.42,48.73066666666667
2000-07-04,52.83,48.903666666666666
2000-07-05,47.11,48.813
2000-07-06,47.33,48.874
2000-07-07,46.81,49.01133333333333
2000-07-08,47.14,49.30866666666667
2000-07-09,44.92,49.16700000000001
2000-07-10,41.08,48.97233333333334
2000-07-11,39.86,48.727999999999994
2000-07-12,45.14,48.517
2000-07-13,52.67,48.638333333333335
2000-07-14,50.14,48.595
2000-07-15,50.56,48.823
2000-07-16,45.44,48.90333333333333
2000-07-17,54.39,49.06433333333334
2000-07-18,45.39,48.745
2000-07-19,42.97,48.633
2000-07-20,52.17,48.849000000000004
2000-07-21,62.92,49.33899999999999
2000-07-22,51.47,49.41866666666667
2000-07-23,47.67,49.339000000000006
2000-07-24,51.83,49.424
2000-07-25,43.94,49.134
2000-07-26,48.0,49.221000000000004
2000-07-27,42.47,48.81266666666667
2000-07-28,50.19,48.77166666666667
2000-07-29,47.56,48.68833333333334
2000-07-30,42.06,48.47266666666667
2000-07-31,47.36,48.38733333333334
2000-08-01,41.31,48.17166666666667
2000-08-02,47.97,47.690000000000005
2000-08-03,46.31,47.47266666666667
2000-08-04,53.53,47.68666666666666
2000-08-05,48.33,47.72
2000-08-06,41.81,47.553333333333335
2000-08-07,45.97,47.51433333333333
2000-08-08,45.78,47.543000000000006
2000-08-09,52.58,47.92633333333333
2000-08-10,50.53,48.282000000000004
2000-08-11,44.22,48.251333333333335
2000-08-12,39.47,47.81133333333333
2000-08-13,42.75,47.565000000000005
2000-08-14,49.61,47.53333333333333
2000-08-15,43.25,47.46033333333333
2000-08-16,42.11,47.051
2000-08-17,42.08,46.940666666666665
2000-08-18,52.97,47.274
2000-08-19,57.44,47.449666666666666
2000-08-20,56.14,47.22366666666667
2000-08-21,46.89,47.071000000000005
2000-08-22,43.53,46.933
2000-08-23,45.22,46.71266666666667
2000-08-24,45.06,46.75
2000-08-25,46.81,46.71033333333333
2000-08-26,48.14,46.89933333333333
2000-08-27,52.75,46.98466666666666
2000-08-28,56.72,47.29
2000-08-29,53.72,47.67866666666667
2000-08-30,47.08,47.669333333333334
2000-08-31,52.22,48.033
2000-09-01,51.92,48.16466666666667
2000-09-02,37.81,47.88133333333334
2000-09-03,37.42,47.34433333333333
2000-09-04,48.64,47.35466666666667
2000-09-05,54.67,47.78333333333333
2000-09-06,50.53,47.93533333333333
2000-09-07,45.08,47.912
2000-09-08,53.92,47.95666666666667
2000-09-09,51.08,47.975
2000-09-10,47.64,48.089000000000006
2000-09-11,48.58,48.39266666666666
2000-09-12,51.08,48.67033333333333
2000-09-13,54.72,48.84066666666667
2000-09-14,47.81,48.992666666666665
2000-09-15,43.67,49.044666666666664
2000-09-16,47.83,49.23633333333333
2000-09-17,53.47,49.253
2000-09-18,44.56,48.82366666666667
2000-09-19,42.22,48.35966666666666
2000-09-20,45.53,48.31433333333334
2000-09-21,42.75,48.288333333333334
2000-09-22,54.03,48.582
2000-09-23,53.89,48.876333333333335
2000-09-24,53.42,49.09666666666667
2000-09-25,47.42,49.07266666666667
2000-09-26,42.97,48.74666666666667
2000-09-27,45.39,48.369
2000-09-28,44.33,48.056
2000-09-29,44.75,47.97833333333333
2000-09-30,50.39,47.91733333333333
2000-10-01,51.97,47.919
2000-10-02,44.08,48.128
2000-10-03,51.0,48.580666666666666
2000-10-04,51.11,48.663000000000004
2000-10-05,49.81,48.501
2000-10-06,50.89,48.513
2000-10-07,51.03,48.711333333333336
2000-10-08,53.31,48.691
2000-10-09,47.69,48.578
2000-10-10,47.81,48.583666666666666
2000-10-11,42.39,48.37733333333333
2000-10-12,46.17,48.21366666666667
2000-10-13,45.89,47.91933333333334
2000-10-14,54.47,48.141333333333336
2000-10-15,45.03,48.186666666666675
2000-10-16,48.25,48.20066666666667
2000-10-17,49.39,48.06466666666667
2000-10-18,43.28,48.022
2000-10-19,44.58,48.100666666666676
2000-10-20,47.06,48.151666666666664
2000-10-21,52.11,48.46366666666666
2000-10-22,53.94,48.46066666666666
2000-10-23,49.11,48.30133333333333
2000-10-24,43.08,47.95666666666667
2000-10-25,44.86,47.87133333333333
2000-10-26,39.17,47.744666666666674
2000-10-27,42.31,47.642
2000-10-28,47.44,47.74566666666667
2000-10-29,46.11,47.791000000000004
2000-10-30,46.78,47.67066666666666
2000-10-31,44.17,47.410666666666664
2000-11-01,52.81,47.70166666666667
2000-11-02,52.67,47.757333333333335
2000-11-03,45.64,47.575
2000-11-04,47.67,47.50366666666666
2000-11-05,52.28,47.55
2000-11-06,49.19,47.48866666666666
2000-11-07,46.33,47.25599999999999
2000-11-08,47.86,47.26166666666666
2000-11-09,54.28,47.477333333333334
2000-11-10,46.69,47.62066666666667
2000-11-11,47.42,47.66233333333333
2000-11-12,48.58,47.751999999999995
2000-11-13,47.78,47.529
2000-11-14,43.94,47.492666666666665
2000-11-15,41.42,47.26499999999999
2000-11-16,39.86,46.94733333333333
2000-11-17,46.69,47.06100000000001
2000-11-18,37.25,46.81666666666667
2000-11-19,51.69,46.971
2000-11-20,44.03,46.70166666666667
2000-11-21,53.0,46.67033333333333
2000-11-22,46.86,46.595333333333336
2000-11-23,40.92,46.52333333333333
2000-11-24,44.36,46.50666666666667
2000-11-25,51.39,46.914
2000-11-26,45.58,47.023
2000-11-27,49.89,47.10466666666666
2000-11-28,49.36,47.213
2000-11-29,41.5,47.037000000000006
2000-11-30,46.14,47.102666666666664
2000-12-01,39.61,46.662666666666674
2000-12-02,40.39,46.25333333333333
2000-12-03,43.47,46.181
2000-12-04,47.5,46.175333333333334
2000-12-05,55.31,46.27633333333334
2000-12-06,53.94,46.434666666666665
2000-12-07,46.0,46.42366666666667
2000-12-08,47.97,46.42733333333333
2000-12-09,49.56,46.269999999999996
2000-12-10,41.86,46.109
2000-12-11,43.03,45.962666666666664
2000-12-12,40.78,45.702666666666666
2000-12-13,38.64,45.398
2000-12-14,47.92,45.53066666666666
2000-12-15,48.67,45.772333333333336
2001-01-05,65.42,46.62433333333333
2001-01-06,65.42,47.24866666666666
2001-01-07,65.42,48.187666666666665
2001-01-08,65.42,48.64533333333334
2001-01-09,65.42,49.358333333333334
2001-01-10,65.42,49.772333333333336
2001-01-11,65.42,50.391
2001-01-12,65.42,51.20766666666667
2001-01-13,65.42,51.909666666666666
2001-01-14,65.42,52.37733333333333
2001-01-18,57.22,52.76533333333334
2001-01-19,54.5,52.919000000000004
2001-01-20,51.53,52.99133333333334
2001-01-21,50.78,53.300666666666665
2001-01-22,51.31,53.473
2001-01-23,51.11,53.85633333333333
2001-01-24,48.06,54.112
2001-01-25,50.72,54.35366666666667
2001-01-26,44.42,54.251000000000005
2001-01-27,47.47,53.98966666666666
2001-01-28,49.42,53.839000000000006
2001-01-29,50.31,53.98266666666667
2001-01-30,52.86,54.14566666666667
2001-01-31,53.47,54.276
2001-02-01,53.56,54.666000000000004
2001-02-02,46.92,54.79566666666667
2001-02-03,53.39,55.216
2001-02-04,53.58,55.714000000000006
2001-02-05,51.42,55.830666666666666
2001-02-06,51.28,55.91766666666667
2001-02-07,46.86,55.299
2001-02-08,41.83,54.51266666666667
2001-02-09,44.31,53.809
2001-02-10,54.92,53.458999999999996
2001-02-11,52.42,53.025666666666666
2001-02-12,44.42,52.32566666666666
2001-02-13,54.39,51.958
2001-02-14,47.97,51.376333333333335
2001-02-15,48.94,50.827000000000005
2001-02-16,55.25,50.48800000000001
2001-02-17,53.44,50.361999999999995
2001-02-18,48.33,50.156333333333336
2001-02-19,51.53,50.156333333333336
2001-02-20,53.42,50.24433333333333
2001-02-21,54.33,50.345000000000006
2001-02-22,46.5,50.19133333333333
2001-02-23,46.67,50.144999999999996
2001-02-24,50.17,50.126666666666665
2001-02-25,46.36,50.19133333333333
2001-02-26,49.92,50.273
2001-02-27,47.28,50.20166666666667
2001-02-28,57.86,50.45333333333334
2001-03-01,52.72,50.44866666666667
2001-03-02,47.42,50.24699999999999
2001-03-03,43.19,49.90133333333333
2001-03-04,41.58,49.72333333333333
2001-03-05,42.89,49.373333333333335
2001-03-06,45.06,49.08933333333333
2001-03-07,52.08,49.11133333333334
2001-03-08,51.78,49.12800000000001
2001-03-09,54.44,49.38066666666666
2001-03-10,43.33,49.43066666666667
2001-03-11,47.11,49.524
2001-03-12,50.0,49.36
2001-03-13,45.22,49.12
2001-03-14,42.53,49.057
2001-03-15,44.11,48.714333333333336
2001-03-16,47.89,48.711666666666666
2001-03-17,50.97,48.77933333333333
2001-03-18,56.69,48.82733333333333
2001-03-19,49.42,48.69333333333334
2001-03-20,52.11,48.81933333333333
2001-03-21,44.06,48.57033333333333
2001-03-22,39.86,48.11833333333334
2001-03-23,41.78,47.7
2001-03-24,47.81,47.74366666666666
2001-03-25,54.53,48.00566666666667
2001-03-26,51.36,48.04533333333334
2001-03-27,48.0,48.1
2001-03-28,44.11,47.906333333333336
2001-03-29,54.36,48.14233333333333
2001-03-30,50.89,47.91
2001-03-31,52.06,47.888
2001-04-01,55.0,48.14066666666667
2001-04-02,45.44,48.21566666666667
2001-04-03,42.25,48.23800000000001
2001-04-04,46.75,48.36666666666667
2001-04-05,49.06,48.5
2001-04-06,50.25,48.43899999999999
2001-04-07,48.39,48.326
2001-04-08,55.64,48.366
2001-04-09,46.61,48.47533333333333
2001-04-10,44.67,48.394000000000005
2001-04-11,51.39,48.440333333333335
2001-04-12,47.64,48.521
2001-04-13,50.81,48.797000000000004
2001-04-14,50.92,49.024
2001-04-15,52.72,49.184999999999995
2001-04-16,59.14,49.45733333333333
2001-04-17,49.86,49.22966666666666
2001-04-18,53.47,49.36466666666666
2001-04-19,49.0,49.260999999999996
2001-04-20,50.06,49.461000000000006
2001-04-21,48.33,49.74333333333333
2001-04-22,46.08,49.88666666666666
2001-04-23,46.22,49.833666666666666
2001-04-24,50.5,49.699333333333335
2001-04-25,51.25,49.69566666666666
2001-04-26,41.06,49.46433333333333
2001-04-27,53.44,49.775333333333336
2001-04-28,43.28,49.406
2001-04-29,56.44,49.591
2001-04-30,53.47,49.638000000000005
2001-05-01,47.81,49.39833333333333
2001-05-02,45.11,49.38733333333333
2001-05-03,52.11,49.716
2001-05-04,51.75,49.882666666666665
2001-05-05,47.64,49.83533333333333
2001-05-06,45.36,49.672333333333334
2001-05-07,37.78,49.318666666666665
2001-05-08,47.86,49.05933333333334
2001-05-09,51.72,49.22966666666666
2001-05-10,53.22,49.51466666666666
2001-05-11,49.72,49.458999999999996
2001-05-12,56.56,49.75633333333333
2001-05-13,44.67,49.55166666666666
2001-05-14,46.14,49.39233333333333
2001-05-15,52.97,49.400666666666666
2001-05-16,45.86,48.958
2001-05-17,56.36,49.17466666666667
2001-05-18,58.0,49.32566666666666
2001-05-19,52.0,49.425666666666665
2001-05-20,48.31,49.367333333333335
2001-05-21,45.53,49.274
2001-05-22,46.64,49.29266666666667
2001-05-23,47.78,49.34466666666666
2001-05-24,47.39,49.241
2001-05-25,47.42,49.11333333333334
2001-05-26,49.64,49.39933333333333
2001-05-27,54.0,49.418
2001-05-28,53.14,49.74666666666667
2001-05-29,50.72,49.556000000000004
2001-05-30,50.47,49.456
2001-05-31,56.0,49.729000000000006
2001-06-01,56.58,50.11133333333334
2001-06-02,57.11,50.278
2001-06-03,42.64,49.974333333333334
2001-06-04,40.06,49.72166666666667
2001-06-05,56.92,50.107
2001-06-06,49.78,50.507
2001-06-07,39.28,50.221
2001-06-08,46.06,50.032333333333334
2001-06-09,46.5,49.80833333333333
2001-06-10,45.44,49.66566666666667
2001-06-11,53.53,49.56466666666667
2001-06-12,46.42,49.623000000000005
2001-06-13,45.94,49.61633333333334
2001-06-14,56.89,49.74699999999999
2001-06-15,50.92,49.91566666666667
2001-06-16,43.81,49.49733333333334
2001-06-17,46.08,49.1
2001-06-18,44.0,48.833333333333336
2001-06-19,41.19,48.596
2001-06-20,51.42,48.79233333333333
2001-06-21,51.64,48.958999999999996
2001-06-22,46.17,48.90533333333334
2001-06-23,46.44,48.873666666666665
2001-06-24,56.33,49.17066666666666
2001-06-25,42.39,48.929
2001-06-26,37.47,48.37800000000001
2001-06-27,46.97,48.172333333333334
2001-06-28,46.31,48.025333333333336
2001-06-29,50.78,48.035666666666664
2001-06-30,48.11,47.77266666666666
2001-07-01,45.11,47.39033333333334
2001-07-02,52.17,47.22566666666667
2001-07-03,57.22,47.711666666666666
2001-07-04,49.64,48.031
2001-07-05,49.89,47.79666666666666
2001-07-06,48.28,47.74666666666667
2001-07-07,46.5,47.98733333333334
2001-07-08,44.0,47.918666666666674
2001-07-09,43.94,47.833333333333336
2001-07-10,41.47,47.701
2001-07-11,52.11,47.65366666666667
2001-07-12,53.39,47.885999999999996
2001-07-13,48.5,47.97133333333333
2001-07-14,45.14,47.57966666666667
2001-07-15,50.58,47.568333333333335
2001-07-16,49.56,47.76
2001-07-17,52.28,47.96666666666667
2001-07-18,50.69,48.18966666666667
2001-07-19,52.22,48.55733333333333
2001-07-20,51.56,48.562
2001-07-21,47.89,48.437000000000005
2001-07-22,55.83,48.759
2001-07-23,58.14,49.149
2001-07-24,48.78,48.897333333333336
2001-07-25,48.08,49.086999999999996
2001-07-26,44.14,49.309333333333335
2001-07-27,48.36,49.355666666666664
2001-07-28,44.83,49.306333333333335
2001-07-29,42.78,49.03966666666667
2001-07-30,43.64,48.89066666666667
2001-07-31,44.61,48.874
2001-08-01,49.39,48.781333333333336
2001-08-02,52.92,48.638000000000005
2001-08-03,49.08,48.61933333333333
2001-08-04,47.89,48.552666666666674
2001-08-05,45.33,48.45433333333333
2001-08-06,43.94,48.369
2001-08-07,50.06,48.571
2001-08-08,50.58,48.79233333333333
2001-08-09,46.81,48.970333333333336
2001-08-10,48.33,48.84433333333333
2001-08-11,50.94,48.76266666666667
2001-08-12,42.31,48.556333333333335
2001-08-13,49.0,48.684999999999995
2001-08-14,46.61,48.55266666666667
2001-08-15,50.06,48.56933333333334
2001-08-16,50.78,48.519333333333336
2001-08-17,54.58,48.649
2001-08-18,53.72,48.699
2001-08-19,49.92,48.644333333333336
2001-08-20,36.03,48.249
2001-08-21,45.72,47.912000000000006
2001-08-22,54.69,47.797
2001-08-23,44.08,47.64033333333334
2001-08-24,44.58,47.52366666666667
2001-08-25,48.19,47.65866666666667
2001-08-26,47.97,47.64566666666667
2001-08-27,46.06,47.68666666666666
2001-08-28,49.56,47.91266666666666
2001-08-29,52.03,48.19233333333333
2001-08-30,56.92,48.602666666666664
2001-08-31,46.44,48.504333333333335
2001-09-01,47.56,48.32566666666666
2001-09-02,50.22,48.36366666666667
2001-09-03,47.75,48.359
2001-09-04,47.75,48.43966666666667
2001-09-05,46.61,48.528666666666666
2001-09-06,49.53,48.510999999999996
2001-09-07,41.28,48.20100000000001
2001-09-08,43.11,48.077666666666666
2001-09-09,56.03,48.33433333333333
2001-09-10,52.44,48.38433333333333
2001-09-11,56.83,48.86833333333333
2001-09-12,50.75,48.92666666666666
2001-09-13,50.5,49.056333333333335
2001-09-14,45.22,48.894999999999996
2001-09-15,43.97,48.668
2001-09-16,46.92,48.412666666666674
2001-09-17,46.17,48.160999999999994
2001-09-18,52.06,48.23233333333333
2001-09-19,49.72,48.68866666666666
2001-09-20,43.06,48.6
2001-09-21,55.97,48.64266666666667
2001-09-22,52.25,48.91499999999999
2001-09-23,44.64,48.917
2001-09-24,57.44,49.22533333333333
2001-09-25,49.03,49.260666666666665
2001-09-26,45.67,49.24766666666667
2001-09-27,52.11,49.33266666666667
2001-09-28,53.78,49.391
2001-09-29,50.36,49.172333333333334
2001-09-30,45.53,49.142
2001-10-01,53.72,49.34733333333334
2001-10-02,52.75,49.431666666666665
2001-10-03,46.0,49.373333333333335
2001-10-04,46.19,49.32133333333333
2001-10-05,43.25,49.20933333333333
2001-10-06,44.08,49.02766666666667
2001-10-07,52.47,49.40066666666667
2001-10-08,52.0,49.697
2001-10-09,55.94,49.693999999999996
2001-10-10,49.83,49.607
2001-10-11,42.83,49.14033333333334
2001-10-12,36.36,48.660666666666664
2001-10-13,47.5,48.56066666666666
2001-10-14,54.92,48.884
2001-10-15,50.11,49.08866666666666
2001-10-16,46.89,49.087666666666664
2001-10-17,41.36,48.92733333333334
2001-10-18,42.47,48.60766666666667
2001-10-19,50.89,48.64666666666667
2001-10-20,45.25,48.71966666666666
2001-10-21,50.33,48.53166666666666
2001-10-22,51.56,48.508666666666656
2001-10-23,49.22,48.66133333333333
2001-10-24,56.22,48.620666666666665
2001-10-25,40.97,48.352
2001-10-26,32.78,47.92233333333333
2001-10-27,43.19,47.625
2001-10-28,42.42,47.24633333333334
2001-10-29,56.28,47.443666666666665
2001-10-30,55.92,47.78999999999999
2001-10-31,61.89,48.06233333333333
2001-11-01,63.31,48.414333333333325
2001-11-02,46.97,48.446666666666665
2001-11-03,46.78,48.46633333333333
2001-11-04,45.25,48.533
2001-11-05,42.75,48.48866666666666
2001-11-06,49.36,48.385
2001-11-07,61.33,48.696
2001-11-08,46.08,48.367333333333335
2001-11-09,43.89,48.169333333333334
2001-11-10,47.03,48.309333333333335
2001-11-11,51.39,48.81033333333334
2001-11-12,50.42,48.907666666666664
2001-11-13,53.64,48.865
2001-11-14,46.08,48.73066666666667
2001-11-15,56.33,49.04533333333334
2001-11-16,48.47,49.28233333333333
2001-11-17,52.58,49.61933333333334
2001-11-18,59.03,49.89066666666667
2001-11-19,58.75,50.34066666666667
2001-11-20,54.44,50.47766666666667
2001-11-21,54.69,50.581999999999994
2001-11-22,44.44,50.42266666666667
2001-11-23,43.42,49.996
2001-11-24,50.69,50.32
2001-11-25,47.28,50.803333333333335
2001-11-26,55.75,51.222
2001-11-27,48.75,51.433
2001-11-28,44.69,51.04666666666666
2001-11-29,46.53,50.73366666666667
2001-11-30,52.89,50.43366666666667
2001-12-01,52.06,50.05866666666667
2001-12-02,39.03,49.794
2001-12-03,43.72,49.692
2001-12-04,43.14,49.62166666666667
2001-12-05,46.94,49.76133333333334
2001-12-06,50.67,49.80499999999999
2001-12-07,55.53,49.611666666666665
2001-12-08,48.67,49.698
2001-12-09,55.14,50.073
2001-12-10,56.58,50.391333333333336
2001-12-11,48.17,50.284
2001-12-12,42.25,50.01166666666667
2001-12-13,47.31,49.800666666666665
2001-12-14,47.94,49.86266666666667
2001-12-15,52.69,49.74133333333334
2002-01-05,65.42,50.306333333333335
2002-01-06,65.42,50.73433333333333
2002-01-07,65.42,50.94733333333333
2002-01-08,65.42,51.169666666666664
2002-01-09,65.42,51.535666666666664
2002-01-10,65.42,51.89333333333334
2002-01-11,65.42,52.592666666666666
2002-01-12,65.42,53.326
2002-01-13,65.42,53.81700000000001
2002-01-14,65.42,54.42166666666666
2002-01-18,48.19,54.169666666666664
2002-01-19,47.92,54.142
2002-01-20,40.0,53.985666666666674
2002-01-21,36.78,53.660666666666664
2002-01-22,35.28,53.07366666666667
2002-01-23,46.44,52.88633333333334
2002-01-24,47.69,53.175
2002-01-25,44.47,53.2
2002-01-26,47.42,53.342666666666666
2002-01-27,52.83,53.538999999999994
2002-01-28,53.89,53.64633333333334
2002-01-29,50.58,53.48133333333333
2002-01-30,49.56,53.510999999999996
2002-01-31,45.31,53.18333333333333
2002-02-01,44.33,52.775
2002-02-02,48.58,52.788666666666664
2002-02-03,52.14,53.11833333333333
2002-02-04,54.69,53.364333333333335
2002-02-05,57.69,53.68933333333333
2002-02-06,48.5,53.54966666666667
2002-02-07,45.39,52.882
2002-02-08,46.44,52.24933333333333
2002-02-09,49.11,51.70566666666666
2002-02-10,55.14,51.36300000000001
2002-02-11,55.94,51.047
2002-02-12,46.97,50.431999999999995
2002-02-13,45.06,49.75333333333334
2002-02-14,52.14,49.31066666666666
2002-02-15,53.0,48.89666666666666
2002-02-16,43.14,48.154
2002-02-17,44.56,48.033
2002-02-18,51.36,48.14766666666666
2002-02-19,51.97,48.54666666666666
2002-02-20,51.58,49.04
2002-02-21,52.58,49.61666666666667
2002-02-22,44.83,49.562999999999995
2002-02-23,46.64,49.528
2002-02-24,47.0,49.61233333333334
2002-02-25,49.53,49.68266666666667
2002-02-26,51.81,49.64866666666667
2002-02-27,44.0,49.318999999999996
2002-02-28,45.94,49.16433333333334
2002-03-01,49.36,49.15766666666666
2002-03-02,48.97,49.279666666666664
2002-03-03,53.17,49.574333333333335
2002-03-04,51.61,49.675333333333334
2002-03-05,43.31,49.381
2002-03-06,47.08,49.12733333333333
2002-03-07,45.72,48.72833333333334
2002-03-08,52.64,48.86633333333334
2002-03-09,42.25,48.76166666666666
2002-03-10,49.22,48.85433333333333
2002-03-11,47.03,48.785
2002-03-12,51.25,48.65533333333333
2002-03-13,50.06,48.45933333333333
2002-03-14,49.56,48.54566666666667
2002-03-15,49.81,48.70399999999999
2002-03-16,37.72,48.223333333333336
2002-03-17,43.25,47.89833333333333
2002-03-18,52.75,48.218666666666664
2002-03-19,51.5,48.45
2002-03-20,46.03,48.272333333333336
2002-03-21,50.47,48.22233333333334
2002-03-22,51.19,48.20933333333333
2002-03-23,49.72,48.114000000000004
2002-03-24,49.06,48.255
2002-03-25,48.08,48.303
2002-03-26,59.75,48.727999999999994
2002-03-27,51.64,48.79833333333333
2002-03-28,46.28,48.614000000000004
2002-03-29,46.75,48.705666666666666
2002-03-30,45.44,48.689
2002-03-31,50.81,48.73733333333334
2002-04-01,44.72,48.59566666666667
2002-04-02,47.31,48.400333333333336
2002-04-03,51.53,48.397666666666666
2002-04-04,52.42,48.70133333333333
2002-04-05,47.39,48.711666666666666
2002-04-06,50.72,48.87833333333333
2002-04-07,48.28,48.733
2002-04-08,45.42,48.83866666666667
2002-04-09,45.22,48.705333333333336
2002-04-10,48.92,48.76833333333334
2002-04-11,49.97,48.72566666666667
2002-04-12,44.17,48.52933333333333
2002-04-13,53.97,48.67633333333333
2002-04-14,54.31,48.82633333333333
2002-04-15,50.31,49.246
2002-04-16,47.81,49.398
2002-04-17,45.33,49.150666666666666
2002-04-18,47.81,49.02766666666666
2002-04-19,48.25,49.10166666666667
2002-04-20,44.53,48.90366666666667
2002-04-21,51.19,48.903666666666666
2002-04-22,52.5,48.99633333333333
2002-04-23,50.0,49.02766666666666
