Date,poverty_rate,poverty_rate_MA30
2000-06-12,26.54,25.544333333333334
2000-06-13,29.73,25.773666666666664
2000-06-14,24.68,25.755666666666666
2000-06-15,26.97,25.869333333333334
2000-06-16,27.77,25.942999999999998
2000-06-17,27.03,26.011000000000003
2000-06-18,25.77,26.026333333333334
2000-06-19,26.5,26.11
2000-06-20,25.02,26.167333333333332
2000-06-21,25.05,26.183
2000-06-22,26.3,26.11733333333333
2000-06-23,27.64,26.209999999999997
2000-06-24,28.84,26.308333333333334
2000-06-25,21.6,26.067
2000-06-26,21.44,25.951666666666664
2000-06-27,24.66,25.81766666666667
2000-06-28,22.21,25.692
2000-06-29,28.15,25.860000000000003
2000-06-30,27.55,26.006000000000004
2000-07-01,26.09,26.011333333333333
2000-07-02,26.97,26.05366666666667
2000-07-03,25.64,26.066333333333333
2000-07-04,23.95,25.87633333333333
2000-07-05,20.65,25.679
2000-07-06,18.94,25.488
2000-07-07,26.15,25.502666666666666
2000-07-08,26.28,25.493
2000-07-09,21.05,25.370333333333335
2000-07-10,23.42,25.317999999999998
2000-07-11,24.94,25.251
2000-07-12,21.7,25.089666666666666
2000-07-13,25.92,24.96266666666667
2000-07-14,24.26,24.948666666666668
2000-07-15,22.2,24.789666666666665
2000-07-16,26.5,24.747333333333334
2000-07-17,24.9,24.676333333333332
2000-07-18,25.03,24.651666666666667
2000-07-19,23.67,24.557333333333336
2000-07-20,27.67,24.645666666666667
2000-07-21,24.0,24.610666666666663
2000-07-22,26.25,24.608999999999998
2000-07-23,24.85,24.516000000000002
2000-07-24,24.9,24.384666666666664
2000-07-25,28.78,24.624000000000002
2000-07-26,27.34,24.820666666666668
2000-07-27,25.76,24.857333333333333
2000-07-28,25.02,24.951000000000004
2000-07-29,29.28,24.988666666666667
2000-07-30,25.87,24.932666666666666
2000-07-31,22.94,24.827666666666666
2000-08-01,26.11,24.799
2000-08-02,23.86,24.739666666666665
2000-08-03,28.26,24.883333333333333
2000-08-04,23.2,24.968333333333337
2000-08-05,25.9,25.200333333333333
2000-08-06,24.21,25.13566666666667
2000-08-07,23.69,25.049333333333333
2000-08-08,27.15,25.252666666666663
2000-08-09,25.46,25.320666666666668
2000-08-10,27.17,25.394999999999996
2000-08-11,28.45,25.62
2000-08-12,30.87,25.785
2000-08-13,25.49,25.826
2000-08-14,29.62,26.073333333333334
2000-08-15,28.46,26.13866666666667
2000-08-16,27.36,26.22066666666667
2000-08-17,26.73,26.27733333333333
2000-08-18,23.91,26.285333333333334
2000-08-19,26.53,26.247333333333337
2000-08-20,27.88,26.37666666666667
2000-08-21,24.95,26.333333333333332
2000-08-22,27.74,26.429666666666666
2000-08-23,25.3,26.443
2000-08-24,29.47,26.466
2000-08-25,28.15,26.493000000000002
2000-08-26,26.74,26.525666666666666
2000-08-27,26.85,26.586666666666662
2000-08-28,22.98,26.376666666666665
2000-08-29,26.01,26.38133333333333
2000-08-30,29.51,26.60033333333333
2000-08-31,23.39,26.509666666666668
2000-09-01,29.4,26.694333333333336
2000-09-02,23.47,26.53466666666667
2000-09-03,23.36,26.54
2000-09-04,25.66,26.532
2000-09-05,29.59,26.711333333333332
2000-09-06,30.93,26.95266666666667
2000-09-07,30.93,27.078666666666667
2000-09-08,25.57,27.082333333333334
2000-09-09,26.04,27.044666666666664
2000-09-10,22.62,26.85033333333333
2000-09-11,26.03,26.689
2000-09-12,26.26,26.71466666666667
2000-09-13,24.74,26.552
2000-09-14,24.62,26.423999999999996
2000-09-15,26.39,26.391666666666666
2000-09-16,23.02,26.268000000000004
2000-09-17,25.88,26.333666666666666
2000-09-18,27.58,26.368666666666666
2000-09-19,26.04,26.307333333333336
2000-09-20,26.05,26.343999999999998
2000-09-21,23.77,26.211666666666666
2000-09-22,24.83,26.196
2000-09-23,26.44,26.094999999999995
2000-09-24,24.32,25.967333333333332
2000-09-25,26.05,25.94433333333333
2000-09-26,25.84,25.910666666666668
2000-09-27,26.78,26.037333333333333
2000-09-28,25.18,26.009666666666668
2000-09-29,25.6,25.87933333333333
2000-09-30,25.33,25.944
2000-10-01,26.17,25.836333333333336
2000-10-02,25.65,25.909
2000-10-03,24.74,25.955000000000002
2000-10-04,25.82,25.96033333333333
2000-10-05,25.88,25.836666666666666
2000-10-06,24.85,25.634
2000-10-07,28.72,25.560333333333336
2000-10-08,27.56,25.626666666666665
2000-10-09,25.97,25.624333333333333
2000-10-10,25.18,25.709666666666667
2000-10-11,24.17,25.64766666666667
2000-10-12,23.81,25.566
2000-10-13,24.81,25.568333333333335
2000-10-14,27.64,25.669
2000-10-15,26.39,25.669
2000-10-16,25.1,25.738333333333333
2000-10-17,23.59,25.662
2000-10-18,25.0,25.576000000000004
2000-10-19,23.58,25.493999999999996
2000-10-20,20.72,25.316333333333333
2000-10-21,25.07,25.359666666666666
2000-10-22,23.14,25.303333333333335
2000-10-23,25.13,25.259666666666668
2000-10-24,25.58,25.301666666666666
2000-10-25,26.04,25.301333333333336
2000-10-26,24.4,25.253333333333334
2000-10-27,24.45,25.175666666666665
2000-10-28,28.0,25.269666666666662
2000-10-29,28.86,25.37833333333333
2000-10-30,24.9,25.363999999999997
2000-10-31,25.24,25.332999999999995
2000-11-01,28.16,25.416666666666668
2000-11-02,26.8,25.485333333333333
2000-11-03,23.39,25.404333333333334
2000-11-04,25.31,25.385333333333335
2000-11-05,25.67,25.412666666666667
2000-11-06,23.27,25.230999999999998
2000-11-07,23.61,25.099333333333334
2000-11-08,22.37,24.979333333333333
2000-11-09,21.89,24.869666666666667
2000-11-10,25.16,24.902666666666665
2000-11-11,24.33,24.92
2000-11-12,22.39,24.839333333333332
2000-11-13,23.69,24.707666666666668
2000-11-14,20.74,24.519333333333336
2000-11-15,21.58,24.401999999999997
2000-11-16,23.81,24.409333333333333
2000-11-17,25.1,24.412666666666663
2000-11-18,26.56,24.512
2000-11-19,24.05,24.622999999999998
2000-11-20,23.91,24.584333333333337
2000-11-21,25.73,24.670666666666662
2000-11-22,26.21,24.706666666666663
2000-11-23,24.69,24.677000000000003
2000-11-24,20.09,24.478666666666662
2000-11-25,21.22,24.372666666666664
2000-11-26,20.59,24.244000000000003
2000-11-27,20.42,23.991333333333333
2000-11-28,23.09,23.799
2000-11-29,27.92,23.89966666666667
2000-11-30,24.51,23.875333333333334
2000-12-01,24.01,23.737000000000002
2000-12-02,23.15,23.615333333333336
2000-12-03,27.91,23.766000000000002
2000-12-04,25.06,23.757666666666662
2000-12-05,24.38,23.71466666666667
2000-12-06,24.44,23.753666666666668
2000-12-07,23.56,23.752
2000-12-08,27.38,23.919
2000-12-09,26.58,24.075333333333333
2000-12-10,29.05,24.205000000000002
2000-12-11,28.24,24.33533333333333
2000-12-12,27.68,24.511666666666667
2000-12-13,26.64,24.61
2000-12-14,23.96,24.717333333333332
2000-12-15,22.48,24.747333333333337
2001-01-18,25.06,24.788999999999998
2001-01-19,27.25,24.860666666666667
2001-01-20,24.78,24.801333333333332
2001-01-21,25.51,24.85
2001-01-22,23.21,24.826666666666664
2001-01-23,25.67,24.824666666666666
2001-01-24,26.8,24.844333333333335
2001-01-25,26.68,24.910666666666664
2001-01-26,26.73,25.132
2001-01-27,25.58,25.277333333333335
2001-01-28,25.18,25.430333333333333
2001-01-29,25.18,25.589000000000002
2001-01-30,26.8,25.712666666666667
2001-01-31,28.15,25.720333333333333
2001-02-01,24.57,25.722333333333335
2001-02-02,25.52,25.772666666666666
2001-02-03,22.97,25.766666666666666
2001-02-04,26.69,25.726
2001-02-05,24.77,25.716333333333335
2001-02-06,23.69,25.69333333333333
2001-02-07,24.01,25.679
2001-02-08,23.27,25.66933333333333
2001-02-09,26.19,25.629666666666665
2001-02-10,26.58,25.629666666666665
2001-02-11,22.52,25.411999999999995
2001-02-12,23.87,25.266333333333332
2001-02-13,21.81,25.070666666666668
2001-02-14,19.78,24.842
2001-02-15,25.97,24.909
2001-02-16,26.72,25.050333333333334
2001-02-17,23.54,24.999666666666666
2001-02-18,23.56,24.876666666666665
2001-02-19,25.89,24.913666666666668
2001-02-20,26.16,24.935333333333336
2001-02-21,23.93,24.959333333333333
2001-02-22,24.92,24.934333333333335
2001-02-23,26.25,24.916
2001-02-24,27.86,24.955333333333336
2001-02-25,23.02,24.831666666666667
2001-02-26,25.16,24.817666666666664
2001-02-27,22.29,24.721333333333334
2001-02-28,24.48,24.697999999999997
2001-03-01,25.46,24.653333333333332
2001-03-02,24.64,24.536333333333335
2001-03-03,22.83,24.478333333333335
2001-03-04,22.42,24.375
2001-03-05,25.19,24.448999999999998
2001-03-06,23.69,24.349
2001-03-07,27.03,24.424333333333333
2001-03-08,28.59,24.587666666666667
2001-03-09,26.01,24.654333333333334
2001-03-10,25.16,24.717333333333332
2001-03-11,27.84,24.772333333333332
2001-03-12,25.18,24.725666666666665
2001-03-13,23.76,24.767000000000003
2001-03-14,26.41,24.85166666666667
2001-03-15,23.11,24.895
2001-03-16,25.15,25.074
2001-03-17,25.97,25.074
2001-03-18,25.93,25.047666666666665
2001-03-19,27.3,25.173000000000002
2001-03-20,27.09,25.290666666666667
2001-03-21,24.95,25.259333333333334
2001-03-22,25.65,25.24233333333333
2001-03-23,28.62,25.398666666666667
2001-03-24,24.77,25.393666666666665
2001-03-25,25.4,25.365333333333332
2001-03-26,25.58,25.28933333333333
2001-03-27,25.25,25.363666666666667
2001-03-28,24.44,25.33966666666667
2001-03-29,25.05,25.43166666666667
2001-03-30,24.57,25.434666666666665
2001-03-31,26.49,25.468999999999998
2001-04-01,23.94,25.445666666666668
2001-04-02,23.4,25.464666666666666
2001-04-03,23.25,25.49233333333333
2001-04-04,28.11,25.58966666666667
2001-04-05,24.29,25.609666666666666
2001-04-06,23.61,25.49566666666667
2001-04-07,24.78,25.368666666666666
2001-04-08,26.91,25.398666666666667
2001-04-09,25.49,25.40966666666667
2001-04-10,19.72,25.139
2001-04-11,24.64,25.121
2001-04-12,23.43,25.11
2001-04-13,22.54,24.980999999999998
2001-04-14,23.59,24.997
2001-04-15,21.67,24.880999999999997
2001-04-16,24.12,24.81933333333333
2001-04-17,27.53,24.872666666666667
2001-04-18,24.69,24.785666666666664
2001-04-19,27.36,24.794666666666668
2001-04-20,22.53,24.714
2001-04-21,25.65,24.714
2001-04-22,28.76,24.718666666666664
2001-04-23,29.13,24.864
2001-04-24,26.79,24.910333333333334
2001-04-25,27.37,24.970000000000002
2001-04-26,26.55,25.013333333333332
2001-04-27,24.17,25.00433333333334
2001-04-28,27.48,25.08533333333333
2001-04-29,27.96,25.198333333333334
2001-04-30,26.79,25.208333333333332
2001-05-01,25.73,25.267999999999997
2001-05-02,26.89,25.384333333333334
2001-05-03,23.96,25.408
2001-05-04,20.56,25.156333333333336
2001-05-05,24.25,25.155000000000005
2001-05-06,27.81,25.295
2001-05-07,24.82,25.296333333333337
2001-05-08,25.92,25.263333333333332
2001-05-09,25.63,25.267999999999997
2001-05-10,24.03,25.41166666666667
2001-05-11,23.31,25.367333333333338
2001-05-12,24.11,25.39
2001-05-13,25.92,25.502666666666666
2001-05-14,27.51,25.633333333333333
2001-05-15,27.28,25.820333333333334
2001-05-16,25.48,25.865666666666666
2001-05-17,27.19,25.854333333333333
2001-05-18,23.62,25.81866666666667
2001-05-19,26.54,25.791333333333334
2001-05-20,27.96,25.972333333333335
2001-05-21,27.34,26.028666666666666
2001-05-22,26.7,25.96
2001-05-23,26.34,25.867000000000004
2001-05-24,27.31,25.884333333333334
2001-05-25,27.93,25.903000000000002
2001-05-26,27.15,25.923000000000002
2001-05-27,27.95,26.048999999999996
2001-05-28,24.43,25.947333333333336
2001-05-29,24.72,25.839333333333336
2001-05-30,26.12,25.817
2001-05-31,26.12,25.83
2001-06-01,25.51,25.784000000000002
2001-06-02,29.15,25.957
2001-06-03,28.54,26.223
2001-06-04,28.16,26.35333333333333
2001-06-05,27.59,26.346
2001-06-06,28.34,26.46333333333333
2001-06-07,26.71,26.489666666666665
2001-06-08,28.08,26.57133333333333
2001-06-09,27.22,26.677666666666667
2001-06-10,26.46,26.782666666666668
2001-06-11,23.45,26.760666666666665
2001-06-12,21.16,26.601999999999997
2001-06-13,24.26,26.493666666666666
2001-06-14,28.9,26.547666666666668
2001-06-15,24.53,26.516000000000002
2001-06-16,24.05,26.41133333333333
2001-06-17,21.71,26.347666666666665
2001-06-18,25.05,26.298
2001-06-19,23.03,26.133666666666667
2001-06-20,23.75,26.014000000000003
2001-06-21,23.37,25.903000000000002
2001-06-22,26.82,25.918999999999997
2001-06-23,25.31,25.852333333333334
2001-06-24,25.22,25.761999999999997
2001-06-25,26.05,25.72533333333333
2001-06-26,25.42,25.641000000000002
2001-06-27,26.08,25.696
2001-06-28,27.25,25.78033333333333
2001-06-29,27.04,25.810999999999996
2001-06-30,25.09,25.776666666666667
2001-07-01,24.41,25.74
2001-07-02,24.77,25.593999999999998
2001-07-03,22.85,25.404333333333334
2001-07-04,25.03,25.3
2001-07-05,26.8,25.273666666666667
2001-07-06,24.15,25.134
2001-07-07,25.89,25.10666666666667
2001-07-08,24.03,24.971666666666668
2001-07-09,24.92,24.895
2001-07-10,26.23,24.887333333333334
2001-07-11,20.68,24.795
2001-07-12,25.93,24.954
2001-07-13,25.63,24.999666666666663
2001-07-14,23.78,24.829
2001-07-15,24.16,24.816666666666666
2001-07-16,24.93,24.846
2001-07-17,29.15,25.094
2001-07-18,24.87,25.088000000000005
2001-07-19,27.17,25.226
2001-07-20,28.3,25.377666666666663
2001-07-21,25.6,25.451999999999998
2001-07-22,27.26,25.466666666666665
2001-07-23,26.24,25.497666666666664
2001-07-24,25.77,25.516000000000002
2001-07-25,24.93,25.478666666666665
2001-07-26,26.44,25.512666666666668
2001-07-27,26.79,25.536333333333335
2001-07-28,26.99,25.52766666666667
2001-07-29,27.71,25.55
2001-07-30,25.95,25.578666666666667
2001-07-31,25.3,25.608333333333334
2001-08-01,27.53,25.700333333333333
2001-08-02,26.62,25.826
2001-08-03,25.9,25.855000000000004
2001-08-04,23.81,25.755333333333333
2001-08-05,24.17,25.755999999999997
2001-08-06,22.45,25.641333333333332
2001-08-07,25.47,25.689333333333334
2001-08-08,25.32,25.702666666666666
2001-08-09,23.91,25.625333333333334
2001-08-10,29.49,25.919
2001-08-11,26.77,25.947000000000003
2001-08-12,25.59,25.945666666666668
2001-08-13,27.74,26.077666666666666
2001-08-14,27.32,26.183
2001-08-15,26.0,26.218666666666667
2001-08-16,25.54,26.098333333333333
2001-08-17,26.25,26.144333333333332
2001-08-18,25.83,26.099666666666668
2001-08-19,25.21,25.99666666666667
2001-08-20,23.39,25.923000000000002
2001-08-21,26.52,25.898333333333333
2001-08-22,26.61,25.910666666666668
2001-08-23,25.71,25.908666666666665
2001-08-24,29.32,26.055
2001-08-25,30.12,26.177666666666667
2001-08-26,28.07,26.22033333333333
2001-08-27,25.14,26.158666666666665
2001-08-28,23.6,26.021666666666665
2001-08-29,22.64,25.911333333333335
2001-08-30,25.13,25.90566666666667
2001-08-31,26.39,25.86766666666667
2001-09-01,23.78,25.773000000000003
2001-09-02,22.5,25.659666666666666
2001-09-03,27.47,25.78166666666667
2001-09-04,27.51,25.893000000000004
2001-09-05,24.04,25.946
2001-09-06,23.02,25.86433333333333
2001-09-07,26.05,25.88866666666667
2001-09-08,25.44,25.939666666666664
2001-09-09,23.88,25.752666666666663
2001-09-10,25.0,25.693666666666665
2001-09-11,24.24,25.648666666666667
2001-09-12,27.54,25.642
2001-09-13,25.51,25.581666666666667
2001-09-14,25.14,25.553
2001-09-15,25.06,25.537
2001-09-16,22.23,25.403000000000002
2001-09-17,22.13,25.279666666666667
2001-09-18,22.99,25.205666666666666
2001-09-19,27.97,25.358333333333334
2001-09-20,27.15,25.37933333333333
2001-09-21,28.49,25.442
2001-09-22,25.06,25.420333333333335
2001-09-23,26.68,25.332333333333334
2001-09-24,24.41,25.142
2001-09-25,25.17,25.045333333333335
2001-09-26,22.23,24.94833333333333
2001-09-27,21.49,24.878
2001-09-28,25.07,24.959
2001-09-29,23.99,24.921
2001-09-30,26.33,24.918999999999997
2001-10-01,26.38,25.005666666666666
2001-10-02,20.4,24.935666666666666
2001-10-03,21.98,24.752666666666663
2001-10-04,26.0,24.702333333333332
2001-10-05,28.25,24.842666666666666
2001-10-06,20.4,24.755333333333333
2001-10-07,22.03,24.621333333333332
2001-10-08,21.52,24.490666666666666
2001-10-09,24.4,24.508
2001-10-10,24.26,24.483333333333334
2001-10-11,27.48,24.591333333333335
2001-10-12,26.82,24.567333333333334
2001-10-13,27.07,24.61933333333333
2001-10-14,22.71,24.538333333333334
2001-10-15,23.92,24.500333333333334
2001-10-16,26.79,24.65233333333333
2001-10-17,28.35,24.859666666666666
2001-10-18,24.12,24.897333333333332
2001-10-19,26.7,24.855
2001-10-20,27.58,24.86933333333333
2001-10-21,25.83,24.780666666666665
2001-10-22,24.97,24.77766666666667
2001-10-23,22.91,24.651999999999997
2001-10-24,23.45,24.62
2001-10-25,25.27,24.623333333333335
2001-10-26,26.66,24.771
2001-10-27,25.93,24.919
2001-10-28,24.52,24.900666666666666
2001-10-29,30.46,25.11633333333333
2001-10-30,28.04,25.173333333333336
2001-10-31,29.35,25.272333333333336
2001-11-01,26.39,25.472
2001-11-02,25.36,25.58466666666667
2001-11-03,22.57,25.470333333333333
2001-11-04,26.83,25.423000000000002
2001-11-05,28.93,25.707333333333334
2001-11-06,27.25,25.88133333333333
2001-11-07,26.04,26.031999999999996
2001-11-08,24.01,26.019000000000002
2001-11-09,25.07,26.046
2001-11-10,27.01,26.03033333333333
2001-11-11,21.49,25.852666666666664
2001-11-12,23.78,25.743
2001-11-13,22.2,25.726
2001-11-14,23.56,25.714
2001-11-15,25.96,25.686333333333334
2001-11-16,27.52,25.658666666666665
2001-11-17,25.62,25.708666666666666
2001-11-18,27.02,25.71933333333333
2001-11-19,26.94,25.698
2001-11-20,25.42,25.68433333333333
2001-11-21,23.44,25.633333333333333
2001-11-22,24.3,25.679666666666666
2001-11-23,24.7,25.721333333333334
2001-11-24,24.58,25.69833333333333
2001-11-25,24.34,25.621
2001-11-26,24.35,25.56833333333333
2001-11-27,24.05,25.552666666666664
2001-11-28,28.3,25.480666666666668
2001-11-29,25.07,25.381666666666664
2001-11-30,24.46,25.218666666666664
2001-12-01,23.69,25.128666666666668
2001-12-02,24.95,25.115
2001-12-03,25.38,25.208666666666666
2001-12-04,25.66,25.169666666666664
2001-12-05,25.23,25.046333333333333
2001-12-06,26.34,25.016000000000002
2001-12-07,25.16,24.986666666666668
2001-12-08,23.03,24.954
2001-12-09,26.81,25.012
2001-12-10,24.85,24.94
2001-12-11,24.98,25.056333333333335
2001-12-12,22.28,25.006333333333334
2001-12-13,25.13,25.104
2001-12-14,26.47,25.201000000000004
2001-12-15,25.02,25.169666666666668
2002-01-18,24.59,25.072000000000003
2002-01-19,24.68,25.040666666666667
2002-01-20,23.51,24.92366666666667
2002-01-21,24.04,24.826999999999998
2002-01-22,23.28,24.75566666666667
2002-01-23,24.45,24.78933333333333
2002-01-24,25.01,24.813
2002-01-25,25.72,24.846999999999998
2002-01-26,22.55,24.779333333333337
2002-01-27,22.75,24.726333333333336
2002-01-28,23.13,24.68566666666667
2002-01-29,23.78,24.67666666666667
2002-01-30,23.6,24.52
2002-01-31,26.97,24.583333333333332
2002-02-01,27.55,24.686333333333334
2002-02-02,25.35,24.741666666666667
2002-02-03,25.01,24.74366666666667
2002-02-04,21.63,24.61866666666667
2002-02-05,23.42,24.544
2002-02-06,23.03,24.470666666666666
2002-02-07,22.63,24.346999999999998
2002-02-08,24.79,24.33466666666667
2002-02-09,24.73,24.391333333333332
2002-02-10,24.45,24.312666666666665
2002-02-11,22.46,24.233
2002-02-12,20.9,24.096999999999998
2002-02-13,22.44,24.102333333333334
2002-02-14,23.64,24.052666666666667
2002-02-15,26.09,24.04
2002-02-16,24.45,24.021
2002-02-17,22.03,23.935666666666666
2002-02-18,23.95,23.911333333333335
2002-02-19,26.64,24.015666666666668
2002-02-20,22.14,23.952333333333335
2002-02-21,25.55,24.028
2002-02-22,25.6,24.066333333333333
2002-02-23,23.79,24.02566666666667
2002-02-24,23.94,23.966333333333335
2002-02-25,24.2,24.021333333333335
2002-02-26,26.94,24.160999999999998
2002-02-27,27.79,24.316333333333333
2002-02-28,24.16,24.329
2002-03-01,26.46,24.424333333333333
2002-03-02,26.13,24.396333333333338
2002-03-03,24.27,24.287
2002-03-04,24.58,24.26133333333333
2002-03-05,24.7,24.250999999999998
2002-03-06,28.28,24.472666666666665
2002-03-07,27.27,24.601
2002-03-08,24.4,24.64666666666667
2002-03-09,24.62,24.713000000000005
2002-03-10,23.91,24.683666666666667
2002-03-11,23.69,24.648999999999997
2002-03-12,26.08,24.703333333333333
2002-03-13,26.96,24.853333333333335
2002-03-14,23.29,24.933
2002-03-15,24.45,25.0
2002-03-16,25.14,25.05
2002-03-17,25.32,25.024333333333335
2002-03-18,25.09,25.045666666666666
2002-03-19,23.38,25.090666666666667
2002-03-20,19.39,24.938666666666666
2002-03-21,23.64,24.838666666666665
2002-03-22,26.32,24.978
2002-03-23,29.17,25.098666666666663
2002-03-24,28.83,25.206333333333337
2002-03-25,24.2,25.219999999999995
2002-03-26,24.82,25.249333333333333
2002-03-27,24.17,25.24833333333333
2002-03-28,26.11,25.220666666666666
2002-03-29,23.81,25.088
2002-03-30,23.51,25.066333333333333
2002-03-31,24.38,24.997
2002-04-01,23.88,24.922
2002-04-02,22.77,24.872
2002-04-03,23.6,24.839333333333336
2002-04-04,26.5,24.899333333333335
2002-04-05,24.67,24.779
2002-04-06,24.05,24.67166666666667
2002-04-07,24.17,24.663999999999998
2002-04-08,23.89,24.639666666666663
2002-04-09,25.18,24.682000000000002
2002-04-10,25.57,24.744666666666667
2002-04-11,26.09,24.745
2002-04-12,26.16,24.71833333333333
2002-04-13,28.45,24.890333333333334
2002-04-14,27.84,25.00333333333333
2002-04-15,24.65,24.987000000000002
2002-04-16,28.28,25.08566666666667
2002-04-17,23.12,25.02
2002-04-18,21.99,24.973666666666666
2002-04-19,24.81,25.154333333333334
2002-04-20,23.8,25.15966666666667
2002-04-21,20.76,24.974333333333334
2002-04-22,20.76,24.694000000000003
2002-04-23,21.24,24.441
2002-04-24,22.95,24.399333333333335
2002-04-25,25.48,24.421333333333333
2002-04-26,23.67,24.40466666666667
2002-04-27,24.03,24.335333333333335
2002-04-28,27.34,24.452999999999996
2002-04-29,23.2,24.442666666666664
2002-04-30,22.63,24.384333333333334
2002-05-01,22.69,24.34466666666667
2002-05-02,27.28,24.495
2002-05-03,28.11,24.645333333333333
2002-05-04,26.82,24.656
2002-05-05,24.77,24.659333333333333
2002-05-06,24.17,24.663333333333334
2002-05-07,20.34,24.535666666666668
2002-05-08,25.59,24.592333333333332
2002-05-09,26.11,24.62333333333333
