Date,business_confidence_index,manufacturing_pmi,business_confidence_index_MA30,manufacturing_pmi_MA30
2000-04-18,53.86,52.29,53.46666666666667,50.164
2000-04-19,50.57,53.26,53.39266666666667,50.26733333333333
2000-04-20,52.93,50.46,53.400999999999996,50.31433333333334
2000-04-21,52.95,53.9,53.462666666666664,50.443333333333335
2000-04-22,56.43,54.37,53.73733333333334,50.629000000000005
2000-04-23,53.61,52.06,53.75366666666666,50.666333333333334
2000-04-24,51.21,49.2,53.57666666666667,50.59466666666666
2000-04-25,54.59,49.03,53.63699999999999,50.61866666666666
2000-04-26,54.42,50.79,53.595666666666666,50.626999999999995
2000-04-27,53.94,50.66,53.583666666666666,50.60933333333333
2000-04-28,54.84,50.24,53.51866666666667,50.595333333333336
2000-04-29,54.67,51.62,53.51233333333334,50.63099999999999
2000-04-30,51.55,50.46,53.452,50.49166666666667
2000-05-01,53.32,49.89,53.41533333333333,50.40866666666667
2000-05-02,52.71,49.39,53.401666666666664,50.321
2000-05-03,52.54,51.3,53.403666666666666,50.34799999999999
2000-05-04,53.12,51.4,53.416000000000004,50.462999999999994
2000-05-05,53.37,51.19,53.40666666666666,50.594
2000-05-06,50.22,52.09,53.359,50.784666666666666
2000-05-07,51.82,50.27,53.18766666666667,50.83533333333333
2000-05-08,52.95,50.91,53.15433333333333,50.885
2000-05-09,57.3,48.03,53.26166666666667,50.767
2000-05-10,54.58,49.06,53.318,50.687999999999995
2000-05-11,53.39,49.36,53.352999999999994,50.64466666666667
2000-05-12,53.69,51.84,53.34466666666666,50.74733333333334
2000-05-13,53.97,49.94,53.291333333333334,50.75866666666666
2000-05-14,53.47,49.13,53.27433333333333,50.78066666666666
2000-05-15,53.11,47.67,53.269666666666666,50.739333333333335
2000-05-16,49.17,50.66,53.211999999999996,50.789
2000-05-17,50.91,51.91,53.17366666666667,50.745999999999995
2000-05-18,48.19,52.37,52.98466666666666,50.748666666666665
2000-05-19,52.67,50.11,53.05466666666666,50.64366666666667
2000-05-20,54.89,49.81,53.120000000000005,50.62199999999999
2000-05-21,53.34,49.66,53.133,50.48066666666667
2000-05-22,51.59,50.47,52.971666666666664,50.35066666666667
2000-05-23,49.8,51.33,52.84466666666667,50.32633333333333
2000-05-24,51.68,50.41,52.86033333333333,50.36666666666667
2000-05-25,52.01,50.21,52.77433333333333,50.406
2000-05-26,51.71,51.26,52.684,50.42166666666667
2000-05-27,53.42,48.76,52.666666666666664,50.358333333333334
2000-05-28,51.91,47.76,52.569,50.275666666666666
2000-05-29,52.23,48.23,52.48766666666666,50.162666666666674
2000-05-30,49.61,50.65,52.423,50.169
2000-05-31,48.66,50.82,52.26766666666666,50.2
2000-06-01,49.91,49.16,52.17433333333334,50.19233333333333
2000-06-02,51.88,52.43,52.15233333333334,50.230000000000004
2000-06-03,49.09,51.49,52.018,50.233
2000-06-04,48.4,49.69,51.85233333333334,50.183
2000-06-05,49.28,50.22,51.821000000000005,50.120666666666665
2000-06-06,50.03,48.98,51.76133333333333,50.077666666666666
2000-06-07,51.46,47.7,51.71166666666667,49.970666666666666
2000-06-08,50.68,50.52,51.49099999999999,50.053666666666665
2000-06-09,50.35,47.75,51.35,50.01
2000-06-10,51.66,51.02,51.29233333333333,50.06533333333333
2000-06-11,49.77,50.65,51.16166666666667,50.025666666666666
2000-06-12,52.43,48.37,51.11033333333333,49.97333333333333
2000-06-13,49.99,47.78,50.99433333333333,49.928333333333335
2000-06-14,48.2,49.16,50.830666666666666,49.977999999999994
2000-06-15,52.13,50.82,50.92933333333334,49.983333333333334
2000-06-16,50.75,49.99,50.924,49.919333333333334
2000-06-17,51.62,48.87,51.038333333333334,49.80266666666667
2000-06-18,52.98,49.03,51.04866666666667,49.766666666666666
2000-06-19,49.25,50.96,50.86066666666667,49.805
2000-06-20,52.09,48.04,50.818999999999996,49.751
2000-06-21,52.45,51.15,50.84766666666667,49.77366666666667
2000-06-22,48.97,49.91,50.82,49.72633333333333
2000-06-23,49.42,51.79,50.744666666666674,49.77233333333333
2000-06-24,50.5,50.6,50.69433333333334,49.785333333333334
2000-06-25,50.99,50.46,50.67033333333334,49.75866666666666
2000-06-26,51.12,50.19,50.593666666666664,49.80633333333333
2000-06-27,48.44,51.13,50.478,49.91866666666667
2000-06-28,48.22,49.6,50.34433333333334,49.96433333333333
2000-06-29,50.1,47.82,50.36066666666667,49.870000000000005
2000-06-30,49.61,50.18,50.39233333333334,49.84866666666666
2000-07-01,49.63,48.51,50.383,49.827
2000-07-02,47.97,50.54,50.25266666666666,49.764
2000-07-03,48.7,49.94,50.23966666666667,49.712333333333326
2000-07-04,50.02,48.76,50.29366666666667,49.68133333333333
2000-07-05,47.2,49.74,50.224333333333334,49.66533333333333
2000-07-06,49.38,50.99,50.202666666666666,49.73233333333334
2000-07-07,48.64,49.64,50.108666666666664,49.797000000000004
2000-07-08,49.38,50.22,50.065333333333335,49.787000000000006
2000-07-09,46.12,47.42,49.92433333333334,49.775999999999996
2000-07-10,45.22,47.62,49.70966666666667,49.662666666666674
2000-07-11,45.58,48.98,49.57,49.607
2000-07-12,47.31,50.9,49.39933333333333,49.69133333333333
2000-07-13,48.92,47.95,49.36366666666667,49.696999999999996
2000-07-14,46.4,48.4,49.30366666666667,49.67166666666667
2000-07-15,46.7,50.65,49.12266666666666,49.66599999999999
2000-07-16,47.76,50.85,49.022999999999996,49.69466666666667
2000-07-17,47.43,50.3,48.88333333333333,49.742333333333335
2000-07-18,46.13,47.54,48.655,49.69266666666667
2000-07-19,46.02,49.83,48.547333333333334,49.654999999999994
2000-07-20,48.09,49.69,48.414,49.71
2000-07-21,46.62,51.51,48.21966666666667,49.721999999999994
2000-07-22,47.73,50.58,48.17833333333333,49.74433333333334
2000-07-23,46.65,53.45,48.086,49.79966666666667
2000-07-24,45.85,52.67,47.931,49.86866666666666
2000-07-25,47.18,52.18,47.803999999999995,49.926
2000-07-26,48.03,49.94,47.701,49.917666666666676
2000-07-27,47.45,49.3,47.668,49.85666666666667
2000-07-28,48.87,50.52,47.68966666666667,49.88733333333334
2000-07-29,46.21,50.11,47.559999999999995,49.96366666666666
2000-07-30,46.92,48.98,47.47033333333333,49.92366666666667
2000-07-31,43.25,47.7,47.257666666666665,49.89666666666667
2000-08-01,41.59,49.22,47.044999999999995,49.852666666666664
2000-08-02,44.52,50.49,46.90566666666667,49.871
2000-08-03,45.82,50.05,46.76566666666667,49.914
2000-08-04,45.65,51.55,46.71399999999999,49.974333333333334
2000-08-05,46.85,49.27,46.62966666666667,49.917
2000-08-06,46.26,49.24,46.550333333333334,49.903666666666666
2000-08-07,43.2,50.41,46.34433333333334,49.91
2000-08-08,44.88,51.08,46.303,50.032000000000004
2000-08-09,46.04,52.75,46.33033333333333,50.202999999999996
2000-08-10,44.03,49.75,46.27866666666667,50.22866666666666
2000-08-11,44.8,49.45,46.19500000000001,50.18033333333334
2000-08-12,42.62,50.41,45.985,50.26233333333334
2000-08-13,43.26,48.64,45.880333333333326,50.27033333333333
2000-08-14,46.27,47.07,45.866,50.150999999999996
2000-08-15,42.11,51.49,45.677666666666674,50.17233333333333
2000-08-16,44.17,49.22,45.568999999999996,50.13633333333333
2000-08-17,46.67,48.56,45.586999999999996,50.17033333333334
2000-08-18,46.56,50.88,45.605,50.205333333333336
2000-08-19,43.47,50.99,45.451,50.248666666666665
2000-08-20,44.38,51.32,45.376333333333335,50.242333333333335
2000-08-21,45.41,49.83,45.299,50.217333333333336
2000-08-22,43.94,48.14,45.208666666666666,50.040333333333336
2000-08-23,45.05,49.6,45.182,49.938
2000-08-24,42.79,48.53,45.03566666666667,49.81633333333333
2000-08-25,44.46,49.61,44.916666666666664,49.80533333333334
2000-08-26,44.05,49.64,44.803333333333335,49.81666666666667
2000-08-27,43.0,48.87,44.60766666666667,49.76166666666666
2000-08-28,44.91,47.03,44.56433333333334,49.659
2000-08-29,43.99,50.44,44.46666666666667,49.70766666666667
2000-08-30,43.5,49.71,44.475,49.77466666666667
2000-08-31,44.22,50.41,44.562666666666665,49.81433333333334
2000-09-01,43.34,50.63,44.523333333333326,49.818999999999996
2000-09-02,40.76,49.78,44.35466666666666,49.809999999999995
2000-09-03,43.36,47.73,44.278333333333336,49.68266666666667
2000-09-04,42.84,50.08,44.144666666666666,49.709666666666664
2000-09-05,43.58,49.03,44.05533333333334,49.70266666666667
2000-09-06,44.27,51.96,44.091,49.75433333333333
2000-09-07,43.64,51.52,44.04966666666667,49.769
2000-09-08,42.79,50.61,43.94133333333333,49.69766666666667
2000-09-09,41.57,51.15,43.85933333333333,49.74433333333333
2000-09-10,41.79,52.17,43.759,49.835
2000-09-11,42.11,52.64,43.742,49.90933333333333
2000-09-12,42.59,48.14,43.71966666666667,49.89266666666666
2000-09-13,40.71,50.14,43.53433333333333,49.995000000000005
2000-09-14,42.76,50.03,43.556,49.946333333333335
2000-09-15,43.89,51.66,43.54666666666667,50.02766666666667
2000-09-16,42.11,48.15,43.394666666666666,50.013999999999996
2000-09-17,45.16,50.6,43.348,50.00466666666667
2000-09-18,43.92,49.53,43.36300000000001,49.956
2000-09-19,45.71,49.88,43.407333333333334,49.908
2000-09-20,47.06,50.9,43.46233333333334,49.943666666666665
2000-09-21,45.52,52.34,43.515,50.083666666666666
2000-09-22,44.02,49.22,43.48066666666667,50.071
2000-09-23,43.91,48.95,43.51800000000001,50.085
2000-09-24,44.44,48.62,43.51733333333333,50.052
2000-09-25,43.92,48.72,43.513,50.02133333333333
2000-09-26,43.59,52.29,43.532666666666664,50.13533333333333
2000-09-27,43.03,50.38,43.470000000000006,50.247
2000-09-28,45.44,50.8,43.51833333333333,50.259
2000-09-29,45.32,49.39,43.579,50.248333333333335
2000-09-30,43.72,49.3,43.562333333333335,50.21133333333333
2000-10-01,45.96,51.21,43.64966666666667,50.23066666666667
2000-10-02,41.23,49.52,43.665333333333336,50.222
2000-10-03,44.03,50.08,43.687666666666665,50.300333333333334
2000-10-04,41.13,47.42,43.63066666666667,50.21166666666667
2000-10-05,44.14,49.3,43.64933333333333,50.220666666666666
2000-10-06,43.84,49.3,43.635,50.132
2000-10-07,43.84,51.51,43.641666666666666,50.13166666666667
2000-10-08,46.07,51.18,43.751000000000005,50.150666666666666
2000-10-09,43.19,50.43,43.80499999999999,50.126666666666665
2000-10-10,43.44,50.36,43.86,50.06633333333333
2000-10-11,43.95,50.57,43.92133333333334,49.99733333333333
2000-10-12,45.74,49.31,44.02633333333333,50.03633333333334
2000-10-13,43.25,50.3,44.111000000000004,50.041666666666664
2000-10-14,43.06,52.07,44.121,50.10966666666666
2000-10-15,42.61,53.4,44.07833333333333,50.16766666666667
2000-10-16,42.64,49.85,44.096000000000004,50.224333333333334
2000-10-17,43.67,47.9,44.04633333333334,50.13433333333333
2000-10-18,49.13,49.85,44.22,50.144999999999996
2000-10-19,44.77,51.54,44.18866666666666,50.20033333333333
2000-10-20,44.85,48.26,44.115,50.11233333333333
2000-10-21,45.96,49.03,44.12966666666667,50.001999999999995
2000-10-22,44.8,49.28,44.15566666666667,50.004000000000005
2000-10-23,44.0,48.26,44.15866666666667,49.981
2000-10-24,46.43,52.2,44.22500000000001,50.10033333333333
2000-10-25,44.83,53.29,44.25533333333333,50.25266666666667
2000-10-26,45.08,51.98,44.305,50.242333333333335
2000-10-27,43.78,48.62,44.33,50.18366666666667
2000-10-28,44.19,46.63,44.288333333333334,50.044666666666664
2000-10-29,47.04,50.24,44.345666666666666,50.07299999999999
2000-10-30,43.34,51.1,44.333,50.133
2000-10-31,47.57,49.97,44.38666666666667,50.09166666666667
2000-11-01,43.5,52.24,44.46233333333334,50.18233333333333
2000-11-02,44.46,50.88,44.476666666666674,50.208999999999996
2000-11-03,47.89,53.04,44.702,50.39633333333333
2000-11-04,46.34,49.5,44.77533333333334,50.403
2000-11-05,46.84,48.48,44.87533333333333,50.37566666666667
2000-11-06,48.19,50.77,45.02033333333334,50.351
2000-11-07,47.32,48.86,45.062,50.27366666666667
2000-11-08,46.82,47.93,45.183,50.190333333333335
2000-11-09,46.95,48.84,45.3,50.13966666666667
2000-11-10,43.39,48.91,45.281333333333336,50.08433333333334
2000-11-11,46.49,48.58,45.306333333333335,50.059999999999995
2000-11-12,45.93,49.19,45.39566666666666,50.023
2000-11-13,46.15,50.14,45.498666666666665,49.958666666666666
2000-11-14,45.9,49.8,45.608333333333334,49.83866666666666
2000-11-15,45.41,48.44,45.70066666666666,49.791666666666664
2000-11-16,43.67,48.09,45.70066666666666,49.797999999999995
2000-11-17,46.41,45.0,45.61000000000001,49.63633333333333
2000-11-18,48.76,45.46,45.74300000000001,49.43366666666667
2000-11-19,44.96,48.12,45.74666666666666,49.429
2000-11-20,47.14,51.46,45.785999999999994,49.510000000000005
2000-11-21,45.71,50.5,45.81633333333333,49.550666666666665
2000-11-22,47.79,52.37,45.94266666666667,49.687666666666665
2000-11-23,45.62,50.61,45.91566666666666,49.634666666666675
2000-11-24,46.46,49.97,45.97,49.523999999999994
2000-11-25,45.1,48.2,45.97066666666667,49.398
2000-11-26,46.41,48.26,46.05833333333333,49.385999999999996
2000-11-27,46.07,51.24,46.121,49.53966666666667
2000-11-28,47.68,54.42,46.14233333333333,49.679
2000-11-29,48.34,52.65,46.309,49.73066666666667
2000-11-30,47.29,50.55,46.29966666666667,49.75
2000-12-01,48.2,49.58,46.45633333333333,49.66133333333333
2000-12-02,48.11,48.97,46.577999999999996,49.59766666666667
2000-12-03,48.92,49.34,46.61233333333334,49.474333333333334
2000-12-04,48.12,48.97,46.67166666666666,49.45666666666667
2000-12-05,46.57,50.74,46.662666666666674,49.532000000000004
2000-12-06,46.82,50.55,46.617,49.52466666666667
2000-12-07,49.28,47.78,46.68233333333333,49.48866666666666
2000-12-08,50.14,48.95,46.793,49.52266666666666
2000-12-09,48.09,50.57,46.831,49.58033333333333
2000-12-10,49.8,49.36,47.044666666666664,49.59533333333333
2000-12-11,50.94,48.87,47.193,49.605
2000-12-12,51.91,50.5,47.39233333333333,49.648666666666664
2000-12-13,51.24,51.1,47.562,49.68066666666667
2000-12-14,47.2,50.68,47.60533333333333,49.71000000000001
2000-12-15,46.2,48.91,47.63166666666667,49.72566666666667
2001-01-18,50.05,49.74,47.84433333333333,49.78066666666667
2001-01-19,49.86,52.46,47.95933333333334,50.029333333333334
2001-01-20,49.17,53.36,47.97299999999999,50.29266666666667
2001-01-21,49.31,52.51,48.11800000000001,50.43899999999999
2001-01-22,50.13,52.35,48.217666666666666,50.468666666666664
2001-01-23,48.12,51.46,48.298,50.50066666666667
2001-01-24,49.64,50.61,48.35966666666666,50.442
2001-01-25,50.38,53.65,48.51833333333334,50.54333333333333
2001-01-26,50.58,50.65,48.65566666666667,50.566
2001-01-27,48.36,49.92,48.764333333333326,50.623333333333335
2001-01-28,47.45,51.35,48.799,50.72633333333333
2001-01-29,49.96,51.91,48.928666666666665,50.748666666666665
2001-01-30,52.27,50.24,49.08166666666667,50.60933333333333
2001-01-31,50.82,51.51,49.164333333333325,50.571333333333335
2001-02-01,54.56,51.15,49.406666666666666,50.59133333333333
2001-02-02,49.28,52.04,49.44266666666667,50.67333333333333
2001-02-03,52.49,51.08,49.58866666666667,50.74366666666666
2001-02-04,49.99,50.72,49.62433333333333,50.78966666666667
2001-02-05,51.65,52.71,49.742,50.91433333333334
2001-02-06,51.35,52.68,49.90133333333334,50.979000000000006
2001-02-07,52.32,51.54,50.084666666666664,51.01200000000001
2001-02-08,49.22,52.64,50.08266666666667,51.174
2001-02-09,49.39,51.29,50.05766666666667,51.251999999999995
2001-02-10,53.65,49.31,50.243,51.21
2001-02-11,54.36,48.64,50.394999999999996,51.186
2001-02-12,53.0,50.74,50.46366666666666,51.248333333333335
2001-02-13,55.61,52.04,50.587,51.29966666666667
2001-02-14,54.37,49.94,50.69133333333333,51.260999999999996
2001-02-15,53.09,49.39,50.88766666666667,51.217999999999996
2001-02-16,50.83,53.83,51.042,51.382
2001-02-17,54.5,49.05,51.190333333333335,51.359
2001-02-18,54.31,50.22,51.33866666666666,51.28433333333333
2001-02-19,51.59,50.71,51.41933333333334,51.196000000000005
2001-02-20,53.39,48.4,51.55533333333333,51.059
2001-02-21,52.6,51.82,51.63766666666667,51.041333333333334
2001-02-22,52.53,50.66,51.784666666666666,51.01466666666666
2001-02-23,52.81,49.61,51.89033333333334,50.98133333333333
2001-02-24,50.68,51.54,51.900333333333336,50.910999999999994
2001-02-25,55.0,52.21,52.04766666666667,50.963
2001-02-26,52.75,49.49,52.194,50.94866666666667
2001-02-27,51.51,50.33,52.32933333333334,50.91466666666667
2001-02-28,51.91,50.52,52.39433333333333,50.86833333333333
2001-03-01,53.73,50.14,52.443,50.865
2001-03-02,53.37,48.34,52.528000000000006,50.75933333333333
2001-03-03,49.64,50.32,52.364,50.73166666666666
2001-03-04,52.59,50.63,52.474333333333334,50.684666666666665
2001-03-05,50.61,49.25,52.41166666666666,50.623666666666665
2001-03-06,52.12,48.48,52.48266666666667,50.549
2001-03-07,54.08,49.33,52.56366666666667,50.43633333333333
2001-03-08,54.17,50.1,52.657666666666664,50.35033333333333
2001-03-09,54.28,49.31,52.723,50.275999999999996
2001-03-10,52.9,51.7,52.845666666666666,50.244666666666674
2001-03-11,54.97,51.46,53.031666666666666,50.25033333333333
2001-03-12,49.66,51.43,52.89866666666667,50.321
2001-03-13,56.9,55.03,52.98333333333333,50.534
2001-03-14,54.78,52.6,53.042666666666676,50.596000000000004
2001-03-15,54.25,49.53,52.99733333333334,50.51233333333334
2001-03-16,54.66,50.54,53.007,50.532333333333334
2001-03-17,53.86,50.93,53.032666666666664,50.583666666666666
2001-03-18,57.29,50.6,53.248000000000005,50.476
2001-03-19,57.32,49.94,53.342,50.50566666666667
2001-03-20,52.95,48.73,53.29666666666667,50.456
2001-03-21,53.32,49.63,53.35433333333333,50.419999999999995
2001-03-22,55.16,52.04,53.413333333333334,50.541333333333334
2001-03-23,53.47,55.38,53.44233333333333,50.66
2001-03-24,52.89,52.9,53.45433333333333,50.734666666666676
2001-03-25,53.58,48.59,53.480000000000004,50.70066666666666
2001-03-26,54.69,48.86,53.61366666666666,50.61133333333333
2001-03-27,55.38,48.59,53.626333333333335,50.49066666666667
2001-03-28,57.98,49.45,53.800666666666665,50.489333333333335
2001-03-29,54.58,50.18,53.903,50.48433333333333
2001-03-30,54.03,50.8,53.97366666666667,50.49366666666666
2001-03-31,54.61,50.16,54.00300000000001,50.49433333333333
2001-04-01,53.37,54.03,54.003,50.684
2001-04-02,54.25,53.7,54.156666666666666,50.79666666666667
2001-04-03,54.67,51.8,54.226,50.83566666666666
2001-04-04,55.13,51.05,54.376666666666665,50.89566666666666
2001-04-05,54.39,48.7,54.45233333333333,50.903
2001-04-06,54.36,47.89,54.461666666666666,50.855000000000004
2001-04-07,55.5,50.9,54.50599999999999,50.88166666666666
2001-04-08,57.26,51.48,54.60533333333333,50.95399999999999
2001-04-09,55.19,50.97,54.681666666666665,50.92966666666666
2001-04-10,51.82,50.5,54.57666666666667,50.897666666666666
2001-04-11,53.17,51.1,54.693666666666665,50.88666666666667
2001-04-12,53.47,49.47,54.57933333333334,50.70133333333333
2001-04-13,55.41,50.02,54.60033333333333,50.61533333333333
2001-04-14,54.47,48.98,54.60766666666666,50.596999999999994
2001-04-15,54.16,50.6,54.591,50.599000000000004
2001-04-16,53.56,51.26,54.580999999999996,50.61
2001-04-17,55.89,53.84,54.53433333333333,50.717999999999996
2001-04-18,54.92,54.78,54.45433333333334,50.87933333333333
2001-04-19,56.51,52.75,54.573,51.01333333333333
2001-04-20,54.25,50.6,54.604000000000006,51.04566666666667
2001-04-21,51.98,50.36,54.498000000000005,50.98966666666667
2001-04-22,52.6,50.77,54.469,50.836
2001-04-23,54.14,51.1,54.510666666666665,50.775999999999996
2001-04-24,53.25,50.91,54.49966666666666,50.85333333333333
2001-04-25,55.17,52.71,54.51566666666667,50.98166666666667
2001-04-26,51.95,54.69,54.40133333333333,51.184999999999995
2001-04-27,54.03,51.21,54.269666666666666,51.24366666666666
2001-04-28,53.58,50.57,54.23633333333333,51.25666666666667
2001-04-29,55.46,51.98,54.284,51.29600000000001
2001-04-30,54.33,51.55,54.27466666666667,51.342333333333336
2001-05-01,54.83,50.13,54.32333333333334,51.21233333333334
2001-05-02,55.47,49.33,54.364000000000004,51.06666666666667
2001-05-03,54.22,50.38,54.349000000000004,51.019333333333336
2001-05-04,54.01,53.2,54.311666666666675,51.091
2001-05-05,54.47,53.28,54.31433333333334,51.24366666666666
2001-05-06,53.54,53.11,54.287000000000006,51.41766666666667
2001-05-07,52.57,51.8,54.18933333333334,51.44766666666667
2001-05-08,55.03,52.51,54.115,51.482
2001-05-09,54.19,51.29,54.08166666666667,51.492666666666665
2001-05-10,52.06,51.43,54.089666666666666,51.52366666666667
2001-05-11,54.78,53.78,54.14333333333333,51.61299999999999
2001-05-12,53.92,52.13,54.15833333333333,51.701666666666675
2001-05-13,55.41,50.47,54.15833333333333,51.71666666666667
2001-05-14,55.57,50.3,54.19500000000001,51.76066666666667
2001-05-15,54.28,54.12,54.199,51.878
2001-05-16,54.88,50.79,54.243,51.86233333333333
2001-05-17,54.19,50.46,54.18633333333333,51.74966666666667
2001-05-18,51.48,50.03,54.071666666666665,51.59133333333333
2001-05-19,52.02,48.89,53.922,51.46266666666667
2001-05-20,50.86,47.65,53.809,51.36433333333333
2001-05-21,53.37,52.07,53.85533333333333,51.42133333333334
2001-05-22,53.45,52.92,53.88366666666666,51.493
2001-05-23,52.38,52.98,53.825,51.55566666666666
2001-05-24,54.14,52.57,53.85466666666667,51.611000000000004
2001-05-25,53.97,51.27,53.81466666666667,51.563
2001-05-26,54.55,53.0,53.90133333333333,51.50666666666667
2001-05-27,50.27,52.02,53.775999999999996,51.53366666666667
2001-05-28,52.68,50.14,53.746,51.51933333333333
2001-05-29,50.97,49.74,53.596333333333334,51.44466666666666
2001-05-30,49.63,51.07,53.43966666666666,51.42866666666667
2001-05-31,52.54,51.55,53.36333333333333,51.476
2001-06-01,52.35,51.63,53.25933333333333,51.55266666666667
2001-06-02,52.24,50.16,53.193333333333335,51.54533333333333
2001-06-03,50.02,50.52,53.06033333333333,51.456
2001-06-04,50.79,52.4,52.937666666666665,51.42666666666667
2001-06-05,51.33,51.91,52.864,51.38666666666666
2001-06-06,51.05,50.21,52.81333333333334,51.333666666666666
2001-06-07,52.46,50.52,52.727666666666664,51.26733333333333
2001-06-08,50.08,51.18,52.59066666666667,51.26366666666667
2001-06-09,50.24,50.49,52.53,51.23233333333334
2001-06-10,53.97,50.0,52.50300000000001,51.10633333333333
2001-06-11,52.64,49.44,52.46033333333333,51.016666666666666
2001-06-12,53.47,51.07,52.39566666666666,51.03666666666666
2001-06-13,53.79,50.54,52.33633333333333,51.044666666666664
2001-06-14,51.41,52.6,52.24066666666667,50.99400000000001
2001-06-15,48.2,52.24,52.01800000000001,51.04233333333333
2001-06-16,49.11,49.33,51.84866666666667,51.00466666666667
2001-06-17,48.86,47.75,51.76133333333334,50.92866666666667
2001-06-18,52.07,50.86,51.763000000000005,50.99433333333333
