Date,debt_gdp_ratio,debt_gdp_ratio_MA30
2000-03-31,68.4,60.90533333333334
2000-04-01,64.17,60.98766666666667
2000-04-02,55.4,60.936
2000-04-03,55.61,60.79
2000-04-04,59.83,60.55733333333333
2000-04-05,64.86,60.39466666666667
2000-04-06,60.32,60.17433333333334
2000-04-07,53.46,59.70766666666667
2000-04-08,58.61,59.71966666666666
2000-04-09,53.5,59.36
2000-04-10,62.91,59.22166666666667
2000-04-11,62.83,59.459666666666664
2000-04-12,60.36,59.324333333333335
2000-04-13,64.46,59.41766666666667
2000-04-14,60.24,59.50566666666666
2000-04-15,49.84,59.248333333333335
2000-04-16,49.31,59.187333333333335
2000-04-17,46.15,59.01700000000001
2000-04-18,76.68,59.84133333333333
2000-04-19,70.02,60.31366666666666
2000-04-20,59.02,60.37866666666666
2000-04-21,53.98,60.35433333333333
2000-04-22,61.29,60.51533333333334
2000-04-23,60.93,60.458666666666666
2000-04-24,63.0,60.534666666666666
2000-04-25,55.49,60.349333333333334
2000-04-26,49.64,59.733666666666664
2000-04-27,55.36,59.168
2000-04-28,58.98,59.172333333333334
2000-04-29,53.9,58.95166666666667
2000-04-30,47.61,58.25866666666666
2000-05-01,59.5,58.102999999999994
2000-05-02,57.27,58.165333333333336
2000-05-03,60.52,58.32899999999999
2000-05-04,47.04,57.90266666666666
2000-05-05,62.75,57.832333333333324
2000-05-06,63.0,57.92166666666667
2000-05-07,62.75,58.23133333333333
2000-05-08,60.52,58.295
2000-05-09,48.46,58.126999999999995
2000-05-10,62.43,58.111
2000-05-11,54.06,57.818666666666665
2000-05-12,52.56,57.55866666666667
2000-05-13,63.6,57.53
2000-05-14,64.74,57.68
2000-05-15,57.27,57.92766666666667
2000-05-16,69.25,58.592333333333336
2000-05-17,66.61,59.27433333333333
2000-05-18,61.01,58.752
2000-05-19,59.22,58.392
2000-05-20,66.24,58.632666666666665
2000-05-21,58.73,58.791000000000004
2000-05-22,62.31,58.825
2000-05-23,54.43,58.608333333333334
2000-05-24,61.9,58.57166666666667
2000-05-25,45.01,58.22233333333334
2000-05-26,62.14,58.638999999999996
2000-05-27,59.54,58.778333333333336
2000-05-28,49.88,58.475
2000-05-29,53.82,58.47233333333333
2000-05-30,64.13,59.023
2000-05-31,54.75,58.86466666666667
2000-06-01,51.26,58.66433333333334
2000-06-02,49.8,58.307
2000-06-03,59.79,58.732
2000-06-04,58.16,58.579
2000-06-05,56.46,58.361
2000-06-06,53.13,58.04033333333333
2000-06-07,57.68,57.94566666666666
2000-06-08,48.54,57.94833333333334
2000-06-09,56.87,57.763000000000005
2000-06-10,53.17,57.733333333333334
2000-06-11,54.43,57.79566666666666
2000-06-12,62.79,57.76866666666667
2000-06-13,60.48,57.626666666666665
2000-06-14,64.54,57.869
2000-06-15,58.53,57.51166666666666
2000-06-16,60.8,57.318
2000-06-17,55.08,57.12033333333333
2000-06-18,61.78,57.205666666666666
2000-06-19,63.81,57.12466666666667
2000-06-20,53.37,56.946000000000005
2000-06-21,52.32,56.61299999999999
2000-06-22,72.37,57.211
2000-06-23,74.36,57.626333333333335
2000-06-24,52.03,57.86033333333333
2000-06-25,63.93,57.92
2000-06-26,54.96,57.76733333333333
2000-06-27,46.8,57.66466666666667
2000-06-28,54.59,57.690333333333335
2000-06-29,66.49,57.769
2000-06-30,61.21,57.98433333333333
2000-07-01,58.33,58.22
2000-07-02,56.5,58.443333333333335
2000-07-03,57.8,58.376999999999995
2000-07-04,56.38,58.31766666666667
2000-07-05,69.13,58.739999999999995
2000-07-06,63.56,59.08766666666667
2000-07-07,58.21,59.105333333333334
2000-07-08,60.93,59.51833333333333
2000-07-09,54.06,59.42466666666667
2000-07-10,57.35,59.564
2000-07-11,58.73,59.70733333333333
2000-07-12,67.99,59.88066666666667
2000-07-13,60.48,59.88066666666667
2000-07-14,52.72,59.48666666666667
2000-07-15,53.09,59.30533333333334
2000-07-16,62.51,59.36233333333333
2000-07-17,61.74,59.58433333333333
2000-07-18,68.15,59.79666666666667
2000-07-19,69.94,60.001
2000-07-20,63.81,60.349000000000004
2000-07-21,76.8,61.165
2000-07-22,69.65,61.07433333333333
2000-07-23,50.21,60.26933333333333
2000-07-24,62.1,60.605000000000004
2000-07-25,58.9,60.43733333333333
2000-07-26,51.47,60.321
2000-07-27,63.36,60.873000000000005
2000-07-28,55.85,60.915
2000-07-29,60.88,60.728
2000-07-30,61.05,60.72266666666667
2000-07-31,58.04,60.713
2000-08-01,67.38,61.07566666666666
2000-08-02,46.03,60.68333333333333
2000-08-03,62.26,60.879333333333335
2000-08-04,49.48,60.22433333333333
2000-08-05,55.97,59.97133333333333
2000-08-06,62.35,60.10933333333333
2000-08-07,51.14,59.783
2000-08-08,59.63,59.968666666666664
2000-08-09,64.05,60.192
2000-08-10,61.29,60.27733333333333
2000-08-11,57.31,59.92133333333333
2000-08-12,57.88,59.834666666666664
2000-08-13,52.32,59.82133333333333
2000-08-14,57.92,59.98233333333334
2000-08-15,55.28,59.74133333333334
2000-08-16,56.05,59.55166666666666
2000-08-17,61.98,59.346
2000-08-18,58.41,58.96166666666667
2000-08-19,58.41,58.78166666666666
2000-08-20,62.39,58.30133333333333
2000-08-21,61.29,58.022666666666666
2000-08-22,71.68,58.73833333333334
2000-08-23,65.68,58.85766666666667
2000-08-24,60.48,58.91033333333334
2000-08-25,62.71,59.285
2000-08-26,67.06,59.40833333333333
2000-08-27,65.15,59.718333333333334
2000-08-28,51.71,59.41266666666666
2000-08-29,60.52,59.394999999999996
2000-08-30,70.79,59.82
2000-08-31,54.35,59.38566666666667
2000-09-01,55.73,59.708999999999996
2000-09-02,48.1,59.236999999999995
2000-09-03,64.58,59.74033333333333
2000-09-04,63.52,59.992
2000-09-05,52.07,59.64933333333333
2000-09-06,57.03,59.84566666666667
2000-09-07,63.77,59.983666666666664
2000-09-08,49.72,59.506
2000-09-09,60.6,59.483
2000-09-10,64.38,59.71866666666667
2000-09-11,65.43,59.970333333333336
2000-09-12,60.28,60.235666666666674
2000-09-13,50.33,59.98266666666667
2000-09-14,55.93,60.004333333333335
2000-09-15,62.26,60.211333333333336
2000-09-16,59.75,60.13700000000001
2000-09-17,63.32,60.300666666666665
2000-09-18,52.72,60.111000000000004
2000-09-19,57.27,59.940333333333335
2000-09-20,60.44,59.912000000000006
2000-09-21,64.66,59.678
2000-09-22,60.8,59.51533333333334
2000-09-23,58.73,59.456999999999994
2000-09-24,56.38,59.246
2000-09-25,57.51,58.92766666666667
2000-09-26,56.13,58.626999999999995
2000-09-27,60.4,58.916666666666664
2000-09-28,55.0,58.73266666666667
2000-09-29,65.19,58.54600000000001
2000-09-30,67.75,58.992666666666665
2000-10-01,55.69,58.99133333333334
2000-10-02,51.79,59.114333333333335
2000-10-03,46.51,58.51200000000001
2000-10-04,64.54,58.54600000000001
2000-10-05,58.41,58.757333333333335
2000-10-06,63.08,58.958999999999996
2000-10-07,49.68,58.489333333333335
2000-10-08,51.71,58.55566666666667
2000-10-09,65.8,58.729000000000006
2000-10-10,57.35,58.49466666666667
2000-10-11,56.78,58.206333333333326
2000-10-12,57.96,58.129
2000-10-13,58.41,58.39833333333333
2000-10-14,58.08,58.47
2000-10-15,62.43,58.47566666666667
2000-10-16,60.07,58.48633333333333
2000-10-17,54.23,58.18333333333333
2000-10-18,55.61,58.279666666666664
2000-10-19,61.21,58.410999999999994
2000-10-20,61.74,58.45433333333333
2000-10-21,59.59,58.28533333333334
2000-10-22,53.62,58.04600000000001
2000-10-23,61.86,58.150333333333336
2000-10-24,64.29,58.414
2000-10-25,66.93,58.727999999999994
2000-10-26,62.22,58.931000000000004
2000-10-27,48.66,58.53966666666667
2000-10-28,55.44,58.55433333333334
2000-10-29,68.68,58.67066666666666
2000-10-30,56.7,58.30233333333333
2000-10-31,59.67,58.434999999999995
2000-11-01,64.25,58.85033333333333
2000-11-02,56.58,59.186
2000-11-03,67.58,59.28733333333333
2000-11-04,63.44,59.455
2000-11-05,61.98,59.41833333333333
2000-11-06,55.0,59.595666666666666
2000-11-07,52.93,59.63633333333333
2000-11-08,55.85,59.30466666666666
2000-11-09,56.5,59.27633333333333
2000-11-10,53.5,59.167
2000-11-11,62.67,59.324
2000-11-12,71.07,59.745999999999995
2000-11-13,69.86,60.13866666666667
2000-11-14,60.8,60.08433333333333
2000-11-15,56.58,59.967999999999996
2000-11-16,65.23,60.334666666666664
2000-11-17,60.19,60.48733333333334
2000-11-18,71.56,60.83233333333333
2000-11-19,69.45,61.089333333333336
2000-11-20,59.26,61.07833333333333
2000-11-21,59.91,61.288000000000004
2000-11-22,59.99,61.225666666666676
2000-11-23,62.02,61.15
2000-11-24,66.85,61.147333333333336
2000-11-25,60.68,61.096000000000004
2000-11-26,51.87,61.202999999999996
2000-11-27,55.97,61.220666666666666
2000-11-28,63.73,61.05566666666667
2000-11-29,58.98,61.13166666666667
2000-11-30,56.38,61.022
2000-12-01,70.47,61.22933333333333
2000-12-02,69.69,61.666333333333334
2000-12-03,64.42,61.561
2000-12-04,66.77,61.672000000000004
2000-12-05,58.16,61.544666666666664
2000-12-06,66.37,61.92366666666667
2000-12-07,50.09,61.82899999999999
2000-12-08,57.39,61.88033333333333
2000-12-09,65.31,62.174
2000-12-10,68.19,62.66366666666667
2000-12-11,50.21,62.248333333333335
2000-12-12,42.74,61.304
2000-12-13,45.7,60.49866666666666
2000-12-14,59.22,60.446
2000-12-15,62.02,60.62733333333333
2001-01-18,57.07,60.355333333333334
2001-01-19,52.97,60.11466666666667
2001-01-20,53.41,59.50966666666667
2001-01-21,51.91,58.925
2001-01-22,65.07,59.11866666666666
2001-01-23,57.23,59.02933333333333
2001-01-24,50.57,58.71533333333333
2001-01-25,56.09,58.51766666666666
2001-01-26,60.19,58.29566666666666
2001-01-27,61.57,58.32533333333333
2001-01-28,54.27,58.40533333333334
2001-01-29,45.29,58.04933333333334
2001-01-30,53.01,57.692
2001-01-31,58.12,57.66333333333333
2001-02-01,54.39,57.597
2001-02-02,52.52,56.998666666666665
2001-02-03,53.5,56.458999999999996
2001-02-04,55.81,56.172
2001-02-05,47.77,55.538666666666664
2001-02-06,55.77,55.458999999999996
2001-02-07,50.69,54.93633333333333
2001-02-08,50.37,54.94566666666667
2001-02-09,72.37,55.445
2001-02-10,65.15,55.43966666666667
2001-02-11,58.65,55.12166666666666
2001-02-12,46.23,54.989
2001-02-13,46.27,55.10666666666666
2001-02-14,51.1,55.28666666666667
2001-02-15,55.61,55.166333333333334
2001-02-16,65.8,55.29233333333333
2001-02-17,56.91,55.287
2001-02-18,49.15,55.159666666666666
2001-02-19,58.37,55.325
2001-02-20,57.8,55.52133333333333
2001-02-21,57.92,55.283
2001-02-22,55.81,55.23566666666667
2001-02-23,55.89,55.413000000000004
2001-02-24,61.45,55.59166666666667
2001-02-25,61.9,55.64866666666667
2001-02-26,56.7,55.48633333333333
2001-02-27,52.56,55.42933333333333
2001-02-28,49.52,55.57033333333333
2001-03-01,61.82,55.864000000000004
2001-03-02,63.81,56.05366666666667
2001-03-03,60.24,56.248666666666665
2001-03-04,45.94,56.029333333333334
2001-03-05,41.93,55.64366666666667
2001-03-06,45.54,55.30133333333334
2001-03-07,50.49,55.39200000000001
2001-03-08,59.79,55.526
2001-03-09,59.42,55.817
2001-03-10,53.41,55.91833333333333
2001-03-11,49.72,55.163333333333334
2001-03-12,48.38,54.60433333333333
2001-03-13,55.69,54.50566666666667
2001-03-14,64.34,55.10933333333334
2001-03-15,62.1,55.63700000000001
2001-03-16,56.62,55.821
2001-03-17,61.94,56.032000000000004
2001-03-18,55.08,55.67466666666666
2001-03-19,64.82,55.93833333333334
2001-03-20,60.6,56.32
2001-03-21,52.76,56.133
2001-03-22,52.52,55.957
2001-03-23,55.57,55.87866666666667
2001-03-24,62.51,56.102000000000004
2001-03-25,66.24,56.446999999999996
2001-03-26,56.34,56.276666666666664
2001-03-27,55.28,56.056000000000004
2001-03-28,76.19,56.705666666666666
2001-03-29,54.79,56.78
2001-03-30,58.33,57.07366666666667
2001-03-31,49.76,56.67166666666666
2001-04-01,58.98,56.510666666666665
2001-04-02,62.1,56.57266666666667
2001-04-03,59.99,57.041000000000004
2001-04-04,54.63,57.464333333333336
2001-04-05,55.12,57.78366666666667
2001-04-06,59.99,58.100333333333325
2001-04-07,45.09,57.61033333333333
2001-04-08,54.75,57.45466666666667
2001-04-09,69.49,57.99066666666667
2001-04-10,67.18,58.57266666666667
2001-04-11,73.31,59.40366666666667
2001-04-12,55.0,59.38066666666667
2001-04-13,55.89,59.099
2001-04-14,61.53,59.080000000000005
2001-04-15,66.2,59.39933333333333
2001-04-16,58.53,59.285666666666664
2001-04-17,63.44,59.56433333333334
2001-04-18,60.88,59.433
2001-04-19,62.06,59.48166666666667
2001-04-20,56.82,59.617
2001-04-21,70.38,60.21233333333334
2001-04-22,70.63,60.714333333333336
2001-04-23,49.76,60.289333333333325
2001-04-24,52.52,59.832
2001-04-25,53.58,59.74
2001-04-26,51.1,59.60066666666667
2001-04-27,56.99,58.96066666666666
2001-04-28,59.3,59.111
2001-04-29,55.24,59.008
2001-04-30,45.94,58.88066666666667
2001-05-01,54.23,58.72233333333334
2001-05-02,50.78,58.345
2001-05-03,51.22,58.05266666666667
2001-05-04,50.29,57.908
2001-05-05,56.91,57.967666666666666
2001-05-06,52.44,57.715999999999994
2001-05-07,59.3,58.18966666666667
2001-05-08,51.71,58.08833333333333
2001-05-09,54.67,57.59433333333333
2001-05-10,52.4,57.10166666666667
2001-05-11,51.26,56.36666666666667
2001-05-12,55.53,56.38433333333333
2001-05-13,55.32,56.36533333333333
2001-05-14,58.57,56.26666666666666
2001-05-15,59.71,56.050333333333334
2001-05-16,55.61,55.953
2001-05-17,49.92,55.50233333333333
2001-05-18,55.73,55.33066666666666
2001-05-19,61.57,55.31433333333334
2001-05-20,54.55,55.23866666666667
2001-05-21,71.52,55.276666666666664
2001-05-22,72.58,55.34166666666667
2001-05-23,72.74,56.10766666666667
2001-05-24,58.16,56.29566666666667
2001-05-25,53.74,56.301
2001-05-26,58.04,56.532333333333334
2001-05-27,59.67,56.62166666666667
2001-05-28,61.17,56.684
2001-05-29,53.58,56.62866666666667
2001-05-30,54.23,56.904999999999994
2001-05-31,59.67,57.08633333333333
2001-06-01,55.53,57.24466666666667
2001-06-02,58.49,57.486999999999995
2001-06-03,52.44,57.55866666666667
2001-06-04,52.16,57.400333333333336
2001-06-05,58.49,57.602000000000004
2001-06-06,64.62,57.77933333333333
2001-06-07,58.0,57.989000000000004
2001-06-08,53.09,57.93633333333334
2001-06-09,56.74,58.080999999999996
2001-06-10,51.83,58.1
2001-06-11,53.21,58.022666666666666
2001-06-12,55.97,58.044333333333334
2001-06-13,64.5,58.242000000000004
2001-06-14,62.55,58.33666666666667
2001-06-15,66.73,58.70733333333333
2001-06-16,64.78,59.20266666666667
2001-06-17,63.28,59.45433333333334
2001-06-18,68.68,59.69133333333333
2001-06-19,73.92,60.336999999999996
2001-06-20,71.6,60.339666666666666
2001-06-21,62.51,60.004000000000005
2001-06-22,62.47,59.66166666666667
2001-06-23,55.36,59.568333333333335
2001-06-24,53.13,59.548
2001-06-25,58.0,59.54666666666667
2001-06-26,46.72,59.114999999999995
2001-06-27,51.99,58.809
2001-06-28,61.29,59.066
2001-06-29,51.1,58.96166666666667
2001-06-30,65.92,59.17
2001-07-01,61.01,59.35266666666667
2001-07-02,57.6,59.323
2001-07-03,67.22,59.815666666666665
2001-07-04,59.22,60.051
2001-07-05,57.15,60.00633333333333
2001-07-06,50.61,59.53933333333334
2001-07-07,69.74,59.93066666666667
2001-07-08,58.21,60.10133333333333
2001-07-09,53.46,59.992
2001-07-10,60.44,60.278999999999996
2001-07-11,60.07,60.50766666666666
2001-07-12,57.51,60.559
2001-07-13,59.59,60.39533333333333
2001-07-14,39.12,59.61433333333333
2001-07-15,57.56,59.30866666666667
2001-07-16,55.53,59.00033333333333
2001-07-17,54.71,58.714666666666666
2001-07-18,50.49,58.108333333333334
2001-07-19,67.99,57.91066666666667
2001-07-20,54.88,57.35333333333333
2001-07-21,58.98,57.23566666666667
2001-07-22,57.27,57.06233333333333
2001-07-23,52.2,56.957
2001-07-24,64.54,57.337333333333326
2001-07-25,60.88,57.43333333333333
2001-07-26,58.65,57.831
2001-07-27,55.73,57.955666666666666
2001-07-28,59.75,57.90433333333333
2001-07-29,57.15,58.106
2001-07-30,50.65,57.596999999999994
2001-07-31,49.44,57.21133333333333
2001-08-01,51.87,57.02033333333333
2001-08-02,59.5,56.763
2001-08-03,55.12,56.626333333333335
2001-08-04,60.68,56.74400000000001
2001-08-05,59.5,57.040333333333336
2001-08-06,55.69,56.571999999999996
2001-08-07,57.72,56.55566666666666
2001-08-08,49.48,56.423
2001-08-09,48.42,56.022333333333336
2001-08-10,50.33,55.69766666666667
2001-08-11,46.59,55.33366666666667
2001-08-12,56.18,55.22
2001-08-13,59.71,55.906333333333336
2001-08-14,57.96,55.919666666666664
2001-08-15,48.38,55.68133333333333
2001-08-16,58.41,55.80466666666666
2001-08-17,68.48,56.40433333333333
2001-08-18,65.92,56.33533333333333
2001-08-19,73.75,56.964333333333336
2001-08-20,64.29,57.141333333333336
2001-08-21,53.58,57.01833333333333
2001-08-22,53.94,57.07633333333333
2001-08-23,52.44,56.673
2001-08-24,60.03,56.644666666666666
2001-08-25,63.48,56.80566666666667
2001-08-26,40.14,56.285999999999994
2001-08-27,47.08,55.86366666666667
2001-08-28,56.46,55.84066666666666
2001-08-29,60.03,56.153333333333336
2001-08-30,63.2,56.611999999999995
2001-08-31,55.24,56.724333333333334
2001-09-01,57.19,56.647333333333336
2001-09-02,59.3,56.78666666666666
2001-09-03,52.93,56.52833333333333
2001-09-04,50.37,56.224
2001-09-05,60.6,56.38766666666667
2001-09-06,75.09,56.96666666666667
2001-09-07,55.16,57.156
2001-09-08,51.14,57.24666666666666
2001-09-09,71.64,57.957
2001-09-10,64.74,58.562
2001-09-11,45.58,58.208666666666666
2001-09-12,51.59,57.938
2001-09-13,55.04,57.84066666666667
2001-09-14,59.06,58.19666666666667
2001-09-15,56.54,58.13433333333333
2001-09-16,51.34,57.563
2001-09-17,56.13,57.236666666666665
2001-09-18,57.84,56.706333333333326
2001-09-19,57.6,56.483333333333334
2001-09-20,56.05,56.565666666666665
2001-09-21,51.18,56.47366666666667
2001-09-22,45.82,56.253
2001-09-23,57.51,56.169
2001-09-24,58.65,56.008
2001-09-25,46.11,56.207
2001-09-26,46.72,56.195
2001-09-27,47.81,55.906666666666666
2001-09-28,44.97,55.404666666666664
2001-09-29,56.09,55.167666666666676
2001-09-30,59.14,55.29766666666667
2001-10-01,50.37,55.07033333333334
2001-10-02,64.05,55.22866666666667
2001-10-03,55.53,55.315333333333335
2001-10-04,50.69,55.32600000000001
2001-10-05,55.32,55.15
2001-10-06,56.42,54.52766666666667
2001-10-07,61.01,54.72266666666667
2001-10-08,47.41,54.598333333333336
2001-10-09,63.52,54.327666666666666
2001-10-10,54.59,53.989333333333335
2001-10-11,53.37,54.249
2001-10-12,51.06,54.231333333333325
2001-10-13,57.43,54.311
2001-10-14,61.33,54.38666666666666
2001-10-15,61.45,54.550333333333334
2001-10-16,61.29,54.88199999999999
2001-10-17,59.54,54.99566666666667
2001-10-18,62.55,55.15266666666667
2001-10-19,55.16,55.07133333333333
2001-10-20,59.22,55.177
2001-10-21,56.58,55.357
2001-10-22,56.78,55.72233333333334
2001-10-23,58.85,55.767
2001-10-24,56.82,55.705999999999996
2001-10-25,60.72,56.193
2001-10-26,66.12,56.839666666666666
2001-10-27,63.08,57.34866666666667
2001-10-28,45.94,57.381
2001-10-29,59.14,57.48266666666667
2001-10-30,63.81,57.638333333333335
2001-10-31,65.92,58.15666666666666
2001-11-01,59.34,57.99966666666667
2001-11-02,59.3,58.12533333333333
2001-11-03,49.76,58.09433333333333
2001-11-04,50.86,57.94566666666666
2001-11-05,52.03,57.79933333333333
2001-11-06,53.86,57.561
2001-11-07,54.96,57.81266666666667
2001-11-08,51.79,57.42166666666667
2001-11-09,57.76,57.52733333333333
2001-11-10,53.25,57.52333333333333
2001-11-11,68.68,58.110666666666674
2001-11-12,66.65,58.418
2001-11-13,61.37,58.41933333333334
2001-11-14,65.19,58.544000000000004
2001-11-15,66.37,58.71333333333334
2001-11-16,52.24,58.47
2001-11-17,67.42,58.632333333333335
2001-11-18,57.56,58.71233333333334
2001-11-19,55.89,58.60133333333333
2001-11-20,54.55,58.53366666666667
2001-11-21,62.31,58.717999999999996
2001-11-22,56.95,58.65466666666667
2001-11-23,50.49,58.44366666666667
2001-11-24,51.83,58.147333333333336
2001-11-25,59.18,57.916000000000004
2001-11-26,65.43,57.99433333333333
2001-11-27,72.01,58.86333333333334
2001-11-28,55.16,58.73066666666667
2001-11-29,67.1,58.840333333333334
2001-11-30,63.93,58.774
2001-12-01,53.82,58.589999999999996
2001-12-02,53.46,58.39533333333333
2001-12-03,47.77,58.32899999999999
2001-12-04,51.38,58.346333333333334
2001-12-05,54.43,58.42633333333334
2001-12-06,56.09,58.50066666666667
2001-12-07,68.64,58.95666666666667
2001-12-08,49.52,58.881
2001-12-09,50.09,58.62533333333333
2001-12-10,57.51,58.76733333333333
2001-12-11,67.14,58.716
2001-12-12,61.94,58.559
2001-12-13,56.82,58.407333333333334
2001-12-14,52.48,57.98366666666667
2001-12-15,51.02,57.472
2002-01-18,56.3,57.60733333333334
2002-01-19,54.23,57.16766666666667
2002-01-20,57.84,57.177
2002-01-21,58.41,57.261
2002-01-22,61.9,57.50599999999999
2002-01-23,55.49,57.278666666666666
2002-01-24,62.59,57.46666666666667
2002-01-25,70.83,58.144666666666666
2002-01-26,53.9,58.21366666666667
2002-01-27,55.73,58.09866666666667
2002-01-28,60.76,57.943000000000005
2002-01-29,62.14,57.614000000000004
2002-01-30,57.35,57.687000000000005
2002-01-31,49.52,57.101000000000006
2002-02-01,44.81,56.46366666666667
2002-02-02,54.84,56.49766666666667
2002-02-03,59.14,56.687000000000005
2002-02-04,52.12,56.832
2002-02-05,58.9,57.08266666666667
2002-02-06,63.0,57.36833333333333
2002-02-07,63.44,57.61333333333334
2002-02-08,70.71,57.682333333333325
2002-02-09,69.0,58.33166666666666
2002-02-10,64.42,58.809333333333335
2002-02-11,61.98,58.958333333333336
2002-02-12,59.83,58.71466666666666
2002-02-13,67.62,58.904
2002-02-14,62.71,59.10033333333333
2002-02-15,61.21,59.391333333333336
2002-02-16,59.14,59.662
2002-02-17,58.57,59.73766666666666
2002-02-18,52.16,59.66866666666667
2002-02-19,51.99,59.47366666666667
2002-02-20,60.64,59.548
2002-02-21,64.34,59.629333333333335
2002-02-22,65.43,59.960666666666675
2002-02-23,57.88,59.803666666666665
2002-02-24,62.35,59.521
2002-02-25,63.04,59.82566666666666
2002-02-26,63.44,60.08266666666667
2002-02-27,55.81,59.91766666666667
2002-02-28,63.12,59.95033333333333
2002-03-01,62.1,60.108666666666664
2002-03-02,59.46,60.43999999999999
2002-03-03,60.68,60.969
2002-03-04,56.46,61.023
2002-03-05,63.32,61.16233333333333
2002-03-06,61.09,61.461333333333336
2002-03-07,58.77,61.457
2002-03-08,54.63,61.178
2002-03-09,59.99,61.062999999999995
2002-03-10,62.1,60.775999999999996
2002-03-11,63.89,60.60566666666667
2002-03-12,69.0,60.75833333333333
2002-03-13,61.7,60.749
2002-03-14,61.29,60.79766666666667
2002-03-15,60.97,60.576
2002-03-16,55.4,60.33233333333333
2002-03-17,60.52,60.309333333333335
2002-03-18,58.73,60.29566666666667
2002-03-19,60.07,60.34566666666667
2002-03-20,62.51,60.690666666666665
2002-03-21,55.73,60.815333333333335
2002-03-22,51.59,60.51366666666666
2002-03-23,62.14,60.440333333333335
2002-03-24,56.66,60.147999999999996
2002-03-25,51.99,59.95166666666667
2002-03-26,62.79,59.96633333333333
2002-03-27,63.48,59.980999999999995
2002-03-28,55.2,59.706333333333326
2002-03-29,63.73,59.97033333333333
2002-03-30,55.57,59.718666666666664
2002-03-31,53.62,59.436
2002-04-01,57.56,59.37266666666666
2002-04-02,54.88,59.17933333333334
2002-04-03,56.38,59.17666666666666
2002-04-04,60.72,59.09
2002-04-05,53.7,58.843666666666664
2002-04-06,59.06,58.85333333333333
2002-04-07,58.77,58.99133333333334
2002-04-08,59.63,58.97933333333334
2002-04-09,59.63,58.897
2002-04-10,58.21,58.70766666666667
2002-04-11,59.34,58.38566666666667
2002-04-12,58.33,58.27333333333333
2002-04-13,56.78,58.123000000000005
2002-04-14,53.13,57.86166666666667
2002-04-15,57.76,57.940333333333335
2002-04-16,57.03,57.824
2002-04-17,58.16,57.80499999999999
2002-04-18,62.47,57.885
2002-04-19,57.6,57.721333333333334
2002-04-20,55.57,57.716
2002-04-21,59.46,57.97833333333334
2002-04-22,53.78,57.699666666666666
2002-04-23,54.23,57.61866666666667
2002-04-24,61.21,57.92600000000001
2002-04-25,63.81,57.96
2002-04-26,60.48,57.86000000000001
2002-04-27,55.81,57.88033333333333
2002-04-28,55.85,57.617666666666665
2002-04-29,61.78,57.82466666666667
